, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-05-12,7940.0,32712.0,6505.0,5105.0,5995.0,20990.0,298.0,1198.0,640.0,2698.0,4978.0,2090.0,7068.0,1808.0,11228.0,26575.0,34505.0,38395.0,4658.0,46300.0,15960.0,16342.0,18140.0,1430.0,134220.0,10412.0,144702.0,128000.0,4998.0,2780.0,136372.0,1062.0,140110.0,218.0,5762.0,147448.0,147432.0,562.0,400.0,552.0,860.0,372.0,3452.0,382.0,1932.0,588.0,3185.0,2782.0,5410.0,1000.0,1458.0,4215.0,1200.0,5658.0,1995.0,7798.0,9550.0,13372.0,14758.0,1420.0,17688.0,17632.0,15652.0,14178.0,810.0,17268.0,11840.0,2045.0,21292.0,90.0,62.0,612.0,1550.0,345.0,4818.0,2030.0,7805.0,6860.0,6835.0,1028.0,760.0,70.0,1360.0,2265.0,310.0,6758.0,1942.0,44645.0,49252.0,17445.0,7318.0,82390.0,27250.0,14070.0,33680.0,116065.0,116065.0,117142.0,117142.0,1512.0,265982.0,592.0,1408.0,265.0,2235.0,5522.0,7090.0,281335.0,7320.0,283465.0,2760.0,868.0,1572.0,289038.0
2011-05-13,8045.0,32645.0,7298.0,5910.0,7588.0,21350.0,290.0,1085.0,680.0,2545.0,4620.0,1885.0,6505.0,2085.0,11108.0,26000.0,35120.0,39052.0,4712.0,46898.0,17058.0,16328.0,18075.0,1508.0,138142.0,10700.0,146812.0,128000.0,4308.0,2828.0,135855.0,1462.0,139638.0,245.0,5840.0,146862.0,146895.0,595.0,470.0,685.0,1118.0,498.0,3610.0,492.0,2142.0,618.0,3350.0,2668.0,4812.0,1000.0,1542.0,4380.0,1198.0,4692.0,1955.0,7638.0,9810.0,13315.0,14782.0,1550.0,15032.0,14962.0,14798.0,13850.0,808.0,17722.0,11840.0,2120.0,21300.0,92.0,62.0,672.0,1375.0,368.0,4225.0,2398.0,8045.0,6842.0,6772.0,1152.0,908.0,70.0,1330.0,2695.0,445.0,7320.0,2118.0,44370.0,49075.0,17280.0,8768.0,83838.0,29172.0,15315.0,34968.0,118805.0,118805.0,119850.0,119850.0,1540.0,268955.0,650.0,1542.0,255.0,2392.0,5878.0,7378.0,284442.0,7250.0,286298.0,2658.0,860.0,1550.0,291210.0
2011-05-14,10145.0,33560.0,9842.0,6705.0,9362.0,21152.0,280.0,1132.0,888.0,2770.0,4962.0,2042.0,7008.0,2348.0,11412.0,26608.0,35805.0,39788.0,4795.0,47862.0,18982.0,16488.0,18122.0,1455.0,142552.0,12360.0,151172.0,128000.0,4568.0,3475.0,135785.0,2855.0,139538.0,295.0,5902.0,146420.0,146422.0,572.0,568.0,802.0,1825.0,880.0,4208.0,608.0,2368.0,705.0,3930.0,3665.0,5145.0,1120.0,1702.0,4922.0,1220.0,4672.0,2692.0,7818.0,10598.0,14890.0,14845.0,1625.0,14155.0,14340.0,12922.0,11755.0,832.0,15818.0,11840.0,2228.0,21342.0,105.0,70.0,718.0,1385.0,388.0,3798.0,2855.0,8188.0,6825.0,6742.0,1102.0,955.0,75.0,1295.0,2582.0,515.0,8038.0,2192.0,45022.0,50098.0,18302.0,8458.0,83930.0,32262.0,16155.0,37225.0,121158.0,121158.0,122170.0,122170.0,1460.0,270600.0,660.0,1500.0,248.0,2405.0,6138.0,7840.0,286805.0,7325.0,288700.0,2762.0,1070.0,1605.0,293725.0
2011-05-15,13795.0,32938.0,11680.0,7550.0,10340.0,24030.0,280.0,1300.0,1052.0,3260.0,5782.0,2778.0,8558.0,2558.0,12912.0,28638.0,37222.0,41335.0,4890.0,49420.0,21772.0,16892.0,18428.0,1345.0,147802.0,14128.0,156808.0,132875.0,6022.0,4328.0,141122.0,4005.0,143850.0,332.0,6022.0,149308.0,148988.0,572.0,615.0,842.0,2178.0,1002.0,4632.0,665.0,2458.0,765.0,4240.0,4625.0,6285.0,1208.0,1872.0,5295.0,1238.0,5088.0,3190.0,8060.0,11205.0,16090.0,15010.0,1632.0,14205.0,14795.0,12955.0,11630.0,882.0,14948.0,11825.0,2340.0,21395.0,115.0,75.0,750.0,1390.0,405.0,3482.0,3162.0,8265.0,6810.0,6722.0,1005.0,978.0,80.0,1235.0,2700.0,565.0,8278.0,2228.0,45292.0,50682.0,19760.0,7818.0,84132.0,35190.0,16932.0,39715.0,123848.0,123002.0,123990.0,123990.0,1382.0,273860.0,695.0,1468.0,240.0,2370.0,6222.0,7890.0,289795.0,7395.0,291660.0,2842.0,1268.0,1678.0,296928.0
2011-05-16,15808.0,28760.0,13318.0,8440.0,11310.0,26628.0,280.0,1442.0,1152.0,3922.0,6750.0,3740.0,10485.0,2730.0,14995.0,31775.0,39700.0,44052.0,4990.0,52145.0,26788.0,17732.0,19092.0,1278.0,150508.0,15500.0,163048.0,141000.0,7305.0,4890.0,152282.0,4778.0,155912.0,518.0,6120.0,161572.0,161205.0,535.0,642.0,842.0,2320.0,1028.0,4730.0,725.0,2515.0,805.0,4365.0,5002.0,7502.0,1290.0,2028.0,5612.0,1280.0,5468.0,3595.0,8338.0,11722.0,17160.0,15302.0,1615.0,14655.0,15250.0,13360.0,12040.0,932.0,15258.0,11802.0,2375.0,21385.0,125.0,80.0,788.0,1405.0,408.0,3275.0,3482.0,8358.0,6792.0,6710.0,922.0,970.0,80.0,1165.0,2750.0,618.0,8535.0,2325.0,45390.0,50745.0,21670.0,7552.0,75035.0,37925.0,18055.0,42140.0,117178.0,113808.0,114760.0,114760.0,1350.0,283855.0,708.0,1490.0,232.0,2450.0,6265.0,7990.0,298922.0,7420.0,300510.0,2875.0,1372.0,1722.0,305512.0
2011-05-17,17425.0,25888.0,15125.0,9320.0,12030.0,29400.0,280.0,1600.0,1210.0,4718.0,7800.0,4972.0,12772.0,2852.0,17562.0,34905.0,42740.0,47390.0,5058.0,55368.0,28460.0,18852.0,20158.0,1185.0,152712.0,15855.0,169052.0,141000.0,8310.0,5285.0,153918.0,5468.0,157972.0,712.0,6430.0,164232.0,164152.0,518.0,690.0,870.0,2515.0,1105.0,4755.0,782.0,2675.0,850.0,4560.0,5192.0,8225.0,1382.0,2170.0,5932.0,1385.0,5825.0,3970.0,8598.0,12132.0,18078.0,15578.0,1580.0,15235.0,15760.0,13808.0,12488.0,975.0,15752.0,11780.0,2388.0,21332.0,140.0,90.0,882.0,1458.0,420.0,3112.0,3758.0,8440.0,6785.0,6690.0,840.0,932.0,80.0,1095.0,2712.0,678.0,8822.0,2358.0,45400.0,50622.0,24015.0,7182.0,75250.0,40120.0,18890.0,44248.0,119498.0,119498.0,120425.0,120425.0,1280.0,288770.0,688.0,1402.0,228.0,2385.0,6150.0,7898.0,305000.0,7402.0,306868.0,2908.0,1435.0,1708.0,312610.0
2011-05-18,18832.0,24445.0,16440.0,9850.0,12220.0,31392.0,280.0,1680.0,1202.0,5448.0,8702.0,5945.0,14652.0,2975.0,20042.0,37728.0,46105.0,51075.0,5125.0,59092.0,28282.0,19898.0,21192.0,1115.0,155130.0,16085.0,173382.0,141000.0,9312.0,5762.0,155372.0,6270.0,159555.0,835.0,7230.0,166480.0,166378.0,508.0,728.0,898.0,2718.0,1165.0,4870.0,828.0,2938.0,890.0,4888.0,5652.0,8708.0,1450.0,2345.0,6165.0,1528.0,6185.0,4410.0,8882.0,12520.0,18950.0,15868.0,1558.0,15830.0,16275.0,14310.0,13010.0,1012.0,16308.0,11760.0,2415.0,21282.0,182.0,120.0,972.0,1712.0,425.0,2975.0,3940.0,8502.0,6780.0,6682.0,765.0,900.0,90.0,1032.0,2745.0,712.0,8998.0,2418.0,45272.0,50320.0,25900.0,7095.0,76758.0,41420.0,19558.0,45490.0,122245.0,126460.0,127360.0,127360.0,1208.0,297988.0,675.0,1342.0,220.0,2285.0,6072.0,7722.0,312872.0,7410.0,314572.0,2968.0,1520.0,1700.0,319872.0
2011-05-19,20968.0,23578.0,17465.0,10380.0,12475.0,32925.0,270.0,1695.0,1185.0,6008.0,9298.0,6608.0,15902.0,3062.0,21802.0,39595.0,49210.0,54472.0,5202.0,62560.0,28375.0,20818.0,22110.0,1058.0,157858.0,16578.0,177100.0,141000.0,10425.0,6295.0,156938.0,6960.0,161212.0,925.0,7838.0,168785.0,168695.0,498.0,772.0,918.0,2860.0,1205.0,4952.0,885.0,3152.0,920.0,5150.0,6098.0,9242.0,1488.0,2472.0,6315.0,1618.0,6528.0,4860.0,9155.0,12838.0,19728.0,16152.0,1485.0,16452.0,16808.0,14815.0,13528.0,1042.0,16860.0,11740.0,2445.0,21238.0,230.0,150.0,1052.0,1885.0,440.0,2848.0,4092.0,8558.0,6780.0,6680.0,715.0,855.0,90.0,975.0,2800.0,752.0,9108.0,2500.0,45082.0,50015.0,27438.0,7190.0,78250.0,42458.0,20165.0,46445.0,124692.0,124692.0,125568.0,125568.0,1148.0,300052.0,668.0,1308.0,212.0,2238.0,6005.0,7615.0,316420.0,7430.0,318555.0,3020.0,1598.0,1705.0,324800.0
2011-05-20,23150.0,23738.0,18678.0,10992.0,13058.0,34732.0,282.0,1738.0,1180.0,6415.0,9732.0,7268.0,17000.0,3140.0,23110.0,41485.0,51740.0,57230.0,5258.0,65310.0,28388.0,21680.0,22955.0,1002.0,160838.0,17052.0,181175.0,141000.0,11638.0,6700.0,158525.0,7498.0,162870.0,998.0,8248.0,170860.0,170770.0,492.0,805.0,935.0,2978.0,1262.0,5022.0,928.0,3305.0,940.0,5322.0,6445.0,9770.0,1535.0,2602.0,6460.0,1755.0,6758.0,5210.0,9412.0,13125.0,20448.0,16425.0,1428.0,17008.0,17270.0,15300.0,14032.0,1068.0,17412.0,11715.0,2448.0,21182.0,270.0,182.0,1128.0,1778.0,458.0,2735.0,4282.0,8620.0,6768.0,6668.0,682.0,820.0,90.0,910.0,2848.0,808.0,9295.0,2578.0,44915.0,49758.0,28792.0,7218.0,79458.0,43230.0,20502.0,47120.0,126575.0,126575.0,127425.0,127425.0,1105.0,304350.0,665.0,1302.0,210.0,2240.0,6048.0,7622.0,319908.0,7435.0,321945.0,3055.0,1658.0,1700.0,327968.0
2011-05-21,25418.0,24792.0,19860.0,11665.0,14172.0,36565.0,320.0,1848.0,1220.0,6845.0,10272.0,8162.0,18435.0,3250.0,24635.0,43538.0,54640.0,60380.0,5320.0,68388.0,28090.0,22440.0,23715.0,1015.0,164000.0,17480.0,185405.0,141000.0,12802.0,7112.0,160128.0,8022.0,164562.0,1098.0,8758.0,173038.0,172942.0,542.0,835.0,948.0,3098.0,1308.0,5075.0,982.0,3472.0,982.0,5530.0,6742.0,10210.0,1592.0,2708.0,6580.0,1942.0,7002.0,5555.0,9685.0,13375.0,21210.0,16688.0,1365.0,17462.0,17655.0,15688.0,14450.0,1085.0,17888.0,11695.0,2408.0,21085.0,342.0,232.0,1175.0,1662.0,478.0,2618.0,4365.0,8645.0,6700.0,6630.0,660.0,768.0,98.0,850.0,2828.0,850.0,9485.0,2592.0,44730.0,49548.0,30012.0,7352.0,80705.0,44615.0,21125.0,48310.0,129015.0,129015.0,129835.0,129835.0,1075.0,308988.0,652.0,1272.0,202.0,2288.0,6188.0,7832.0,324662.0,7430.0,326735.0,3100.0,1720.0,1688.0,332808.0
2011-05-22,28640.0,25872.0,20852.0,12422.0,15225.0,38338.0,368.0,2015.0,1275.0,7388.0,11028.0,9475.0,20502.0,3348.0,26768.0,45722.0,58108.0,64155.0,5388.0,72075.0,28702.0,23112.0,24370.0,1025.0,167285.0,17875.0,189630.0,141000.0,13888.0,7565.0,161735.0,8455.0,166280.0,1192.0,9260.0,175282.0,175195.0,575.0,858.0,968.0,3150.0,1320.0,5118.0,1022.0,3610.0,1035.0,5715.0,7062.0,10622.0,1642.0,2875.0,6792.0,2170.0,7285.0,5932.0,10080.0,13880.0,22198.0,16912.0,1332.0,17942.0,18060.0,16062.0,14832.0,1115.0,18335.0,11675.0,2395.0,20995.0,418.0,285.0,1140.0,1512.0,508.0,2512.0,4468.0,8668.0,6605.0,6535.0,640.0,708.0,100.0,1035.0,2928.0,895.0,9612.0,2622.0,44425.0,49202.0,31105.0,7502.0,81862.0,46358.0,22035.0,49945.0,131808.0,131808.0,132610.0,132610.0,1028.0,314265.0,628.0,1200.0,200.0,2242.0,6192.0,7828.0,329942.0,7422.0,332062.0,3160.0,1785.0,1682.0,338212.0
2011-05-23,31540.0,25928.0,21400.0,12895.0,15875.0,39490.0,362.0,2128.0,1292.0,7925.0,11782.0,10782.0,22570.0,3392.0,29178.0,47645.0,62020.0,68412.0,5445.0,76245.0,28832.0,23790.0,25022.0,965.0,170678.0,18132.0,193962.0,141000.0,14900.0,7850.0,163118.0,8638.0,167748.0,1250.0,9498.0,177050.0,176985.0,518.0,855.0,972.0,3115.0,1318.0,5105.0,1040.0,3598.0,1000.0,5672.0,7105.0,10960.0,1712.0,2998.0,6960.0,2295.0,7640.0,6345.0,10500.0,14720.0,23232.0,17158.0,1240.0,18408.0,18462.0,16448.0,15240.0,1112.0,18718.0,11650.0,2408.0,20942.0,510.0,352.0,1198.0,1422.0,528.0,2422.0,4570.0,8685.0,6505.0,6430.0,625.0,652.0,100.0,1050.0,2920.0,925.0,9778.0,2610.0,44258.0,48952.0,32232.0,7470.0,82992.0,47568.0,22518.0,51300.0,134295.0,134295.0,135070.0,135070.0,962.0,319460.0,608.0,1122.0,192.0,2135.0,6070.0,7612.0,335002.0,7390.0,337162.0,3188.0,1810.0,1675.0,343468.0
2011-05-24,34058.0,25825.0,21878.0,13270.0,16328.0,40288.0,392.0,2200.0,1272.0,8490.0,12412.0,11840.0,24255.0,3458.0,31185.0,48715.0,66182.0,72940.0,5502.0,80690.0,28020.0,24360.0,25608.0,885.0,174138.0,18492.0,198715.0,148125.0,15755.0,8002.0,170015.0,8648.0,173365.0,1312.0,9698.0,181368.0,180935.0,490.0,862.0,972.0,3158.0,1320.0,5105.0,1068.0,3635.0,1030.0,5682.0,7100.0,11050.0,1725.0,3158.0,7022.0,2510.0,7918.0,6582.0,10755.0,14665.0,23732.0,17415.0,1158.0,18952.0,18918.0,16865.0,15662.0,1098.0,19115.0,11630.0,2428.0,20950.0,608.0,425.0,1178.0,1350.0,555.0,2335.0,4730.0,8722.0,6405.0,6330.0,608.0,605.0,102.0,945.0,3090.0,975.0,9920.0,2610.0,43902.0,48578.0,33295.0,7312.0,83812.0,48032.0,22855.0,51715.0,135530.0,135530.0,136282.0,136282.0,892.0,322985.0,600.0,1068.0,190.0,2050.0,5995.0,7420.0,338435.0,7372.0,340690.0,3220.0,1860.0,1628.0,347152.0
2011-05-25, 38032, 26495, 22735, 14018, 17545, 41820, 462, 2502, 1442, 9100, 13320, 13278, 26602, 3585, 33655, 50192, 70725, 77878, 5575, 85528, 28092, 24772, 26025, 910, 177588, 18950, 203678, 160000, 16480, 8265, 184265, 8770, 188820, 1390, 9995, 197780, 197308, 525, 870, 982, 3190, 1340, 5098, 1095, 3602, 1055, 5630, 7080, 11038, 1785, 3332, 7175, 2755, 8192, 6950, 11052, 14628, 23988, 17645, 1098, 19440, 19312, 17265, 16085, 1068, 19535, 11610, 2440, 20998, 732, 520, 1165, 1265, 585, 2250, 4860, 8750, 6305, 6235, 595, 565, 110, 848, 3255, 1028, 10178, 2665, 43672, 48252, 34742, 7422, 85105, 49575, 23742, 53005, 138112, 138112, 138845, 138845, 862, 335572, 595, 1052, 182, 1992, 5970, 7332, 348075, 7385, 350010, 3275, 1958, 1585, 355620
2011-05-26, 42235, 27498, 23040, 15000, 18638, 43230, 502, 2838, 1682, 9828, 14728, 14685, 29410, 3650, 36980, 52318, 76148, 83772, 5632, 91172, 29230, 25190, 26408, 892, 181098, 19665, 209315, 160000, 17028, 8752, 185382, 9182, 190258, 1492, 10370, 200430, 200362, 495, 865, 982, 3195, 1368, 5120, 1115, 3610, 1060, 5605, 7048, 10938, 1820, 3422, 7205, 2945, 8488, 7412, 11410, 14775, 24315, 17865, 1038, 19888, 19678, 17622, 16465, 1032, 19890, 11590, 2432, 20985, 858, 615, 1170, 1215, 592, 2170, 4935, 8745, 6205, 6135, 582, 538, 110, 765, 3322, 1058, 10310, 2705, 43510, 48095, 36138, 7508, 86655, 51218, 24602, 54725, 141378, 141378, 142088, 142088, 832, 349315, 582, 1035, 180, 1955, 5890, 7230, 363645, 7402, 365845, 3290, 1980, 1540, 371918
2011-05-27, 45058, 27942, 22910, 15492, 19165, 43635, 525, 2908, 1822, 10488, 15768, 15408, 31175, 3700, 39418, 53508, 81108, 89162, 5705, 96708, 29480, 25672, 26852, 850, 184492, 19990, 215142, 160000, 17558, 9178, 186335, 9278, 191325, 1580, 10678, 201840, 201785, 472, 852, 962, 3142, 1302, 5085, 1135, 3598, 1078, 5560, 7010, 10812, 1830, 3530, 7220, 3082, 8700, 7632, 11685, 14948, 24702, 18118, 985, 20360, 20078, 17985, 16835, 1008, 20232, 11565, 2422, 20892, 988, 715, 1188, 1180, 598, 2095, 5002, 8760, 6108, 6042, 572, 515, 110, 705, 3550, 1112, 10460, 2735, 43182, 47812, 37455, 7632, 88060, 52182, 24890, 55692, 143755, 143755, 144445, 144445, 790, 353650, 585, 1005, 175, 1878, 5712, 7060, 368470, 7408, 370918, 3310, 2098, 1512, 377478
2011-05-28, 47855, 28112, 22912, 15978, 19520, 44110, 555, 2912, 1938, 11102, 16560, 15990, 32548, 3732, 41040, 54182, 84840, 93188, 5745, 100780, 29350, 26102, 27282, 830, 187552, 20612, 221595, 160000, 18185, 9492, 187235, 9250, 192288, 1648, 10930, 203070, 203018, 458, 852, 958, 3095, 1225, 5002, 1140, 3565, 1062, 5475, 6850, 10608, 1878, 3732, 7362, 3268, 8898, 7980, 11968, 15255, 25212, 18372, 942, 20778, 20438, 18350, 17220, 990, 20598, 11545, 2545, 20838, 1120, 822, 1252, 1192, 595, 2028, 5010, 8730, 6062, 5978, 558, 495, 110, 648, 3590, 1150, 10735, 2750, 42938, 47548, 38785, 7712, 89528, 53048, 25242, 56598, 146128, 146128, 146798, 146798, 762, 357175, 572, 975, 170, 1830, 5525, 6822, 371735, 7412, 374252, 3342, 2212, 1512, 381025
2011-05-29, 50505, 26628, 22632, 16160, 19795, 44018, 575, 2890, 2032, 11585, 17152, 16350, 33502, 3732, 42188, 54555, 87728, 96280, 5735, 103670, 29502, 26508, 27672, 775, 190385, 20675, 227838, 160000, 18725, 9668, 188055, 9115, 193188, 1708, 11118, 204185, 204142, 452, 842, 950, 3048, 1150, 4880, 1162, 3502, 1095, 5355, 6608, 10248, 1882, 3920, 7472, 3400, 9170, 8455, 12380, 15708, 25832, 18575, 895, 21178, 20772, 18662, 17552, 962, 20932, 11525, 2688, 20882, 1262, 935, 1345, 1242, 592, 1955, 5015, 8690, 6040, 5950, 548, 482, 110, 588, 3672, 1172, 10722, 2760, 42640, 47250, 39838, 7665, 90615, 53395, 25068, 56945, 147562, 147562, 148212, 148212, 708, 359850, 550, 922, 170, 1770, 5305, 6572, 374332, 7362, 376892, 3358, 2132, 1465, 383778
2011-05-30, 53255, 26265, 22490, 16400, 20382, 44022, 600, 2905, 2162, 12032, 17722, 16538, 34265, 3712, 42960, 54475, 89950, 98635, 5738, 106045, 28448, 26852, 28022, 738, 192815, 20375, 233558, 160000, 19018, 9808, 188635, 9062, 193852, 1780, 11360, 205095, 205060, 558, 845, 950, 3065, 1090, 4785, 1182, 3482, 1165, 5325, 6415, 9838, 1882, 4018, 7460, 3452, 9408, 8730, 12742, 16040, 26328, 18790, 855, 21590, 21128, 18995, 17898, 940, 21272, 11500, 2705, 20792, 1398, 1050, 1430, 1312, 595, 1895, 5042, 8655, 6020, 5935, 540, 470, 108, 545, 3775, 1210, 10725, 2788, 42322, 46888, 41065, 7690, 91695, 54032, 25415, 57488, 149185, 149185, 149818, 149818, 665, 361790, 542, 870, 160, 1695, 5215, 6382, 375975, 7375, 378610, 3402, 2230, 1415, 385432
2011-05-31, 57102, 27038, 22645, 16392, 21315, 44272, 632, 2970, 2295, 12438, 18352, 16810, 35162, 3698, 43825, 54922, 92090, 100895, 5750, 108248, 27272, 27050, 28248, 738, 195105, 20118, 239642, 160000, 19270, 9995, 189075, 9128, 194380, 1855, 11658, 205950, 205920, 502, 830, 930, 3025, 1018, 4712, 1175, 3450, 1170, 5248, 6278, 9485, 1868, 4078, 7940, 3528, 9582, 8812, 13045, 16270, 26598, 19022, 815, 22000, 21480, 19330, 18248, 918, 21622, 11480, 2768, 20785, 1538, 1168, 1500, 1375, 585, 1830, 5022, 8608, 6000, 5922, 530, 460, 100, 502, 3868, 1230, 10800, 2780, 42055, 46560, 42338, 7675, 93050, 55045, 26910, 58448, 151498, 151498, 152110, 152110, 625, 364348, 525, 840, 160, 1622, 5110, 6318, 378238, 7368, 380900, 3422, 2180, 1378, 387778
2011-06-01, 60862, 25612, 22382, 15965, 21552, 43602, 642, 2995, 2375, 12732, 18788, 16758, 35545, 3648, 44412, 54818, 94100, 103008, 5740, 110172, 26752, 27142, 28342, 688, 197792, 20290, 249385, 166750, 19548, 10208, 195022, 9202, 199145, 1922, 11812, 209402, 209012, 520, 825, 915, 3032, 1010, 4628, 1175, 3430, 1190, 5215, 6105, 9180, 1828, 4090, 8095, 3622, 10038, 8862, 13292, 16420, 26725, 19242, 775, 22362, 21790, 19638, 18572, 888, 21945, 11460, 2585, 20602, 1592, 1222, 1558, 1420, 570, 1760, 4985, 8545, 5980, 5902, 522, 450, 100, 462, 3935, 1245, 10758, 2725, 41915, 46352, 43308, 8032, 94318, 54790, 26108, 58470, 152790, 152790, 153385, 153385, 595, 366820, 512, 805, 155, 1562, 4982, 6130, 380542, 7368, 383275, 3455, 2065, 1350, 390040
2011-06-02, 64602, 32588, 22095, 15858, 21912, 43118, 662, 3048, 2438, 12840, 19015, 16648, 35668, 3565, 44502, 54298, 95430, 104375, 5725, 111480, 26022, 27182, 28378, 635, 201215, 20190, 254758, 178000, 19785, 10425, 208045, 9438, 213555, 1968, 11868, 224538, 224115, 482, 818, 888, 3065, 1030, 4595, 1168, 3470, 1222, 5305, 6102, 8860, 1818, 4110, 7938, 3710, 10248, 8962, 13568, 16682, 26972, 19450, 745, 22932, 22288, 20015, 18945, 858, 22270, 11438, 2602, 20510, 1660, 1285, 1615, 1470, 590, 1700, 4965, 8478, 5955, 5880, 512, 440, 100, 412, 4042, 1260, 10675, 2652, 41550, 45968, 43960, 8518, 95652, 53932, 25435, 57562, 153218, 153218, 153800, 153800, 570, 377208, 500, 785, 150, 1505, 4968, 6115, 388395, 7380, 390888, 3512, 2040, 1320, 396830
2011-06-03, 68602, 33825, 22158, 16278, 21900, 43430, 732, 3075, 2515, 12890, 19182, 16378, 35562, 3492, 44400, 54185, 96410, 105355, 5712, 112448, 25330, 27160, 28365, 615, 203948, 19878, 259595, 178000, 20048, 10475, 208340, 9558, 214085, 1962, 11825, 225885, 225875, 458, 808, 855, 3038, 1000, 4562, 1140, 3445, 1248, 5312, 6112, 8640, 1808, 4095, 7772, 3745, 10182, 9100, 13905, 17035, 27335, 19665, 708, 23370, 22710, 20508, 19460, 830, 22725, 11415, 3008, 20815, 1745, 1370, 1658, 1490, 572, 1655, 4958, 8428, 5935, 5852, 498, 430, 100, 365, 4265, 1305, 10718, 2628, 41225, 45492, 44790, 8475, 96322, 53348, 26288, 56908, 153232, 153232, 153792, 153792, 548, 386038, 490, 760, 150, 1450, 4865, 6010, 399418, 7342, 402168, 3530, 1992, 1290, 408628
