, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-04-07,4539.0,8214.0,1784.0,1980.0,2089.0,4751.0,239.0,649.0,316.0,1281.0,2681.0,2269.0,5050.0,790.0,7669.0,6694.0,19318.0,23260.0,2716.0,25088.0,9065.0,15949.0,528.0,71724.0,2644.0,92127.0,87393.0,1200.0,762.0,86963.0,1037.0,86011.0,185.0,2973.0,86087.0,84609.0,332.0,293.0,425.0,760.0,940.0,426.0,2166.0,208.0,1191.0,462.0,1533.0,2663.0,4472.0,349.0,392.0,1013.0,383.0,913.0,608.0,1212.0,1613.0,2756.0,1554.0,55.0,1615.0,1287.0,945.0,881.0,211.0,3395.0,250.0,178.0,6705.0,56.0,71.0,261.0,519.0,98.0,792.0,298.0,434.0,431.0,201.0,30.0,8.0,903.0,131.0,3153.0,1934.0,12347.0,14740.0,7983.0,5384.0,33375.0,12411.0,8534.0,29602.0,62978.0,62978.0,63972.0,63972.0,1245.0,154456.0,526.0,1033.0,322.0,1127.0,3091.0,4244.0,169416.0,6026.0,167878.0,2216.0,996.0,1553.0,178659.0
2003-04-08,4663.0,8003.0,1713.0,1854.0,1947.0,4536.0,251.0,634.0,320.0,1221.0,2664.0,2129.0,4892.0,754.0,7408.0,6340.0,19111.0,23090.0,2557.0,26940.0,8177.0,15191.0,531.0,69159.0,2597.0,88535.0,90000.0,1132.0,738.0,92184.0,1035.0,94633.0,174.0,2827.0,100820.0,100825.0,384.0,340.0,431.0,784.0,951.0,397.0,2025.0,203.0,1153.0,486.0,1370.0,1848.0,4058.0,349.0,385.0,997.0,376.0,884.0,587.0,1195.0,1592.0,2687.0,1618.0,53.0,1752.0,1373.0,828.0,836.0,209.0,3259.0,234.0,154.0,6764.0,55.0,69.0,259.0,453.0,109.0,1314.0,325.0,373.0,492.0,174.0,25.0,7.0,869.0,134.0,2930.0,1737.0,12012.0,14234.0,7827.0,4935.0,32710.0,11820.0,7744.0,29025.0,61735.0,61735.0,62729.0,62729.0,1157.0,163179.0,758.0,1085.0,275.0,1044.0,2758.0,4117.0,170551.0,5976.0,166996.0,2104.0,988.0,1485.0,170518.0
2003-04-09,4770.0,8233.0,2150.0,1843.0,2152.0,4829.0,314.0,682.0,377.0,1277.0,2975.0,2223.0,5295.0,739.0,7278.0,6208.0,18889.0,22907.0,2461.0,27185.0,7773.0,14555.0,592.0,67709.0,2672.0,86212.0,90000.0,1067.0,720.0,91993.0,1040.0,94266.0,163.0,2675.0,99976.0,99993.0,435.0,437.0,457.0,839.0,1021.0,403.0,2002.0,197.0,1238.0,474.0,1385.0,1791.0,3470.0,355.0,420.0,1033.0,370.0,846.0,577.0,1182.0,1583.0,2663.0,1690.0,56.0,1818.0,1464.0,879.0,792.0,208.0,3129.0,229.0,218.0,6857.0,56.0,69.0,259.0,434.0,111.0,2498.0,308.0,333.0,422.0,230.0,22.0,7.0,843.0,138.0,2845.0,1963.0,11874.0,13698.0,7775.0,4797.0,32376.0,11788.0,7923.0,28806.0,61182.0,61182.0,62161.0,62161.0,1150.0,167553.0,907.0,1698.0,241.0,1210.0,2846.0,4007.0,177708.0,5907.0,174711.0,2120.0,1143.0,1435.0,179343.0
2003-04-10,4711.0,8713.0,2514.0,1928.0,2345.0,5430.0,328.0,780.0,385.0,1310.0,3285.0,2456.0,5837.0,787.0,7767.0,6690.0,19081.0,23084.0,2526.0,27408.0,8194.0,13926.0,536.0,66982.0,2845.0,84982.0,90000.0,1010.0,732.0,91924.0,1079.0,94185.0,156.0,2556.0,99631.0,99644.0,395.0,424.0,417.0,930.0,1012.0,435.0,2017.0,185.0,1181.0,417.0,1290.0,1616.0,3221.0,379.0,473.0,1075.0,364.0,822.0,593.0,1176.0,1608.0,2786.0,1783.0,110.0,1855.0,1501.0,916.0,821.0,206.0,3061.0,229.0,408.0,6874.0,62.0,73.0,263.0,444.0,122.0,3090.0,290.0,279.0,302.0,211.0,19.0,6.0,839.0,156.0,3080.0,2438.0,12371.0,13889.0,7806.0,4971.0,29821.0,12155.0,8180.0,29082.0,58903.0,58903.0,59849.0,59849.0,1120.0,165573.0,756.0,1738.0,214.0,1740.0,3232.0,4177.0,176356.0,5799.0,173279.0,2141.0,1131.0,1398.0,178114.0
2003-04-11,4569.0,8706.0,2387.0,2008.0,2518.0,5447.0,315.0,814.0,359.0,1353.0,3647.0,2714.0,6454.0,822.0,8362.0,7230.0,19680.0,20161.0,2505.0,25323.0,9116.0,13407.0,528.0,66578.0,2959.0,83973.0,84375.0,992.0,811.0,87545.0,1173.0,90956.0,150.0,2511.0,97402.0,97690.0,403.0,421.0,398.0,952.0,1002.0,493.0,2007.0,198.0,1158.0,388.0,1208.0,1346.0,3053.0,419.0,548.0,1144.0,368.0,817.0,620.0,1184.0,1804.0,3185.0,1906.0,172.0,1925.0,1559.0,940.0,843.0,204.0,3050.0,222.0,605.0,6998.0,66.0,77.0,278.0,466.0,137.0,3026.0,269.0,226.0,235.0,195.0,18.0,6.0,923.0,187.0,3489.0,2833.0,13096.0,14551.0,7845.0,5216.0,29486.0,12759.0,8544.0,29554.0,59041.0,59041.0,59956.0,59956.0,1072.0,163194.0,624.0,1559.0,192.0,1691.0,3517.0,4448.0,174248.0,5726.0,171078.0,2083.0,1148.0,1350.0,175838.0
2003-04-12,4673.0,8888.0,2841.0,2241.0,3528.0,6036.0,309.0,820.0,330.0,1628.0,4301.0,3111.0,7504.0,933.0,9232.0,7721.0,20504.0,18890.0,2545.0,23847.0,10009.0,13099.0,528.0,68587.0,3165.0,85106.0,59063.0,1060.0,870.0,62275.0,1249.0,66201.0,170.0,2498.0,74174.0,75214.0,425.0,454.0,396.0,1082.0,1029.0,570.0,2082.0,225.0,1183.0,384.0,1187.0,1226.0,2890.0,445.0,574.0,1203.0,437.0,885.0,644.0,1207.0,2046.0,3733.0,1993.0,181.0,2043.0,1668.0,1020.0,878.0,201.0,3106.0,207.0,733.0,7403.0,87.0,97.0,297.0,501.0,142.0,2846.0,242.0,211.0,206.0,193.0,16.0,5.0,970.0,212.0,3993.0,3060.0,13847.0,15266.0,7863.0,5474.0,30281.0,13742.0,9388.0,30443.0,60724.0,60724.0,61609.0,61609.0,1054.0,155291.0,697.0,1541.0,180.0,1516.0,3641.0,4638.0,168703.0,5648.0,165869.0,2083.0,1148.0,1354.0,171367.0
2003-04-13,4912.0,9671.0,3593.0,2634.0,4874.0,7280.0,357.0,859.0,307.0,2327.0,5362.0,3967.0,9419.0,1027.0,10978.0,8949.0,21888.0,20682.0,2771.0,25981.0,11226.0,12989.0,583.0,71987.0,3413.0,88454.0,57188.0,1191.0,857.0,58002.0,1323.0,59338.0,180.0,2481.0,63734.0,63741.0,517.0,576.0,470.0,1526.0,1154.0,692.0,2290.0,320.0,1333.0,484.0,1341.0,1440.0,3086.0,443.0,557.0,1186.0,521.0,985.0,644.0,1232.0,2153.0,3997.0,2048.0,169.0,2194.0,1813.0,1154.0,966.0,199.0,3210.0,191.0,767.0,7717.0,111.0,120.0,310.0,536.0,143.0,2659.0,216.0,200.0,215.0,289.0,15.0,5.0,977.0,217.0,4332.0,3085.0,14616.0,15971.0,8189.0,6523.0,33473.0,14855.0,10297.0,31499.0,64972.0,64972.0,66212.0,66212.0,1194.0,136771.0,1404.0,2908.0,542.0,1730.0,4198.0,5092.0,149780.0,5667.0,147100.0,2253.0,1259.0,1618.0,153177.0
2003-04-14,4912.0,10339.0,3599.0,2766.0,5118.0,7743.0,392.0,969.0,297.0,3160.0,6236.0,4402.0,10726.0,1054.0,13167.0,10377.0,24181.0,26631.0,2995.0,32029.0,11766.0,13326.0,678.0,75807.0,3681.0,92976.0,92625.0,1407.0,822.0,93167.0,1311.0,93212.0,175.0,2447.0,93964.0,92498.0,477.0,551.0,447.0,1465.0,1196.0,692.0,2474.0,306.0,1348.0,419.0,1353.0,1703.0,3578.0,422.0,528.0,1162.0,478.0,1056.0,625.0,1249.0,2139.0,3975.0,2094.0,148.0,2343.0,1967.0,1301.0,1096.0,202.0,3328.0,174.0,754.0,7872.0,99.0,108.0,305.0,519.0,137.0,2513.0,196.0,164.0,255.0,324.0,15.0,4.0,936.0,214.0,4248.0,2911.0,15084.0,16624.0,8764.0,8559.0,39497.0,16018.0,10918.0,32656.0,72153.0,72153.0,75257.0,75257.0,1523.0,147565.0,1314.0,3832.0,467.0,3422.0,5448.0,6433.0,156023.0,5506.0,151613.0,2340.0,1182.0,1649.0,155037.0
2003-04-15,4768.0,10498.0,3161.0,2592.0,4125.0,7246.0,361.0,990.0,295.0,3375.0,6217.0,4143.0,10446.0,956.0,13822.0,10396.0,26011.0,28596.0,3139.0,34390.0,11458.0,13564.0,586.0,77426.0,3770.0,95526.0,94000.0,1675.0,803.0,96274.0,1307.0,98526.0,168.0,2355.0,103066.0,103049.0,400.0,447.0,409.0,1128.0,1104.0,588.0,2338.0,272.0,1289.0,376.0,1257.0,1475.0,3687.0,411.0,505.0,1116.0,425.0,1041.0,598.0,1236.0,1977.0,3710.0,2153.0,114.0,2451.0,2087.0,1436.0,1233.0,212.0,3455.0,158.0,762.0,8096.0,76.0,84.0,298.0,484.0,136.0,2424.0,208.0,140.0,216.0,208.0,14.0,3.0,857.0,215.0,3842.0,2481.0,14672.0,16494.0,9139.0,8432.0,39164.0,16190.0,10535.0,33053.0,72217.0,72217.0,75265.0,75265.0,1363.0,180151.0,920.0,2666.0,370.0,3462.0,5282.0,6804.0,192260.0,5318.0,187537.0,2172.0,1042.0,1440.0,190170.0
2003-04-16,4575.0,10065.0,2819.0,2353.0,3156.0,6640.0,374.0,970.0,285.0,3226.0,5856.0,3723.0,9663.0,881.0,13220.0,9663.0,25926.0,28450.0,3158.0,34382.0,10772.0,13426.0,498.0,77835.0,3733.0,95881.0,94000.0,1910.0,805.0,96532.0,1335.0,98774.0,163.0,2244.0,103069.0,103068.0,372.0,406.0,407.0,1014.0,1094.0,518.0,2188.0,255.0,1236.0,355.0,1173.0,1101.0,3359.0,402.0,482.0,1099.0,408.0,964.0,574.0,1204.0,1842.0,3424.0,2217.0,102.0,2485.0,2139.0,1518.0,1345.0,228.0,3575.0,142.0,749.0,8066.0,65.0,72.0,290.0,444.0,133.0,2360.0,259.0,144.0,193.0,175.0,14.0,3.0,828.0,217.0,3469.0,2128.0,14025.0,15852.0,9186.0,7656.0,37164.0,15494.0,9804.0,31826.0,68990.0,68990.0,71419.0,71419.0,1198.0,181220.0,797.0,2069.0,330.0,2413.0,4650.0,6276.0,195898.0,5202.0,192262.0,2025.0,965.0,1337.0,197158.0
