, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-04-14,7410.0,10757.0,4294.0,6575.0,9513.0,10921.0,264.0,959.0,832.0,3409.0,5759.0,5915.0,11616.0,1177.0,14711.0,14380.0,27631.0,29257.0,2978.0,33112.0,9898.0,13154.0,600.0,72104.0,5245.0,87797.0,102932.0,1740.0,1130.0,100730.0,2428.0,98463.0,246.0,3823.0,97326.0,95796.0,558.0,546.0,574.0,1413.0,1361.0,908.0,2936.0,473.0,1919.0,751.0,2969.0,4352.0,4640.0,491.0,870.0,1739.0,450.0,1407.0,1110.0,1796.0,2807.0,5600.0,2593.0,158.0,2611.0,2097.0,835.0,680.0,225.0,2893.0,132.0,346.0,6789.0,95.0,104.0,651.0,800.0,173.0,882.0,795.0,668.0,341.0,248.0,65.0,6.0,1982.0,366.0,5402.0,2464.0,14615.0,16319.0,16259.0,6056.0,39128.0,26088.0,15364.0,42468.0,81596.0,81596.0,82349.0,82349.0,1064.0,169901.0,578.0,1143.0,211.0,1219.0,3341.0,4641.0,181068.0,5933.0,176359.0,2363.0,1323.0,1634.0,180747.0
2003-04-15,7637.0,10253.0,3602.0,5913.0,6658.0,10131.0,274.0,969.0,727.0,3560.0,5985.0,5113.0,11042.0,1082.0,15189.0,14414.0,29033.0,30679.0,3014.0,36054.0,9796.0,13167.0,522.0,78189.0,5272.0,94749.0,115000.0,1892.0,1067.0,118005.0,1636.0,120388.0,244.0,3600.0,125431.0,125154.0,483.0,473.0,500.0,1208.0,1183.0,777.0,2749.0,439.0,1812.0,681.0,2442.0,3813.0,5319.0,470.0,745.0,1597.0,471.0,1458.0,985.0,1797.0,2822.0,5410.0,2504.0,123.0,2910.0,2497.0,1259.0,930.0,235.0,3066.0,145.0,380.0,6844.0,92.0,100.0,562.0,760.0,158.0,1077.0,789.0,715.0,270.0,185.0,65.0,6.0,1696.0,355.0,5152.0,2455.0,14808.0,16649.0,15679.0,5759.0,39601.0,24017.0,14312.0,40873.0,80474.0,80474.0,81212.0,81212.0,1013.0,199643.0,509.0,1009.0,193.0,1100.0,3194.0,4398.0,204259.0,5783.0,199740.0,2308.0,1284.0,1609.0,202235.0
2003-04-16,7626.0,9752.0,3478.0,4906.0,4742.0,8994.0,260.0,944.0,714.0,3481.0,5910.0,4341.0,10195.0,1079.0,14369.0,12704.0,28850.0,30499.0,2981.0,36144.0,10065.0,12933.0,521.0,80511.0,5218.0,99003.0,115000.0,2106.0,1054.0,118138.0,1682.0,120538.0,269.0,3356.0,125557.0,125561.0,489.0,472.0,498.0,1243.0,1131.0,703.0,2577.0,437.0,1734.0,667.0,2133.0,3028.0,5164.0,469.0,732.0,1559.0,498.0,1391.0,890.0,1755.0,2795.0,5143.0,2505.0,129.0,2962.0,2604.0,1544.0,1308.0,252.0,3370.0,158.0,407.0,6885.0,106.0,113.0,525.0,696.0,155.0,1350.0,783.0,677.0,230.0,174.0,64.0,5.0,1573.0,339.0,4719.0,2496.0,14804.0,16611.0,15326.0,5763.0,37849.0,22462.0,13679.0,39440.0,77290.0,77290.0,78012.0,78012.0,987.0,211320.0,460.0,956.0,178.0,971.0,3075.0,4172.0,221336.0,5717.0,217968.0,2367.0,1310.0,1591.0,222909.0
2003-04-17,7626.0,9635.0,3544.0,4459.0,4405.0,8677.0,248.0,912.0,755.0,3311.0,5681.0,3993.0,9619.0,1151.0,13599.0,11271.0,27972.0,29637.0,3017.0,35451.0,10905.0,12767.0,530.0,80970.0,5285.0,99800.0,115000.0,2272.0,1080.0,118359.0,1753.0,120771.0,284.0,3315.0,125642.0,125635.0,479.0,469.0,485.0,1286.0,1112.0,673.0,2527.0,435.0,1660.0,692.0,1996.0,2743.0,4606.0,483.0,798.0,1601.0,530.0,1354.0,900.0,1730.0,2824.0,5076.0,2543.0,137.0,2814.0,2467.0,1545.0,1489.0,271.0,3666.0,160.0,413.0,6971.0,120.0,127.0,517.0,656.0,155.0,1405.0,764.0,657.0,213.0,170.0,63.0,5.0,1616.0,353.0,4459.0,2699.0,14623.0,16274.0,14997.0,5895.0,41447.0,21855.0,13458.0,38690.0,80138.0,80138.0,80846.0,80846.0,976.0,210302.0,444.0,966.0,167.0,921.0,3010.0,4020.0,219670.0,5712.0,216218.0,2437.0,1385.0,1586.0,221537.0
2003-04-18,7665.0,9622.0,3587.0,4366.0,4174.0,8745.0,239.0,885.0,786.0,3216.0,5532.0,3837.0,9315.0,1180.0,13118.0,10940.0,27362.0,29023.0,3093.0,34902.0,11665.0,12732.0,536.0,80732.0,5351.0,99734.0,106562.0,2331.0,1100.0,111975.0,1842.0,116150.0,296.0,3358.0,122794.0,123209.0,449.0,450.0,471.0,1240.0,1080.0,631.0,2485.0,431.0,1585.0,663.0,1891.0,2546.0,4269.0,503.0,884.0,1707.0,567.0,1409.0,953.0,1738.0,2923.0,5224.0,2564.0,143.0,2726.0,2317.0,1380.0,1419.0,292.0,3742.0,160.0,400.0,7066.0,130.0,136.0,516.0,631.0,157.0,1445.0,743.0,638.0,203.0,162.0,63.0,5.0,1663.0,380.0,4427.0,3009.0,14811.0,16250.0,14761.0,6019.0,42016.0,21844.0,13442.0,38570.0,80586.0,80586.0,81281.0,81281.0,964.0,212346.0,408.0,955.0,157.0,933.0,2967.0,3943.0,221956.0,5675.0,218267.0,2490.0,1393.0,1627.0,223610.0
2003-04-19,7581.0,9460.0,3548.0,4216.0,3876.0,8719.0,231.0,857.0,794.0,3131.0,5378.0,3767.0,9092.0,1143.0,12930.0,10993.0,27027.0,28661.0,3115.0,34540.0,12166.0,12806.0,506.0,80312.0,5301.0,99355.0,67813.0,2336.0,1107.0,73480.0,1913.0,78589.0,301.0,3400.0,87903.0,89495.0,456.0,456.0,476.0,1239.0,1108.0,602.0,2467.0,435.0,1530.0,652.0,1815.0,2356.0,4054.0,507.0,895.0,1750.0,578.0,1522.0,992.0,1763.0,3025.0,5389.0,2576.0,136.0,2718.0,2271.0,1275.0,1272.0,312.0,3644.0,159.0,371.0,7127.0,135.0,140.0,513.0,618.0,158.0,1501.0,722.0,623.0,197.0,152.0,62.0,4.0,1628.0,379.0,4394.0,3058.0,15009.0,16413.0,14578.0,5969.0,41439.0,21892.0,13171.0,38614.0,80053.0,80053.0,80736.0,80736.0,936.0,198155.0,392.0,884.0,150.0,909.0,2839.0,3843.0,212111.0,5638.0,209029.0,2484.0,1485.0,1608.0,216137.0
2003-04-20,7499.0,9285.0,3481.0,4061.0,3716.0,8623.0,224.0,825.0,783.0,3030.0,5186.0,3647.0,8781.0,1095.0,12580.0,10904.0,26779.0,28387.0,3098.0,34342.0,12510.0,12930.0,510.0,80130.0,5275.0,99182.0,60782.0,2328.0,1138.0,62850.0,1960.0,64170.0,295.0,3463.0,68656.0,68836.0,483.0,495.0,483.0,1369.0,1165.0,601.0,2516.0,446.0,1507.0,639.0,1774.0,2241.0,3868.0,500.0,855.0,1709.0,550.0,1587.0,985.0,1776.0,3076.0,5452.0,2596.0,118.0,2737.0,2264.0,1233.0,1181.0,329.0,3534.0,127.0,329.0,7109.0,133.0,137.0,510.0,610.0,158.0,1555.0,702.0,595.0,193.0,143.0,60.0,8.0,1598.0,386.0,4322.0,3020.0,14995.0,16360.0,14362.0,5854.0,40915.0,21945.0,13053.0,38623.0,79538.0,79538.0,80209.0,80209.0,916.0,164584.0,404.0,895.0,143.0,840.0,2676.0,3678.0,178435.0,5571.0,175537.0,2502.0,1530.0,1631.0,183734.0
2003-04-21,7548.0,9193.0,3431.0,4025.0,3791.0,8655.0,217.0,793.0,776.0,2916.0,4983.0,3507.0,8439.0,1122.0,12232.0,10869.0,26388.0,27995.0,3085.0,33956.0,12577.0,13069.0,471.0,80122.0,5216.0,99228.0,114693.0,2318.0,1202.0,115724.0,2042.0,114538.0,311.0,3496.0,113004.0,110747.0,465.0,477.0,455.0,1320.0,1178.0,593.0,2571.0,455.0,1484.0,636.0,1740.0,2138.0,3748.0,497.0,845.0,1683.0,543.0,1549.0,977.0,1773.0,3065.0,5421.0,2681.0,110.0,2699.0,2212.0,1182.0,1123.0,342.0,3439.0,77.0,282.0,7063.0,127.0,130.0,501.0,581.0,156.0,1596.0,681.0,555.0,186.0,141.0,60.0,33.0,1587.0,387.0,4256.0,2935.0,14854.0,16204.0,14073.0,5714.0,40216.0,21939.0,12923.0,38640.0,78856.0,78856.0,79515.0,79515.0,905.0,164790.0,396.0,869.0,136.0,829.0,2533.0,3494.0,170097.0,5550.0,165290.0,2567.0,1640.0,1639.0,170137.0
2003-04-22,7760.0,9256.0,3525.0,4126.0,3875.0,8844.0,210.0,764.0,797.0,2823.0,4823.0,3396.0,8170.0,1179.0,11951.0,10928.0,26067.0,27692.0,3090.0,33765.0,12640.0,13185.0,452.0,80318.0,5147.0,99380.0,123240.0,2302.0,1282.0,126803.0,2157.0,128939.0,336.0,3474.0,132939.0,132652.0,461.0,472.0,436.0,1299.0,1168.0,581.0,2563.0,462.0,1458.0,676.0,1716.0,2021.0,3661.0,515.0,900.0,1727.0,588.0,1503.0,1017.0,1776.0,3090.0,5416.0,2798.0,119.0,2623.0,2108.0,1083.0,1047.0,352.0,3354.0,27.0,243.0,7031.0,134.0,137.0,502.0,558.0,160.0,1643.0,661.0,510.0,180.0,141.0,58.0,151.0,1598.0,393.0,4196.0,2890.0,14667.0,15971.0,13764.0,5712.0,39715.0,21853.0,12810.0,38504.0,78219.0,78219.0,78859.0,78859.0,916.0,206764.0,378.0,830.0,131.0,793.0,2507.0,3360.0,210869.0,5569.0,205008.0,2621.0,1731.0,1653.0,207753.0
2003-04-23,8098.0,9391.0,3699.0,4225.0,3898.0,9118.0,204.0,743.0,904.0,2806.0,4819.0,3372.0,8142.0,1242.0,11791.0,11164.0,25839.0,27482.0,3131.0,33721.0,13256.0,13278.0,512.0,80823.0,5131.0,99891.0,123140.0,2286.0,1368.0,126995.0,2256.0,129513.0,360.0,3564.0,134217.0,134218.0,486.0,500.0,439.0,1407.0,1204.0,596.0,2617.0,472.0,1453.0,713.0,1739.0,2014.0,3595.0,534.0,1033.0,1852.0,614.0,1550.0,1155.0,1807.0,3233.0,5592.0,2897.0,131.0,2603.0,2046.0,984.0,936.0,358.0,3267.0,0.0,212.0,7014.0,156.0,158.0,510.0,556.0,164.0,1707.0,640.0,486.0,177.0,140.0,57.0,168.0,1695.0,420.0,4249.0,2987.0,14712.0,15916.0,13590.0,5961.0,39830.0,22358.0,13377.0,38843.0,78673.0,78673.0,79293.0,79293.0,950.0,217260.0,389.0,845.0,149.0,761.0,2561.0,3333.0,225834.0,5552.0,221016.0,2666.0,1713.0,1657.0,226564.0
