, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D'ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRY'S FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-11-05,4630.0,10240.0,962.0,1142.0,855.0,3830.0,285.0,700.0,240.0,520.0,1555.0,860.0,2235.0,108.0,2745.0,4475.0,10425.0,11430.0,2185.0,14400.0,3635.0,3105.0,3790.0,80.0,60665.0,1110.0,65615.0,77580.0,1350.0,1042.0,79865.0,2898.0,82610.0,330.0,3165.0,85890.0,85918.0,438.0,405.0,368.0,1035.0,410.0,1910.0,168.0,345.0,245.0,728.0,3125.0,4590.0,410.0,708.0,1390.0,472.0,1588.0,360.0,1600.0,1728.0,3005.0,2775.0,50.0,3528.0,3578.0,3152.0,3295.0,250.0,5995.0,600.0,110.0,9300.0,110.0,190.0,170.0,110.0,52.0,310.0,298.0,282.0,0.0,490.0,70.0,70.0,0.0,30.0,675.0,115.0,1348.0,148.0,12352.0,14185.0,5260.0,1752.0,16855.0,2540.0,2540.0,4278.0,21132.0,21132.0,21215.0,21215.0,152.0,112312.0,150.0,240.0,72.0,470.0,592.0,955.0,116278.0,5840.0,120288.0,910.0,1045.0,1100.0,123338.0
2010-11-06,4655.0,10292.0,940.0,1195.0,828.0,3815.0,288.0,700.0,230.0,520.0,1530.0,860.0,2218.0,98.0,2698.0,4555.0,10348.0,11350.0,2088.0,13608.0,3545.0,3288.0,3975.0,70.0,60688.0,1130.0,65970.0,77475.0,1750.0,962.0,79808.0,2390.0,82478.0,255.0,2512.0,85068.0,85092.0,430.0,375.0,350.0,908.0,288.0,1738.0,165.0,335.0,235.0,620.0,2868.0,4642.0,410.0,700.0,1385.0,480.0,1610.0,368.0,1600.0,1718.0,2988.0,2755.0,55.0,3585.0,3620.0,3192.0,3320.0,250.0,6018.0,600.0,110.0,9215.0,110.0,190.0,170.0,110.0,58.0,310.0,305.0,262.0,0.0,490.0,70.0,70.0,0.0,40.0,690.0,115.0,1332.0,152.0,12340.0,14000.0,5222.0,1688.0,16812.0,2600.0,2432.0,4342.0,21152.0,21152.0,21238.0,21238.0,140.0,112402.0,150.0,242.0,68.0,475.0,588.0,952.0,116490.0,5805.0,120478.0,938.0,948.0,1020.0,123425.0
2010-11-07,4640.0,10150.0,910.0,1198.0,818.0,3788.0,280.0,700.0,225.0,512.0,1515.0,858.0,2202.0,100.0,2682.0,4525.0,10275.0,11272.0,2002.0,13680.0,3325.0,3470.0,4160.0,78.0,58572.0,1120.0,64740.0,77370.0,2052.0,915.0,80028.0,2422.0,82640.0,230.0,2385.0,84998.0,84990.0,452.0,400.0,375.0,915.0,308.0,1618.0,175.0,322.0,295.0,572.0,2638.0,4450.0,410.0,695.0,1398.0,478.0,1622.0,368.0,1592.0,1708.0,2985.0,2740.0,55.0,3630.0,3655.0,3258.0,3378.0,248.0,6055.0,600.0,110.0,9130.0,110.0,190.0,170.0,110.0,52.0,322.0,295.0,242.0,0.0,488.0,70.0,70.0,0.0,40.0,762.0,120.0,1335.0,150.0,12312.0,13900.0,5160.0,1642.0,16642.0,2698.0,2262.0,4412.0,21055.0,21055.0,21142.0,21142.0,140.0,111740.0,165.0,250.0,58.0,470.0,590.0,952.0,115878.0,5778.0,119842.0,940.0,990.0,1045.0,122832.0
2010-11-08,4620.0,10025.0,888.0,1178.0,798.0,3750.0,280.0,698.0,220.0,510.0,1502.0,860.0,2192.0,92.0,2662.0,4488.0,10232.0,11228.0,1905.0,13385.0,3120.0,3655.0,4340.0,70.0,56960.0,1095.0,62788.0,77262.0,2092.0,900.0,80215.0,2472.0,82832.0,228.0,2542.0,85332.0,85320.0,458.0,400.0,372.0,898.0,335.0,1622.0,175.0,315.0,245.0,552.0,2572.0,4222.0,410.0,688.0,1400.0,472.0,1640.0,360.0,1588.0,1702.0,2982.0,2725.0,58.0,3678.0,3692.0,3310.0,3430.0,240.0,6105.0,600.0,110.0,9040.0,110.0,188.0,170.0,110.0,50.0,332.0,300.0,220.0,0.0,480.0,70.0,78.0,0.0,45.0,698.0,120.0,1342.0,152.0,12210.0,13702.0,5108.0,1665.0,16562.0,2840.0,2215.0,4578.0,21138.0,21138.0,21228.0,21228.0,140.0,111508.0,212.0,280.0,62.0,475.0,595.0,955.0,115578.0,5742.0,119472.0,952.0,972.0,1028.0,122452.0
2010-11-09,4592.0,9932.0,865.0,1152.0,778.0,3702.0,280.0,690.0,220.0,510.0,1485.0,860.0,2182.0,95.0,2658.0,4430.0,10178.0,11175.0,1815.0,13308.0,2860.0,3835.0,4525.0,72.0,56545.0,1062.0,62335.0,77158.0,2045.0,895.0,80150.0,2412.0,82782.0,222.0,2658.0,85450.0,85450.0,470.0,405.0,382.0,905.0,298.0,1635.0,175.0,298.0,240.0,528.0,2578.0,4102.0,410.0,685.0,1405.0,472.0,1652.0,360.0,1585.0,1698.0,2988.0,2705.0,60.0,3728.0,3732.0,3370.0,3482.0,250.0,6148.0,600.0,110.0,8948.0,100.0,180.0,170.0,110.0,58.0,340.0,310.0,198.0,0.0,480.0,70.0,80.0,0.0,50.0,770.0,118.0,1348.0,168.0,12178.0,13602.0,5042.0,1738.0,16602.0,2828.0,2115.0,4598.0,21200.0,21200.0,21290.0,21290.0,150.0,111648.0,260.0,385.0,85.0,502.0,635.0,982.0,115742.0,5872.0,119748.0,965.0,1090.0,1040.0,122682.0
2010-11-10,4565.0,9885.0,852.0,1135.0,768.0,3672.0,280.0,690.0,220.0,510.0,1480.0,852.0,2172.0,95.0,2648.0,4375.0,10155.0,11150.0,1725.0,13285.0,2832.0,4018.0,4705.0,75.0,56445.0,1030.0,62312.0,77052.0,1982.0,882.0,79985.0,2422.0,82638.0,245.0,2832.0,85460.0,85458.0,480.0,420.0,390.0,935.0,285.0,1615.0,178.0,288.0,262.0,498.0,2545.0,4058.0,410.0,678.0,1400.0,472.0,1660.0,360.0,1575.0,1688.0,2972.0,2682.0,60.0,3765.0,3765.0,3430.0,3540.0,250.0,6200.0,600.0,110.0,8855.0,100.0,180.0,170.0,115.0,60.0,350.0,310.0,175.0,0.0,480.0,70.0,80.0,0.0,50.0,710.0,115.0,1355.0,175.0,12132.0,13575.0,4982.0,1770.0,16632.0,2792.0,2050.0,4565.0,21190.0,21190.0,21280.0,21280.0,140.0,111632.0,228.0,412.0,80.0,598.0,658.0,1032.0,115875.0,5978.0,119978.0,982.0,1070.0,1100.0,123105.0
2010-11-11,4545.0,9862.0,835.0,1118.0,750.0,3645.0,280.0,682.0,220.0,505.0,1470.0,850.0,2162.0,92.0,2632.0,4335.0,10132.0,11130.0,1632.0,13178.0,2860.0,4198.0,4890.0,72.0,56435.0,1002.0,62452.0,77000.0,1930.0,880.0,79865.0,2530.0,82520.0,248.0,2820.0,85360.0,85365.0,468.0,410.0,385.0,878.0,282.0,1605.0,188.0,280.0,325.0,482.0,2510.0,4015.0,410.0,672.0,1392.0,475.0,1660.0,360.0,1575.0,1682.0,2965.0,2660.0,60.0,3798.0,3788.0,3475.0,3582.0,252.0,6248.0,600.0,110.0,8762.0,100.0,180.0,170.0,120.0,58.0,352.0,302.0,170.0,35.0,490.0,70.0,80.0,0.0,60.0,670.0,110.0,1358.0,178.0,12050.0,13490.0,4925.0,1778.0,16502.0,2720.0,1925.0,4502.0,21005.0,21005.0,21095.0,21095.0,172.0,111515.0,212.0,388.0,65.0,635.0,645.0,1038.0,115912.0,5835.0,119868.0,998.0,1115.0,1128.0,123055.0
2010-11-12,4525.0,9840.0,815.0,1095.0,758.0,3600.0,278.0,680.0,220.0,500.0,1462.0,842.0,2152.0,90.0,2620.0,4292.0,10080.0,11075.0,1542.0,13185.0,2848.0,4400.0,5075.0,80.0,56412.0,980.0,62588.0,77000.0,1885.0,878.0,79810.0,2595.0,82448.0,235.0,2928.0,85362.0,85360.0,490.0,422.0,408.0,895.0,305.0,1612.0,188.0,288.0,398.0,492.0,2508.0,3975.0,410.0,665.0,1385.0,465.0,1660.0,358.0,1568.0,1678.0,2950.0,2640.0,62.0,3828.0,3808.0,3522.0,3622.0,260.0,6288.0,600.0,110.0,8665.0,100.0,180.0,170.0,125.0,60.0,345.0,302.0,170.0,120.0,558.0,70.0,80.0,0.0,60.0,705.0,112.0,1382.0,180.0,11952.0,13362.0,4878.0,1708.0,16348.0,2672.0,1992.0,4438.0,20785.0,20785.0,20875.0,20875.0,262.0,111222.0,242.0,395.0,75.0,615.0,670.0,1030.0,115648.0,5942.0,119710.0,1018.0,1180.0,1188.0,122988.0
2010-11-13,4505.0,9812.0,795.0,1088.0,765.0,3575.0,270.0,680.0,220.0,500.0,1458.0,842.0,2150.0,102.0,2622.0,4252.0,10002.0,10992.0,1448.0,13000.0,3040.0,4655.0,5312.0,80.0,56440.0,960.0,62770.0,77000.0,1845.0,868.0,79752.0,2558.0,82388.0,230.0,3080.0,85462.0,85458.0,478.0,418.0,408.0,882.0,325.0,1665.0,185.0,285.0,360.0,478.0,2552.0,3950.0,410.0,665.0,1390.0,465.0,1660.0,350.0,1568.0,1675.0,2952.0,2618.0,68.0,3855.0,3828.0,3565.0,3658.0,260.0,6328.0,600.0,110.0,8575.0,100.0,180.0,170.0,130.0,60.0,340.0,312.0,170.0,200.0,640.0,80.0,80.0,0.0,60.0,772.0,112.0,1442.0,188.0,11920.0,13292.0,4862.0,1790.0,16388.0,2762.0,2225.0,4478.0,20865.0,20865.0,20955.0,20955.0,342.0,111180.0,248.0,440.0,95.0,618.0,712.0,1090.0,115588.0,6045.0,119722.0,1040.0,1180.0,1220.0,123132.0
2010-11-14,4482.0,9778.0,780.0,1105.0,738.0,3578.0,270.0,672.0,220.0,500.0,1450.0,840.0,2142.0,88.0,2608.0,4225.0,9942.0,10930.0,1352.0,12770.0,3345.0,5065.0,5730.0,78.0,56295.0,932.0,63062.0,77000.0,1805.0,860.0,79705.0,2360.0,82328.0,218.0,3088.0,85425.0,85432.0,450.0,390.0,392.0,788.0,295.0,1690.0,185.0,280.0,325.0,445.0,2580.0,3960.0,410.0,665.0,1405.0,465.0,1672.0,352.0,1565.0,1670.0,2955.0,2598.0,70.0,3882.0,3852.0,3605.0,3695.0,260.0,6358.0,600.0,110.0,8485.0,100.0,180.0,170.0,140.0,58.0,355.0,302.0,170.0,280.0,720.0,82.0,80.0,0.0,70.0,690.0,110.0,1460.0,185.0,11910.0,13302.0,4842.0,1778.0,16458.0,2915.0,2468.0,4645.0,21102.0,21102.0,21192.0,21192.0,328.0,111438.0,238.0,458.0,98.0,662.0,682.0,1098.0,115918.0,5910.0,119900.0,1055.0,1162.0,1212.0,123318.0
2010-11-15,4452.0,9690.0,765.0,1085.0,712.0,3545.0,270.0,670.0,220.0,500.0,1442.0,840.0,2135.0,85.0,2598.0,4205.0,9885.0,10865.0,1260.0,12615.0,3238.0,5000.0,5785.0,75.0,56100.0,902.0,62892.0,77000.0,1765.0,850.0,79658.0,2202.0,82270.0,208.0,3075.0,85352.0,85355.0,415.0,365.0,358.0,692.0,255.0,1638.0,178.0,270.0,302.0,420.0,2530.0,3960.0,408.0,655.0,1410.0,465.0,1690.0,350.0,1548.0,1655.0,2938.0,2578.0,70.0,3928.0,3890.0,3660.0,3740.0,260.0,6395.0,600.0,120.0,8395.0,100.0,180.0,165.0,140.0,55.0,360.0,288.0,170.0,360.0,800.0,90.0,80.0,0.0,70.0,612.0,110.0,1425.0,180.0,11798.0,13218.0,4808.0,1702.0,16365.0,2878.0,2178.0,4692.0,21055.0,21055.0,21150.0,21150.0,300.0,111492.0,212.0,438.0,92.0,678.0,662.0,1058.0,116055.0,5822.0,119950.0,1060.0,1072.0,1170.0,123345.0
2010-11-16,4415.0,9728.0,752.0,1055.0,708.0,3535.0,270.0,668.0,220.0,495.0,1435.0,832.0,2125.0,82.0,2588.0,4158.0,9842.0,10828.0,1195.0,12475.0,2985.0,4738.0,5558.0,72.0,55930.0,880.0,62472.0,77000.0,1725.0,835.0,79600.0,2072.0,82205.0,200.0,3070.0,85285.0,85290.0,405.0,362.0,378.0,645.0,250.0,1562.0,172.0,268.0,282.0,400.0,2440.0,3900.0,400.0,645.0,1398.0,458.0,1700.0,350.0,1538.0,1642.0,2905.0,2550.0,70.0,3970.0,3935.0,3722.0,3798.0,260.0,6442.0,600.0,118.0,8302.0,100.0,180.0,160.0,140.0,50.0,355.0,288.0,170.0,390.0,870.0,85.0,80.0,0.0,75.0,562.0,110.0,1398.0,170.0,11615.0,13022.0,4752.0,1575.0,16138.0,2728.0,1915.0,4670.0,20808.0,20808.0,20898.0,20898.0,290.0,111182.0,198.0,415.0,90.0,660.0,642.0,1032.0,115780.0,5778.0,119630.0,1052.0,1060.0,1142.0,122922.0
2010-11-17,4368.0,10042.0,738.0,1020.0,700.0,3652.0,270.0,660.0,210.0,490.0,1428.0,830.0,2120.0,80.0,2578.0,4178.0,9788.0,10762.0,1182.0,12425.0,2828.0,4528.0,5315.0,82.0,55800.0,850.0,62045.0,77000.0,1685.0,810.0,79540.0,1972.0,82140.0,190.0,2962.0,85130.0,85138.0,385.0,350.0,380.0,585.0,245.0,1550.0,168.0,260.0,265.0,382.0,2385.0,3805.0,400.0,632.0,1362.0,455.0,1682.0,350.0,1530.0,1632.0,2880.0,2522.0,65.0,3948.0,3930.0,3752.0,3835.0,252.0,6492.0,600.0,110.0,8208.0,100.0,180.0,160.0,140.0,50.0,328.0,288.0,165.0,390.0,880.0,90.0,80.0,0.0,80.0,538.0,100.0,1400.0,170.0,11512.0,12838.0,4700.0,1545.0,16000.0,2588.0,1880.0,4640.0,20638.0,20638.0,20732.0,20732.0,285.0,110742.0,185.0,388.0,85.0,635.0,642.0,1020.0,115328.0,5755.0,119138.0,1050.0,1120.0,1092.0,122448.0
2010-11-18,4320.0,9995.0,725.0,985.0,695.0,3605.0,270.0,660.0,210.0,490.0,1420.0,830.0,2112.0,85.0,2570.0,4240.0,9785.0,10758.0,1170.0,12382.0,2790.0,4430.0,5188.0,90.0,55715.0,822.0,61802.0,77000.0,1650.0,790.0,79480.0,1880.0,82062.0,180.0,2735.0,84842.0,84852.0,358.0,328.0,375.0,515.0,232.0,1540.0,155.0,255.0,270.0,368.0,2368.0,3722.0,400.0,625.0,1338.0,458.0,1650.0,350.0,1520.0,1625.0,2868.0,2500.0,60.0,3885.0,3875.0,3712.0,3805.0,250.0,6492.0,600.0,110.0,8128.0,100.0,180.0,160.0,140.0,50.0,325.0,288.0,168.0,390.0,880.0,85.0,80.0,0.0,80.0,522.0,100.0,1408.0,178.0,11462.0,12732.0,4652.0,1570.0,16000.0,2525.0,1892.0,4628.0,20628.0,20628.0,20718.0,20718.0,288.0,110335.0,192.0,405.0,98.0,610.0,670.0,1040.0,114920.0,5738.0,118678.0,1060.0,1158.0,1072.0,121980.0
2010-11-19,4272.0,9955.0,712.0,955.0,690.0,3558.0,270.0,650.0,210.0,490.0,1410.0,830.0,2110.0,80.0,2560.0,4202.0,9825.0,10798.0,1152.0,12365.0,2812.0,4432.0,5185.0,92.0,55670.0,795.0,61682.0,77000.0,1618.0,765.0,79420.0,1808.0,81998.0,170.0,2702.0,84702.0,84700.0,345.0,318.0,370.0,478.0,225.0,1518.0,155.0,255.0,272.0,360.0,2340.0,3675.0,400.0,612.0,1322.0,458.0,1630.0,345.0,1515.0,1618.0,2848.0,2480.0,60.0,3820.0,3805.0,3640.0,3735.0,250.0,6442.0,600.0,110.0,8065.0,100.0,180.0,160.0,140.0,50.0,352.0,280.0,168.0,390.0,880.0,90.0,80.0,0.0,80.0,535.0,100.0,1442.0,180.0,11445.0,12710.0,4615.0,1585.0,16000.0,2520.0,1928.0,4638.0,20638.0,20638.0,20735.0,20735.0,278.0,109962.0,195.0,422.0,118.0,620.0,670.0,1055.0,114575.0,5715.0,118282.0,1062.0,1188.0,1105.0,121612.0
2010-11-20, 4222, 9918, 702, 925, 682, 3548, 270, 650, 210, 490, 1410, 830, 2110, 85, 2560, 4155, 9795, 10768, 1138, 12390, 2815, 4388, 5132, 130, 55660, 768, 61612, 77000, 1588, 740, 79365, 1810, 81940, 170, 2845, 84768, 84762, 350, 330, 398, 492, 288, 1518, 172, 252, 265, 355, 2322, 3635, 390, 602, 1300, 450, 1610, 340, 1505, 1605, 2825, 2465, 60, 3765, 3750, 3572, 3665, 250, 6370, 600, 110, 8035, 100, 180, 160, 140, 50, 355, 280, 168, 390, 880, 90, 80, 0, 80, 520, 100, 1442, 180, 11392, 12682, 4582, 1605, 15992, 2520, 1885, 4672, 20665, 20665, 20760, 20760, 280, 109872, 195, 428, 120, 635, 660, 1042, 114478, 5712, 118135, 1075, 1260, 1135, 121528
2010-11-21, 4175, 9895, 690, 898, 680, 3675, 270, 650, 210, 490, 1400, 830, 2110, 85, 2560, 4185, 9758, 10718, 1130, 12605, 2860, 4398, 5128, 150, 55700, 740, 61620, 77000, 1560, 718, 79310, 1798, 81885, 170, 2872, 84765, 84765, 342, 328, 412, 478, 288, 1572, 152, 250, 252, 350, 2360, 3598, 390, 590, 1282, 450, 1590, 340, 1498, 1600, 2808, 2460, 60, 3720, 3705, 3518, 3605, 248, 6302, 600, 110, 8028, 100, 180, 160, 145, 50, 342, 280, 168, 380, 880, 90, 80, 0, 80, 522, 100, 1410, 180, 11345, 12590, 4552, 1568, 15918, 2478, 1880, 4680, 20595, 20595, 20692, 20692, 290, 109848, 202, 430, 112, 640, 668, 1042, 114498, 5730, 118148, 1095, 1285, 1155, 121655
2010-11-22, 4135, 9888, 680, 870, 672, 3635, 262, 642, 210, 480, 1398, 840, 2110, 80, 2560, 4255, 9768, 10725, 1120, 12550, 2945, 4482, 5218, 120, 54965, 710, 61265, 77000, 1532, 695, 79262, 1722, 81830, 162, 2808, 84652, 84660, 325, 315, 395, 432, 268, 1605, 145, 250, 235, 332, 2408, 3598, 390, 582, 1280, 450, 1572, 340, 1490, 1590, 2792, 2460, 60, 3682, 3670, 3468, 3555, 240, 6248, 600, 110, 8020, 100, 180, 160, 150, 50, 340, 280, 165, 380, 880, 90, 80, 5, 80, 490, 90, 1405, 180, 11345, 12545, 4522, 1552, 15875, 2462, 1952, 4655, 20532, 20532, 20628, 20628, 288, 109718, 198, 418, 102, 635, 640, 1035, 114410, 5720, 118022, 1110, 1290, 1140, 121555
2010-11-23, 4095, 9875, 670, 842, 670, 3595, 260, 640, 210, 480, 1390, 832, 2110, 80, 2558, 4232, 9822, 10782, 1102, 12320, 2928, 4480, 5258, 105, 54205, 682, 60355, 77375, 1505, 675, 79520, 1665, 82012, 160, 2742, 84690, 84672, 322, 308, 395, 415, 282, 1595, 142, 242, 242, 322, 2400, 3610, 390, 572, 1265, 450, 1565, 340, 1480, 1580, 2778, 2460, 60, 3655, 3638, 3425, 3512, 240, 6195, 600, 110, 8010, 100, 180, 160, 150, 50, 348, 280, 162, 380, 880, 90, 80, 2, 70, 475, 90, 1392, 190, 11395, 12570, 4492, 1558, 15825, 2422, 1858, 4555, 20378, 20378, 20478, 20478, 272, 109462, 192, 428, 112, 622, 658, 1008, 114172, 5720, 117765, 1125, 1312, 1128, 121330
2010-11-24, 4055, 9848, 660, 820, 665, 3562, 260, 640, 210, 480, 1388, 830, 2105, 80, 2550, 4195, 9805, 10765, 1088, 12328, 2865, 4395, 5192, 198, 53980, 658, 59942, 78000, 1472, 655, 80165, 1658, 82715, 158, 2722, 85402, 85380, 338, 320, 420, 448, 298, 1595, 160, 248, 275, 322, 2382, 3602, 390, 562, 1232, 450, 1548, 340, 1470, 1570, 2758, 2460, 60, 3632, 3618, 3395, 3475, 240, 6155, 600, 110, 8002, 100, 175, 160, 142, 50, 358, 280, 160, 380, 880, 90, 80, 5, 70, 465, 90, 1415, 190, 11492, 12705, 4460, 1575, 15805, 2398, 1855, 4518, 20322, 20322, 20420, 20420, 272, 109645, 210, 460, 130, 632, 722, 1078, 114275, 5785, 117868, 1215, 1430, 1148, 121412
2010-11-25, 4015, 9828, 650, 798, 660, 3525, 260, 640, 210, 480, 1380, 830, 2100, 85, 2552, 4158, 9770, 10720, 1078, 12378, 2868, 4365, 5148, 265, 53978, 635, 59820, 78000, 1450, 640, 80115, 1680, 82678, 155, 2765, 85438, 85440, 330, 315, 425, 470, 315, 1645, 152, 250, 298, 322, 2418, 3582, 388, 552, 1225, 442, 1520, 340, 1462, 1560, 2742, 2460, 60, 3595, 3585, 3365, 3445, 240, 6125, 600, 110, 7998, 100, 170, 160, 145, 50, 372, 280, 162, 380, 880, 92, 80, 10, 70, 478, 90, 1438, 200, 11580, 12850, 4432, 1682, 15908, 2408, 2032, 4618, 20525, 20525, 20625, 20625, 335, 110208, 258, 552, 160, 665, 770, 1128, 114972, 5888, 118638, 1288, 1592, 1210, 122460
2010-11-26, 3975, 9835, 640, 775, 658, 3525, 260, 635, 210, 480, 1378, 830, 2100, 80, 2545, 4125, 9742, 10685, 1060, 12285, 2945, 4422, 5200, 178, 54025, 610, 59898, 78000, 1428, 625, 80075, 1655, 82635, 152, 2730, 85378, 85380, 335, 315, 425, 472, 312, 1678, 155, 242, 305, 318, 2470, 3575, 380, 550, 1238, 440, 1510, 340, 1455, 1552, 2725, 2460, 60, 3555, 3545, 3318, 3400, 240, 6085, 600, 110, 7990, 100, 170, 160, 145, 50, 378, 275, 160, 380, 880, 100, 80, 8, 70, 478, 90, 1452, 205, 11670, 13010, 4410, 1770, 16058, 2602, 2132, 4822, 20882, 20882, 20980, 20980, 405, 110572, 275, 615, 150, 755, 770, 1172, 115485, 5920, 119155, 1225, 1568, 1210, 123228
2010-11-27, 3945, 9848, 632, 755, 650, 3660, 260, 630, 210, 475, 1370, 830, 2100, 80, 2540, 4170, 9665, 10595, 1045, 11945, 2892, 4412, 5242, 128, 53940, 590, 59880, 78000, 1405, 608, 80040, 1605, 82595, 150, 2602, 85225, 85230, 288, 272, 380, 422, 255, 1665, 130, 240, 260, 300, 2472, 3590, 380, 545, 1250, 440, 1520, 340, 1448, 1542, 2705, 2452, 60, 3532, 3522, 3278, 3358, 240, 6045, 600, 110, 7980, 100, 170, 160, 140, 50, 360, 270, 160, 380, 880, 92, 80, 10, 70, 438, 90, 1420, 218, 11668, 13072, 4385, 1665, 15940, 2855, 1905, 5055, 20995, 20995, 21090, 21090, 330, 110722, 218, 568, 138, 805, 735, 1122, 115810, 5798, 119340, 1172, 1358, 1148, 123242
2010-11-28, 3908, 9830, 625, 735, 650, 3630, 260, 630, 210, 470, 1368, 828, 2095, 80, 2540, 4252, 9635, 10558, 1025, 11772, 2700, 4198, 5060, 125, 53690, 570, 59460, 78000, 1378, 595, 80005, 1542, 82550, 140, 2460, 85035, 85045, 260, 250, 355, 380, 225, 1575, 120, 240, 240, 282, 2395, 3572, 380, 538, 1245, 440, 1530, 335, 1440, 1535, 2685, 2450, 60, 3522, 3515, 3255, 3330, 240, 6005, 600, 110, 7970, 100, 170, 160, 138, 50, 340, 270, 160, 370, 880, 90, 80, 10, 70, 408, 90, 1360, 265, 11600, 13008, 4358, 1555, 15670, 2802, 1618, 4932, 20602, 20602, 20702, 20702, 290, 110330, 172, 525, 118, 768, 712, 1098, 115488, 5725, 118948, 1150, 1268, 1062, 122610
