, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-01-03,3544.0,16148.0,734.0,939.0,1535.0,3703.0,215.0,440.0,285.0,690.0,1466.0,911.0,2376.0,191.0,2956.0,5152.0,14094.0,15087.0,897.0,17459.0,3662.0,6504.0,790.0,88630.0,384.0,92481.0,89026.0,1100.0,555.0,89518.0,1663.0,89643.0,269.0,2450.0,87495.0,85672.0,538.0,324.0,575.0,1241.0,1741.0,590.0,2119.0,560.0,1461.0,714.0,2538.0,3913.0,2699.0,466.0,554.0,1651.0,402.0,1988.0,450.0,1534.0,1777.0,2708.0,2105.0,43.0,3499.0,3435.0,3163.0,2686.0,209.0,5467.0,3135.0,114.0,9497.0,104.0,104.0,196.0,155.0,66.0,249.0,315.0,477.0,255.0,774.0,77.0,70.0,55.0,108.0,514.0,81.0,1319.0,617.0,13401.0,14186.0,4140.0,1713.0,24051.0,3447.0,3694.0,9955.0,34006.0,34006.0,36063.0,36063.0,3148.0,115328.0,548.0,1097.0,219.0,392.0,762.0,1247.0,121329.0,10711.0,128523.0,6189.0,8802.0,3336.0,138666.0
2007-01-04,3514.0,15986.0,722.0,874.0,1495.0,3611.0,191.0,437.0,237.0,720.0,1501.0,833.0,2335.0,164.0,2936.0,4824.0,14145.0,15184.0,849.0,18685.0,3928.0,7683.0,697.0,95074.0,391.0,101865.0,100000.0,1201.0,519.0,101645.0,1063.0,103780.0,263.0,2515.0,105514.0,105150.0,361.0,293.0,483.0,618.0,1280.0,541.0,2625.0,414.0,1300.0,491.0,2154.0,5465.0,4153.0,465.0,552.0,1642.0,398.0,1976.0,449.0,1531.0,1748.0,2632.0,2106.0,43.0,3490.0,3422.0,3142.0,2674.0,208.0,5363.0,3123.0,207.0,10967.0,103.0,103.0,196.0,152.0,67.0,248.0,321.0,528.0,254.0,771.0,89.0,111.0,56.0,144.0,505.0,80.0,1654.0,1809.0,14228.0,15224.0,4172.0,2723.0,29158.0,3640.0,4043.0,11884.0,41041.0,41041.0,44502.0,44502.0,4318.0,143701.0,648.0,1855.0,253.0,1136.0,1391.0,2628.0,145345.0,9931.0,150814.0,5866.0,7885.0,2835.0,165621.0
2007-01-05,3485.0,15897.0,709.0,814.0,1456.0,3534.0,183.0,419.0,183.0,783.0,1507.0,822.0,2329.0,158.0,2903.0,4606.0,14080.0,15048.0,831.0,17891.0,4184.0,6934.0,435.0,98030.0,389.0,104659.0,92500.0,1393.0,482.0,95973.0,982.0,99947.0,258.0,2071.0,103686.0,104084.0,244.0,197.0,418.0,363.0,805.0,409.0,2079.0,349.0,1122.0,406.0,1618.0,4605.0,5400.0,464.0,550.0,1634.0,393.0,1964.0,449.0,1526.0,1744.0,2619.0,2105.0,43.0,3475.0,3405.0,3127.0,2672.0,208.0,5347.0,3111.0,301.0,11071.0,103.0,103.0,195.0,148.0,67.0,248.0,319.0,519.0,253.0,772.0,87.0,89.0,56.0,150.0,487.0,80.0,1482.0,1583.0,15150.0,16718.0,4230.0,2778.0,28654.0,3852.0,3593.0,9999.0,38653.0,38653.0,40387.0,40387.0,2525.0,156083.0,408.0,1299.0,174.0,1693.0,1308.0,3013.0,165132.0,8436.0,170312.0,4386.0,6327.0,1916.0,184878.0
2007-01-06,3457.0,15696.0,698.0,798.0,1420.0,3517.0,183.0,413.0,151.0,794.0,1456.0,814.0,2270.0,154.0,2885.0,4519.0,14021.0,14933.0,815.0,17729.0,4212.0,6432.0,357.0,101453.0,386.0,108049.0,68750.0,1683.0,455.0,71556.0,952.0,75228.0,253.0,1732.0,79397.0,80333.0,207.0,180.0,402.0,290.0,717.0,316.0,1689.0,315.0,1000.0,378.0,1381.0,3808.0,5163.0,463.0,548.0,1625.0,389.0,1954.0,448.0,1517.0,1736.0,2608.0,2104.0,43.0,3459.0,3387.0,3110.0,2671.0,208.0,5343.0,3099.0,230.0,10576.0,103.0,103.0,194.0,145.0,67.0,247.0,316.0,467.0,253.0,773.0,83.0,74.0,56.0,150.0,474.0,79.0,1243.0,1004.0,15256.0,17156.0,4260.0,2307.0,27786.0,3750.0,3258.0,9312.0,37098.0,37098.0,38042.0,38042.0,1600.0,141945.0,284.0,934.0,142.0,1204.0,1043.0,2334.0,154020.0,7728.0,159491.0,3666.0,5310.0,1679.0,172956.0
2007-01-07,3432.0,15532.0,687.0,789.0,1387.0,3512.0,182.0,411.0,147.0,781.0,1422.0,807.0,2229.0,151.0,2828.0,4493.0,13949.0,14819.0,799.0,17590.0,3893.0,6516.0,344.0,101054.0,384.0,108275.0,76250.0,1895.0,449.0,76207.0,929.0,76516.0,248.0,1594.0,76049.0,75617.0,211.0,183.0,395.0,291.0,702.0,275.0,1533.0,287.0,897.0,356.0,1228.0,3411.0,4503.0,462.0,546.0,1617.0,384.0,1944.0,448.0,1508.0,1726.0,2594.0,2104.0,43.0,3443.0,3370.0,3093.0,2669.0,208.0,5340.0,3087.0,184.0,10296.0,103.0,103.0,194.0,142.0,67.0,246.0,316.0,450.0,252.0,774.0,81.0,70.0,56.0,150.0,463.0,79.0,1159.0,702.0,14434.0,16269.0,4273.0,1923.0,26930.0,3564.0,3067.0,9313.0,36243.0,36243.0,37587.0,37587.0,1289.0,119958.0,238.0,830.0,127.0,917.0,903.0,1772.0,129650.0,7611.0,134960.0,3275.0,4608.0,1689.0,146897.0
2007-01-08,3408.0,15402.0,676.0,780.0,1356.0,3508.0,181.0,409.0,142.0,760.0,1392.0,800.0,2193.0,149.0,2784.0,4479.0,13865.0,14703.0,799.0,17461.0,3563.0,7953.0,428.0,101984.0,382.0,110434.0,110000.0,1967.0,444.0,111671.0,907.0,112633.0,243.0,1591.0,110974.0,109664.0,284.0,264.0,439.0,444.0,759.0,334.0,1535.0,262.0,813.0,338.0,1102.0,3208.0,4065.0,461.0,544.0,1609.0,380.0,1935.0,447.0,1498.0,1715.0,2580.0,2103.0,43.0,3429.0,3354.0,3076.0,2668.0,209.0,5338.0,3075.0,166.0,10087.0,103.0,103.0,193.0,140.0,67.0,245.0,315.0,445.0,252.0,776.0,80.0,68.0,56.0,149.0,453.0,78.0,1131.0,581.0,13824.0,15324.0,4280.0,1727.0,26964.0,3425.0,3120.0,12741.0,39705.0,39705.0,44079.0,44079.0,1266.0,133179.0,247.0,837.0,120.0,839.0,845.0,1542.0,135071.0,7910.0,138891.0,3134.0,4219.0,1784.0,146451.0
2007-01-09,3386.0,15291.0,666.0,771.0,1326.0,3505.0,181.0,408.0,139.0,744.0,1369.0,794.0,2163.0,147.0,2747.0,4469.0,13797.0,14597.0,801.0,17346.0,3412.0,7921.0,448.0,101694.0,380.0,110393.0,110000.0,1951.0,440.0,112547.0,890.0,114983.0,238.0,1617.0,116594.0,116589.0,239.0,227.0,398.0,412.0,735.0,332.0,1605.0,240.0,766.0,324.0,1026.0,3182.0,3829.0,460.0,543.0,1602.0,375.0,1925.0,447.0,1489.0,1705.0,2566.0,2102.0,43.0,3415.0,3338.0,3060.0,2667.0,209.0,5336.0,3064.0,159.0,9947.0,102.0,102.0,192.0,137.0,68.0,244.0,315.0,440.0,251.0,777.0,80.0,67.0,55.0,149.0,444.0,78.0,1113.0,528.0,13490.0,14753.0,4287.0,1687.0,26932.0,3365.0,3097.0,12936.0,39867.0,39867.0,44306.0,44306.0,1307.0,164394.0,247.0,835.0,115.0,867.0,815.0,1503.0,168862.0,8089.0,172958.0,2854.0,3282.0,1763.0,179751.0
2007-01-10,3365.0,15195.0,657.0,763.0,1299.0,3504.0,180.0,406.0,135.0,730.0,1349.0,787.0,2136.0,145.0,2716.0,4460.0,13741.0,14506.0,789.0,17234.0,3465.0,6920.0,368.0,101229.0,379.0,109322.0,110000.0,1866.0,436.0,112527.0,868.0,114965.0,233.0,1565.0,116549.0,116553.0,195.0,167.0,364.0,322.0,683.0,277.0,1523.0,221.0,720.0,310.0,954.0,3094.0,3713.0,459.0,541.0,1595.0,371.0,1917.0,446.0,1479.0,1695.0,2551.0,2102.0,43.0,3401.0,3322.0,3044.0,2667.0,210.0,5336.0,3052.0,153.0,9827.0,102.0,102.0,192.0,135.0,68.0,243.0,315.0,437.0,251.0,779.0,79.0,67.0,55.0,149.0,437.0,77.0,1096.0,499.0,13264.0,14400.0,4297.0,1614.0,25369.0,3291.0,2916.0,11807.0,37176.0,37176.0,39471.0,39471.0,1020.0,163172.0,213.0,725.0,110.0,873.0,790.0,1473.0,170891.0,8094.0,176044.0,2325.0,2215.0,1550.0,183681.0
2007-01-11,3346.0,15107.0,648.0,755.0,1273.0,3503.0,179.0,405.0,132.0,718.0,1330.0,781.0,2112.0,143.0,2689.0,4453.0,13694.0,14429.0,775.0,17133.0,3415.0,6495.0,329.0,100686.0,377.0,109484.0,110000.0,1755.0,432.0,112437.0,848.0,114875.0,228.0,1480.0,116382.0,116390.0,176.0,141.0,343.0,285.0,654.0,237.0,1421.0,204.0,658.0,298.0,864.0,2894.0,3594.0,458.0,539.0,1588.0,367.0,1909.0,445.0,1470.0,1684.0,2537.0,2101.0,42.0,3387.0,3307.0,3029.0,2667.0,210.0,5335.0,3040.0,147.0,9729.0,102.0,102.0,191.0,134.0,68.0,242.0,315.0,434.0,251.0,780.0,79.0,67.0,55.0,150.0,430.0,77.0,1081.0,479.0,13105.0,14172.0,4309.0,1514.0,24313.0,3172.0,2753.0,11358.0,35671.0,35671.0,37031.0,37031.0,840.0,159004.0,192.0,630.0,107.0,776.0,766.0,1413.0,166364.0,7957.0,171341.0,2070.0,1610.0,1401.0,177376.0
2007-01-12,3327.0,14499.0,639.0,747.0,1249.0,3503.0,179.0,404.0,130.0,707.0,1313.0,776.0,2089.0,141.0,2663.0,4447.0,13654.0,14361.0,761.0,17044.0,3213.0,6303.0,313.0,100083.0,376.0,108688.0,110000.0,1670.0,428.0,112315.0,830.0,114749.0,223.0,1419.0,116192.0,116200.0,163.0,130.0,325.0,268.0,633.0,211.0,1347.0,189.0,603.0,288.0,783.0,2705.0,3410.0,457.0,538.0,1582.0,362.0,1901.0,445.0,1460.0,1674.0,2523.0,2100.0,42.0,3374.0,3292.0,3014.0,2668.0,211.0,5335.0,3028.0,142.0,9670.0,102.0,102.0,190.0,132.0,68.0,241.0,315.0,432.0,250.0,782.0,79.0,67.0,55.0,150.0,424.0,77.0,1067.0,464.0,12968.0,13999.0,4325.0,1437.0,23911.0,3053.0,2625.0,11140.0,35051.0,35051.0,36152.0,36152.0,742.0,157091.0,179.0,570.0,105.0,684.0,743.0,1340.0,164044.0,7805.0,168784.0,1950.0,1344.0,1320.0,173877.0
