, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-06-21, 46008, 33356, 11842, 13340, 11847, 33440, 387, 919, 899, 3657, 5744, 3269, 9013, 1109, 14187, 40329, 57521, 62417, 5088, 68386, 8972, 11881, 13782, 449, 11503, 233534, 189998, 10368, 6734, 207464, 4310, 212469, 1053, 7936, 229812, 230191, 507, 354, 530, 1670, 344, 3824, 435, 2207, 1111, 4405, 4604, 6158, 634, 1438, 2020, 1215, 1922, 2762, 7052, 8110, 9468, 10937, 65, 5854, 4653, 2015, 1726, 52, 4047, 1477, 138, 6417, 435, 413, 655, 367, 133, 190, 1022, 4056, 1531, 1454, 73, 170, 0, 65, 1300, 486, 3529, 485, 13139, 14533, 19022, 2849, 37341, 19473, 9814, 26348, 63688, 63688, 63984, 63984, 208, 309170, 123, 202, 24, 164, 820, 1318, 318812, 5112, 313990, 2478, 673, 981, 319228
2012-06-22, 47086, 33078, 11761, 13171, 11508, 33021, 367, 881, 878, 3512, 5514, 3016, 8531, 1080, 13421, 39474, 55635, 60414, 4810, 65837, 8252, 9452, 10880, 440, 10808, 223980, 189998, 9957, 6721, 206949, 5095, 211894, 1179, 8602, 228496, 228495, 521, 381, 542, 2011, 481, 3806, 454, 2272, 1274, 4654, 4657, 5812, 628, 1429, 1984, 1160, 1717, 2634, 6833, 7847, 9153, 10911, 64, 5686, 4475, 1920, 1682, 40, 4115, 1474, 134, 6409, 430, 412, 640, 356, 132, 194, 976, 4047, 1452, 1342, 65, 167, 0, 57, 1289, 457, 3418, 452, 12823, 14197, 18066, 2753, 35305, 18409, 9322, 24990, 60295, 60295, 60580, 60580, 195, 297014, 116, 190, 21, 165, 796, 1280, 304773, 5075, 301038, 2474, 688, 958, 305812
2012-06-23, 47888, 32528, 11765, 12955, 10960, 32876, 353, 848, 828, 3416, 5337, 2949, 8286, 1042, 12900, 39208, 55360, 60160, 4558, 64928, 7755, 8951, 10192, 427, 10279, 219258, 185105, 9879, 7004, 202921, 6229, 209023, 1360, 9364, 226841, 227086, 526, 410, 552, 2283, 553, 3940, 466, 2280, 1310, 4764, 4998, 5802, 616, 1370, 1875, 1122, 1566, 2576, 6746, 7734, 9020, 10887, 61, 5512, 4276, 1721, 1495, 32, 3949, 1471, 133, 6418, 422, 408, 622, 334, 129, 197, 923, 4034, 1374, 1239, 62, 165, 0, 49, 1242, 431, 3335, 422, 12514, 13858, 17292, 2663, 34250, 18077, 9120, 24653, 58903, 58903, 59180, 59180, 179, 294217, 111, 179, 19, 172, 774, 1246, 300820, 5042, 298099, 2469, 698, 955, 302284
2012-06-24, 47404, 32380, 11522, 12716, 10369, 32368, 338, 820, 800, 3308, 5150, 2828, 7978, 1009, 12426, 38664, 55138, 59981, 4316, 64455, 7282, 8487, 9713, 416, 9840, 216720, 175383, 10052, 7175, 192630, 6810, 198296, 1473, 9718, 215704, 216058, 527, 426, 555, 2390, 560, 4012, 471, 2250, 1315, 4650, 5027, 6016, 605, 1332, 1803, 1082, 1442, 2475, 6645, 7620, 8945, 10864, 60, 5392, 4129, 1536, 1305, 29, 3733, 1468, 134, 6439, 416, 407, 608, 322, 130, 202, 882, 4027, 1296, 1166, 61, 162, 0, 42, 1308, 408, 3272, 396, 12278, 13586, 16585, 2576, 33204, 17482, 8871, 24064, 57268, 57268, 57537, 57537, 168, 286622, 106, 170, 17, 188, 754, 1218, 294783, 5009, 293581, 2415, 733, 955, 298361
2012-06-25, 46632, 32224, 11366, 12556, 10214, 32014, 332, 813, 777, 3257, 5058, 2951, 8009, 993, 12181, 38114, 54227, 59044, 4076, 63093, 7206, 8342, 9423, 406, 9339, 216560, 174520, 10156, 7181, 191712, 7005, 197136, 1529, 9808, 213301, 213340, 530, 435, 558, 2436, 553, 4032, 473, 2227, 1327, 4552, 4946, 6103, 603, 1312, 1791, 1056, 1366, 2416, 6552, 7514, 8884, 10842, 60, 5305, 4013, 1391, 1156, 33, 3543, 1464, 133, 6465, 410, 405, 596, 317, 129, 218, 842, 4016, 1242, 1109, 63, 160, 0, 34, 1350, 388, 3243, 370, 12127, 13392, 16055, 2496, 32450, 17594, 9023, 23989, 56440, 56440, 56702, 56702, 160, 277650, 103, 163, 14, 199, 730, 1186, 284380, 4979, 284315, 2358, 780, 967, 288881
2012-06-26, 45169, 32148, 11146, 12142, 9756, 31440, 323, 800, 738, 3216, 4965, 3126, 8091, 940, 12195, 37654, 53625, 58441, 3836, 61734, 6912, 8194, 9367, 388, 8775, 227120, 184162, 10102, 7028, 200588, 7101, 205261, 1568, 9842, 219525, 219108, 528, 438, 557, 2486, 543, 4036, 469, 2186, 1283, 4392, 4813, 6056, 596, 1292, 1763, 1035, 1324, 2398, 6475, 7417, 8843, 10820, 57, 5262, 3944, 1286, 1045, 36, 3371, 1461, 131, 6491, 404, 402, 582, 300, 128, 229, 808, 4006, 1203, 1061, 62, 157, 0, 30, 1334, 370, 3179, 346, 11998, 13246, 15550, 2421, 31840, 17430, 8872, 24010, 55850, 55850, 56105, 56105, 145, 277454, 100, 154, 12, 202, 707, 1152, 282654, 4952, 283503, 2312, 774, 982, 287490
2012-06-27, 43016, 31883, 10788, 11568, 9008, 30470, 310, 779, 703, 3146, 4840, 3068, 7908, 882, 11896, 36678, 52768, 57564, 3608, 60478, 6344, 7637, 8851, 374, 8275, 237706, 194706, 9919, 6855, 210881, 7260, 215708, 1594, 9884, 229530, 229125, 504, 432, 552, 2459, 488, 4027, 466, 2105, 1238, 4179, 4616, 5941, 588, 1252, 1711, 1010, 1282, 2349, 6403, 7328, 8789, 10800, 56, 5200, 3866, 1208, 968, 40, 3235, 1458, 128, 6517, 402, 405, 578, 301, 126, 238, 782, 3993, 1163, 1019, 58, 154, 0, 30, 1180, 352, 3083, 328, 11840, 13073, 15094, 2346, 31253, 16445, 8391, 23117, 54370, 54370, 54618, 54618, 134, 284992, 98, 148, 10, 201, 684, 1113, 289049, 4934, 289887, 2217, 752, 951, 293336
2012-06-28, 41410, 31669, 10582, 11157, 8412, 29756, 301, 764, 678, 3082, 4724, 2987, 7711, 834, 11466, 35618, 51246, 55957, 3382, 58532, 5865, 7120, 8293, 364, 7966, 248487, 206142, 9736, 6690, 222106, 7360, 227084, 1596, 9856, 240287, 239850, 488, 426, 549, 2412, 434, 3986, 459, 2025, 1201, 3964, 4365, 5761, 578, 1208, 1643, 989, 1212, 2222, 6307, 7220, 8727, 10780, 54, 5124, 3771, 1109, 876, 43, 3126, 1454, 122, 6540, 394, 402, 563, 293, 120, 227, 741, 3979, 1123, 981, 56, 152, 0, 31, 1134, 335, 2995, 316, 11696, 12907, 14634, 2272, 30691, 15676, 7982, 22254, 52946, 52946, 53186, 53186, 126, 293472, 95, 143, 8, 202, 665, 1076, 297213, 4914, 298017, 2102, 703, 917, 301293
2012-06-29, 39834, 31434, 10339, 10436, 7819, 28561, 289, 750, 652, 3029, 4626, 2937, 7563, 796, 11130, 34601, 49797, 54424, 3162, 56600, 5507, 6735, 7865, 354, 7574, 245913, 204799, 9572, 6483, 221269, 7250, 227399, 1567, 9674, 241620, 241771, 474, 420, 546, 2358, 400, 3951, 446, 1963, 1154, 3781, 4129, 5532, 568, 1160, 1578, 961, 1128, 2098, 6193, 7089, 8626, 10764, 53, 5012, 3650, 993, 768, 41, 2996, 1452, 115, 6563, 389, 399, 552, 286, 114, 219, 709, 3970, 1084, 944, 55, 149, 0, 32, 1131, 320, 2897, 314, 11554, 12748, 14189, 2204, 30138, 15136, 7654, 21700, 51838, 51274, 51508, 51508, 117, 300281, 94, 137, 6, 201, 644, 1040, 304820, 4896, 305702, 1988, 672, 890, 309011
2012-06-30, 38788, 31202, 10178, 9976, 7435, 27603, 282, 680, 624, 2980, 4537, 2930, 7468, 750, 10884, 33296, 48392, 52938, 2943, 54770, 5270, 6343, 7538, 330, 7287, 242505, 201342, 9393, 6266, 217402, 7082, 223539, 1524, 9389, 236944, 237137, 474, 415, 545, 2296, 368, 3924, 432, 1880, 1085, 3547, 3892, 5304, 567, 1108, 1538, 948, 1069, 1981, 6073, 6952, 8509, 10754, 50, 4914, 3552, 866, 644, 38, 2867, 1448, 110, 6588, 384, 399, 542, 280, 108, 218, 682, 3960, 1044, 916, 52, 147, 0, 32, 980, 305, 2780, 306, 11422, 12597, 13792, 2139, 29612, 14318, 7306, 21053, 50664, 49434, 49661, 49661, 109, 295608, 92, 132, 4, 204, 625, 1008, 301524, 4880, 302737, 1894, 659, 874, 306744
2012-07-01, 37753, 31000, 9918, 9174, 6789, 26313, 268, 630, 452, 2144, 3417, 2812, 6228, 697, 10209, 32110, 46760, 51201, 2726, 52582, 4998, 5682, 6843, 296, 6969, 238172, 202736, 9220, 5986, 217424, 6734, 222646, 1474, 9044, 234109, 234053, 457, 404, 539, 2218, 330, 3888, 421, 1812, 1055, 3346, 3616, 5062, 559, 1047, 1462, 935, 1007, 1869, 5959, 6822, 8400, 10744, 48, 4835, 3480, 773, 546, 33, 2705, 1445, 106, 6612, 380, 398, 532, 259, 104, 214, 648, 3946, 1004, 868, 46, 144, 0, 32, 844, 290, 2645, 298, 11232, 12398, 13373, 2074, 28771, 11134, 6731, 17701, 46472, 46164, 46384, 46384, 94, 288566, 91, 128, 2, 195, 610, 972, 294426, 4865, 295650, 1816, 630, 856, 299620
2012-07-02, 35731, 29253, 9649, 8736, 6254, 25192, 250, 679, 534, 2255, 3552, 2451, 6004, 651, 8912, 30498, 44179, 48428, 2600, 49866, 4742, 5418, 6552, 319, 6658, 232870, 209997, 8944, 5698, 224896, 6591, 230836, 1453, 8831, 241534, 241314, 445, 406, 540, 2242, 321, 3858, 416, 1785, 1071, 3252, 3424, 4810, 549, 907, 1285, 915, 891, 1763, 5854, 6706, 8294, 10735, 47, 4742, 3402, 690, 466, 30, 2576, 1442, 100, 6636, 376, 398, 527, 246, 102, 214, 636, 3937, 965, 820, 45, 142, 0, 33, 843, 278, 2534, 297, 11040, 12178, 12942, 2016, 28290, 11845, 6314, 16896, 45186, 45186, 45399, 45399, 87, 287620, 90, 124, 0, 194, 598, 946, 291096, 4849, 291978, 1772, 649, 842, 295157
