, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2017-02-28,4009.0,6178.0,1089.0,1065.0,1773.0,3619.0,239.0,529.0,210.0,1069.0,1888.0,1480.0,3335.0,487.0,5194.0,4865.0,15264.0,16139.0,1679.0,18784.0,8807.0,16278.0,18605.0,494.0,58647.0,831.0,78300.0,114999.0,1050.0,470.0,116563.0,572.0,116527.0,83.0,954.0,118396.0,119002.0,109.0,77.0,247.0,249.0,158.0,1119.0,188.0,880.0,318.0,1125.0,2551.0,4687.0,385.0,656.0,1496.0,482.0,1858.0,711.0,1398.0,1726.0,3316.0,6089.0,127.0,5049.0,4804.0,4585.0,4657.0,614.0,8129.0,1005.0,552.0,8601.0,87.0,160.0,212.0,232.0,188.0,2546.0,577.0,5682.0,5953.0,7130.0,333.0,149.0,84.0,1232.0,798.0,163.0,2775.0,1962.0,22598.0,25550.0,7060.0,3691.0,54945.0,7197.0,5684.0,18191.0,73136.0,73136.0,75586.0,75586.0,1955.0,218280.0,282.0,1137.0,240.0,991.0,1874.0,3453.0,229884.0,8316.0,234057.0,3101.0,858.0,1450.0,238767.0
2017-03-01,3967.0,6005.0,1076.0,1040.0,1718.0,4176.0,235.0,524.0,206.0,1029.0,1836.0,1379.0,3188.0,460.0,4956.0,4809.0,14973.0,15833.0,1658.0,18300.0,8090.0,15132.0,17402.0,493.0,58617.0,798.0,77747.0,114999.0,1001.0,453.0,116519.0,558.0,117266.0,83.0,929.0,118099.0,118067.0,103.0,73.0,245.0,229.0,146.0,1094.0,172.0,839.0,299.0,1077.0,2446.0,4514.0,384.0,639.0,1468.0,463.0,1856.0,697.0,1393.0,1715.0,3255.0,6902.0,123.0,7214.0,6627.0,5251.0,5042.0,600.0,8001.0,2401.0,540.0,8613.0,86.0,159.0,209.0,220.0,181.0,2475.0,565.0,5653.0,5953.0,7081.0,323.0,146.0,66.0,1220.0,771.0,158.0,2713.0,1709.0,22181.0,24741.0,6883.0,3585.0,53713.0,6824.0,5225.0,17748.0,71461.0,71461.0,73848.0,73848.0,2680.0,200861.0,261.0,1331.0,220.0,1272.0,1710.0,3184.0,211569.0,8397.0,216685.0,2970.0,839.0,1444.0,223313.0
2017-03-02,3911.0,5823.0,1058.0,1015.0,1658.0,4985.0,234.0,516.0,204.0,987.0,1782.0,1285.0,3050.0,433.0,4698.0,5523.0,14624.0,15467.0,1636.0,17907.0,7330.0,13873.0,16090.0,486.0,56285.0,773.0,74304.0,114999.0,982.0,434.0,116446.0,543.0,117733.0,82.0,901.0,118617.0,118608.0,97.0,70.0,244.0,209.0,133.0,1089.0,156.0,796.0,282.0,1028.0,2396.0,4441.0,381.0,619.0,1428.0,466.0,1801.0,683.0,1388.0,1702.0,3207.0,6902.0,120.0,7998.0,7797.0,7169.0,6975.0,585.0,9223.0,3000.0,525.0,8915.0,86.0,158.0,205.0,209.0,174.0,2451.0,551.0,5623.0,5953.0,7025.0,313.0,141.0,106.0,1201.0,741.0,152.0,2661.0,1545.0,21853.0,23974.0,6710.0,3470.0,53333.0,6466.0,4944.0,17361.0,70694.0,70694.0,73222.0,73222.0,2776.0,198979.0,292.0,1508.0,208.0,1534.0,1638.0,3058.0,209130.0,8369.0,213700.0,2945.0,875.0,1544.0,219014.0
2017-03-03,3869.0,5659.0,1042.0,993.0,1599.0,4971.0,233.0,517.0,203.0,948.0,1734.0,1200.0,2924.0,409.0,4467.0,6001.0,14308.0,15135.0,1651.0,18136.0,6874.0,12609.0,14795.0,469.0,53906.0,749.0,70737.0,114999.0,967.0,420.0,116406.0,535.0,117689.0,81.0,882.0,118577.0,118579.0,113.0,91.0,249.0,199.0,126.0,1081.0,143.0,757.0,267.0,987.0,2389.0,4492.0,379.0,599.0,1389.0,470.0,1747.0,669.0,1385.0,1692.0,3164.0,6892.0,116.0,7947.0,7757.0,7530.0,7552.0,572.0,10519.0,3000.0,511.0,10232.0,86.0,158.0,202.0,199.0,167.0,2428.0,538.0,5595.0,5953.0,6986.0,309.0,140.0,140.0,1179.0,712.0,147.0,2586.0,1625.0,21896.0,23662.0,6548.0,3513.0,53135.0,6279.0,5391.0,18332.0,71466.0,71466.0,74934.0,74934.0,2438.0,199190.0,303.0,1546.0,244.0,1692.0,1904.0,3201.0,209404.0,8428.0,214012.0,2765.0,859.0,1520.0,219291.0
2017-03-04,3824.0,5605.0,1028.0,973.0,1544.0,4968.0,231.0,550.0,202.0,912.0,1705.0,1242.0,2946.0,428.0,4286.0,6061.0,14058.0,14872.0,1705.0,19179.0,8700.0,11608.0,14644.0,547.0,55707.0,724.0,69996.0,114999.0,956.0,413.0,116382.0,696.0,117664.0,81.0,940.0,118590.0,118587.0,145.0,161.0,269.0,247.0,271.0,1120.0,131.0,723.0,279.0,950.0,2408.0,4412.0,376.0,579.0,1349.0,471.0,1695.0,656.0,1380.0,1681.0,3121.0,6884.0,113.0,7887.0,7690.0,7484.0,7519.0,561.0,10670.0,3000.0,500.0,11164.0,86.0,159.0,199.0,190.0,161.0,2282.0,525.0,5589.0,5953.0,7000.0,339.0,148.0,210.0,1151.0,841.0,142.0,2627.0,2365.0,23340.0,24501.0,6419.0,4238.0,53732.0,7130.0,8421.0,21706.0,75439.0,75439.0,80487.0,80487.0,2183.0,202509.0,440.0,1799.0,639.0,1716.0,3308.0,4495.0,212911.0,8404.0,217333.0,2896.0,1484.0,1735.0,222276.0
2017-03-05,3785.0,5932.0,1010.0,946.0,1492.0,4961.0,231.0,690.0,203.0,878.0,1724.0,1456.0,3180.0,472.0,4421.0,6127.0,14091.0,14907.0,1720.0,18691.0,11741.0,11220.0,15352.0,744.0,64311.0,703.0,79360.0,116125.0,942.0,408.0,117275.0,685.0,118345.0,87.0,984.0,119090.0,119030.0,132.0,140.0,261.0,252.0,174.0,1228.0,121.0,691.0,261.0,910.0,2514.0,4414.0,375.0,569.0,1363.0,468.0,1651.0,644.0,1397.0,1685.0,3108.0,6878.0,110.0,7829.0,7625.0,7424.0,7457.0,559.0,10599.0,3000.0,487.0,11295.0,86.0,159.0,196.0,183.0,154.0,2193.0,540.0,5932.0,5953.0,7119.0,498.0,175.0,423.0,1125.0,1067.0,137.0,3537.0,4010.0,26853.0,27847.0,6380.0,5846.0,56440.0,10752.0,11805.0,27349.0,83789.0,83789.0,90896.0,90896.0,2826.0,211740.0,654.0,2657.0,1092.0,2475.0,4780.0,6145.0,223030.0,8712.0,227504.0,3037.0,1879.0,1857.0,232928.0
2017-03-06,3721.0,5949.0,996.0,927.0,1442.0,4927.0,237.0,795.0,202.0,842.0,1857.0,1377.0,3234.0,424.0,4502.0,6086.0,14125.0,14947.0,1691.0,18425.0,12521.0,11285.0,15259.0,649.0,64451.0,688.0,80955.0,118112.0,930.0,402.0,119458.0,600.0,120707.0,86.0,944.0,121521.0,121455.0,120.0,123.0,251.0,211.0,135.0,1212.0,113.0,662.0,247.0,874.0,2595.0,4464.0,376.0,566.0,1449.0,478.0,1690.0,633.0,1425.0,1706.0,3150.0,6887.0,107.0,7799.0,7581.0,7369.0,7397.0,574.0,10571.0,3000.0,474.0,11327.0,84.0,157.0,197.0,180.0,149.0,2548.0,615.0,6413.0,5953.0,7265.0,921.0,242.0,800.0,1482.0,1087.0,132.0,4941.0,5771.0,30867.0,32475.0,6372.0,6603.0,57872.0,13358.0,11978.0,31280.0,89152.0,89152.0,96543.0,96543.0,3164.0,222363.0,687.0,2660.0,1056.0,3051.0,5770.0,7654.0,236618.0,9038.0,241454.0,3095.0,1838.0,1821.0,247267.0
2017-03-07,3690.0,5693.0,984.0,909.0,1396.0,4893.0,238.0,670.0,197.0,808.0,1826.0,1175.0,3001.0,383.0,4325.0,5913.0,13962.0,14778.0,1642.0,17884.0,11256.0,11381.0,15186.0,523.0,64168.0,673.0,80643.0,117890.0,924.0,397.0,119261.0,570.0,120583.0,81.0,894.0,121529.0,121542.0,111.0,112.0,247.0,189.0,112.0,1130.0,106.0,635.0,239.0,840.0,2573.0,4592.0,377.0,554.0,1457.0,470.0,1764.0,622.0,1437.0,1714.0,3127.0,6908.0,104.0,7877.0,7642.0,7380.0,7390.0,576.0,10549.0,3000.0,463.0,11323.0,84.0,156.0,192.0,180.0,143.0,3276.0,648.0,6456.0,5953.0,7122.0,1091.0,232.0,568.0,2473.0,807.0,128.0,5226.0,5546.0,33706.0,36721.0,6363.0,5616.0,54975.0,12381.0,10200.0,30183.0,85158.0,85158.0,92311.0,92311.0,2620.0,224151.0,515.0,1859.0,806.0,2517.0,4582.0,6857.0,240669.0,8754.0,245737.0,3036.0,1626.0,1728.0,252570.0
2017-03-08,3656.0,5508.0,970.0,892.0,1351.0,4860.0,234.0,612.0,195.0,781.0,1694.0,1111.0,2805.0,352.0,3993.0,5791.0,13612.0,14412.0,1576.0,17197.0,9549.0,11213.0,14328.0,462.0,63314.0,656.0,79067.0,116249.0,919.0,395.0,117739.0,571.0,119203.0,79.0,881.0,120329.0,120404.0,107.0,105.0,246.0,177.0,89.0,1104.0,100.0,610.0,243.0,809.0,2521.0,4419.0,373.0,533.0,1414.0,458.0,1742.0,612.0,1442.0,1713.0,3090.0,6903.0,101.0,7943.0,7730.0,7477.0,7477.0,558.0,10579.0,3000.0,467.0,11303.0,84.0,156.0,188.0,176.0,138.0,3558.0,610.0,6387.0,5953.0,7113.0,900.0,216.0,681.0,2175.0,879.0,124.0,4577.0,5444.0,33461.0,37036.0,6284.0,5210.0,52827.0,10483.0,8620.0,27029.0,79856.0,79856.0,85165.0,85165.0,1889.0,215640.0,428.0,1305.0,761.0,1694.0,4450.0,6063.0,230999.0,8668.0,236295.0,3001.0,1845.0,1672.0,243470.0
2017-03-09,3612.0,5420.0,955.0,872.0,1310.0,4821.0,233.0,627.0,192.0,755.0,1629.0,1085.0,2714.0,328.0,3741.0,5703.0,13245.0,14025.0,1550.0,17505.0,9117.0,10834.0,13811.0,493.0,62588.0,635.0,77639.0,113923.0,914.0,390.0,115341.0,777.0,116768.0,83.0,985.0,117984.0,118072.0,113.0,140.0,252.0,281.0,178.0,1128.0,121.0,588.0,320.0,809.0,2507.0,4490.0,371.0,529.0,1429.0,457.0,1707.0,603.0,1465.0,1729.0,3103.0,6913.0,104.0,7909.0,7720.0,7514.0,7525.0,558.0,10653.0,3000.0,576.0,11360.0,84.0,157.0,187.0,182.0,136.0,3478.0,702.0,6624.0,5953.0,7053.0,1351.0,384.0,733.0,2463.0,956.0,120.0,5205.0,6112.0,34183.0,37152.0,6258.0,7186.0,54455.0,9461.0,8603.0,25475.0,79930.0,79930.0,84296.0,84296.0,1685.0,209661.0,480.0,1464.0,927.0,1621.0,6136.0,8159.0,224738.0,9103.0,230186.0,3135.0,2307.0,1758.0,237123.0
