, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-07-31,8122.0,18444.0,1612.0,1125.0,900.0,7834.0,52.0,274.0,287.0,678.0,1346.0,646.0,2002.0,121.0,2847.0,7876.0,11924.0,12808.0,290.0,12488.0,583.0,1281.0,55.0,108666.0,469.0,111357.0,118116.0,501.0,500.0,119396.0,1577.0,122009.0,171.0,1279.0,126819.0,126888.0,62.0,53.0,276.0,208.0,3633.0,24.0,3518.0,82.0,427.0,367.0,265.0,370.0,1678.0,541.0,139.0,1345.0,693.0,1313.0,753.0,6636.0,6878.0,8013.0,13817.0,7.0,11667.0,9853.0,7324.0,6987.0,7.0,8944.0,30.0,57.0,5086.0,142.0,149.0,282.0,39.0,67.0,108.0,1008.0,613.0,8.0,35.0,0.0,8.0,564.0,121.0,2259.0,223.0,8003.0,8568.0,4836.0,479.0,14826.0,1811.0,1601.0,14061.0,28888.0,28888.0,28919.0,28919.0,10.0,162790.0,37.0,29.0,0.0,2.0,95.0,95.0,164294.0,4289.0,162420.0,1025.0,365.0,661.0,164635.0
2003-08-01,8039.0,18434.0,1577.0,1090.0,901.0,7760.0,50.0,276.0,287.0,675.0,1342.0,647.0,1995.0,120.0,2805.0,7792.0,11802.0,12690.0,292.0,12419.0,582.0,1294.0,55.0,102938.0,454.0,106714.0,114904.0,483.0,484.0,116438.0,1541.0,119294.0,166.0,1250.0,124279.0,124476.0,57.0,53.0,278.0,198.0,3572.0,23.0,3483.0,81.0,417.0,374.0,253.0,347.0,1688.0,543.0,132.0,1342.0,680.0,1321.0,745.0,6601.0,6854.0,7967.0,12157.0,7.0,10366.0,8820.0,6903.0,6913.0,7.0,8990.0,30.0,57.0,5113.0,141.0,148.0,273.0,35.0,66.0,108.0,1048.0,664.0,8.0,34.0,0.0,7.0,585.0,118.0,2285.0,213.0,8022.0,8546.0,4754.0,471.0,15492.0,1775.0,1622.0,14022.0,29514.0,29514.0,29545.0,29545.0,10.0,160729.0,37.0,29.0,0.0,2.0,104.0,100.0,162361.0,4285.0,160600.0,1034.0,361.0,661.0,162861.0
2003-08-02,8221.0,18422.0,1569.0,1055.0,901.0,7718.0,52.0,281.0,285.0,673.0,1339.0,654.0,1995.0,118.0,2786.0,7760.0,11697.0,12598.0,294.0,12345.0,571.0,1305.0,55.0,101006.0,442.0,102808.0,110544.0,466.0,469.0,111761.0,1506.0,114342.0,161.0,1224.0,118873.0,119053.0,52.0,52.0,277.0,190.0,3499.0,23.0,3437.0,81.0,406.0,373.0,239.0,306.0,1678.0,543.0,125.0,1348.0,678.0,1332.0,747.0,6530.0,6805.0,7922.0,11834.0,7.0,9188.0,7574.0,5594.0,5984.0,7.0,8431.0,30.0,56.0,5160.0,140.0,147.0,265.0,37.0,68.0,112.0,1053.0,692.0,8.0,33.0,0.0,9.0,607.0,114.0,2306.0,203.0,8122.0,8611.0,4687.0,463.0,16185.0,1750.0,1600.0,13996.0,30181.0,30181.0,30212.0,30212.0,11.0,156655.0,37.0,29.0,0.0,2.0,109.0,118.0,158725.0,4283.0,157149.0,1054.0,376.0,667.0,159602.0
2003-08-03,9322.0,18426.0,1478.0,1023.0,925.0,7610.0,55.0,286.0,286.0,670.0,1343.0,666.0,2009.0,117.0,2775.0,7750.0,11666.0,12579.0,296.0,12383.0,585.0,1307.0,56.0,105153.0,430.0,105525.0,111707.0,450.0,454.0,112627.0,1472.0,114838.0,157.0,1198.0,118463.0,118408.0,47.0,52.0,275.0,182.0,3427.0,23.0,3388.0,81.0,396.0,364.0,227.0,264.0,1649.0,546.0,118.0,1340.0,677.0,1336.0,738.0,6460.0,6737.0,7846.0,11813.0,7.0,8959.0,7306.0,4894.0,4959.0,7.0,7358.0,30.0,56.0,5167.0,138.0,145.0,258.0,37.0,68.0,113.0,1054.0,694.0,8.0,32.0,0.0,7.0,624.0,111.0,2331.0,194.0,8208.0,8670.0,4638.0,457.0,16168.0,1755.0,1616.0,14003.0,30171.0,30171.0,30202.0,30202.0,11.0,151880.0,36.0,29.0,0.0,2.0,115.0,131.0,153564.0,4277.0,152028.0,1047.0,376.0,669.0,154445.0
2003-08-04,9810.0,18413.0,1465.0,992.0,895.0,7536.0,56.0,291.0,284.0,662.0,1338.0,665.0,2003.0,114.0,2775.0,7590.0,11661.0,12557.0,298.0,12345.0,552.0,1296.0,54.0,107932.0,420.0,109490.0,110774.0,434.0,441.0,111853.0,1440.0,114309.0,152.0,1174.0,118064.0,118127.0,42.0,51.0,274.0,175.0,3356.0,23.0,3337.0,81.0,387.0,364.0,215.0,215.0,1610.0,550.0,110.0,1334.0,671.0,1342.0,734.0,6413.0,6697.0,7788.0,11793.0,7.0,8960.0,7368.0,4868.0,4656.0,7.0,6815.0,30.0,55.0,5164.0,136.0,143.0,251.0,37.0,67.0,111.0,1055.0,696.0,8.0,31.0,0.0,8.0,639.0,109.0,2353.0,184.0,8273.0,8708.0,4584.0,449.0,16139.0,1701.0,1566.0,13977.0,30116.0,30116.0,30147.0,30147.0,11.0,151112.0,36.0,29.0,0.0,2.0,103.0,127.0,152443.0,4275.0,150862.0,1042.0,376.0,670.0,152981.0
2003-08-05,9770.0,18390.0,1467.0,963.0,864.0,7507.0,57.0,296.0,278.0,658.0,1334.0,658.0,1992.0,111.0,2761.0,7570.0,11568.0,12460.0,301.0,12259.0,518.0,1252.0,52.0,107572.0,411.0,109390.0,110690.0,421.0,430.0,111694.0,1408.0,114076.0,148.0,1150.0,117449.0,117468.0,39.0,50.0,272.0,168.0,3301.0,23.0,3297.0,80.0,381.0,358.0,206.0,177.0,1565.0,553.0,106.0,1341.0,670.0,1349.0,738.0,6369.0,6666.0,7753.0,11775.0,7.0,8986.0,7464.0,4975.0,4722.0,7.0,6803.0,30.0,55.0,5177.0,133.0,140.0,244.0,37.0,66.0,109.0,1056.0,703.0,8.0,29.0,0.0,8.0,649.0,106.0,2375.0,174.0,8298.0,8709.0,4524.0,442.0,16071.0,1638.0,1537.0,13917.0,29988.0,29988.0,30019.0,30019.0,11.0,149502.0,36.0,29.0,0.0,2.0,99.0,118.0,150947.0,4267.0,149497.0,1030.0,369.0,667.0,151711.0
2003-08-06,9694.0,18381.0,1445.0,935.0,834.0,7456.0,58.0,300.0,272.0,655.0,1329.0,651.0,1980.0,110.0,2740.0,7447.0,11521.0,12403.0,304.0,12174.0,489.0,1208.0,51.0,107131.0,401.0,108900.0,110208.0,409.0,419.0,111191.0,1377.0,113580.0,145.0,1127.0,116729.0,116761.0,38.0,49.0,271.0,162.0,3260.0,23.0,3274.0,79.0,380.0,353.0,201.0,160.0,1523.0,554.0,106.0,1336.0,668.0,1352.0,732.0,6324.0,6627.0,7706.0,11755.0,7.0,8959.0,7500.0,5042.0,4836.0,7.0,6936.0,30.0,55.0,5203.0,130.0,137.0,238.0,38.0,63.0,108.0,1057.0,712.0,8.0,28.0,0.0,8.0,659.0,103.0,2395.0,165.0,8329.0,8701.0,4467.0,435.0,15971.0,1594.0,1518.0,13873.0,29844.0,29844.0,29874.0,29874.0,11.0,148720.0,36.0,29.0,0.0,2.0,106.0,116.0,150071.0,4262.0,148672.0,1019.0,365.0,662.0,150789.0
2003-08-07,9401.0,18369.0,1419.0,908.0,799.0,7399.0,57.0,300.0,267.0,651.0,1319.0,637.0,1956.0,107.0,2718.0,7350.0,11434.0,12300.0,307.0,12086.0,474.0,1181.0,50.0,106712.0,392.0,108436.0,109737.0,399.0,408.0,110689.0,1347.0,113071.0,141.0,1106.0,115963.0,115994.0,39.0,49.0,269.0,156.0,3219.0,22.0,3253.0,79.0,379.0,355.0,198.0,152.0,1496.0,555.0,106.0,1335.0,663.0,1362.0,734.0,6285.0,6590.0,7655.0,11735.0,7.0,8984.0,7584.0,5115.0,4918.0,7.0,7048.0,30.0,55.0,5215.0,126.0,133.0,231.0,37.0,61.0,107.0,1059.0,715.0,8.0,27.0,0.0,7.0,677.0,101.0,2413.0,159.0,8374.0,8712.0,4410.0,428.0,15884.0,1551.0,1498.0,13840.0,29724.0,29724.0,29755.0,29755.0,11.0,147804.0,35.0,28.0,0.0,2.0,110.0,122.0,149171.0,4257.0,147865.0,1018.0,366.0,660.0,149979.0
2003-08-08,9164.0,18359.0,1394.0,883.0,781.0,7340.0,60.0,303.0,266.0,645.0,1312.0,610.0,1921.0,106.0,2686.0,7290.0,11339.0,12212.0,310.0,12008.0,458.0,1159.0,50.0,106298.0,384.0,107994.0,109294.0,390.0,398.0,110223.0,1319.0,112602.0,138.0,1085.0,115242.0,115272.0,39.0,49.0,268.0,151.0,3177.0,22.0,3229.0,80.0,379.0,359.0,196.0,137.0,1480.0,554.0,107.0,1343.0,661.0,1369.0,727.0,6249.0,6568.0,7618.0,11717.0,7.0,9008.0,7685.0,5254.0,5051.0,7.0,7185.0,30.0,54.0,5223.0,124.0,131.0,225.0,38.0,61.0,106.0,1060.0,724.0,8.0,26.0,0.0,7.0,687.0,98.0,2434.0,159.0,8426.0,8735.0,4358.0,421.0,15816.0,1492.0,1485.0,13793.0,29609.0,29609.0,29639.0,29639.0,11.0,146919.0,35.0,28.0,0.0,2.0,107.0,125.0,148285.0,4255.0,147066.0,1014.0,365.0,663.0,149173.0
2003-08-09,8179.0,18349.0,1371.0,859.0,788.0,7290.0,61.0,305.0,262.0,640.0,1306.0,592.0,1898.0,105.0,2645.0,7275.0,11270.0,12152.0,313.0,11979.0,441.0,1137.0,49.0,105915.0,377.0,107567.0,108865.0,382.0,389.0,109770.0,1290.0,112141.0,135.0,1064.0,114527.0,114557.0,36.0,46.0,266.0,145.0,3136.0,21.0,3203.0,78.0,377.0,358.0,193.0,117.0,1465.0,553.0,107.0,1337.0,657.0,1371.0,720.0,6210.0,6538.0,7589.0,11696.0,7.0,8964.0,7708.0,5321.0,5182.0,7.0,7349.0,30.0,53.0,5227.0,122.0,129.0,218.0,36.0,60.0,109.0,1061.0,720.0,8.0,24.0,0.0,7.0,690.0,96.0,2456.0,158.0,8471.0,8743.0,4311.0,414.0,15753.0,1431.0,1473.0,13736.0,29489.0,29489.0,29519.0,29519.0,11.0,146068.0,35.0,28.0,0.0,2.0,97.0,116.0,147435.0,4249.0,146301.0,1006.0,363.0,660.0,148407.0
