, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-07-25,12438.0,19857.0,1892.0,1493.0,1222.0,8991.0,116.0,293.0,361.0,799.0,1608.0,559.0,2111.0,130.0,2922.0,9406.0,13248.0,14329.0,663.0,14060.0,715.0,1890.0,58.0,126434.0,1426.0,129439.0,132445.0,2126.0,519.0,131302.0,1191.0,128679.0,159.0,834.0,124180.0,122779.0,60.0,33.0,398.0,222.0,3173.0,10.0,3242.0,64.0,313.0,212.0,346.0,422.0,3020.0,533.0,67.0,1192.0,817.0,624.0,758.0,3492.0,3970.0,5650.0,12503.0,26.0,7442.0,6463.0,3037.0,2503.0,41.0,4623.0,1518.0,193.0,6102.0,331.0,398.0,371.0,144.0,71.0,277.0,317.0,3672.0,978.0,634.0,8.0,30.0,0.0,135.0,488.0,122.0,1554.0,203.0,8670.0,8812.0,5240.0,636.0,16478.0,2341.0,2111.0,13732.0,30210.0,30210.0,30242.0,30242.0,19.0,144137.0,36.0,34.0,0.0,3.0,126.0,129.0,146936.0,4483.0,143772.0,612.0,225.0,587.0,143739.0
2005-07-26,11482.0,19822.0,1780.0,1435.0,1189.0,8787.0,111.0,286.0,356.0,786.0,1590.0,548.0,2089.0,129.0,2883.0,9274.0,14162.0,15255.0,637.0,15461.0,688.0,1327.0,57.0,126359.0,1260.0,129079.0,135000.0,2097.0,505.0,137820.0,1161.0,139661.0,151.0,820.0,140930.0,140975.0,57.0,31.0,419.0,212.0,3160.0,10.0,3210.0,63.0,309.0,287.0,363.0,411.0,2931.0,546.0,69.0,1210.0,819.0,738.0,770.0,2931.0,3564.0,5448.0,12427.0,26.0,7492.0,6650.0,3417.0,2826.0,42.0,4756.0,1515.0,188.0,6122.0,322.0,386.0,360.0,136.0,69.0,273.0,309.0,3671.0,982.0,694.0,8.0,29.0,0.0,166.0,496.0,119.0,1556.0,194.0,8756.0,8793.0,5115.0,619.0,17645.0,2236.0,1767.0,13652.0,31296.0,31296.0,31325.0,31325.0,14.0,167459.0,35.0,33.0,0.0,4.0,121.0,115.0,164506.0,4430.0,161163.0,592.0,225.0,582.0,160355.0
2005-07-27,11009.0,19787.0,1707.0,1379.0,1158.0,8289.0,97.0,261.0,348.0,768.0,1546.0,517.0,2022.0,128.0,2853.0,8897.0,14496.0,15585.0,612.0,15879.0,665.0,1162.0,56.0,127004.0,1169.0,129336.0,135000.0,2037.0,492.0,137599.0,1132.0,139078.0,145.0,807.0,139899.0,139904.0,55.0,29.0,439.0,202.0,3151.0,10.0,3159.0,63.0,304.0,344.0,377.0,342.0,2853.0,529.0,70.0,1184.0,806.0,792.0,730.0,2629.0,3121.0,4885.0,12312.0,25.0,7284.0,6457.0,3363.0,3038.0,42.0,5057.0,1511.0,183.0,6090.0,312.0,374.0,348.0,114.0,67.0,270.0,291.0,3670.0,987.0,679.0,8.0,25.0,0.0,134.0,506.0,117.0,1573.0,191.0,8982.0,8999.0,4992.0,603.0,17479.0,2137.0,1453.0,13577.0,31057.0,31057.0,31083.0,31083.0,11.0,174360.0,35.0,33.0,0.0,3.0,118.0,98.0,175701.0,4404.0,173482.0,610.0,234.0,578.0,174776.0
2005-07-28,10870.0,19758.0,1734.0,1325.0,1129.0,8097.0,74.0,219.0,343.0,753.0,1491.0,470.0,1927.0,127.0,2795.0,8417.0,14165.0,15250.0,590.0,15586.0,643.0,1151.0,55.0,127563.0,1103.0,129910.0,133750.0,1976.0,480.0,136544.0,1104.0,138240.0,140.0,793.0,139316.0,139385.0,53.0,27.0,429.0,193.0,3125.0,9.0,3132.0,62.0,299.0,367.0,383.0,322.0,2770.0,520.0,70.0,1141.0,773.0,751.0,714.0,2512.0,2983.0,4623.0,12190.0,24.0,6929.0,6094.0,2991.0,2856.0,44.0,5007.0,1508.0,178.0,6051.0,302.0,363.0,337.0,87.0,65.0,267.0,276.0,3669.0,991.0,619.0,8.0,21.0,0.0,75.0,518.0,115.0,1591.0,187.0,8915.0,8946.0,4876.0,588.0,17262.0,2046.0,1393.0,13513.0,30775.0,30775.0,30799.0,30799.0,11.0,173609.0,34.0,33.0,0.0,2.0,115.0,84.0,174880.0,4392.0,172784.0,649.0,240.0,574.0,174246.0
2005-07-29,10599.0,19730.0,1869.0,1276.0,1102.0,8157.0,72.0,196.0,338.0,740.0,1429.0,454.0,1856.0,127.0,2702.0,8282.0,13671.0,14748.0,569.0,15061.0,622.0,1142.0,54.0,126359.0,1042.0,129491.0,123750.0,1927.0,468.0,127623.0,1078.0,130461.0,137.0,781.0,132949.0,133416.0,51.0,25.0,421.0,184.0,3074.0,9.0,3116.0,62.0,295.0,337.0,392.0,365.0,2708.0,520.0,71.0,1125.0,749.0,694.0,708.0,2408.0,2880.0,4478.0,12074.0,24.0,6651.0,5783.0,2591.0,2479.0,45.0,4689.0,1505.0,173.0,6097.0,294.0,352.0,326.0,83.0,63.0,261.0,268.0,3668.0,996.0,635.0,8.0,21.0,0.0,59.0,529.0,113.0,1611.0,186.0,8786.0,8806.0,4766.0,573.0,16277.0,1960.0,1376.0,13456.0,29732.0,29732.0,29753.0,29753.0,11.0,170936.0,34.0,32.0,0.0,2.0,112.0,82.0,172861.0,4381.0,170968.0,664.0,235.0,569.0,172698.0
2005-07-30,10156.0,19703.0,1902.0,1233.0,1077.0,8161.0,72.0,191.0,334.0,730.0,1385.0,455.0,1820.0,126.0,2622.0,8303.0,13417.0,14485.0,550.0,14733.0,602.0,1134.0,53.0,120105.0,984.0,123538.0,100000.0,1886.0,457.0,103899.0,1052.0,107100.0,134.0,769.0,110741.0,111722.0,49.0,23.0,424.0,176.0,3042.0,9.0,3100.0,61.0,290.0,280.0,410.0,400.0,2687.0,523.0,72.0,1137.0,737.0,693.0,708.0,2331.0,2801.0,4359.0,11749.0,23.0,6583.0,5723.0,2474.0,2214.0,45.0,4380.0,1481.0,169.0,6145.0,285.0,342.0,316.0,80.0,62.0,256.0,261.0,3667.0,1000.0,656.0,8.0,24.0,0.0,66.0,542.0,110.0,1632.0,185.0,8803.0,8805.0,4662.0,559.0,14800.0,1882.0,1359.0,13404.0,28204.0,28204.0,28223.0,28223.0,11.0,157664.0,33.0,32.0,0.0,2.0,108.0,82.0,161900.0,4370.0,160605.0,622.0,218.0,565.0,163370.0
2005-07-31,9665.0,19677.0,1817.0,1195.0,1054.0,8169.0,77.0,197.0,329.0,721.0,1364.0,457.0,1808.0,125.0,2577.0,8253.0,13355.0,14415.0,533.0,14632.0,583.0,1132.0,52.0,116784.0,930.0,120288.0,98750.0,1847.0,446.0,98523.0,1028.0,97601.0,131.0,757.0,96904.0,96799.0,48.0,22.0,428.0,169.0,3010.0,9.0,3063.0,61.0,287.0,256.0,429.0,398.0,2683.0,531.0,72.0,1173.0,737.0,720.0,710.0,2269.0,2747.0,4287.0,11028.0,23.0,6323.0,5560.0,2510.0,2205.0,45.0,4310.0,726.0,165.0,6208.0,278.0,334.0,307.0,82.0,62.0,253.0,263.0,3661.0,1005.0,679.0,8.0,24.0,0.0,69.0,555.0,109.0,1653.0,185.0,8907.0,8908.0,4563.0,547.0,14374.0,1815.0,1342.0,13363.0,27738.0,27738.0,27755.0,27755.0,11.0,134642.0,33.0,31.0,0.0,0.0,103.0,79.0,139000.0,4361.0,138014.0,574.0,207.0,561.0,141260.0
2005-08-01,9259.0,19652.0,1668.0,1160.0,1033.0,8267.0,79.0,200.0,323.0,711.0,1348.0,453.0,1795.0,123.0,2554.0,8297.0,12955.0,14015.0,517.0,14331.0,564.0,1285.0,51.0,113840.0,880.0,116507.0,138025.0,1810.0,436.0,136869.0,1006.0,132941.0,128.0,746.0,126307.0,123944.0,47.0,21.0,452.0,162.0,2991.0,9.0,3024.0,60.0,284.0,264.0,435.0,384.0,2660.0,531.0,72.0,1181.0,734.0,748.0,697.0,2212.0,2698.0,4226.0,10540.0,23.0,5762.0,5049.0,2223.0,2136.0,46.0,4325.0,228.0,161.0,6193.0,270.0,324.0,298.0,77.0,59.0,251.0,259.0,3482.0,1000.0,690.0,8.0,23.0,0.0,57.0,568.0,107.0,1675.0,184.0,9005.0,8998.0,4470.0,534.0,15238.0,1755.0,1326.0,13335.0,28573.0,28573.0,28588.0,28588.0,10.0,132075.0,33.0,31.0,0.0,-0.0,99.0,73.0,131990.0,4352.0,130162.0,561.0,209.0,557.0,131669.0
2005-08-02,8944.0,19628.0,1601.0,1128.0,1014.0,8125.0,71.0,190.0,318.0,701.0,1331.0,436.0,1767.0,122.0,2533.0,8268.0,11851.0,12905.0,502.0,13227.0,546.0,1441.0,50.0,113795.0,832.0,116271.0,138611.0,1773.0,427.0,140986.0,984.0,141861.0,126.0,735.0,142718.0,142680.0,46.0,19.0,478.0,156.0,2987.0,9.0,2998.0,61.0,281.0,280.0,429.0,371.0,2622.0,527.0,74.0,1177.0,723.0,778.0,687.0,2155.0,2630.0,4144.0,10408.0,22.0,5434.0,4665.0,1743.0,1769.0,48.0,4111.0,224.0,157.0,5941.0,262.0,315.0,289.0,69.0,57.0,248.0,245.0,3188.0,983.0,664.0,8.0,21.0,0.0,35.0,581.0,105.0,1697.0,182.0,9066.0,9059.0,4382.0,523.0,15610.0,1694.0,1310.0,13300.0,28910.0,28910.0,28924.0,28924.0,11.0,165733.0,32.0,31.0,0.0,1.0,95.0,66.0,162021.0,4344.0,158933.0,572.0,214.0,553.0,157371.0
2005-08-03,8717.0,19612.0,1605.0,1099.0,996.0,8080.0,66.0,179.0,312.0,692.0,1308.0,423.0,1731.0,120.0,2496.0,8153.0,11460.0,12502.0,488.0,12702.0,528.0,1438.0,50.0,112774.0,789.0,115322.0,136759.0,1736.0,418.0,139090.0,963.0,139972.0,124.0,725.0,140936.0,141016.0,44.0,18.0,503.0,151.0,2980.0,8.0,2984.0,59.0,279.0,279.0,422.0,384.0,2580.0,529.0,74.0,1177.0,715.0,794.0,683.0,2100.0,2566.0,4053.0,10357.0,21.0,5353.0,4550.0,1502.0,1408.0,49.0,3749.0,221.0,154.0,5583.0,255.0,306.0,280.0,63.0,55.0,246.0,239.0,2895.0,967.0,650.0,8.0,20.0,0.0,18.0,595.0,103.0,1719.0,182.0,8961.0,8993.0,4299.0,511.0,15482.0,1640.0,1295.0,13272.0,28754.0,28754.0,28767.0,28767.0,11.0,173533.0,32.0,30.0,0.0,0.0,91.0,60.0,174799.0,4336.0,173125.0,577.0,214.0,549.0,174290.0
