, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-05-07, 18281, 20781, 5752, 5847, 8156, 21497, 360, 1189, 1154, 4203, 7349, 5016, 12146, 1431, 16820, 28015, 53785, 61466, 6148, 69039, 16156, 29235, 30132, 961, 10136, 211014, 202737, 8925, 4163, 228888, 3023, 226026, 608, 4992, 240402, 239732, 703, 701, 659, 2020, 881, 4763, 511, 1949, 865, 4470, 6296, 8566, 1168, 1511, 3261, 1159, 3245, 2527, 4591, 6268, 9090, 10331, 190, 7225, 6485, 3455, 3165, 308, 5214, 0, 425, 7082, 433, 347, 1016, 972, 251, 506, 2763, 10362, 7845, 7963, 388, 286, 28, 64, 2972, 647, 10012, 3129, 30230, 34167, 26098, 6986, 69212, 18681, 13382, 29267, 98479, 95600, 93514, 97100, 1537, 348029, 484, 1000, 238, 1240, 3185, 4594, 356762, 7737, 344066, 3164, 1651, 1528, 366442
2012-05-08, 17874, 20544, 5622, 5642, 7750, 21182, 350, 1147, 1126, 4084, 7098, 4738, 11636, 1424, 16209, 27111, 52526, 60075, 6004, 70056, 15270, 28432, 29316, 913, 10157, 209259, 202998, 8754, 3862, 224186, 3882, 224040, 679, 5045, 242744, 242564, 726, 725, 710, 2304, 990, 4731, 612, 1870, 1067, 4501, 6238, 7847, 1118, 1511, 3055, 1134, 3059, 2459, 4591, 6154, 8887, 10306, 185, 6962, 6273, 3539, 3338, 296, 5193, 0, 412, 7030, 425, 334, 1000, 919, 244, 486, 2792, 10298, 7865, 7912, 366, 262, 28, 79, 3040, 665, 9785, 2885, 30030, 33162, 25718, 6737, 65799, 18235, 13164, 28563, 94362, 92648, 93924, 91797, 1416, 347890, 432, 928, 225, 1125, 2898, 4288, 355700, 7634, 345312, 3412, 1648, 1580, 352454
2012-05-09, 18298, 20576, 6412, 6039, 8990, 21948, 334, 1116, 1190, 3933, 6843, 4488, 11162, 1568, 15878, 26378, 50625, 57848, 5888, 67922, 15360, 27157, 28021, 864, 11026, 207640, 202998, 9233, 4423, 220455, 6027, 223672, 897, 5880, 242517, 242582, 823, 811, 874, 2887, 1319, 5361, 777, 2180, 1466, 5070, 6776, 7321, 1097, 1806, 3127, 1226, 2830, 2691, 4685, 6092, 9066, 10297, 179, 6586, 5866, 3259, 3126, 280, 5063, 0, 395, 7097, 419, 322, 1044, 887, 236, 476, 3233, 10266, 7864, 7836, 342, 236, 28, 95, 3616, 830, 9706, 2724, 28810, 31880, 25886, 7474, 64517, 19560, 14155, 28884, 93401, 91891, 93280, 93280, 1252, 344469, 412, 809, 210, 991, 2636, 3910, 355937, 7690, 353697, 4092, 1918, 1790, 360368
2012-05-10, 23398, 21276, 8616, 7361, 12612, 25666, 333, 1226, 1513, 4064, 7214, 5351, 12425, 1695, 16918, 28646, 50189, 57246, 5768, 67288, 17143, 26078, 26891, 821, 12084, 207706, 202998, 10216, 5186, 218354, 6134, 221587, 918, 6834, 240013, 240137, 749, 746, 831, 2481, 1124, 5848, 701, 2308, 1343, 5071, 7645, 7719, 1174, 2350, 3831, 1517, 3007, 3782, 5212, 6671, 10180, 10360, 172, 6388, 5594, 2944, 2794, 267, 4828, 0, 381, 7189, 419, 314, 1271, 1075, 232, 476, 3852, 10215, 7862, 7894, 330, 221, 26, 95, 4002, 1002, 10230, 2735, 28556, 31010, 27521, 8383, 66453, 24510, 16135, 33037, 99490, 98608, 99943, 99943, 1136, 346723, 406, 752, 199, 920, 2725, 3904, 356821, 7428, 359007, 4444, 1917, 1951, 366649
2012-05-11, 23441, 22125, 8340, 6942, 12222, 25785, 345, 1336, 1766, 4325, 7914, 6221, 14026, 1603, 18761, 31241, 51487, 58581, 5582, 68172, 18020, 25280, 26055, 782, 11884, 206134, 199998, 10705, 4802, 215914, 4117, 219450, 703, 5936, 235995, 236258, 591, 570, 631, 1640, 692, 5204, 583, 2008, 1056, 4007, 6176, 8102, 1300, 2634, 4476, 1674, 3894, 4986, 6061, 7762, 11480, 10388, 166, 6763, 5814, 2924, 2694, 252, 4656, 0, 368, 7336, 405, 296, 1335, 1216, 228, 475, 4084, 10006, 7862, 7940, 321, 211, 26, 94, 3778, 989, 10506, 2573, 28968, 31332, 29306, 7824, 65729, 28189, 16160, 37114, 102842, 102842, 104132, 104132, 1048, 350690, 357, 715, 190, 856, 2634, 3875, 361322, 7060, 363103, 4012, 1624, 1870, 371004
2012-05-12, 21481, 24669, 6574, 5816, 9778, 22896, 328, 1257, 1641, 4288, 7818, 6058, 13797, 1490, 19224, 29279, 52628, 59752, 5413, 68996, 16355, 24542, 25359, 755, 11006, 203385, 194998, 10246, 4141, 209892, 3156, 212926, 572, 5400, 227094, 227370, 564, 513, 562, 1498, 520, 4524, 584, 1909, 1030, 3342, 4162, 6976, 1210, 2462, 4126, 1566, 4548, 4847, 6194, 7811, 11600, 10374, 160, 7680, 6625, 3499, 3155, 236, 4719, 0, 354, 7524, 386, 274, 1229, 1092, 214, 461, 3853, 9757, 7860, 7870, 312, 204, 23, 92, 3508, 877, 9973, 2308, 28526, 30981, 29221, 6810, 65716, 26982, 14623, 34903, 100618, 100618, 101866, 101866, 968, 344326, 307, 654, 183, 761, 2400, 3617, 357194, 6692, 358914, 3544, 1471, 1763, 366875
2012-05-13, 22817, 24632, 6042, 5402, 9902, 21469, 314, 1152, 1540, 4123, 7355, 5374, 12681, 1508, 18300, 26407, 52216, 59200, 5278, 68514, 15073, 23693, 24566, 732, 10626, 201910, 194998, 9412, 3826, 208846, 4134, 211899, 698, 6479, 225047, 225088, 652, 608, 692, 2197, 748, 4514, 706, 2253, 1247, 3618, 3495, 5404, 1116, 2555, 3922, 1564, 4356, 4550, 6080, 7576, 11268, 10487, 154, 8027, 7048, 4240, 3936, 222, 5288, 0, 336, 7590, 379, 262, 1240, 1037, 208, 437, 3800, 9528, 7859, 7788, 302, 198, 23, 92, 3681, 885, 9333, 2174, 27512, 29880, 28756, 6309, 63869, 25042, 14552, 32278, 96147, 96147, 97357, 97357, 901, 332004, 299, 595, 176, 668, 2195, 3345, 344102, 6358, 345485, 3696, 1583, 1803, 353179
2012-05-14, 28286, 25136, 7365, 6324, 11539, 23257, 314, 1161, 1664, 4141, 7320, 5258, 12558, 1609, 17829, 26152, 51350, 58132, 5189, 67637, 15602, 22855, 23742, 708, 11671, 205258, 194998, 9279, 4256, 208416, 6222, 211721, 1046, 8225, 224934, 224925, 739, 701, 862, 2760, 1056, 5058, 809, 2804, 1446, 4483, 4596, 4666, 1106, 2745, 4045, 1707, 4194, 5154, 6542, 8082, 11810, 10789, 149, 7913, 6904, 4345, 4146, 208, 5770, 0, 322, 7444, 384, 258, 1374, 1124, 213, 429, 4043, 9337, 7858, 7741, 295, 195, 21, 88, 4134, 997, 9319, 2194, 27048, 29116, 29252, 6830, 63155, 25966, 15926, 32607, 95762, 95762, 96936, 96936, 850, 327204, 320, 565, 170, 591, 2046, 3146, 337774, 6092, 338615, 4138, 1756, 1916, 346169
2012-05-15, 33306, 25690, 8950, 6980, 12548, 25792, 344, 1299, 1852, 4384, 7806, 5808, 13614, 1649, 18737, 28654, 51533, 58222, 5119, 67821, 16777, 22196, 23070, 681, 12799, 206812, 194998, 10296, 4938, 209307, 7124, 212728, 1232, 9234, 225380, 225360, 786, 728, 912, 2844, 1079, 5448, 873, 3172, 1539, 5084, 5853, 5286, 1121, 2794, 4179, 1818, 4386, 5816, 7304, 8938, 12846, 11101, 143, 8106, 7014, 4343, 4115, 197, 5825, 0, 308, 7394, 408, 267, 1473, 1241, 214, 429, 4270, 9152, 7857, 7773, 288, 191, 21, 82, 4248, 1078, 9589, 2220, 27174, 29053, 30395, 7556, 64604, 28533, 17424, 35048, 99653, 99653, 100792, 100792, 809, 329714, 332, 567, 165, 566, 1944, 2999, 338972, 5974, 339428, 4441, 1800, 1998, 347115
2012-05-16, 34257, 25815, 8830, 6919, 12151, 25806, 336, 1335, 1909, 4496, 8078, 6038, 14117, 1610, 19725, 29921, 52462, 59148, 5050, 68727, 17025, 21698, 22579, 652, 13393, 208000, 189373, 11550, 5488, 206523, 6471, 210980, 1202, 9196, 223320, 223618, 835, 732, 896, 2768, 1020, 5328, 879, 3473, 1477, 5413, 6297, 6340, 1102, 2654, 3992, 1810, 4559, 5759, 8032, 9723, 13711, 11406, 138, 8606, 7462, 4678, 4387, 186, 5916, 0, 294, 7424, 412, 262, 1519, 1300, 208, 429, 4207, 8978, 7851, 7774, 283, 188, 19, 72, 3946, 1038, 9448, 2110, 27106, 28971, 30381, 7661, 65130, 29818, 17561, 36620, 101750, 101750, 102876, 102876, 770, 334540, 318, 572, 160, 555, 1895, 2918, 343974, 5901, 344287, 4442, 1639, 2012, 352164
