, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D'ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRY'S FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-12-20, 3562, 19840, 658, 632, 890, 3780, 240, 580, 180, 460, 1360, 700, 1980, 80, 2410, 4455, 11125, 12135, 805, 12588, 1200, 2208, 3065, 102, 78270, 320, 81795, 83000, 860, 440, 84310, 705, 86870, 90, 1020, 87890, 87892, 108, 100, 250, 168, 90, 898, 70, 310, 140, 328, 1652, 2472, 355, 350, 870, 380, 1165, 370, 1210, 1488, 2382, 2200, 50, 2640, 2638, 2255, 2140, 200, 4720, 250, 100, 7020, 90, 170, 160, 100, 50, 310, 270, 260, 250, 910, 80, 70, 10, 110, 250, 70, 1070, 325, 10342, 11252, 4070, 735, 16308, 1530, 1068, 3490, 19795, 19795, 19935, 19935, 515, 109255, 80, 275, 80, 440, 490, 800, 114060, 6392, 117535, 978, 912, 922, 120328
2010-12-21, 3538, 20705, 650, 622, 882, 3760, 240, 580, 180, 462, 1350, 700, 1980, 80, 2408, 4460, 11225, 12252, 800, 12675, 1172, 2188, 3042, 100, 77978, 318, 81678, 83000, 860, 440, 84300, 690, 86865, 90, 995, 87862, 87865, 100, 100, 242, 165, 88, 890, 70, 310, 140, 320, 1635, 2448, 350, 350, 870, 380, 1170, 370, 1200, 1480, 2375, 2195, 50, 2650, 2640, 2260, 2150, 200, 4725, 250, 100, 7025, 90, 170, 160, 100, 50, 310, 270, 255, 250, 910, 80, 70, 10, 102, 250, 70, 1070, 292, 10360, 11270, 4048, 728, 17710, 1510, 1042, 3440, 21150, 21150, 21352, 21352, 550, 112002, 80, 298, 72, 430, 490, 788, 116850, 6452, 120322, 978, 985, 920, 122918
2010-12-22, 3515, 20700, 640, 610, 880, 3740, 240, 570, 180, 470, 1350, 700, 1980, 80, 2400, 4438, 11250, 12285, 798, 12708, 1142, 2162, 3035, 100, 74698, 310, 78635, 83000, 860, 440, 84300, 675, 86860, 90, 970, 87838, 87840, 100, 100, 240, 168, 85, 880, 70, 310, 140, 315, 1630, 2435, 350, 350, 875, 380, 1170, 370, 1200, 1478, 2368, 2190, 50, 2645, 2640, 2260, 2150, 200, 4730, 250, 100, 7030, 90, 170, 160, 100, 50, 310, 270, 250, 250, 902, 80, 70, 10, 100, 250, 70, 1062, 265, 10325, 11228, 4025, 720, 17682, 1490, 1022, 3412, 21095, 21095, 21352, 21352, 568, 112188, 82, 312, 82, 448, 492, 800, 117325, 6585, 121015, 992, 1175, 962, 123970
2010-12-23, 3490, 20700, 632, 598, 870, 3720, 240, 570, 180, 470, 1350, 700, 1980, 80, 2400, 4415, 11230, 12265, 790, 12680, 1120, 2145, 3025, 95, 77415, 310, 80415, 83000, 850, 440, 84300, 662, 86860, 90, 950, 87810, 87812, 100, 90, 240, 172, 85, 880, 70, 310, 140, 310, 1622, 2418, 350, 350, 882, 380, 1178, 370, 1198, 1470, 2360, 2190, 50, 2642, 2632, 2260, 2150, 200, 4730, 250, 100, 7040, 90, 170, 160, 100, 50, 302, 270, 242, 250, 900, 80, 70, 10, 100, 250, 70, 1060, 268, 10342, 11232, 4005, 720, 17665, 1470, 1022, 3390, 21052, 21052, 21328, 21328, 568, 112152, 85, 312, 85, 465, 482, 792, 117348, 6598, 121045, 998, 1238, 975, 124222
2010-12-24, 3465, 20700, 628, 588, 862, 3700, 240, 570, 180, 470, 1350, 700, 1980, 80, 2400, 4392, 11208, 12242, 788, 12650, 1118, 2140, 2998, 90, 77425, 310, 80865, 83000, 850, 440, 84292, 645, 86850, 90, 930, 87788, 87788, 100, 90, 240, 170, 80, 872, 65, 310, 140, 305, 1620, 2405, 350, 350, 882, 370, 1188, 370, 1190, 1468, 2350, 2185, 50, 2642, 2630, 2260, 2150, 200, 4730, 250, 100, 7045, 90, 170, 160, 100, 50, 302, 270, 240, 250, 900, 80, 70, 10, 100, 240, 70, 1058, 252, 10350, 11240, 3985, 710, 17645, 1455, 1020, 3370, 21015, 21015, 21255, 21255, 552, 112038, 80, 302, 82, 468, 458, 790, 117290, 6538, 120920, 978, 1185, 950, 124138
2010-12-25, 3445, 20700, 620, 578, 860, 3680, 240, 570, 180, 470, 1340, 700, 1980, 80, 2400, 4370, 11182, 12222, 780, 12620, 1105, 2140, 2975, 90, 77392, 308, 80808, 83000, 848, 440, 84290, 632, 86850, 90, 910, 87760, 87762, 90, 90, 240, 165, 80, 868, 60, 310, 140, 300, 1610, 2380, 350, 350, 880, 370, 1190, 370, 1190, 1460, 2340, 2180, 50, 2650, 2630, 2260, 2150, 200, 4722, 250, 100, 7052, 90, 170, 160, 100, 50, 310, 270, 230, 250, 890, 80, 70, 10, 100, 240, 70, 1050, 242, 10348, 11238, 3965, 700, 17622, 1435, 980, 3345, 20965, 20965, 21200, 21200, 535, 111905, 80, 315, 80, 460, 432, 755, 117170, 6442, 120690, 965, 1188, 920, 123795
2010-12-26, 3430, 20700, 612, 568, 850, 3665, 230, 570, 180, 475, 1340, 700, 1980, 80, 2400, 4350, 11160, 12200, 780, 12590, 1090, 2122, 2962, 90, 77355, 300, 80758, 83000, 840, 440, 84285, 618, 86840, 90, 890, 87735, 87738, 90, 88, 232, 170, 78, 858, 60, 308, 140, 298, 1598, 2358, 350, 350, 880, 370, 1190, 370, 1188, 1458, 2332, 2180, 50, 2642, 2628, 2260, 2150, 200, 4720, 250, 100, 7060, 90, 170, 160, 100, 50, 308, 270, 228, 250, 890, 80, 70, 10, 100, 240, 70, 1050, 235, 10365, 11248, 3948, 690, 17595, 1422, 960, 3330, 20925, 20925, 21172, 21172, 535, 111832, 80, 295, 80, 462, 430, 755, 117090, 6378, 120535, 955, 1070, 902, 123598
2010-12-27, 3412, 20700, 608, 558, 850, 3645, 230, 570, 180, 480, 1340, 700, 1980, 80, 2400, 4332, 11140, 12178, 770, 12560, 1072, 2110, 2932, 90, 77315, 300, 80688, 83000, 840, 440, 84280, 605, 86840, 90, 870, 87710, 87712, 90, 80, 230, 168, 70, 850, 60, 300, 140, 290, 1590, 2335, 350, 350, 878, 370, 1188, 370, 1180, 1450, 2328, 2172, 50, 2632, 2618, 2250, 2145, 200, 4720, 250, 100, 7070, 90, 170, 160, 95, 50, 305, 270, 220, 250, 882, 80, 70, 10, 100, 240, 70, 1042, 230, 10372, 11250, 3932, 690, 17575, 1405, 942, 3312, 20888, 20888, 21128, 21128, 555, 111752, 80, 295, 78, 455, 445, 750, 117050, 6370, 120472, 945, 1085, 908, 123378
2010-12-28, 3395, 20700, 600, 548, 840, 3630, 230, 560, 180, 480, 1335, 692, 1980, 80, 2400, 4315, 11120, 12160, 770, 12538, 1055, 2095, 2925, 90, 77285, 300, 80642, 83000, 840, 440, 84280, 592, 86835, 90, 852, 87690, 87690, 85, 80, 230, 160, 70, 842, 60, 300, 140, 288, 1580, 2315, 350, 350, 872, 370, 1188, 370, 1180, 1450, 2320, 2170, 50, 2625, 2610, 2242, 2140, 200, 4712, 250, 100, 7078, 90, 170, 160, 90, 50, 305, 270, 218, 250, 880, 80, 70, 10, 100, 240, 70, 1040, 225, 10385, 11265, 3915, 688, 17570, 1392, 932, 3295, 20865, 20865, 21122, 21122, 582, 111728, 80, 290, 80, 448, 468, 788, 117050, 6410, 120502, 940, 1140, 928, 123490
2010-12-29, 3375, 20700, 595, 540, 840, 3615, 230, 560, 180, 480, 1330, 690, 1980, 80, 2400, 4295, 11095, 12140, 762, 12510, 1040, 2085, 2902, 82, 77252, 300, 80588, 83000, 840, 440, 84275, 580, 86830, 90, 835, 87670, 87670, 80, 72, 230, 150, 62, 832, 60, 300, 140, 280, 1568, 2292, 350, 350, 870, 370, 1188, 370, 1178, 1440, 2310, 2170, 50, 2620, 2602, 2238, 2130, 200, 4702, 250, 100, 7085, 90, 170, 160, 90, 50, 300, 270, 210, 250, 880, 80, 70, 10, 100, 240, 70, 1040, 220, 10400, 11278, 3898, 675, 17552, 1378, 932, 3282, 20838, 20838, 21098, 21098, 560, 111650, 70, 270, 75, 442, 458, 790, 117050, 6360, 120440, 928, 1010, 908, 123422
2010-12-30, 3360, 20700, 590, 530, 830, 3598, 230, 560, 180, 480, 1330, 690, 1980, 80, 2398, 4278, 11075, 12120, 760, 12482, 1030, 2078, 2888, 80, 77215, 290, 80535, 83000, 840, 435, 84270, 568, 86830, 90, 818, 87650, 87650, 80, 70, 222, 140, 60, 822, 60, 300, 140, 280, 1555, 2265, 350, 350, 870, 370, 1188, 370, 1170, 1440, 2302, 2160, 50, 2612, 2592, 2230, 2128, 200, 4695, 250, 100, 7090, 90, 170, 160, 90, 50, 300, 270, 205, 250, 872, 80, 70, 10, 100, 232, 70, 1032, 218, 10392, 11272, 3885, 670, 17528, 1365, 910, 3265, 20795, 20795, 21030, 21030, 532, 111520, 70, 258, 68, 422, 445, 768, 116935, 6322, 120282, 910, 970, 888, 123092
2010-12-31, 3342 , 20700 , 582 , 520 , 830 , 3585 , 230 , 560 , 180 , 480 , 1320 , 690 , 1980 , 80 , 2390 , 4260 , 11050 , 12100 , 758 , 12452 , 1020 , 2073 , 2887 , 80 , 77168 , 290 , 80480 , 83000 , 838 , 430 , 84270 , 555 , 86828 , 80 , 802 , 87630 , 87630 , 80 , 70 , 220 , 140 , 60 , 815 , 60 , 300 , 140 , 272 , 1542 , 2238 , 350 , 350 , 870 , 370 , 1190 , 370 , 1170 , 1432 , 2295 , 2160 , 50 , 2610 , 2585 , 2220 , 2120 , 195 , 4688 , 250 , 100 , 7100 , 90 , 170 , 150 , 90 , 50 , 300 , 270 , 200 , 250 , 870 , 80 , 70 , 10 , 100 , 230 , 70 , 1030 , 210 , 10385 , 11262 , 3872 , 660 , 17510 , 1355 , 898 , 3252 , 20762 , 20762 , 20985 , 20985 , 538 , 111422 , 70 , 260 , 60 , 410 , 445 , 760 , 116822 , 6300 , 120135 , 900 , 1000 , 885 , 122922 
