, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-01-16, 4450, 5264, 1002, 863, 1095, 4371, 237, 522, 240, 601, 1428, 956, 2386, 147, 3142, 5636, 13322, 14654, 918, , 3421, 4238, 5064, 160, 93427, 824, 99762, 115709, 1568, 513, 117883, 1520, 120546, 170, 1945, 122561, 122585, 264, 284, 407, 612, 183, 1442, 154, 950, 403, 1364, 3100, 4104, 354, 529, 1374, 411, 1770, 456, 1528, , 2869, 1274, 31, 2254, 2198, 1835, 1846, 197, 4900, 24, 123, 7232, 60, 108, 146, 60, 49, 652, 303, 118, 252, 791, 88, 65, 36, 50, 348, 70, 1054, 424, 10732, 11999, 4312, 2360, 23944, 5119, 3012, 9267, 31064, 31064, 31651, 31651, 587, 159768, 134, 484, 278, 550, 1034, 1739, 167116, 6808, 170824, 1321, 858, 1056, 174115
2015-01-17, 4412, 5234, 994, 845, 1081, 4342, 236, 519, 240, 601, 1422, 940, 2364, 145, 3115, 5585, 13288, 14620, 910, , 3329, 4235, 5099, 152, 93498, 804, 99810, 115710, 1531, 499, 117781, 1486, 120922, 166, 1891, 122749, 122727, 250, 269, 401, 567, 180, 1434, 143, 882, 372, 1256, 2990, 3937, 353, 528, 1370, 410, 1782, 454, 1524, , 2856, 1272, 31, 2269, 2212, 1851, 1864, 196, 4878, 0, 123, 6924, 59, 106, 146, 60, 49, 707, 301, 149, 261, 805, 89, 65, 35, 56, 342, 69, 1047, 427, 10633, 11936, 4281, 2324, 23832, 4914, 2937, 9012, 30712, 30712, 31337, 31337, 676, 158722, 146, 529, 278, 566, 1041, 1724, 165865, 6892, 169590, 1354, 1105, 1134, 172976
2015-01-18, 4374, 5204, 986, 831, 1064, 4442, 233, 518, 240, 601, 1418, 924, 2344, 143, 3089, 5574, 13240, 14573, 902, , 3194, 4228, 5098, 146, 93340, 783, 99670, 115448, 1499, 486, 117524, 1450, 120774, 162, 1824, 122672, 122692, 232, 249, 387, 516, 164, 1402, 133, 820, 347, 1155, 2881, 3803, 352, 526, 1360, 408, 1787, 453, 1520, , 2844, 1270, 31, 2278, 2221, 1864, 1880, 194, 4858, 0, 123, 6650, 59, 106, 145, 60, 49, 778, 299, 180, 269, 811, 87, 65, 35, 57, 337, 69, 1042, 421, 10355, 11678, 4260, 2308, 24863, 4725, 2768, 9154, 30609, 30609, 31209, 31209, 742, 158595, 132, 526, 258, 608, 1061, 1738, 165750, 7094, 169628, 1368, 1268, 1128, 173304
2015-01-19, 4336, 5179, 976, 818, 1048, 4414, 233, 516, 240, 596, 1414, 915, 2326, 141, 3067, 5622, 13230, 14565, 895, , 3042, 4222, 5087, 143, 93144, 762, 99440, 114344, 1468, 475, 116371, 1418, 119602, 160, 1768, 121514, 121565, 215, 231, 370, 470, 144, 1352, 123, 767, 327, 1061, 2754, 3680, 350, 525, 1351, 406, 1789, 452, 1516, , 2833, 1270, 31, 2280, 2223, 1872, 1890, 193, 4840, 0, 123, 6498, 59, 106, 144, 58, 48, 779, 299, 210, 277, 814, 87, 64, 35, 58, 332, 68, 1038, 412, 10028, 11313, 4239, 2222, 26648, 4504, 2593, 9534, 30530, 30530, 31076, 31076, 706, 158049, 117, 508, 231, 606, 1036, 1723, 165384, 7154, 169326, 1372, 1362, 1098, 173171
2015-01-20, 4298, 5165, 968, 804, 1032, 4374, 231, 515, 238, 593, 1407, 908, 2312, 139, 3044, 5584, 13265, 14607, 887, , 2904, 4216, 5073, 140, 93013, 745, 99258, 114154, 1438, 466, 116103, 1387, 119243, 156, 1717, 120998, 121012, 200, 218, 360, 438, 135, 1306, 115, 720, 311, 977, 2627, 3547, 350, 522, 1341, 405, 1790, 451, 1512, , 2824, 1270, 33, 2282, 2222, 1874, 1895, 192, 4818, 0, 123, 6460, 58, 105, 144, 60, 48, 767, 299, 240, 286, 823, 85, 64, 35, 58, 329, 68, 1035, 402, 9779, 10992, 4214, 2126, 25682, 4301, 2468, 9307, 29801, 29801, 30346, 30346, 696, 156294, 109, 468, 218, 584, 1015, 1674, 163687, 7095, 167589, 1410, 1437, 1133, 171612
2015-01-21, 4260, 5155, 960, 788, 1018, 4336, 229, 512, 237, 592, 1403, 903, 2302, 138, 3030, 5532, 13247, 14592, 880, , 2787, 4210, 5071, 137, 92942, 727, 99159, 114053, 1408, 457, 115958, 1356, 119061, 153, 1669, 120758, 120767, 190, 208, 356, 408, 128, 1269, 108, 680, 298, 905, 2516, 3412, 348, 521, 1332, 404, 1791, 451, 1508, , 2813, 1268, 33, 2282, 2222, 1874, 1898, 192, 4786, 0, 123, 6465, 57, 103, 144, 62, 48, 770, 299, 271, 294, 828, 82, 63, 35, 58, 324, 68, 1031, 394, 9675, 10822, 4185, 2050, 24389, 4131, 2394, 9120, 29247, 29247, 29798, 29798, 705, 155164, 102, 429, 209, 542, 999, 1662, 162428, 7032, 166213, 1432, 1354, 1132, 170285
2015-01-22, 4222, 5145, 952, 777, 1001, 4297, 228, 511, 237, 592, 1400, 896, 2290, 136, 3015, 5483, 13209, 14554, 873, , 2686, 4203, 5075, 134, 92850, 706, 99053, 113952, 1374, 446, 115819, 1326, 118891, 150, 1623, 120544, 120553, 180, 197, 352, 382, 122, 1244, 103, 644, 288, 840, 2427, 3287, 346, 520, 1324, 402, 1793, 450, 1505, , 2805, 1267, 33, 2282, 2220, 1874, 1900, 192, 4750, 0, 123, 6480, 57, 103, 142, 62, 48, 764, 299, 301, 302, 834, 80, 62, 35, 59, 320, 67, 1028, 390, 9653, 10766, 4158, 1971, 23384, 3982, 2304, 8960, 28859, 28859, 29391, 29391, 715, 154326, 98, 431, 197, 503, 972, 1619, 161502, 6998, 165223, 1420, 1231, 1105, 169142
2015-01-23, 4184, 5136, 946, 766, 988, 4265, 226, 510, 237, 592, 1398, 890, 2283, 135, 3001, 5434, 13174, 14520, 866, , 2596, 4196, 5082, 130, 92734, 692, 98929, 113829, 1337, 439, 115654, 1297, 118695, 146, 1578, 120305, 120315, 176, 193, 352, 369, 122, 1228, 99, 614, 278, 782, 2353, 3186, 345, 517, 1315, 400, 1795, 448, 1501, , 2795, 1266, 33, 2283, 2219, 1874, 1902, 192, 4714, 0, 123, 6497, 57, 103, 141, 63, 48, 731, 297, 333, 310, 838, 77, 61, 33, 59, 317, 67, 1024, 385, 9658, 10760, 4138, 1909, 22615, 3848, 2236, 8607, 28377, 28377, 28924, 28924, 764, 153690, 111, 459, 198, 499, 956, 1591, 160807, 7010, 164510, 1433, 1332, 1136, 168314
2015-01-24, 4146, 5127, 938, 752, 976, 4232, 224, 506, 237, 592, 1397, 882, 2272, 134, 2990, 5391, 13162, 14511, 860, , 2516, 4246, 5078, 128, 92387, 675, 98709, 113648, 1302, 432, 115444, 1269, 118462, 144, 1537, 120042, 120055, 174, 191, 356, 358, 126, 1221, 96, 586, 271, 734, 2296, 3108, 344, 516, 1307, 398, 1797, 447, 1498, , 2785, 1265, 33, 2284, 2218, 1874, 1904, 192, 4679, 0, 123, 6515, 57, 103, 141, 65, 48, 705, 295, 364, 319, 846, 77, 61, 33, 59, 312, 67, 1021, 382, 9672, 10763, 4106, 1884, , 3728, 2230, 8140, 27844, 27844, 28492, 28492, 807, 152777, 131, 495, 208, 525, 958, 1584, 159949, 7006, 163635, 1456, 1526, 1175, 167734
2015-01-25, 4108, 5119, 930, 740, 961, 4196, 221, 500, 237, 592, 1393, 876, 2261, 132, 2977, 5347, 13125, 14475, 853, , 2444, 7824, 7927, 125, 91552, 661, 100651, 115170, 1274, 425, 116700, 1242, 119434, 140, 1496, 120646, 120566, 175, 192, 359, 357, 129, 1223, 92, 562, 265, 690, 2261, 3045, 343, 514, 1299, 398, 1796, 447, 1494, , 2775, 1264, 33, 2286, 2218, 1875, 1906, 192, 4648, 0, 123, 6534, 56, 100, 141, 67, 48, 742, 295, 395, 327, 854, 75, 60, 33, 59, 309, 67, 1020, 376, 9689, 10768, 4082, 1855, , 3627, 2240, 8044, 27698, 27698, 28488, 28488, 817, 152414, 123, 526, 218, 563, 944, 1580, 159517, 6940, 163086, 1488, 1551, 1196, 167294
2015-01-26, 4074, 5112, 922, 730, 948, 4164, 220, 496, 237, 589, 1388, 870, 2248, 130, 2960, 5301, 13064, 14412, 846, , 2401, 7297, 8398, 122, 91450, 648, 100910, 115881, 1247, 418, 117625, 1214, 120607, 138, 1456, 122106, 122104, 168, 181, 352, 343, 121, 1219, 88, 540, 260, 652, 2235, 2996, 342, 513, 1292, 397, 1786, 446, 1491, , 2766, 1263, 33, 2280, 2214, 1875, 1908, 190, 4628, 0, 123, 6553, 55, 100, 141, 68, 48, 800, 295, 425, 335, 862, 75, 60, 33, 60, 306, 66, 1016, 374, 9707, 10777, 4057, 1801, , 3531, 2154, 7869, 27448, 27448, 28260, 28260, 816, 153624, 112, 512, 219, 590, 929, 1546, 160491, 6851, 163877, 1513, 1544, 1213, 168000
2015-01-27, 4041, 5103, 917, 718, 934, 4131, 220, 496, 235, 584, 1379, 869, 2238, 129, 2944, 5257, 12990, 14335, 841, , 2333, 6807, 7882, 120, 91328, 629, 100257, 115221, 1225, 411, 116929, 1188, 119886, 135, 1418, 121399, 121431, 155, 165, 332, 306, 101, 1193, 85, 520, 256, 612, 2195, 2956, 341, 511, 1285, 396, 1774, 445, 1488, , 2756, 1263, 33, 2269, 2201, 1867, 1904, 188, 4612, 0, 123, 6572, 55, 99, 140, 70, 46, 856, 295, 456, 344, 875, 75, 60, 33, 60, 303, 66, 1014, 371, 9729, 10790, 4030, 1715, , 3438, 2030, 7644, 27112, 27112, 27884, 27884, 779, 153706, 101, 463, 210, 574, 908, 1529, 160980, 6798, 164376, 1496, 1509, 1147, 168650
2015-01-28, 4005, 5095, 912, 707, 923, 4102, 220, 496, 233, 582, 1371, 864, 2229, 128, 2934, 5220, 12922, 14264, 836, , 2266, 6358, 7424, 117, 91204, 614, 99660, 114616, 1204, 406, 116291, 1162, 119214, 133, 1380, 120682, 120710, 146, 153, 322, 284, 95, 1151, 82, 503, 253, 576, 2129, 2913, 340, 509, 1277, 395, 1763, 445, 1486, , 2746, 1263, 33, 2258, 2188, 1856, 1896, 185, 4594, 0, 123, 6591, 55, 99, 138, 72, 46, 888, 292, 488, 352, 884, 75, 60, 33, 60, 300, 66, 1013, 369, 9753, 10808, 3997, 1635, , 3351, 1939, 7455, 26807, 26807, 27557, 27557, 794, 152589, 93, 462, 195, 526, 888, 1485, 159848, 6822, 163270, 1471, 1470, 1112, 167479
