, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-03-29,4728.0,7458.0,1999.0,2174.0,3152.0,5143.0,170.0,582.0,290.0,1365.0,2301.0,1798.0,4124.0,639.0,6000.0,7132.0,12972.0,14214.0,1864.0,17900.0,10265.0,11613.0,684.0,71887.0,1778.0,86031.0,64886.0,1467.0,1371.0,67104.0,1872.0,66824.0,275.0,3424.0,67461.0,67734.0,455.0,437.0,378.0,1408.0,1103.0,801.0,2283.0,291.0,1011.0,509.0,1518.0,3234.0,5214.0,408.0,492.0,1436.0,485.0,1872.0,655.0,1393.0,1870.0,3093.0,1414.0,79.0,2135.0,2572.0,2183.0,2122.0,368.0,4919.0,405.0,465.0,7373.0,90.0,111.0,374.0,777.0,187.0,2822.0,1134.0,964.0,263.0,506.0,906.0,426.0,111.0,215.0,1031.0,151.0,3639.0,2051.0,14178.0,17673.0,8051.0,5956.0,33659.0,11145.0,9560.0,13707.0,47365.0,47365.0,48337.0,48337.0,861.0,128881.0,514.0,1118.0,117.0,982.0,3529.0,4764.0,138488.0,8120.0,138877.0,1878.0,1313.0,1419.0,142344.0
2004-03-30,4843.0,7514.0,2500.0,2394.0,3629.0,5813.0,169.0,570.0,308.0,1318.0,2351.0,1729.0,4102.0,760.0,5761.0,7172.0,13406.0,14838.0,1830.0,19350.0,12277.0,11946.0,733.0,70058.0,1843.0,83731.0,68750.0,1459.0,1416.0,71877.0,2279.0,74610.0,351.0,3769.0,80015.0,79968.0,572.0,557.0,456.0,1899.0,1179.0,1063.0,2396.0,372.0,1224.0,631.0,1973.0,3347.0,4916.0,420.0,475.0,1368.0,512.0,1724.0,657.0,1349.0,1830.0,3020.0,1427.0,113.0,1983.0,2393.0,2045.0,2038.0,364.0,4752.0,321.0,384.0,7285.0,105.0,125.0,409.0,756.0,194.0,2581.0,1281.0,1066.0,259.0,458.0,1058.0,467.0,110.0,204.0,1020.0,162.0,3704.0,1993.0,13868.0,16764.0,7659.0,5663.0,33929.0,11021.0,10141.0,13285.0,47214.0,47214.0,48095.0,48095.0,942.0,128912.0,868.0,1569.0,132.0,1074.0,3905.0,4803.0,138262.0,8010.0,137165.0,2045.0,1383.0,1382.0,141298.0
2004-03-31,5271.0,7863.0,3252.0,2755.0,4077.0,7045.0,167.0,580.0,393.0,1507.0,2901.0,1888.0,4810.0,811.0,5886.0,8129.0,13889.0,15507.0,1827.0,20363.0,14199.0,12148.0,807.0,68652.0,1982.0,83352.0,65000.0,1483.0,1571.0,68097.0,2226.0,70736.0,323.0,4094.0,76634.0,76768.0,590.0,606.0,474.0,2123.0,1265.0,1130.0,2707.0,357.0,1285.0,586.0,2001.0,3800.0,4978.0,454.0,499.0,1366.0,573.0,1618.0,695.0,1325.0,1850.0,3042.0,1485.0,216.0,1856.0,2221.0,1853.0,1873.0,361.0,4576.0,195.0,379.0,7204.0,126.0,146.0,471.0,809.0,209.0,2301.0,1256.0,1201.0,258.0,468.0,1131.0,480.0,149.0,211.0,1081.0,168.0,4026.0,2117.0,14010.0,16890.0,7346.0,6084.0,33757.0,11665.0,10902.0,13727.0,47484.0,47484.0,48296.0,48296.0,1343.0,133177.0,1208.0,2203.0,309.0,1603.0,4288.0,5119.0,144770.0,7878.0,143776.0,2052.0,1305.0,1383.0,148471.0
2004-04-01,5886.0,8345.0,3351.0,2835.0,3930.0,7556.0,166.0,613.0,442.0,1724.0,3344.0,2153.0,5516.0,732.0,6532.0,9399.0,14596.0,16229.0,1876.0,21009.0,14676.0,12517.0,759.0,63504.0,2071.0,80195.0,65000.0,1574.0,1513.0,68019.0,1904.0,70454.0,265.0,3650.0,75622.0,75659.0,420.0,420.0,376.0,1410.0,1078.0,888.0,2507.0,305.0,1114.0,520.0,1576.0,3394.0,5085.0,516.0,648.0,1520.0,662.0,1647.0,768.0,1345.0,2028.0,3336.0,1616.0,280.0,1854.0,2153.0,1736.0,1720.0,359.0,4457.0,134.0,409.0,7069.0,126.0,145.0,470.0,809.0,219.0,2090.0,1158.0,1262.0,253.0,466.0,961.0,370.0,112.0,203.0,936.0,161.0,4170.0,2037.0,14279.0,17229.0,7178.0,6430.0,34161.0,12747.0,11155.0,14707.0,48868.0,48868.0,49647.0,49647.0,1476.0,131874.0,940.0,2197.0,237.0,2155.0,4208.0,5212.0,144298.0,7705.0,143192.0,1805.0,1092.0,1194.0,147812.0
2004-04-02,5911.0,8093.0,2758.0,2471.0,3379.0,6788.0,166.0,641.0,444.0,1811.0,3508.0,2141.0,5665.0,645.0,7127.0,9481.0,15657.0,17188.0,1858.0,21853.0,13240.0,12971.0,619.0,61138.0,2015.0,76831.0,62500.0,1730.0,1398.0,66006.0,1840.0,68915.0,250.0,3013.0,73885.0,74041.0,372.0,344.0,340.0,1104.0,952.0,736.0,2130.0,283.0,1033.0,473.0,1338.0,2560.0,4662.0,520.0,654.0,1582.0,653.0,1812.0,757.0,1396.0,2231.0,3617.0,1538.0,215.0,2009.0,2249.0,1732.0,1630.0,360.0,4353.0,111.0,427.0,6921.0,107.0,125.0,470.0,769.0,217.0,1895.0,1177.0,1315.0,244.0,438.0,765.0,263.0,98.0,190.0,798.0,157.0,3684.0,1688.0,13809.0,16880.0,7074.0,5909.0,33659.0,12924.0,9657.0,15254.0,48913.0,48913.0,49671.0,49671.0,1205.0,131369.0,619.0,1535.0,192.0,1905.0,3723.0,4937.0,143901.0,7512.0,142620.0,1657.0,954.0,1106.0,146738.0
2004-04-03,5629.0,7670.0,2304.0,2115.0,2967.0,5927.0,165.0,634.0,415.0,1754.0,3462.0,1865.0,5342.0,609.0,7189.0,8556.0,16405.0,17891.0,1802.0,22720.0,11417.0,13069.0,556.0,59949.0,1932.0,75497.0,51250.0,1886.0,1367.0,55291.0,1958.0,58786.0,279.0,2791.0,64356.0,64837.0,396.0,364.0,349.0,1181.0,929.0,747.0,1961.0,292.0,1022.0,476.0,1274.0,2078.0,3923.0,456.0,496.0,1386.0,578.0,1871.0,694.0,1423.0,2147.0,3501.0,1481.0,130.0,2116.0,2348.0,1821.0,1657.0,363.0,4293.0,88.0,407.0,6815.0,88.0,106.0,440.0,669.0,214.0,1713.0,1072.0,1278.0,233.0,385.0,710.0,214.0,91.0,175.0,695.0,151.0,3083.0,1376.0,12705.0,15594.0,6864.0,5281.0,32560.0,11990.0,8287.0,14459.0,47019.0,47019.0,47760.0,47760.0,1002.0,125452.0,470.0,1153.0,163.0,1341.0,3343.0,4485.0,138304.0,7346.0,137161.0,1586.0,948.0,1093.0,141598.0
2004-04-04,5408.0,7389.0,2177.0,1944.0,2794.0,5579.0,164.0,613.0,383.0,1632.0,3312.0,1677.0,5002.0,615.0,6840.0,7743.0,16550.0,18037.0,1763.0,23097.0,10477.0,12911.0,574.0,59538.0,1874.0,74638.0,48750.0,1956.0,1401.0,50405.0,2076.0,51565.0,318.0,2952.0,54872.0,54846.0,421.0,397.0,362.0,1319.0,938.0,816.0,1982.0,311.0,1061.0,532.0,1382.0,2012.0,3385.0,433.0,444.0,1275.0,510.0,1712.0,648.0,1394.0,2007.0,3221.0,1470.0,116.0,2113.0,2345.0,1863.0,1724.0,369.0,4316.0,64.0,365.0,6781.0,81.0,98.0,431.0,603.0,217.0,1561.0,980.0,1247.0,222.0,332.0,782.0,216.0,86.0,157.0,640.0,147.0,2702.0,1209.0,11743.0,14304.0,6615.0,4747.0,29653.0,11032.0,7662.0,13444.0,43097.0,43097.0,43822.0,43822.0,882.0,110910.0,462.0,1009.0,142.0,998.0,3228.0,4181.0,123888.0,7186.0,122889.0,1558.0,987.0,1118.0,127929.0
2004-04-05,5295.0,7323.0,2163.0,1888.0,2755.0,5512.0,163.0,594.0,354.0,1507.0,3188.0,1609.0,4807.0,631.0,6527.0,7392.0,16461.0,17964.0,1738.0,23188.0,10519.0,12626.0,612.0,59694.0,1840.0,74391.0,77800.0,1953.0,1424.0,79949.0,2123.0,80715.0,332.0,3163.0,81881.0,80718.0,421.0,403.0,361.0,1361.0,931.0,847.0,2035.0,317.0,1099.0,536.0,1437.0,2081.0,3213.0,447.0,464.0,1261.0,500.0,1504.0,621.0,1343.0,1904.0,3042.0,1471.0,126.0,1966.0,2197.0,1780.0,1718.0,376.0,4283.0,41.0,335.0,6793.0,86.0,102.0,433.0,580.0,213.0,1435.0,963.0,1246.0,212.0,293.0,884.0,237.0,83.0,144.0,618.0,146.0,2583.0,1237.0,11266.0,13599.0,6381.0,4318.0,27523.0,10492.0,7648.0,12786.0,40309.0,40309.0,41018.0,41018.0,829.0,108765.0,481.0,1003.0,128.0,867.0,3279.0,4163.0,116758.0,7021.0,114627.0,1529.0,1002.0,1130.0,117925.0
2004-04-06,5222.0,7417.0,2260.0,1870.0,2707.0,5589.0,162.0,576.0,329.0,1394.0,3117.0,1658.0,4783.0,634.0,6361.0,7290.0,16292.0,17793.0,1731.0,23058.0,10881.0,12364.0,627.0,59967.0,1831.0,74395.0,86200.0,1940.0,1402.0,89365.0,2058.0,91472.0,313.0,3171.0,94938.0,94619.0,399.0,389.0,349.0,1293.0,903.0,813.0,2018.0,304.0,1108.0,526.0,1372.0,2016.0,3214.0,458.0,473.0,1268.0,520.0,1402.0,621.0,1307.0,1893.0,3010.0,1489.0,152.0,1802.0,1993.0,1605.0,1595.0,377.0,4227.0,18.0,334.0,6780.0,94.0,109.0,435.0,575.0,213.0,1333.0,951.0,1263.0,201.0,260.0,923.0,241.0,81.0,129.0,627.0,147.0,2618.0,1344.0,11222.0,13550.0,6140.0,3961.0,26521.0,10420.0,7984.0,12608.0,39129.0,39129.0,39823.0,39823.0,806.0,131237.0,506.0,997.0,117.0,853.0,3314.0,4228.0,138580.0,6851.0,135707.0,1469.0,968.0,1105.0,137608.0
2004-04-07,5112.0,7359.0,2268.0,1873.0,2614.0,5659.0,161.0,559.0,307.0,1293.0,2998.0,1736.0,4740.0,613.0,6317.0,7336.0,16185.0,17640.0,1713.0,22744.0,11029.0,12163.0,592.0,59753.0,1787.0,74115.0,86200.0,1950.0,1340.0,89499.0,1978.0,91949.0,289.0,2965.0,95974.0,95990.0,372.0,361.0,329.0,1180.0,865.0,748.0,1937.0,285.0,1089.0,502.0,1262.0,1798.0,3153.0,457.0,465.0,1246.0,524.0,1382.0,621.0,1284.0,1920.0,3099.0,1503.0,155.0,1742.0,1876.0,1430.0,1416.0,372.0,4077.0,10.0,354.0,6843.0,97.0,111.0,433.0,571.0,206.0,1255.0,964.0,1300.0,191.0,232.0,899.0,232.0,79.0,121.0,606.0,148.0,2711.0,1442.0,11353.0,13800.0,5921.0,3658.0,26210.0,10491.0,8052.0,12679.0,38889.0,38889.0,39569.0,39569.0,777.0,139223.0,486.0,976.0,109.0,843.0,3274.0,4215.0,148760.0,6688.0,146357.0,1403.0,913.0,1064.0,149446.0
2004-04-08,5016.0,7158.0,2122.0,1837.0,2443.0,5515.0,160.0,544.0,287.0,1200.0,2833.0,1680.0,4518.0,584.0,6199.0,7296.0,16088.0,17486.0,1665.0,22435.0,10642.0,12027.0,537.0,59015.0,1697.0,73311.0,86200.0,1976.0,1273.0,89437.0,1929.0,91873.0,279.0,2760.0,95614.0,95627.0,367.0,350.0,318.0,1132.0,833.0,700.0,1837.0,271.0,1059.0,477.0,1156.0,1527.0,2954.0,444.0,443.0,1218.0,499.0,1388.0,595.0,1266.0,1904.0,3078.0,1501.0,132.0,1755.0,1845.0,1347.0,1274.0,369.0,3911.0,10.0,370.0,6839.0,89.0,102.0,423.0,549.0,197.0,1193.0,959.0,1314.0,180.0,233.0,859.0,221.0,78.0,110.0,533.0,147.0,2616.0,1392.0,11393.0,13992.0,5700.0,3397.0,26091.0,10270.0,7688.0,12526.0,38617.0,38617.0,39282.0,39282.0,736.0,139118.0,445.0,896.0,102.0,797.0,3111.0,4105.0,149127.0,6533.0,146780.0,1351.0,862.0,1026.0,150206.0
