, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-01-29,3245.0,6275.0,1340.0,1560.0,2470.0,5878.0,260.0,640.0,230.0,1068.0,2028.0,1128.0,3158.0,342.0,4098.0,8358.0,16322.0,18022.0,1132.0,18670.0,8455.0,18802.0,20890.0,542.0,94995.0,532.0,118088.0,128125.0,1338.0,642.0,130445.0,1785.0,133360.0,160.0,2640.0,136425.0,136530.0,325.0,308.0,438.0,760.0,375.0,1752.0,375.0,1275.0,425.0,1942.0,4158.0,5450.0,440.0,410.0,1265.0,375.0,1635.0,480.0,1278.0,1535.0,2405.0,2530.0,50.0,3435.0,3370.0,3042.0,3085.0,318.0,6055.0,4700.0,515.0,12302.0,80.0,150.0,170.0,155.0,60.0,1690.0,402.0,890.0,950.0,1690.0,230.0,135.0,102.0,605.0,428.0,80.0,1410.0,785.0,19130.0,20690.0,7050.0,4392.0,35498.0,7768.0,5835.0,23460.0,58958.0,58958.0,59735.0,59735.0,975.0,204468.0,188.0,702.0,365.0,1090.0,2280.0,3412.0,214330.0,9100.0,220022.0,2552.0,1015.0,1358.0,225162.0
2011-01-30,3230.0,6090.0,1318.0,1508.0,2372.0,5782.0,260.0,640.0,230.0,1035.0,1985.0,1095.0,3082.0,328.0,3970.0,8190.0,16155.0,17848.0,1110.0,18410.0,7870.0,17660.0,19720.0,518.0,90242.0,520.0,111752.0,125000.0,1305.0,638.0,126978.0,1745.0,129585.0,150.0,2560.0,132375.0,132488.0,290.0,278.0,410.0,668.0,335.0,1675.0,335.0,1170.0,385.0,1750.0,3952.0,5252.0,430.0,410.0,1255.0,370.0,1622.0,480.0,1270.0,1525.0,2390.0,2530.0,50.0,3415.0,3345.0,3020.0,3065.0,310.0,6022.0,4700.0,502.0,12295.0,80.0,150.0,170.0,150.0,60.0,1625.0,398.0,875.0,950.0,1675.0,220.0,130.0,80.0,525.0,418.0,80.0,1385.0,748.0,18585.0,20082.0,6820.0,4100.0,30642.0,7280.0,5392.0,22878.0,53522.0,53522.0,54275.0,54275.0,1035.0,198200.0,175.0,650.0,330.0,1045.0,2110.0,3292.0,209230.0,9192.0,215245.0,2475.0,1145.0,1355.0,220818.0
2011-01-31,3205.0,5942.0,1295.0,1452.0,2278.0,5695.0,265.0,640.0,230.0,1008.0,1950.0,1068.0,3015.0,315.0,3880.0,8030.0,16028.0,17705.0,1085.0,18205.0,7395.0,16518.0,18508.0,495.0,89968.0,510.0,109635.0,125000.0,1172.0,630.0,126942.0,1705.0,129505.0,150.0,2480.0,132008.0,132012.0,262.0,255.0,392.0,595.0,302.0,1580.0,305.0,1080.0,348.0,1580.0,3690.0,5058.0,430.0,410.0,1245.0,370.0,1608.0,480.0,1265.0,1515.0,2375.0,2525.0,50.0,3398.0,3325.0,3000.0,3048.0,310.0,5992.0,4700.0,492.0,12292.0,80.0,150.0,170.0,148.0,60.0,1550.0,390.0,862.0,942.0,1658.0,205.0,130.0,75.0,448.0,405.0,80.0,1360.0,720.0,18305.0,19710.0,6602.0,3892.0,30070.0,6752.0,4988.0,22218.0,52288.0,52288.0,53020.0,53020.0,1098.0,192102.0,165.0,618.0,310.0,982.0,2022.0,3135.0,201832.0,9365.0,207832.0,2415.0,1212.0,1345.0,213210.0
2011-02-01,3190.0,5822.0,1275.0,1402.0,2190.0,5362.0,270.0,635.0,230.0,985.0,1920.0,1038.0,2960.0,302.0,3800.0,7858.0,15970.0,17645.0,1065.0,18065.0,6972.0,15380.0,17350.0,478.0,90240.0,500.0,108370.0,131505.0,1132.0,630.0,132090.0,1665.0,133468.0,150.0,2400.0,134478.0,134135.0,240.0,242.0,385.0,545.0,280.0,1520.0,280.0,1000.0,320.0,1428.0,3468.0,4845.0,430.0,400.0,1238.0,370.0,1592.0,480.0,1260.0,1508.0,2358.0,2520.0,50.0,3380.0,3305.0,2980.0,3030.0,310.0,5968.0,4700.0,480.0,12290.0,80.0,150.0,170.0,140.0,60.0,1495.0,385.0,850.0,940.0,1645.0,200.0,130.0,82.0,420.0,395.0,75.0,1340.0,692.0,18120.0,19468.0,6395.0,3732.0,30468.0,6310.0,4692.0,21662.0,52132.0,52132.0,52912.0,52912.0,1192.0,191205.0,162.0,652.0,292.0,932.0,2172.0,3218.0,200458.0,9462.0,206400.0,2360.0,1418.0,1360.0,211438.0
2011-02-02,3170.0,5725.0,1250.0,1355.0,2100.0,4930.0,270.0,630.0,230.0,965.0,1898.0,1010.0,2910.0,292.0,3728.0,7358.0,18158.0,20042.0,1048.0,19660.0,6602.0,14010.0,15980.0,462.0,91405.0,492.0,108170.0,142428.0,1110.0,630.0,144202.0,1625.0,146950.0,140.0,2325.0,148488.0,148100.0,220.0,222.0,375.0,485.0,260.0,1472.0,255.0,932.0,300.0,1305.0,3302.0,4648.0,430.0,400.0,1230.0,370.0,1582.0,480.0,1252.0,1498.0,2345.0,2520.0,50.0,3365.0,3285.0,2965.0,3015.0,302.0,5940.0,4700.0,470.0,12285.0,80.0,150.0,170.0,140.0,60.0,1450.0,380.0,840.0,940.0,1632.0,190.0,122.0,105.0,405.0,385.0,70.0,1315.0,670.0,17990.0,19292.0,6210.0,3595.0,32598.0,5948.0,4512.0,21215.0,53808.0,53808.0,54608.0,54608.0,1258.0,199525.0,160.0,680.0,288.0,932.0,2212.0,3352.0,206572.0,9522.0,212085.0,2315.0,1458.0,1395.0,216402.0
2011-02-03,3155.0,5642.0,1232.0,1308.0,2020.0,4852.0,265.0,630.0,230.0,950.0,1880.0,988.0,2865.0,285.0,3665.0,7002.0,20088.0,22205.0,1032.0,21985.0,6282.0,12830.0,14700.0,448.0,92325.0,485.0,107548.0,141750.0,1090.0,620.0,143508.0,1585.0,146452.0,140.0,2255.0,148802.0,148835.0,205.0,200.0,365.0,430.0,240.0,1420.0,235.0,872.0,280.0,1190.0,3155.0,4470.0,430.0,400.0,1220.0,370.0,1568.0,480.0,1250.0,1488.0,2332.0,2520.0,50.0,3348.0,3270.0,2945.0,2998.0,300.0,5915.0,4700.0,460.0,12285.0,80.0,145.0,170.0,140.0,60.0,1410.0,375.0,830.0,940.0,1620.0,190.0,120.0,112.0,408.0,375.0,70.0,1295.0,645.0,17895.0,19168.0,6030.0,3470.0,34032.0,5645.0,4282.0,20852.0,54882.0,54882.0,55605.0,55605.0,1208.0,210170.0,150.0,628.0,280.0,895.0,2010.0,3190.0,218902.0,9475.0,224555.0,2208.0,1365.0,1348.0,229098.0
2011-02-04,3135.0,5575.0,1215.0,1265.0,1950.0,4782.0,260.0,642.0,222.0,940.0,1870.0,962.0,2832.0,275.0,3612.0,6862.0,19768.0,21865.0,1018.0,21720.0,6002.0,11812.0,13622.0,432.0,93722.0,478.0,108112.0,142302.0,1075.0,600.0,143972.0,1545.0,146798.0,140.0,2185.0,148932.0,148912.0,188.0,185.0,360.0,385.0,225.0,1385.0,215.0,825.0,265.0,1092.0,3018.0,4325.0,430.0,400.0,1212.0,362.0,1555.0,472.0,1242.0,1480.0,2318.0,2520.0,50.0,3332.0,3252.0,2930.0,2985.0,300.0,5895.0,4700.0,452.0,12282.0,80.0,140.0,170.0,130.0,60.0,1382.0,370.0,820.0,935.0,1620.0,190.0,120.0,125.0,425.0,368.0,70.0,1278.0,625.0,17838.0,19090.0,5860.0,3385.0,34195.0,5390.0,4095.0,20565.0,54760.0,54760.0,55452.0,55452.0,1180.0,209898.0,150.0,618.0,280.0,838.0,1902.0,2975.0,219095.0,9385.0,224912.0,2105.0,1232.0,1295.0,229850.0
2011-02-05,3118.0,5518.0,1195.0,1225.0,1875.0,4712.0,260.0,652.0,220.0,930.0,1870.0,940.0,2815.0,270.0,3568.0,6735.0,19548.0,21625.0,1005.0,21442.0,5830.0,10915.0,12715.0,418.0,93035.0,470.0,107138.0,141580.0,1058.0,585.0,143352.0,1512.0,146285.0,135.0,2120.0,148560.0,148602.0,175.0,170.0,352.0,350.0,208.0,1352.0,200.0,785.0,252.0,1010.0,2910.0,4182.0,430.0,400.0,1205.0,360.0,1542.0,470.0,1240.0,1470.0,2305.0,2520.0,50.0,3315.0,3235.0,2915.0,2968.0,300.0,5870.0,4700.0,442.0,12280.0,80.0,140.0,170.0,130.0,60.0,1350.0,368.0,812.0,930.0,1618.0,180.0,120.0,145.0,468.0,358.0,70.0,1260.0,608.0,17805.0,19045.0,5702.0,3352.0,36575.0,5170.0,4022.0,20390.0,56968.0,56968.0,57670.0,57670.0,1138.0,210780.0,148.0,642.0,295.0,845.0,2035.0,3065.0,219525.0,9302.0,225142.0,2048.0,1122.0,1275.0,229608.0
2011-02-06,3100.0,5468.0,1180.0,1185.0,1808.0,4645.0,260.0,672.0,220.0,930.0,1882.0,920.0,2802.0,260.0,3540.0,6615.0,19370.0,21435.0,995.0,21255.0,5762.0,10138.0,11965.0,405.0,91042.0,460.0,104272.0,138818.0,1042.0,570.0,140655.0,1475.0,143688.0,130.0,2060.0,146138.0,146262.0,162.0,158.0,350.0,318.0,195.0,1330.0,185.0,745.0,242.0,940.0,2815.0,4042.0,430.0,400.0,1200.0,360.0,1532.0,470.0,1232.0,1462.0,2292.0,2520.0,50.0,3302.0,3218.0,2898.0,2955.0,292.0,5850.0,4700.0,432.0,12280.0,80.0,140.0,170.0,130.0,60.0,1315.0,360.0,805.0,930.0,1612.0,180.0,120.0,160.0,482.0,350.0,70.0,1242.0,592.0,17798.0,19025.0,5555.0,3305.0,36885.0,4990.0,3955.0,20280.0,57168.0,57168.0,57885.0,57885.0,1118.0,211080.0,150.0,630.0,312.0,875.0,2175.0,3222.0,220618.0,9238.0,226220.0,2028.0,1068.0,1265.0,230675.0
2011-02-07,3085.0,5425.0,1162.0,1145.0,1745.0,4585.0,260.0,682.0,220.0,930.0,1898.0,902.0,2800.0,252.0,3520.0,6505.0,19210.0,21268.0,985.0,21128.0,5718.0,9512.0,11335.0,395.0,90768.0,455.0,103155.0,137480.0,1028.0,555.0,139138.0,1442.0,141962.0,130.0,1998.0,144100.0,144150.0,152.0,155.0,345.0,308.0,198.0,1315.0,175.0,718.0,238.0,878.0,2735.0,3935.0,430.0,400.0,1190.0,360.0,1522.0,470.0,1230.0,1455.0,2278.0,2520.0,50.0,3288.0,3202.0,2885.0,2942.0,290.0,5832.0,4700.0,422.0,12275.0,80.0,140.0,170.0,130.0,60.0,1275.0,360.0,800.0,930.0,1612.0,180.0,120.0,178.0,580.0,340.0,70.0,1225.0,585.0,17795.0,19012.0,5415.0,3310.0,36635.0,4845.0,3890.0,20135.0,56772.0,56772.0,57568.0,57568.0,1148.0,208098.0,160.0,675.0,330.0,902.0,2308.0,3375.0,218008.0,9290.0,223728.0,2120.0,1215.0,1355.0,228345.0
2011-02-08,3070.0,5390.0,1148.0,1110.0,1680.0,4525.0,260.0,695.0,220.0,930.0,1908.0,885.0,2792.0,248.0,3505.0,6400.0,19065.0,21112.0,975.0,20998.0,5790.0,9028.0,10885.0,382.0,90582.0,450.0,102510.0,136810.0,1015.0,542.0,138430.0,1408.0,141200.0,130.0,1940.0,143238.0,143268.0,145.0,160.0,358.0,318.0,210.0,1330.0,162.0,690.0,230.0,835.0,2698.0,3850.0,430.0,400.0,1182.0,360.0,1510.0,470.0,1222.0,1448.0,2265.0,2520.0,50.0,3275.0,3188.0,2868.0,2930.0,290.0,5815.0,4700.0,415.0,12275.0,80.0,140.0,170.0,130.0,60.0,1265.0,355.0,790.0,925.0,1622.0,192.0,120.0,212.0,685.0,335.0,70.0,1215.0,615.0,17890.0,19098.0,5285.0,3312.0,36185.0,4755.0,3852.0,20085.0,56265.0,56265.0,57158.0,57158.0,1188.0,206105.0,172.0,758.0,358.0,972.0,2265.0,3460.0,216015.0,9450.0,221818.0,2258.0,1400.0,1490.0,226775.0
2011-02-09,3055.0,5358.0,1132.0,1075.0,1622.0,4468.0,270.0,700.0,220.0,932.0,1925.0,868.0,2798.0,240.0,3490.0,6295.0,18928.0,20968.0,968.0,20870.0,5905.0,8618.0,10518.0,392.0,90400.0,440.0,101962.0,136260.0,1002.0,532.0,137845.0,1380.0,140570.0,125.0,1890.0,142548.0,142572.0,138.0,160.0,362.0,312.0,200.0,1350.0,152.0,665.0,222.0,805.0,2700.0,3788.0,430.0,395.0,1180.0,360.0,1500.0,470.0,1220.0,1440.0,2255.0,2510.0,50.0,3262.0,3172.0,2855.0,2918.0,290.0,5798.0,4700.0,410.0,12275.0,80.0,140.0,170.0,130.0,60.0,1412.0,350.0,788.0,920.0,1625.0,208.0,120.0,248.0,820.0,330.0,70.0,1228.0,688.0,18058.0,19280.0,5165.0,3252.0,36172.0,4705.0,3892.0,20152.0,56328.0,56328.0,57235.0,57235.0,1185.0,205192.0,190.0,778.0,380.0,1008.0,1980.0,3218.0,214935.0,9490.0,220748.0,2248.0,1435.0,1505.0,226010.0
2011-02-10,3038.0,5330.0,1118.0,1045.0,1570.0,4330.0,270.0,702.0,220.0,940.0,1940.0,852.0,2790.0,235.0,3478.0,6192.0,18795.0,20828.0,960.0,20752.0,5955.0,8275.0,10170.0,412.0,90225.0,440.0,101440.0,135580.0,988.0,520.0,137185.0,1372.0,139932.0,120.0,1888.0,141920.0,141952.0,130.0,165.0,368.0,320.0,205.0,1365.0,145.0,648.0,228.0,775.0,2702.0,3780.0,420.0,390.0,1170.0,360.0,1490.0,470.0,1215.0,1432.0,2242.0,2510.0,50.0,3248.0,3158.0,2842.0,2908.0,288.0,5780.0,4700.0,400.0,12275.0,80.0,140.0,170.0,135.0,60.0,1735.0,350.0,780.0,920.0,1635.0,210.0,120.0,282.0,980.0,320.0,70.0,1245.0,780.0,18315.0,19570.0,5048.0,3242.0,36255.0,4672.0,3925.0,20162.0,56418.0,56418.0,57388.0,57388.0,1158.0,204548.0,210.0,835.0,405.0,1008.0,1822.0,3020.0,214052.0,9442.0,219780.0,2285.0,1642.0,1522.0,225070.0
2011-02-11,3022.0,5305.0,1105.0,1012.0,1518.0,4162.0,270.0,715.0,220.0,948.0,1952.0,838.0,2790.0,230.0,3465.0,5995.0,18638.0,20655.0,952.0,20628.0,6005.0,7985.0,9870.0,430.0,90068.0,430.0,100975.0,133158.0,978.0,510.0,134802.0,1368.0,137645.0,120.0,1900.0,139850.0,139952.0,122.0,170.0,372.0,330.0,210.0,1392.0,138.0,632.0,230.0,758.0,2720.0,3765.0,420.0,390.0,1165.0,350.0,1480.0,470.0,1210.0,1425.0,2232.0,2510.0,45.0,3238.0,3142.0,2828.0,2895.0,280.0,5765.0,4700.0,395.0,12278.0,80.0,140.0,170.0,140.0,60.0,1938.0,345.0,780.0,920.0,1638.0,222.0,120.0,282.0,1090.0,315.0,70.0,1268.0,852.0,18622.0,19948.0,4938.0,3192.0,36502.0,4648.0,3930.0,20170.0,56670.0,56670.0,57685.0,57685.0,1152.0,203815.0,228.0,888.0,422.0,1058.0,1768.0,2982.0,213392.0,9392.0,219052.0,2370.0,1698.0,1580.0,224678.0
2011-02-12,3010.0,5280.0,1092.0,982.0,1465.0,4115.0,270.0,730.0,220.0,960.0,1972.0,825.0,2798.0,225.0,3460.0,5835.0,18422.0,20425.0,950.0,20498.0,6165.0,7748.0,9712.0,440.0,90015.0,430.0,100735.0,132765.0,968.0,500.0,134258.0,1348.0,136920.0,120.0,1885.0,138840.0,138855.0,120.0,168.0,370.0,330.0,210.0,1410.0,130.0,618.0,230.0,738.0,2745.0,3768.0,420.0,390.0,1160.0,350.0,1470.0,470.0,1208.0,1420.0,2220.0,2510.0,40.0,3225.0,3132.0,2815.0,2885.0,280.0,5752.0,4700.0,390.0,12278.0,80.0,140.0,168.0,142.0,60.0,1840.0,340.0,772.0,918.0,1645.0,230.0,120.0,255.0,1092.0,310.0,70.0,1282.0,885.0,18812.0,20238.0,4835.0,3078.0,36252.0,4625.0,3890.0,20198.0,56448.0,56448.0,57468.0,57468.0,1158.0,201818.0,238.0,942.0,430.0,1090.0,1702.0,2890.0,211478.0,9338.0,217098.0,2390.0,1662.0,1590.0,222882.0
2011-02-13, 2992, 5260, 1078, 955, 1418, 4065, 270, 750, 220, 950, 1980, 812, 2795, 220, 3455, 5762, 18248, 20235, 950, 20408, 6355, 7570, 9615, 438, 89935, 420, 100598, 132638, 958, 490, 134110, 1328, 136740, 120, 1872, 138642, 138648, 112, 170, 370, 330, 225, 1430, 125, 605, 230, 718, 2755, 3788, 420, 390, 1152, 350, 1460, 470, 1200, 1410, 2210, 2510, 40, 3212, 3118, 2805, 2875, 280, 5740, 4700, 380, 12278, 80, 140, 160, 150, 60, 1668, 340, 778, 910, 1668, 232, 120, 288, 1152, 305, 70, 1308, 985, 18965, 20428, 4742, 2998, 36228, 4620, 3832, 20260, 56488, 56488, 57565, 57565, 1228, 201272, 255, 1012, 438, 1292, 1745, 2902, 210672, 9402, 216265, 2432, 1702, 1598, 221945
2011-02-14, 2982, 5242, 1065, 928, 1375, 4025, 270, 762, 220, 930, 1980, 798, 2778, 215, 3435, 5700, 18072, 20048, 950, 20320, 6470, 7462, 9508, 428, 89822, 420, 100368, 132412, 948, 480, 133875, 1348, 136525, 110, 1845, 138402, 138415, 110, 170, 362, 328, 225, 1452, 120, 595, 230, 698, 2778, 3792, 420, 390, 1150, 350, 1450, 470, 1200, 1405, 2198, 2510, 40, 3202, 3102, 2792, 2865, 280, 5730, 4700, 375, 12278, 80, 140, 160, 155, 60, 1728, 340, 790, 910, 1685, 280, 120, 342, 1348, 300, 70, 1355, 1125, 19342, 20818, 4660, 2952, 36368, 4635, 3795, 20320, 56685, 56685, 57875, 57875, 1330, 201402, 272, 1130, 460, 1675, 2040, 3162, 211300, 9500, 216932, 2455, 1640, 1552, 222562
2011-02-15, 2968, 5225, 1055, 900, 1335, 4170, 270, 770, 220, 910, 1970, 788, 2758, 210, 3410, 5652, 17562, 19492, 958, 19822, 6442, 7372, 9340, 400, 89645, 412, 100060, 132130, 940, 475, 133578, 1300, 136205, 110, 1805, 138065, 138082, 108, 160, 355, 328, 225, 1452, 120, 585, 230, 678, 2780, 3790, 420, 390, 1140, 350, 1440, 470, 1192, 1400, 2188, 2510, 40, 3190, 3092, 2780, 2855, 280, 5722, 4700, 370, 12280, 80, 140, 160, 160, 60, 2045, 330, 790, 910, 1695, 298, 120, 368, 1485, 295, 70, 1388, 1210, 19788, 21338, 4585, 3062, 36832, 4665, 3780, 20380, 57212, 57212, 58450, 58450, 1432, 201692, 305, 1270, 502, 1835, 2235, 3455, 212202, 9440, 217758, 2455, 1568, 1542, 223298
2011-02-16, 2952, 5208, 1045, 878, 1295, 4380, 270, 762, 220, 892, 1955, 775, 2730, 205, 3380, 5850, 16958, 18825, 960, 19262, 6262, 7282, 9192, 392, 89115, 410, 99468, 131568, 930, 468, 133022, 1278, 135635, 110, 1778, 137498, 137528, 100, 165, 352, 328, 225, 1450, 120, 580, 230, 658, 2765, 3790, 420, 390, 1138, 350, 1430, 470, 1190, 1390, 2178, 2510, 40, 3180, 3080, 2768, 2845, 275, 5712, 4700, 360, 12280, 80, 140, 160, 162, 60, 2135, 330, 788, 908, 1700, 308, 120, 392, 1530, 290, 60, 1402, 1368, 20125, 21748, 4510, 3182, 37172, 4678, 3752, 20068, 57240, 57240, 58538, 58538, 1455, 201868, 320, 1330, 542, 1995, 2348, 3470, 212700, 9415, 218228, 2460, 1638, 1555, 223780
2011-02-17, 2940, 5192, 1032, 852, 1255, 4305, 275, 768, 220, 875, 1930, 765, 2698, 200, 3342, 5932, 16392, 18208, 968, 18865, 6415, 7195, 9182, 415, 88568, 408, 98885, 130965, 922, 460, 132395, 1282, 134992, 110, 1762, 136830, 136855, 100, 160, 350, 330, 235, 1460, 120, 570, 228, 645, 2742, 3795, 420, 390, 1128, 350, 1415, 462, 1188, 1388, 2170, 2510, 40, 3168, 3062, 2758, 2832, 270, 5700, 4700, 360, 12278, 80, 140, 160, 170, 60, 1885, 330, 792, 900, 1715, 315, 120, 425, 1650, 288, 60, 1430, 1622, 20540, 22200, 4440, 3208, 37465, 4685, 3920, 16548, 54012, 54012, 55428, 55428, 1462, 199218, 375, 1450, 572, 2148, 2600, 3732, 210978, 9500, 216715, 2535, 1732, 1595, 222675
2011-02-18, 2928, 5178, 1022, 830, 1215, 4230, 280, 798, 220, 860, 1928, 760, 2690, 200, 3308, 5845, 15882, 17640, 978, 18430, 6812, 7138, 9205, 435, 88140, 400, 98460, 130535, 912, 455, 131945, 1322, 134565, 110, 1752, 136368, 136385, 100, 165, 345, 330, 250, 1468, 120, 568, 230, 640, 2732, 3785, 420, 380, 1118, 348, 1398, 460, 1180, 1380, 2158, 2510, 40, 3158, 3042, 2748, 2818, 270, 5682, 4700, 360, 12270, 80, 140, 160, 170, 60, 1782, 335, 802, 900, 1732, 330, 122, 435, 1825, 280, 60, 1490, 1802, 21068, 22808, 4378, 3168, 38050, 4910, 4438, 16850, 54902, 54902, 56418, 56418, 1550, 197925, 428, 1622, 612, 2348, 2738, 3945, 209458, 9572, 215145, 2768, 1848, 1690, 221078
2011-02-19, 2912, 5165, 1012, 810, 1180, 4158, 280, 820, 220, 845, 1940, 755, 2700, 190, 3300, 5750, 15460, 17182, 985, 17932, 7022, 7122, 9185, 435, 87682, 400, 97995, 130078, 900, 450, 131478, 1280, 134078, 102, 1752, 135895, 135918, 90, 168, 355, 335, 250, 1488, 128, 560, 238, 645, 2732, 3788, 420, 380, 1108, 340, 1382, 460, 1178, 1370, 2148, 2510, 40, 3138, 3022, 2732, 2800, 270, 5668, 4700, 360, 12270, 80, 140, 160, 180, 60, 1908, 340, 802, 900, 1722, 380, 128, 405, 2090, 280, 60, 1535, 1845, 21468, 23330, 4328, 3182, 38630, 5278, 4625, 17310, 55940, 55940, 57415, 57415, 1678, 198668, 500, 1700, 648, 2550, 2965, 4170, 210550, 9668, 216305, 2798, 1930, 1762, 222560
2011-02-20, 2902, 5148, 1002, 790, 1145, 4092, 280, 832, 220, 832, 1948, 750, 2692, 190, 3295, 5655, 15142, 16830, 992, 17705, 7262, 7122, 9255, 450, 87220, 398, 97588, 129648, 890, 442, 131022, 1280, 133592, 100, 1812, 135440, 135452, 90, 170, 360, 342, 260, 1520, 130, 560, 238, 650, 2758, 3800, 420, 380, 1100, 340, 1365, 460, 1170, 1365, 2138, 2510, 40, 3125, 3000, 2715, 2780, 270, 5648, 4700, 350, 12268, 80, 140, 160, 180, 60, 1975, 340, 800, 900, 1740, 380, 122, 405, 2345, 285, 60, 1552, 1965, 22002, 23838, 4268, 3168, 38978, 5425, 4638, 17645, 56622, 56622, 58075, 58075, 1732, 199068, 475, 1702, 660, 2628, 3105, 4465, 211542, 9652, 217310, 2805, 1952, 1750, 223778
2011-02-21, 2888, 5135, 992, 770, 1115, 4025, 280, 832, 212, 818, 1940, 750, 2688, 182, 3282, 5570, 14840, 16502, 1000, 17470, 7555, 7158, 9365, 482, 86970, 390, 97400, 129445, 880, 440, 130792, 1300, 133370, 100, 1870, 135268, 135272, 90, 168, 352, 348, 258, 1540, 130, 550, 240, 658, 2785, 3820, 420, 380, 1090, 340, 1350, 460, 1168, 1360, 2128, 2508, 40, 3108, 2980, 2698, 2760, 270, 5628, 4700, 350, 12262, 80, 140, 160, 180, 60, 1955, 332, 800, 890, 1740, 395, 132, 358, 2402, 275, 60, 1595, 2040, 22388, 24295, 4218, 3120, 39120, 5415, 4808, 17772, 56892, 56892, 58312, 58312, 1570, 198972, 405, 1532, 642, 2470, 3042, 4395, 211548, 9600, 217305, 2802, 1882, 1700, 223788
