, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-04-05, 6030, 21541, 1452, 1819, 1582, 9380, 394, 989, 536, 1721, 3432, 1644, 5076, 614, 7443, 12180, 19800, 22306, 2558, 27266, 15543, 20564, 23124, 1175, 3098, 99310, 124998, 2658, 646, 128264, 1366, 131029, 264, 7117, 146369, 146378, 566, 480, 799, 1049, 1164, 3698, 344, 2016, 954, 3272, 5550, 6256, 1025, 1746, 3812, 1420, 5169, 1524, 2265, 2986, 4944, 7150, 730, 12212, 12075, 11944, 11954, 450, 14986, 9900, 417, 18903, 122, 176, 588, 1818, 289, 1276, 1310, 5616, 4332, 4646, 459, 254, 98, 216, 1079, 195, 5446, 2831, 33396, 36898, 15605, 6392, 63733, 16826, 12878, 34270, 98003, 98003, 99861, 99861, 1632, 255874, 374, 933, 150, 1085, 3987, 5422, 268066, 10101, 274521, 3778, 2104, 2312, 282789
2012-04-06, 6075, 21288, 1599, 1978, 2184, 9788, 386, 942, 536, 1630, 3256, 1544, 4800, 614, 7053, 12037, 19363, 21818, 2590, 27022, 14535, 19897, 22370, 1274, 3353, 99362, 124998, 2918, 752, 128407, 1177, 131148, 265, 7102, 145974, 145980, 569, 474, 838, 1094, 1174, 3495, 356, 1870, 897, 3022, 5133, 6938, 1010, 1672, 3665, 1353, 4735, 1465, 2233, 2960, 4834, 7100, 766, 11598, 11451, 11238, 11237, 494, 14321, 9900, 414, 18842, 120, 171, 578, 1698, 279, 1164, 1360, 5546, 4173, 4453, 485, 258, 77, 223, 1553, 199, 5214, 2562, 32454, 35442, 14735, 6619, 62389, 15752, 11886, 32440, 94830, 94830, 96577, 96577, 1452, 252070, 376, 897, 131, 951, 3576, 4908, 263509, 9926, 269756, 3514, 1937, 2207, 278162
2012-04-07, 6188, 21426, 1750, 2006, 2615, 12473, 380, 905, 586, 1624, 3250, 1513, 4762, 664, 6975, 13325, 19396, 21859, 2616, 27010, 14700, 19426, 21744, 1456, 3470, 99408, 124998, 3244, 848, 128770, 1327, 131512, 278, 6826, 145692, 145721, 555, 467, 831, 1031, 1174, 3700, 351, 1796, 850, 2810, 4941, 7033, 1018, 1655, 3744, 1304, 4569, 1458, 2214, 2985, 4877, 7082, 800, 11187, 11014, 10700, 10670, 486, 13690, 9900, 416, 18782, 118, 165, 582, 1768, 271, 1133, 1437, 5510, 4014, 4286, 497, 268, 63, 244, 1570, 217, 5331, 2418, 31966, 34604, 14102, 6945, 62133, 16347, 13018, 32556, 94689, 94689, 96362, 96362, 1393, 250731, 400, 974, 120, 957, 3598, 4879, 261253, 9240, 266684, 3138, 1744, 2076, 274266
2012-04-08, 6280, 21607, 1744, 2008, 2816, 12608, 374, 879, 587, 1631, 3241, 1497, 4738, 686, 6924, 15060, 19530, 22015, 2649, 27244, 15154, 18939, 21168, 1452, 3557, 99486, 124998, 3413, 929, 129174, 1199, 131923, 278, 5836, 144678, 144721, 558, 474, 765, 978, 1114, 3610, 366, 1700, 821, 2664, 4650, 6895, 1011, 1614, 3645, 1263, 4534, 1445, 2200, 2974, 4881, 7066, 764, 11065, 10862, 10408, 10334, 486, 13214, 9878, 404, 18694, 116, 160, 582, 1779, 258, 1161, 1427, 5457, 3856, 4111, 456, 260, 54, 264, 1505, 225, 5382, 2265, 31743, 34272, 13665, 6729, 61351, 16183, 13004, 32398, 93750, 93750, 95364, 95364, 1330, 249605, 402, 992, 113, 1013, 3603, 4911, 260466, 8688, 265369, 2983, 1656, 2009, 272397
2012-04-09, 6374, 21660, 1720, 2018, 3070, 12590, 368, 857, 582, 1621, 3198, 1434, 4633, 710, 6814, 15065, 19763, 22284, 2684, 28047, 15268, 18542, 20689, 1416, 3652, 100038, 124998, 3404, 988, 129386, 1250, 132159, 286, 5253, 143830, 143860, 567, 495, 753, 997, 1132, 3483, 356, 1652, 782, 2546, 4318, 6633, 996, 1564, 3498, 1222, 4397, 1387, 2204, 2971, 4836, 7052, 793, 10999, 10802, 10315, 10220, 459, 12975, 9587, 391, 18605, 114, 155, 578, 1734, 248, 1208, 1421, 5434, 3758, 3962, 437, 258, 48, 279, 1592, 235, 5326, 2136, 31327, 33813, 13338, 6587, 60596, 15654, 13124, 31718, 92313, 92313, 93874, 93874, 1287, 246918, 414, 999, 122, 1010, 3536, 4835, 257840, 8339, 262433, 2912, 1572, 1974, 269278
2012-04-10, 6471, 20840, 1735, 2030, 3339, 12616, 361, 836, 595, 1626, 3188, 1366, 4554, 743, 6713, 14971, 20010, 22569, 2710, 28468, 15157, 18179, 20267, 1390, 3770, 101080, 124998, 3350, 1039, 129423, 1282, 132215, 292, 4996, 143168, 143196, 549, 482, 737, 947, 1089, 3409, 346, 1616, 737, 2436, 4039, 6277, 986, 1516, 3391, 1178, 4219, 1344, 2246, 3044, 4856, 7037, 758, 10836, 10650, 10190, 10104, 428, 12825, 9230, 383, 18518, 112, 150, 579, 1702, 240, 1235, 1435, 5425, 3692, 3876, 436, 261, 44, 299, 1554, 244, 5321, 2043, 31020, 33411, 13082, 6636, 60082, 15337, 13576, 31229, 91312, 91312, 92826, 92826, 1264, 244642, 442, 1028, 148, 1014, 3528, 4801, 255334, 8063, 259623, 2804, 1488, 1915, 266203
2012-04-11, 6536, 15943, 1762, 2049, 3469, 12654, 355, 818, 610, 1625, 3183, 1320, 4503, 782, 6646, 14884, 20240, 22836, 2745, 28953, 15035, 17792, 19825, 1390, 3970, 102033, 126873, 3329, 1083, 130940, 1180, 133379, 300, 4875, 143326, 143248, 593, 513, 759, 956, 1159, 3384, 365, 1641, 722, 2444, 3834, 5982, 980, 1468, 3298, 1144, 4054, 1332, 2304, 3126, 4938, 7023, 808, 10651, 10468, 10001, 9916, 329, 12567, 8873, 374, 18272, 111, 146, 580, 1676, 234, 1251, 1424, 5425, 3625, 3784, 415, 256, 41, 318, 1535, 249, 5238, 1934, 30720, 33096, 12819, 6715, 58549, 15046, 13541, 30847, 89396, 89396, 90863, 90863, 1221, 242043, 446, 1072, 128, 1036, 3543, 4770, 252800, 7863, 256908, 2712, 1484, 1856, 263299
2012-04-12, 6626, 11943, 1824, 2094, 3564, 12769, 350, 802, 622, 1638, 3190, 1282, 4472, 828, 6616, 14865, 20502, 23138, 2784, 29248, 15265, 17440, 19408, 1444, 4223, 103442, 129998, 3307, 1120, 134437, 1260, 137188, 316, 4912, 146871, 146778, 631, 545, 786, 970, 1237, 3516, 380, 1685, 729, 2504, 3938, 5841, 983, 1446, 3290, 1124, 3933, 1329, 2375, 3238, 5041, 7008, 784, 10485, 10304, 9814, 9723, 377, 12296, 8516, 368, 17921, 110, 143, 584, 1665, 230, 1233, 1437, 5437, 3558, 3700, 410, 254, 39, 341, 1630, 267, 5173, 1850, 30243, 32630, 12588, 6620, 57856, 14954, 13905, 30592, 88449, 88449, 89868, 89868, 1188, 242174, 475, 1063, 112, 1048, 3659, 4852, 252112, 7690, 255888, 2675, 1494, 1866, 261858
2012-04-13, 6722, 11857, 1914, 2151, 3676, 12901, 344, 788, 652, 1631, 3192, 1235, 4428, 885, 6622, 14914, 20819, 23501, 2833, 29140, 15739, 17183, 19072, 1516, 4496, 104613, 129998, 3268, 1161, 134452, 1311, 137277, 329, 4970, 146785, 146801, 665, 578, 850, 990, 1322, 3660, 388, 1682, 730, 2489, 4021, 5890, 986, 1434, 3274, 1110, 3878, 1360, 2453, 3342, 5199, 7003, 746, 10374, 10190, 9659, 9557, 381, 12091, 8159, 361, 17508, 111, 141, 593, 1661, 230, 1139, 1504, 5463, 3491, 3608, 415, 255, 37, 359, 1825, 297, 5237, 1820, 29777, 32152, 12466, 6608, 57248, 15457, 14534, 30922, 88169, 88169, 89546, 89546, 1178, 243538, 483, 1144, 103, 1054, 3774, 4990, 253892, 7540, 257542, 2633, 1411, 1877, 263526
2012-04-14, 6822, 12036, 2058, 2222, 3773, 13129, 338, 777, 697, 967, 2529, 1235, 3764, 948, 6517, 15046, 21179, 23915, 2873, 29370, 16179, 17012, 18837, 1528, 4740, 104730, 129998, 3233, 1204, 134456, 1345, 137294, 342, 5018, 146388, 146404, 652, 584, 848, 960, 1321, 3812, 394, 1688, 732, 2459, 4072, 5975, 989, 1423, 3240, 1100, 3829, 1403, 2527, 3423, 5286, 7001, 726, 10328, 10145, 9570, 9455, 402, 11932, 7802, 355, 17075, 110, 137, 606, 1664, 230, 1032, 1591, 5494, 3425, 3519, 410, 254, 36, 374, 1780, 315, 5346, 1784, 29353, 31758, 12493, 6708, 56814, 16266, 14892, 31776, 88589, 88589, 89923, 89923, 1151, 243482, 470, 1119, 98, 1100, 3867, 5106, 253970, 7395, 257488, 2543, 1300, 1834, 263328
2012-04-15, 6939, 12166, 2149, 2266, 3831, 13271, 333, 764, 749, 1099, 2708, 1266, 3975, 996, 6068, 15209, 21110, 23848, 2942, 29439, 16498, 16922, 18679, 1514, 5025, 105044, 129998, 3204, 1250, 134467, 1444, 137319, 355, 5093, 146031, 146047, 682, 603, 836, 1030, 1264, 3795, 410, 1732, 762, 2508, 4065, 6042, 997, 1445, 3268, 1101, 3781, 1454, 2604, 3534, 5438, 7001, 721, 10278, 10103, 9516, 9395, 418, 11825, 7453, 348, 16644, 108, 133, 615, 1640, 229, 971, 1667, 5523, 3358, 3429, 425, 264, 35, 394, 1764, 330, 5372, 1724, 28832, 31306, 12612, 6759, 56412, 16766, 14130, 32226, 88638, 88638, 89932, 89932, 1122, 243354, 458, 1053, 94, 1032, 3860, 5150, 253926, 7256, 257313, 2492, 1243, 1824, 262994
2012-04-16, 7142, 12337, 2290, 2479, 4030, 13593, 326, 751, 790, 1478, 3135, 1284, 4420, 1069, 6603, 15404, 21484, 24269, 3020, 29870, 16797, 16874, 18577, 1540, 5286, 105458, 129998, 3185, 1315, 134499, 1466, 137356, 362, 5147, 145653, 145668, 700, 610, 800, 1232, 1237, 3754, 413, 1692, 775, 2434, 3972, 6060, 1008, 1465, 3336, 1110, 3798, 1537, 2706, 3675, 5654, 7100, 713, 10259, 10080, 9464, 9336, 422, 11748, 7212, 342, 16222, 108, 130, 625, 1681, 230, 925, 1754, 5586, 3280, 3346, 429, 269, 35, 420, 1911, 353, 5416, 1708, 28290, 30819, 12745, 6749, 55902, 17150, 13572, 32606, 88508, 88508, 89767, 89767, 1097, 242899, 448, 1026, 90, 974, 3734, 5030, 253320, 7144, 256607, 2445, 1284, 1795, 262218
