, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-12-01,3576.0,12667.0,729.0,780.0,1430.0,3677.0,282.0,654.0,393.0,844.0,2074.0,1555.0,3418.0,133.0,4409.0,4379.0,11120.0,11881.0,458.0,13020.0,2329.0,3717.0,160.0,69880.0,532.0,73433.0,87735.0,1475.0,671.0,88867.0,905.0,90121.0,184.0,2345.0,90656.0,90318.0,296.0,279.0,267.0,585.0,652.0,259.0,1140.0,179.0,535.0,276.0,813.0,1981.0,2538.0,427.0,474.0,1328.0,447.0,1697.0,425.0,1397.0,1812.0,2873.0,1309.0,33.0,2537.0,2659.0,2052.0,2110.0,166.0,4738.0,729.0,80.0,7847.0,90.0,90.0,162.0,107.0,55.0,318.0,275.0,78.0,245.0,828.0,70.0,58.0,35.0,101.0,453.0,85.0,1019.0,167.0,9123.0,9953.0,5243.0,1047.0,15838.0,6177.0,3094.0,7715.0,23553.0,23553.0,23655.0,23655.0,186.0,101035.0,56.0,79.0,26.0,164.0,235.0,460.0,105726.0,5178.0,124107.0,832.0,558.0,650.0,124468.0
2008-12-02,3725.0,21057.0,714.0,775.0,1676.0,3651.0,281.0,648.0,387.0,838.0,2062.0,1541.0,3394.0,147.0,4388.0,4697.0,11981.0,12898.0,486.0,15464.0,2459.0,3735.0,407.0,71545.0,554.0,75590.0,90000.0,1479.0,664.0,92122.0,971.0,94462.0,201.0,2855.0,97154.0,97070.0,360.0,361.0,285.0,901.0,687.0,366.0,1207.0,229.0,595.0,364.0,939.0,2093.0,2594.0,429.0,471.0,1212.0,443.0,1658.0,426.0,1383.0,1742.0,2816.0,1422.0,37.0,2540.0,2650.0,2077.0,2097.0,166.0,4691.0,676.0,80.0,7907.0,89.0,89.0,160.0,109.0,58.0,319.0,297.0,91.0,248.0,831.0,68.0,58.0,35.0,102.0,486.0,84.0,1063.0,162.0,9146.0,9796.0,5198.0,1090.0,15899.0,5468.0,4149.0,7572.0,23471.0,23471.0,23773.0,23773.0,277.0,119592.0,117.0,107.0,37.0,165.0,267.0,468.0,121380.0,5206.0,123453.0,899.0,978.0,733.0,125476.0
2008-12-03,3572.0,22308.0,699.0,859.0,1774.0,3748.0,280.0,641.0,382.0,821.0,2033.0,1565.0,3393.0,138.0,4408.0,4578.0,13417.0,14248.0,514.0,16470.0,3362.0,3780.0,294.0,72723.0,550.0,76614.0,90000.0,1511.0,660.0,92147.0,906.0,94497.0,198.0,3182.0,97668.0,97661.0,285.0,276.0,279.0,623.0,665.0,318.0,1257.0,193.0,594.0,341.0,917.0,2262.0,2697.0,432.0,468.0,1192.0,441.0,1584.0,424.0,1370.0,1676.0,2786.0,1557.0,40.0,2601.0,2701.0,2099.0,2110.0,167.0,4697.0,621.0,80.0,7952.0,89.0,89.0,159.0,107.0,56.0,320.0,300.0,95.0,249.0,833.0,69.0,58.0,36.0,103.0,464.0,87.0,1156.0,161.0,9455.0,10084.0,5214.0,1299.0,16124.0,5278.0,5209.0,7183.0,23307.0,23307.0,23697.0,23697.0,318.0,124107.0,102.0,162.0,32.0,183.0,275.0,495.0,127887.0,5301.0,125660.0,874.0,740.0,718.0,128035.0
2008-12-04,3512.0,22307.0,684.0,829.0,1671.0,3754.0,279.0,634.0,376.0,795.0,1991.0,1482.0,3270.0,130.0,4345.0,4444.0,14490.0,15256.0,542.0,17412.0,3080.0,3799.0,139.0,74349.0,530.0,78332.0,87500.0,1524.0,649.0,90197.0,869.0,93037.0,181.0,2830.0,96473.0,96619.0,245.0,213.0,272.0,472.0,640.0,241.0,1189.0,177.0,562.0,316.0,853.0,2206.0,2802.0,428.0,465.0,1190.0,441.0,1537.0,423.0,1358.0,1643.0,2677.0,1691.0,32.0,2665.0,2767.0,2160.0,2152.0,169.0,4725.0,566.0,79.0,7883.0,88.0,88.0,157.0,103.0,56.0,319.0,259.0,88.0,249.0,834.0,69.0,58.0,36.0,104.0,444.0,87.0,1120.0,159.0,9609.0,10279.0,5139.0,1233.0,16147.0,5008.0,4087.0,6907.0,23054.0,23054.0,23278.0,23278.0,236.0,124100.0,74.0,116.0,30.0,238.0,224.0,478.0,128225.0,5384.0,126150.0,817.0,579.0,672.0,128388.0
2008-12-05,3487.0,22320.0,671.0,766.0,1580.0,3684.0,278.0,627.0,372.0,776.0,1954.0,1410.0,3164.0,127.0,4210.0,4390.0,15134.0,15863.0,570.0,18129.0,2469.0,3832.0,119.0,75694.0,511.0,79549.0,78750.0,1524.0,637.0,81363.0,846.0,84267.0,173.0,2341.0,87659.0,88031.0,224.0,191.0,265.0,425.0,623.0,202.0,1106.0,163.0,524.0,292.0,796.0,2075.0,2783.0,426.0,462.0,1189.0,438.0,1522.0,422.0,1346.0,1628.0,2642.0,1825.0,31.0,2755.0,2852.0,2233.0,2217.0,173.0,4785.0,512.0,79.0,7798.0,88.0,88.0,156.0,101.0,55.0,319.0,248.0,90.0,250.0,836.0,69.0,58.0,36.0,104.0,433.0,85.0,1083.0,158.0,9537.0,10254.0,5075.0,1095.0,15920.0,4565.0,3395.0,6476.0,22396.0,22396.0,22575.0,22575.0,201.0,119768.0,59.0,93.0,29.0,215.0,203.0,442.0,124996.0,5465.0,124893.0,797.0,514.0,653.0,127042.0
2008-12-06,3479.0,22382.0,658.0,732.0,1551.0,3639.0,277.0,621.0,367.0,767.0,1942.0,1370.0,3115.0,137.0,4105.0,4680.0,15441.0,16423.0,580.0,19595.0,2533.0,3884.0,131.0,84792.0,501.0,85976.0,72500.0,1510.0,629.0,75281.0,1034.0,78273.0,173.0,2186.0,81339.0,81612.0,286.0,250.0,282.0,612.0,631.0,245.0,1073.0,196.0,514.0,317.0,756.0,1968.0,2686.0,425.0,459.0,1189.0,437.0,1515.0,422.0,1335.0,1614.0,2620.0,1960.0,30.0,2872.0,2967.0,2333.0,2303.0,177.0,4864.0,457.0,78.0,7717.0,88.0,88.0,155.0,100.0,55.0,319.0,246.0,94.0,251.0,837.0,69.0,58.0,36.0,104.0,424.0,83.0,1084.0,159.0,9412.0,10125.0,5049.0,1002.0,15733.0,4197.0,3117.0,6071.0,21804.0,21804.0,22015.0,22015.0,190.0,110856.0,55.0,86.0,28.0,188.0,196.0,416.0,116046.0,5549.0,121398.0,796.0,492.0,647.0,123536.0
2008-12-07,3467.0,19472.0,646.0,823.0,1918.0,3696.0,276.0,616.0,362.0,793.0,2001.0,1377.0,3184.0,148.0,4145.0,5031.0,16256.0,17405.0,580.0,20817.0,3359.0,3971.0,269.0,92501.0,534.0,96283.0,68750.0,1492.0,638.0,70287.0,1092.0,72202.0,203.0,2782.0,74795.0,74863.0,502.0,500.0,360.0,1366.0,811.0,563.0,1307.0,256.0,653.0,418.0,916.0,2098.0,2680.0,426.0,457.0,1191.0,439.0,1512.0,421.0,1325.0,1602.0,2626.0,2094.0,32.0,2999.0,3094.0,2456.0,2414.0,181.0,4970.0,402.0,78.0,7916.0,87.0,87.0,153.0,106.0,54.0,323.0,324.0,119.0,252.0,845.0,72.0,58.0,37.0,104.0,565.0,95.0,1285.0,224.0,9338.0,10030.0,5063.0,1175.0,15919.0,4097.0,3965.0,5866.0,21785.0,21785.0,22622.0,22622.0,400.0,104028.0,278.0,132.0,58.0,177.0,230.0,425.0,109055.0,5686.0,121070.0,898.0,1005.0,844.0,123359.0
2008-12-08,3445.0,22265.0,634.0,937.0,2059.0,3870.0,275.0,612.0,358.0,767.0,1979.0,1357.0,3145.0,131.0,4154.0,4870.0,16658.0,17657.0,580.0,20328.0,3938.0,3984.0,257.0,93397.0,519.0,99279.0,80000.0,1476.0,639.0,81877.0,982.0,83725.0,181.0,3088.0,85723.0,85284.0,519.0,522.0,381.0,1297.0,899.0,688.0,1723.0,278.0,722.0,535.0,1073.0,2687.0,2954.0,430.0,454.0,1200.0,461.0,1515.0,421.0,1315.0,1593.0,2686.0,2233.0,35.0,3131.0,3226.0,2587.0,2543.0,185.0,5099.0,347.0,78.0,8710.0,87.0,87.0,154.0,121.0,57.0,338.0,598.0,177.0,253.0,850.0,75.0,57.0,40.0,130.0,743.0,117.0,2237.0,568.0,9921.0,10450.0,5232.0,2848.0,19213.0,4477.0,5134.0,6177.0,25390.0,25390.0,26288.0,26288.0,1117.0,105854.0,524.0,557.0,76.0,224.0,417.0,599.0,108425.0,5864.0,119225.0,1231.0,1778.0,1112.0,122389.0
2008-12-09,3434.0,22548.0,623.0,845.0,1893.0,3803.0,275.0,606.0,354.0,744.0,1935.0,1318.0,3065.0,126.0,4086.0,4847.0,16576.0,17528.0,580.0,20145.0,4073.0,4038.0,321.0,93102.0,506.0,99116.0,80000.0,1481.0,645.0,82131.0,990.0,84461.0,181.0,3063.0,87549.0,87553.0,449.0,450.0,372.0,1021.0,908.0,644.0,1877.0,267.0,706.0,518.0,1085.0,3134.0,3539.0,430.0,452.0,1207.0,466.0,1531.0,420.0,1306.0,1583.0,2624.0,2366.0,31.0,3272.0,3366.0,2724.0,2679.0,188.0,5239.0,292.0,77.0,9393.0,87.0,87.0,156.0,123.0,58.0,348.0,678.0,168.0,254.0,857.0,80.0,57.0,43.0,192.0,668.0,113.0,3000.0,807.0,11889.0,12715.0,5260.0,4250.0,22875.0,4916.0,5295.0,6693.0,29568.0,29568.0,31133.0,31133.0,1205.0,119821.0,472.0,880.0,80.0,624.0,665.0,1352.0,122995.0,6463.0,114709.0,1539.0,2452.0,1474.0,120050.0
2008-12-10,3422.0,22560.0,613.0,771.0,1769.0,3721.0,274.0,601.0,350.0,721.0,1890.0,1287.0,2991.0,123.0,3993.0,4597.0,16459.0,17341.0,580.0,19900.0,3243.0,4124.0,252.0,92839.0,495.0,98928.0,80000.0,1506.0,643.0,82132.0,937.0,84454.0,170.0,2660.0,87185.0,87204.0,335.0,317.0,347.0,697.0,781.0,485.0,1679.0,230.0,645.0,458.0,950.0,2970.0,3836.0,425.0,449.0,1209.0,453.0,1547.0,420.0,1298.0,1571.0,2578.0,2469.0,30.0,3419.0,3513.0,2870.0,2822.0,192.0,5384.0,237.0,77.0,9011.0,87.0,87.0,157.0,109.0,57.0,345.0,443.0,136.0,255.0,861.0,85.0,57.0,41.0,207.0,561.0,107.0,2457.0,632.0,13058.0,15208.0,5133.0,3983.0,26548.0,5078.0,5017.0,6975.0,33523.0,33523.0,35290.0,35290.0,919.0,125483.0,246.0,702.0,70.0,947.0,728.0,2004.0,130921.0,7135.0,121864.0,1311.0,1899.0,1190.0,125042.0
