, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-05-10,18026.0,20879.0,4700.0,4822.0,8177.0,14744.0,305.0,1648.0,1158.0,4277.0,6733.0,4880.0,11828.0,1433.0,16799.0,17334.0,37731.0,39363.0,3871.0,46863.0,10061.0,11319.0,335.0,128381.0,8290.0,147428.0,120500.0,11294.0,6206.0,135954.0,5170.0,139321.0,874.0,4220.0,143216.0,143110.0,666.0,679.0,593.0,2211.0,2138.0,861.0,3569.0,467.0,1515.0,641.0,2120.0,2233.0,2647.0,799.0,1256.0,2539.0,940.0,2374.0,2234.0,3249.0,3992.0,6732.0,11046.0,91.0,8307.0,7738.0,5829.0,5595.0,192.0,7590.0,418.0,604.0,6752.0,241.0,180.0,520.0,323.0,186.0,559.0,1490.0,4371.0,1226.0,854.0,92.0,128.0,0.0,337.0,2019.0,635.0,3027.0,511.0,11793.0,12722.0,20128.0,3014.0,37785.0,19768.0,11214.0,28994.0,66779.0,66779.0,67155.0,67155.0,632.0,212614.0,166.0,295.0,68.0,0.0,1620.0,2362.0,221185.0,5911.0,222004.0,2121.0,915.0,1065.0,226063.0
2007-05-11,18809.0,21456.0,6022.0,5259.0,8802.0,16365.0,292.0,1727.0,1260.0,4323.0,6981.0,5504.0,12686.0,1564.0,17242.0,17793.0,38457.0,40182.0,3983.0,48076.0,11210.0,12013.0,328.0,132286.0,9024.0,152781.0,120500.0,14497.0,6567.0,139028.0,5273.0,142427.0,1061.0,4759.0,146634.0,146459.0,674.0,672.0,615.0,2264.0,2145.0,882.0,3572.0,511.0,1534.0,750.0,2193.0,2133.0,2948.0,854.0,1562.0,2770.0,1151.0,2463.0,2537.0,3382.0,4161.0,7012.0,11562.0,83.0,8697.0,8064.0,6006.0,5604.0,185.0,7507.0,437.0,540.0,6784.0,247.0,180.0,568.0,366.0,223.0,545.0,1554.0,4499.0,1254.0,878.0,90.0,126.0,0.0,329.0,2332.0,652.0,3561.0,781.0,12260.0,12970.0,21374.0,2814.0,38423.0,20449.0,12150.0,29565.0,67987.0,67987.0,68362.0,68362.0,665.0,215342.0,159.0,281.0,64.0,0.0,1754.0,2296.0,223101.0,5951.0,223719.0,2223.0,948.0,1108.0,227547.0
2007-05-12,20146.0,21991.0,7296.0,6030.0,9358.0,18499.0,287.0,1774.0,1341.0,4468.0,7306.0,5927.0,13419.0,1799.0,18085.0,19837.0,39094.0,40905.0,4137.0,49156.0,12772.0,13344.0,355.0,134272.0,9712.0,157595.0,120500.0,15085.0,7012.0,142085.0,5526.0,145794.0,1225.0,5601.0,150954.0,150797.0,706.0,693.0,686.0,2451.0,2246.0,929.0,3703.0,542.0,1620.0,805.0,2509.0,2408.0,3105.0,873.0,1851.0,3086.0,1224.0,2792.0,2672.0,3671.0,4459.0,7604.0,11998.0,77.0,9233.0,8567.0,6466.0,5931.0,175.0,7708.0,456.0,487.0,6786.0,381.0,270.0,599.0,403.0,246.0,510.0,1638.0,4630.0,1282.0,900.0,87.0,125.0,0.0,316.0,2427.0,681.0,4319.0,1133.0,13319.0,13917.0,22022.0,2803.0,39774.0,21511.0,13519.0,30557.0,70331.0,70331.0,70704.0,70704.0,707.0,221534.0,153.0,267.0,60.0,0.0,2190.0,2491.0,229025.0,6093.0,229620.0,2428.0,963.0,1180.0,233428.0
2007-05-13,21506.0,22335.0,8180.0,6510.0,9542.0,20037.0,289.0,1781.0,1288.0,4597.0,7467.0,6041.0,13678.0,1847.0,18647.0,22075.0,39974.0,41782.0,4240.0,50265.0,13719.0,14560.0,356.0,134809.0,10329.0,159719.0,120500.0,14792.0,7459.0,142894.0,5700.0,146895.0,1351.0,6373.0,153119.0,153063.0,721.0,688.0,752.0,2558.0,2345.0,944.0,3829.0,572.0,1722.0,896.0,2790.0,2759.0,3361.0,893.0,1948.0,3246.0,1326.0,3175.0,2691.0,4105.0,4895.0,8137.0,12408.0,73.0,9779.0,9075.0,6960.0,6415.0,161.0,8103.0,475.0,447.0,6737.0,616.0,424.0,650.0,439.0,254.0,474.0,1670.0,4757.0,1310.0,895.0,85.0,124.0,0.0,291.0,2211.0,678.0,4927.0,1322.0,14379.0,15012.0,22642.0,2913.0,41600.0,22234.0,14399.0,31397.0,72996.0,72996.0,73367.0,73367.0,716.0,228013.0,146.0,252.0,55.0,1.0,2553.0,2874.0,236087.0,6095.0,236644.0,2577.0,945.0,1235.0,240719.0
2007-05-14,22233.0,22713.0,8776.0,6776.0,9645.0,20944.0,287.0,1782.0,1286.0,4695.0,7558.0,6078.0,13793.0,1969.0,18842.0,23404.0,38725.0,40560.0,4335.0,49807.0,13980.0,14951.0,361.0,136704.0,10854.0,162462.0,120500.0,14843.0,7852.0,143092.0,5918.0,147203.0,1464.0,6922.0,154017.0,153982.0,740.0,683.0,816.0,2575.0,2442.0,952.0,3936.0,603.0,1836.0,959.0,3096.0,3106.0,3732.0,866.0,1925.0,3202.0,1310.0,3409.0,2751.0,4457.0,5294.0,8589.0,12810.0,69.0,10352.0,9622.0,7499.0,6923.0,147.0,8572.0,493.0,419.0,6682.0,777.0,521.0,663.0,449.0,264.0,424.0,1636.0,4866.0,1338.0,907.0,82.0,123.0,0.0,271.0,2282.0,681.0,5111.0,1448.0,14938.0,15686.0,22849.0,3019.0,42911.0,22583.0,15017.0,31755.0,74666.0,74666.0,75035.0,75035.0,711.0,232073.0,140.0,239.0,52.0,0.0,2814.0,3220.0,241014.0,6216.0,241733.0,2712.0,949.0,1280.0,246199.0
2007-05-15,22608.0,23100.0,9189.0,7034.0,9752.0,21623.0,288.0,1797.0,1366.0,4797.0,7743.0,6299.0,14184.0,1946.0,19010.0,24328.0,34070.0,35975.0,4463.0,45505.0,14275.0,15082.0,370.0,136151.0,11362.0,163365.0,124425.0,15052.0,8255.0,146665.0,6110.0,150203.0,1551.0,7320.0,156503.0,156250.0,740.0,673.0,833.0,2644.0,3163.0,972.0,4337.0,617.0,1862.0,979.0,3239.0,3532.0,4111.0,863.0,2030.0,3296.0,1331.0,3463.0,2838.0,4696.0,5599.0,8863.0,13147.0,67.0,10724.0,9990.0,7964.0,7438.0,134.0,9074.0,500.0,399.0,6742.0,897.0,584.0,699.0,476.0,280.0,385.0,1682.0,4964.0,1348.0,930.0,79.0,123.0,0.0,263.0,2701.0,702.0,5468.0,1607.0,15239.0,15983.0,23379.0,3266.0,43760.0,23090.0,15691.0,32193.0,75953.0,75953.0,76319.0,76319.0,714.0,234742.0,134.0,230.0,48.0,0.0,2695.0,3394.0,244096.0,6204.0,244787.0,2815.0,988.0,1319.0,249549.0
2007-05-16,23872.0,23387.0,9516.0,7280.0,9980.0,22222.0,291.0,1861.0,1571.0,4982.0,8163.0,6689.0,14978.0,1907.0,19472.0,25099.0,34229.0,36215.0,4594.0,45392.0,14446.0,15260.0,349.0,134114.0,11821.0,161816.0,136200.0,15429.0,8643.0,159635.0,6340.0,164961.0,1635.0,7606.0,171163.0,170610.0,761.0,659.0,839.0,2622.0,3819.0,964.0,5307.0,640.0,1888.0,1009.0,3257.0,4563.0,4622.0,862.0,2127.0,3423.0,1374.0,3565.0,2981.0,4998.0,5927.0,9173.0,13289.0,64.0,11035.0,10292.0,8349.0,7847.0,120.0,9512.0,500.0,395.0,6814.0,986.0,624.0,719.0,503.0,284.0,360.0,1754.0,4980.0,1330.0,925.0,75.0,122.0,0.0,258.0,2913.0,728.0,5964.0,1745.0,15874.0,16537.0,24473.0,3430.0,45160.0,24016.0,15835.0,33035.0,78195.0,78195.0,78554.0,78554.0,694.0,244248.0,129.0,221.0,44.0,0.0,2437.0,3281.0,251587.0,6284.0,251971.0,2867.0,975.0,1343.0,256173.0
2007-05-17,24937.0,23440.0,9328.0,7449.0,10131.0,22314.0,294.0,2001.0,1679.0,5165.0,8623.0,7145.0,15879.0,1829.0,20337.0,25716.0,35794.0,37775.0,4682.0,47006.0,14198.0,15085.0,306.0,135184.0,12109.0,162271.0,136200.0,15883.0,9044.0,160708.0,6580.0,166742.0,1732.0,7860.0,174449.0,174398.0,825.0,663.0,859.0,2659.0,3870.0,991.0,5374.0,664.0,1972.0,1087.0,3409.0,4865.0,5399.0,908.0,1914.0,3354.0,1380.0,3681.0,3114.0,5351.0,6318.0,9708.0,13448.0,62.0,11228.0,10467.0,8613.0,8172.0,106.0,9887.0,500.0,398.0,6858.0,914.0,583.0,750.0,530.0,277.0,335.0,1766.0,5027.0,1332.0,915.0,70.0,121.0,0.0,246.0,3067.0,733.0,6374.0,1832.0,16527.0,17206.0,25602.0,3496.0,47027.0,24922.0,15770.0,33810.0,80837.0,80837.0,81190.0,81190.0,662.0,258763.0,124.0,211.0,42.0,0.0,2165.0,3031.0,266842.0,6313.0,267337.0,2937.0,960.0,1367.0,271599.0
2007-05-18,26031.0,23517.0,8470.0,7518.0,10165.0,21566.0,293.0,1998.0,1728.0,5229.0,8850.0,7147.0,16094.0,1842.0,21012.0,25541.0,37271.0,39394.0,4745.0,48862.0,13905.0,14672.0,282.0,138040.0,12457.0,164717.0,136200.0,16101.0,9570.0,161632.0,6833.0,167765.0,1826.0,8198.0,175792.0,175735.0,842.0,675.0,876.0,2742.0,3973.0,972.0,5479.0,664.0,2033.0,1182.0,3518.0,5086.0,5914.0,922.0,1762.0,3236.0,1632.0,3703.0,3060.0,5588.0,6637.0,10204.0,13630.0,87.0,11438.0,10657.0,8798.0,8373.0,93.0,10157.0,500.0,400.0,6898.0,824.0,532.0,816.0,595.0,238.0,312.0,1728.0,5092.0,1337.0,932.0,65.0,120.0,0.0,242.0,3278.0,736.0,6624.0,1928.0,17033.0,17740.0,26185.0,3615.0,48535.0,25412.0,16210.0,33826.0,82361.0,82361.0,82707.0,82707.0,642.0,263338.0,119.0,204.0,40.0,0.0,1935.0,2771.0,272173.0,6172.0,272867.0,3063.0,969.0,1399.0,277908.0
2007-05-19,27448.0,23656.0,8111.0,7526.0,10207.0,21115.0,289.0,1915.0,1814.0,5191.0,8861.0,7027.0,15970.0,1823.0,20952.0,24836.0,37491.0,39595.0,4850.0,49336.0,13741.0,14376.0,270.0,140824.0,12892.0,167878.0,136200.0,16235.0,10051.0,162317.0,6974.0,168526.0,1863.0,8549.0,176954.0,176912.0,847.0,681.0,889.0,2866.0,4115.0,951.0,5591.0,687.0,2126.0,1266.0,3660.0,5300.0,6243.0,858.0,1877.0,3240.0,1626.0,3754.0,3126.0,5824.0,6905.0,10612.0,13693.0,188.0,11538.0,10742.0,8913.0,8521.0,83.0,10351.0,500.0,401.0,6946.0,788.0,516.0,808.0,599.0,222.0,295.0,1748.0,5138.0,1341.0,945.0,61.0,119.0,0.0,234.0,3455.0,740.0,6806.0,2030.0,17425.0,18143.0,26655.0,3776.0,49529.0,26050.0,15990.0,34401.0,83931.0,83931.0,84270.0,84270.0,620.0,266520.0,114.0,198.0,41.0,0.0,1753.0,2555.0,275149.0,6064.0,275807.0,3154.0,977.0,1424.0,281043.0
2007-05-20,28700.0,23648.0,8038.0,7546.0,10204.0,21009.0,289.0,1859.0,1785.0,5169.0,8790.0,7171.0,16028.0,1735.0,20716.0,24605.0,36698.0,38805.0,4929.0,48617.0,13574.0,14115.0,262.0,141784.0,13154.0,169224.0,136200.0,16553.0,10416.0,162870.0,7100.0,169109.0,1898.0,8860.0,177854.0,177816.0,835.0,669.0,889.0,2919.0,4191.0,925.0,5666.0,701.0,2165.0,1307.0,3781.0,5513.0,6530.0,861.0,1793.0,3162.0,1542.0,3768.0,3300.0,6051.0,7174.0,10959.0,13779.0,263.0,11592.0,10771.0,8944.0,8574.0,75.0,10461.0,500.0,395.0,6985.0,833.0,553.0,805.0,593.0,205.0,277.0,1787.0,5165.0,1346.0,946.0,57.0,118.0,0.0,215.0,3514.0,768.0,6822.0,2122.0,17708.0,18459.0,28858.0,3970.0,51144.0,26399.0,15850.0,34859.0,86003.0,86003.0,86336.0,86336.0,594.0,269559.0,109.0,193.0,44.0,0.0,1645.0,2400.0,277997.0,5985.0,278636.0,3201.0,975.0,1445.0,283984.0
2007-05-21,29514.0,23748.0,8120.0,7580.0,10298.0,21078.0,296.0,1856.0,1909.0,5232.0,8918.0,7420.0,16391.0,1732.0,20811.0,24623.0,36413.0,38537.0,4999.0,48291.0,13362.0,13905.0,254.0,142134.0,13417.0,169623.0,136200.0,16886.0,10821.0,163590.0,7340.0,169854.0,1941.0,9195.0,178902.0,178855.0,844.0,665.0,891.0,2916.0,4185.0,903.0,5641.0,724.0,2264.0,1343.0,3943.0,5639.0,6741.0,830.0,1954.0,3264.0,1514.0,3687.0,3381.0,6397.0,7529.0,11215.0,13896.0,312.0,11627.0,10786.0,8957.0,8584.0,68.0,10508.0,500.0,385.0,6970.0,853.0,573.0,801.0,579.0,196.0,253.0,1739.0,5079.0,1351.0,953.0,56.0,117.0,0.0,199.0,3441.0,819.0,6721.0,2090.0,17747.0,18548.0,30776.0,4119.0,54277.0,26689.0,15666.0,34990.0,89267.0,89267.0,89593.0,89593.0,559.0,273588.0,105.0,187.0,44.0,0.0,1531.0,2291.0,281650.0,5975.0,282291.0,3262.0,1006.0,1472.0,287619.0
2007-05-22,29730.0,23862.0,8556.0,7755.0,10459.0,21587.0,298.0,1847.0,2041.0,5490.0,9346.0,7843.0,17225.0,1695.0,21327.0,24805.0,36754.0,38890.0,5071.0,48593.0,13139.0,13722.0,243.0,143441.0,13704.0,170813.0,136200.0,17175.0,11198.0,164305.0,7438.0,170618.0,1967.0,9523.0,180021.0,179979.0,816.0,657.0,888.0,2908.0,4187.0,869.0,5638.0,728.0,2299.0,1359.0,3984.0,5735.0,6869.0,889.0,1874.0,3335.0,1599.0,3729.0,3372.0,6720.0,7889.0,11604.0,14038.0,317.0,11701.0,10829.0,8977.0,8587.0,65.0,10556.0,500.0,439.0,6970.0,888.0,605.0,805.0,580.0,188.0,238.0,1702.0,4979.0,1356.0,964.0,53.0,116.0,0.0,193.0,3306.0,823.0,6343.0,1830.0,17330.0,18245.0,30269.0,4250.0,54464.0,30225.0,15348.0,38001.0,92465.0,92465.0,92786.0,92786.0,525.0,277916.0,102.0,181.0,42.0,0.0,1413.0,2183.0,285877.0,6121.0,286726.0,3330.0,991.0,1490.0,292164.0
2007-05-23,30474.0,23744.0,8634.0,7898.0,10547.0,21920.0,296.0,1795.0,2096.0,5619.0,9538.0,8061.0,17621.0,1620.0,21889.0,25447.0,37568.0,39700.0,5078.0,49271.0,12645.0,13376.0,233.0,144540.0,13811.0,171778.0,136200.0,17447.0,11338.0,164763.0,7498.0,171086.0,1950.0,9699.0,180722.0,180700.0,767.0,636.0,873.0,2806.0,4059.0,824.0,5467.0,713.0,2248.0,1359.0,3911.0,5539.0,6912.0,873.0,1745.0,3213.0,1805.0,3830.0,3425.0,7006.0,8240.0,11938.0,14128.0,257.0,11769.0,10867.0,8996.0,8603.0,57.0,10583.0,500.0,517.0,6954.0,916.0,632.0,803.0,575.0,180.0,224.0,1668.0,4928.0,1360.0,980.0,49.0,115.0,0.0,186.0,3435.0,848.0,6216.0,1803.0,16930.0,17760.0,30114.0,4264.0,53696.0,30804.0,14694.0,39272.0,92968.0,92968.0,93282.0,93282.0,480.0,281194.0,99.0,176.0,41.0,0.0,1313.0,2073.0,289507.0,6115.0,290465.0,3310.0,955.0,1486.0,296073.0
2007-05-24,30536.0,23600.0,8450.0,7871.0,10667.0,21719.0,296.0,1741.0,2221.0,5578.0,9564.0,8107.0,17679.0,1567.0,21940.0,25537.0,38381.0,40529.0,5056.0,50183.0,11970.0,12746.0,228.0,145395.0,13893.0,172119.0,136200.0,17597.0,11410.0,165078.0,7608.0,171403.0,1951.0,9809.0,181161.0,181143.0,751.0,624.0,859.0,2759.0,3986.0,792.0,5334.0,715.0,2268.0,1401.0,4012.0,5402.0,6785.0,807.0,2103.0,3403.0,1926.0,3948.0,3552.0,7236.0,8533.0,12245.0,14227.0,210.0,11981.0,11044.0,9104.0,8638.0,53.0,10645.0,500.0,591.0,7022.0,943.0,659.0,795.0,567.0,175.0,216.0,1704.0,4900.0,1365.0,998.0,44.0,114.0,0.0,178.0,3621.0,819.0,6005.0,1558.0,16672.0,17531.0,29884.0,4313.0,53079.0,31627.0,14376.0,39968.0,93046.0,93046.0,93353.0,93353.0,444.0,281371.0,97.0,171.0,41.0,0.0,1218.0,1974.0,289776.0,5986.0,290736.0,3298.0,943.0,1484.0,296478.0
2007-05-25,31349.0,23640.0,8522.0,7912.0,10882.0,21756.0,315.0,1783.0,2316.0,5783.0,9888.0,8476.0,18364.0,1551.0,22192.0,25283.0,38586.0,40729.0,5048.0,50394.0,11677.0,12251.0,223.0,146592.0,14018.0,172750.0,136200.0,17634.0,11596.0,165374.0,7783.0,171716.0,1978.0,9944.0,181599.0,181579.0,741.0,617.0,857.0,2753.0,3972.0,769.0,5274.0,718.0,2322.0,1430.0,3980.0,5331.0,6668.0,837.0,2226.0,3567.0,1982.0,4212.0,3816.0,7366.0,8741.0,12568.0,14345.0,177.0,12209.0,11241.0,9281.0,8792.0,53.0,10795.0,500.0,650.0,7113.0,986.0,697.0,802.0,566.0,167.0,213.0,1711.0,4878.0,1370.0,1007.0,40.0,114.0,0.0,169.0,3686.0,791.0,5751.0,1291.0,16168.0,17053.0,30621.0,4395.0,53054.0,30004.0,14019.0,38683.0,91737.0,91737.0,92039.0,92039.0,427.0,281298.0,95.0,168.0,39.0,0.0,1135.0,1876.0,289818.0,6015.0,290884.0,3334.0,926.0,1490.0,296644.0
2007-05-26,32072.0,23610.0,8555.0,8002.0,10889.0,21916.0,329.0,1968.0,2380.0,6201.0,10522.0,8876.0,19398.0,1477.0,23000.0,25223.0,38932.0,41021.0,5015.0,50538.0,11426.0,12039.0,213.0,148493.0,14083.0,174481.0,136200.0,17589.0,11987.0,165751.0,7966.0,172132.0,2024.0,10135.0,182186.0,182160.0,718.0,599.0,847.0,2745.0,3954.0,754.0,5240.0,720.0,2355.0,1392.0,3972.0,5257.0,6619.0,752.0,2318.0,3622.0,1993.0,4421.0,4034.0,7560.0,8954.0,12782.0,14440.0,151.0,12491.0,11492.0,9485.0,8967.0,53.0,10992.0,500.0,637.0,7178.0,1004.0,719.0,792.0,556.0,159.0,204.0,1664.0,4853.0,1375.0,1013.0,36.0,113.0,0.0,157.0,3760.0,759.0,5817.0,1093.0,15862.0,16663.0,31256.0,4360.0,53336.0,32269.0,13528.0,40203.0,93538.0,93538.0,93833.0,93833.0,406.0,281421.0,93.0,164.0,37.0,0.0,1060.0,1785.0,289324.0,6081.0,290464.0,3351.0,930.0,1490.0,296142.0
2007-05-27,32142.0,23496.0,8457.0,7927.0,10533.0,21756.0,334.0,1968.0,2422.0,6529.0,11027.0,8997.0,20024.0,1388.0,23720.0,25151.0,39602.0,41679.0,4967.0,51170.0,11028.0,11729.0,207.0,149513.0,14027.0,175328.0,136200.0,17785.0,12359.0,166140.0,8118.0,172548.0,2046.0,10373.0,182838.0,182810.0,700.0,588.0,839.0,2726.0,3921.0,740.0,5187.0,730.0,2390.0,1422.0,3998.0,5213.0,6560.0,710.0,2360.0,3698.0,2040.0,4539.0,3985.0,7634.0,9082.0,12849.0,14608.0,132.0,12731.0,11710.0,9707.0,9176.0,53.0,11231.0,500.0,587.0,7229.0,984.0,713.0,774.0,532.0,154.0,194.0,1636.0,4832.0,1379.0,1020.0,32.0,112.0,0.0,150.0,3819.0,750.0,5673.0,963.0,15822.0,16606.0,32028.0,4430.0,53678.0,33352.0,13158.0,41691.0,95370.0,95370.0,95658.0,95658.0,394.0,284390.0,91.0,162.0,36.0,0.0,998.0,1703.0,292126.0,6058.0,293244.0,3373.0,988.0,1468.0,298839.0
2007-05-28,33053.0,23389.0,8373.0,7777.0,10178.0,21507.0,329.0,1863.0,2474.0,6734.0,11216.0,9150.0,20366.0,1305.0,24068.0,24973.0,40034.0,42117.0,4900.0,51506.0,10436.0,11216.0,200.0,150124.0,13895.0,175371.0,136513.0,18109.0,12639.0,166915.0,8166.0,173267.0,2067.0,10614.0,183712.0,183662.0,687.0,578.0,844.0,2707.0,3894.0,722.0,5129.0,718.0,2401.0,1389.0,3972.0,5140.0,6481.0,695.0,1999.0,3378.0,2140.0,4603.0,4250.0,7741.0,9211.0,12914.0,14869.0,118.0,13035.0,11985.0,9945.0,9389.0,53.0,11483.0,500.0,532.0,7216.0,965.0,708.0,763.0,517.0,149.0,185.0,1627.0,4808.0,1384.0,1039.0,26.0,111.0,0.0,140.0,3511.0,741.0,5360.0,840.0,15511.0,16353.0,32578.0,4496.0,54561.0,32592.0,12612.0,41162.0,95723.0,95723.0,96005.0,96005.0,376.0,286107.0,89.0,158.0,34.0,0.0,943.0,1627.0,293969.0,5863.0,294990.0,3373.0,970.0,1469.0,300721.0
2007-05-29,34961.0,23193.0,8440.0,7720.0,10101.0,21442.0,316.0,1752.0,2543.0,6861.0,11303.0,9125.0,20428.0,1218.0,24150.0,24969.0,40028.0,42029.0,4795.0,51239.0,9978.0,10684.0,194.0,150451.0,13663.0,174960.0,137184.0,18240.0,12684.0,168026.0,8181.0,174466.0,2071.0,10840.0,185198.0,185153.0,679.0,568.0,972.0,2693.0,3977.0,711.0,5136.0,733.0,2358.0,1422.0,3872.0,5009.0,6372.0,680.0,1814.0,3134.0,2180.0,4456.0,4097.0,8165.0,9610.0,13315.0,14986.0,106.0,13234.0,12190.0,10203.0,9642.0,53.0,11765.0,500.0,483.0,7208.0,995.0,739.0,750.0,504.0,144.0,179.0,1626.0,4784.0,1389.0,1051.0,22.0,111.0,0.0,128.0,3274.0,716.0,5073.0,744.0,15105.0,15948.0,32105.0,4434.0,53929.0,32079.0,11957.0,40586.0,94515.0,94515.0,94790.0,94790.0,357.0,286561.0,87.0,154.0,33.0,0.0,890.0,1560.0,294490.0,5756.0,295497.0,3331.0,916.0,1487.0,301264.0
2007-05-30,37128.0,23012.0,8610.0,7766.0,9987.0,21645.0,315.0,1679.0,2554.0,7001.0,11375.0,8905.0,20280.0,1135.0,23925.0,25290.0,39894.0,41895.0,4719.0,51172.0,9458.0,10235.0,192.0,150581.0,13460.0,174521.0,136782.0,18113.0,12603.0,167649.0,8283.0,174193.0,2099.0,11107.0,185328.0,185335.0,689.0,579.0,992.0,2726.0,4056.0,713.0,5233.0,748.0,2363.0,1477.0,3853.0,5033.0,6252.0,657.0,1927.0,3202.0,2038.0,4299.0,3819.0,8543.0,10066.0,13803.0,14966.0,97.0,13130.0,12103.0,10254.0,9792.0,53.0,12026.0,500.0,440.0,7158.0,1034.0,776.0,736.0,495.0,140.0,177.0,1596.0,4766.0,1394.0,1065.0,20.0,110.0,0.0,120.0,3238.0,701.0,4842.0,702.0,14743.0,15566.0,31995.0,4456.0,53167.0,31718.0,11543.0,40080.0,93247.0,93247.0,93515.0,93515.0,341.0,285938.0,86.0,153.0,32.0,0.0,856.0,1517.0,294040.0,5697.0,295085.0,3385.0,905.0,1497.0,300904.0
