, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-05-10, 37709, 22054, 11912, 12534, 16806, , , , 2136, , , , , 1512, 21161, 34370, 39829, , 5067, , , 10442, 11154, 351, 143190, 14523, 168368, , 13167, 10521, 147049, , 155358, , 11052, 165746, 164894, 742, 704, , , 629, 4106, , , 1204, 5501, 5904, 7009, 821, , , 2060, 3594, 5507, 6518, , 15333, 12656, 278, 8070, 8142, 4962, , 407, , 0, 2299, 8419, 997, 330, 1562, 1511, 345, 1783, , 6089, , 1533, 227, , , 16, , , , 2566, 22660, , 55185, 6738, , 35452, , 44642, 126475, 125908, 126229, 126228, 341, 290870, 207, 292, 8, 165, 1918, 2916, 281431, 5144, 280680, 3048, 1052, 2099, 
2016-05-11, 31425, 21926, 9420, 10188, 13081, , , , 2087, , , , , 1422, 22684, 34325, 43636, , 5032, , , 10428, 11319, 336, 145556, 13757, 170724, , 12801, 10164, 158342, , 166354, , 9407, 177145, 177225, 654, 605, , , 604, 3714, , , 1192, 5352, 5590, 6904, 906, , , 2066, 4378, 5496, 6419, , 14607, 12648, 266, 8611, 8581, 5367, , 390, , 0, 2152, 8294, 842, 216, 1413, 1338, 318, 1594, , 6011, , 1465, 220, , , 20, , , , 2153, 22149, , 50608, 5771, , 33429, , 42132, 117002, 117002, 117316, 117316, 317, 303490, 181, 277, 8, 152, 1586, 2616, 305284, 5123, 304682, 2829, 948, 2055, 
2016-05-12, 27070, 21828, 7892, 9065, 10178, , , , 1903, , , , , 1347, 22212, 29240, 45832, , 4987, , , 10169, 11076, 290, 146611, 13100, 170981, , 12343, 10315, 157926, , 165688, , 9197, 174777, 174776, 664, 591, , , 768, 3514, , , 1342, 5461, 5283, 6621, 763, , , 1929, 4250, 4393, 5622, , 12878, 12656, 252, 9196, 9180, 5952, , 356, , 788, 2042, 8129, 784, 175, 1330, 1203, 298, 1441, , 5956, , 1354, 211, , , 17, , , , 1848, 20754, , 43352, 5343, , 29479, , 37791, 105242, 105242, 105550, 105550, 300, 293662, 162, 262, 8, 123, 1420, 2338, 304948, 5092, 305149, 3223, 878, 2067, 
2016-05-13, 28084, 21739, 7872, 9145, 10264, , , , 1846, , , , , 1318, 20377, 26936, 45129, , 4933, , , 9547, 10514, 276, 148058, 12875, 171490, , 12218, 10788, 157984, , 166616, , 9640, 176079, 176020, 674, 591, , , 897, 3562, , , 1458, 4484, 4546, 6277, 694, , , 1867, 3358, 3825, 4921, , 11649, 12673, 240, 8769, 8852, 6086, , 324, , 1050, 1965, 7988, 829, 209, 1307, 1117, 292, 1346, , 6977, , 1255, 202, , , 0, , , , 1677, 19618, , 40334, 5541, , 27099, , 34690, 96810, 96810, 97113, 97113, 284, 282103, 147, 251, 7, 104, 1350, 2208, 292184, 5136, 292336, 3670, 870, 2094, 
2016-05-14, 26600, 21646, 7609, 8621, 10111, , , , 1904, , , , , 1294, 19478, 26635, 46196, , 4884, , , 9158, 10062, 267, 155217, 12518, 174777, , 12420, 11266, 153916, , 164122, , 10354, 175430, 175650, 682, 590, , , 971, 3619, , , 1483, 4750, 4397, 5722, 732, , , 1930, 2736, 4277, 4895, , 11746, 12738, 230, 7886, 7932, 5348, , 304, , 1050, 1923, 8160, 1061, 366, 1370, 1141, 301, 1276, , 6981, , 1216, 198, , , 0, , , , 1574, 19247, , 42963, 5850, , 27162, , 34123, 97240, 97240, 97537, 97537, 272, 279829, 145, 244, 7, 103, 1295, 2114, 288282, 5218, 288149, 3924, 830, 2093, 
2016-05-15, 22868, 21363, 6870, 8071, 9154, , , , 1960, , , , , 1267, 19435, 25316, 46669, , 4842, , , 8887, 9770, 260, 171133, 11886, 191554, , 12565, 11754, 144164, , 154289, , 11131, 165805, 166036, 754, 628, , , 1026, 4920, , , 1711, 4910, 5285, 5530, 770, , , 2125, 2724, 5262, 5657, , 12916, 12819, 225, 7450, 7372, 4574, , 298, , 1050, 1946, 8683, 1212, 462, 1448, 1218, 331, 1228, , 7001, , 1245, 194, , , 6, , , , 1557, 19480, , 47217, 6843, , 28463, , 35030, 104963, 104963, 105255, 105255, 277, 278341, 218, 239, 8, 104, 1252, 2039, 287389, 5286, 287344, 4102, 818, 2106, 
2016-05-16,20708.0,21868.0,6465.0,7876.0,8656.0,14513.0,348.0,843.0,1989.0,2508.0,5056.0,5298.0,10460.0,1232.0,19445.0,23941.0,46631.0,35208.0,4805.0,43196.0,5988.0,8613.0,9501.0,254.0,169829.0,11309.0,191444.0,111807.0,12768.0,12145.0,148373.0,6952.0,158285.0,1443.0,11547.0,168708.0,168408.0,730.0,608.0,237.0,2079.0,946.0,6576.0,813.0,2593.0,1558.0,4854.0,7400.0,6392.0,976.0,1272.0,2003.0,2878.0,3506.0,7020.0,7400.0,7760.0,16174.0,13044.0,230.0,7694.0,7463.0,4324.0,2759.0,313.0,4641.0,1050.0,2009.0,8782.0,1356.0,548.0,1748.0,1484.0,409.0,1230.0,2816.0,7042.0,2261.0,1249.0,190.0,175.0,0.0,24.0,4496.0,1080.0,8798.0,1776.0,20893.0,23031.0,53600.0,7787.0,66606.0,29940.0,11147.0,36069.0,113872.0,113872.0,114159.0,114159.0,272.0,282449.0,241.0,274.0,7.0,101.0,1202.0,1986.0,289434.0,5330.0,289072.0,4125.0,764.0,2130.0,263619.0
2016-05-17,20526.0,25367.0,6424.0,7989.0,8688.0,14747.0,336.0,845.0,1923.0,2468.0,4976.0,5192.0,10260.0,1192.0,19304.0,23294.0,46547.0,35862.0,4771.0,41529.0,5951.0,8296.0,9198.0,244.0,167940.0,10787.0,188740.0,114050.0,12990.0,12212.0,157065.0,7358.0,167350.0,1395.0,11091.0,178082.0,177869.0,630.0,537.0,211.0,1898.0,799.0,6437.0,687.0,2479.0,1304.0,4523.0,7149.0,7888.0,916.0,1400.0,1995.0,2786.0,4618.0,6856.0,7878.0,7724.0,17701.0,13038.0,207.0,8905.0,8540.0,4942.0,3003.0,325.0,4757.0,1050.0,1972.0,8704.0,1300.0,532.0,1888.0,1762.0,392.0,1152.0,2909.0,7028.0,2252.0,1251.0,186.0,173.0,0.0,49.0,4212.0,1058.0,8587.0,1705.0,22032.0,23229.0,51960.0,6594.0,69492.0,29359.0,10696.0,35192.0,114165.0,114165.0,114448.0,114448.0,258.0,296139.0,220.0,330.0,7.0,121.0,1168.0,1908.0,302537.0,5283.0,301954.0,3931.0,730.0,2064.0,268691.0
2016-05-18,22146.0,26423.0,6761.0,8517.0,9002.0,16492.0,313.0,806.0,1861.0,2376.0,4800.0,5078.0,9948.0,1163.0,18664.0,23420.0,46085.0,34154.0,4742.0,39713.0,5818.0,8046.0,8914.0,240.0,166441.0,10304.0,186356.0,114999.0,13096.0,11958.0,157035.0,7510.0,166217.0,1393.0,10201.0,176695.0,176788.0,578.0,490.0,185.0,1834.0,697.0,6210.0,623.0,2170.0,1331.0,5800.0,7684.0,8258.0,871.0,1258.0,1736.0,2670.0,4722.0,5591.0,6927.0,7576.0,15823.0,13113.0,209.0,9879.0,9594.0,6168.0,3420.0,347.0,5107.0,1050.0,1926.0,8590.0,1156.0,468.0,1700.0,1620.0,358.0,1128.0,2900.0,7102.0,2245.0,1302.0,185.0,171.0,0.0,76.0,3773.0,1045.0,8339.0,2076.0,21984.0,22652.0,50746.0,7504.0,64910.0,28343.0,11337.0,33828.0,110560.0,110560.0,110836.0,110836.0,292.0,297912.0,320.0,398.0,8.0,198.0,2155.0,2448.0,307268.0,5542.0,307490.0,3880.0,1009.0,2097.0,270751.0
2016-05-19,24083.0,30209.0,7214.0,8966.0,9386.0,18545.0,313.0,759.0,1872.0,2302.0,4606.0,4953.0,9606.0,1151.0,18274.0,24275.0,45508.0,34210.0,4718.0,39940.0,5839.0,7971.0,8788.0,238.0,165176.0,9934.0,184546.0,114999.0,13057.0,11616.0,156746.0,7635.0,164996.0,1440.0,9557.0,174746.0,174815.0,544.0,461.0,300.0,1911.0,628.0,6062.0,620.0,1983.0,1280.0,5509.0,7752.0,8766.0,898.0,1316.0,1719.0,2841.0,4664.0,5220.0,6803.0,7294.0,15216.0,13537.0,195.0,10059.0,9806.0,6773.0,3493.0,355.0,5350.0,1050.0,1901.0,8497.0,1122.0,472.0,1668.0,1551.0,358.0,1126.0,2894.0,7202.0,2238.0,1721.0,181.0,166.0,0.0,86.0,3881.0,1108.0,8019.0,2503.0,22506.0,21548.0,55058.0,9206.0,61140.0,29199.0,13058.0,34166.0,121166.0,121166.0,121438.0,121438.0,394.0,300788.0,423.0,744.0,8.0,314.0,3070.0,3674.0,309298.0,5951.0,309690.0,3884.0,1230.0,2197.0,262899.0
