, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-21, 9008, 12588, 1708, 1592, 1162, 7035, 230, 625, 392, 1118, 2220, 680, 2898, 170, 3792, 7868, 13285, 14748, 458, 13865, 962, 1435, 2220, 90, , 558, 117140, 109218, 2370, 638, 111672, 1988, 115632, 200, 1780, 117510, 117542, 50, 72, 615, 305, 30, 3648, 70, 375, 375, 550, 432, 1920, 680, 442, 1122, 982, 1578, 875, 5315, 6175, 8090, 8770, 45, 6072, 5282, 3118, 3065, 140, 5748, 2000, 190, 8345, 220, 270, 280, 150, 70, 400, 340, 3012, 935, 870, 10, 90, 0, 110, 372, 80, 2148, 280, 12770, 13422, 5600, 1225, 27038, 2485, 1452, 15845, 42895, 42895, 42935, 42935, 85, 163035, 50, 60, 50, 150, 290, 460, 164768, 4690, 166945, 975, 390, 732, 169135
2011-08-22, 8828, 12575, 1675, 1580, 1138, 6985, 230, 628, 385, 1108, 2205, 682, 2888, 170, 3785, 7805, 13150, 14598, 448, 13715, 948, 1405, 2192, 90, , 545, 116542, 108615, 2305, 625, 110992, 1828, 114940, 198, 1750, 116780, 116810, 50, 70, 595, 300, 30, 3592, 70, 370, 370, 550, 410, 1918, 680, 442, 1132, 980, 1592, 862, 5260, 6108, 8010, 8698, 40, 6020, 5235, 3062, 3005, 145, 5698, 2000, 190, 8378, 220, 272, 280, 150, 70, 408, 335, 2930, 912, 862, 10, 90, 0, 110, 332, 80, 2138, 278, 12842, 13492, 5572, 1212, 26990, 2445, 1415, 15805, 42810, 42810, 42845, 42845, 90, 162160, 50, 60, 50, 160, 290, 460, 163865, 4690, 166095, 968, 382, 718, 168242
2011-08-23, 8602, 12558, 1645, 1555, 1112, 6922, 230, 628, 380, 1098, 2188, 680, 2868, 170, 3758, 7742, 13048, 14482, 440, 13672, 938, 1375, 2162, 90, , 532, 116005, 108070, 2245, 612, 110365, 1745, 114308, 190, 1685, 116078, 116108, 50, 70, 575, 275, 30, 3538, 70, 370, 375, 545, 385, 1902, 672, 435, 1120, 972, 1598, 848, 5208, 6042, 7930, 8628, 40, 5978, 5205, 3038, 2980, 145, 5655, 2000, 182, 8410, 212, 270, 270, 150, 70, 385, 330, 2850, 888, 858, 10, 90, 0, 110, 335, 80, 2125, 270, 12875, 13528, 5545, 1195, 26945, 2408, 1415, 15768, 42722, 42722, 42760, 42760, 90, 161350, 50, 60, 50, 162, 290, 458, 163028, 4690, 165305, 965, 390, 715, 167435
2011-08-24, 8442, 12550, 1618, 1572, 1090, 6910, 232, 630, 380, 1085, 2180, 688, 2860, 170, 3738, 7682, 12970, 14400, 440, 13738, 928, 1345, 2132, 90, , 528, 115558, 107605, 2188, 602, 109825, 1865, 113755, 190, 1678, 115490, 115515, 50, 70, 552, 285, 30, 3480, 70, 368, 365, 542, 375, 1885, 670, 430, 1120, 965, 1590, 840, 5165, 5992, 7865, 8555, 42, 5925, 5160, 3012, 2952, 148, 5632, 2000, 180, 8440, 210, 262, 270, 150, 70, 380, 330, 2770, 865, 862, 10, 90, 0, 120, 372, 80, 2130, 270, 12948, 13592, 5520, 1185, 26895, 2378, 1402, 15738, 42642, 42642, 42682, 42682, 100, 160582, 50, 60, 50, 170, 290, 460, 162245, 4690, 164578, 960, 385, 712, 166705
2011-08-25, 8370, 12550, 1590, 1582, 1070, 6892, 240, 635, 378, 1078, 2172, 692, 2865, 165, 3725, 7662, 12898, 14320, 432, 13578, 915, 1320, 2112, 85, , 520, 115265, 107298, 2135, 590, 109450, 1748, 113360, 180, 1640, 115050, 115068, 48, 70, 530, 272, 30, 3428, 70, 360, 358, 540, 360, 1872, 670, 422, 1118, 955, 1590, 828, 5100, 5918, 7782, 8485, 40, 5868, 5115, 2982, 2920, 150, 5618, 2000, 180, 8480, 200, 258, 262, 142, 70, 375, 320, 2690, 842, 862, 10, 90, 0, 120, 345, 80, 2128, 270, 13038, 13680, 5495, 1172, 26858, 2350, 1390, 15708, 42575, 42575, 42615, 42615, 90, 159955, 50, 60, 50, 180, 290, 450, 161580, 4690, 163965, 950, 382, 698, 166058
2011-08-26, 8245, 12530, 1562, 1515, 1048, 6802, 240, 640, 370, 1068, 2158, 690, 2848, 160, 3710, 7618, 12820, 14232, 422, 13392, 905, 1295, 2085, 80, , 512, 114898, 106952, 2095, 580, 109055, 1668, 112975, 180, 1575, 114620, 114638, 50, 62, 510, 235, 30, 3368, 70, 360, 355, 540, 342, 1858, 670, 418, 1092, 942, 1575, 812, 5035, 5840, 7688, 8412, 40, 5815, 5075, 2952, 2890, 150, 5585, 1985, 172, 8510, 200, 250, 260, 132, 70, 360, 320, 2608, 818, 852, 10, 90, 0, 120, 320, 70, 2115, 262, 13090, 13735, 5462, 1162, 26818, 2320, 1315, 15680, 42508, 42508, 42548, 42548, 90, 159455, 50, 60, 40, 182, 282, 450, 161058, 4690, 163490, 942, 385, 690, 165555
2011-08-27, 8108, 12518, 1538, 1495, 1028, 6745, 240, 630, 360, 1060, 2145, 690, 2835, 160, 3688, 7522, 12738, 14140, 420, 13325, 895, 1268, 2060, 80, , 510, 114400, 106460, 2055, 570, 108518, 1652, 112438, 172, 1555, 114062, 114088, 50, 68, 495, 238, 30, 3315, 70, 355, 355, 540, 335, 1842, 670, 408, 1072, 928, 1542, 802, 4980, 5770, 7598, 8345, 40, 5732, 5010, 2912, 2852, 150, 5555, 1778, 170, 8548, 192, 250, 252, 130, 68, 360, 315, 2502, 810, 852, 10, 90, 0, 118, 330, 70, 2105, 260, 13132, 13775, 5425, 1152, 26765, 2288, 1298, 15645, 42420, 42420, 42460, 42460, 90, 158875, 50, 50, 40, 190, 280, 450, 160482, 4682, 162980, 945, 390, 698, 165048
2011-08-28, 8005, 12510, 1512, 1505, 1010, 6725, 240, 630, 360, 1050, 2125, 690, 2818, 155, 3668, 7472, 12625, 14010, 418, 13195, 885, 1240, 2032, 80, , 502, 113948, 106002, 2015, 560, 108018, 1628, 111928, 170, 1530, 113528, 113550, 50, 60, 475, 235, 30, 3238, 70, 350, 348, 540, 320, 1830, 660, 408, 1072, 920, 1525, 790, 4925, 5708, 7512, 8278, 40, 5652, 4940, 2852, 2795, 150, 5510, 1525, 170, 8555, 190, 248, 250, 120, 62, 358, 310, 2392, 810, 870, 10, 90, 0, 118, 300, 70, 2070, 255, 13182, 13820, 5392, 1138, 26712, 2258, 1288, 15615, 42338, 42338, 42380, 42380, 90, 158225, 50, 50, 40, 190, 280, 440, 159815, 4680, 162368, 940, 380, 698, 164445
2011-08-29, 7910, 12498, 1490, 1470, 990, 6682, 240, 630, 360, 1042, 2112, 692, 2808, 160, 3645, 7442, 12528, 13908, 420, 13142, 875, 1215, 2012, 80, , 500, 113498, 105552, 1980, 550, 107520, 1608, 111430, 170, 1528, 113012, 113032, 50, 60, 458, 265, 30, 3168, 70, 345, 348, 542, 305, 1818, 665, 410, 1080, 912, 1520, 780, 4885, 5655, 7448, 8212, 40, 5588, 4888, 2802, 2738, 152, 5458, 1272, 170, 8448, 188, 240, 250, 120, 60, 350, 310, 2282, 810, 888, 10, 90, 0, 112, 270, 70, 2032, 250, 13225, 13872, 5365, 1125, 26665, 2230, 1300, 15588, 42260, 42260, 42300, 42300, 90, 157600, 50, 50, 40, 190, 280, 440, 159172, 4680, 161780, 930, 380, 682, 163832
2011-08-30, 7798, 12488, 1468, 1415, 975, 6532, 245, 630, 360, 1038, 2105, 698, 2800, 150, 3625, 7372, 12470, 13845, 412, 13072, 868, 1195, 1988, 80, , 490, 113125, 105168, 1952, 540, 107088, 1575, 110985, 160, 1522, 112565, 112580, 40, 50, 440, 255, 30, 3095, 70, 340, 345, 550, 285, 1808, 670, 410, 1092, 910, 1535, 780, 4852, 5615, 7395, 8145, 40, 5542, 4850, 2770, 2700, 160, 5418, 1020, 170, 8270, 180, 240, 250, 120, 60, 350, 310, 2172, 810, 902, 10, 90, 0, 102, 285, 70, 2002, 250, 13165, 13838, 5342, 1115, 26628, 2210, 1268, 15560, 42195, 42195, 42235, 42235, 90, 157035, 50, 50, 40, 195, 280, 440, 158572, 4680, 161232, 930, 378, 670, 163262
2011-08-31, 7645, 12480, 1445, 1420, 958, 6075, 250, 630, 360, 1030, 2100, 700, 2800, 150, 3620, 7125, 12370, 13732, 418, 13012, 860, 1170, 1962, 80, , 488, 112770, 104818, 1922, 532, 106708, 1548, 110600, 160, 1470, 112130, 112148, 45, 50, 422, 220, 30, 3020, 70, 332, 340, 550, 272, 1792, 662, 400, 1090, 898, 1548, 768, 4805, 5558, 7338, 8082, 40, 5510, 4830, 2752, 2682, 162, 5398, 768, 162, 8090, 180, 240, 242, 120, 60, 350, 318, 2062, 810, 922, 10, 88, 0, 92, 252, 70, 1972, 242, 12992, 13680, 5320, 1102, 26595, 2185, 1242, 15538, 42135, 42135, 42175, 42175, 100, 156528, 50, 50, 40, 200, 275, 440, 158042, 4680, 160755, 930, 375, 672, 162770
2011-09-01, 7598, 12475, 1425, 1420, 945, 5592, 250, 635, 350, 1022, 2092, 705, 2798, 150, 3612, 6668, 12148, 13488, 415, 12842, 850, 1148, 1942, 80, , 480, 112410, 104450, 1895, 525, 106305, 1542, 110198, 158, 1405, 111655, 111672, 50, 50, 405, 210, 30, 2950, 70, 330, 352, 550, 255, 1775, 660, 410, 1090, 890, 1542, 760, 4755, 5498, 7262, 8015, 40, 5468, 4805, 2748, 2672, 170, 5390, 515, 160, 7908, 180, 240, 240, 120, 60, 362, 318, 1955, 810, 945, 10, 85, 0, 78, 298, 70, 1948, 240, 12800, 13485, 5298, 1092, 26555, 2162, 1238, 15512, 42075, 42075, 42115, 42115, 95, 155990, 50, 50, 40, 200, 280, 435, 157502, 4680, 160272, 922, 375, 665, 162285
2011-09-02, 7480, 12465, 1405, 1385, 928, 5065, 250, 640, 358, 1020, 2090, 708, 2798, 150, 3600, 6170, 11710, 13000, 410, 12405, 840, 1125, 1920, 78, , 478, 111975, 104040, 1870, 520, 105880, 1590, 109775, 150, 1422, 111252, 111272, 50, 50, 388, 190, 30, 2885, 70, 325, 358, 558, 238, 1760, 660, 410, 1090, 890, 1545, 750, 4722, 5462, 7218, 7948, 40, 5415, 4772, 2728, 2655, 170, 5380, 278, 160, 7728, 178, 230, 240, 120, 60, 368, 312, 1848, 810, 970, 10, 82, 0, 62, 310, 70, 1930, 240, 12612, 13300, 5285, 1082, 26525, 2142, 1235, 15492, 42025, 42025, 42065, 42065, 95, 155472, 50, 50, 40, 210, 275, 440, 156958, 4678, 159782, 935, 380, 678, 161788
2011-09-03, 7332, 12455, 1385, 1390, 915, 4632, 260, 640, 350, 1010, 2085, 712, 2798, 150, 3600, 5662, 11212, 12450, 410, 11975, 835, 1105, 1898, 78, , 470, 111270, 103368, 1848, 510, 105198, 1602, 109110, 150, 1422, 110628, 110660, 48, 50, 360, 172, 30, 2830, 70, 328, 348, 572, 230, 1745, 660, 410, 1098, 882, 1550, 750, 4670, 5410, 7178, 7878, 40, 5370, 4740, 2705, 2630, 178, 5372, 230, 160, 7552, 170, 230, 240, 112, 60, 355, 312, 1740, 798, 988, 10, 80, 0, 55, 300, 70, 1895, 240, 12418, 13105, 5272, 1078, 26500, 2125, 1192, 15475, 41982, 41982, 42025, 42025, 90, 154958, 50, 50, 40, 210, 270, 432, 156448, 4670, 159328, 930, 362, 678, 161358
2011-09-04, 7205, 12448, 1370, 1380, 902, 4665, 260, 640, 342, 1010, 2075, 710, 2788, 142, 3590, 5348, 10708, 11890, 418, 11550, 825, 1080, 1875, 78, , 462, 110498, 102592, 1828, 502, 104398, 1578, 108310, 150, 1375, 109792, 109828, 42, 45, 332, 162, 30, 2802, 70, 330, 350, 600, 252, 1735, 660, 402, 1070, 872, 1548, 738, 4568, 5298, 7068, 7790, 40, 5315, 4705, 2685, 2610, 180, 5360, 230, 160, 7390, 170, 230, 235, 110, 60, 350, 310, 1638, 788, 985, 10, 80, 0, 48, 288, 70, 1862, 232, 12208, 12898, 5252, 1070, 26475, 2102, 1192, 15452, 41932, 41932, 41972, 41972, 100, 154190, 50, 50, 40, 210, 270, 430, 155702, 4670, 158652, 930, 360, 670, 160682
2011-09-05, 7128, 12438, 1352, 1332, 892, 4590, 260, 638, 340, 1000, 2065, 710, 2778, 140, 3570, 5332, 10312, 11452, 410, 11098, 815, 1058, 1852, 70, , 460, 109732, 101832, 1812, 500, 103612, 1582, 107522, 140, 1335, 108958, 108995, 42, 42, 308, 152, 30, 2778, 68, 338, 352, 630, 285, 1742, 650, 400, 1025, 860, 1508, 728, 4468, 5188, 6928, 7710, 40, 5240, 4645, 2650, 2582, 180, 5338, 230, 160, 7302, 170, 230, 230, 110, 60, 350, 310, 1530, 775, 980, 10, 80, 0, 40, 272, 70, 1838, 230, 11990, 12672, 5225, 1060, 26445, 2080, 1145, 15430, 41875, 41875, 41915, 41915, 90, 153288, 50, 50, 40, 210, 270, 428, 154788, 4670, 157798, 928, 362, 668, 159822
2011-09-06, 7042 , 12430 , 1337 , 1327 , 880 , 4547 , 260 , 630 , 340 , 1000 , 2050 , 710 , 2760 , 140 , 3560 , 5277 , 10210 , 11337 , 410 , 10987 , 807 , 1037 , 1837 , 70 ,  , 460 , 109073 , 101167 , 1793 , 490 , 102930 , 1557 , 106837 , 140 , 1303 , 108240 , 108273 , 47 , 40 , 283 , 147 , 27 , 2753 , 63 , 340 , 347 , 653 , 320 , 1763 , 650 , 393 , 1010 , 860 , 1463 , 720 , 4387 , 5097 , 6830 , 7637 , 40 , 5140 , 4563 , 2597 , 2530 , 173 , 5300 , 230 , 160 , 7310 , 170 , 230 , 240 , 110 , 63 , 350 , 310 , 1440 , 763 , 980 , 10 , 80 , 0 , 40 , 267 , 70 , 1817 , 227 , 11840 , 12510 , 5207 , 1053 , 26410 , 2063 , 1167 , 15410 , 41823 , 41823 , 41867 , 41867 , 90 , 152527 , 50 , 50 , 40 , 210 , 270 , 420 , 154003 , 4670 , 157060 , 920 , 370 , 657 , 159083 
