, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-12-29,3053.0,9680.0,565.0,500.0,1071.0,3708.0,257.0,539.0,272.0,640.0,1532.0,910.0,2737.0,228.0,4004.0,4936.0,16834.0,17430.0,343.0,19280.0,2548.0,4303.0,407.0,101319.0,402.0,105039.0,90460.0,1030.0,510.0,90071.0,577.0,89985.0,119.0,1188.0,87875.0,87707.0,147.0,208.0,258.0,329.0,634.0,39.0,1063.0,107.0,447.0,167.0,612.0,1851.0,2563.0,424.0,437.0,1335.0,415.0,1684.0,409.0,1164.0,1407.0,2289.0,1192.0,22.0,2227.0,2170.0,1895.0,1868.0,611.0,5036.0,790.0,72.0,7851.0,83.0,83.0,118.0,63.0,45.0,337.0,240.0,114.0,289.0,861.0,65.0,55.0,45.0,80.0,376.0,62.0,1121.0,153.0,10541.0,11031.0,4010.0,1661.0,15506.0,3567.0,3543.0,5481.0,20987.0,20987.0,21155.0,21155.0,2054.0,112043.0,377.0,732.0,572.0,391.0,377.0,585.0,115613.0,6582.0,118577.0,977.0,2184.0,957.0,118487.0
2008-12-30,3047.0,7038.0,562.0,496.0,1061.0,3726.0,257.0,538.0,270.0,639.0,1527.0,907.0,2710.0,162.0,3786.0,4505.0,16754.0,17314.0,354.0,19445.0,2302.0,4096.0,324.0,103002.0,399.0,106807.0,88750.0,1032.0,507.0,90686.0,568.0,93394.0,119.0,1181.0,95120.0,95239.0,125.0,138.0,254.0,253.0,610.0,38.0,1075.0,101.0,447.0,166.0,570.0,1798.0,2610.0,423.0,436.0,1326.0,411.0,1678.0,408.0,1162.0,1404.0,2274.0,1199.0,22.0,2209.0,2148.0,1871.0,1851.0,604.0,5019.0,785.0,72.0,7853.0,83.0,83.0,118.0,62.0,45.0,336.0,253.0,118.0,288.0,868.0,65.0,54.0,45.0,74.0,374.0,61.0,1334.0,235.0,10479.0,11058.0,4039.0,2128.0,17522.0,4171.0,3685.0,6362.0,23884.0,23884.0,24046.0,24046.0,1579.0,119788.0,227.0,972.0,377.0,859.0,570.0,1065.0,123308.0,7261.0,127050.0,943.0,1826.0,901.0,130137.0
2008-12-31,3042.0,5663.0,558.0,492.0,1051.0,3735.0,256.0,536.0,268.0,634.0,1518.0,905.0,2678.0,149.0,3682.0,4435.0,16336.0,16856.0,354.0,18992.0,2045.0,4073.0,198.0,102189.0,396.0,106950.0,82500.0,1042.0,504.0,84694.0,560.0,87653.0,118.0,1102.0,89660.0,89935.0,116.0,117.0,250.0,228.0,589.0,36.0,1057.0,95.0,446.0,164.0,560.0,1776.0,2576.0,423.0,434.0,1311.0,407.0,1669.0,407.0,1159.0,1401.0,2268.0,1200.0,22.0,2201.0,2136.0,1852.0,1833.0,596.0,4993.0,781.0,72.0,7673.0,83.0,83.0,117.0,61.0,45.0,336.0,241.0,122.0,286.0,869.0,65.0,54.0,45.0,80.0,373.0,61.0,1135.0,229.0,10711.0,11295.0,4040.0,1842.0,17132.0,4333.0,3018.0,6253.0,23386.0,23386.0,23544.0,23544.0,879.0,120775.0,97.0,504.0,201.0,1058.0,472.0,1225.0,127977.0,6646.0,131731.0,868.0,1265.0,763.0,135148.0
2009-01-01,3037.0,5237.0,555.0,487.0,1042.0,3743.0,256.0,535.0,266.0,629.0,1509.0,902.0,2646.0,145.0,3619.0,4443.0,15331.0,15838.0,352.0,18200.0,1877.0,3774.0,153.0,100815.0,393.0,105444.0,77843.0,1044.0,501.0,79520.0,553.0,82168.0,118.0,1046.0,84048.0,84360.0,109.0,109.0,246.0,217.0,568.0,35.0,1036.0,91.0,443.0,163.0,550.0,1757.0,2552.0,422.0,433.0,1299.0,403.0,1656.0,407.0,1156.0,1397.0,2261.0,1201.0,22.0,2189.0,2124.0,1841.0,1825.0,587.0,4974.0,776.0,72.0,7587.0,82.0,82.0,117.0,60.0,45.0,335.0,235.0,126.0,283.0,870.0,65.0,54.0,45.0,95.0,372.0,60.0,1037.0,204.0,10485.0,11166.0,4011.0,1514.0,18258.0,4131.0,2687.0,6102.0,24361.0,24361.0,24585.0,24585.0,1005.0,116294.0,70.0,381.0,155.0,682.0,379.0,1016.0,123446.0,6624.0,127316.0,849.0,1445.0,992.0,130910.0
2009-01-02,3031.0,5072.0,552.0,483.0,1032.0,3752.0,255.0,533.0,263.0,625.0,1500.0,900.0,2614.0,142.0,3567.0,4452.0,13315.0,13797.0,349.0,16084.0,1764.0,3174.0,144.0,100371.0,390.0,104767.0,82500.0,1042.0,498.0,84429.0,545.0,86898.0,118.0,1018.0,87753.0,87611.0,103.0,104.0,242.0,208.0,548.0,33.0,1011.0,86.0,440.0,162.0,539.0,1733.0,2560.0,422.0,432.0,1289.0,399.0,1644.0,406.0,1153.0,1393.0,2254.0,1203.0,21.0,2173.0,2107.0,1826.0,1816.0,578.0,4956.0,771.0,72.0,7512.0,82.0,82.0,116.0,59.0,45.0,335.0,235.0,130.0,281.0,871.0,65.0,54.0,45.0,99.0,370.0,60.0,1019.0,190.0,10290.0,10914.0,3995.0,1349.0,19199.0,3842.0,2535.0,5800.0,24999.0,24999.0,25200.0,25200.0,1840.0,114639.0,65.0,461.0,138.0,552.0,342.0,930.0,120281.0,7200.0,124483.0,832.0,1294.0,1425.0,127928.0
2009-01-03,3026.0,5070.0,550.0,479.0,1024.0,3761.0,255.0,531.0,261.0,621.0,1492.0,897.0,2584.0,139.0,3519.0,4462.0,12875.0,13330.0,347.0,15428.0,1689.0,2765.0,140.0,99017.0,388.0,103646.0,73750.0,1038.0,495.0,75762.0,538.0,78631.0,118.0,996.0,80614.0,80968.0,98.0,99.0,239.0,201.0,538.0,32.0,989.0,83.0,437.0,161.0,530.0,1717.0,2499.0,422.0,431.0,1280.0,396.0,1631.0,406.0,1150.0,1389.0,2247.0,1205.0,21.0,2156.0,2088.0,1808.0,1805.0,569.0,4937.0,766.0,72.0,7506.0,82.0,82.0,115.0,59.0,45.0,334.0,235.0,134.0,278.0,872.0,65.0,54.0,45.0,100.0,369.0,59.0,1009.0,182.0,10264.0,10868.0,3982.0,1274.0,19107.0,3603.0,2430.0,5530.0,24637.0,24637.0,24804.0,24804.0,1428.0,114898.0,63.0,377.0,126.0,563.0,331.0,928.0,121395.0,7175.0,127638.0,815.0,945.0,1089.0,130746.0
2009-01-04,3022.0,5069.0,547.0,475.0,1015.0,3770.0,254.0,530.0,260.0,617.0,1485.0,895.0,2554.0,136.0,3479.0,4471.0,12806.0,13242.0,344.0,15324.0,1636.0,2688.0,136.0,98275.0,386.0,102654.0,76287.0,1033.0,493.0,76600.0,532.0,77777.0,118.0,976.0,77773.0,77600.0,93.0,94.0,236.0,194.0,532.0,31.0,975.0,79.0,434.0,160.0,521.0,1706.0,2431.0,421.0,429.0,1273.0,392.0,1621.0,405.0,1148.0,1385.0,2240.0,1206.0,21.0,2140.0,2071.0,1790.0,1792.0,560.0,4915.0,762.0,71.0,7467.0,82.0,82.0,115.0,58.0,45.0,334.0,234.0,138.0,276.0,873.0,65.0,54.0,45.0,101.0,368.0,59.0,999.0,177.0,10205.0,10812.0,3973.0,1222.0,18968.0,3416.0,2345.0,5320.0,24288.0,24288.0,24443.0,24443.0,789.0,106736.0,62.0,307.0,117.0,502.0,327.0,835.0,113581.0,6689.0,123559.0,800.0,724.0,722.0,126781.0
2009-01-05,3017.0,5068.0,544.0,471.0,1007.0,3767.0,254.0,528.0,258.0,614.0,1478.0,893.0,2524.0,133.0,3440.0,4478.0,12762.0,13183.0,342.0,15263.0,1592.0,2690.0,133.0,98098.0,383.0,102395.0,95723.0,1029.0,490.0,96764.0,525.0,98159.0,118.0,957.0,97222.0,96468.0,88.0,90.0,232.0,187.0,526.0,30.0,966.0,77.0,431.0,159.0,513.0,1697.0,2396.0,421.0,428.0,1267.0,388.0,1613.0,405.0,1145.0,1381.0,2233.0,1208.0,21.0,2127.0,2055.0,1773.0,1780.0,551.0,4893.0,757.0,71.0,7398.0,82.0,82.0,114.0,57.0,45.0,333.0,234.0,142.0,273.0,874.0,64.0,54.0,45.0,102.0,367.0,59.0,991.0,174.0,10183.0,10782.0,3964.0,1170.0,18862.0,3264.0,2270.0,5149.0,24012.0,24012.0,24161.0,24161.0,918.0,111244.0,61.0,295.0,111.0,435.0,322.0,769.0,114732.0,6375.0,121628.0,788.0,649.0,686.0,123515.0
2009-01-06,3012.0,5067.0,541.0,467.0,999.0,3759.0,253.0,527.0,256.0,611.0,1472.0,890.0,2495.0,130.0,3402.0,4475.0,12719.0,13125.0,340.0,15205.0,1553.0,2727.0,130.0,98009.0,381.0,102295.0,96697.0,1025.0,488.0,98180.0,519.0,100393.0,118.0,938.0,101218.0,101178.0,84.0,86.0,228.0,181.0,520.0,29.0,957.0,74.0,428.0,159.0,505.0,1690.0,2387.0,420.0,427.0,1260.0,385.0,1606.0,404.0,1142.0,1377.0,2226.0,1209.0,21.0,2115.0,2041.0,1758.0,1769.0,542.0,4871.0,752.0,71.0,7350.0,82.0,82.0,114.0,57.0,45.0,332.0,234.0,146.0,270.0,875.0,64.0,54.0,45.0,103.0,366.0,58.0,984.0,172.0,10138.0,10738.0,3955.0,1134.0,18797.0,3135.0,2204.0,5006.0,23804.0,23804.0,23995.0,23995.0,1145.0,126745.0,60.0,304.0,108.0,414.0,318.0,796.0,131005.0,6350.0,133796.0,781.0,696.0,735.0,134922.0
2009-01-07,3008.0,5067.0,539.0,463.0,991.0,3751.0,253.0,525.0,254.0,608.0,1465.0,888.0,2466.0,128.0,3365.0,4469.0,12669.0,13061.0,338.0,15142.0,1517.0,2708.0,128.0,97911.0,380.0,102201.0,97000.0,1021.0,485.0,98533.0,513.0,100816.0,117.0,921.0,101723.0,101715.0,81.0,83.0,225.0,176.0,514.0,28.0,948.0,72.0,425.0,158.0,498.0,1681.0,2368.0,420.0,426.0,1255.0,381.0,1599.0,403.0,1139.0,1373.0,2220.0,1218.0,21.0,2105.0,2029.0,1745.0,1760.0,533.0,4852.0,747.0,71.0,7334.0,81.0,81.0,113.0,56.0,45.0,332.0,234.0,149.0,269.0,876.0,64.0,53.0,45.0,103.0,365.0,58.0,978.0,170.0,10092.0,10702.0,3947.0,1123.0,18881.0,3035.0,2180.0,4898.0,23779.0,23779.0,24215.0,24215.0,1105.0,129003.0,59.0,296.0,104.0,422.0,315.0,880.0,134582.0,6394.0,137851.0,775.0,678.0,724.0,139953.0
