, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, LUCKY PEAK RESERVOIR, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2004-02-10,2753.0,4566.0,765.0,381.0,470.0,3660.0,151.0,352.0,169.0,542.0,1140.0,553.0,1693.0,81.0,2239.0,4633.0,8775.0,9097.0,650.0,11682.0,1379.0,2961.0,96.0,56627.0,309.0,60066.0,82976.0,926.0,362.0,84320.0,510.0,86654.0,85.0,869.0,88185.0,88211.0,211.0,199.0,307.0,503.0,698.0,240.0,1065.0,111.0,396.0,245.0,483.0,1911.0,2269.0,314.0,369.0,1038.0,316.0,1309.0,454.0,900.0,1119.0,1782.0,1277.0,20.0,1795.0,1624.0,1324.0,1139.0,189.0,2092.0,560.0,100.0,6927.0,51.0,19.0,127.0,87.0,46.0,335.0,233.0,722.0,269.0,769.0,30.0,55.0,41.0,39.0,231.0,40.0,1070.0,547.0,10310.0,11300.0,3049.0,1162.0,18678.0,1853.0,2255.0,4571.0,23249.0,23249.0,25728.0,25728.0,1115.0,117629.0,220.0,699.0,151.0,834.0,745.0,1358.0,125032.0,6059.0,123903.0,2354.0,1863.0,1074.0,128559.0
2004-02-11,2743.0,4574.0,762.0,380.0,469.0,3654.0,151.0,351.0,169.0,540.0,1137.0,552.0,1689.0,83.0,2235.0,4624.0,9054.0,9372.0,650.0,11873.0,1546.0,3047.0,103.0,56638.0,307.0,60136.0,82405.0,915.0,361.0,83736.0,504.0,86069.0,85.0,882.0,87553.0,87580.0,213.0,198.0,311.0,504.0,699.0,243.0,1083.0,107.0,410.0,244.0,489.0,1921.0,2257.0,314.0,368.0,1037.0,315.0,1304.0,453.0,897.0,1116.0,1777.0,1277.0,19.0,1790.0,1616.0,1315.0,1132.0,189.0,2099.0,560.0,103.0,6955.0,51.0,19.0,126.0,87.0,46.0,336.0,232.0,720.0,268.0,770.0,30.0,55.0,41.0,39.0,230.0,40.0,1061.0,648.0,10480.0,11583.0,3041.0,1215.0,18827.0,1903.0,2373.0,4650.0,23477.0,23477.0,25944.0,25944.0,1168.0,117251.0,218.0,696.0,156.0,842.0,740.0,1407.0,124706.0,6071.0,123578.0,2137.0,1870.0,1122.0,128831.0
2004-02-12,2734.0,4582.0,759.0,379.0,468.0,3648.0,150.0,350.0,168.0,538.0,1133.0,551.0,1684.0,84.0,2230.0,4614.0,10033.0,10373.0,642.0,12824.0,1755.0,3292.0,105.0,56238.0,306.0,60249.0,81833.0,906.0,360.0,83152.0,499.0,85486.0,85.0,887.0,86912.0,86938.0,218.0,199.0,316.0,522.0,709.0,244.0,1094.0,108.0,407.0,246.0,483.0,1940.0,2273.0,313.0,367.0,1035.0,315.0,1299.0,453.0,895.0,1113.0,1771.0,1276.0,19.0,1785.0,1607.0,1307.0,1125.0,190.0,2106.0,560.0,107.0,6987.0,51.0,19.0,126.0,88.0,46.0,431.0,232.0,719.0,267.0,771.0,30.0,55.0,40.0,39.0,230.0,40.0,1057.0,682.0,10573.0,11811.0,3039.0,1226.0,18966.0,1962.0,2463.0,4779.0,23744.0,23744.0,26239.0,26239.0,1246.0,116938.0,211.0,657.0,162.0,839.0,734.0,1414.0,124438.0,6071.0,123303.0,1967.0,1789.0,1145.0,128408.0
2004-02-13,2724.0,4592.0,756.0,378.0,466.0,3643.0,150.0,350.0,168.0,537.0,1130.0,550.0,1680.0,85.0,2226.0,4605.0,10361.0,10734.0,640.0,13314.0,1941.0,3533.0,108.0,55702.0,304.0,59646.0,81262.0,897.0,359.0,82570.0,494.0,84903.0,85.0,899.0,86278.0,86304.0,219.0,200.0,321.0,526.0,716.0,246.0,1107.0,114.0,409.0,255.0,476.0,1950.0,2307.0,313.0,366.0,1034.0,314.0,1295.0,452.0,893.0,1111.0,1767.0,1275.0,19.0,1779.0,1599.0,1298.0,1118.0,190.0,2114.0,560.0,110.0,7047.0,51.0,19.0,126.0,88.0,46.0,709.0,231.0,717.0,267.0,772.0,29.0,55.0,40.0,39.0,229.0,39.0,1069.0,762.0,10656.0,11981.0,3042.0,1247.0,19097.0,2029.0,2506.0,4882.0,23979.0,23979.0,26673.0,26673.0,1403.0,116844.0,212.0,636.0,169.0,815.0,781.0,1469.0,124327.0,6127.0,123231.0,1964.0,1891.0,1163.0,128194.0
2004-02-14,2715.0,4600.0,754.0,378.0,465.0,3637.0,150.0,349.0,167.0,535.0,1127.0,549.0,1676.0,85.0,2220.0,4596.0,10421.0,10797.0,646.0,13409.0,2067.0,3674.0,107.0,56178.0,302.0,60220.0,80690.0,893.0,358.0,81989.0,489.0,84322.0,84.0,892.0,85632.0,85660.0,208.0,188.0,322.0,477.0,715.0,238.0,1110.0,110.0,416.0,256.0,480.0,1965.0,2333.0,312.0,365.0,1033.0,313.0,1290.0,452.0,892.0,1109.0,1763.0,1274.0,19.0,1774.0,1590.0,1290.0,1111.0,191.0,2121.0,560.0,113.0,7098.0,51.0,19.0,125.0,88.0,46.0,933.0,231.0,716.0,266.0,773.0,29.0,54.0,40.0,39.0,228.0,39.0,1090.0,945.0,10882.0,12272.0,3039.0,1273.0,19232.0,2089.0,2508.0,4914.0,24146.0,24146.0,26999.0,26999.0,1472.0,116729.0,207.0,634.0,168.0,810.0,789.0,1553.0,124353.0,6123.0,123253.0,1952.0,1882.0,1158.0,128309.0
2004-02-15,2706.0,4606.0,751.0,377.0,464.0,3631.0,150.0,348.0,167.0,533.0,1124.0,548.0,1672.0,84.0,2214.0,4587.0,10458.0,10833.0,647.0,13458.0,2193.0,3331.0,105.0,56311.0,301.0,60083.0,80119.0,884.0,357.0,81411.0,484.0,83744.0,84.0,874.0,84973.0,85000.0,200.0,178.0,318.0,434.0,709.0,224.0,1099.0,106.0,400.0,259.0,462.0,1964.0,2359.0,312.0,364.0,1031.0,313.0,1285.0,451.0,891.0,1107.0,1759.0,1274.0,19.0,1769.0,1582.0,1281.0,1103.0,191.0,2128.0,560.0,115.0,7141.0,51.0,20.0,125.0,90.0,45.0,1023.0,231.0,714.0,266.0,774.0,29.0,54.0,40.0,39.0,228.0,39.0,1099.0,1054.0,11123.0,12655.0,3026.0,1296.0,19303.0,2142.0,2525.0,4927.0,24230.0,24230.0,26985.0,26985.0,1336.0,116134.0,201.0,632.0,168.0,807.0,786.0,1560.0,123887.0,6130.0,122811.0,1952.0,1812.0,1164.0,127799.0
2004-02-16,2698.0,4613.0,749.0,376.0,463.0,3626.0,149.0,347.0,166.0,531.0,1120.0,547.0,1667.0,84.0,2208.0,4579.0,10486.0,10854.0,644.0,13491.0,2257.0,2642.0,107.0,56356.0,300.0,59457.0,79548.0,875.0,356.0,80831.0,480.0,83164.0,84.0,871.0,84325.0,84352.0,200.0,180.0,317.0,423.0,708.0,218.0,1082.0,107.0,381.0,262.0,437.0,1932.0,2380.0,311.0,363.0,1030.0,312.0,1280.0,450.0,889.0,1104.0,1755.0,1273.0,19.0,1763.0,1573.0,1273.0,1096.0,192.0,2135.0,560.0,118.0,7195.0,51.0,20.0,124.0,93.0,45.0,1064.0,230.0,713.0,265.0,774.0,42.0,54.0,40.0,39.0,227.0,39.0,1106.0,1221.0,11314.0,12958.0,3005.0,1341.0,17120.0,2182.0,2527.0,4979.0,22099.0,22099.0,24853.0,24853.0,1277.0,114497.0,210.0,662.0,170.0,807.0,811.0,1595.0,122553.0,6157.0,121558.0,2371.0,1888.0,1251.0,126760.0
2004-02-17,2688.0,4620.0,746.0,375.0,461.0,3620.0,149.0,347.0,166.0,529.0,1117.0,546.0,1663.0,86.0,2203.0,4570.0,10526.0,10895.0,652.0,13586.0,2315.0,2757.0,119.0,56394.0,299.0,59612.0,78976.0,876.0,355.0,80250.0,476.0,82582.0,84.0,879.0,83688.0,83715.0,198.0,182.0,315.0,388.0,711.0,222.0,1081.0,107.0,368.0,265.0,428.0,1900.0,2386.0,311.0,362.0,1029.0,311.0,1277.0,450.0,886.0,1101.0,1750.0,1272.0,19.0,1760.0,1564.0,1264.0,1089.0,192.0,2143.0,560.0,121.0,7265.0,51.0,20.0,124.0,97.0,45.0,1121.0,230.0,714.0,264.0,767.0,77.0,55.0,40.0,39.0,225.0,39.0,1136.0,1412.0,11575.0,13339.0,3000.0,1433.0,17140.0,2232.0,2723.0,5162.0,22302.0,22302.0,25230.0,25230.0,1306.0,112613.0,227.0,686.0,177.0,845.0,866.0,1682.0,120459.0,6183.0,119399.0,2408.0,2045.0,1336.0,125037.0
2004-02-18,2677.0,4627.0,743.0,373.0,458.0,3614.0,149.0,346.0,165.0,528.0,1114.0,545.0,1659.0,86.0,2198.0,4561.0,10565.0,10929.0,660.0,13651.0,2424.0,2851.0,124.0,56471.0,297.0,59779.0,78405.0,872.0,355.0,79675.0,471.0,82007.0,84.0,890.0,83059.0,83085.0,201.0,193.0,317.0,423.0,718.0,231.0,1091.0,110.0,364.0,270.0,428.0,1900.0,2378.0,310.0,361.0,1027.0,310.0,1273.0,449.0,884.0,1098.0,1745.0,1272.0,19.0,1759.0,1557.0,1255.0,1081.0,193.0,2150.0,560.0,127.0,7346.0,51.0,20.0,123.0,101.0,45.0,1193.0,229.0,715.0,264.0,759.0,100.0,58.0,39.0,38.0,223.0,38.0,1179.0,1563.0,11852.0,13775.0,3005.0,1460.0,17774.0,2354.0,2848.0,5297.0,23071.0,23071.0,26088.0,26088.0,1297.0,112839.0,264.0,716.0,203.0,879.0,937.0,1805.0,120741.0,6263.0,119653.0,3074.0,2202.0,1399.0,125630.0
2004-02-19,2666.0,4633.0,741.0,371.0,454.0,3607.0,149.0,345.0,165.0,526.0,1111.0,544.0,1655.0,86.0,2192.0,4552.0,10593.0,10951.0,660.0,13634.0,2568.0,2966.0,119.0,56518.0,296.0,59961.0,77833.0,865.0,354.0,79102.0,467.0,81433.0,83.0,910.0,82442.0,82468.0,200.0,195.0,320.0,462.0,725.0,236.0,1101.0,115.0,379.0,279.0,447.0,1917.0,2398.0,309.0,360.0,1027.0,309.0,1269.0,448.0,881.0,1095.0,1740.0,1271.0,19.0,1758.0,1552.0,1249.0,1074.0,193.0,2159.0,560.0,130.0,7401.0,50.0,21.0,123.0,103.0,45.0,1233.0,229.0,712.0,263.0,750.0,108.0,59.0,39.0,38.0,221.0,38.0,1192.0,1576.0,12021.0,14131.0,3002.0,1473.0,18366.0,2492.0,2769.0,5425.0,23791.0,23791.0,26847.0,26847.0,1274.0,112982.0,289.0,799.0,313.0,924.0,937.0,1894.0,121056.0,6319.0,119978.0,3154.0,2255.0,1423.0,126599.0
2004-02-20,2656.0,4640.0,738.0,367.0,448.0,3600.0,148.0,344.0,164.0,524.0,1107.0,543.0,1650.0,87.0,2187.0,4542.0,10625.0,11004.0,653.0,13702.0,2640.0,3140.0,124.0,56518.0,295.0,60147.0,77262.0,864.0,353.0,78522.0,464.0,80853.0,83.0,941.0,81862.0,81885.0,199.0,195.0,322.0,466.0,733.0,241.0,1118.0,115.0,398.0,283.0,473.0,1953.0,2431.0,309.0,359.0,1026.0,308.0,1266.0,448.0,878.0,1091.0,1734.0,1270.0,19.0,1757.0,1544.0,1243.0,1069.0,193.0,2170.0,560.0,133.0,7449.0,50.0,21.0,122.0,103.0,45.0,1235.0,228.0,712.0,262.0,742.0,108.0,60.0,39.0,37.0,219.0,38.0,1198.0,1651.0,12151.0,14393.0,2997.0,1471.0,18809.0,2572.0,2765.0,5639.0,24448.0,24448.0,27616.0,27616.0,1232.0,113128.0,260.0,787.0,246.0,998.0,913.0,1907.0,121326.0,6326.0,120208.0,2789.0,2105.0,1376.0,126917.0
2004-02-21,2646.0,4644.0,736.0,364.0,443.0,3592.0,148.0,344.0,164.0,522.0,1104.0,542.0,1646.0,87.0,2182.0,4531.0,10666.0,11050.0,650.0,13728.0,2683.0,3209.0,118.0,56558.0,294.0,60253.0,76690.0,868.0,352.0,77948.0,465.0,80279.0,82.0,934.0,81288.0,81313.0,186.0,172.0,319.0,402.0,732.0,238.0,1124.0,113.0,407.0,279.0,493.0,1988.0,2473.0,308.0,358.0,1023.0,307.0,1262.0,447.0,875.0,1087.0,1729.0,1270.0,19.0,1756.0,1539.0,1236.0,1063.0,193.0,2181.0,560.0,133.0,7487.0,50.0,21.0,122.0,103.0,45.0,1237.0,228.0,713.0,262.0,734.0,122.0,62.0,39.0,36.0,216.0,38.0,1213.0,1716.0,12309.0,14721.0,2993.0,1463.0,19260.0,2602.0,2732.0,5728.0,24989.0,24989.0,28296.0,28296.0,1090.0,113177.0,248.0,709.0,214.0,967.0,934.0,1891.0,121461.0,6347.0,120322.0,2546.0,1871.0,1316.0,126454.0
2004-02-22,2635.0,4649.0,733.0,360.0,437.0,3584.0,147.0,343.0,163.0,520.0,1101.0,541.0,1642.0,88.0,2177.0,4520.0,10716.0,11116.0,646.0,13822.0,2866.0,3367.0,120.0,56592.0,293.0,60453.0,76119.0,888.0,352.0,77378.0,467.0,79707.0,82.0,909.0,80690.0,80715.0,191.0,180.0,322.0,447.0,736.0,236.0,1122.0,115.0,404.0,276.0,500.0,1999.0,2508.0,308.0,357.0,1021.0,306.0,1257.0,447.0,872.0,1084.0,1723.0,1269.0,19.0,1755.0,1532.0,1230.0,1058.0,193.0,2193.0,560.0,136.0,7542.0,50.0,21.0,121.0,105.0,44.0,1213.0,229.0,721.0,261.0,732.0,140.0,63.0,39.0,36.0,214.0,38.0,1229.0,1811.0,12448.0,15014.0,2983.0,1497.0,19786.0,2609.0,2720.0,5837.0,25623.0,25623.0,29151.0,29151.0,1042.0,113335.0,267.0,698.0,205.0,894.0,999.0,1912.0,121503.0,6322.0,120282.0,2462.0,1753.0,1348.0,125970.0
2004-02-23,2625.0,4653.0,731.0,356.0,432.0,3575.0,147.0,342.0,163.0,519.0,1097.0,540.0,1637.0,89.0,2172.0,4509.0,10773.0,11174.0,641.0,13897.0,3033.0,3573.0,119.0,56663.0,292.0,60725.0,75548.0,911.0,351.0,76821.0,465.0,79148.0,81.0,905.0,80122.0,80145.0,193.0,171.0,321.0,489.0,745.0,241.0,1130.0,111.0,402.0,279.0,504.0,1999.0,2521.0,307.0,356.0,1018.0,305.0,1252.0,446.0,869.0,1080.0,1717.0,1268.0,19.0,1753.0,1525.0,1224.0,1052.0,193.0,2204.0,560.0,136.0,7587.0,50.0,22.0,121.0,106.0,44.0,1211.0,231.0,729.0,261.0,732.0,146.0,63.0,38.0,35.0,211.0,37.0,1247.0,1897.0,12625.0,15322.0,2980.0,1581.0,20356.0,2638.0,2773.0,6008.0,26364.0,26364.0,29922.0,29922.0,1150.0,113703.0,293.0,712.0,209.0,875.0,1031.0,2028.0,121921.0,6337.0,120652.0,2405.0,1720.0,1377.0,126162.0
2004-02-24,2614.0,4657.0,728.0,352.0,427.0,3567.0,147.0,341.0,162.0,517.0,1094.0,539.0,1633.0,90.0,2167.0,4500.0,10828.0,11226.0,636.0,13927.0,3172.0,3802.0,127.0,56721.0,291.0,61026.0,74976.0,938.0,350.0,76271.0,479.0,78598.0,80.0,926.0,79588.0,79610.0,206.0,183.0,320.0,440.0,751.0,252.0,1146.0,119.0,405.0,310.0,513.0,2008.0,2533.0,307.0,355.0,1016.0,304.0,1247.0,445.0,865.0,1076.0,1712.0,1268.0,19.0,1752.0,1518.0,1219.0,1047.0,193.0,2216.0,560.0,139.0,7628.0,50.0,22.0,120.0,106.0,44.0,1212.0,232.0,738.0,260.0,726.0,153.0,64.0,38.0,35.0,209.0,37.0,1274.0,1972.0,12784.0,15607.0,2975.0,1659.0,20846.0,2695.0,2825.0,6217.0,27064.0,27064.0,30857.0,30857.0,1140.0,113992.0,296.0,732.0,193.0,887.0,1030.0,2076.0,122311.0,6313.0,120972.0,2423.0,1715.0,1432.0,126492.0
2004-02-25,2604.0,4674.0,726.0,348.0,423.0,3559.0,146.0,340.0,162.0,515.0,1091.0,538.0,1628.0,91.0,2162.0,4524.0,10889.0,11306.0,633.0,14042.0,3277.0,4018.0,131.0,56762.0,290.0,61287.0,74405.0,970.0,350.0,75725.0,485.0,78050.0,80.0,941.0,79058.0,79080.0,215.0,178.0,320.0,396.0,755.0,256.0,1161.0,129.0,418.0,330.0,535.0,2030.0,2561.0,306.0,354.0,1015.0,304.0,1242.0,445.0,862.0,1073.0,1706.0,1267.0,19.0,1750.0,1511.0,1213.0,1042.0,193.0,2228.0,560.0,141.0,7651.0,50.0,22.0,120.0,107.0,44.0,1164.0,233.0,746.0,259.0,722.0,166.0,65.0,38.0,35.0,206.0,37.0,1304.0,2091.0,12977.0,16011.0,2972.0,1725.0,21303.0,2756.0,2807.0,6410.0,27713.0,27713.0,31744.0,31744.0,1083.0,114327.0,287.0,715.0,199.0,899.0,1040.0,2111.0,122705.0,6272.0,121273.0,2438.0,1720.0,1434.0,126830.0
2004-02-26,2594.0,4681.0,723.0,344.0,419.0,3551.0,146.0,339.0,161.0,513.0,1087.0,537.0,1624.0,93.0,2158.0,4553.0,10946.0,11370.0,635.0,14098.0,3338.0,4088.0,126.0,56855.0,289.0,61444.0,73833.0,1000.0,349.0,75184.0,486.0,77508.0,79.0,943.0,78519.0,78541.0,217.0,188.0,321.0,466.0,756.0,252.0,1163.0,132.0,424.0,305.0,552.0,2050.0,2584.0,306.0,353.0,1012.0,303.0,1238.0,444.0,859.0,1069.0,1700.0,1266.0,19.0,1750.0,1506.0,1209.0,1038.0,193.0,2241.0,560.0,146.0,7675.0,50.0,22.0,119.0,107.0,44.0,1081.0,233.0,753.0,259.0,712.0,170.0,65.0,38.0,35.0,204.0,37.0,1316.0,2152.0,13131.0,16443.0,2976.0,1757.0,22049.0,2816.0,2807.0,6527.0,28575.0,28575.0,32725.0,32725.0,1037.0,114746.0,285.0,691.0,192.0,869.0,1016.0,2109.0,123157.0,6174.0,121574.0,2374.0,1655.0,1384.0,127094.0
2004-02-27,2585.0,4679.0,721.0,341.0,414.0,3543.0,145.0,338.0,161.0,512.0,1084.0,536.0,1620.0,93.0,2153.0,4571.0,11002.0,11428.0,630.0,14124.0,3338.0,4053.0,117.0,56908.0,288.0,61484.0,73259.0,1019.0,348.0,74640.0,479.0,76964.0,78.0,935.0,77970.0,77993.0,204.0,171.0,319.0,413.0,752.0,245.0,1157.0,135.0,426.0,297.0,562.0,2049.0,2593.0,305.0,352.0,1011.0,302.0,1233.0,443.0,856.0,1065.0,1695.0,1266.0,19.0,1748.0,1499.0,1204.0,1034.0,193.0,2253.0,560.0,147.0,7696.0,50.0,23.0,119.0,107.0,43.0,1004.0,234.0,761.0,258.0,701.0,174.0,65.0,38.0,35.0,201.0,37.0,1318.0,2164.0,13184.0,16730.0,2969.0,1695.0,22613.0,2871.0,2826.0,6554.0,29167.0,29167.0,33222.0,33222.0,979.0,114926.0,263.0,642.0,182.0,833.0,970.0,2007.0,123316.0,6026.0,121557.0,2277.0,1514.0,1303.0,126904.0
2004-02-28,2575.0,4688.0,718.0,338.0,410.0,3536.0,145.0,338.0,160.0,510.0,1080.0,535.0,1615.0,95.0,2149.0,4587.0,11064.0,11510.0,622.0,14218.0,3430.0,4079.0,118.0,56931.0,288.0,61535.0,72524.0,1034.0,348.0,73945.0,483.0,76290.0,77.0,940.0,77323.0,77354.0,205.0,182.0,318.0,472.0,757.0,256.0,1171.0,140.0,425.0,304.0,565.0,2046.0,2589.0,305.0,351.0,1008.0,301.0,1229.0,443.0,853.0,1061.0,1689.0,1265.0,19.0,1746.0,1492.0,1198.0,1030.0,193.0,2265.0,560.0,145.0,7689.0,50.0,23.0,118.0,107.0,43.0,881.0,234.0,768.0,257.0,694.0,177.0,65.0,38.0,35.0,198.0,36.0,1316.0,2158.0,13206.0,16915.0,2957.0,1631.0,22979.0,2898.0,2839.0,6591.0,29570.0,29570.0,33665.0,33665.0,929.0,114724.0,253.0,593.0,169.0,773.0,963.0,1943.0,123026.0,5937.0,121138.0,2238.0,1401.0,1273.0,126202.0
2004-02-29,2567.0,4694.0,716.0,335.0,405.0,3530.0,144.0,337.0,160.0,508.0,1077.0,534.0,1611.0,96.0,2145.0,4571.0,11128.0,11580.0,617.0,14298.0,3670.0,4306.0,129.0,56926.0,287.0,61781.0,71651.0,1048.0,347.0,73090.0,493.0,75439.0,76.0,954.0,76498.0,76533.0,205.0,173.0,316.0,517.0,760.0,264.0,1192.0,143.0,424.0,298.0,565.0,2062.0,2574.0,304.0,351.0,1007.0,300.0,1224.0,442.0,850.0,1058.0,1684.0,1264.0,19.0,1745.0,1485.0,1192.0,1025.0,193.0,2276.0,560.0,146.0,7718.0,50.0,23.0,118.0,108.0,43.0,758.0,234.0,775.0,257.0,688.0,185.0,65.0,38.0,36.0,196.0,36.0,1319.0,2161.0,13213.0,17041.0,2951.0,1662.0,25472.0,2913.0,2876.0,6738.0,32210.0,32210.0,36323.0,36323.0,968.0,115294.0,249.0,595.0,165.0,722.0,989.0,1990.0,123261.0,5923.0,121250.0,2204.0,1384.0,1308.0,126082.0
2004-03-01,2560.0,4694.0,713.0,332.0,401.0,3525.0,144.0,336.0,159.0,506.0,1074.0,533.0,1607.0,97.0,2140.0,4556.0,11183.0,11639.0,617.0,14361.0,3897.0,4571.0,135.0,56861.0,286.0,62004.0,70817.0,1059.0,347.0,72288.0,496.0,74660.0,76.0,957.0,75758.0,75803.0,203.0,163.0,314.0,530.0,759.0,264.0,1204.0,144.0,423.0,291.0,564.0,2073.0,2569.0,304.0,350.0,1005.0,299.0,1221.0,442.0,847.0,1054.0,1678.0,1264.0,19.0,1744.0,1483.0,1189.0,1022.0,193.0,2288.0,560.0,149.0,7758.0,49.0,23.0,117.0,109.0,43.0,678.0,235.0,781.0,256.0,690.0,197.0,96.0,38.0,37.0,194.0,36.0,1329.0,2198.0,13254.0,17230.0,2953.0,1718.0,26643.0,2916.0,2887.0,6827.0,33470.0,33470.0,37618.0,37618.0,1085.0,117079.0,246.0,597.0,165.0,717.0,1008.0,2103.0,125022.0,5905.0,122930.0,2175.0,1414.0,1313.0,127631.0
2004-03-02,2552.0,4696.0,711.0,330.0,399.0,3520.0,144.0,335.0,159.0,505.0,1071.0,532.0,1603.0,98.0,2136.0,4498.0,11222.0,11668.0,615.0,14352.0,3941.0,4711.0,134.0,56819.0,285.0,62078.0,69901.0,1065.0,346.0,71364.0,484.0,73711.0,75.0,940.0,74765.0,74803.0,201.0,172.0,318.0,526.0,754.0,252.0,1197.0,140.0,419.0,281.0,560.0,2068.0,2570.0,303.0,349.0,1004.0,298.0,1218.0,441.0,844.0,1051.0,1673.0,1263.0,19.0,1744.0,1479.0,1186.0,1020.0,193.0,2302.0,560.0,150.0,7795.0,49.0,24.0,117.0,113.0,42.0,621.0,235.0,783.0,255.0,688.0,204.0,148.0,38.0,38.0,192.0,36.0,1363.0,2310.0,13399.0,17539.0,2958.0,1695.0,27115.0,2932.0,2920.0,6880.0,33995.0,33995.0,38192.0,38192.0,1107.0,117022.0,219.0,561.0,165.0,709.0,995.0,2147.0,125453.0,5852.0,123372.0,2160.0,1425.0,1315.0,128308.0
2004-03-03,2544.0,4700.0,708.0,327.0,396.0,3515.0,143.0,334.0,158.0,503.0,1067.0,531.0,1598.0,96.0,2128.0,4464.0,11235.0,11663.0,607.0,14290.0,3847.0,4566.0,124.0,56804.0,285.0,61924.0,69026.0,1067.0,345.0,70497.0,477.0,72843.0,74.0,917.0,73873.0,73910.0,198.0,180.0,322.0,518.0,751.0,243.0,1181.0,140.0,416.0,282.0,554.0,2040.0,2561.0,303.0,348.0,1001.0,297.0,1213.0,440.0,841.0,1047.0,1668.0,1262.0,19.0,1743.0,1472.0,1181.0,1017.0,193.0,2315.0,560.0,148.0,7801.0,49.0,24.0,116.0,117.0,42.0,609.0,235.0,780.0,255.0,679.0,201.0,144.0,38.0,40.0,189.0,36.0,1378.0,2236.0,13463.0,17775.0,2958.0,1617.0,27490.0,2981.0,2893.0,6868.0,34358.0,34358.0,38435.0,38435.0,1060.0,116466.0,193.0,531.0,164.0,666.0,1015.0,2095.0,124921.0,5829.0,122787.0,2142.0,1433.0,1312.0,127744.0
