, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-05-28, 30814, 19839, 7536, 6750, 9776, 21575, 429, 1229, 1514, 4278, 7359, 5858, 13234, 1387, 18093, 28043, 56794, 58371, 5928, 66451, 12170, 17768, 18524, 463, 11316, 214431, 168653, 12144, 6847, 194958, 5808, 180176, 1287, 8186, 210718, 216629, 983, 748, 705, 2460, 886, 4450, 821, 1897, 1188, 4510, 5275, 6661, 1546, 1736, 3130, 1669, 3915, 5025, 8942, 11415, 12673, 12476, 271, 10190, 9029, 6129, 6174, 141, 9187, 0, 301, 7839, 529, 546, 1051, 909, 232, 423, 2457, 5032, 1242, 1394, 67, 251, 0, 149, 3941, 834, 7377, 1280, 17715, 21315, 32861, 4441, 51331, 22617, 13674, 26024, 77355, 80300, 74723, 80600, 470, 321278, 187, 269, 35, 231, 1390, 1964, 342481, 6772, 322749, 2863, 1231, 1382, 371808
2012-05-29, 32200, 23682, 7622, 6706, 9014, 21179, 389, 1064, 1516, 4205, 7259, 5520, 12794, 1369, 17683, 27038, 56043, 57731, 5870, 66777, 11608, 13780, 15610, 449, 11562, 210935, 168002, 12070, 6721, 195044, 5303, 187733, 1281, 8265, 210974, 213508, 895, 770, 608, 2508, 804, 4222, 786, 1817, 1172, 4323, 5216, 6502, 1383, 1545, 2844, 1704, 3880, 4100, 8842, 11155, 12315, 12418, 199, 10562, 9427, 6827, 6892, 142, 8418, 0, 287, 7850, 525, 543, 1006, 847, 236, 370, 2459, 4929, 1246, 1376, 209, 248, 0, 164, 2471, 1094, 7237, 1216, 17516, 21273, 31902, 4767, 51975, 21880, 13008, 26602, 78577, 79015, 79736, 79736, 489, 314744, 178, 259, 35, 237, 1340, 1909, 323682, 6652, 307876, 2940, 1192, 1396, 318988
2012-05-30, 35977, 25847, 9073, 7890, 9169, 23287, 325, 1006, 1770, 4134, 7171, 5874, 13056, 1353, 17425, 26996, 55149, 56872, 5854, 65760, 11247, 12213, 12793, 431, 12077, 206281, 174998, 12216, 6594, 201748, 4707, 195783, 1258, 7998, 217764, 217916, 809, 686, 449, 2173, 649, 3858, 740, 1678, 1127, 3917, 4503, 6171, 1210, 1382, 2504, 1749, 3505, 4618, 9082, 11429, 12852, 12514, 113, 10712, 9517, 7228, 7364, 120, 9352, 0, 258, 7812, 548, 558, 1048, 830, 317, 268, 2577, 4837, 1236, 1374, 200, 246, 0, 174, 2574, 1210, 7204, 1112, 18348, 21722, 33148, 5712, 54666, 22343, 13100, 28560, 83226, 82975, 83372, 83372, 487, 308750, 161, 244, 33, 210, 1281, 1842, 312614, 6440, 296710, 3059, 1148, 1391, 302424
2012-05-31, 37414, 25578, 10157, 8729, 9230, 25408, 279, 1196, 1960, 4348, 7675, 6580, 14262, 1322, 18602, 29591, 55406, 57271, 6002, 65984, 10870, 11868, 12506, 412, 12288, 204704, 174998, 12110, 6436, 201327, 4484, 196073, 1313, 7972, 217981, 217996, 808, 669, 441, 2307, 666, 3620, 788, 1843, 1366, 4098, 4092, 5622, 1156, 1241, 2239, 1616, 3105, 5721, 9555, 11556, 13136, 12470, 108, 10644, 9380, 7139, 7248, 86, 9472, 0, 246, 7470, 666, 645, 1162, 912, 370, 239, 2551, 4812, 1223, 1293, 188, 241, 0, 136, 2530, 1233, 7034, 1020, 18266, 21854, 34736, 5738, 57082, 23770, 13033, 29946, 87028, 86776, 87160, 87160, 470, 310142, 149, 225, 31, 166, 1238, 1790, 314197, 6238, 298746, 3290, 1206, 1464, 304156
2012-06-01, 37934, 28928, 11135, 9664, 9214, 27135, 325, 1272, 1921, 4583, 8056, 6264, 14324, 1342, 19173, 31290, 56374, 58457, 6236, 67667, 10433, 11360, 12022, 404, 12488, 203312, 174998, 11760, 6564, 200827, 6305, 196777, 1572, 9329, 219012, 218914, 1092, 763, 558, 2676, 902, 3660, 878, 2309, 1738, 4954, 4680, 5282, 1110, 1099, 1923, 1460, 2642, 5459, 9929, 11516, 13042, 12405, 104, 10462, 9184, 6916, 6966, 67, 9205, 0, 241, 7062, 766, 720, 1174, 920, 333, 238, 2594, 6289, 1210, 1191, 178, 236, 0, 88, 2686, 1341, 6840, 940, 17502, 21086, 34942, 5957, 57909, 24985, 13165, 30673, 88582, 88330, 88701, 88701, 458, 312095, 139, 207, 30, 140, 1196, 1748, 317005, 6048, 302199, 3786, 1372, 1616, 308120
2012-06-02, 40728, 32540, 12604, 10875, 10396, 29836, 491, 1380, 1936, 4806, 8353, 6258, 14612, 1388, 19338, 33510, 56978, 59244, 6342, 68511, 10672, 11410, 11904, 400, 13166, 202649, 169373, 11800, 7037, 196081, 7821, 196253, 1754, 10248, 220108, 220304, 1000, 796, 578, 3036, 1056, 4058, 890, 2730, 1920, 5821, 6064, 5718, 1093, 1129, 1869, 1447, 2130, 5232, 10275, 11686, 13241, 12347, 100, 10164, 8888, 6632, 6626, 60, 8893, 0, 235, 6690, 721, 686, 1136, 855, 282, 246, 2702, 6275, 1189, 1133, 170, 232, 0, 62, 3229, 1491, 6863, 874, 16664, 20108, 36587, 6576, 61360, 26897, 13853, 31866, 93226, 92974, 93333, 93333, 450, 317209, 132, 193, 28, 134, 1158, 1710, 321849, 5869, 307530, 4203, 1468, 1770, 313890
2012-06-03, 42733, 32728, 13708, 11747, 11659, 31925, 732, 1724, 2082, 4987, 8879, 6851, 15730, 1430, 20334, 36126, 57665, 60118, 6298, 69409, 11792, 12350, 12637, 392, 13324, 202853, 159998, 12256, 7413, 185916, 7640, 185697, 1821, 10227, 208636, 208967, 936, 754, 516, 2962, 922, 4189, 838, 2823, 1822, 6042, 6878, 6818, 1116, 1361, 2192, 1547, 1924, 5690, 11022, 12543, 14028, 12346, 102, 9994, 8663, 6315, 6228, 59, 8551, 0, 236, 6366, 698, 667, 1142, 858, 255, 294, 2888, 6262, 1156, 1108, 166, 228, 0, 72, 3611, 1622, 7100, 812, 16219, 19464, 40686, 7163, 64816, 30139, 14879, 34969, 99784, 99532, 99880, 99880, 442, 318506, 126, 182, 26, 149, 1123, 1680, 325916, 5698, 312513, 4257, 1446, 1828, 319992
2012-06-04, 42780, 35370, 13838, 11893, 11958, 32559, 673, 1869, 2104, 5063, 9382, 7663, 17045, 1398, 22036, 38047, 57363, 59923, 6234, 69042, 12236, 13091, 13674, 367, 13050, 202033, 158123, 12546, 7428, 184586, 6360, 184852, 1643, 8974, 205839, 206013, 896, 672, 452, 2386, 643, 3970, 759, 2650, 1542, 5662, 6626, 7630, 1119, 1320, 2324, 1644, 2114, 6384, 12033, 13858, 15641, 12620, 96, 10324, 8906, 6306, 6081, 64, 8298, 0, 238, 6136, 672, 645, 1125, 852, 235, 326, 2770, 6243, 1124, 1086, 160, 226, 0, 100, 3068, 1550, 7195, 751, 15999, 19120, 42142, 6766, 67733, 31190, 14951, 36658, 104390, 104138, 104474, 104474, 432, 318720, 120, 172, 24, 156, 1083, 1642, 325838, 5557, 312992, 3968, 1248, 1776, 320137
2012-06-05, 40360, 37723, 12431, 11600, 11370, 30666, 515, 1552, 1925, 4958, 9021, 7375, 16396, 1359, 22366, 37378, 55519, 58043, 6162, 67039, 11522, 12524, 13397, 353, 12608, 200182, 154998, 12358, 7098, 180614, 5162, 180857, 1462, 7647, 199761, 199964, 883, 622, 423, 2033, 487, 3691, 707, 2507, 1382, 5258, 5922, 7576, 1069, 1062, 2045, 1452, 2168, 5885, 11926, 13585, 15663, 13188, 92, 11272, 9779, 6880, 6498, 63, 8478, 0, 220, 6077, 643, 620, 1093, 830, 220, 275, 2523, 6230, 1091, 1072, 157, 222, 0, 118, 2659, 1413, 6899, 696, 15574, 18655, 39128, 5769, 64685, 29887, 14096, 35592, 100277, 100025, 100349, 100349, 422, 314174, 115, 162, 22, 149, 1043, 1606, 323938, 5501, 312178, 3624, 1068, 1680, 319462
2012-06-06, 39724, 37540, 11587, 11660, 11667, 29192, 480, 1298, 1764, 4784, 8332, 6851, 15182, 1377, 21209, 34942, 53558, 56026, 6106, 64992, 10639, 11517, 12416, 352, 12365, 197965, 154998, 11797, 6852, 179642, 4653, 180158, 1454, 7255, 197634, 197681, 903, 638, 428, 2264, 597, 3519, 708, 2625, 1483, 5326, 5522, 7066, 1017, 1114, 1922, 1330, 1847, 5355, 11481, 13029, 15054, 13774, 92, 12172, 10707, 7841, 7434, 61, 9243, 0, 210, 6076, 628, 607, 1077, 806, 223, 255, 2414, 6224, 1173, 1019, 150, 219, 0, 102, 2787, 1364, 6605, 651, 15005, 17982, 36348, 5271, 60032, 28903, 13703, 34307, 94339, 94087, 94401, 94401, 424, 303212, 114, 156, 22, 125, 1016, 1582, 312871, 5450, 301981, 3464, 1111, 1629, 309001
