, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2017-04-26,13477.0,32927.0,6532.0,6243.0,7982.0,21566.0,266.0,769.0,896.0,3646.0,5845.0,3684.0,9683.0,1845.0,14800.0,26496.0,43380.0,46806.0,5089.0,58279.0,18845.0,19564.0,21937.0,1144.0,141737.0,12418.0,184386.0,176369.0,4948.0,3511.0,191662.0,3438.0,195496.0,617.0,4887.0,199515.0,202409.0,906.0,819.0,1223.0,1666.0,1118.0,5314.0,512.0,1984.0,1047.0,3722.0,8049.0,8573.0,1275.0,1527.0,4337.0,1397.0,4749.0,2445.0,5215.0,8657.0,14824.0,16421.0,899.0,18073.0,17999.0,17099.0,17354.0,1103.0,20928.0,13700.0,1606.0,26314.0,396.0,400.0,1635.0,2507.0,892.0,4098.0,4550.0,9703.0,8803.0,8906.0,827.0,553.0,115.0,1235.0,2766.0,769.0,12741.0,3672.0,57494.0,61605.0,24626.0,9446.0,95659.0,21508.0,17411.0,31322.0,126981.0,124774.0,126734.0,130726.0,1494.0,358304.0,1264.0,2918.0,1617.0,3808.0,6146.0,8456.0,364355.0,8867.0,379307.0,3877.0,3009.0,2628.0,373654.0
2017-04-27,13110.0,33115.0,6285.0,6496.0,8351.0,21837.0,265.0,803.0,925.0,3608.0,5778.0,3651.0,9544.0,2003.0,14790.0,27045.0,43757.0,47246.0,5337.0,60284.0,19616.0,19621.0,22018.0,1523.0,142481.0,12575.0,184696.0,180549.0,5089.0,3673.0,192100.0,4087.0,193703.0,740.0,5717.0,199281.0,199188.0,957.0,861.0,1362.0,1633.0,1176.0,5646.0,520.0,1967.0,996.0,3736.0,8595.0,8855.0,1248.0,1575.0,4551.0,1375.0,4956.0,2444.0,4950.0,8383.0,14141.0,16234.0,1038.0,18714.0,18726.0,17465.0,17700.0,1133.0,21229.0,13700.0,1680.0,26129.0,374.0,373.0,1641.0,2419.0,933.0,5239.0,4574.0,9958.0,8839.0,9007.0,1032.0,568.0,483.0,1332.0,3350.0,734.0,12577.0,4039.0,57591.0,61728.0,24566.0,9822.0,103446.0,25094.0,20815.0,34712.0,138158.0,137606.0,140552.0,143118.0,1765.0,349508.0,1274.0,3215.0,1527.0,4704.0,6625.0,9136.0,368137.0,8933.0,372756.0,3919.0,3389.0,2845.0,382855.0
2017-04-28,12858.0,34173.0,5488.0,6812.0,8998.0,21772.0,271.0,1049.0,1108.0,3664.0,6094.0,4280.0,10428.0,2045.0,15338.0,28193.0,44646.0,48186.0,5196.0,60412.0,21077.0,19751.0,22113.0,1319.0,143542.0,12560.0,185288.0,182686.0,5376.0,3716.0,194619.0,3751.0,196940.0,664.0,5730.0,202661.0,202629.0,864.0,758.0,1345.0,1405.0,1010.0,5580.0,402.0,1859.0,925.0,3428.0,8535.0,9452.0,1240.0,1576.0,4679.0,1444.0,5320.0,2366.0,4749.0,7869.0,13503.0,16250.0,1247.0,18756.0,18886.0,17761.0,18038.0,1109.0,21682.0,13700.0,1773.0,25166.0,352.0,344.0,1590.0,2303.0,865.0,7724.0,4180.0,9959.0,8839.0,9171.0,1133.0,617.0,103.0,1430.0,2830.0,657.0,12786.0,3840.0,58102.0,62556.0,24675.0,8247.0,100514.0,32408.0,23284.0,43344.0,143858.0,143858.0,146980.0,147408.0,1944.0,358381.0,1179.0,2744.0,1153.0,4489.0,6918.0,10307.0,376950.0,8976.0,381117.0,3628.0,2793.0,2876.0,390371.0
2017-04-29,13456.0,34701.0,4676.0,6724.0,8350.0,21030.0,270.0,1042.0,1075.0,3658.0,6244.0,4569.0,10817.0,1904.0,15950.0,28448.0,45150.0,48713.0,5070.0,59883.0,20270.0,19946.0,22200.0,990.0,143887.0,12054.0,184551.0,182063.0,5411.0,3371.0,193614.0,2583.0,196429.0,525.0,4596.0,201286.0,201369.0,700.0,619.0,1128.0,1114.0,740.0,4864.0,353.0,1726.0,804.0,3107.0,7466.0,9256.0,1153.0,1458.0,4177.0,1376.0,5374.0,2057.0,4658.0,7254.0,12383.0,16217.0,1024.0,18915.0,19156.0,17935.0,18169.0,1093.0,21812.0,13700.0,1724.0,24989.0,341.0,327.0,1383.0,1986.0,763.0,8537.0,3587.0,9654.0,8839.0,9065.0,966.0,622.0,97.0,1444.0,2320.0,539.0,11846.0,3190.0,57392.0,62312.0,23506.0,6941.0,98537.0,30010.0,20747.0,41683.0,140220.0,140220.0,142608.0,142608.0,1735.0,359167.0,1004.0,2203.0,863.0,3680.0,6154.0,9417.0,379311.0,8714.0,383583.0,3313.0,2111.0,2604.0,392727.0
2017-04-30,12710.0,33363.0,4223.0,6334.0,7849.0,20070.0,263.0,990.0,990.0,3674.0,6137.0,4078.0,10215.0,1740.0,15242.0,27319.0,44845.0,48372.0,4931.0,58645.0,18128.0,19977.0,22159.0,823.0,144063.0,11617.0,183556.0,181097.0,4922.0,3101.0,191836.0,1997.0,195050.0,490.0,4000.0,199297.0,199379.0,597.0,551.0,993.0,1045.0,660.0,4147.0,310.0,1590.0,704.0,2811.0,5972.0,8025.0,1091.0,1333.0,3724.0,1317.0,4908.0,1835.0,4596.0,6903.0,11630.0,16164.0,964.0,18606.0,18911.0,17859.0,18129.0,1053.0,21738.0,13700.0,1589.0,24628.0,331.0,311.0,1308.0,1764.0,715.0,6382.0,3198.0,9495.0,8839.0,8968.0,824.0,621.0,95.0,1481.0,2139.0,487.0,10721.0,2705.0,56321.0,61141.0,21914.0,6518.0,94529.0,24890.0,17639.0,35769.0,130298.0,130298.0,132208.0,132208.0,1491.0,347234.0,804.0,1745.0,661.0,3036.0,4838.0,7563.0,366559.0,8399.0,370787.0,3084.0,1669.0,2345.0,379580.0
2017-05-01,11884.0,29735.0,4218.0,6235.0,8312.0,19636.0,256.0,890.0,941.0,3656.0,5934.0,3575.0,9510.0,1756.0,14435.0,26202.0,44170.0,47622.0,4865.0,57748.0,16772.0,19762.0,21906.0,1010.0,144134.0,11430.0,182527.0,178000.0,4434.0,3088.0,188093.0,2388.0,191785.0,562.0,4382.0,196780.0,196949.0,606.0,588.0,1019.0,1204.0,730.0,4115.0,292.0,1511.0,669.0,2599.0,5100.0,6748.0,1076.0,1298.0,3542.0,1299.0,4416.0,1805.0,4578.0,6778.0,11194.0,16127.0,1061.0,17879.0,18172.0,17203.0,17511.0,1006.0,21224.0,13700.0,1487.0,24175.0,321.0,296.0,1379.0,1708.0,726.0,4518.0,3087.0,9431.0,8839.0,8946.0,739.0,672.0,94.0,1548.0,2146.0,480.0,10177.0,2367.0,55533.0,60090.0,20749.0,7893.0,92531.0,22428.0,17256.0,31411.0,123942.0,123942.0,125592.0,125592.0,1289.0,335001.0,686.0,1409.0,525.0,2575.0,3888.0,6015.0,351477.0,8202.0,355390.0,3009.0,1430.0,2255.0,363284.0
2017-05-02,11692.0,26863.0,4589.0,6638.0,10270.0,20306.0,252.0,871.0,992.0,3651.0,5853.0,3204.0,9057.0,1748.0,14103.0,26697.0,44197.0,47631.0,4823.0,57562.0,17505.0,19496.0,21535.0,1038.0,143976.0,11282.0,181417.0,173604.0,4298.0,3106.0,182525.0,2065.0,185832.0,468.0,4364.0,190710.0,190915.0,601.0,586.0,1016.0,1153.0,698.0,4201.0,282.0,1464.0,654.0,2463.0,4682.0,5829.0,1108.0,1386.0,3655.0,1307.0,4191.0,1976.0,4556.0,7019.0,11186.0,16120.0,1067.0,17243.0,17475.0,16380.0,16658.0,977.0,20372.0,13700.0,1427.0,23711.0,312.0,281.0,1488.0,1772.0,757.0,3837.0,3118.0,9440.0,8839.0,8954.0,690.0,679.0,92.0,1615.0,2106.0,500.0,9994.0,2183.0,54517.0,58823.0,20171.0,7792.0,87124.0,23298.0,17780.0,30799.0,117923.0,117923.0,119427.0,119427.0,1163.0,323635.0,587.0,1192.0,430.0,2281.0,3464.0,5297.0,339333.0,8092.0,343101.0,2928.0,1213.0,2204.0,350639.0
2017-05-03,11494.0,24414.0,4864.0,6717.0,10194.0,20766.0,247.0,836.0,1009.0,3564.0,5746.0,3010.0,8756.0,1693.0,13702.0,27441.0,43931.0,47327.0,4775.0,56878.0,17621.0,19317.0,21257.0,890.0,143383.0,10951.0,179639.0,171886.0,4260.0,2979.0,180206.0,1792.0,183347.0,405.0,4181.0,187878.0,187992.0,597.0,574.0,1009.0,1180.0,702.0,4140.0,270.0,1445.0,650.0,2413.0,4159.0,5232.0,1132.0,1420.0,3774.0,1345.0,4262.0,2163.0,4606.0,7313.0,11498.0,16123.0,1022.0,16926.0,17085.0,15780.0,15992.0,956.0,19554.0,13700.0,1370.0,23289.0,303.0,267.0,1469.0,1760.0,743.0,3485.0,3093.0,9439.0,8839.0,8930.0,658.0,659.0,91.0,1651.0,2007.0,493.0,9573.0,1990.0,53361.0,57502.0,19971.0,7240.0,84323.0,23814.0,17015.0,31362.0,115685.0,115685.0,117100.0,117100.0,1059.0,314116.0,506.0,1032.0,366.0,2026.0,3053.0,4796.0,327846.0,8022.0,331339.0,2854.0,1041.0,2176.0,338199.0
2017-05-04,11377.0,21407.0,4590.0,6490.0,8964.0,20229.0,239.0,799.0,989.0,3487.0,5585.0,2898.0,8483.0,1580.0,13168.0,27084.0,43304.0,47079.0,4704.0,55910.0,16697.0,19131.0,21008.0,719.0,142399.0,10721.0,177539.0,169789.0,4031.0,2889.0,177636.0,1555.0,180641.0,383.0,4132.0,185088.0,185197.0,600.0,602.0,1028.0,1553.0,953.0,4322.0,330.0,1560.0,794.0,2608.0,3870.0,4718.0,1090.0,1371.0,3570.0,1333.0,4329.0,2051.0,4502.0,7087.0,11438.0,16123.0,982.0,16859.0,16965.0,15487.0,15635.0,931.0,18980.0,13700.0,1311.0,22988.0,294.0,253.0,1425.0,1691.0,711.0,3222.0,3177.0,9468.0,8839.0,8888.0,650.0,686.0,89.0,1670.0,1988.0,518.0,9111.0,1866.0,52008.0,55970.0,19778.0,7274.0,82198.0,22532.0,15593.0,30298.0,112495.0,112495.0,113846.0,113846.0,960.0,308032.0,447.0,911.0,321.0,1811.0,2729.0,4337.0,321200.0,7964.0,324550.0,3024.0,1017.0,2173.0,331100.0
2017-05-05,12806.0,19931.0,4960.0,6593.0,8655.0,20324.0,227.0,773.0,1002.0,3379.0,5395.0,2854.0,8249.0,1580.0,12852.0,26269.0,42875.0,47914.0,4659.0,56704.0,15810.0,18832.0,20669.0,647.0,141636.0,11307.0,176250.0,168339.0,3904.0,3272.0,176072.0,1794.0,178953.0,536.0,4454.0,183481.0,183516.0,692.0,712.0,1104.0,2214.0,1475.0,5206.0,528.0,1991.0,1102.0,3456.0,4818.0,4511.0,1048.0,1296.0,3197.0,1277.0,4101.0,1845.0,4396.0,6693.0,10853.0,16097.0,956.0,16684.0,16788.0,15290.0,15415.0,904.0,18579.0,13700.0,1256.0,22798.0,285.0,241.0,1379.0,1600.0,697.0,3006.0,3536.0,9563.0,8839.0,8826.0,689.0,769.0,87.0,1689.0,2150.0,621.0,8997.0,1943.0,51024.0,54778.0,19918.0,8038.0,81262.0,21701.0,15162.0,29036.0,110298.0,110298.0,111601.0,111601.0,922.0,302055.0,443.0,838.0,289.0,1641.0,2987.0,4306.0,314518.0,7901.0,317714.0,3434.0,1212.0,2312.0,324514.0
