, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-03-27,5894.0,10882.0,1439.0,1023.0,1398.0,4833.0,192.0,568.0,226.0,903.0,1680.0,957.0,2658.0,395.0,3663.0,6845.0,12839.0,15185.0,1576.0,17486.0,9451.0,8370.0,888.0,77523.0,1139.0,90664.0,71397.0,1087.0,449.0,68649.0,806.0,68381.0,108.0,1250.0,69924.0,70263.0,118.0,100.0,240.0,231.0,628.0,510.0,1612.0,83.0,608.0,202.0,636.0,1855.0,2799.0,539.0,454.0,1620.0,542.0,1808.0,627.0,1238.0,1404.0,2345.0,2949.0,53.0,3690.0,3758.0,3272.0,3229.0,472.0,6304.0,1067.0,560.0,8082.0,79.0,129.0,173.0,281.0,89.0,6402.0,589.0,3441.0,2978.0,3261.0,1358.0,747.0,435.0,2944.0,1268.0,85.0,5910.0,7095.0,33168.0,37480.0,5961.0,4754.0,51560.0,8567.0,8640.0,14467.0,66028.0,66353.0,69038.0,69038.0,1464.0,144667.0,314.0,1586.0,470.0,1501.0,3386.0,4677.0,152609.0,6872.0,154347.0,1661.0,742.0,1146.0,162062.0
2006-03-28,5779.0,9747.0,1302.0,938.0,1293.0,4684.0,206.0,561.0,230.0,888.0,1737.0,927.0,2682.0,353.0,3764.0,6634.0,12827.0,15059.0,1568.0,18406.0,10344.0,9271.0,654.0,69762.0,1118.0,82913.0,85000.0,1110.0,455.0,86502.0,824.0,88690.0,105.0,1255.0,89867.0,89561.0,148.0,139.0,257.0,320.0,718.0,491.0,1664.0,90.0,597.0,244.0,637.0,1711.0,2734.0,514.0,457.0,1615.0,516.0,1812.0,609.0,1237.0,1419.0,2292.0,2970.0,48.0,3748.0,3829.0,3394.0,3407.0,509.0,6532.0,1170.0,582.0,8412.0,79.0,128.0,172.0,268.0,88.0,6181.0,530.0,3430.0,2937.0,3253.0,1104.0,765.0,346.0,2216.0,1138.0,82.0,5192.0,6024.0,30233.0,34150.0,5897.0,4262.0,50251.0,8383.0,7335.0,20710.0,70961.0,70975.0,72778.0,72778.0,1309.0,154737.0,326.0,1247.0,399.0,1339.0,2958.0,4527.0,162987.0,6202.0,164809.0,1672.0,706.0,1131.0,167167.0
2006-03-29,5804.0,10354.0,1274.0,847.0,1222.0,4630.0,231.0,565.0,241.0,857.0,1808.0,930.0,2751.0,383.0,3915.0,6575.0,13336.0,15600.0,1676.0,19567.0,10388.0,9853.0,838.0,64450.0,1240.0,77853.0,85000.0,1118.0,468.0,86640.0,869.0,88991.0,106.0,1350.0,90318.0,90311.0,231.0,258.0,288.0,698.0,846.0,525.0,1907.0,109.0,706.0,299.0,815.0,2041.0,2666.0,593.0,731.0,1973.0,565.0,1872.0,621.0,1232.0,1437.0,2399.0,3026.0,80.0,3903.0,3933.0,3486.0,3504.0,533.0,6712.0,1400.0,1161.0,12429.0,78.0,126.0,183.0,309.0,108.0,6531.0,796.0,4137.0,2891.0,3573.0,1085.0,999.0,1259.0,3522.0,1346.0,85.0,5512.0,7506.0,30584.0,33412.0,5912.0,3989.0,49373.0,8675.0,7774.0,23796.0,73169.0,73169.0,74217.0,74217.0,1368.0,167755.0,390.0,1231.0,407.0,1121.0,2652.0,4137.0,177713.0,6250.0,179915.0,1770.0,802.0,1259.0,182866.0
2006-03-30,6025.0,10669.0,1443.0,831.0,1169.0,4783.0,259.0,584.0,275.0,849.0,1962.0,1027.0,2999.0,403.0,4163.0,6565.0,14072.0,16324.0,1811.0,20617.0,10607.0,10286.0,905.0,69893.0,1368.0,80856.0,85000.0,1122.0,478.0,86662.0,871.0,89023.0,113.0,1399.0,90416.0,90414.0,218.0,240.0,282.0,667.0,835.0,516.0,1988.0,110.0,735.0,283.0,890.0,2422.0,2869.0,623.0,832.0,2219.0,637.0,2174.0,645.0,1224.0,1438.0,2475.0,3083.0,82.0,4061.0,4072.0,3633.0,3618.0,560.0,6878.0,1700.0,1407.0,16717.0,78.0,124.0,197.0,353.0,123.0,8655.0,1214.0,5199.0,2845.0,3294.0,1145.0,1110.0,721.0,6530.0,1454.0,99.0,6188.0,8338.0,38506.0,40210.0,6225.0,3832.0,48851.0,9368.0,8817.0,23377.0,72228.0,72228.0,72997.0,72997.0,1392.0,168144.0,353.0,1150.0,398.0,1077.0,2377.0,3588.0,178258.0,6319.0,180835.0,1719.0,826.0,1246.0,184765.0
2006-03-31,6176.0,10936.0,1676.0,860.0,1139.0,5267.0,293.0,620.0,317.0,868.0,2117.0,1080.0,3203.0,382.0,4507.0,6773.0,14698.0,16934.0,1911.0,21659.0,10959.0,10774.0,756.0,72273.0,1492.0,85676.0,86250.0,1126.0,514.0,87676.0,983.0,89794.0,130.0,1439.0,90946.0,90878.0,231.0,242.0,287.0,624.0,855.0,538.0,2028.0,116.0,770.0,301.0,957.0,2528.0,3195.0,590.0,580.0,1971.0,652.0,2429.0,642.0,1220.0,1433.0,2380.0,3145.0,89.0,4398.0,4350.0,3802.0,3747.0,598.0,7006.0,2000.0,1177.0,13583.0,78.0,122.0,210.0,364.0,122.0,10342.0,1307.0,5010.0,2800.0,3175.0,1237.0,1036.0,431.0,3558.0,1290.0,104.0,6142.0,7176.0,42784.0,46485.0,6514.0,3701.0,49879.0,9757.0,8939.0,23241.0,73120.0,73120.0,74894.0,74894.0,1414.0,168205.0,398.0,1129.0,465.0,986.0,2134.0,3175.0,177353.0,6425.0,179976.0,1676.0,841.0,1241.0,183736.0
2006-04-01,6215.0,11530.0,1760.0,903.0,1154.0,7074.0,342.0,674.0,378.0,887.0,2280.0,1207.0,3490.0,384.0,4778.0,7523.0,15337.0,17580.0,2193.0,22883.0,11190.0,11263.0,734.0,71123.0,1759.0,86184.0,86078.0,1134.0,568.0,88304.0,974.0,91001.0,124.0,1517.0,92621.0,92587.0,232.0,225.0,293.0,544.0,876.0,530.0,2030.0,120.0,812.0,315.0,1020.0,2629.0,3358.0,579.0,547.0,1894.0,649.0,2379.0,634.0,1219.0,1435.0,2384.0,3422.0,124.0,4652.0,4598.0,4049.0,3932.0,633.0,7156.0,2293.0,945.0,12348.0,78.0,120.0,241.0,399.0,138.0,10524.0,1498.0,4861.0,2850.0,3123.0,1347.0,949.0,292.0,1979.0,1362.0,114.0,6116.0,6379.0,39923.0,44759.0,6850.0,3889.0,51857.0,9949.0,9028.0,23716.0,75573.0,75573.0,78547.0,78547.0,1479.0,172844.0,505.0,1457.0,494.0,1006.0,2263.0,3061.0,180704.0,6489.0,183161.0,1649.0,851.0,1259.0,186468.0
2006-04-02,6395.0,11417.0,1866.0,938.0,1214.0,7977.0,398.0,756.0,442.0,919.0,2512.0,1633.0,4146.0,389.0,5177.0,9267.0,15986.0,18201.0,2247.0,23405.0,10017.0,11632.0,672.0,71507.0,2008.0,86093.0,83750.0,1146.0,609.0,83953.0,937.0,85039.0,125.0,1486.0,85726.0,85706.0,207.0,190.0,295.0,427.0,873.0,496.0,1990.0,117.0,828.0,321.0,1044.0,2613.0,3432.0,576.0,533.0,1886.0,662.0,2282.0,624.0,1219.0,1440.0,2419.0,4292.0,135.0,5014.0,4890.0,4294.0,4175.0,662.0,7380.0,2583.0,859.0,12078.0,78.0,118.0,272.0,452.0,155.0,10383.0,1776.0,4699.0,3018.0,3204.0,1422.0,829.0,222.0,1458.0,1403.0,126.0,6097.0,5713.0,36058.0,40364.0,7363.0,3969.0,51743.0,10269.0,8899.0,24000.0,75743.0,75743.0,77745.0,77745.0,1409.0,172654.0,443.0,1374.0,448.0,1284.0,2441.0,3173.0,182856.0,6469.0,185644.0,1568.0,818.0,1200.0,189580.0
2006-04-03,6509.0,11330.0,2023.0,981.0,1296.0,8241.0,435.0,833.0,494.0,943.0,2737.0,1532.0,4269.0,387.0,5785.0,10006.0,16956.0,19166.0,2250.0,24540.0,8989.0,11746.0,632.0,72483.0,2182.0,87395.0,112250.0,1162.0,648.0,112993.0,981.0,113765.0,125.0,1475.0,112241.0,111113.0,223.0,203.0,301.0,439.0,902.0,509.0,1991.0,119.0,842.0,331.0,1063.0,2498.0,3429.0,579.0,541.0,1904.0,672.0,2237.0,615.0,1225.0,1454.0,2476.0,5226.0,151.0,5826.0,5638.0,4799.0,4510.0,690.0,7636.0,2873.0,840.0,12028.0,78.0,116.0,289.0,557.0,161.0,9661.0,1778.0,4396.0,3184.0,3336.0,1420.0,733.0,224.0,1297.0,1332.0,132.0,5988.0,4959.0,33968.0,37724.0,7560.0,3819.0,51711.0,10223.0,8699.0,25955.0,77665.0,77665.0,79929.0,79929.0,1277.0,176679.0,480.0,1227.0,619.0,1163.0,2348.0,3200.0,182953.0,6442.0,185126.0,1518.0,826.0,1204.0,187860.0
2006-04-04,6600.0,11498.0,2234.0,1033.0,1385.0,8531.0,455.0,881.0,563.0,958.0,2985.0,1499.0,4484.0,411.0,5998.0,10424.0,17986.0,20227.0,2502.0,26436.0,8479.0,11848.0,732.0,75069.0,2495.0,89893.0,119000.0,1177.0,730.0,120770.0,1038.0,122841.0,123.0,1574.0,123741.0,123470.0,231.0,219.0,309.0,470.0,933.0,536.0,2030.0,118.0,859.0,335.0,1081.0,2445.0,3364.0,590.0,594.0,1958.0,680.0,2228.0,614.0,1235.0,1478.0,2532.0,6158.0,185.0,6741.0,6534.0,5636.0,5185.0,712.0,8179.0,3163.0,858.0,12913.0,78.0,114.0,325.0,967.0,196.0,10497.0,1955.0,4519.0,3351.0,3485.0,1358.0,860.0,247.0,1274.0,1436.0,144.0,6179.0,4827.0,33300.0,36569.0,7969.0,4283.0,59241.0,11228.0,9745.0,28578.0,87819.0,87819.0,92806.0,92806.0,1514.0,208931.0,610.0,1716.0,806.0,1124.0,2480.0,3222.0,213193.0,6415.0,214625.0,1504.0,850.0,1245.0,215687.0
2006-04-05,6597.0,11613.0,2247.0,1123.0,1490.0,8708.0,479.0,926.0,602.0,983.0,3132.0,1512.0,4644.0,420.0,6277.0,10721.0,18472.0,20662.0,2629.0,26985.0,8515.0,11703.0,729.0,77248.0,2725.0,92461.0,119000.0,1189.0,788.0,121009.0,1030.0,123380.0,128.0,1634.0,124997.0,124992.0,220.0,208.0,314.0,418.0,939.0,548.0,2001.0,116.0,871.0,336.0,1087.0,2307.0,3285.0,644.0,806.0,2229.0,733.0,2294.0,652.0,1246.0,1505.0,2660.0,7094.0,265.0,7692.0,7470.0,6550.0,6066.0,731.0,9002.0,3453.0,922.0,14144.0,77.0,112.0,353.0,1318.0,210.0,12169.0,2215.0,4723.0,3518.0,3614.0,1423.0,779.0,189.0,1335.0,1357.0,156.0,6546.0,4909.0,34248.0,37325.0,8474.0,4600.0,60624.0,12040.0,10239.0,28381.0,89005.0,89005.0,93378.0,93378.0,1449.0,223236.0,497.0,1576.0,626.0,1528.0,2604.0,3389.0,231992.0,6398.0,234269.0,1452.0,850.0,1205.0,237121.0
