, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-12-31,3520.0,12768.0,830.0,948.0,1345.0,3455.0,260.0,612.0,190.0,655.0,1422.0,872.0,2292.0,130.0,2818.0,4622.0,12622.0,13818.0,862.0,14295.0,3605.0,5992.0,6952.0,130.0,72002.0,490.0,79878.0,100000.0,970.0,470.0,101448.0,865.0,104015.0,120.0,1725.0,105745.0,105748.0,130.0,115.0,328.0,248.0,135.0,998.0,145.0,405.0,185.0,568.0,1838.0,2450.0,325.0,380.0,1180.0,430.0,1780.0,350.0,1380.0,1660.0,2645.0,1440.0,40.0,2735.0,2710.0,2482.0,2272.0,80.0,4750.0,860.0,270.0,8615.0,100.0,180.0,130.0,100.0,60.0,1182.0,320.0,258.0,250.0,842.0,70.0,70.0,20.0,120.0,330.0,50.0,1212.0,282.0,11760.0,12770.0,4645.0,1042.0,21720.0,2922.0,1772.0,4952.0,26670.0,26670.0,27035.0,27035.0,792.0,136835.0,110.0,422.0,130.0,388.0,872.0,1315.0,142938.0,7228.0,147225.0,1378.0,1608.0,1218.0,151532.0
2011-01-01,3498.0,9082.0,822.0,920.0,1312.0,3478.0,260.0,610.0,190.0,648.0,1432.0,855.0,2290.0,128.0,2808.0,4570.0,12592.0,13790.0,830.0,14225.0,3480.0,5885.0,6828.0,125.0,71658.0,485.0,80178.0,100000.0,968.0,470.0,101440.0,845.0,104005.0,115.0,1695.0,105705.0,105705.0,120.0,110.0,320.0,232.0,128.0,988.0,138.0,400.0,180.0,542.0,1825.0,2432.0,320.0,380.0,1178.0,430.0,1792.0,350.0,1378.0,1650.0,2632.0,1430.0,40.0,2750.0,2720.0,2485.0,2280.0,80.0,4740.0,860.0,265.0,8590.0,100.0,180.0,130.0,92.0,60.0,1212.0,320.0,250.0,250.0,840.0,70.0,70.0,20.0,120.0,322.0,50.0,1202.0,278.0,11722.0,12715.0,4600.0,1000.0,20130.0,2798.0,1690.0,4770.0,24902.0,24902.0,25235.0,25235.0,798.0,135098.0,105.0,405.0,130.0,408.0,868.0,1358.0,141375.0,7325.0,145765.0,1348.0,1382.0,1158.0,149985.0
2011-01-02,3475.0,6948.0,820.0,892.0,1278.0,3778.0,260.0,610.0,190.0,638.0,1442.0,845.0,2290.0,120.0,2800.0,4668.0,12505.0,13698.0,800.0,14122.0,3355.0,5762.0,6702.0,120.0,74320.0,480.0,81428.0,101750.0,960.0,460.0,102682.0,825.0,104828.0,110.0,1665.0,106128.0,106052.0,115.0,100.0,310.0,218.0,120.0,970.0,130.0,392.0,180.0,520.0,1810.0,2415.0,320.0,380.0,1170.0,430.0,1788.0,350.0,1370.0,1642.0,2618.0,1425.0,40.0,2740.0,2715.0,2488.0,2290.0,80.0,4745.0,860.0,260.0,8570.0,100.0,180.0,130.0,90.0,60.0,1200.0,320.0,250.0,250.0,840.0,70.0,70.0,20.0,120.0,318.0,50.0,1192.0,270.0,11690.0,12668.0,4555.0,975.0,19968.0,2710.0,1635.0,4592.0,24562.0,24562.0,24885.0,24885.0,752.0,133872.0,100.0,380.0,125.0,398.0,800.0,1288.0,139960.0,7262.0,144240.0,1302.0,1172.0,1122.0,148102.0
2011-01-03,3455.0,5092.0,810.0,870.0,1245.0,3748.0,260.0,610.0,185.0,630.0,1455.0,832.0,2285.0,120.0,2790.0,4840.0,12040.0,13198.0,780.0,13682.0,3238.0,5652.0,6590.0,120.0,80230.0,470.0,86768.0,114000.0,960.0,460.0,114925.0,805.0,116712.0,110.0,1640.0,116982.0,116482.0,110.0,100.0,310.0,205.0,110.0,952.0,122.0,390.0,175.0,505.0,1785.0,2388.0,320.0,380.0,1155.0,428.0,1775.0,350.0,1365.0,1635.0,2605.0,1420.0,40.0,2718.0,2692.0,2470.0,2282.0,80.0,4748.0,860.0,260.0,8548.0,100.0,172.0,130.0,88.0,60.0,1140.0,320.0,250.0,250.0,832.0,70.0,70.0,20.0,130.0,310.0,50.0,1182.0,270.0,11670.0,12640.0,4515.0,958.0,19948.0,2632.0,1595.0,4510.0,24460.0,24460.0,24782.0,24782.0,735.0,137148.0,95.0,355.0,120.0,370.0,720.0,1198.0,141948.0,7158.0,145860.0,1255.0,1080.0,1088.0,149002.0
2011-01-04,3435.0,4938.0,810.0,848.0,1218.0,3715.0,255.0,600.0,180.0,620.0,1462.0,820.0,2288.0,120.0,2790.0,4818.0,11852.0,12990.0,772.0,13412.0,3130.0,5555.0,6482.0,120.0,86160.0,468.0,92792.0,114000.0,952.0,455.0,115412.0,790.0,117930.0,110.0,1612.0,119548.0,119548.0,105.0,90.0,300.0,195.0,108.0,938.0,118.0,380.0,170.0,485.0,1765.0,2355.0,320.0,380.0,1140.0,420.0,1758.0,345.0,1360.0,1628.0,2592.0,1410.0,40.0,2685.0,2665.0,2442.0,2260.0,80.0,4730.0,860.0,252.0,8528.0,100.0,170.0,130.0,80.0,60.0,1088.0,320.0,250.0,250.0,830.0,70.0,70.0,20.0,130.0,302.0,50.0,1175.0,260.0,11650.0,12615.0,4480.0,942.0,20805.0,2565.0,1555.0,4438.0,25245.0,25245.0,25558.0,25558.0,705.0,146948.0,90.0,340.0,120.0,345.0,655.0,1115.0,151732.0,7060.0,155410.0,1220.0,1038.0,1072.0,158090.0
2011-01-05,3415.0,4930.0,800.0,825.0,1190.0,3688.0,250.0,600.0,180.0,615.0,1458.0,810.0,2265.0,120.0,2780.0,4775.0,11840.0,12982.0,765.0,13380.0,3035.0,5462.0,6390.0,118.0,87818.0,460.0,95698.0,114000.0,950.0,450.0,115408.0,772.0,117900.0,110.0,1590.0,119495.0,119498.0,100.0,90.0,300.0,185.0,100.0,922.0,110.0,380.0,170.0,468.0,1740.0,2325.0,320.0,380.0,1125.0,420.0,1735.0,340.0,1352.0,1620.0,2580.0,1405.0,40.0,2645.0,2625.0,2405.0,2230.0,80.0,4705.0,860.0,250.0,8505.0,100.0,170.0,130.0,80.0,60.0,1045.0,320.0,250.0,250.0,822.0,70.0,70.0,20.0,130.0,300.0,50.0,1168.0,260.0,11630.0,12590.0,4445.0,928.0,20788.0,2508.0,1515.0,4375.0,25160.0,25160.0,25480.0,25480.0,710.0,148598.0,90.0,340.0,112.0,330.0,605.0,1050.0,154408.0,7000.0,158345.0,1205.0,1025.0,1055.0,161640.0
2011-01-06,3395.0,4920.0,800.0,805.0,1162.0,3660.0,250.0,600.0,180.0,610.0,1448.0,800.0,2245.0,118.0,2758.0,4735.0,11870.0,13018.0,760.0,13378.0,2942.0,5378.0,6300.0,110.0,87738.0,455.0,95580.0,114000.0,942.0,450.0,115398.0,755.0,117872.0,110.0,1570.0,119448.0,119452.0,100.0,85.0,295.0,180.0,95.0,912.0,108.0,375.0,170.0,455.0,1715.0,2290.0,320.0,380.0,1110.0,420.0,1715.0,340.0,1350.0,1612.0,2568.0,1400.0,40.0,2615.0,2585.0,2365.0,2195.0,80.0,4675.0,860.0,250.0,8482.0,92.0,170.0,130.0,80.0,60.0,1022.0,312.0,250.0,250.0,820.0,70.0,70.0,20.0,130.0,290.0,50.0,1160.0,255.0,11612.0,12570.0,4410.0,915.0,20718.0,2452.0,1482.0,4315.0,25035.0,25035.0,25378.0,25378.0,722.0,148298.0,90.0,345.0,110.0,340.0,578.0,1010.0,154122.0,6990.0,158060.0,1172.0,1015.0,1035.0,161358.0
2011-01-07,3375.0,4912.0,790.0,785.0,1138.0,3630.0,250.0,598.0,180.0,600.0,1438.0,790.0,2228.0,110.0,2735.0,4695.0,12070.0,13242.0,750.0,13552.0,2852.0,5298.0,6218.0,110.0,87745.0,450.0,95470.0,114000.0,940.0,448.0,115390.0,738.0,117848.0,110.0,1550.0,119402.0,119405.0,92.0,80.0,290.0,170.0,90.0,898.0,100.0,370.0,170.0,438.0,1690.0,2260.0,320.0,372.0,1100.0,420.0,1698.0,340.0,1342.0,1605.0,2555.0,1390.0,40.0,2575.0,2545.0,2325.0,2158.0,85.0,4635.0,860.0,242.0,8460.0,90.0,170.0,130.0,80.0,60.0,1018.0,310.0,250.0,250.0,820.0,70.0,70.0,20.0,130.0,288.0,50.0,1150.0,250.0,11592.0,12550.0,4380.0,905.0,20652.0,2400.0,1450.0,4260.0,24912.0,24912.0,25288.0,25288.0,728.0,148120.0,90.0,342.0,110.0,345.0,572.0,992.0,153932.0,6990.0,157855.0,1162.0,952.0,1042.0,161090.0
2011-01-08,3358.0,4905.0,790.0,765.0,1115.0,3605.0,250.0,590.0,180.0,598.0,1430.0,780.0,2210.0,110.0,2710.0,4655.0,12090.0,13268.0,745.0,13592.0,2770.0,5228.0,6145.0,110.0,87835.0,442.0,95455.0,114000.0,940.0,440.0,115380.0,722.0,117820.0,102.0,1508.0,119342.0,119345.0,90.0,80.0,290.0,165.0,88.0,888.0,100.0,370.0,170.0,428.0,1672.0,2235.0,320.0,370.0,1090.0,420.0,1680.0,340.0,1340.0,1600.0,2545.0,1388.0,40.0,2540.0,2512.0,2282.0,2125.0,90.0,4595.0,860.0,240.0,8440.0,90.0,170.0,130.0,70.0,60.0,1005.0,310.0,250.0,250.0,812.0,70.0,70.0,20.0,130.0,280.0,50.0,1145.0,250.0,11582.0,12535.0,4350.0,888.0,20595.0,2355.0,1422.0,4208.0,24805.0,24805.0,25180.0,25180.0,750.0,147952.0,82.0,338.0,110.0,350.0,600.0,998.0,153802.0,6978.0,157700.0,1152.0,942.0,1038.0,160845.0
2011-01-09,3345.0,4900.0,782.0,745.0,1090.0,3580.0,250.0,590.0,180.0,590.0,1420.0,770.0,2190.0,110.0,2690.0,4615.0,12030.0,13208.0,740.0,13528.0,2700.0,5118.0,6055.0,110.0,87858.0,440.0,95410.0,114000.0,930.0,440.0,115375.0,705.0,117798.0,100.0,1465.0,119275.0,119275.0,90.0,80.0,282.0,160.0,80.0,880.0,95.0,368.0,170.0,415.0,1655.0,2215.0,320.0,370.0,1082.0,420.0,1665.0,340.0,1330.0,1590.0,2532.0,1380.0,40.0,2508.0,2475.0,2245.0,2090.0,90.0,4562.0,860.0,240.0,8420.0,90.0,170.0,130.0,70.0,60.0,990.0,310.0,250.0,250.0,810.0,70.0,70.0,20.0,130.0,278.0,50.0,1138.0,250.0,11572.0,12515.0,4322.0,878.0,20550.0,2305.0,1398.0,4160.0,24710.0,24710.0,25108.0,25108.0,785.0,147792.0,80.0,350.0,108.0,360.0,658.0,1065.0,153715.0,6942.0,157565.0,1160.0,1022.0,1028.0,160722.0
2011-01-10,3330.0,4892.0,780.0,730.0,1070.0,3585.0,250.0,590.0,180.0,585.0,1410.0,762.0,2175.0,110.0,2670.0,4578.0,11975.0,13150.0,738.0,13460.0,2625.0,4998.0,5915.0,105.0,87800.0,438.0,95215.0,113382.0,930.0,440.0,114868.0,690.0,117392.0,100.0,1425.0,118955.0,118992.0,90.0,75.0,280.0,158.0,80.0,870.0,90.0,360.0,170.0,402.0,1642.0,2198.0,320.0,370.0,1080.0,412.0,1655.0,340.0,1330.0,1585.0,2520.0,1372.0,40.0,2478.0,2445.0,2205.0,2060.0,90.0,4525.0,860.0,232.0,8398.0,90.0,168.0,130.0,70.0,60.0,998.0,310.0,255.0,250.0,810.0,65.0,70.0,20.0,130.0,270.0,50.0,1130.0,250.0,11560.0,12502.0,4292.0,868.0,20490.0,2265.0,1370.0,4115.0,24602.0,24602.0,25045.0,25045.0,802.0,147655.0,80.0,365.0,100.0,388.0,685.0,1105.0,153695.0,6908.0,157495.0,1180.0,1118.0,1038.0,160762.0
2011-01-11,3318.0,4888.0,775.0,710.0,1050.0,3732.0,250.0,582.0,180.0,580.0,1402.0,755.0,2158.0,110.0,2650.0,4620.0,11925.0,13095.0,730.0,13400.0,2555.0,4935.0,5850.0,100.0,87735.0,430.0,95080.0,112262.0,930.0,432.0,113640.0,675.0,116058.0,100.0,1385.0,117538.0,117578.0,82.0,70.0,280.0,150.0,78.0,862.0,90.0,360.0,162.0,390.0,1630.0,2178.0,320.0,370.0,1078.0,410.0,1640.0,340.0,1322.0,1580.0,2510.0,1370.0,40.0,2448.0,2412.0,2170.0,2030.0,90.0,4495.0,860.0,230.0,8378.0,90.0,160.0,130.0,70.0,60.0,1030.0,310.0,260.0,250.0,802.0,60.0,70.0,20.0,132.0,270.0,50.0,1125.0,250.0,11550.0,12488.0,4270.0,855.0,20435.0,2225.0,1348.0,4065.0,24505.0,24505.0,24955.0,24955.0,805.0,146750.0,80.0,355.0,100.0,412.0,695.0,1120.0,153072.0,6912.0,156910.0,1172.0,1160.0,1028.0,160345.0
2011-01-12,3305.0,4880.0,770.0,695.0,1035.0,3710.0,245.0,580.0,180.0,580.0,1398.0,750.0,2145.0,110.0,2632.0,4698.0,11932.0,13110.0,730.0,13390.0,2490.0,4875.0,5792.0,100.0,87680.0,428.0,94955.0,112135.0,920.0,430.0,113505.0,662.0,115888.0,100.0,1345.0,117255.0,117265.0,80.0,70.0,272.0,150.0,70.0,855.0,90.0,360.0,160.0,380.0,1620.0,2165.0,320.0,370.0,1070.0,410.0,1635.0,340.0,1320.0,1570.0,2498.0,1360.0,40.0,2420.0,2382.0,2138.0,2000.0,90.0,4462.0,860.0,230.0,8355.0,90.0,160.0,130.0,70.0,60.0,1082.0,310.0,260.0,250.0,800.0,60.0,70.0,20.0,140.0,260.0,50.0,1120.0,250.0,11542.0,12475.0,4245.0,848.0,20395.0,2185.0,1325.0,4025.0,24428.0,24428.0,24880.0,24880.0,820.0,145638.0,80.0,348.0,100.0,410.0,715.0,1142.0,151892.0,6872.0,155662.0,1178.0,1178.0,1030.0,159102.0
2011-01-13,3290.0,4878.0,770.0,680.0,1015.0,3690.0,240.0,580.0,180.0,570.0,1390.0,740.0,2130.0,105.0,2615.0,4680.0,11988.0,13172.0,722.0,13438.0,2430.0,4822.0,5735.0,100.0,87642.0,420.0,94852.0,112030.0,920.0,430.0,113392.0,645.0,115758.0,100.0,1305.0,117085.0,117090.0,80.0,70.0,270.0,150.0,70.0,848.0,88.0,355.0,160.0,370.0,1608.0,2152.0,320.0,370.0,1070.0,410.0,1628.0,340.0,1312.0,1565.0,2488.0,1355.0,40.0,2398.0,2358.0,2108.0,1978.0,90.0,4438.0,860.0,230.0,8335.0,90.0,160.0,130.0,70.0,60.0,1120.0,310.0,260.0,250.0,800.0,60.0,70.0,20.0,140.0,260.0,50.0,1112.0,250.0,11532.0,12465.0,4222.0,840.0,20378.0,2150.0,1300.0,3988.0,24365.0,24365.0,24865.0,24865.0,862.0,145395.0,98.0,375.0,102.0,418.0,732.0,1158.0,151635.0,6802.0,155300.0,1200.0,1235.0,1040.0,158722.0
2011-01-14,3275.0,4870.0,762.0,665.0,998.0,3670.0,240.0,580.0,180.0,570.0,1380.0,732.0,2115.0,100.0,2600.0,4650.0,11965.0,13152.0,720.0,13418.0,2370.0,4772.0,5685.0,100.0,87615.0,420.0,94760.0,111935.0,920.0,430.0,113290.0,632.0,115640.0,100.0,1268.0,116928.0,116932.0,80.0,72.0,270.0,140.0,70.0,840.0,80.0,350.0,160.0,360.0,1600.0,2148.0,320.0,370.0,1070.0,410.0,1620.0,340.0,1310.0,1560.0,2478.0,1350.0,40.0,2375.0,2332.0,2080.0,1952.0,90.0,4410.0,860.0,222.0,8315.0,90.0,160.0,130.0,70.0,60.0,1130.0,310.0,270.0,250.0,792.0,60.0,70.0,20.0,140.0,258.0,50.0,1110.0,250.0,11530.0,12455.0,4200.0,855.0,20340.0,2115.0,1280.0,3955.0,24292.0,24292.0,24855.0,24855.0,915.0,145250.0,102.0,402.0,115.0,458.0,775.0,1195.0,151560.0,6812.0,155218.0,1262.0,1375.0,1082.0,158740.0
2011-01-15, 3262, 4870, 760, 650, 982, 3650, 240, 572, 180, 562, 1375, 730, 2102, 100, 2582, 4620, 11915, 13102, 720, 13368, 2318, 4720, 5642, 100, 87585, 418, 94690, 111870, 910, 428, 113218, 618, 115548, 100, 1235, 116800, 116805, 80, 85, 270, 155, 65, 848, 80, 350, 160, 350, 1592, 2162, 320, 370, 1070, 410, 1615, 340, 1302, 1550, 2468, 1365, 40, 2352, 2308, 2050, 1930, 90, 4388, 860, 220, 8295, 90, 160, 130, 62, 60, 1130, 300, 270, 250, 790, 60, 70, 20, 140, 250, 45, 1100, 250, 11522, 12450, 4175, 915, 20370, 2085, 1260, 3915, 24288, 24288, 24958, 24958, 1038, 145250, 132, 508, 180, 528, 878, 1302, 151680, 7052, 155560, 1392, 1682, 1170, 159372
2011-01-16, 3250, 4860, 758, 635, 968, 3630, 240, 570, 180, 560, 1370, 720, 2092, 100, 2565, 4592, 11868, 13055, 712, 13315, 2278, 4670, 5625, 95, 87518, 410, 94610, 111788, 910, 420, 113132, 605, 115452, 100, 1200, 116672, 116675, 80, 98, 270, 185, 60, 850, 80, 350, 160, 340, 1605, 2178, 320, 370, 1072, 410, 1610, 340, 1292, 1538, 2455, 1415, 40, 2368, 2308, 2030, 1912, 90, 4365, 860, 220, 8275, 90, 160, 130, 60, 60, 1190, 300, 270, 250, 790, 60, 70, 20, 140, 250, 40, 1098, 250, 11520, 12450, 4155, 975, 20448, 2052, 1252, 3885, 24332, 24332, 25078, 25078, 1135, 145385, 125, 552, 220, 655, 965, 1458, 152098, 7352, 156252, 1510, 1832, 1222, 160558
2011-01-17, 3238, 4860, 750, 622, 955, 3612, 240, 570, 180, 560, 1362, 715, 2078, 100, 2552, 4565, 11825, 13005, 710, 13262, 2255, 4635, 5615, 90, 87448, 410, 94525, 111702, 910, 420, 113042, 592, 115348, 90, 1168, 116532, 116538, 80, 100, 270, 195, 60, 850, 80, 350, 160, 328, 1620, 2192, 318, 370, 1070, 410, 1602, 340, 1278, 1525, 2435, 1462, 40, 2400, 2338, 2042, 1925, 90, 4360, 850, 220, 8262, 90, 160, 120, 60, 60, 1235, 300, 270, 250, 790, 60, 70, 20, 140, 248, 40, 1090, 272, 11535, 12468, 4140, 975, 20462, 2022, 1288, 3850, 24310, 24310, 25092, 25092, 1118, 145288, 110, 550, 188, 718, 955, 1472, 152258, 7432, 156495, 1545, 1805, 1208, 161032
2011-01-18, 3225, 4850, 750, 610, 942, 3595, 240, 570, 180, 555, 1358, 710, 2068, 100, 2538, 4540, 11778, 12962, 710, 13210, 2208, 4578, 5578, 90, 87375, 410, 94412, 111598, 910, 420, 112938, 580, 115232, 90, 1138, 116392, 116398, 70, 100, 265, 198, 60, 850, 80, 340, 160, 315, 1645, 2205, 310, 370, 1060, 408, 1590, 340, 1268, 1512, 2418, 1510, 40, 2430, 2370, 2070, 1965, 90, 4380, 842, 210, 8252, 90, 160, 120, 60, 60, 1225, 300, 270, 250, 790, 70, 70, 20, 140, 240, 40, 1090, 318, 11588, 12518, 4120, 962, 20398, 1992, 1330, 3820, 24215, 24215, 24968, 24968, 1065, 145112, 100, 485, 158, 725, 930, 1430, 152130, 7482, 156405, 1552, 1730, 1162, 160932
2011-01-19, 3215, 4850, 750, 598, 928, 3578, 240, 568, 180, 550, 1350, 705, 2058, 100, 2525, 4515, 11728, 12915, 710, 13158, 2162, 4520, 5495, 90, 87300, 402, 94252, 111442, 902, 420, 112780, 568, 115065, 90, 1108, 116195, 116205, 70, 90, 260, 190, 60, 840, 80, 340, 160, 302, 1658, 2218, 310, 370, 1052, 400, 1570, 340, 1255, 1495, 2400, 1560, 40, 2455, 2395, 2095, 1995, 90, 4415, 835, 210, 8238, 90, 160, 120, 60, 60, 1200, 300, 268, 250, 790, 70, 70, 20, 140, 240, 40, 1080, 305, 11615, 12555, 4105, 920, 20305, 1968, 1260, 3790, 24095, 24095, 24732, 24732, 975, 144682, 90, 438, 135, 670, 898, 1415, 151722, 7500, 156005, 1505, 1678, 1130, 160428
2011-01-20, 3202, 4845, 740, 585, 915, 3592, 240, 560, 180, 550, 1345, 700, 2048, 100, 2512, 4490, 11685, 12875, 700, 13105, 2115, 4465, 5402, 90, 87232, 400, 94055, 111255, 900, 420, 112590, 555, 114868, 90, 1080, 115978, 115990, 70, 90, 260, 182, 60, 830, 80, 340, 160, 292, 1658, 2228, 310, 370, 1045, 400, 1550, 340, 1242, 1482, 2382, 1608, 40, 2478, 2415, 2115, 2025, 90, 4448, 828, 210, 8228, 90, 158, 120, 60, 60, 1168, 300, 260, 250, 790, 70, 70, 20, 148, 240, 40, 1080, 268, 11588, 12522, 4085, 858, 20208, 1940, 1198, 3760, 23965, 23965, 24592, 24592, 940, 144202, 90, 405, 120, 618, 820, 1320, 151130, 7470, 155360, 1508, 1660, 1150, 159730
2011-01-21, 3188, 4840, 740, 575, 902, 3745, 240, 560, 180, 550, 1340, 698, 2035, 100, 2502, 4542, 11652, 12838, 700, 13060, 2065, 4405, 5332, 90, 87180, 400, 93920, 111108, 900, 418, 112438, 545, 114690, 90, 1050, 115762, 115772, 70, 90, 255, 180, 50, 822, 70, 340, 160, 278, 1650, 2230, 310, 370, 1038, 400, 1532, 340, 1230, 1468, 2365, 1655, 40, 2500, 2435, 2135, 2052, 90, 4478, 820, 210, 8218, 90, 150, 120, 60, 60, 1138, 300, 260, 250, 790, 70, 70, 20, 150, 235, 40, 1070, 255, 11575, 12500, 4070, 840, 20112, 1910, 1168, 3730, 23842, 23842, 24498, 24498, 920, 143848, 80, 362, 110, 578, 800, 1280, 150680, 7372, 154780, 1510, 1560, 1158, 159132
2011-01-22, 3175, 4840, 740, 562, 890, 3730, 232, 560, 180, 545, 1335, 690, 2028, 95, 2488, 4632, 11680, 12872, 700, 13065, 2022, 4348, 5270, 90, 87132, 400, 93802, 110992, 900, 410, 112318, 532, 114555, 90, 1022, 115602, 115610, 70, 90, 250, 175, 50, 820, 70, 340, 160, 265, 1645, 2220, 310, 370, 1030, 400, 1515, 340, 1218, 1455, 2348, 1705, 40, 2522, 2455, 2150, 2080, 90, 4502, 812, 210, 8205, 90, 150, 120, 60, 60, 1120, 300, 260, 250, 790, 68, 70, 20, 150, 230, 40, 1070, 250, 11582, 12500, 4052, 815, 20060, 1888, 1148, 3702, 23762, 23762, 24408, 24408, 898, 143508, 80, 360, 102, 538, 768, 1235, 150262, 7210, 154178, 1480, 1378, 1125, 158372
2011-01-23, 3160, 4830, 732, 552, 878, 3715, 230, 560, 180, 540, 1330, 690, 2018, 90, 2478, 4625, 11745, 12948, 700, 13125, 1975, 4300, 5215, 85, 87122, 400, 93725, 110908, 900, 410, 112225, 522, 114440, 90, 1000, 115458, 115460, 75, 90, 250, 185, 50, 820, 70, 330, 160, 252, 1640, 2212, 310, 370, 1022, 400, 1495, 340, 1205, 1442, 2330, 1755, 40, 2545, 2478, 2170, 2105, 90, 4530, 805, 208, 8192, 80, 150, 120, 60, 60, 1115, 300, 260, 250, 790, 60, 70, 20, 150, 230, 40, 1062, 250, 11590, 12500, 4035, 802, 20038, 1860, 1148, 3672, 23710, 23710, 24392, 24392, 985, 143388, 92, 402, 110, 542, 795, 1260, 150090, 7242, 154002, 1465, 1390, 1130, 157935
