, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-04-16,4158.0,8609.0,2325.0,2403.0,4278.0,6663.0,325.0,1259.0,568.0,3328.0,5458.0,2387.0,7754.0,874.0,10996.0,9536.0,20610.0,22962.0,2012.0,31106.0,21312.0,18201.0,1256.0,65552.0,2095.0,85902.0,120144.0,900.0,808.0,122013.0,1384.0,122828.0,164.0,2180.0,125901.0,126510.0,258.0,213.0,550.0,821.0,1382.0,802.0,2815.0,190.0,903.0,520.0,1556.0,2465.0,4109.0,537.0,645.0,1947.0,885.0,2331.0,1061.0,2232.0,3354.0,6592.0,15810.0,266.0,13945.0,13648.0,12066.0,11096.0,467.0,13490.0,13749.0,718.0,16791.0,85.0,85.0,299.0,748.0,237.0,2314.0,1140.0,3347.0,660.0,663.0,226.0,119.0,60.0,12.0,1403.0,103.0,3574.0,1464.0,22036.0,23219.0,10968.0,9402.0,51954.0,15016.0,10239.0,32342.0,84296.0,84296.0,87155.0,87155.0,2157.0,233721.0,630.0,1385.0,597.0,1867.0,3717.0,5468.0,249891.0,5932.0,252200.0,1972.0,1279.0,1221.0,261825.0
2009-04-17,4053.0,8203.0,2331.0,2143.0,3979.0,6216.0,324.0,1211.0,520.0,3074.0,5029.0,2097.0,7039.0,789.0,10270.0,9338.0,20163.0,22484.0,1942.0,30179.0,17090.0,18659.0,1027.0,66800.0,2095.0,87522.0,120000.0,838.0,817.0,121840.0,1469.0,123053.0,188.0,2231.0,125275.0,125273.0,345.0,306.0,572.0,1085.0,1458.0,779.0,2767.0,182.0,1035.0,558.0,1777.0,2484.0,3878.0,524.0,554.0,1848.0,725.0,2239.0,1010.0,2187.0,3151.0,6225.0,16229.0,193.0,15363.0,15204.0,13894.0,12791.0,487.0,14911.0,14352.0,615.0,18271.0,80.0,80.0,297.0,639.0,244.0,2145.0,1033.0,3337.0,859.0,789.0,299.0,107.0,58.0,14.0,1317.0,106.0,3367.0,1350.0,22447.0,24014.0,10591.0,8516.0,59232.0,13608.0,9754.0,30321.0,89553.0,89553.0,92291.0,92291.0,1900.0,223205.0,548.0,1233.0,564.0,1531.0,3114.0,4613.0,234354.0,5866.0,236505.0,2035.0,1145.0,1145.0,241475.0
2009-04-18,4160.0,8012.0,2894.0,2313.0,4639.0,6717.0,316.0,1179.0,496.0,2814.0,4716.0,1975.0,6606.0,794.0,9582.0,9027.0,19666.0,22113.0,1943.0,29397.0,14676.0,18658.0,946.0,68345.0,2267.0,89518.0,117500.0,805.0,840.0,119829.0,1514.0,121560.0,190.0,2271.0,124374.0,124503.0,372.0,356.0,582.0,1250.0,1531.0,742.0,2807.0,176.0,1118.0,507.0,1957.0,2753.0,3875.0,527.0,606.0,1907.0,693.0,2040.0,1098.0,2212.0,3029.0,5778.0,15976.0,382.0,15396.0,15301.0,14651.0,14143.0,516.0,16519.0,14162.0,606.0,20292.0,75.0,75.0,298.0,535.0,254.0,1996.0,1073.0,3353.0,1053.0,923.0,446.0,118.0,56.0,12.0,1383.0,142.0,3565.0,1264.0,22933.0,24095.0,10158.0,8174.0,49551.0,12901.0,10582.0,29599.0,79150.0,79150.0,81794.0,81794.0,1712.0,217648.0,591.0,1256.0,529.0,1355.0,2861.0,4018.0,229428.0,5801.0,231592.0,2105.0,1153.0,1102.0,236619.0
2009-04-19,4346.0,8177.0,4330.0,3171.0,6088.0,8803.0,306.0,1149.0,477.0,2649.0,4589.0,2120.0,6627.0,833.0,9458.0,9988.0,19699.0,22227.0,1990.0,29107.0,14301.0,18389.0,904.0,68212.0,2303.0,89518.0,115000.0,811.0,831.0,115850.0,1623.0,116413.0,250.0,2293.0,118338.0,118371.0,387.0,373.0,576.0,1261.0,1519.0,814.0,2752.0,194.0,1242.0,455.0,2112.0,2682.0,4000.0,557.0,694.0,2042.0,827.0,1969.0,1359.0,2303.0,3188.0,5903.0,15917.0,627.0,15092.0,14876.0,14262.0,14134.0,548.0,16888.0,13972.0,676.0,20821.0,87.0,87.0,318.0,478.0,258.0,1960.0,1399.0,3435.0,1247.0,1078.0,662.0,169.0,55.0,35.0,1569.0,179.0,4316.0,1287.0,25383.0,26195.0,10025.0,8320.0,48224.0,13809.0,11741.0,30339.0,78563.0,78563.0,81131.0,81131.0,1643.0,208112.0,710.0,1433.0,507.0,1359.0,3109.0,3892.0,219005.0,5852.0,221120.0,2101.0,1276.0,1078.0,226138.0
2009-04-20,5204.0,8668.0,6818.0,4371.0,8224.0,12316.0,298.0,1197.0,472.0,2871.0,4958.0,2583.0,7462.0,966.0,10007.0,12887.0,20751.0,23475.0,2088.0,30200.0,14848.0,18134.0,1008.0,68696.0,2539.0,89543.0,130000.0,870.0,1008.0,131471.0,2238.0,132298.0,575.0,2662.0,133380.0,132763.0,513.0,508.0,650.0,1849.0,1668.0,1094.0,3121.0,291.0,1612.0,532.0,3039.0,3454.0,4141.0,641.0,797.0,2182.0,968.0,2077.0,1657.0,2526.0,3619.0,6524.0,16039.0,959.0,15140.0,14773.0,13944.0,13732.0,574.0,16499.0,13782.0,772.0,20653.0,191.0,191.0,424.0,542.0,284.0,2060.0,1793.0,3529.0,1441.0,1225.0,848.0,228.0,53.0,64.0,1775.0,208.0,5179.0,1366.0,27606.0,28738.0,10402.0,8746.0,48630.0,16115.0,13107.0,32374.0,81004.0,81004.0,83511.0,83511.0,1663.0,211106.0,880.0,1780.0,507.0,1544.0,3821.0,4543.0,219139.0,6016.0,220730.0,2346.0,1519.0,1149.0,224665.0
2009-04-21,6896.0,9556.0,9126.0,6299.0,10676.0,16708.0,291.0,1414.0,523.0,3590.0,5959.0,3117.0,9000.0,1155.0,11549.0,17630.0,22812.0,25690.0,2382.0,32555.0,16758.0,18000.0,1228.0,72143.0,3391.0,92923.0,132500.0,944.0,1492.0,134251.0,3099.0,135614.0,972.0,3709.0,138499.0,138281.0,627.0,652.0,749.0,2459.0,1890.0,1370.0,3775.0,388.0,2074.0,617.0,4081.0,5239.0,4932.0,784.0,1140.0,2576.0,1164.0,2407.0,2034.0,2808.0,4328.0,7670.0,16151.0,1206.0,15562.0,15059.0,14070.0,13663.0,590.0,16375.0,13592.0,933.0,20511.0,303.0,303.0,533.0,697.0,291.0,2272.0,2199.0,3612.0,1634.0,1445.0,922.0,265.0,51.0,130.0,1967.0,246.0,5994.0,1449.0,28770.0,30257.0,11330.0,9288.0,49917.0,19565.0,15425.0,35588.0,85505.0,85505.0,87959.0,87959.0,1710.0,227346.0,983.0,2107.0,477.0,1939.0,4702.0,5802.0,236938.0,6219.0,238447.0,2657.0,1768.0,1261.0,242342.0
2009-04-22,8588.0,10188.0,9399.0,7602.0,11479.0,18923.0,300.0,1548.0,756.0,4297.0,7112.0,3413.0,10452.0,1152.0,13337.0,21991.0,25115.0,27910.0,2717.0,34741.0,19031.0,18033.0,1125.0,76667.0,4248.0,98257.0,140000.0,1073.0,1712.0,142514.0,2718.0,144156.0,914.0,4405.0,147798.0,147483.0,606.0,636.0,730.0,2369.0,1933.0,1313.0,3942.0,368.0,2173.0,608.0,4032.0,6124.0,6415.0,772.0,1292.0,2796.0,1169.0,2938.0,1829.0,3005.0,4755.0,8491.0,16114.0,1079.0,16181.0,15608.0,14542.0,13993.0,596.0,16656.0,13402.0,1075.0,20418.0,276.0,276.0,492.0,697.0,271.0,2440.0,2249.0,3838.0,1789.0,1675.0,799.0,239.0,49.0,206.0,1841.0,228.0,6486.0,1461.0,29786.0,31521.0,12487.0,9427.0,51466.0,22313.0,16405.0,38617.0,90083.0,90083.0,92488.0,92488.0,1672.0,239943.0,892.0,2076.0,416.0,2237.0,5164.0,6603.0,250705.0,6131.0,252129.0,2648.0,1762.0,1284.0,256733.0
2009-04-23,9021.0,9833.0,7236.0,7035.0,10130.0,16741.0,309.0,1446.0,712.0,4402.0,7302.0,3326.0,10558.0,937.0,14139.0,22363.0,26473.0,29127.0,2865.0,35807.0,18694.0,18281.0,866.0,79893.0,4844.0,102900.0,137937.0,1306.0,1462.0,140977.0,2103.0,143131.0,644.0,3733.0,147489.0,147648.0,495.0,482.0,646.0,1752.0,1812.0,1059.0,3519.0,314.0,1945.0,561.0,3310.0,5154.0,7206.0,688.0,1072.0,2534.0,1046.0,3220.0,1431.0,3041.0,4785.0,8762.0,16076.0,863.0,16789.0,16215.0,15195.0,14588.0,599.0,17234.0,13212.0,1110.0,20365.0,179.0,179.0,434.0,588.0,251.0,2457.0,1778.0,4072.0,1900.0,1808.0,555.0,174.0,47.0,245.0,1614.0,192.0,5881.0,1349.0,30031.0,32098.0,12919.0,8852.0,52222.0,22441.0,14861.0,39210.0,91431.0,91431.0,93796.0,93796.0,1522.0,250421.0,695.0,1679.0,363.0,2088.0,4910.0,6498.0,263246.0,5891.0,264641.0,2323.0,1505.0,1218.0,269607.0
2009-04-24,8353.0,9357.0,5404.0,5586.0,8440.0,13334.0,302.0,1294.0,599.0,4149.0,6817.0,2995.0,9745.0,811.0,13674.0,19253.0,26720.0,29299.0,2848.0,36060.0,16218.0,18449.0,807.0,79841.0,5051.0,104017.0,131822.0,1628.0,1366.0,134640.0,2110.0,136467.0,530.0,2966.0,140101.0,140363.0,495.0,442.0,662.0,1761.0,1854.0,947.0,3309.0,297.0,1938.0,509.0,3169.0,4389.0,6664.0,623.0,787.0,2215.0,869.0,2995.0,1191.0,2888.0,4641.0,8572.0,15990.0,594.0,16938.0,16397.0,15583.0,15129.0,600.0,17834.0,13022.0,1046.0,20282.0,122.0,122.0,403.0,491.0,239.0,2360.0,1378.0,4284.0,2010.0,1885.0,374.0,133.0,45.0,240.0,1414.0,179.0,4729.0,1219.0,29099.0,31292.0,12535.0,8026.0,55569.0,20936.0,12996.0,37806.0,93375.0,93375.0,95703.0,95703.0,1376.0,248027.0,589.0,1355.0,325.0,1673.0,4355.0,5846.0,261748.0,5772.0,263390.0,2070.0,1263.0,1111.0,268655.0
2009-04-25,7781.0,9017.0,4858.0,4588.0,7372.0,11531.0,293.0,1200.0,567.0,3851.0,6364.0,2800.0,9100.0,773.0,12854.0,16201.0,26304.0,28779.0,2831.0,35456.0,14596.0,18346.0,822.0,78347.0,4874.0,102462.0,130381.0,1915.0,1301.0,133417.0,2117.0,135098.0,520.0,2610.0,137947.0,138019.0,465.0,406.0,629.0,1617.0,1824.0,817.0,3157.0,285.0,1867.0,461.0,2941.0,3999.0,5910.0,607.0,667.0,2049.0,722.0,2587.0,1065.0,2683.0,4352.0,8154.0,15895.0,492.0,16614.0,16082.0,15437.0,15201.0,602.0,18096.0,12832.0,960.0,20162.0,104.0,104.0,405.0,446.0,236.0,2204.0,1216.0,4528.0,2120.0,1968.0,335.0,119.0,43.0,240.0,1306.0,172.0,3903.0,1117.0,27948.0,30043.0,12017.0,7406.0,54623.0,19767.0,11809.0,36429.0,91052.0,91052.0,93348.0,93348.0,1289.0,241207.0,621.0,1329.0,470.0,1381.0,4013.0,5230.0,254137.0,5734.0,255777.0,1979.0,1122.0,1058.0,260742.0
