, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2018-04-16,4840.0,10581.0,2168.0,1911.0,2650.0,16792.0,342.0,1500.0,678.0,3273.0,5850.0,3238.0,8857.0,1234.0,11535.0,19889.0,28134.0,31599.0,4017.0,40210.0,23883.0,19971.0,22627.0,2565.0,73176.0,7859.0,106994.0,129299.0,5402.0,2509.0,134250.0,2501.0,117618.0,428.0,4400.0,145235.0,142916.0,758.0,657.0,785.0,1689.0,1142.0,3520.0,407.0,1452.0,609.0,3023.0,4740.0,6362.0,543.0,889.0,2599.0,746.0,2630.0,960.0,4330.0,5466.0,9219.0,18474.0,1126.0,18658.0,18658.0,16406.0,17263.0,701.0,20312.0,15082.0,481.0,22021.0,231.0,277.0,678.0,1410.0,244.0,628.0,1711.0,7089.0,3988.0,4632.0,281.0,279.0,53.0,53.0,3396.0,326.0,6266.0,2421.0,35975.0,40134.0,16042.0,9295.0,71309.0,22526.0,16063.0,34340.0,106172.0,102982.0,105485.0,111652.0,2454.0,261948.0,987.0,2290.0,628.0,3138.0,4587.0,4358.0,281315.0,6467.0,288154.0,2708.0,1753.0,1721.0,272890.0
2018-04-17,5204.0,11909.0,2223.0,2197.0,3419.0,17159.0,343.0,1768.0,788.0,3420.0,6279.0,3498.0,9748.0,1478.0,12458.0,20911.0,29763.0,33598.0,4073.0,44273.0,27973.0,20612.0,24541.0,2878.0,74311.0,8807.0,109282.0,132252.0,5576.0,2751.0,140554.0,2651.0,138156.0,461.0,4778.0,145248.0,144894.0,717.0,644.0,801.0,1719.0,1208.0,3635.0,391.0,1432.0,714.0,2932.0,4812.0,6494.0,589.0,984.0,2686.0,787.0,2813.0,1084.0,4338.0,5508.0,9082.0,18623.0,1062.0,18693.0,18674.0,16395.0,17178.0,713.0,20135.0,14985.0,470.0,22288.0,239.0,284.0,653.0,1425.0,263.0,632.0,1719.0,7149.0,3974.0,4620.0,289.0,254.0,53.0,56.0,2821.0,331.0,7045.0,2869.0,36532.0,40421.0,16307.0,10003.0,72797.0,25494.0,18656.0,37643.0,110818.0,107904.0,111896.0,117667.0,2980.0,263535.0,995.0,2345.0,580.0,3251.0,5204.0,5695.0,275268.0,6630.0,278382.0,2763.0,1771.0,1806.0,283832.0
2018-04-18,5636.0,13513.0,1795.0,2117.0,3841.0,16645.0,340.0,1834.0,773.0,3662.0,6884.0,3546.0,10430.0,1504.0,13767.0,21399.0,31369.0,35406.0,3966.0,44703.0,29546.0,21563.0,25796.0,1999.0,78295.0,8753.0,113369.0,135302.0,6112.0,2765.0,144880.0,2053.0,145424.0,416.0,4600.0,152251.0,152184.0,737.0,632.0,842.0,1466.0,900.0,3481.0,333.0,1330.0,633.0,2678.0,4274.0,6487.0,608.0,1027.0,2609.0,798.0,3061.0,1086.0,4238.0,5239.0,8480.0,18734.0,975.0,19173.0,19119.0,16670.0,17311.0,708.0,20131.0,14831.0,453.0,22256.0,228.0,265.0,625.0,1231.0,246.0,594.0,1485.0,6906.0,3965.0,4604.0,238.0,196.0,53.0,54.0,1871.0,273.0,6655.0,2572.0,36914.0,41120.0,15728.0,9252.0,73711.0,29025.0,18686.0,42376.0,116232.0,113758.0,119206.0,124345.0,2771.0,281144.0,903.0,2042.0,457.0,2719.0,4526.0,5660.0,291697.0,6713.0,293849.0,2684.0,1582.0,1864.0,298851.0
2018-04-19,5600.0,13306.0,1547.0,2016.0,3395.0,16128.0,336.0,1631.0,659.0,3317.0,6288.0,3057.0,9346.0,1364.0,13215.0,20376.0,30916.0,34886.0,3821.0,42580.0,26290.0,22402.0,25712.0,1362.0,82274.0,7987.0,117165.0,135205.0,6305.0,2454.0,144968.0,1427.0,145495.0,326.0,3736.0,150979.0,151048.0,625.0,530.0,726.0,1111.0,720.0,3052.0,274.0,1215.0,574.0,2398.0,3265.0,5927.0,567.0,968.0,2284.0,771.0,2909.0,909.0,4202.0,5020.0,7813.0,18788.0,953.0,19476.0,19464.0,17136.0,17707.0,662.0,20347.0,14676.0,438.0,21982.0,209.0,240.0,603.0,1013.0,239.0,559.0,1319.0,6739.0,3955.0,4591.0,190.0,161.0,51.0,50.0,1710.0,251.0,6031.0,2084.0,35833.0,40054.0,14780.0,7659.0,70418.0,25765.0,15912.0,39272.0,109690.0,107655.0,112228.0,116734.0,2236.0,281567.0,743.0,1646.0,357.0,2118.0,3457.0,4491.0,294806.0,6514.0,297510.0,2460.0,1263.0,1651.0,303853.0
2018-04-20,5537.0,12019.0,1492.0,1913.0,3302.0,15912.0,330.0,1463.0,621.0,2930.0,5595.0,2690.0,8285.0,1248.0,11665.0,19542.0,29279.0,33025.0,3697.0,40410.0,21320.0,22691.0,25483.0,1252.0,82049.0,7307.0,116753.0,135108.0,5889.0,2192.0,144553.0,1186.0,145106.0,268.0,3226.0,149302.0,149370.0,543.0,455.0,643.0,981.0,628.0,2768.0,255.0,1150.0,533.0,2195.0,2365.0,5012.0,549.0,942.0,2151.0,761.0,2528.0,876.0,4258.0,5072.0,7621.0,18835.0,912.0,19325.0,19354.0,17228.0,17776.0,623.0,20455.0,14521.0,435.0,21878.0,208.0,235.0,595.0,892.0,250.0,591.0,1304.0,6640.0,3946.0,4581.0,207.0,144.0,51.0,51.0,1735.0,246.0,5731.0,1837.0,34808.0,38543.0,13973.0,6704.0,66419.0,21410.0,13182.0,33577.0,99996.0,98401.0,101847.0,105721.0,1776.0,268146.0,620.0,1371.0,293.0,1744.0,3260.0,4052.0,281078.0,6504.0,283980.0,2348.0,1052.0,1543.0,290310.0
2018-04-21,5490.0,11299.0,1645.0,1955.0,3397.0,16049.0,322.0,1350.0,665.0,2791.0,5296.0,2505.0,7801.0,1232.0,10747.0,19215.0,28002.0,31561.0,3614.0,38632.0,18011.0,21937.0,24786.0,1360.0,80128.0,6846.0,113906.0,131267.0,5320.0,2059.0,140727.0,1180.0,142247.0,247.0,3168.0,146430.0,146676.0,534.0,451.0,630.0,1054.0,671.0,2721.0,247.0,1137.0,532.0,2068.0,1794.0,4002.0,573.0,1002.0,2248.0,837.0,2340.0,996.0,4310.0,5266.0,7870.0,18934.0,905.0,19071.0,19074.0,16993.0,17483.0,610.0,20214.0,14367.0,435.0,21779.0,224.0,248.0,613.0,837.0,279.0,577.0,1438.0,6564.0,3937.0,4571.0,172.0,143.0,50.0,72.0,1803.0,295.0,5845.0,1736.0,34560.0,37754.0,13380.0,6111.0,63509.0,19897.0,11892.0,30565.0,94074.0,92920.0,95693.0,98935.0,1468.0,256124.0,527.0,1131.0,253.0,1436.0,3003.0,3821.0,267981.0,6529.0,270755.0,2325.0,910.0,1525.0,276507.0
2018-04-22,5566.0,12428.0,1963.0,2129.0,3580.0,16500.0,316.0,1299.0,739.0,2950.0,5420.0,2456.0,7875.0,1271.0,10649.0,19502.0,27697.0,31191.0,3574.0,38061.0,16635.0,20428.0,23046.0,1357.0,78763.0,6678.0,110357.0,124998.0,4897.0,2043.0,133091.0,1433.0,134010.0,252.0,3322.0,137840.0,138078.0,534.0,459.0,695.0,1113.0,724.0,2945.0,229.0,1125.0,536.0,1965.0,1583.0,3249.0,626.0,1116.0,2443.0,912.0,2417.0,1151.0,4413.0,5562.0,8234.0,19065.0,930.0,19101.0,19033.0,16856.0,17234.0,607.0,19810.0,14212.0,435.0,21622.0,229.0,249.0,694.0,849.0,314.0,532.0,1789.0,6510.0,3927.0,4557.0,151.0,165.0,49.0,102.0,1863.0,393.0,6373.0,1769.0,35013.0,37845.0,13523.0,6171.0,62453.0,21048.0,11559.0,30804.0,93257.0,92542.0,94918.0,97527.0,1255.0,245406.0,460.0,968.0,226.0,1231.0,2897.0,3632.0,256991.0,6482.0,259676.0,2318.0,808.0,1541.0,265288.0
2018-04-23,5716.0,12619.0,2113.0,2149.0,3869.0,16835.0,312.0,1261.0,774.0,3198.0,5671.0,2513.0,8184.0,1288.0,10969.0,20100.0,27999.0,31511.0,3547.0,37990.0,15896.0,19599.0,22001.0,1263.0,78625.0,6723.0,108950.0,124706.0,4924.0,2029.0,132456.0,1189.0,133277.0,238.0,3243.0,136642.0,136677.0,488.0,419.0,688.0,992.0,621.0,3001.0,209.0,1080.0,529.0,1824.0,1486.0,2841.0,700.0,1264.0,2715.0,964.0,2639.0,1421.0,4689.0,6078.0,8888.0,19146.0,926.0,19394.0,19260.0,17003.0,17264.0,611.0,19656.0,14058.0,493.0,21474.0,261.0,279.0,716.0,850.0,335.0,518.0,2100.0,6511.0,3919.0,4544.0,141.0,165.0,49.0,132.0,1840.0,451.0,6800.0,1826.0,35708.0,38523.0,15691.0,6582.0,64165.0,23036.0,11172.0,32461.0,96626.0,96351.0,98483.0,100459.0,1099.0,240152.0,396.0,859.0,207.0,1084.0,2685.0,3447.0,249665.0,6348.0,251858.0,2229.0,734.0,1516.0,256716.0
2018-04-24,5713.0,12435.0,1956.0,2069.0,3999.0,16583.0,306.0,1199.0,752.0,3218.0,5599.0,2650.0,8249.0,1319.0,11266.0,19998.0,28349.0,31885.0,3548.0,38189.0,14854.0,18434.0,20772.0,1184.0,78914.0,6555.0,107734.0,123330.0,4936.0,1963.0,131041.0,1108.0,131893.0,232.0,3227.0,135295.0,135355.0,520.0,448.0,693.0,1271.0,756.0,3065.0,228.0,1117.0,607.0,1804.0,1326.0,2621.0,795.0,1564.0,3290.0,1074.0,2975.0,1876.0,5272.0,7068.0,10042.0,19176.0,914.0,19756.0,19564.0,17315.0,17484.0,623.0,19797.0,7055.0,607.0,21349.0,292.0,307.0,745.0,839.0,350.0,520.0,2409.0,6544.0,3921.0,4539.0,138.0,159.0,47.0,154.0,1854.0,505.0,7241.0,1852.0,36199.0,39091.0,17978.0,6644.0,66882.0,23457.0,10808.0,32970.0,99851.0,99851.0,101830.0,103174.0,978.0,242027.0,357.0,769.0,193.0,957.0,2556.0,3240.0,250977.0,6288.0,252917.0,2261.0,678.0,1534.0,257266.0
2018-04-25,5677.0,12310.0,2058.0,2126.0,4002.0,16653.0,300.0,1157.0,768.0,3141.0,5439.0,2637.0,8076.0,1386.0,11231.0,19800.0,28750.0,32317.0,3573.0,38559.0,16270.0,19442.0,21113.0,1287.0,79538.0,6470.0,108514.0,123701.0,4862.0,2055.0,131135.0,1321.0,131751.0,243.0,3453.0,135033.0,134994.0,584.0,509.0,728.0,1718.0,1042.0,3509.0,322.0,1285.0,811.0,2100.0,1786.0,2498.0,884.0,1680.0,3596.0,1122.0,3538.0,2455.0,5740.0,7944.0,11494.0,19199.0,880.0,20265.0,19976.0,17692.0,17767.0,629.0,20051.0,7204.0,703.0,18924.0,313.0,323.0,765.0,832.0,350.0,515.0,2702.0,6538.0,3920.0,4536.0,139.0,152.0,46.0,188.0,2010.0,574.0,7697.0,1878.0,36679.0,39668.0,19961.0,7083.0,69658.0,24142.0,11155.0,33250.0,102908.0,102908.0,104784.0,105496.0,890.0,242636.0,366.0,708.0,183.0,837.0,2754.0,3309.0,251525.0,6350.0,253506.0,2468.0,635.0,1638.0,257972.0
