, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-02-03,4613.0,6134.0,2380.0,1706.0,2531.0,5995.0,162.0,375.0,213.0,686.0,1378.0,774.0,2152.0,330.0,3446.0,7568.0,15454.0,16508.0,1401.0,20431.0,5636.0,9529.0,455.0,78961.0,1438.0,91570.0,90000.0,4153.0,734.0,95616.0,2276.0,97970.0,276.0,2696.0,100718.0,100735.0,251.0,225.0,412.0,774.0,793.0,352.0,1308.0,307.0,648.0,375.0,788.0,2465.0,2475.0,313.0,454.0,1283.0,332.0,1480.0,407.0,1075.0,1284.0,2013.0,1365.0,27.0,2095.0,2373.0,3037.0,1438.0,173.0,4141.0,662.0,105.0,6810.0,56.0,84.0,103.0,51.0,43.0,405.0,251.0,242.0,253.0,752.0,72.0,62.0,67.0,74.0,334.0,49.0,967.0,249.0,9596.0,10992.0,3761.0,1052.0,18845.0,4785.0,3454.0,7736.0,26581.0,26581.0,27806.0,27806.0,602.0,132150.0,173.0,424.0,35.0,331.0,540.0,938.0,138556.0,4859.0,136284.0,893.0,609.0,877.0,138789.0
2005-02-04,4210.0,6047.0,2276.0,1648.0,2401.0,5822.0,162.0,373.0,212.0,665.0,1352.0,767.0,2119.0,318.0,3374.0,7341.0,15270.0,16275.0,1354.0,20121.0,5361.0,9169.0,433.0,75972.0,1376.0,87204.0,95326.0,3987.0,713.0,99528.0,2195.0,100787.0,261.0,2602.0,102304.0,102049.0,237.0,211.0,397.0,719.0,768.0,326.0,1251.0,280.0,603.0,347.0,723.0,2329.0,2309.0,312.0,452.0,1274.0,332.0,1470.0,407.0,1069.0,1278.0,2004.0,1362.0,27.0,2081.0,2345.0,2962.0,1428.0,174.0,4132.0,661.0,102.0,6808.0,56.0,84.0,103.0,51.0,43.0,408.0,251.0,239.0,254.0,756.0,71.0,62.0,67.0,75.0,333.0,49.0,962.0,243.0,9572.0,10911.0,3714.0,1019.0,18634.0,4597.0,3383.0,7492.0,26126.0,26126.0,27101.0,27101.0,632.0,131119.0,163.0,401.0,34.0,320.0,522.0,917.0,137544.0,4852.0,135269.0,869.0,678.0,876.0,137767.0
2005-02-05,3853.0,5970.0,2178.0,1597.0,2287.0,5663.0,161.0,372.0,212.0,646.0,1329.0,760.0,2088.0,306.0,3308.0,7132.0,15094.0,16056.0,1312.0,19827.0,5168.0,8831.0,413.0,74835.0,1318.0,85553.0,110498.0,3809.0,692.0,115254.0,2118.0,116990.0,246.0,2516.0,118170.0,117610.0,223.0,200.0,382.0,668.0,744.0,304.0,1204.0,257.0,564.0,322.0,666.0,2211.0,2178.0,312.0,451.0,1264.0,332.0,1461.0,406.0,1064.0,1272.0,1995.0,1358.0,27.0,2068.0,2318.0,2886.0,1416.0,176.0,4121.0,659.0,101.0,6818.0,56.0,84.0,103.0,51.0,43.0,437.0,250.0,236.0,256.0,758.0,70.0,62.0,68.0,75.0,332.0,48.0,956.0,242.0,9563.0,10867.0,3669.0,998.0,18492.0,4450.0,3290.0,7254.0,25746.0,25746.0,26651.0,26651.0,700.0,137376.0,155.0,382.0,33.0,311.0,502.0,870.0,141692.0,4850.0,138969.0,857.0,698.0,878.0,140649.0
2005-02-06,3747.0,5900.0,2086.0,1546.0,2180.0,5513.0,161.0,371.0,211.0,628.0,1307.0,753.0,2061.0,295.0,3245.0,6937.0,14931.0,15854.0,1274.0,19557.0,4941.0,8486.0,396.0,73367.0,1265.0,83713.0,108696.0,3632.0,673.0,113556.0,2044.0,116026.0,234.0,2440.0,118750.0,118842.0,213.0,195.0,371.0,628.0,726.0,287.0,1162.0,236.0,531.0,308.0,616.0,2108.0,2072.0,311.0,450.0,1255.0,333.0,1453.0,406.0,1058.0,1265.0,1986.0,1354.0,27.0,2056.0,2291.0,2810.0,1403.0,178.0,4108.0,657.0,99.0,6809.0,56.0,84.0,102.0,51.0,43.0,496.0,249.0,234.0,257.0,761.0,70.0,64.0,67.0,76.0,331.0,48.0,951.0,245.0,9560.0,10840.0,3626.0,982.0,18388.0,4316.0,3184.0,6971.0,25359.0,25359.0,26289.0,26289.0,644.0,148229.0,148.0,370.0,32.0,303.0,486.0,839.0,153766.0,4855.0,151143.0,895.0,771.0,905.0,152931.0
2005-02-07,3686.0,5840.0,1999.0,1495.0,2080.0,5369.0,161.0,370.0,211.0,612.0,1288.0,747.0,2035.0,285.0,3188.0,6759.0,14781.0,15668.0,1238.0,19310.0,4818.0,8182.0,381.0,72410.0,1215.0,82216.0,107115.0,3465.0,654.0,111628.0,1975.0,114043.0,223.0,2417.0,116681.0,116758.0,220.0,212.0,374.0,636.0,733.0,291.0,1146.0,218.0,503.0,307.0,573.0,2029.0,1990.0,311.0,449.0,1247.0,333.0,1444.0,405.0,1053.0,1259.0,1977.0,1351.0,27.0,2044.0,2265.0,2734.0,1391.0,179.0,4096.0,656.0,97.0,6793.0,56.0,84.0,102.0,51.0,42.0,597.0,248.0,231.0,259.0,764.0,76.0,67.0,67.0,77.0,330.0,48.0,946.0,253.0,9562.0,10836.0,3585.0,993.0,18311.0,4211.0,3252.0,6937.0,25248.0,25248.0,26227.0,26227.0,639.0,146911.0,141.0,365.0,32.0,300.0,474.0,853.0,153484.0,4906.0,151288.0,1136.0,924.0,1041.0,154156.0
2005-02-08,3629.0,5797.0,1917.0,1447.0,1986.0,5232.0,160.0,369.0,210.0,598.0,1270.0,741.0,2011.0,275.0,3133.0,6587.0,14646.0,15500.0,1200.0,19083.0,4751.0,7940.0,367.0,71836.0,1169.0,81294.0,106148.0,3307.0,637.0,110343.0,1908.0,112703.0,214.0,2393.0,115249.0,115301.0,214.0,212.0,370.0,631.0,735.0,285.0,1152.0,201.0,478.0,301.0,534.0,1992.0,1928.0,311.0,448.0,1238.0,333.0,1436.0,405.0,1049.0,1253.0,1969.0,1347.0,27.0,2032.0,2239.0,2659.0,1380.0,181.0,4084.0,654.0,97.0,6818.0,55.0,84.0,102.0,52.0,42.0,740.0,247.0,228.0,260.0,767.0,95.0,77.0,67.0,78.0,329.0,48.0,947.0,259.0,9560.0,10883.0,3549.0,1010.0,18296.0,4130.0,3226.0,6900.0,25196.0,25196.0,26232.0,26232.0,695.0,145070.0,142.0,355.0,32.0,305.0,476.0,922.0,151600.0,4954.0,149421.0,963.0,950.0,1047.0,152614.0
2005-02-09,3578.0,5756.0,1840.0,1400.0,1899.0,5104.0,159.0,367.0,209.0,585.0,1253.0,736.0,1989.0,266.0,3083.0,6423.0,14517.0,15345.0,1163.0,18873.0,4780.0,7691.0,359.0,71323.0,1126.0,80469.0,105318.0,3161.0,621.0,109311.0,1845.0,111651.0,205.0,2342.0,114127.0,114172.0,217.0,215.0,362.0,634.0,727.0,277.0,1148.0,187.0,458.0,298.0,501.0,1963.0,1899.0,310.0,446.0,1230.0,333.0,1429.0,404.0,1046.0,1250.0,1961.0,1343.0,27.0,2020.0,2214.0,2584.0,1369.0,182.0,4073.0,652.0,99.0,6857.0,55.0,84.0,101.0,54.0,42.0,890.0,247.0,226.0,262.0,769.0,109.0,82.0,67.0,78.0,328.0,47.0,945.0,307.0,9598.0,11020.0,3517.0,1021.0,18358.0,4066.0,3329.0,6956.0,25315.0,25315.0,26390.0,26390.0,828.0,143883.0,155.0,363.0,32.0,308.0,496.0,971.0,150424.0,4991.0,148255.0,978.0,963.0,1037.0,151308.0
2005-02-10,3528.0,5720.0,1768.0,1356.0,1819.0,4983.0,158.0,366.0,209.0,573.0,1238.0,731.0,1968.0,258.0,3034.0,6270.0,14400.0,15203.0,1139.0,18691.0,4933.0,7483.0,383.0,70852.0,1085.0,79733.0,104568.0,3027.0,606.0,108393.0,1785.0,110714.0,197.0,2317.0,113146.0,113184.0,233.0,230.0,375.0,665.0,748.0,295.0,1162.0,175.0,452.0,301.0,478.0,1939.0,1895.0,310.0,445.0,1221.0,334.0,1421.0,404.0,1043.0,1246.0,1955.0,1340.0,27.0,2009.0,2189.0,2510.0,1358.0,184.0,4062.0,651.0,101.0,6885.0,55.0,83.0,101.0,56.0,42.0,1005.0,246.0,225.0,263.0,771.0,113.0,91.0,66.0,79.0,328.0,47.0,941.0,441.0,9751.0,11287.0,3485.0,1055.0,18487.0,4041.0,3377.0,7000.0,25487.0,25487.0,26608.0,26608.0,870.0,143068.0,172.0,385.0,36.0,326.0,523.0,1016.0,149645.0,5029.0,147496.0,1333.0,1081.0,1115.0,150648.0
2005-02-11,3483.0,5688.0,1700.0,1314.0,1745.0,4869.0,158.0,365.0,208.0,562.0,1223.0,726.0,1949.0,254.0,2993.0,6127.0,14306.0,15098.0,1116.0,18546.0,5070.0,7336.0,396.0,70429.0,1047.0,79105.0,103919.0,2903.0,591.0,107590.0,1728.0,109894.0,190.0,2285.0,112284.0,112318.0,231.0,226.0,370.0,646.0,742.0,286.0,1183.0,166.0,460.0,295.0,475.0,1958.0,1898.0,309.0,444.0,1213.0,334.0,1414.0,403.0,1040.0,1243.0,1949.0,1336.0,27.0,1998.0,2164.0,2436.0,1347.0,186.0,4052.0,649.0,103.0,6910.0,55.0,83.0,101.0,57.0,42.0,1113.0,245.0,228.0,264.0,774.0,122.0,101.0,66.0,79.0,327.0,47.0,938.0,537.0,9928.0,11633.0,3463.0,1078.0,18631.0,4047.0,3546.0,7199.0,25830.0,25830.0,26920.0,26920.0,904.0,142395.0,167.0,391.0,40.0,358.0,536.0,1069.0,149043.0,5054.0,146905.0,1028.0,1065.0,1150.0,150395.0
2005-02-12,3442.0,5658.0,1636.0,1274.0,1677.0,4762.0,157.0,363.0,208.0,551.0,1210.0,721.0,1931.0,250.0,2954.0,5992.0,14245.0,15051.0,1083.0,18484.0,5133.0,7249.0,392.0,70067.0,1012.0,78598.0,103393.0,2787.0,577.0,106917.0,1674.0,109203.0,183.0,2248.0,111537.0,111565.0,233.0,228.0,380.0,652.0,758.0,285.0,1194.0,166.0,457.0,294.0,462.0,1971.0,1929.0,309.0,443.0,1205.0,334.0,1407.0,402.0,1038.0,1239.0,1943.0,1332.0,27.0,1989.0,2140.0,2362.0,1337.0,187.0,4041.0,647.0,106.0,6936.0,55.0,83.0,100.0,59.0,41.0,1189.0,244.0,230.0,266.0,777.0,125.0,103.0,66.0,80.0,326.0,47.0,937.0,560.0,10019.0,11894.0,3450.0,1078.0,18815.0,4068.0,3628.0,7389.0,26204.0,26204.0,27228.0,27228.0,954.0,141968.0,162.0,369.0,44.0,378.0,540.0,1076.0,148673.0,5061.0,146531.0,936.0,1038.0,1154.0,149822.0
2005-02-13,3403.0,5641.0,1575.0,1235.0,1614.0,4661.0,157.0,362.0,207.0,543.0,1199.0,717.0,1915.0,248.0,2920.0,5868.0,14206.0,15027.0,1063.0,18524.0,5298.0,7235.0,395.0,69804.0,980.0,78258.0,103033.0,2681.0,564.0,106416.0,1623.0,108680.0,177.0,2222.0,110963.0,110984.0,233.0,228.0,380.0,633.0,764.0,280.0,1212.0,169.0,465.0,296.0,456.0,1985.0,1966.0,309.0,441.0,1198.0,334.0,1400.0,402.0,1035.0,1236.0,1937.0,1328.0,26.0,1981.0,2118.0,2290.0,1328.0,189.0,4031.0,646.0,108.0,6992.0,55.0,83.0,100.0,63.0,41.0,1307.0,243.0,237.0,267.0,781.0,133.0,109.0,66.0,80.0,325.0,46.0,957.0,665.0,10125.0,12093.0,3452.0,1096.0,18965.0,4102.0,3679.0,7517.0,26483.0,26483.0,27648.0,27648.0,1097.0,141825.0,165.0,360.0,49.0,371.0,590.0,1151.0,148524.0,5108.0,146407.0,936.0,1128.0,1150.0,149585.0
2005-02-14,3365.0,5619.0,1518.0,1199.0,1556.0,4565.0,156.0,361.0,207.0,535.0,1188.0,712.0,1900.0,242.0,2884.0,5744.0,14173.0,14985.0,1055.0,18501.0,5444.0,7226.0,388.0,69632.0,950.0,78031.0,102796.0,2585.0,552.0,106055.0,1574.0,108305.0,171.0,2165.0,110523.0,110540.0,221.0,215.0,366.0,572.0,749.0,268.0,1211.0,158.0,472.0,295.0,458.0,2003.0,1999.0,308.0,440.0,1190.0,335.0,1393.0,401.0,1032.0,1233.0,1932.0,1325.0,26.0,1973.0,2096.0,2219.0,1320.0,190.0,4023.0,644.0,109.0,7035.0,55.0,83.0,100.0,67.0,41.0,1391.0,242.0,247.0,269.0,786.0,139.0,115.0,66.0,81.0,324.0,46.0,981.0,880.0,10407.0,12438.0,3460.0,1122.0,19126.0,4135.0,3629.0,7491.0,26617.0,26617.0,27871.0,27871.0,1198.0,141778.0,161.0,360.0,48.0,374.0,614.0,1239.0,148627.0,5123.0,146523.0,930.0,1123.0,1119.0,149753.0
2005-02-15,3329.0,5589.0,1465.0,1164.0,1502.0,4476.0,156.0,360.0,206.0,526.0,1177.0,708.0,1885.0,235.0,2849.0,5630.0,14126.0,14926.0,1038.0,18387.0,5548.0,7159.0,375.0,69414.0,922.0,77742.0,102522.0,2495.0,540.0,105681.0,1527.0,107934.0,166.0,2098.0,110093.0,110112.0,213.0,203.0,353.0,530.0,731.0,250.0,1190.0,150.0,456.0,295.0,435.0,1991.0,2033.0,308.0,439.0,1182.0,335.0,1386.0,401.0,1030.0,1229.0,1926.0,1321.0,26.0,1966.0,2075.0,2149.0,1313.0,192.0,4016.0,642.0,110.0,7044.0,55.0,83.0,99.0,70.0,41.0,1373.0,241.0,248.0,270.0,790.0,137.0,116.0,66.0,81.0,323.0,46.0,980.0,931.0,10616.0,12805.0,3460.0,1139.0,19249.0,4177.0,3608.0,7488.0,26737.0,26737.0,27887.0,27887.0,1070.0,141348.0,157.0,360.0,50.0,385.0,624.0,1276.0,148335.0,5131.0,146249.0,1012.0,1103.0,1127.0,149427.0
2005-02-16,3297.0,5563.0,1414.0,1131.0,1452.0,4392.0,155.0,359.0,205.0,519.0,1167.0,704.0,1872.0,231.0,2815.0,5524.0,14074.0,14856.0,1018.0,18321.0,5517.0,7168.0,375.0,69131.0,896.0,77451.0,102221.0,2412.0,529.0,105276.0,1482.0,107520.0,162.0,2055.0,109630.0,109648.0,214.0,207.0,354.0,515.0,731.0,244.0,1169.0,148.0,440.0,295.0,410.0,1949.0,2049.0,307.0,438.0,1175.0,335.0,1379.0,400.0,1027.0,1226.0,1920.0,1317.0,26.0,1957.0,2052.0,2078.0,1306.0,193.0,4009.0,641.0,113.0,7062.0,54.0,83.0,99.0,72.0,41.0,1354.0,241.0,249.0,272.0,799.0,142.0,127.0,66.0,82.0,322.0,46.0,982.0,1099.0,10779.0,13042.0,3444.0,1160.0,19357.0,4201.0,3573.0,7561.0,26918.0,26918.0,28110.0,28110.0,1046.0,140992.0,168.0,384.0,54.0,394.0,658.0,1318.0,148003.0,5156.0,145928.0,1475.0,1169.0,1234.0,149278.0
2005-02-17,3266.0,5540.0,1366.0,1100.0,1406.0,4312.0,155.0,358.0,205.0,512.0,1158.0,702.0,1860.0,231.0,2789.0,5427.0,14039.0,14813.0,1016.0,18295.0,5581.0,7292.0,399.0,68894.0,872.0,77304.0,102058.0,2339.0,519.0,105009.0,1440.0,107235.0,158.0,2027.0,109295.0,109306.0,211.0,207.0,345.0,473.0,731.0,246.0,1174.0,145.0,429.0,296.0,400.0,1921.0,2043.0,307.0,437.0,1167.0,336.0,1374.0,400.0,1025.0,1223.0,1915.0,1313.0,26.0,1950.0,2028.0,2005.0,1298.0,195.0,4002.0,639.0,115.0,7100.0,54.0,83.0,99.0,74.0,40.0,1445.0,242.0,259.0,273.0,802.0,153.0,139.0,66.0,82.0,320.0,46.0,1007.0,1288.0,11036.0,13383.0,3432.0,1211.0,19567.0,4239.0,3811.0,8010.0,27577.0,27577.0,28978.0,28978.0,1096.0,141141.0,184.0,403.0,60.0,422.0,717.0,1389.0,148135.0,5179.0,146013.0,1475.0,1281.0,1318.0,149834.0
2005-02-18,3236.0,5516.0,1321.0,1069.0,1361.0,4237.0,154.0,357.0,204.0,506.0,1150.0,698.0,1847.0,225.0,2762.0,5331.0,14009.0,14768.0,1012.0,18252.0,5746.0,7305.0,417.0,68698.0,850.0,77095.0,101865.0,2261.0,509.0,104741.0,1400.0,106971.0,153.0,2008.0,109020.0,109033.0,215.0,217.0,351.0,511.0,739.0,254.0,1189.0,147.0,428.0,301.0,399.0,1925.0,2040.0,306.0,435.0,1160.0,335.0,1368.0,399.0,1022.0,1220.0,1909.0,1311.0,26.0,1945.0,2007.0,1934.0,1289.0,196.0,3995.0,637.0,122.0,7154.0,54.0,83.0,98.0,77.0,40.0,1610.0,241.0,268.0,274.0,798.0,165.0,150.0,67.0,83.0,318.0,45.0,1038.0,1338.0,11212.0,13687.0,3440.0,1229.0,19732.0,4385.0,3948.0,8406.0,28138.0,28138.0,29526.0,29526.0,1131.0,141690.0,217.0,431.0,89.0,451.0,791.0,1503.0,148842.0,5232.0,146715.0,1610.0,1396.0,1377.0,150845.0
2005-02-19,3208.0,5493.0,1279.0,1038.0,1316.0,4165.0,154.0,356.0,204.0,501.0,1142.0,694.0,1836.0,221.0,2734.0,5240.0,13965.0,14708.0,996.0,18124.0,5900.0,7263.0,404.0,68482.0,829.0,76832.0,101602.0,2190.0,500.0,104392.0,1362.0,106622.0,149.0,2005.0,108670.0,108685.0,211.0,218.0,351.0,533.0,748.0,256.0,1206.0,151.0,446.0,307.0,418.0,1947.0,2066.0,306.0,434.0,1155.0,333.0,1362.0,399.0,1020.0,1216.0,1903.0,1310.0,26.0,1940.0,1987.0,1864.0,1281.0,198.0,3988.0,636.0,124.0,7187.0,54.0,83.0,98.0,77.0,40.0,1717.0,238.0,270.0,276.0,792.0,171.0,149.0,82.0,83.0,315.0,45.0,1030.0,1277.0,11260.0,13843.0,3455.0,1270.0,19836.0,4552.0,3872.0,8541.0,28377.0,28377.0,29745.0,29745.0,1154.0,141747.0,234.0,505.0,152.0,489.0,806.0,1573.0,149109.0,5266.0,146987.0,1527.0,1424.0,1363.0,151333.0
2005-02-20,3183.0,5473.0,1239.0,1007.0,1272.0,4097.0,153.0,355.0,203.0,495.0,1134.0,692.0,1826.0,220.0,2712.0,5155.0,13928.0,14684.0,974.0,18090.0,6106.0,7369.0,408.0,68226.0,810.0,76670.0,101103.0,2124.0,491.0,103875.0,1325.0,106156.0,146.0,2014.0,108267.0,108293.0,208.0,217.0,350.0,524.0,753.0,257.0,1228.0,148.0,464.0,308.0,442.0,1989.0,2107.0,305.0,432.0,1149.0,332.0,1357.0,398.0,1017.0,1213.0,1897.0,1309.0,26.0,1937.0,1966.0,1794.0,1275.0,200.0,3984.0,634.0,125.0,7208.0,54.0,83.0,97.0,76.0,40.0,1720.0,240.0,276.0,277.0,789.0,170.0,154.0,128.0,83.0,312.0,45.0,1033.0,1402.0,11378.0,13978.0,3469.0,1308.0,19979.0,4631.0,3825.0,8697.0,28676.0,28676.0,30148.0,30148.0,1128.0,141720.0,205.0,472.0,89.0,562.0,798.0,1578.0,149169.0,5254.0,146983.0,1525.0,1335.0,1281.0,151256.0
2005-02-21,3159.0,5449.0,1201.0,977.0,1229.0,4035.0,153.0,354.0,202.0,491.0,1127.0,688.0,1815.0,217.0,2691.0,5077.0,13902.0,14654.0,958.0,18021.0,6236.0,7337.0,393.0,68027.0,792.0,76413.0,99609.0,2060.0,483.0,102292.0,1291.0,104583.0,142.0,1968.0,106737.0,106804.0,195.0,193.0,338.0,453.0,743.0,251.0,1233.0,143.0,473.0,304.0,458.0,2024.0,2160.0,304.0,430.0,1142.0,330.0,1351.0,397.0,1014.0,1210.0,1891.0,1308.0,26.0,1933.0,1947.0,1726.0,1269.0,201.0,3982.0,632.0,126.0,7217.0,54.0,83.0,97.0,75.0,40.0,1763.0,239.0,281.0,279.0,785.0,186.0,172.0,163.0,84.0,309.0,45.0,1036.0,1389.0,11483.0,14187.0,3486.0,1293.0,20090.0,4634.0,3741.0,8669.0,28759.0,28759.0,30107.0,30107.0,1011.0,141117.0,201.0,420.0,77.0,537.0,828.0,1529.0,148819.0,5248.0,146621.0,1471.0,1285.0,1205.0,150771.0
2005-02-22,3135.0,5426.0,1166.0,947.0,1188.0,3977.0,152.0,353.0,202.0,486.0,1121.0,686.0,1807.0,217.0,2671.0,5011.0,13887.0,14648.0,943.0,18028.0,6379.0,7299.0,390.0,67862.0,776.0,76187.0,99339.0,2005.0,475.0,101898.0,1266.0,104110.0,139.0,1903.0,106058.0,106073.0,203.0,202.0,350.0,515.0,754.0,248.0,1227.0,144.0,470.0,299.0,461.0,2027.0,2207.0,304.0,429.0,1135.0,328.0,1345.0,397.0,1012.0,1206.0,1885.0,1307.0,26.0,1930.0,1927.0,1658.0,1263.0,204.0,3982.0,631.0,128.0,7216.0,54.0,83.0,97.0,76.0,39.0,1758.0,234.0,285.0,280.0,780.0,205.0,181.0,177.0,85.0,306.0,45.0,1042.0,1396.0,11493.0,14223.0,3497.0,1293.0,20218.0,4596.0,3698.0,8667.0,28885.0,28885.0,30112.0,30112.0,982.0,139703.0,222.0,430.0,81.0,484.0,896.0,1530.0,147265.0,5230.0,145009.0,1435.0,1282.0,1219.0,149086.0
2005-02-23,3112.0,5404.0,1132.0,918.0,1148.0,3922.0,152.0,352.0,201.0,482.0,1115.0,682.0,1797.0,217.0,2656.0,4962.0,13881.0,14635.0,927.0,18018.0,6530.0,7326.0,387.0,67770.0,760.0,76094.0,99232.0,1949.0,468.0,101719.0,1237.0,103916.0,135.0,1866.0,105806.0,105814.0,204.0,190.0,336.0,529.0,757.0,253.0,1242.0,138.0,468.0,311.0,464.0,2029.0,2232.0,303.0,427.0,1127.0,327.0,1338.0,396.0,1009.0,1203.0,1879.0,1306.0,26.0,1927.0,1908.0,1614.0,1265.0,206.0,3984.0,629.0,127.0,7211.0,54.0,83.0,96.0,76.0,39.0,1720.0,238.0,291.0,281.0,775.0,212.0,171.0,169.0,85.0,303.0,44.0,1045.0,1398.0,11530.0,14256.0,3510.0,1323.0,20356.0,4594.0,3706.0,8775.0,29131.0,29131.0,30195.0,30195.0,1100.0,139427.0,245.0,454.0,88.0,484.0,936.0,1626.0,146911.0,5252.0,144578.0,1413.0,1263.0,1199.0,148515.0
2005-02-24,3090.0,5383.0,1101.0,890.0,1111.0,3869.0,152.0,351.0,201.0,478.0,1109.0,679.0,1788.0,215.0,2637.0,4890.0,13876.0,14619.0,911.0,17969.0,6568.0,7429.0,399.0,67712.0,746.0,76125.0,99250.0,1900.0,461.0,101666.0,1232.0,103850.0,132.0,1866.0,105719.0,105720.0,221.0,205.0,333.0,467.0,757.0,262.0,1255.0,148.0,473.0,351.0,473.0,2041.0,2256.0,302.0,426.0,1120.0,325.0,1330.0,396.0,1006.0,1199.0,1873.0,1305.0,26.0,1922.0,1888.0,1595.0,1296.0,208.0,4004.0,627.0,130.0,7241.0,53.0,83.0,96.0,76.0,39.0,1681.0,238.0,299.0,279.0,767.0,219.0,178.0,171.0,88.0,300.0,44.0,1062.0,1407.0,11540.0,14234.0,3524.0,1352.0,20424.0,4639.0,3731.0,8944.0,29368.0,29368.0,30388.0,30388.0,1084.0,139383.0,243.0,474.0,79.0,503.0,947.0,1659.0,146952.0,5237.0,144550.0,1447.0,1235.0,1201.0,148415.0
