, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2018-10-02,4433.0,5384.0,600.0,364.0,589.0,3640.0,227.0,611.0,308.0,678.0,1644.0,768.0,2542.0,85.0,3101.0,3895.0,8958.0,9848.0,449.0,9682.0,585.0,1523.0,2084.0,53.0,63050.0,319.0,64159.0,65040.0,1282.0,378.0,65760.0,503.0,67123.0,66.0,485.0,66236.0,65865.0,44.0,156.0,241.0,99.0,21.0,1419.0,46.0,257.0,237.0,1160.0,451.0,1904.0,408.0,421.0,1070.0,466.0,1032.0,468.0,1990.0,2597.0,3803.0,6799.0,12.0,4266.0,4311.0,2173.0,2264.0,103.0,4889.0,0.0,38.0,7537.0,127.0,198.0,161.0,34.0,56.0,286.0,253.0,753.0,569.0,957.0,8.0,36.0,0.0,87.0,228.0,56.0,669.0,67.0,10858.0,11494.0,3965.0,568.0,17185.0,1185.0,726.0,2727.0,19913.0,19913.0,19981.0,19981.0,36.0,86758.0,48.0,48.0,1.0,132.0,71.0,69.0,87941.0,4223.0,90649.0,712.0,292.0,596.0,91472.0
2018-10-03,4361.0,4462.0,598.0,360.0,589.0,3620.0,223.0,615.0,316.0,677.0,1653.0,744.0,2519.0,129.0,3184.0,3921.0,9393.0,10317.0,459.0,11261.0,588.0,1519.0,2106.0,84.0,67952.0,338.0,69021.0,61146.0,1279.0,378.0,63253.0,423.0,66382.0,66.0,478.0,67639.0,67857.0,41.0,141.0,245.0,99.0,21.0,1410.0,46.0,259.0,239.0,1075.0,419.0,1937.0,408.0,450.0,1108.0,511.0,1054.0,481.0,1963.0,2589.0,3760.0,6777.0,23.0,4354.0,4273.0,2120.0,2226.0,124.0,4929.0,0.0,45.0,7764.0,128.0,200.0,165.0,29.0,56.0,306.0,276.0,760.0,565.0,961.0,8.0,36.0,0.0,84.0,453.0,63.0,758.0,76.0,11259.0,11838.0,4010.0,567.0,17044.0,1178.0,1027.0,2731.0,19775.0,19775.0,19845.0,19845.0,42.0,90347.0,49.0,49.0,1.0,130.0,74.0,79.0,91033.0,4242.0,93639.0,712.0,310.0,594.0,94703.0
2018-10-04,4314.0,4536.0,596.0,358.0,589.0,3609.0,228.0,644.0,317.0,676.0,1683.0,750.0,2547.0,83.0,3129.0,3953.0,9607.0,10551.0,421.0,10545.0,601.0,1514.0,2130.0,58.0,69945.0,385.0,72712.0,59087.0,1300.0,371.0,60655.0,341.0,63196.0,65.0,472.0,63741.0,63793.0,34.0,122.0,249.0,94.0,18.0,1391.0,45.0,258.0,201.0,986.0,377.0,1933.0,411.0,440.0,1143.0,538.0,1138.0,506.0,1896.0,2508.0,3851.0,6740.0,20.0,4452.0,4289.0,2116.0,2223.0,143.0,4936.0,0.0,58.0,7827.0,128.0,201.0,164.0,36.0,58.0,352.0,265.0,757.0,561.0,975.0,8.0,36.0,0.0,80.0,314.0,60.0,829.0,71.0,11668.0,12270.0,4021.0,567.0,17547.0,1191.0,813.0,2753.0,20300.0,20300.0,20373.0,20373.0,41.0,87313.0,48.0,49.0,1.0,139.0,75.0,113.0,89863.0,4255.0,92974.0,714.0,264.0,593.0,95025.0
2018-10-05,4286.0,4474.0,596.0,352.0,585.0,3634.0,229.0,653.0,302.0,676.0,1689.0,756.0,2549.0,79.0,3154.0,3901.0,9568.0,10500.0,408.0,10093.0,627.0,1510.0,2152.0,50.0,67831.0,388.0,71016.0,58912.0,1359.0,359.0,60601.0,313.0,63210.0,64.0,462.0,63726.0,63736.0,32.0,107.0,210.0,93.0,18.0,1366.0,45.0,255.0,192.0,896.0,322.0,1903.0,426.0,498.0,1287.0,585.0,1282.0,524.0,1944.0,2564.0,3841.0,6737.0,37.0,4622.0,4447.0,2200.0,2294.0,176.0,5012.0,0.0,81.0,7877.0,136.0,214.0,174.0,55.0,64.0,437.0,292.0,765.0,547.0,988.0,9.0,36.0,0.0,77.0,466.0,63.0,889.0,77.0,11873.0,12545.0,4077.0,566.0,17096.0,1197.0,726.0,2773.0,19869.0,19869.0,19943.0,19943.0,42.0,86264.0,47.0,47.0,1.0,141.0,75.0,125.0,88146.0,4268.0,91030.0,717.0,255.0,589.0,92611.0
2018-10-06,4238.0,4456.0,594.0,350.0,582.0,3660.0,239.0,664.0,300.0,677.0,1699.0,736.0,2532.0,80.0,3134.0,3902.0,9775.0,10721.0,397.0,10283.0,620.0,1506.0,2175.0,51.0,67847.0,378.0,70087.0,52587.0,1375.0,352.0,54816.0,316.0,58027.0,64.0,453.0,59438.0,59735.0,41.0,102.0,243.0,98.0,23.0,1328.0,46.0,258.0,221.0,808.0,260.0,1865.0,434.0,468.0,1320.0,584.0,1439.0,534.0,1879.0,2442.0,3889.0,6738.0,23.0,4873.0,4700.0,2418.0,2498.0,182.0,5186.0,0.0,88.0,7926.0,132.0,209.0,163.0,61.0,61.0,467.0,263.0,756.0,489.0,960.0,12.0,35.0,0.0,73.0,250.0,59.0,906.0,68.0,11975.0,12676.0,4083.0,566.0,17863.0,1194.0,717.0,2780.0,20643.0,20643.0,20717.0,20717.0,43.0,85624.0,48.0,47.0,1.0,140.0,75.0,130.0,87620.0,4288.0,90512.0,720.0,262.0,586.0,92095.0
2018-10-07,4217.0,4461.0,588.0,349.0,582.0,3687.0,239.0,678.0,296.0,676.0,1704.0,736.0,2529.0,87.0,3136.0,3931.0,9799.0,10741.0,385.0,10392.0,619.0,1502.0,2195.0,57.0,70788.0,377.0,73055.0,50556.0,1367.0,356.0,52085.0,331.0,54521.0,63.0,444.0,54973.0,55020.0,37.0,86.0,359.0,96.0,22.0,1311.0,45.0,264.0,218.0,733.0,204.0,1838.0,427.0,474.0,1286.0,541.0,1490.0,511.0,1760.0,2278.0,3598.0,6738.0,24.0,5115.0,4960.0,2778.0,2848.0,175.0,5466.0,0.0,77.0,7950.0,128.0,203.0,166.0,59.0,68.0,372.0,277.0,758.0,426.0,909.0,16.0,34.0,0.0,69.0,296.0,61.0,924.0,72.0,11957.0,12684.0,4090.0,567.0,17888.0,1190.0,759.0,2786.0,20674.0,20674.0,20748.0,20748.0,63.0,80365.0,49.0,49.0,1.0,150.0,93.0,144.0,83236.0,4305.0,86372.0,721.0,290.0,584.0,88495.0
2018-10-08,4166.0,4471.0,586.0,344.0,578.0,3713.0,243.0,694.0,298.0,676.0,1722.0,732.0,2534.0,80.0,3126.0,3967.0,9872.0,10815.0,367.0,10319.0,628.0,1498.0,2207.0,51.0,70488.0,365.0,73289.0,63015.0,1355.0,353.0,63535.0,297.0,64728.0,63.0,435.0,63256.0,62669.0,32.0,68.0,462.0,93.0,19.0,1372.0,45.0,258.0,190.0,640.0,209.0,1779.0,422.0,461.0,1267.0,543.0,1454.0,512.0,1738.0,2252.0,3506.0,6738.0,26.0,5228.0,5104.0,3109.0,3210.0,166.0,5841.0,0.0,80.0,7983.0,127.0,203.0,170.0,69.0,73.0,351.0,267.0,749.0,303.0,840.0,19.0,33.0,0.0,66.0,226.0,60.0,950.0,69.0,11942.0,12681.0,4095.0,581.0,17752.0,1189.0,738.0,2796.0,20549.0,20549.0,20623.0,20623.0,49.0,78942.0,47.0,48.0,1.0,156.0,93.0,173.0,80523.0,4318.0,83360.0,722.0,254.0,583.0,84904.0
2018-10-09,4112.0,4476.0,583.0,343.0,575.0,3741.0,250.0,713.0,290.0,672.0,1733.0,743.0,2548.0,81.0,3137.0,3986.0,9890.0,10828.0,362.0,10397.0,638.0,1513.0,2206.0,50.0,70145.0,360.0,72962.0,72883.0,1348.0,346.0,74122.0,288.0,76100.0,62.0,428.0,75547.0,75179.0,32.0,55.0,432.0,93.0,19.0,1448.0,44.0,256.0,189.0,585.0,323.0,1754.0,413.0,455.0,1258.0,544.0,1441.0,499.0,1733.0,2262.0,3514.0,6520.0,31.0,5280.0,5170.0,3327.0,3456.0,170.0,6161.0,0.0,78.0,8018.0,125.0,200.0,169.0,75.0,81.0,323.0,283.0,667.0,284.0,753.0,21.0,33.0,0.0,62.0,219.0,60.0,953.0,68.0,11817.0,12597.0,4113.0,579.0,13423.0,1187.0,705.0,2805.0,16228.0,16228.0,16302.0,16302.0,42.0,87815.0,46.0,45.0,0.0,155.0,93.0,192.0,88441.0,4333.0,90893.0,723.0,244.0,579.0,91569.0
2018-10-10,4074.0,4482.0,582.0,338.0,575.0,3766.0,247.0,714.0,284.0,668.0,1733.0,736.0,2532.0,80.0,3140.0,4008.0,9898.0,10830.0,387.0,10363.0,642.0,1859.0,2468.0,50.0,69646.0,365.0,72757.0,74212.0,1340.0,342.0,75988.0,282.0,78615.0,62.0,422.0,79058.0,79034.0,32.0,42.0,366.0,92.0,20.0,1429.0,44.0,254.0,189.0,552.0,459.0,1815.0,410.0,461.0,1284.0,553.0,1461.0,488.0,1709.0,2219.0,3484.0,6022.0,29.0,5067.0,5023.0,3434.0,3606.0,181.0,6385.0,0.0,73.0,8046.0,123.0,199.0,166.0,80.0,79.0,311.0,289.0,567.0,358.0,810.0,24.0,32.0,0.0,58.0,229.0,62.0,891.0,69.0,11713.0,12473.0,4143.0,578.0,12979.0,1185.0,695.0,2814.0,15794.0,15794.0,15868.0,15868.0,41.0,94757.0,46.0,44.0,0.0,155.0,97.0,192.0,96084.0,4353.0,98699.0,722.0,237.0,577.0,99705.0
2018-10-11,4029.0,4487.0,580.0,338.0,575.0,3770.0,253.0,716.0,283.0,665.0,1728.0,733.0,2516.0,82.0,3119.0,4033.0,9917.0,10844.0,420.0,10382.0,650.0,1866.0,2577.0,51.0,69134.0,349.0,72341.0,67927.0,1330.0,337.0,70232.0,280.0,73488.0,62.0,414.0,74873.0,75166.0,35.0,32.0,301.0,94.0,21.0,1347.0,44.0,254.0,191.0,526.0,524.0,1927.0,409.0,450.0,1278.0,554.0,1494.0,486.0,1688.0,2180.0,3427.0,5517.0,26.0,4693.0,4662.0,3280.0,3507.0,187.0,6444.0,0.0,75.0,8080.0,123.0,198.0,165.0,69.0,73.0,317.0,288.0,468.0,412.0,893.0,26.0,32.0,0.0,54.0,292.0,63.0,823.0,80.0,11717.0,12465.0,4174.0,579.0,13012.0,1187.0,723.0,2824.0,15836.0,15836.0,15910.0,15910.0,48.0,96077.0,47.0,45.0,0.0,154.0,101.0,206.0,98521.0,4373.0,101410.0,722.0,232.0,574.0,102943.0
