, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-11-10,3939.0,5373.0,739.0,599.0,1810.0,3684.0,309.0,803.0,326.0,666.0,1884.0,1624.0,3507.0,132.0,4454.0,4357.0,9721.0,10404.0,937.0,11767.0,1931.0,2870.0,149.0,51560.0,589.0,55199.0,71068.0,1592.0,551.0,71474.0,1728.0,72821.0,172.0,3829.0,75993.0,76099.0,419.0,353.0,238.0,1323.0,695.0,347.0,1191.0,252.0,582.0,356.0,666.0,2250.0,3262.0,436.0,568.0,1451.0,500.0,1889.0,456.0,1695.0,2082.0,3301.0,1367.0,51.0,2863.0,3160.0,3081.0,3068.0,171.0,5550.0,680.0,89.0,8062.0,98.0,98.0,218.0,207.0,50.0,318.0,383.0,98.0,265.0,880.0,92.0,66.0,0.0,117.0,456.0,121.0,1215.0,198.0,10593.0,11237.0,4969.0,989.0,16235.0,4352.0,2381.0,6157.0,22217.0,22217.0,22324.0,22324.0,139.0,103748.0,50.0,60.0,41.0,281.0,236.0,449.0,108996.0,5415.0,120647.0,913.0,773.0,679.0,120854.0
2008-11-11,3940.0,5404.0,778.0,642.0,1722.0,3735.0,307.0,793.0,327.0,674.0,1889.0,1595.0,3484.0,138.0,4402.0,4498.0,9888.0,10686.0,911.0,13465.0,1845.0,2923.0,151.0,51393.0,624.0,55116.0,70000.0,1746.0,545.0,72026.0,1644.0,74466.0,165.0,3258.0,77998.0,78075.0,593.0,470.0,314.0,1501.0,709.0,434.0,1100.0,348.0,609.0,470.0,678.0,2065.0,3076.0,437.0,577.0,1470.0,528.0,1879.0,460.0,1663.0,2052.0,3369.0,1370.0,53.0,2852.0,3131.0,3037.0,3203.0,174.0,5790.0,623.0,92.0,8004.0,98.0,98.0,223.0,206.0,48.0,315.0,289.0,76.0,260.0,881.0,101.0,66.0,0.0,119.0,444.0,118.0,1156.0,192.0,10369.0,11125.0,4916.0,978.0,16592.0,4210.0,2948.0,5960.0,22379.0,22379.0,22487.0,22487.0,112.0,103333.0,93.0,60.0,46.0,278.0,216.0,456.0,109195.0,5436.0,119269.0,991.0,1236.0,799.0,121742.0
2008-11-12,4226.0,5754.0,1106.0,694.0,2205.0,3989.0,304.0,786.0,338.0,710.0,1937.0,1779.0,3717.0,233.0,4596.0,4894.0,10036.0,11091.0,883.0,14838.0,3069.0,2980.0,627.0,51745.0,616.0,55421.0,70000.0,1816.0,672.0,72288.0,2076.0,74684.0,309.0,5003.0,79249.0,79120.0,2203.0,1388.0,800.0,4522.0,1410.0,1507.0,2129.0,804.0,975.0,1131.0,1061.0,2637.0,3199.0,430.0,584.0,1516.0,528.0,1890.0,441.0,1628.0,2000.0,3326.0,1374.0,48.0,2799.0,3088.0,3007.0,3192.0,176.0,5822.0,564.0,99.0,8169.0,97.0,97.0,223.0,205.0,53.0,320.0,281.0,92.0,258.0,891.0,105.0,67.0,2.0,118.0,740.0,137.0,1193.0,214.0,10643.0,11347.0,4908.0,1710.0,16687.0,4552.0,5647.0,6472.0,22990.0,22990.0,23101.0,23101.0,443.0,104062.0,391.0,297.0,78.0,280.0,375.0,573.0,109763.0,5678.0,118994.0,2402.0,3838.0,1873.0,123714.0
2008-11-13,4043.0,5980.0,1262.0,1073.0,2936.0,4232.0,305.0,807.0,444.0,818.0,2181.0,2848.0,5029.0,243.0,5461.0,5142.0,10631.0,11481.0,855.0,14301.0,6317.0,2986.0,507.0,52791.0,636.0,56265.0,70000.0,1887.0,791.0,72534.0,1612.0,74950.0,257.0,7539.0,82275.0,82188.0,1028.0,1120.0,694.0,4244.0,1311.0,1246.0,2970.0,533.0,935.0,806.0,1185.0,4459.0,3817.0,451.0,600.0,1658.0,594.0,1964.0,440.0,1610.0,1972.0,3611.0,1383.0,65.0,2777.0,3054.0,2972.0,3163.0,180.0,5806.0,504.0,149.0,8350.0,96.0,96.0,226.0,227.0,56.0,320.0,357.0,169.0,256.0,900.0,105.0,67.0,4.0,118.0,1214.0,176.0,1817.0,280.0,10915.0,11618.0,5321.0,3633.0,18623.0,6937.0,10021.0,8192.0,26649.0,26649.0,26763.0,26763.0,678.0,108973.0,403.0,463.0,97.0,449.0,621.0,781.0,109871.0,5665.0,113748.0,2320.0,3707.0,1686.0,122474.0
2008-11-14,3719.0,5935.0,1009.0,1182.0,2595.0,4176.0,309.0,839.0,458.0,905.0,2383.0,2761.0,5144.0,171.0,6246.0,5146.0,11568.0,12287.0,827.0,14679.0,6760.0,3546.0,188.0,54570.0,638.0,58443.0,67500.0,2092.0,771.0,70654.0,1373.0,73528.0,219.0,7104.0,81318.0,81487.0,735.0,797.0,574.0,2977.0,1043.0,787.0,2173.0,458.0,906.0,704.0,1057.0,3792.0,4798.0,437.0,606.0,1565.0,696.0,2089.0,443.0,1595.0,1973.0,3552.0,1405.0,68.0,2843.0,3106.0,2978.0,3142.0,187.0,5789.0,446.0,364.0,8274.0,96.0,96.0,232.0,242.0,50.0,319.0,363.0,140.0,255.0,902.0,110.0,67.0,5.0,118.0,1045.0,173.0,2141.0,296.0,11816.0,12888.0,5607.0,5348.0,21347.0,8853.0,8206.0,10491.0,31676.0,31676.0,31790.0,31790.0,654.0,116776.0,393.0,516.0,92.0,669.0,644.0,917.0,113829.0,5588.0,113482.0,1868.0,2764.0,1226.0,120492.0
2008-11-15,3625.0,8373.0,887.0,948.0,2013.0,3847.0,321.0,857.0,435.0,912.0,2392.0,2221.0,4613.0,152.0,6073.0,4873.0,12065.0,12745.0,799.0,15171.0,4426.0,3945.0,134.0,57832.0,613.0,61287.0,60000.0,2294.0,715.0,62923.0,1264.0,65595.0,207.0,5462.0,71954.0,72306.0,572.0,589.0,477.0,2178.0,928.0,527.0,1725.0,379.0,848.0,610.0,986.0,3191.0,4668.0,421.0,608.0,1541.0,670.0,2143.0,440.0,1581.0,1995.0,3432.0,1440.0,65.0,2935.0,3200.0,3050.0,3172.0,199.0,5795.0,421.0,445.0,8136.0,95.0,95.0,236.0,238.0,48.0,322.0,348.0,119.0,253.0,904.0,112.0,68.0,5.0,119.0,810.0,158.0,1754.0,266.0,11988.0,13915.0,5540.0,5213.0,22693.0,8608.0,6441.0,10631.0,33165.0,33165.0,33279.0,33279.0,408.0,116634.0,129.0,286.0,70.0,708.0,359.0,812.0,121880.0,5523.0,117577.0,1483.0,1709.0,896.0,122086.0
2008-11-16,3609.0,12218.0,853.0,796.0,1802.0,3651.0,323.0,864.0,415.0,887.0,2348.0,1897.0,4245.0,153.0,5522.0,4495.0,11723.0,12386.0,772.0,14869.0,2967.0,3951.0,128.0,64793.0,584.0,68059.0,63750.0,2344.0,683.0,65863.0,1216.0,67439.0,195.0,4299.0,71046.0,70891.0,486.0,458.0,421.0,1687.0,836.0,395.0,1429.0,342.0,789.0,546.0,921.0,2797.0,4111.0,416.0,610.0,1531.0,589.0,2133.0,435.0,1568.0,1958.0,3319.0,1501.0,62.0,3011.0,3280.0,3139.0,3250.0,216.0,5861.0,417.0,405.0,8160.0,95.0,95.0,237.0,230.0,47.0,321.0,345.0,124.0,251.0,907.0,112.0,68.0,5.0,120.0,741.0,153.0,1399.0,234.0,11395.0,13514.0,5387.0,3909.0,21677.0,7515.0,5124.0,9652.0,31172.0,31172.0,31285.0,31285.0,209.0,108112.0,67.0,125.0,61.0,533.0,221.0,596.0,113335.0,5528.0,118327.0,1292.0,1202.0,794.0,122509.0
2008-11-17,3602.0,12640.0,835.0,790.0,1828.0,3620.0,318.0,854.0,396.0,852.0,2285.0,1720.0,4005.0,149.0,5128.0,4335.0,11272.0,11906.0,744.0,14333.0,2337.0,3959.0,124.0,64992.0,561.0,69795.0,76250.0,2294.0,663.0,78679.0,1179.0,80274.0,185.0,3557.0,82581.0,82111.0,423.0,377.0,389.0,1362.0,781.0,327.0,1247.0,310.0,729.0,490.0,853.0,2507.0,3655.0,414.0,606.0,1516.0,545.0,2074.0,434.0,1556.0,1917.0,3222.0,1572.0,61.0,3052.0,3318.0,3180.0,3314.0,237.0,5948.0,413.0,340.0,8175.0,94.0,94.0,236.0,220.0,46.0,318.0,341.0,126.0,249.0,907.0,113.0,68.0,5.0,117.0,698.0,149.0,1264.0,214.0,10987.0,12733.0,5267.0,2953.0,20231.0,6472.0,4261.0,8543.0,28621.0,28621.0,28733.0,28733.0,153.0,108481.0,58.0,99.0,54.0,355.0,176.0,456.0,111466.0,5539.0,118625.0,1224.0,959.0,769.0,121737.0
2008-11-18,3559.0,12619.0,818.0,789.0,1747.0,3630.0,314.0,840.0,381.0,827.0,2221.0,1608.0,3829.0,143.0,4872.0,4301.0,10825.0,11425.0,716.0,13806.0,2034.0,3966.0,121.0,64560.0,542.0,69381.0,80000.0,2215.0,646.0,82820.0,1145.0,84990.0,175.0,3007.0,87720.0,87599.0,377.0,327.0,369.0,1160.0,742.0,286.0,1138.0,281.0,668.0,441.0,782.0,2293.0,3317.0,412.0,601.0,1501.0,527.0,2009.0,433.0,1544.0,1889.0,3164.0,1641.0,57.0,3060.0,3318.0,3190.0,3340.0,262.0,6007.0,409.0,273.0,8115.0,94.0,94.0,233.0,210.0,45.0,312.0,303.0,122.0,247.0,907.0,113.0,68.0,5.0,113.0,650.0,145.0,1205.0,201.0,10869.0,12217.0,5158.0,2412.0,19047.0,5722.0,3599.0,7715.0,26613.0,26613.0,26723.0,26723.0,139.0,115870.0,56.0,94.0,48.0,296.0,160.0,391.0,118723.0,5553.0,122068.0,1166.0,820.0,746.0,124549.0
2008-11-19,3488.0,12601.0,803.0,757.0,1575.0,3611.0,309.0,826.0,366.0,799.0,2155.0,1535.0,3690.0,136.0,4684.0,4261.0,10288.0,10857.0,688.0,13151.0,1862.0,3974.0,118.0,64026.0,524.0,68869.0,80000.0,2132.0,631.0,82820.0,1113.0,85145.0,166.0,2628.0,87835.0,87853.0,344.0,296.0,355.0,1041.0,715.0,261.0,1069.0,256.0,612.0,400.0,716.0,2133.0,3064.0,409.0,595.0,1486.0,518.0,1961.0,432.0,1531.0,1868.0,3114.0,1713.0,55.0,3065.0,3306.0,3175.0,3336.0,285.0,6036.0,405.0,212.0,8035.0,93.0,93.0,229.0,200.0,45.0,309.0,276.0,117.0,246.0,908.0,112.0,68.0,5.0,110.0,616.0,140.0,1171.0,192.0,10773.0,11877.0,5056.0,2107.0,18182.0,5180.0,3075.0,7118.0,25154.0,25154.0,25262.0,25262.0,134.0,117164.0,55.0,91.0,44.0,277.0,154.0,362.0,120827.0,5565.0,126534.0,1119.0,731.0,721.0,129022.0
2008-11-20,3465.0,12585.0,788.0,714.0,1446.0,3574.0,306.0,814.0,350.0,776.0,2095.0,1480.0,3575.0,134.0,4537.0,4242.0,10034.0,10601.0,660.0,12902.0,1813.0,3985.0,117.0,63476.0,507.0,68278.0,80000.0,2053.0,616.0,82724.0,1082.0,85042.0,158.0,2397.0,87479.0,87492.0,329.0,290.0,347.0,968.0,695.0,244.0,1028.0,238.0,566.0,379.0,659.0,2015.0,2878.0,408.0,590.0,1472.0,513.0,1927.0,431.0,1520.0,1849.0,3067.0,1786.0,54.0,3088.0,3311.0,3163.0,3319.0,301.0,6042.0,401.0,167.0,7944.0,93.0,93.0,225.0,193.0,45.0,311.0,271.0,115.0,249.0,915.0,118.0,68.0,7.0,122.0,592.0,136.0,1158.0,185.0,10656.0,11626.0,4989.0,1915.0,17599.0,4782.0,2736.0,6675.0,24131.0,24131.0,24241.0,24241.0,130.0,115543.0,54.0,90.0,43.0,266.0,154.0,350.0,119355.0,5576.0,123026.0,1093.0,732.0,711.0,125901.0
2008-11-21,3473.0,12572.0,774.0,691.0,1381.0,3553.0,302.0,803.0,336.0,760.0,2048.0,1446.0,3494.0,139.0,4423.0,4256.0,9873.0,10465.0,633.0,12863.0,1843.0,4009.0,117.0,63349.0,492.0,68025.0,80000.0,1981.0,603.0,82633.0,1052.0,84943.0,151.0,2326.0,87285.0,87290.0,338.0,319.0,351.0,980.0,691.0,237.0,1011.0,219.0,530.0,357.0,615.0,1938.0,2745.0,408.0,585.0,1458.0,510.0,1902.0,431.0,1512.0,1834.0,3030.0,1858.0,53.0,3124.0,3330.0,3167.0,3311.0,309.0,6045.0,397.0,137.0,7904.0,93.0,93.0,222.0,187.0,46.0,322.0,279.0,119.0,251.0,919.0,126.0,67.0,12.0,146.0,579.0,132.0,1162.0,179.0,10567.0,11457.0,4968.0,1780.0,17248.0,4491.0,2559.0,6356.0,23464.0,23464.0,23574.0,23574.0,131.0,114239.0,66.0,93.0,44.0,256.0,174.0,363.0,117985.0,5596.0,121542.0,1079.0,1011.0,783.0,124298.0
2008-11-22,3454.0,12561.0,761.0,680.0,1345.0,3550.0,298.0,793.0,324.0,743.0,2000.0,1402.0,3402.0,142.0,4337.0,4181.0,9778.0,10346.0,605.0,12738.0,1912.0,4021.0,114.0,63444.0,478.0,68089.0,80000.0,1915.0,590.0,82548.0,1024.0,84851.0,144.0,2328.0,87190.0,87193.0,332.0,323.0,350.0,964.0,690.0,255.0,1015.0,202.0,496.0,340.0,573.0,1888.0,2647.0,407.0,581.0,1446.0,509.0,1881.0,430.0,1504.0,1820.0,3002.0,1931.0,52.0,3169.0,3360.0,3184.0,3319.0,311.0,6053.0,393.0,116.0,7864.0,92.0,92.0,219.0,179.0,46.0,330.0,275.0,118.0,253.0,931.0,130.0,67.0,14.0,151.0,551.0,129.0,1150.0,174.0,10510.0,11354.0,4945.0,1684.0,17049.0,4233.0,2467.0,6083.0,22995.0,22995.0,23105.0,23105.0,161.0,113445.0,112.0,143.0,44.0,250.0,177.0,376.0,117160.0,5598.0,120670.0,1073.0,1344.0,881.0,123780.0
2008-11-23,3431.0,12550.0,748.0,672.0,1315.0,3551.0,295.0,783.0,313.0,727.0,1956.0,1374.0,3330.0,150.0,4251.0,4127.0,9645.0,10188.0,577.0,12479.0,2071.0,4026.0,112.0,63468.0,465.0,68136.0,80000.0,1854.0,578.0,82470.0,999.0,84767.0,139.0,2344.0,87117.0,87119.0,331.0,326.0,358.0,947.0,691.0,272.0,1037.0,197.0,471.0,342.0,539.0,1864.0,2584.0,407.0,576.0,1435.0,508.0,1864.0,429.0,1497.0,1806.0,2976.0,2004.0,51.0,3220.0,3395.0,3209.0,3337.0,310.0,6069.0,389.0,101.0,7861.0,92.0,92.0,215.0,174.0,45.0,335.0,272.0,120.0,256.0,939.0,131.0,67.0,14.0,158.0,531.0,125.0,1148.0,180.0,10483.0,11298.0,4916.0,1647.0,16924.0,4022.0,2562.0,5857.0,22647.0,22647.0,22757.0,22757.0,246.0,112945.0,111.0,153.0,45.0,273.0,178.0,386.0,116672.0,5603.0,120147.0,1098.0,1573.0,918.0,123614.0
2008-11-24,3408.0,12541.0,736.0,664.0,1286.0,3557.0,292.0,774.0,303.0,709.0,1915.0,1344.0,3258.0,153.0,4172.0,4140.0,9500.0,10043.0,549.0,12390.0,2227.0,4038.0,123.0,63388.0,454.0,68066.0,80000.0,1798.0,566.0,82398.0,987.0,84689.0,134.0,2413.0,87100.0,87100.0,350.0,349.0,375.0,938.0,714.0,284.0,1075.0,201.0,460.0,348.0,526.0,1867.0,2571.0,407.0,572.0,1427.0,507.0,1849.0,429.0,1490.0,1793.0,2951.0,2077.0,51.0,3273.0,3434.0,3239.0,3362.0,307.0,6090.0,385.0,92.0,7849.0,92.0,92.0,212.0,170.0,45.0,337.0,273.0,120.0,258.0,946.0,131.0,67.0,14.0,159.0,516.0,122.0,1151.0,192.0,10491.0,11313.0,4890.0,1647.0,16901.0,3889.0,2611.0,5718.0,22488.0,22488.0,22597.0,22597.0,319.0,112662.0,167.0,193.0,47.0,294.0,180.0,399.0,116422.0,5617.0,119871.0,1217.0,1790.0,1035.0,123588.0
2008-11-25,3386.0,12537.0,725.0,656.0,1260.0,3571.0,289.0,766.0,295.0,696.0,1880.0,1322.0,3202.0,173.0,4118.0,4236.0,9428.0,10002.0,522.0,12397.0,2334.0,4052.0,177.0,63394.0,443.0,68037.0,80000.0,1745.0,555.0,82332.0,965.0,84617.0,129.0,2466.0,87087.0,87088.0,343.0,346.0,379.0,894.0,720.0,280.0,1108.0,197.0,433.0,348.0,500.0,1893.0,2568.0,406.0,568.0,1420.0,506.0,1838.0,428.0,1483.0,1781.0,2927.0,2150.0,50.0,3331.0,3476.0,3273.0,3391.0,303.0,6114.0,381.0,90.0,7832.0,91.0,91.0,209.0,165.0,45.0,342.0,275.0,121.0,260.0,951.0,131.0,67.0,15.0,143.0,505.0,119.0,1156.0,207.0,10522.0,11461.0,4871.0,1662.0,16980.0,3825.0,2835.0,5656.0,22508.0,22508.0,22617.0,22617.0,359.0,112618.0,176.0,239.0,49.0,314.0,185.0,405.0,116399.0,5626.0,119820.0,1287.0,1947.0,1081.0,123974.0
