, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-04-19,3587.0,7184.0,1718.0,2269.0,4044.0,4666.0,237.0,491.0,979.0,2159.0,1230.0,3256.0,463.0,4317.0,5218.0,7423.0,8282.0,1645.0,11062.0,10030.0,5787.22,6014.0,384.0,40598.0,4904.0,50278.0,73318.0,2053.0,1705.0,74633.0,2500.0,73309.0,307.0,3376.0,76676.0,75962.0,540.0,418.0,330.0,1349.0,705.0,1007.0,2071.0,279.0,1395.0,583.0,2320.0,2029.0,2000.0,461.0,728.0,1759.0,828.0,1952.0,743.0,1612.0,2338.0,4754.0,1955.0,245.0,3079.0,2610.0,1171.0,1212.0,340.0,3310.0,247.0,586.0,6952.0,270.0,308.0,468.0,425.0,331.0,3656.0,1767.0,2836.0,507.0,521.0,887.0,373.0,13.0,265.0,1901.0,329.0,3817.0,2404.0,13762.0,16762.0,11365.0,4250.0,33816.0,12139.0,8073.0,13216.0,47032.0,47032.0,47651.0,47651.0,648.0,110161.0,598.0,1039.0,120.0,693.0,2988.0,4170.0,102035.0,6872.0,104767.0,2126.0,1220.0,1487.0,110948.0
2010-04-20,4374.0,7664.0,3250.0,2796.0,5007.0,6558.0,241.0,587.0,1209.0,2493.0,1331.0,3700.0,516.0,4829.0,6310.0,8038.0,9055.0,1704.0,12101.0,10867.0,7161.01,7038.0,307.0,45968.0,5933.0,57793.0,85000.0,2785.0,2269.0,88478.0,2905.0,89672.0,510.0,4742.0,95956.0,91792.0,674.0,588.0,509.0,2243.0,891.0,1088.0,2433.0,443.0,1738.0,694.0,2459.0,2717.0,2829.0,492.0,974.0,2122.0,803.0,1975.0,836.0,1652.0,2490.0,4717.0,1970.0,282.0,2992.0,2616.0,1343.0,1415.0,349.0,3524.0,275.0,564.0,6987.0,303.0,342.0,515.0,456.0,409.0,3379.0,2042.0,2914.0,473.0,538.0,837.0,309.0,16.0,191.0,2209.0,400.0,3675.0,2472.0,14121.0,17009.0,13114.0,6505.0,37155.0,13437.0,8805.0,14510.0,51665.0,51665.0,52067.0,52067.0,786.0,135870.0,987.0,1531.0,263.0,913.0,3643.0,4673.0,126776.0,6787.0,128262.0,2354.0,1535.0,1570.0,130751.0
2010-04-21,5992.0,8626.0,4901.0,3455.0,5949.0,9008.0,263.0,855.0,1484.0,2973.0,1714.0,4571.0,580.0,5632.0,8792.0,8922.0,10044.0,1856.0,14446.0,11745.0,8113.51,8342.0,294.0,48619.0,8884.0,65832.0,85000.0,3470.0,2718.0,89932.0,2779.0,91631.0,432.0,5398.0,99737.0,92000.0,645.0,575.0,494.0,2198.0,950.0,990.0,2589.0,461.0,1799.0,679.0,2402.0,3255.0,3885.0,576.0,1247.0,2750.0,891.0,2340.0,827.0,1703.0,2497.0,4593.0,1982.0,305.0,2858.0,2414.0,1190.0,1322.0,376.0,3835.0,304.0,575.0,6988.0,386.0,427.0,765.0,683.0,442.0,4436.0,2633.0,3119.0,442.0,588.0,1365.0,542.0,222.0,439.0,2807.0,490.0,4009.0,2731.0,14820.0,18207.0,15060.0,10905.0,43402.0,15220.0,10038.0,16239.0,59641.0,59641.0,59967.0,59967.0,1111.0,152130.0,1453.0,3225.0,762.0,1817.0,5920.0,6568.0,147844.0,6770.0,149861.0,2423.0,1449.0,1687.0,154161.0
2010-04-22,6268.0,9400.0,5548.0,4000.0,6555.0,10483.0,343.0,1012.0,1918.0,3677.0,2035.0,5605.0,535.0,6632.0,11362.0,10052.0,11309.0,1948.0,15110.0,12309.0,8642.95,8882.0,296.0,48605.0,10847.0,68796.0,85000.0,4178.0,2385.0,90321.0,2253.0,91942.0,300.0,4613.0,99408.0,92000.0,505.0,398.0,389.0,1464.0,835.0,736.0,2266.0,393.0,1618.0,606.0,2038.0,2795.0,4368.0,640.0,1570.0,3432.0,1108.0,3107.0,801.0,1798.0,2570.0,4830.0,2005.0,286.0,3096.0,2542.0,1090.0,1170.0,413.0,3866.0,332.0,668.0,7058.0,313.0,341.0,829.0,921.0,463.0,6941.0,2744.0,3265.0,441.0,595.0,1320.0,485.0,236.0,1108.0,2041.0,479.0,4173.0,2693.0,15799.0,20020.0,16737.0,10104.0,46189.0,16364.0,10341.0,17623.0,63812.0,63812.0,64251.0,64251.0,1084.0,160212.0,1064.0,2783.0,518.0,3135.0,7154.0,8229.0,160968.0,6549.0,162891.0,2087.0,1150.0,1477.0,167296.0
2010-04-23,5008.0,9424.0,4877.0,4087.0,6594.0,10186.0,309.0,862.0,2212.0,4028.0,2103.0,6032.0,439.0,7368.0,12332.0,11095.0,12479.0,2004.0,15719.0,11723.0,9061.94,9393.0,271.0,48291.0,9918.0,68036.0,80000.0,4386.0,2001.0,86482.0,2164.0,89073.0,268.0,3481.0,96345.0,92000.0,444.0,311.0,368.0,1124.0,805.0,550.0,1928.0,377.0,1481.0,568.0,1846.0,2155.0,3975.0,752.0,1637.0,3782.0,1086.0,3975.0,911.0,1917.0,2788.0,5415.0,2231.0,232.0,3712.0,3075.0,1354.0,1339.0,463.0,3883.0,361.0,774.0,7172.0,257.0,275.0,692.0,933.0,424.0,8343.0,2185.0,3242.0,480.0,620.0,924.0,336.0,126.0,747.0,1314.0,392.0,3426.0,2316.0,15769.0,20623.0,17330.0,7380.0,44150.0,15648.0,9863.0,17384.0,61534.0,61534.0,62001.0,62001.0,924.0,160709.0,737.0,1774.0,369.0,2320.0,6121.0,7996.0,164158.0,6341.0,166306.0,1890.0,997.0,1321.0,170980.0
2010-04-24,4720.0,8989.0,4152.0,4021.0,5751.0,9353.0,292.0,649.0,2352.0,3950.0,1829.0,5688.0,336.0,7129.0,11554.0,11492.0,12926.0,2058.0,16147.0,10069.0,7993.79,8813.0,253.0,49027.0,8999.0,66883.0,65525.0,4178.0,1800.0,71278.0,1976.0,73339.0,251.0,2792.0,79958.0,92000.0,427.0,277.0,376.0,1018.0,834.0,447.0,1749.0,348.0,1387.0,543.0,1718.0,1797.0,3301.0,652.0,1517.0,3303.0,972.0,4210.0,975.0,1851.0,2780.0,5320.0,2808.0,204.0,4581.0,3899.0,1990.0,1902.0,499.0,4197.0,390.0,713.0,7162.0,236.0,248.0,631.0,795.0,344.0,7431.0,1735.0,3198.0,516.0,603.0,605.0,251.0,86.0,372.0,1027.0,331.0,2593.0,1958.0,14223.0,18904.0,16929.0,5818.0,41685.0,13186.0,8351.0,15128.0,56813.0,56813.0,57152.0,57152.0,809.0,156073.0,577.0,1278.0,278.0,1487.0,5102.0,6881.0,158762.0,6180.0,160898.0,1851.0,897.0,1262.0,165605.0
2010-04-25,4723.0,8416.0,3873.0,3955.0,5293.0,8930.0,284.0,541.0,2345.0,3735.0,1580.0,5233.0,280.0,6538.0,10628.0,11119.0,12503.0,2116.0,15819.0,8549.0,6347.7,7147.0,245.0,49149.0,8555.0,65225.0,74817.0,3934.0,1668.0,79782.0,1876.0,80337.0,238.0,2453.0,83740.0,92000.0,395.0,251.0,380.0,962.0,872.0,387.0,1674.0,321.0,1296.0,517.0,1593.0,1569.0,2813.0,593.0,1432.0,2825.0,906.0,3716.0,897.0,1704.0,2666.0,4985.0,3316.0,200.0,4984.0,4416.0,2720.0,2659.0,504.0,4850.0,419.0,585.0,7032.0,224.0,231.0,612.0,683.0,321.0,4655.0,1614.0,3230.0,542.0,597.0,430.0,210.0,60.0,271.0,1042.0,321.0,2294.0,1766.0,13110.0,17013.0,16040.0,5253.0,40784.0,11259.0,7095.0,12992.0,53776.0,53776.0,54062.0,54062.0,771.0,151313.0,511.0,1068.0,217.0,1073.0,4451.0,6032.0,152836.0,6034.0,154700.0,1821.0,789.0,1233.0,159068.0
2010-04-26,4752.0,7850.0,3854.0,3902.0,5191.0,8819.0,276.0,515.0,2246.0,3522.0,1438.0,4886.0,254.0,6052.0,10131.0,10663.0,11983.0,2178.0,15362.0,7615.0,5282.69,5956.0,238.0,49983.0,8315.0,64170.0,79798.0,3734.0,1579.0,85280.0,1904.0,86750.0,230.0,2300.0,91017.0,92000.0,406.0,247.0,408.0,997.0,920.0,347.0,1628.0,305.0,1218.0,489.0,1478.0,1352.0,2499.0,580.0,1395.0,2625.0,858.0,3157.0,854.0,1639.0,2665.0,4871.0,3808.0,200.0,4765.0,4229.0,2848.0,2916.0,474.0,5372.0,447.0,529.0,6954.0,217.0,220.0,600.0,622.0,310.0,2749.0,1581.0,3299.0,567.0,586.0,345.0,190.0,43.0,277.0,1048.0,321.0,2223.0,1657.0,12583.0,15926.0,15137.0,5083.0,37991.0,10438.0,6480.0,11942.0,49933.0,49933.0,50200.0,50200.0,760.0,147506.0,477.0,928.0,178.0,841.0,4053.0,5436.0,148812.0,5916.0,150487.0,1747.0,717.0,1197.0,154634.0
2010-04-27,4981.0,7410.0,3992.0,4038.0,5345.0,9016.0,268.0,529.0,2126.0,3359.0,1360.0,4654.0,251.0,5787.0,9991.0,10365.0,11640.0,2246.0,15065.0,7112.0,4688.62,5276.0,232.0,50522.0,8253.0,64325.0,79496.0,3618.0,1581.0,84812.0,2140.0,86420.0,280.0,2390.0,90914.0,92000.0,440.0,288.0,464.0,1186.0,1030.0,327.0,1678.0,317.0,1220.0,490.0,1526.0,1315.0,2289.0,566.0,1383.0,2510.0,821.0,2841.0,861.0,1618.0,2679.0,4819.0,4298.0,199.0,4587.0,3992.0,2581.0,2676.0,437.0,5365.0,476.0,508.0,6926.0,211.0,210.0,590.0,587.0,295.0,2013.0,1518.0,3384.0,593.0,622.0,302.0,179.0,32.0,334.0,1065.0,325.0,2209.0,1585.0,12340.0,15346.0,14352.0,5204.0,35798.0,10338.0,6316.0,11685.0,47483.0,47483.0,47742.0,47742.0,808.0,144016.0,539.0,918.0,152.0,708.0,3894.0,5073.0,145170.0,5821.0,146644.0,1726.0,712.0,1175.0,150548.0
2010-04-28,5105.0,7088.0,4415.0,4135.0,5371.0,9530.0,261.0,548.0,2003.0,3236.0,1313.0,4492.0,250.0,5639.0,10242.0,10266.0,11519.0,2316.0,15004.0,6853.0,4394.07,4941.0,226.0,50551.0,8243.0,64004.0,79193.0,3601.0,1678.0,84483.0,2268.0,86186.0,400.0,2879.0,90954.0,91691.0,515.0,369.0,570.0,1486.0,1147.0,401.0,1861.0,347.0,1216.0,490.0,1563.0,1541.0,2374.0,560.0,1332.0,2379.0,784.0,2609.0,861.0,1612.0,2742.0,4830.0,4649.0,195.0,4619.0,3972.0,2417.0,2471.0,411.0,5059.0,505.0,491.0,6908.0,205.0,200.0,570.0,552.0,278.0,1738.0,1423.0,3462.0,618.0,644.0,279.0,172.0,25.0,398.0,954.0,310.0,2165.0,1502.0,12280.0,15132.0,13675.0,5360.0,34392.0,10895.0,6362.0,12138.0,46530.0,46530.0,46783.0,46783.0,858.0,142302.0,568.0,1000.0,135.0,718.0,3856.0,4876.0,143566.0,5719.0,144804.0,1795.0,686.0,1172.0,148506.0
