, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-11-29,4162.0,11428.0,1401.0,1135.0,1500.0,4385.0,244.0,457.0,188.0,578.0,1236.0,772.0,2110.0,194.0,2980.0,5303.0,10246.0,11009.0,1155.0,13983.0,7885.0,4923.0,337.0,89320.0,1513.0,94573.0,104602.0,2052.0,490.0,106294.0,1036.0,107283.0,103.0,2291.0,110057.0,108714.0,339.0,258.0,305.0,819.0,710.0,207.0,1044.0,157.0,331.0,235.0,484.0,1744.0,1958.0,395.0,480.0,1431.0,382.0,1552.0,448.0,1136.0,1403.0,2349.0,1346.0,31.0,2392.0,2523.0,2247.0,2133.0,139.0,4847.0,660.0,85.0,6957.0,110.0,138.0,126.0,59.0,46.0,293.0,247.0,673.0,268.0,769.0,102.0,69.0,47.0,119.0,281.0,57.0,997.0,133.0,9757.0,10277.0,3991.0,817.0,14428.0,4437.0,3345.0,6290.0,20718.0,20718.0,20981.0,20981.0,465.0,113762.0,118.0,174.0,15.0,362.0,210.0,479.0,113808.0,4653.0,113193.0,724.0,425.0,634.0,113511.0
2004-11-30,4117.0,18422.0,1348.0,1094.0,1448.0,4269.0,227.0,476.0,191.0,569.0,1253.0,749.0,2098.0,188.0,2917.0,5198.0,10699.0,11440.0,1106.0,14333.0,6327.0,4967.0,292.0,90331.0,1313.0,96534.0,101250.0,1875.0,484.0,104704.0,1017.0,107945.0,103.0,2053.0,112367.0,112677.0,311.0,239.0,295.0,751.0,666.0,191.0,962.0,146.0,324.0,223.0,467.0,1619.0,1881.0,394.0,476.0,1418.0,382.0,1548.0,447.0,1132.0,1396.0,2330.0,1341.0,31.0,2307.0,2513.0,2283.0,2080.0,138.0,4798.0,660.0,84.0,6988.0,109.0,137.0,126.0,58.0,45.0,293.0,246.0,673.0,266.0,763.0,102.0,69.0,48.0,112.0,281.0,57.0,969.0,132.0,9568.0,10174.0,3902.0,778.0,13992.0,3936.0,2984.0,5774.0,19765.0,19765.0,19949.0,19949.0,449.0,134495.0,111.0,163.0,11.0,340.0,204.0,436.0,136349.0,4565.0,135350.0,724.0,502.0,637.0,135530.0
2004-12-01,4079.0,24194.0,1296.0,1067.0,1410.0,4169.0,209.0,464.0,194.0,567.0,1264.0,751.0,2105.0,183.0,2881.0,5075.0,11517.0,12226.0,1052.0,14964.0,5254.0,4990.0,267.0,89497.0,1247.0,96234.0,89265.0,1674.0,478.0,92883.0,999.0,96760.0,102.0,1924.0,101195.0,101977.0,289.0,236.0,286.0,697.0,629.0,179.0,909.0,136.0,317.0,212.0,457.0,1540.0,1779.0,393.0,472.0,1405.0,383.0,1551.0,446.0,1128.0,1390.0,2317.0,1338.0,31.0,2280.0,2463.0,2235.0,2071.0,137.0,4781.0,660.0,84.0,7007.0,108.0,136.0,125.0,58.0,45.0,291.0,246.0,673.0,264.0,761.0,102.0,69.0,47.0,109.0,281.0,56.0,971.0,131.0,9549.0,10092.0,3868.0,762.0,13881.0,3580.0,2775.0,5383.0,19263.0,19263.0,19375.0,19375.0,439.0,132503.0,104.0,158.0,8.0,319.0,201.0,416.0,137717.0,4560.0,137655.0,725.0,612.0,653.0,139997.0
2004-12-02,4041.0,26016.0,1247.0,1044.0,1380.0,4069.0,192.0,446.0,197.0,566.0,1255.0,753.0,2092.0,177.0,2875.0,4958.0,12526.0,13211.0,1004.0,15918.0,4578.0,5016.0,245.0,89645.0,1197.0,95485.0,85000.0,1512.0,473.0,87289.0,983.0,89772.0,101.0,1841.0,92035.0,92220.0,267.0,220.0,278.0,648.0,595.0,167.0,865.0,127.0,311.0,202.0,447.0,1476.0,1690.0,392.0,468.0,1393.0,385.0,1546.0,445.0,1124.0,1385.0,2305.0,1334.0,31.0,2276.0,2447.0,2195.0,2030.0,135.0,4748.0,660.0,83.0,6987.0,107.0,135.0,125.0,58.0,45.0,290.0,246.0,673.0,262.0,758.0,101.0,69.0,46.0,106.0,280.0,56.0,970.0,130.0,9564.0,10105.0,3864.0,756.0,13837.0,3330.0,2612.0,5075.0,18912.0,18912.0,19013.0,19013.0,425.0,119047.0,97.0,151.0,8.0,319.0,199.0,407.0,125051.0,4558.0,125308.0,708.0,458.0,623.0,128423.0
2004-12-03,4007.0,25683.0,1200.0,1023.0,1356.0,3981.0,176.0,427.0,200.0,566.0,1239.0,755.0,2073.0,172.0,2853.0,4854.0,12862.0,13542.0,990.0,16321.0,4176.0,5044.0,223.0,92281.0,1151.0,98199.0,81250.0,1384.0,468.0,84062.0,968.0,87137.0,101.0,1764.0,89736.0,89937.0,246.0,205.0,270.0,605.0,575.0,158.0,829.0,120.0,307.0,194.0,438.0,1425.0,1620.0,392.0,465.0,1382.0,386.0,1538.0,445.0,1121.0,1380.0,2294.0,1330.0,31.0,2266.0,2430.0,2173.0,2002.0,135.0,4712.0,660.0,83.0,6985.0,106.0,134.0,125.0,57.0,45.0,288.0,245.0,672.0,260.0,755.0,101.0,69.0,46.0,104.0,280.0,56.0,968.0,130.0,9537.0,10086.0,3863.0,747.0,13817.0,3165.0,2521.0,4882.0,18699.0,18699.0,18800.0,18800.0,412.0,112550.0,91.0,143.0,8.0,322.0,198.0,401.0,116919.0,4555.0,116701.0,695.0,403.0,597.0,118810.0
2004-12-04,3976.0,20951.0,1155.0,1003.0,1336.0,3898.0,174.0,415.0,202.0,564.0,1223.0,757.0,2053.0,167.0,2825.0,4766.0,12872.0,13554.0,1068.0,16407.0,3890.0,5086.0,203.0,92488.0,1127.0,98818.0,67500.0,1297.0,463.0,70174.0,955.0,73481.0,100.0,1680.0,76798.0,77368.0,228.0,193.0,263.0,565.0,561.0,149.0,809.0,113.0,302.0,187.0,430.0,1392.0,1580.0,391.0,463.0,1373.0,387.0,1531.0,444.0,1118.0,1375.0,2283.0,1327.0,31.0,2254.0,2408.0,2149.0,1983.0,134.0,4689.0,660.0,83.0,6986.0,106.0,134.0,124.0,57.0,45.0,287.0,245.0,671.0,258.0,754.0,101.0,69.0,50.0,128.0,280.0,55.0,966.0,130.0,9503.0,10048.0,3858.0,737.0,13798.0,3040.0,2448.0,4750.0,18549.0,18549.0,18650.0,18650.0,404.0,106735.0,86.0,146.0,13.0,323.0,196.0,398.0,112197.0,4554.0,112114.0,692.0,439.0,610.0,114458.0
2004-12-05,3945.0,16303.0,1118.0,985.0,1319.0,3823.0,173.0,412.0,205.0,562.0,1213.0,760.0,2040.0,161.0,2796.0,4651.0,12855.0,13516.0,1043.0,16330.0,3657.0,5944.0,181.0,92345.0,1089.0,99562.0,70000.0,1237.0,459.0,69829.0,943.0,70435.0,100.0,1595.0,70637.0,70426.0,211.0,178.0,256.0,524.0,548.0,140.0,794.0,107.0,299.0,181.0,423.0,1372.0,1557.0,390.0,462.0,1365.0,389.0,1526.0,443.0,1114.0,1370.0,2272.0,1323.0,31.0,2242.0,2388.0,2124.0,1963.0,133.0,4668.0,660.0,82.0,6968.0,105.0,133.0,124.0,57.0,45.0,287.0,248.0,671.0,256.0,753.0,100.0,69.0,54.0,187.0,280.0,55.0,965.0,131.0,9509.0,10038.0,3853.0,734.0,13782.0,2936.0,2414.0,4645.0,18427.0,18427.0,18529.0,18529.0,406.0,94210.0,83.0,156.0,9.0,327.0,194.0,401.0,99873.0,4553.0,99914.0,683.0,434.0,603.0,102704.0
2004-12-06,3915.0,23551.0,1088.0,968.0,1306.0,3760.0,172.0,410.0,208.0,559.0,1211.0,762.0,2034.0,157.0,2774.0,4559.0,12840.0,13471.0,972.0,16198.0,3476.0,6290.0,160.0,92046.0,1044.0,99597.0,100000.0,1200.0,455.0,100999.0,932.0,101997.0,99.0,1518.0,100669.0,99520.0,195.0,167.0,249.0,489.0,537.0,133.0,782.0,101.0,295.0,176.0,417.0,1356.0,1556.0,390.0,460.0,1356.0,390.0,1522.0,443.0,1111.0,1365.0,2262.0,1320.0,30.0,2233.0,2369.0,2100.0,1943.0,133.0,4648.0,660.0,82.0,6961.0,104.0,132.0,124.0,57.0,45.0,287.0,250.0,671.0,254.0,751.0,100.0,69.0,55.0,200.0,279.0,54.0,963.0,131.0,9538.0,10066.0,3848.0,731.0,13770.0,2847.0,2292.0,4548.0,18317.0,18317.0,18420.0,18420.0,398.0,99945.0,81.0,146.0,9.0,345.0,193.0,396.0,100763.0,4553.0,99639.0,679.0,499.0,606.0,100254.0
2004-12-07,3889.0,25930.0,1061.0,952.0,1295.0,3699.0,172.0,409.0,211.0,558.0,1210.0,765.0,2030.0,152.0,2759.0,4485.0,12838.0,13448.0,944.0,16130.0,3326.0,6150.0,152.0,91709.0,1008.0,99083.0,100000.0,1184.0,451.0,101661.0,923.0,103963.0,99.0,1447.0,105426.0,105428.0,186.0,172.0,244.0,464.0,527.0,127.0,772.0,97.0,293.0,171.0,410.0,1340.0,1573.0,389.0,458.0,1348.0,391.0,1518.0,442.0,1108.0,1360.0,2252.0,1317.0,30.0,2224.0,2351.0,2078.0,1924.0,133.0,4628.0,660.0,82.0,6970.0,104.0,132.0,123.0,57.0,44.0,287.0,251.0,670.0,252.0,749.0,100.0,68.0,55.0,202.0,279.0,54.0,964.0,132.0,9526.0,10060.0,3843.0,730.0,13765.0,2771.0,2243.0,4476.0,18241.0,18241.0,18991.0,18991.0,392.0,123632.0,102.0,154.0,19.0,339.0,191.0,398.0,125656.0,4552.0,124347.0,706.0,710.0,751.0,124619.0
2004-12-08,3866.0,25920.0,1034.0,936.0,1288.0,3641.0,171.0,408.0,214.0,556.0,1210.0,767.0,2026.0,148.0,2747.0,4426.0,12852.0,13479.0,1047.0,16263.0,3190.0,6053.0,154.0,93664.0,977.0,99742.0,100000.0,1175.0,447.0,101636.0,914.0,103936.0,98.0,1425.0,105364.0,105365.0,186.0,186.0,242.0,471.0,520.0,122.0,767.0,92.0,290.0,168.0,405.0,1326.0,1593.0,388.0,457.0,1341.0,393.0,1514.0,441.0,1105.0,1355.0,2242.0,1313.0,30.0,2216.0,2334.0,2056.0,1906.0,133.0,4610.0,660.0,81.0,6993.0,103.0,131.0,123.0,57.0,44.0,286.0,251.0,670.0,250.0,747.0,99.0,68.0,55.0,202.0,279.0,54.0,973.0,133.0,9513.0,10041.0,3838.0,774.0,13889.0,2722.0,2423.0,4448.0,18336.0,18336.0,22221.0,22221.0,533.0,127975.0,204.0,236.0,28.0,347.0,198.0,418.0,131545.0,4552.0,130825.0,739.0,858.0,914.0,132830.0
