, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-12-06,3912.0,21744.0,1233.0,971.0,1283.0,3840.0,161.0,399.0,213.0,550.0,1187.0,737.0,2052.0,164.0,2818.0,4686.0,12776.0,13483.0,1144.0,15935.0,3752.0,5788.0,199.0,107099.0,1435.0,113049.0,107898.0,1925.0,450.0,107714.0,962.0,106793.0,104.0,1527.0,103808.0,103635.0,200.0,171.0,251.0,476.0,527.0,103.0,839.0,101.0,300.0,176.0,420.0,1393.0,1433.0,389.0,460.0,1394.0,389.0,1785.0,443.0,1113.0,1368.0,2274.0,1340.0,30.0,2517.0,2439.0,2090.0,2441.0,140.0,5479.0,681.0,82.0,7173.0,104.0,132.0,124.0,57.0,45.0,286.0,206.0,622.0,277.0,767.0,72.0,69.0,53.0,72.0,279.0,54.0,1072.0,131.0,9655.0,10160.0,3617.0,650.0,12854.0,3078.0,2371.0,4755.0,17609.0,17609.0,17744.0,17744.0,347.0,120036.0,89.0,145.0,24.0,211.0,186.0,388.0,127744.0,4593.0,127292.0,665.0,507.0,647.0,138049.0
2004-12-07,3886.0,26988.0,1201.0,955.0,1259.0,3756.0,163.0,399.0,212.0,557.0,1200.0,777.0,2098.0,159.0,2797.0,4537.0,12759.0,13474.0,1134.0,16355.0,3392.0,5782.0,199.0,107367.0,1311.0,114476.0,110000.0,1906.0,445.0,112465.0,944.0,114934.0,103.0,1498.0,116639.0,116638.0,194.0,179.0,250.0,451.0,518.0,102.0,820.0,97.0,293.0,172.0,410.0,1367.0,1445.0,389.0,458.0,1384.0,389.0,1773.0,442.0,1109.0,1361.0,2240.0,1334.0,30.0,2505.0,2449.0,2170.0,2274.0,140.0,5038.0,681.0,82.0,7355.0,104.0,132.0,123.0,58.0,45.0,284.0,211.0,623.0,280.0,773.0,73.0,68.0,55.0,96.0,279.0,54.0,1067.0,152.0,9796.0,10296.0,3642.0,732.0,13484.0,2973.0,2653.0,4774.0,18257.0,18257.0,18372.0,18372.0,402.0,131156.0,202.0,208.0,35.0,219.0,214.0,443.0,132719.0,4523.0,131542.0,706.0,805.0,828.0,132354.0
2004-12-08,3863.0,27028.0,1170.0,939.0,1236.0,3722.0,166.0,400.0,212.0,557.0,1200.0,782.0,2095.0,165.0,2823.0,4537.0,12785.0,13638.0,1124.0,16826.0,3418.0,5860.0,551.0,107371.0,1246.0,114690.0,110000.0,1908.0,441.0,112352.0,964.0,114656.0,103.0,1551.0,116188.0,116185.0,275.0,271.0,279.0,621.0,537.0,173.0,835.0,143.0,337.0,305.0,422.0,1349.0,1477.0,388.0,457.0,1379.0,391.0,1765.0,441.0,1105.0,1356.0,2230.0,1331.0,30.0,2489.0,2433.0,2167.0,2277.0,139.0,4979.0,681.0,81.0,7588.0,103.0,131.0,123.0,61.0,48.0,285.0,212.0,622.0,277.0,773.0,74.0,68.0,55.0,108.0,284.0,54.0,1124.0,194.0,10013.0,10477.0,3679.0,1034.0,14488.0,3071.0,3690.0,5381.0,19869.0,19869.0,19965.0,19965.0,926.0,137613.0,512.0,426.0,37.0,276.0,295.0,536.0,141345.0,4736.0,140821.0,872.0,1893.0,1338.0,143168.0
2004-12-09,3841.0,27146.0,1140.0,926.0,1216.0,3709.0,168.0,402.0,211.0,564.0,1210.0,789.0,2106.0,173.0,2837.0,4687.0,12849.0,13843.0,1114.0,17303.0,4261.0,5918.0,1283.0,107581.0,1218.0,114896.0,109531.0,1923.0,436.0,111987.0,1001.0,114390.0,102.0,1770.0,116232.0,116246.0,387.0,375.0,296.0,783.0,605.0,273.0,968.0,216.0,414.0,389.0,531.0,1487.0,1563.0,387.0,455.0,1389.0,392.0,1761.0,441.0,1102.0,1351.0,2221.0,1327.0,30.0,2476.0,2422.0,2150.0,2265.0,138.0,4973.0,681.0,83.0,7756.0,102.0,130.0,122.0,67.0,55.0,284.0,212.0,621.0,275.0,770.0,77.0,68.0,51.0,88.0,362.0,58.0,1470.0,279.0,10414.0,10880.0,3795.0,2411.0,16261.0,3526.0,5638.0,6295.0,22556.0,22556.0,22651.0,22651.0,1616.0,140846.0,973.0,938.0,53.0,508.0,434.0,692.0,144594.0,4874.0,144130.0,1289.0,3244.0,1830.0,149135.0
2004-12-10,3822.0,26875.0,1111.0,916.0,1197.0,3700.0,176.0,405.0,211.0,567.0,1218.0,778.0,2095.0,185.0,2840.0,4716.0,12960.0,14179.0,1105.0,18172.0,6009.0,5951.0,1450.0,106774.0,1199.0,114697.0,106594.0,1920.0,432.0,108755.0,997.0,111000.0,102.0,1785.0,112996.0,113119.0,391.0,370.0,311.0,725.0,591.0,275.0,1059.0,242.0,367.0,359.0,496.0,1657.0,1692.0,387.0,454.0,1394.0,393.0,1764.0,440.0,1098.0,1346.0,2212.0,1324.0,30.0,2469.0,2415.0,2135.0,2247.0,138.0,4957.0,681.0,87.0,7576.0,102.0,130.0,122.0,65.0,60.0,282.0,212.0,621.0,273.0,768.0,129.0,69.0,50.0,64.0,338.0,66.0,1938.0,397.0,11129.0,11937.0,3918.0,4140.0,18726.0,4479.0,6657.0,6396.0,25122.0,25122.0,25628.0,25628.0,1564.0,142237.0,895.0,1230.0,45.0,1033.0,535.0,885.0,147105.0,4689.0,146527.0,1086.0,2667.0,1236.0,152210.0
2004-12-11,3805.0,22526.0,1084.0,916.0,1181.0,3705.0,186.0,413.0,211.0,571.0,1229.0,783.0,2103.0,200.0,2866.0,4807.0,13672.0,15196.0,1095.0,19827.0,9291.0,6079.0,1872.0,104556.0,1290.0,112912.0,113444.0,1927.0,433.0,115676.0,1004.0,117685.0,101.0,1732.0,118726.0,118446.0,377.0,371.0,327.0,637.0,615.0,247.0,1079.0,241.0,362.0,340.0,484.0,1696.0,1814.0,386.0,452.0,1389.0,394.0,1768.0,439.0,1095.0,1341.0,2204.0,1321.0,30.0,2468.0,2415.0,2126.0,2232.0,137.0,4949.0,681.0,89.0,7408.0,101.0,129.0,122.0,60.0,61.0,279.0,213.0,621.0,271.0,774.0,145.0,72.0,50.0,58.0,361.0,66.0,1814.0,599.0,11676.0,13035.0,3919.0,4617.0,23045.0,5468.0,8925.0,7505.0,30551.0,30551.0,34610.0,34610.0,1383.0,147410.0,951.0,1630.0,50.0,1369.0,551.0,1058.0,151189.0,4701.0,150266.0,987.0,2128.0,973.0,154258.0
2004-12-12,3788.0,17829.0,1058.0,926.0,1166.0,3728.0,189.0,420.0,210.0,566.0,1227.0,780.0,2091.0,173.0,2863.0,4630.0,13973.0,15347.0,1085.0,19249.0,10012.0,6090.0,1479.0,100727.0,1252.0,109616.0,110480.0,1943.0,436.0,113131.0,961.0,115754.0,101.0,1617.0,117831.0,117970.0,282.0,255.0,309.0,459.0,593.0,161.0,1024.0,204.0,329.0,296.0,452.0,1666.0,1841.0,386.0,451.0,1378.0,395.0,1763.0,439.0,1092.0,1337.0,2196.0,1318.0,30.0,2466.0,2417.0,2123.0,2223.0,137.0,4940.0,681.0,92.0,7375.0,101.0,129.0,121.0,58.0,60.0,279.0,213.0,621.0,269.0,775.0,133.0,72.0,53.0,67.0,375.0,66.0,1568.0,577.0,11367.0,12899.0,3904.0,4626.0,23847.0,6123.0,9259.0,8164.0,32011.0,32011.0,35201.0,35201.0,1159.0,158051.0,615.0,1423.0,39.0,1737.0,589.0,1171.0,163601.0,4646.0,162644.0,924.0,1442.0,783.0,165700.0
2004-12-13,3771.0,24941.0,1033.0,922.0,1152.0,3724.0,187.0,422.0,210.0,554.0,1217.0,766.0,2060.0,158.0,2830.0,4508.0,13793.0,15009.0,1075.0,18525.0,8692.0,6056.0,827.0,97207.0,1143.0,105099.0,105814.0,1995.0,436.0,108475.0,940.0,111130.0,101.0,1488.0,113203.0,113403.0,243.0,203.0,298.0,402.0,574.0,122.0,941.0,187.0,318.0,273.0,432.0,1567.0,1809.0,385.0,450.0,1368.0,397.0,1754.0,438.0,1089.0,1332.0,2188.0,1315.0,30.0,2458.0,2413.0,2117.0,2216.0,137.0,4933.0,681.0,115.0,7436.0,100.0,128.0,121.0,59.0,60.0,280.0,214.0,620.0,267.0,770.0,111.0,70.0,55.0,84.0,351.0,65.0,1406.0,365.0,10828.0,12174.0,3869.0,3680.0,21861.0,5973.0,7727.0,8037.0,29897.0,29897.0,31190.0,31190.0,789.0,152071.0,367.0,785.0,42.0,1403.0,520.0,1122.0,159687.0,4591.0,159246.0,878.0,1082.0,733.0,162839.0
2004-12-14,3756.0,27296.0,1010.0,905.0,1140.0,3706.0,185.0,420.0,209.0,547.0,1210.0,762.0,2041.0,153.0,2792.0,4482.0,13616.0,14745.0,1065.0,18160.0,7004.0,6086.0,582.0,102572.0,1078.0,108556.0,108077.0,2080.0,433.0,110088.0,924.0,111943.0,101.0,1414.0,112819.0,112679.0,223.0,184.0,288.0,377.0,560.0,105.0,885.0,172.0,310.0,254.0,419.0,1482.0,1727.0,384.0,448.0,1358.0,398.0,1742.0,437.0,1086.0,1328.0,2180.0,1312.0,30.0,2445.0,2402.0,2105.0,2206.0,137.0,4926.0,681.0,135.0,7379.0,100.0,127.0,121.0,59.0,59.0,280.0,214.0,620.0,264.0,766.0,95.0,69.0,54.0,92.0,341.0,65.0,1299.0,260.0,10529.0,11591.0,3851.0,2816.0,19919.0,5452.0,6589.0,7539.0,27458.0,27458.0,28459.0,28459.0,610.0,144522.0,282.0,552.0,35.0,876.0,466.0,1017.0,151114.0,4575.0,150593.0,851.0,882.0,700.0,153816.0
2004-12-15,3743.0,27249.0,987.0,889.0,1129.0,3691.0,183.0,417.0,209.0,542.0,1203.0,760.0,2024.0,149.0,2764.0,4457.0,13539.0,14596.0,1055.0,17938.0,5797.0,9175.0,507.0,103866.0,1037.0,114430.0,114132.0,2129.0,428.0,116243.0,910.0,118067.0,101.0,1372.0,118700.0,118448.0,206.0,171.0,279.0,355.0,547.0,96.0,851.0,159.0,303.0,238.0,407.0,1426.0,1640.0,384.0,447.0,1349.0,399.0,1731.0,437.0,1083.0,1323.0,2173.0,1309.0,30.0,2430.0,2389.0,2089.0,2190.0,138.0,4912.0,681.0,133.0,7309.0,99.0,127.0,120.0,58.0,59.0,279.0,214.0,620.0,262.0,762.0,91.0,68.0,53.0,92.0,339.0,64.0,1232.0,221.0,10372.0,11281.0,3852.0,2250.0,18513.0,4972.0,5797.0,7008.0,25521.0,25521.0,26392.0,26392.0,498.0,144258.0,239.0,457.0,27.0,652.0,438.0,927.0,149099.0,4571.0,148191.0,825.0,750.0,670.0,150485.0
