, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-04-28,9923.0,11658.0,4092.0,3993.0,5820.0,14594.0,296.0,755.0,869.0,2694.0,4660.0,2947.0,7756.0,653.0,10452.0,16823.0,27652.0,30978.0,2348.0,35694.0,5097.0,5486.0,5984.0,220.0,78572.0,5900.0,91683.0,95220.0,4799.0,3340.0,104089.0,2513.0,104005.0,688.0,2884.0,107769.0,107898.0,194.0,138.0,296.0,591.0,174.0,1919.0,215.0,644.0,555.0,1102.0,398.0,1321.0,662.0,1306.0,2080.0,1021.0,1863.0,2037.0,3352.0,5337.0,8666.0,13033.0,111.0,7468.0,6863.0,3778.0,3587.0,138.0,5233.0,0.0,300.0,5456.0,250.0,180.0,516.0,224.0,76.0,295.0,1469.0,4292.0,814.0,510.0,96.0,140.0,33.0,0.0,1314.0,445.0,1361.0,501.0,7238.0,7960.0,17357.0,2051.0,29532.0,13303.0,7376.0,21602.0,51768.0,51768.0,52302.0,52519.0,230.0,159486.0,90.0,291.0,37.0,198.0,939.0,1427.0,169516.0,4626.0,170934.0,1225.0,652.0,999.0,176865.0
2015-04-29,11621.0,11846.0,4200.0,4590.0,8327.0,15194.0,307.0,783.0,1017.0,2693.0,4671.0,3068.0,7872.0,701.0,10515.0,17066.0,27342.0,30609.0,2321.0,35530.0,5132.0,5515.0,5997.0,225.0,78583.0,5748.0,90633.0,93909.0,4992.0,4366.0,102743.0,3456.0,106028.0,865.0,3486.0,111221.0,111269.0,199.0,147.0,290.0,882.0,166.0,1946.0,220.0,716.0,581.0,1534.0,709.0,1250.0,665.0,1461.0,2118.0,1166.0,1744.0,2405.0,3440.0,5499.0,8634.0,13050.0,116.0,7160.0,6540.0,3578.0,3451.0,134.0,5266.0,0.0,302.0,5720.0,298.0,230.0,544.0,188.0,78.0,278.0,1754.0,4279.0,884.0,572.0,92.0,138.0,33.0,0.0,1495.0,604.0,1679.0,537.0,8041.0,8580.0,17883.0,2275.0,29371.0,15610.0,8375.0,23269.0,53054.0,53054.0,53378.0,53725.0,231.0,164900.0,89.0,284.0,37.0,180.0,911.0,1385.0,170809.0,4672.0,170688.0,1214.0,628.0,972.0,173059.0
2015-04-30,16469.0,12463.0,5310.0,5806.0,11184.0,17487.0,372.0,1024.0,1311.0,3044.0,5436.0,4069.0,9622.0,722.0,11785.0,18688.0,28108.0,31446.0,2327.0,36597.0,5981.0,5824.0,6257.0,219.0,79912.0,5897.0,92264.0,93225.0,6404.0,5042.0,103195.0,3214.0,106482.0,820.0,3258.0,110037.0,110080.0,195.0,142.0,284.0,761.0,157.0,1932.0,204.0,788.0,500.0,1533.0,1006.0,1404.0,704.0,1692.0,2315.0,1424.0,1904.0,3270.0,3892.0,6387.0,9661.0,13095.0,124.0,7064.0,6371.0,3329.0,3184.0,135.0,5034.0,0.0,298.0,5822.0,325.0,257.0,645.0,235.0,77.0,260.0,1926.0,4293.0,964.0,656.0,92.0,136.0,31.0,0.0,1615.0,706.0,2124.0,602.0,8828.0,9529.0,21715.0,2205.0,31658.0,18582.0,8163.0,27505.0,59356.0,59356.0,59671.0,59696.0,233.0,168443.0,87.0,280.0,37.0,163.0,877.0,1340.0,174606.0,4685.0,174544.0,1208.0,579.0,964.0,177074.0
2015-05-01,15961.0,13026.0,5333.0,5742.0,10954.0,18006.0,390.0,1175.0,1424.0,3403.0,6222.0,4770.0,11092.0,692.0,13752.0,20718.0,29977.0,33520.0,2478.0,38534.0,6210.0,6321.0,6702.0,207.0,80767.0,5836.0,93525.0,92580.0,7760.0,4811.0,104104.0,2257.0,107248.0,687.0,2636.0,109868.0,109858.0,183.0,128.0,276.0,578.0,148.0,1904.0,194.0,782.0,470.0,1390.0,851.0,1632.0,743.0,1759.0,2411.0,1594.0,2277.0,3900.0,4323.0,6941.0,10748.0,13133.0,125.0,7254.0,6496.0,3338.0,3140.0,135.0,4938.0,0.0,295.0,5816.0,304.0,240.0,698.0,282.0,72.0,251.0,1934.0,4283.0,1047.0,754.0,89.0,135.0,30.0,0.0,1585.0,691.0,2334.0,609.0,9591.0,10603.0,24314.0,1902.0,35072.0,20240.0,7110.0,30265.0,65351.0,65351.0,65655.0,65655.0,229.0,174974.0,85.0,277.0,37.0,145.0,842.0,1290.0,180837.0,4698.0,180616.0,1201.0,531.0,947.0,182807.0
2015-05-02,12589.0,15636.0,4511.0,5206.0,9888.0,16270.0,360.0,1096.0,1350.0,3480.0,6322.0,4976.0,11382.0,660.0,14526.0,20084.0,31451.0,35161.0,2661.0,40400.0,5901.0,6337.0,6957.0,202.0,81256.0,5478.0,93857.0,91934.0,7686.0,4239.0,103992.0,1953.0,107186.0,615.0,2322.0,109623.0,109653.0,168.0,116.0,272.0,515.0,141.0,1880.0,184.0,750.0,445.0,1294.0,679.0,1637.0,717.0,1682.0,2274.0,1605.0,2512.0,3692.0,4294.0,6539.0,10466.0,13160.0,121.0,7582.0,6796.0,3592.0,3356.0,134.0,4989.0,0.0,283.0,5784.0,285.0,225.0,690.0,244.0,68.0,241.0,1854.0,4262.0,1169.0,860.0,85.0,132.0,28.0,0.0,1542.0,670.0,2318.0,590.0,9810.0,11141.0,24135.0,1760.0,35710.0,19943.0,6124.0,30191.0,65901.0,65901.0,66196.0,66196.0,227.0,178124.0,84.0,273.0,37.0,128.0,812.0,1247.0,184801.0,4711.0,184719.0,1190.0,498.0,924.0,187205.0
2015-05-03,11587.0,15410.0,4060.0,4946.0,9500.0,14829.0,352.0,989.0,1264.0,3431.0,6062.0,4884.0,11012.0,636.0,14317.0,18068.0,31761.0,35498.0,2843.0,41064.0,5547.0,5936.0,6581.0,198.0,81578.0,5110.0,93471.0,91289.0,7118.0,3833.0,102684.0,1934.0,105892.0,585.0,2238.0,108309.0,108370.0,156.0,109.0,276.0,527.0,134.0,1895.0,183.0,720.0,436.0,1255.0,574.0,1520.0,704.0,1703.0,2233.0,1638.0,2502.0,3500.0,4144.0,6267.0,10052.0,13177.0,117.0,7682.0,6914.0,3848.0,3635.0,131.0,5225.0,1.0,270.0,5751.0,273.0,218.0,703.0,232.0,65.0,228.0,1796.0,4240.0,1366.0,1049.0,81.0,130.0,28.0,0.0,1442.0,659.0,2568.0,573.0,9973.0,11385.0,23813.0,1676.0,35094.0,19217.0,5558.0,29394.0,64488.0,64488.0,64774.0,64774.0,226.0,176465.0,83.0,269.0,37.0,110.0,784.0,1208.0,183744.0,4726.0,183786.0,1176.0,475.0,906.0,186565.0
2015-05-04,11590.0,15222.0,3894.0,4902.0,9324.0,14258.0,342.0,921.0,1221.0,3357.0,5820.0,4824.0,10695.0,613.0,13886.0,16995.0,31450.0,35136.0,3010.0,40946.0,5347.0,5684.0,6295.0,194.0,81876.0,4778.0,93096.0,90644.0,6738.0,3686.0,101355.0,2181.0,104552.0,611.0,2416.0,107077.0,107120.0,147.0,104.0,280.0,540.0,127.0,1923.0,204.0,696.0,439.0,1241.0,544.0,1409.0,698.0,1708.0,2209.0,1713.0,2501.0,3641.0,4164.0,6318.0,10081.0,13172.0,115.0,7600.0,6814.0,3862.0,3689.0,122.0,5386.0,0.0,260.0,5719.0,270.0,218.0,721.0,240.0,63.0,204.0,1763.0,4222.0,1543.0,1259.0,78.0,129.0,26.0,0.0,1378.0,656.0,2550.0,533.0,10327.0,11838.0,23688.0,1611.0,34686.0,18996.0,5489.0,29057.0,63743.0,63743.0,64018.0,64018.0,224.0,173853.0,82.0,266.0,37.0,92.0,756.0,1167.0,181097.0,4741.0,181105.0,1162.0,460.0,890.0,183851.0
2015-05-05,11390.0,15070.0,3790.0,4859.0,8661.0,14166.0,336.0,879.0,1241.0,3325.0,5720.0,4762.0,10517.0,608.0,13581.0,16592.0,31136.0,34766.0,3082.0,40664.0,5234.0,5525.0,6130.0,190.0,83212.0,4474.0,93602.0,90080.0,6497.0,3741.0,100509.0,2362.0,103717.0,663.0,2712.0,106481.0,106500.0,139.0,100.0,282.0,561.0,121.0,1960.0,232.0,695.0,466.0,1219.0,526.0,1347.0,682.0,1688.0,2164.0,1779.0,2529.0,3794.0,4262.0,6386.0,10284.0,13168.0,109.0,7527.0,6710.0,3780.0,3610.0,111.0,5326.0,0.0,249.0,5688.0,267.0,219.0,732.0,249.0,60.0,185.0,1804.0,4206.0,1572.0,1362.0,74.0,128.0,26.0,0.0,1362.0,670.0,2521.0,498.0,10374.0,11998.0,23814.0,1550.0,34517.0,19028.0,5790.0,29076.0,63594.0,63594.0,63860.0,63860.0,225.0,172346.0,81.0,263.0,37.0,74.0,729.0,1130.0,179409.0,4759.0,179335.0,1150.0,448.0,876.0,181939.0
2015-05-06,11259.0,15008.0,3752.0,5109.0,8327.0,14248.0,330.0,847.0,1271.0,3270.0,5638.0,4717.0,10373.0,628.0,13404.0,16376.0,30654.0,34214.0,3140.0,40274.0,5261.0,5489.0,6059.0,189.0,85252.0,4204.0,95231.0,89999.0,6287.0,3688.0,100164.0,1748.0,103308.0,592.0,2501.0,105914.0,105943.0,134.0,95.0,286.0,508.0,115.0,2005.0,214.0,698.0,497.0,1164.0,501.0,1314.0,680.0,1704.0,2165.0,1884.0,2560.0,3984.0,4389.0,6445.0,10370.0,13166.0,106.0,7472.0,6627.0,3714.0,3538.0,102.0,5220.0,0.0,234.0,5652.0,260.0,214.0,725.0,239.0,58.0,166.0,1922.0,4193.0,1573.0,1379.0,72.0,126.0,23.0,0.0,1371.0,679.0,2538.0,472.0,10356.0,12007.0,24130.0,1494.0,34582.0,18950.0,6732.0,28976.0,63558.0,63558.0,63815.0,63815.0,226.0,171686.0,80.0,260.0,37.0,72.0,702.0,1096.0,178712.0,4774.0,178576.0,1141.0,438.0,865.0,181094.0
2015-05-07,13462.0,15503.0,4064.0,5758.0,9707.0,15291.0,342.0,964.0,1328.0,3309.0,5726.0,4740.0,10469.0,644.0,13297.0,16991.0,30307.0,33807.0,3198.0,40025.0,5338.0,5571.0,6143.0,192.0,87552.0,3996.0,97312.0,89999.0,6179.0,3425.0,99746.0,1432.0,102802.0,498.0,2162.0,105074.0,105109.0,130.0,93.0,291.0,455.0,111.0,2047.0,202.0,688.0,498.0,1092.0,473.0,1292.0,706.0,1734.0,2258.0,1950.0,2685.0,4117.0,4508.0,6533.0,10450.0,13168.0,102.0,7434.0,6557.0,3660.0,3479.0,98.0,5202.0,625.0,220.0,5614.0,248.0,200.0,710.0,225.0,56.0,158.0,1923.0,4181.0,1574.0,1382.0,70.0,124.0,23.0,0.0,1391.0,668.0,2564.0,464.0,10390.0,11946.0,24778.0,1440.0,35016.0,19488.0,7628.0,29398.0,64414.0,64414.0,64661.0,64661.0,224.0,171282.0,80.0,258.0,37.0,83.0,676.0,1058.0,178283.0,4787.0,178093.0,1129.0,428.0,855.0,180552.0
