, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-05-24,18490.0,9709.0,5774.0,5680.0,8972.0,17562.0,205.0,991.0,860.0,3382.0,5249.0,5535.0,10980.0,1123.0,16364.0,20302.0,39635.0,41775.0,3500.0,49893.0,16794.0,15601.0,1161.0,99854.0,11195.0,126569.0,107039.0,8998.0,4136.0,118458.0,5054.0,117151.0,936.0,6994.0,116740.0,116003.0,374.0,414.0,233.0,1848.0,634.0,433.0,1718.0,639.0,1812.0,869.0,2345.0,1170.0,2387.0,973.0,1476.0,2037.0,1074.0,2260.0,3299.0,3242.0,4429.0,6363.0,18315.0,125.0,15676.0,13675.0,9499.0,9689.0,126.0,11529.0,250.0,622.0,6455.0,375.0,364.0,546.0,389.0,158.0,431.0,1347.0,5264.0,842.0,1189.0,161.0,210.0,38.0,106.0,2259.0,733.0,3928.0,1379.0,14333.0,16549.0,27282.0,6441.0,55987.0,28082.0,17593.0,37724.0,93711.0,93711.0,95647.0,95647.0,1833.0,213907.0,1055.0,2783.0,922.0,3711.0,7886.0,11602.0,232756.0,5648.0,223982.0,1708.0,883.0,1369.0,224729.0
2004-05-25,17911.0,8933.0,5100.0,5172.0,7524.0,16469.0,178.0,935.0,787.0,3146.0,5076.0,5023.0,10108.0,957.0,15266.0,19577.0,40098.0,42068.0,3500.0,49993.0,13015.0,15361.0,804.0,105933.0,10263.0,130253.0,115000.0,8296.0,3692.0,128264.0,4427.0,131398.0,805.0,6394.0,136865.0,136761.0,350.0,393.0,257.0,1679.0,643.0,411.0,1518.0,695.0,1873.0,1007.0,2255.0,713.0,2148.0,719.0,946.0,1371.0,911.0,2028.0,2825.0,2936.0,4107.0,6140.0,14718.0,105.0,13294.0,11729.0,9394.0,10073.0,113.0,12241.0,250.0,595.0,6277.0,328.0,318.0,538.0,334.0,135.0,405.0,1330.0,5010.0,807.0,1067.0,142.0,207.0,36.0,100.0,1835.0,664.0,3271.0,1186.0,13700.0,15915.0,29156.0,6297.0,56129.0,25448.0,14876.0,36029.0,92158.0,92158.0,93088.0,93088.0,1473.0,226806.0,735.0,1889.0,679.0,3970.0,6923.0,10229.0,244409.0,5601.0,235222.0,1560.0,825.0,1312.0,237692.0
2004-05-26,17885.0,10881.0,4809.0,4625.0,6671.0,15480.0,154.0,843.0,882.0,2947.0,4955.0,4767.0,9722.0,944.0,14040.0,18332.0,38630.0,40559.0,3500.0,48608.0,10993.0,12943.0,702.0,108102.0,9808.0,130568.0,115000.0,7954.0,3425.0,127203.0,4042.0,130247.0,772.0,5958.0,135423.0,135478.0,376.0,429.0,283.0,1748.0,680.0,438.0,1520.0,762.0,2043.0,1105.0,2432.0,713.0,1798.0,637.0,904.0,1223.0,870.0,1442.0,2613.0,2594.0,3718.0,5919.0,13456.0,93.0,9723.0,8060.0,6435.0,8248.0,85.0,11259.0,250.0,551.0,6172.0,309.0,299.0,549.0,303.0,127.0,392.0,1377.0,2238.0,779.0,924.0,131.0,204.0,34.0,96.0,1528.0,622.0,2582.0,1013.0,12468.0,14579.0,28202.0,6240.0,54627.0,23680.0,13647.0,33906.0,88533.0,88533.0,89026.0,89026.0,1194.0,230529.0,531.0,1345.0,519.0,3012.0,6017.0,8392.0,249736.0,5612.0,241396.0,1480.0,886.0,1279.0,245426.0
2004-05-27,19503.0,16409.0,5309.0,4542.0,6309.0,15150.0,137.0,805.0,1084.0,2962.0,5133.0,4896.0,10030.0,1095.0,14085.0,17696.0,38836.0,40719.0,3500.0,48472.0,10935.0,12164.0,676.0,109104.0,9784.0,130905.0,115000.0,7849.0,3400.0,126801.0,3731.0,129776.0,745.0,5834.0,134763.0,134779.0,363.0,428.0,297.0,1759.0,715.0,439.0,1621.0,720.0,1922.0,974.0,2379.0,956.0,1682.0,686.0,1323.0,1577.0,1037.0,1086.0,2780.0,2402.0,3473.0,5518.0,13057.0,87.0,7831.0,5909.0,3943.0,5394.0,58.0,8462.0,250.0,508.0,6177.0,279.0,269.0,581.0,324.0,130.0,395.0,1516.0,2168.0,767.0,916.0,128.0,201.0,32.0,91.0,1458.0,658.0,2368.0,886.0,11468.0,13324.0,27912.0,6909.0,52522.0,24274.0,13861.0,33977.0,86499.0,86499.0,86879.0,86879.0,1089.0,225272.0,575.0,1144.0,456.0,2436.0,5466.0,7199.0,242024.0,5622.0,233745.0,1516.0,978.0,1263.0,237972.0
2004-05-28,19475.0,18121.0,5296.0,4608.0,6007.0,12439.0,139.0,792.0,1117.0,3198.0,5482.0,5373.0,10856.0,1109.0,14655.0,16203.0,39784.0,41590.0,3500.0,49336.0,11040.0,12348.0,718.0,109565.0,9288.0,131202.0,113984.0,7671.0,3248.0,125714.0,3448.0,128843.0,666.0,5585.0,133891.0,133972.0,310.0,380.0,297.0,1546.0,835.0,379.0,1645.0,615.0,1667.0,834.0,2016.0,771.0,1772.0,877.0,1804.0,2261.0,1334.0,1464.0,3428.0,2542.0,3698.0,5648.0,12765.0,82.0,7876.0,5840.0,3174.0,3682.0,79.0,6477.0,250.0,494.0,6317.0,276.0,267.0,672.0,468.0,130.0,426.0,1911.0,2277.0,755.0,1007.0,127.0,197.0,31.0,86.0,1450.0,704.0,2665.0,833.0,11301.0,12819.0,30134.0,7706.0,54105.0,26628.0,13880.0,36237.0,90342.0,90342.0,91011.0,91011.0,1052.0,225971.0,614.0,1317.0,375.0,2240.0,5615.0,7193.0,240656.0,5609.0,232071.0,1509.0,900.0,1209.0,235661.0
2004-05-29,18399.0,17950.0,4793.0,4463.0,5494.0,11803.0,136.0,750.0,994.0,3237.0,5379.0,5142.0,10521.0,985.0,14803.0,14258.0,38560.0,40282.0,3500.0,48105.0,10746.0,12228.0,654.0,109635.0,8504.0,130429.0,107031.0,7256.0,2954.0,118780.0,3197.0,122461.0,570.0,4962.0,127848.0,128214.0,269.0,319.0,302.0,1241.0,1074.0,305.0,1727.0,536.0,1445.0,720.0,1743.0,492.0,1699.0,899.0,1730.0,2432.0,1468.0,2248.0,3471.0,2804.0,4080.0,6374.0,12406.0,80.0,8422.0,6439.0,3827.0,3570.0,91.0,5890.0,250.0,516.0,6272.0,289.0,280.0,644.0,470.0,120.0,414.0,2011.0,2348.0,744.0,987.0,121.0,194.0,30.0,80.0,1232.0,659.0,2817.0,759.0,11663.0,13036.0,31377.0,7277.0,55866.0,26573.0,13014.0,36708.0,92574.0,92574.0,93543.0,93543.0,915.0,227867.0,482.0,1121.0,299.0,2253.0,5186.0,7058.0,243303.0,5586.0,234752.0,1398.0,785.0,1114.0,238226.0
2004-05-30,18274.0,17639.0,4365.0,4131.0,4934.0,11032.0,118.0,702.0,902.0,3120.0,5082.0,4625.0,9707.0,898.0,13984.0,13380.0,34668.0,36303.0,3499.0,44272.0,9726.0,11534.0,590.0,109413.0,7780.0,128844.0,93203.0,6762.0,2685.0,104218.0,3011.0,108046.0,505.0,4244.0,113373.0,114007.0,245.0,287.0,312.0,1078.0,1183.0,258.0,1819.0,490.0,1281.0,643.0,1573.0,377.0,1495.0,724.0,1348.0,2165.0,1354.0,2615.0,2994.0,3014.0,4210.0,6525.0,11937.0,77.0,8447.0,6550.0,4551.0,4239.0,78.0,6339.0,250.0,506.0,6163.0,259.0,250.0,594.0,381.0,112.0,382.0,1878.0,2386.0,732.0,909.0,112.0,191.0,28.0,75.0,1034.0,593.0,2466.0,687.0,11580.0,13036.0,28368.0,6539.0,53722.0,25065.0,11977.0,35354.0,89077.0,89077.0,89743.0,89743.0,795.0,217482.0,394.0,910.0,241.0,1947.0,4592.0,6371.0,234550.0,5573.0,226512.0,1312.0,697.0,1049.0,230847.0
2004-05-31,18019.0,17227.0,4153.0,3878.0,4470.0,10499.0,103.0,653.0,875.0,2897.0,4736.0,4243.0,8979.0,857.0,13007.0,12544.0,29854.0,31387.0,3460.0,38962.0,8554.0,10342.0,556.0,111902.0,7157.0,128057.0,89828.0,6390.0,2493.0,98511.0,2871.0,100690.0,457.0,3781.0,103702.0,103829.0,237.0,286.0,324.0,1069.0,1289.0,229.0,1867.0,474.0,1196.0,631.0,1482.0,284.0,1336.0,675.0,1184.0,2030.0,1223.0,2421.0,2828.0,3003.0,4098.0,6220.0,11487.0,74.0,7783.0,5927.0,4559.0,4573.0,60.0,6834.0,250.0,476.0,6080.0,240.0,231.0,574.0,326.0,106.0,365.0,1739.0,2422.0,720.0,812.0,103.0,188.0,26.0,69.0,889.0,571.0,1983.0,630.0,10892.0,12401.0,24526.0,5867.0,48523.0,23134.0,10837.0,33035.0,81558.0,81558.0,82025.0,82025.0,705.0,197135.0,341.0,773.0,198.0,1646.0,4047.0,5640.0,213683.0,5573.0,205911.0,1257.0,638.0,1013.0,210638.0
2004-06-01,17772.0,16866.0,4070.0,3749.0,4103.0,10267.0,89.0,611.0,885.0,2674.0,4447.0,4011.0,8457.0,843.0,12256.0,12074.0,28124.0,29602.0,3400.0,36807.0,7740.0,9453.0,531.0,120766.0,6649.0,134222.0,106169.0,6148.0,2397.0,113484.0,2765.0,114067.0,420.0,3587.0,113949.0,113012.0,229.0,290.0,326.0,1109.0,1378.0,213.0,1915.0,475.0,1372.0,638.0,1623.0,306.0,1233.0,693.0,1337.0,2223.0,1250.0,2198.0,2917.0,3116.0,4106.0,5976.0,11239.0,72.0,7040.0,5211.0,4025.0,4269.0,50.0,6766.0,250.0,442.0,6053.0,297.0,289.0,579.0,307.0,103.0,357.0,1681.0,2464.0,710.0,759.0,95.0,184.0,23.0,66.0,773.0,588.0,1684.0,585.0,10213.0,11695.0,22061.0,5300.0,44327.0,21670.0,10093.0,29989.0,74317.0,74317.0,74715.0,74715.0,637.0,185893.0,306.0,681.0,168.0,1454.0,3606.0,5067.0,199947.0,5573.0,191891.0,1210.0,607.0,998.0,195991.0
2004-06-02,17463.0,17153.0,4075.0,3713.0,3925.0,10179.0,77.0,572.0,916.0,2510.0,4244.0,3893.0,8137.0,844.0,11656.0,11745.0,27133.0,28564.0,3340.0,35416.0,7220.0,8707.0,507.0,119846.0,6166.0,136070.0,108000.0,6063.0,2362.0,116593.0,2714.0,119221.0,401.0,3524.0,122082.0,122033.0,217.0,286.0,326.0,1094.0,1460.0,216.0,1986.0,472.0,1437.0,669.0,1780.0,555.0,1226.0,723.0,1588.0,2542.0,1373.0,2281.0,3220.0,3416.0,4445.0,6185.0,11204.0,69.0,6518.0,4596.0,3253.0,3519.0,37.0,6181.0,250.0,411.0,6016.0,427.0,419.0,595.0,307.0,99.0,353.0,1647.0,2508.0,697.0,733.0,87.0,181.0,22.0,59.0,674.0,604.0,1704.0,548.0,9737.0,11063.0,20900.0,4822.0,40803.0,20571.0,9474.0,27955.0,68758.0,68758.0,69130.0,69130.0,585.0,191487.0,282.0,611.0,144.0,1309.0,3232.0,4549.0,202088.0,5572.0,193300.0,1167.0,581.0,993.0,195616.0
