, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-03-10,2351.0,5235.0,410.0,3374.0,179.0,357.0,136.0,372.0,982.0,837.0,1880.0,2756.0,4220.0,9673.0,10354.0,768.0,13518.0,5176.0,6844.0,287.0,52414.0,298.0,59770.0,67000.0,754.0,252.0,68014.0,645.0,69072.0,57.0,1359.0,70725.0,70726.0,218.0,342.0,444.0,616.0,913.0,348.0,1801.0,108.0,373.0,326.0,534.0,2941.0,4180.0,333.0,387.0,1100.0,366.0,1348.0,446.0,1102.0,1255.0,1975.0,1434.0,23.0,2074.0,1810.0,1515.0,1594.0,261.0,4314.0,289.0,80.0,7740.0,41.0,71.0,113.0,146.0,33.0,1742.0,280.0,421.0,142.0,100.0,140.0,248.0,50.0,1799.0,997.0,12538.0,14165.0,4602.0,1795.0,22429.0,5877.0,4635.0,9304.0,31733.0,31733.0,33289.0,33289.0,1171.0,108933.0,254.0,655.0,298.0,654.0,1344.0,1892.0,117015.0,5362.0,114005.0,2435.0,1256.0,1612.0,119174.0
2003-03-11,2367.0,5260.0,407.0,3381.0,184.0,364.0,135.0,370.0,985.0,830.0,1876.0,2751.0,4207.0,9717.0,10397.0,778.0,13432.0,5572.0,6879.0,302.0,52796.0,302.0,60211.0,67000.0,746.0,251.0,68007.0,648.0,69064.0,56.0,1372.0,70670.0,70673.0,218.0,330.0,441.0,579.0,908.0,350.0,1866.0,118.0,394.0,326.0,578.0,3075.0,4298.0,331.0,386.0,1105.0,375.0,1360.0,445.0,1098.0,1251.0,1967.0,1432.0,23.0,2083.0,1811.0,1514.0,1589.0,261.0,4305.0,284.0,77.0,7711.0,41.0,72.0,112.0,152.0,33.0,1613.0,280.0,402.0,145.0,99.0,119.0,243.0,49.0,1843.0,992.0,12607.0,14236.0,4707.0,1818.0,22681.0,6011.0,4794.0,9376.0,32058.0,32058.0,33554.0,33554.0,1150.0,109587.0,265.0,675.0,290.0,667.0,1370.0,1911.0,117761.0,5367.0,114711.0,2386.0,1308.0,1541.0,119963.0
2003-03-12,2331.0,5249.0,404.0,3384.0,185.0,367.0,135.0,367.0,987.0,825.0,1870.0,2747.0,4185.0,9720.0,10394.0,773.0,13383.0,5612.0,6839.0,282.0,52896.0,307.0,60352.0,67000.0,740.0,250.0,67999.0,639.0,69056.0,56.0,1358.0,70584.0,70588.0,216.0,297.0,408.0,457.0,859.0,335.0,1823.0,120.0,403.0,303.0,602.0,3065.0,4388.0,330.0,384.0,1104.0,377.0,1372.0,445.0,1094.0,1246.0,1961.0,1432.0,23.0,2094.0,1815.0,1516.0,1588.0,261.0,4301.0,270.0,74.0,7674.0,41.0,72.0,111.0,157.0,32.0,1490.0,280.0,370.0,149.0,90.0,110.0,238.0,48.0,1880.0,975.0,12595.0,14193.0,4803.0,1800.0,22702.0,6069.0,4788.0,9303.0,32005.0,32005.0,33352.0,33352.0,1083.0,109539.0,248.0,667.0,279.0,676.0,1377.0,1907.0,117844.0,5380.0,114786.0,2338.0,1275.0,1511.0,119995.0
2003-03-13,2320.0,5250.0,401.0,3383.0,185.0,367.0,134.0,364.0,984.0,818.0,1859.0,2738.0,4183.0,9706.0,10395.0,768.0,13395.0,5541.0,6909.0,277.0,52942.0,311.0,60475.0,67000.0,734.0,249.0,67991.0,645.0,69047.0,55.0,1342.0,70492.0,70496.0,221.0,310.0,432.0,506.0,867.0,326.0,1779.0,122.0,409.0,298.0,619.0,2997.0,4393.0,329.0,383.0,1097.0,375.0,1376.0,444.0,1090.0,1242.0,1955.0,1433.0,22.0,2104.0,1818.0,1518.0,1589.0,262.0,4301.0,253.0,72.0,7630.0,41.0,72.0,111.0,157.0,32.0,1323.0,280.0,331.0,145.0,84.0,108.0,233.0,48.0,1940.0,1034.0,12635.0,14189.0,4870.0,1785.0,22662.0,6057.0,4746.0,9323.0,31986.0,31986.0,33358.0,33358.0,1037.0,109316.0,241.0,651.0,263.0,660.0,1318.0,1873.0,117610.0,5355.0,114479.0,2342.0,1284.0,1520.0,119644.0
2003-03-14,2373.0,5261.0,398.0,3384.0,184.0,365.0,133.0,363.0,982.0,813.0,1850.0,2728.0,4218.0,9710.0,10419.0,770.0,13406.0,5507.0,6951.0,286.0,53047.0,315.0,60623.0,67000.0,726.0,247.0,67984.0,636.0,69039.0,54.0,1333.0,70407.0,70411.0,216.0,280.0,406.0,417.0,856.0,324.0,1779.0,126.0,418.0,295.0,643.0,2972.0,4357.0,328.0,382.0,1092.0,368.0,1372.0,444.0,1086.0,1237.0,1947.0,1431.0,22.0,2105.0,1815.0,1517.0,1590.0,263.0,4303.0,250.0,69.0,7585.0,40.0,72.0,112.0,159.0,32.0,1125.0,280.0,324.0,137.0,76.0,107.0,228.0,47.0,1965.0,1032.0,12688.0,14260.0,4925.0,1788.0,22758.0,6052.0,4727.0,9350.0,32109.0,32109.0,33408.0,33408.0,1029.0,109263.0,243.0,648.0,258.0,636.0,1232.0,1777.0,117469.0,5317.0,114248.0,2329.0,1291.0,1532.0,119408.0
2003-03-15,2433.0,5266.0,395.0,3389.0,184.0,364.0,133.0,362.0,979.0,807.0,1840.0,2716.0,4234.0,9749.0,10482.0,771.0,13486.0,5592.0,6941.0,297.0,53183.0,318.0,60750.0,67000.0,717.0,246.0,67976.0,654.0,69030.0,54.0,1344.0,70372.0,70372.0,212.0,274.0,398.0,418.0,840.0,321.0,1761.0,127.0,427.0,297.0,662.0,2948.0,4331.0,327.0,380.0,1092.0,365.0,1364.0,443.0,1081.0,1233.0,1940.0,1430.0,22.0,2098.0,1803.0,1510.0,1586.0,263.0,4302.0,249.0,67.0,7549.0,40.0,72.0,113.0,161.0,31.0,964.0,293.0,336.0,142.0,87.0,107.0,224.0,46.0,1922.0,917.0,12540.0,14162.0,4973.0,1797.0,22840.0,6092.0,4724.0,9335.0,32174.0,32174.0,33469.0,33469.0,1034.0,109196.0,260.0,664.0,298.0,621.0,1262.0,1693.0,117291.0,5331.0,114033.0,2374.0,1284.0,1599.0,119243.0
2003-03-16,2530.0,5295.0,393.0,3399.0,187.0,365.0,137.0,360.0,980.0,809.0,1841.0,2712.0,4308.0,9790.0,10578.0,776.0,13670.0,5753.0,6948.0,324.0,53453.0,328.0,60996.0,67000.0,711.0,248.0,67968.0,687.0,69022.0,53.0,1396.0,70409.0,70407.0,226.0,304.0,403.0,463.0,852.0,331.0,1772.0,133.0,441.0,305.0,720.0,2953.0,4319.0,326.0,379.0,1097.0,368.0,1361.0,442.0,1077.0,1228.0,1933.0,1430.0,22.0,2090.0,1788.0,1496.0,1576.0,264.0,4294.0,248.0,66.0,7569.0,40.0,72.0,114.0,166.0,31.0,881.0,329.0,351.0,149.0,94.0,106.0,221.0,46.0,1944.0,924.0,12423.0,14015.0,5022.0,1848.0,22858.0,6176.0,4911.0,9463.0,32322.0,32322.0,33661.0,33661.0,1042.0,109305.0,315.0,722.0,319.0,631.0,1435.0,1785.0,117373.0,5319.0,114036.0,2399.0,1274.0,1593.0,119272.0
2003-03-17,2612.0,5340.0,390.0,3413.0,197.0,373.0,150.0,361.0,995.0,808.0,1853.0,2716.0,4318.0,9899.0,10716.0,803.0,13893.0,6034.0,7081.0,348.0,53820.0,344.0,61504.0,66922.0,704.0,252.0,67904.0,689.0,68973.0,53.0,1431.0,70418.0,70421.0,243.0,315.0,410.0,440.0,863.0,332.0,1778.0,140.0,463.0,308.0,736.0,2929.0,4315.0,325.0,377.0,1104.0,378.0,1357.0,442.0,1073.0,1224.0,1927.0,1432.0,22.0,2090.0,1783.0,1479.0,1555.0,264.0,4270.0,247.0,64.0,7631.0,40.0,71.0,117.0,172.0,30.0,920.0,373.0,373.0,161.0,93.0,101.0,218.0,45.0,1982.0,955.0,12492.0,14058.0,5096.0,1976.0,22976.0,6308.0,5158.0,9558.0,32534.0,32534.0,34062.0,34062.0,1050.0,109622.0,333.0,792.0,319.0,682.0,1539.0,1956.0,117811.0,5302.0,114428.0,2370.0,1278.0,1519.0,119622.0
2003-03-18,2613.0,5347.0,388.0,3428.0,206.0,385.0,167.0,364.0,1022.0,804.0,1875.0,2727.0,4342.0,9975.0,10809.0,836.0,14006.0,6187.0,7094.0,348.0,54778.0,353.0,62111.0,66516.0,698.0,259.0,67497.0,687.0,68574.0,52.0,1428.0,70049.0,70066.0,234.0,311.0,404.0,397.0,859.0,335.0,1761.0,142.0,484.0,324.0,755.0,2850.0,4280.0,324.0,374.0,1110.0,385.0,1358.0,441.0,1069.0,1219.0,1933.0,1434.0,22.0,2091.0,1783.0,1468.0,1533.0,265.0,4240.0,246.0,63.0,7651.0,40.0,70.0,121.0,181.0,30.0,1073.0,426.0,370.0,166.0,85.0,96.0,228.0,44.0,2016.0,963.0,12595.0,14142.0,5179.0,2080.0,23179.0,6431.0,5270.0,9540.0,32719.0,32719.0,34105.0,34105.0,1028.0,109776.0,317.0,785.0,303.0,739.0,1564.0,2041.0,118214.0,5275.0,114813.0,2358.0,1283.0,1541.0,119971.0
2003-03-19,2705.0,5359.0,386.0,3419.0,213.0,395.0,181.0,383.0,1069.0,802.0,1918.0,2751.0,4407.0,10046.0,10930.0,852.0,14143.0,6239.0,7135.0,363.0,53540.0,376.0,62348.0,66500.0,695.0,266.0,67465.0,706.0,68516.0,52.0,1465.0,69973.0,69971.0,271.0,359.0,414.0,474.0,870.0,347.0,1755.0,155.0,507.0,354.0,785.0,2780.0,4217.0,323.0,373.0,1110.0,390.0,1362.0,441.0,1065.0,1215.0,1944.0,1436.0,23.0,2096.0,1785.0,1461.0,1517.0,264.0,4216.0,245.0,62.0,7654.0,40.0,69.0,124.0,187.0,30.0,1169.0,478.0,374.0,166.0,80.0,91.0,243.0,44.0,2023.0,988.0,12726.0,14243.0,5250.0,2124.0,23342.0,6460.0,5195.0,9557.0,32900.0,32900.0,34204.0,34204.0,1004.0,109378.0,325.0,770.0,290.0,724.0,1532.0,2035.0,117847.0,5240.0,114417.0,2346.0,1301.0,1536.0,119656.0
2003-03-20,2758.0,5420.0,384.0,3363.0,221.0,406.0,197.0,423.0,1137.0,831.0,2013.0,2798.0,4403.0,10188.0,11113.0,869.0,14332.0,6377.0,7180.0,368.0,52438.0,412.0,60372.0,66500.0,693.0,274.0,67469.0,721.0,68520.0,52.0,1505.0,70019.0,70018.0,265.0,336.0,406.0,473.0,870.0,361.0,1754.0,156.0,532.0,326.0,802.0,2722.0,4139.0,322.0,373.0,1116.0,395.0,1364.0,440.0,1061.0,1210.0,1949.0,1439.0,24.0,2105.0,1792.0,1458.0,1504.0,262.0,4195.0,244.0,61.0,7681.0,40.0,68.0,127.0,192.0,31.0,1213.0,531.0,396.0,172.0,75.0,85.0,261.0,43.0,2056.0,985.0,12781.0,14272.0,5338.0,2149.0,23524.0,6506.0,5188.0,9550.0,33075.0,33075.0,34283.0,34283.0,975.0,109421.0,345.0,803.0,266.0,706.0,1542.0,2006.0,117754.0,5204.0,114263.0,2271.0,1201.0,1469.0,119376.0
2003-03-21,2818.0,5489.0,382.0,3383.0,229.0,415.0,214.0,468.0,1209.0,883.0,2136.0,2889.0,4385.0,10318.0,11269.0,874.0,14533.0,6426.0,7230.0,375.0,52768.0,451.0,60708.0,66500.0,690.0,283.0,67475.0,724.0,68527.0,53.0,1520.0,70044.0,70043.0,266.0,329.0,402.0,506.0,869.0,378.0,1764.0,155.0,548.0,319.0,794.0,2644.0,4055.0,322.0,373.0,1118.0,403.0,1363.0,439.0,1058.0,1206.0,1952.0,1441.0,25.0,2107.0,1794.0,1455.0,1494.0,260.0,4170.0,242.0,60.0,7663.0,40.0,67.0,130.0,194.0,32.0,1253.0,584.0,393.0,167.0,66.0,78.0,257.0,43.0,2043.0,915.0,12787.0,14250.0,5427.0,2095.0,23481.0,6605.0,5177.0,9516.0,32997.0,32997.0,34207.0,34207.0,944.0,109305.0,373.0,806.0,241.0,726.0,1526.0,1984.0,117609.0,5179.0,114089.0,2202.0,1172.0,1444.0,119012.0
2003-03-22,2880.0,5542.0,380.0,3403.0,236.0,424.0,230.0,513.0,1281.0,927.0,2250.0,3022.0,4421.0,10459.0,11437.0,881.0,14728.0,6385.0,7261.0,402.0,53201.0,496.0,61182.0,66500.0,687.0,292.0,67481.0,738.0,68535.0,56.0,1537.0,70068.0,70066.0,288.0,372.0,422.0,660.0,883.0,406.0,1794.0,159.0,562.0,320.0,794.0,2577.0,3999.0,321.0,373.0,1124.0,405.0,1361.0,439.0,1059.0,1205.0,1959.0,1443.0,27.0,2106.0,1792.0,1447.0,1483.0,257.0,4147.0,241.0,61.0,7684.0,40.0,67.0,134.0,268.0,35.0,1267.0,636.0,403.0,162.0,57.0,72.0,252.0,42.0,2029.0,898.0,12757.0,14162.0,5507.0,2125.0,23425.0,6690.0,5154.0,9663.0,33088.0,33088.0,34233.0,34233.0,978.0,109264.0,412.0,858.0,228.0,726.0,1494.0,1937.0,117485.0,5174.0,113943.0,2214.0,1273.0,1479.0,118812.0
2003-03-23,2879.0,5603.0,378.0,3420.0,243.0,433.0,245.0,555.0,1359.0,968.0,2368.0,3161.0,4456.0,10676.0,11677.0,911.0,15028.0,6601.0,7307.0,418.0,53765.0,541.0,61786.0,66500.0,684.0,301.0,67487.0,769.0,68544.0,59.0,1571.0,70108.0,70106.0,307.0,376.0,446.0,739.0,924.0,422.0,1833.0,168.0,577.0,334.0,794.0,2529.0,3964.0,320.0,373.0,1134.0,414.0,1362.0,438.0,1061.0,1208.0,1983.0,1447.0,29.0,2107.0,1791.0,1437.0,1467.0,255.0,4120.0,240.0,78.0,7759.0,40.0,66.0,140.0,408.0,39.0,1308.0,689.0,417.0,169.0,51.0,65.0,290.0,42.0,2090.0,1008.0,12838.0,14139.0,5607.0,2252.0,23501.0,6806.0,5296.0,9754.0,33256.0,33256.0,34327.0,34327.0,995.0,109325.0,423.0,907.0,220.0,771.0,1520.0,1903.0,117462.0,5167.0,113897.0,2276.0,1370.0,1531.0,118936.0
2003-03-24,2905.0,5683.0,376.0,3431.0,249.0,440.0,260.0,581.0,1444.0,1012.0,2494.0,3305.0,4476.0,10923.0,11966.0,959.0,15406.0,6916.0,7391.0,422.0,54495.0,581.0,62597.0,66500.0,683.0,312.0,67494.0,816.0,68555.0,62.0,1606.0,70155.0,70153.0,307.0,362.0,425.0,699.0,915.0,427.0,1856.0,176.0,592.0,350.0,810.0,2501.0,3950.0,319.0,373.0,1145.0,435.0,1370.0,437.0,1060.0,1214.0,2012.0,1452.0,32.0,2112.0,1792.0,1429.0,1451.0,252.0,4098.0,239.0,104.0,7796.0,40.0,65.0,147.0,488.0,41.0,1321.0,741.0,419.0,180.0,47.0,59.0,322.0,42.0,2163.0,1173.0,13144.0,14358.0,5716.0,2362.0,23735.0,6913.0,5388.0,9891.0,33626.0,33626.0,34798.0,34798.0,967.0,109545.0,426.0,945.0,225.0,813.0,1594.0,1937.0,117654.0,5154.0,114052.0,2386.0,1430.0,1612.0,119288.0
2003-03-25,2920.0,5738.0,374.0,3443.0,256.0,448.0,277.0,597.0,1522.0,1041.0,2601.0,3446.0,4464.0,11142.0,12191.0,1002.0,15667.0,7086.0,7541.0,419.0,55199.0,614.0,63534.0,66500.0,684.0,322.0,67503.0,804.0,68565.0,63.0,1601.0,70169.0,70169.0,289.0,337.0,411.0,601.0,889.0,404.0,1789.0,176.0,600.0,329.0,797.0,2385.0,3903.0,318.0,375.0,1152.0,444.0,1384.0,437.0,1055.0,1215.0,2039.0,1457.0,34.0,2124.0,1801.0,1426.0,1438.0,252.0,4082.0,238.0,123.0,7812.0,40.0,64.0,153.0,538.0,45.0,1302.0,793.0,406.0,184.0,45.0,55.0,315.0,41.0,2211.0,1242.0,13408.0,14642.0,5825.0,2407.0,24138.0,6942.0,5282.0,9907.0,34044.0,34044.0,35256.0,35256.0,927.0,110095.0,414.0,934.0,215.0,841.0,1587.0,1982.0,118238.0,5151.0,114612.0,2355.0,1429.0,1523.0,119945.0
2003-03-26,2943.0,5752.0,373.0,3463.0,259.0,454.0,294.0,605.0,1584.0,1062.0,2682.0,3565.0,4484.0,11314.0,12363.0,1020.0,15849.0,7055.0,7737.0,418.0,55592.0,642.0,64231.0,66500.0,685.0,329.0,67511.0,803.0,68573.0,64.0,1575.0,70150.0,70150.0,284.0,324.0,396.0,581.0,866.0,384.0,1734.0,172.0,599.0,321.0,767.0,2204.0,3763.0,321.0,375.0,1157.0,442.0,1391.0,436.0,1052.0,1210.0,2041.0,1465.0,37.0,2140.0,1815.0,1428.0,1430.0,255.0,4063.0,237.0,135.0,7814.0,40.0,63.0,159.0,586.0,48.0,1259.0,846.0,388.0,176.0,44.0,49.0,299.0,41.0,2275.0,1216.0,13507.0,14833.0,5922.0,2397.0,24508.0,6903.0,5209.0,9753.0,34261.0,34261.0,35549.0,35549.0,902.0,110291.0,406.0,903.0,205.0,822.0,1523.0,1966.0,118477.0,5162.0,114871.0,2326.0,1422.0,1496.0,120148.0
2003-03-27,2978.0,5771.0,373.0,3494.0,262.0,458.0,309.0,611.0,1635.0,1098.0,2767.0,3667.0,4538.0,11493.0,12564.0,1032.0,16130.0,7294.0,7967.0,451.0,55911.0,670.0,64808.0,66500.0,685.0,336.0,67519.0,816.0,68583.0,65.0,1647.0,70212.0,70208.0,320.0,350.0,424.0,724.0,888.0,405.0,1715.0,178.0,602.0,327.0,756.0,2046.0,3578.0,324.0,375.0,1161.0,445.0,1392.0,436.0,1060.0,1212.0,2046.0,1474.0,40.0,2152.0,1827.0,1435.0,1427.0,259.0,4056.0,236.0,145.0,7804.0,39.0,62.0,164.0,610.0,52.0,1209.0,898.0,387.0,172.0,43.0,39.0,299.0,41.0,2279.0,1157.0,13548.0,14997.0,6016.0,2532.0,24932.0,6872.0,5217.0,9720.0,34652.0,34652.0,36032.0,36032.0,908.0,110501.0,429.0,941.0,216.0,789.0,1538.0,1927.0,118551.0,5172.0,114941.0,2290.0,1435.0,1490.0,120171.0
2003-03-28,3018.0,5829.0,390.0,3532.0,267.0,463.0,323.0,627.0,1695.0,1140.0,2867.0,3777.0,4577.0,11718.0,12793.0,1062.0,16383.0,7807.0,8133.0,493.0,56336.0,700.0,65409.0,66500.0,684.0,345.0,67528.0,823.0,68593.0,67.0,1742.0,70322.0,70318.0,312.0,342.0,416.0,665.0,889.0,407.0,1727.0,184.0,608.0,341.0,746.0,1958.0,3416.0,325.0,376.0,1162.0,448.0,1391.0,435.0,1071.0,1222.0,2068.0,1481.0,41.0,2159.0,1834.0,1439.0,1426.0,264.0,4055.0,235.0,146.0,7756.0,39.0,61.0,169.0,600.0,55.0,1172.0,950.0,398.0,180.0,42.0,32.0,318.0,40.0,2274.0,1115.0,13495.0,15030.0,6116.0,2733.0,25431.0,6917.0,5182.0,9774.0,35205.0,35205.0,36535.0,36535.0,917.0,110968.0,412.0,930.0,191.0,816.0,1578.0,1944.0,118933.0,5187.0,115312.0,2256.0,1461.0,1457.0,120491.0
2003-03-29,3026.0,5870.0,391.0,3555.0,267.0,467.0,333.0,634.0,1735.0,1141.0,2907.0,3880.0,4604.0,11943.0,13026.0,1093.0,16643.0,7982.0,8244.0,452.0,56804.0,728.0,66025.0,66375.0,684.0,353.0,67437.0,835.0,68532.0,71.0,1789.0,70340.0,70344.0,303.0,331.0,406.0,617.0,876.0,410.0,1712.0,193.0,611.0,321.0,725.0,1846.0,3298.0,325.0,375.0,1161.0,440.0,1383.0,435.0,1079.0,1232.0,2091.0,1485.0,42.0,2164.0,1837.0,1437.0,1421.0,268.0,4054.0,234.0,140.0,7708.0,39.0,61.0,171.0,576.0,57.0,1063.0,1003.0,386.0,177.0,42.0,27.0,300.0,40.0,2225.0,1056.0,13447.0,15019.0,6197.0,2739.0,25637.0,7024.0,5046.0,9724.0,35361.0,35361.0,36523.0,36523.0,846.0,111105.0,404.0,881.0,167.0,794.0,1526.0,1952.0,119161.0,5187.0,115551.0,2227.0,1445.0,1455.0,120710.0
2003-03-30,3094.0,5911.0,417.0,3573.0,267.0,470.0,345.0,646.0,1779.0,1133.0,2941.0,3932.0,4694.0,12112.0,13251.0,1114.0,16979.0,8058.0,8451.0,475.0,57329.0,763.0,66813.0,66000.0,684.0,360.0,67051.0,839.0,68139.0,73.0,1819.0,69987.0,69999.0,317.0,351.0,419.0,707.0,888.0,427.0,1706.0,200.0,620.0,321.0,715.0,1688.0,3212.0,327.0,374.0,1160.0,432.0,1360.0,434.0,1088.0,1239.0,2096.0,1488.0,44.0,2156.0,1832.0,1426.0,1409.0,271.0,4031.0,233.0,130.0,7722.0,39.0,60.0,175.0,573.0,60.0,914.0,1055.0,373.0,169.0,41.0,18.0,309.0,40.0,2199.0,1038.0,13295.0,14853.0,6251.0,2702.0,25548.0,6996.0,5003.0,9689.0,35237.0,35237.0,36416.0,36416.0,856.0,110808.0,445.0,905.0,167.0,739.0,1470.0,1913.0,118812.0,5199.0,115222.0,2302.0,1525.0,1475.0,120429.0
2003-03-31,3195.0,6064.0,475.0,3625.0,272.0,487.0,361.0,690.0,1879.0,1176.0,3082.0,4011.0,4774.0,12385.0,13576.0,1158.0,17547.0,8673.0,8754.0,561.0,53421.0,813.0,65286.0,66000.0,685.0,370.0,67051.0,864.0,68126.0,77.0,1914.0,70020.0,70014.0,367.0,405.0,470.0,921.0,978.0,490.0,1793.0,213.0,683.0,324.0,764.0,1653.0,3120.0,331.0,373.0,1165.0,437.0,1335.0,436.0,1100.0,1251.0,2117.0,1501.0,51.0,2136.0,1811.0,1404.0,1388.0,271.0,4000.0,231.0,131.0,7740.0,39.0,59.0,180.0,630.0,64.0,815.0,1107.0,443.0,188.0,41.0,10.0,328.0,40.0,2268.0,1154.0,13387.0,14847.0,6323.0,2828.0,25490.0,7050.0,5163.0,9826.0,35316.0,35316.0,36748.0,36748.0,912.0,110578.0,480.0,989.0,174.0,757.0,1472.0,1878.0,118388.0,5278.0,114850.0,2348.0,1597.0,1492.0,120215.0
2003-04-01,3245.0,6233.0,492.0,3735.0,277.0,516.0,377.0,751.0,2022.0,1245.0,3291.0,4173.0,4821.0,12139.0,13328.0,1223.0,17389.0,9346.0,8845.0,545.0,48125.0,863.0,59893.0,66000.0,685.0,384.0,67065.0,893.0,68146.0,84.0,2034.0,70154.0,70146.0,369.0,397.0,443.0,888.0,948.0,516.0,1856.0,222.0,721.0,326.0,797.0,1701.0,3076.0,339.0,374.0,1176.0,451.0,1323.0,440.0,1119.0,1270.0,2177.0,1532.0,61.0,2128.0,1798.0,1376.0,1359.0,272.0,3955.0,230.0,140.0,7736.0,39.0,58.0,189.0,695.0,70.0,865.0,1156.0,431.0,209.0,41.0,1.0,344.0,40.0,2436.0,1159.0,13516.0,14964.0,6425.0,2973.0,25810.0,7271.0,5381.0,10033.0,35843.0,35843.0,37245.0,37245.0,908.0,111004.0,506.0,1041.0,169.0,823.0,1555.0,1898.0,118728.0,5303.0,115171.0,2278.0,1569.0,1435.0,120517.0
2003-04-02,3267.0,6325.0,487.0,3901.0,279.0,541.0,392.0,809.0,2181.0,1304.0,3509.0,4422.0,4940.0,10616.0,11795.0,1279.0,16092.0,9717.0,7821.0,534.0,47175.0,918.0,56478.0,66000.0,686.0,394.0,67077.0,901.0,68163.0,86.0,2151.0,70297.0,70292.0,368.0,386.0,434.0,853.0,923.0,514.0,1842.0,221.0,738.0,329.0,802.0,1667.0,3088.0,348.0,379.0,1176.0,457.0,1320.0,444.0,1142.0,1295.0,2259.0,1549.0,80.0,2142.0,1806.0,1359.0,1325.0,272.0,3911.0,229.0,162.0,7785.0,39.0,57.0,194.0,712.0,75.0,1094.0,1212.0,412.0,202.0,40.0,1.0,357.0,42.0,3090.0,1131.0,13872.0,15226.0,6541.0,3115.0,26158.0,7483.0,5571.0,10233.0,36391.0,36391.0,37615.0,37615.0,869.0,111546.0,549.0,1098.0,180.0,869.0,1646.0,1987.0,119375.0,5298.0,115803.0,2213.0,1499.0,1410.0,120992.0
