, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-03-24,2636.0,5669.0,365.0,401.0,780.0,3750.0,213.0,456.0,171.0,483.0,1184.0,879.0,2138.0,215.0,3033.0,4994.0,10735.0,11914.0,908.0,15013.0,7636.0,8580.0,851.0,66751.0,491.0,75087.0,90061.0,649.0,486.0,88356.0,819.0,84409.0,112.0,1313.0,79438.0,77250.0,195.0,234.0,309.0,530.0,744.0,256.0,1434.0,129.0,415.0,230.0,677.0,1435.0,2721.0,350.0,361.0,1296.0,368.0,1441.0,409.0,1126.0,1263.0,2004.0,1162.0,30.0,1743.0,1764.0,1487.0,1537.0,250.0,4195.0,525.0,222.0,7402.0,82.0,82.0,163.0,197.0,64.0,2645.0,640.0,2022.0,220.0,652.0,718.0,265.0,214.0,112.0,639.0,73.0,2880.0,2184.0,13413.0,14717.0,4548.0,3314.0,24460.0,4798.0,4206.0,11264.0,35725.0,35725.0,37174.0,37174.0,836.0,102755.0,305.0,1086.0,360.0,847.0,2755.0,3043.0,111277.0,5965.0,113137.0,2102.0,1399.0,1270.0,116396.0
2008-03-25,2539.0,5643.0,362.0,397.0,810.0,3730.0,217.0,460.0,168.0,474.0,1167.0,891.0,2131.0,196.0,3004.0,4883.0,10532.0,11670.0,935.0,15430.0,7129.0,7655.0,617.0,65112.0,486.0,72375.0,85400.0,637.0,463.0,87720.0,756.0,89177.0,106.0,1326.0,92225.0,92637.0,150.0,163.0,297.0,387.0,703.0,226.0,1290.0,115.0,398.0,213.0,582.0,1230.0,2607.0,349.0,360.0,1213.0,390.0,1421.0,409.0,1122.0,1254.0,2066.0,1170.0,29.0,1754.0,1766.0,1441.0,1464.0,251.0,4098.0,535.0,236.0,7686.0,82.0,82.0,162.0,197.0,64.0,3721.0,649.0,2154.0,392.0,719.0,729.0,279.0,169.0,84.0,566.0,73.0,2968.0,2531.0,13710.0,14718.0,4616.0,3567.0,25858.0,5377.0,4386.0,14461.0,40319.0,40319.0,41648.0,41648.0,806.0,131274.0,278.0,1027.0,288.0,960.0,2571.0,3414.0,136057.0,5977.0,136919.0,1934.0,1158.0,1216.0,138801.0
2008-03-26,2452.0,5485.0,359.0,392.0,791.0,3708.0,216.0,460.0,165.0,468.0,1159.0,849.0,2079.0,187.0,2955.0,4825.0,10337.0,11409.0,895.0,14877.0,6004.0,7439.0,456.0,63349.0,473.0,70472.0,78714.0,622.0,450.0,80058.0,733.0,80430.0,102.0,1187.0,82145.0,82369.0,132.0,128.0,287.0,304.0,679.0,203.0,1212.0,108.0,377.0,203.0,529.0,1061.0,2425.0,349.0,360.0,1199.0,386.0,1380.0,408.0,1119.0,1249.0,2029.0,1167.0,29.0,1747.0,1747.0,1422.0,1423.0,246.0,4052.0,545.0,227.0,7846.0,81.0,81.0,159.0,185.0,65.0,3413.0,439.0,2256.0,539.0,873.0,474.0,238.0,270.0,94.0,517.0,73.0,2999.0,3008.0,14379.0,15273.0,4648.0,3557.0,26038.0,5550.0,3932.0,14784.0,40822.0,40822.0,42329.0,42329.0,852.0,133179.0,255.0,843.0,262.0,882.0,1962.0,3204.0,144268.0,6040.0,146854.0,1820.0,1319.0,1207.0,151677.0
2008-03-27,2425.0,5736.0,356.0,388.0,767.0,3694.0,218.0,458.0,162.0,462.0,1151.0,917.0,2138.0,182.0,2886.0,4871.0,10230.0,11412.0,874.0,15273.0,5033.0,7283.0,467.0,61605.0,464.0,68419.0,77000.0,636.0,440.0,78280.0,717.0,78556.0,100.0,1081.0,79868.0,79944.0,122.0,115.0,278.0,275.0,660.0,185.0,1160.0,103.0,357.0,195.0,488.0,967.0,2221.0,348.0,363.0,1194.0,387.0,1357.0,407.0,1114.0,1245.0,2074.0,1161.0,29.0,1740.0,1727.0,1406.0,1400.0,242.0,4058.0,555.0,232.0,8605.0,81.0,81.0,155.0,207.0,67.0,2618.0,405.0,2424.0,686.0,1031.0,369.0,191.0,305.0,94.0,488.0,72.0,3388.0,4493.0,16501.0,17051.0,4684.0,3668.0,27649.0,5883.0,4437.0,16017.0,43666.0,43666.0,46590.0,46590.0,1077.0,129394.0,238.0,812.0,272.0,725.0,1677.0,2868.0,138269.0,6096.0,140636.0,1932.0,1371.0,1266.0,145273.0
2008-03-28,2405.0,5669.0,353.0,384.0,753.0,3690.0,221.0,460.0,160.0,457.0,1141.0,909.0,2117.0,178.0,2903.0,4808.0,9917.0,11055.0,874.0,14560.0,4505.0,6314.0,451.0,60842.0,456.0,66472.0,73640.0,656.0,433.0,75270.0,702.0,75880.0,98.0,1037.0,77488.0,77644.0,114.0,107.0,270.0,258.0,644.0,171.0,1112.0,98.0,339.0,188.0,453.0,876.0,2044.0,347.0,363.0,1183.0,386.0,1326.0,407.0,1110.0,1240.0,2004.0,1155.0,29.0,1714.0,1688.0,1369.0,1374.0,242.0,4028.0,566.0,199.0,7997.0,81.0,81.0,150.0,189.0,66.0,1947.0,386.0,2455.0,833.0,1164.0,278.0,149.0,179.0,74.0,450.0,72.0,2934.0,3812.0,17008.0,18289.0,4686.0,3472.0,27351.0,6216.0,4446.0,11285.0,38636.0,38636.0,41570.0,41570.0,967.0,126445.0,225.0,734.0,228.0,669.0,1536.0,2536.0,136108.0,6027.0,138610.0,1789.0,1150.0,1187.0,143492.0
2008-03-29,2385.0,5553.0,351.0,380.0,744.0,3678.0,218.0,459.0,158.0,452.0,1134.0,849.0,2048.0,174.0,2864.0,4823.0,9262.0,10369.0,845.0,13800.0,4547.0,5943.0,398.0,60345.0,448.0,65535.0,62557.0,679.0,426.0,64383.0,688.0,65370.0,97.0,1011.0,67781.0,68260.0,106.0,100.0,263.0,244.0,629.0,160.0,1074.0,93.0,324.0,182.0,422.0,796.0,1904.0,347.0,362.0,1165.0,369.0,1294.0,406.0,1106.0,1236.0,1974.0,1149.0,29.0,1688.0,1647.0,1317.0,1328.0,247.0,3955.0,576.0,174.0,7614.0,81.0,81.0,147.0,162.0,66.0,1428.0,358.0,2500.0,980.0,1297.0,238.0,158.0,119.0,55.0,422.0,71.0,2680.0,3094.0,15971.0,17459.0,4610.0,3191.0,26196.0,6196.0,4257.0,10860.0,37057.0,37057.0,39872.0,39872.0,841.0,118503.0,213.0,651.0,204.0,577.0,1328.0,2181.0,127964.0,5988.0,130523.0,1787.0,1201.0,1140.0,135335.0
2008-03-30,2373.0,5597.0,348.0,377.0,737.0,3673.0,216.0,456.0,156.0,447.0,1126.0,830.0,2019.0,170.0,2780.0,4752.0,9011.0,10112.0,826.0,13574.0,4872.0,6102.0,378.0,60056.0,441.0,65361.0,60352.0,728.0,419.0,61443.0,674.0,61522.0,95.0,991.0,62562.0,62614.0,99.0,94.0,256.0,231.0,615.0,150.0,1050.0,89.0,311.0,176.0,394.0,729.0,1778.0,346.0,361.0,1144.0,362.0,1243.0,406.0,1101.0,1231.0,1963.0,1143.0,29.0,1664.0,1607.0,1257.0,1270.0,252.0,3857.0,586.0,161.0,7662.0,81.0,81.0,146.0,151.0,65.0,1208.0,353.0,2617.0,1126.0,1419.0,240.0,232.0,232.0,51.0,398.0,71.0,2785.0,2974.0,15236.0,16563.0,4524.0,3043.0,25002.0,6035.0,4198.0,10854.0,35856.0,35856.0,38557.0,38557.0,862.0,107335.0,203.0,600.0,188.0,481.0,1181.0,2078.0,116476.0,6233.0,119378.0,1916.0,1279.0,1209.0,124491.0
2008-03-31,2466.0,5543.0,346.0,373.0,731.0,3651.0,214.0,453.0,154.0,444.0,1118.0,826.0,2005.0,167.0,2742.0,4670.0,8927.0,10026.0,820.0,13460.0,5142.0,6271.0,374.0,58254.0,434.0,65322.0,66262.0,693.0,412.0,66761.0,662.0,66148.0,94.0,973.0,66175.0,65899.0,94.0,90.0,250.0,220.0,605.0,143.0,1078.0,86.0,303.0,172.0,371.0,702.0,1661.0,345.0,360.0,1126.0,360.0,1187.0,405.0,1097.0,1226.0,1953.0,1137.0,29.0,1642.0,1572.0,1205.0,1208.0,255.0,3757.0,596.0,173.0,7668.0,81.0,81.0,144.0,153.0,64.0,1465.0,423.0,2751.0,1272.0,1529.0,493.0,334.0,277.0,44.0,377.0,71.0,2537.0,3073.0,15212.0,16517.0,4448.0,3054.0,24472.0,5864.0,4093.0,15803.0,40275.0,40275.0,42373.0,42373.0,916.0,105596.0,194.0,548.0,184.0,409.0,1336.0,2474.0,112787.0,6754.0,115672.0,1874.0,1267.0,1261.0,119930.0
2008-04-01,2489.0,5470.0,344.0,370.0,726.0,3597.0,213.0,451.0,152.0,441.0,1114.0,820.0,1993.0,176.0,2728.0,4603.0,8917.0,10021.0,810.0,13468.0,5096.0,5643.0,394.0,48298.0,428.0,58609.0,73920.0,650.0,406.0,74444.0,650.0,73726.0,93.0,983.0,73367.0,72920.0,98.0,93.0,250.0,212.0,623.0,140.0,1195.0,83.0,300.0,187.0,353.0,632.0,1574.0,345.0,359.0,1113.0,365.0,1145.0,405.0,1093.0,1222.0,1946.0,1131.0,29.0,1617.0,1531.0,1168.0,1161.0,255.0,3689.0,600.0,213.0,7635.0,80.0,80.0,143.0,165.0,64.0,1969.0,521.0,2915.0,1379.0,1626.0,996.0,457.0,222.0,35.0,359.0,70.0,2205.0,3294.0,15224.0,16551.0,4390.0,3196.0,27755.0,5744.0,4018.0,20797.0,48552.0,48552.0,50208.0,50208.0,967.0,115069.0,187.0,519.0,251.0,347.0,2074.0,3345.0,120973.0,7196.0,123793.0,1735.0,1439.0,1365.0,127015.0
2008-04-02,2608.0,5452.0,341.0,367.0,722.0,3617.0,220.0,450.0,153.0,443.0,1120.0,823.0,2001.0,194.0,2727.0,4637.0,9018.0,10162.0,812.0,13720.0,4832.0,4605.0,480.0,44869.0,446.0,50506.0,66420.0,629.0,403.0,68009.0,642.0,68756.0,91.0,1193.0,70938.0,71266.0,156.0,144.0,289.0,304.0,754.0,180.0,1495.0,80.0,310.0,243.0,378.0,681.0,1540.0,344.0,360.0,1115.0,386.0,1115.0,404.0,1089.0,1217.0,1945.0,1125.0,29.0,1604.0,1499.0,1121.0,1110.0,257.0,3612.0,600.0,268.0,7727.0,80.0,80.0,144.0,183.0,65.0,2344.0,608.0,3109.0,1467.0,1696.0,1367.0,535.0,293.0,30.0,369.0,70.0,2232.0,3796.0,15411.0,16584.0,4399.0,3514.0,30378.0,5790.0,4325.0,21774.0,52152.0,52152.0,53587.0,53587.0,1141.0,128549.0,301.0,654.0,642.0,308.0,2875.0,5007.0,136779.0,7769.0,140203.0,1855.0,2155.0,1729.0,143978.0
