, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-02-23,2716.0,4795.0,506.0,417.0,586.0,3501.0,172.0,370.0,156.0,395.0,1042.0,694.0,1813.0,138.0,2499.0,4440.0,11001.0,11747.0,618.0,14176.0,5211.0,6079.0,296.0,57799.0,298.0,63015.0,68641.0,702.0,376.0,67279.0,572.0,66243.0,80.0,1096.0,67277.0,67556.0,146.0,140.0,220.0,283.0,612.0,219.0,1069.0,93.0,366.0,220.0,590.0,1796.0,2616.0,358.0,367.0,1231.0,342.0,1548.0,446.0,880.0,1092.0,1761.0,1407.0,22.0,1962.0,1730.0,1435.0,1533.0,156.0,4062.0,624.0,133.0,7307.0,50.0,79.0,127.0,134.0,73.0,836.0,303.0,1345.0,827.0,1544.0,62.0,61.0,143.0,184.0,314.0,55.0,1591.0,1003.0,12566.0,16202.0,3874.0,2788.0,23226.0,4398.0,3430.0,10837.0,34062.0,34062.0,35463.0,35463.0,1173.0,101458.0,270.0,826.0,205.0,905.0,1713.0,2652.0,108777.0,6525.0,106477.0,1389.0,953.0,689.0,106164.0
2004-02-24,2702.0,4775.0,503.0,407.0,579.0,3513.0,172.0,368.0,155.0,393.0,1024.0,689.0,1784.0,127.0,2397.0,4416.0,10949.0,11697.0,603.0,14464.0,4880.0,6390.0,229.0,57400.0,306.0,64287.0,75000.0,713.0,374.0,76154.0,573.0,78435.0,80.0,1093.0,83923.0,83782.0,154.0,148.0,222.0,310.0,620.0,232.0,1079.0,91.0,381.0,229.0,601.0,1816.0,2590.0,357.0,365.0,1221.0,342.0,1523.0,445.0,878.0,1089.0,1751.0,1939.0,22.0,2260.0,1916.0,1469.0,1523.0,156.0,4046.0,616.0,141.0,7451.0,50.0,79.0,127.0,133.0,71.0,985.0,325.0,1276.0,821.0,1555.0,63.0,68.0,133.0,102.0,304.0,54.0,1532.0,1255.0,11761.0,14674.0,3951.0,2601.0,25039.0,4199.0,3279.0,10598.0,35637.0,35637.0,36738.0,36738.0,1152.0,113268.0,370.0,802.0,363.0,846.0,1544.0,2560.0,119288.0,6166.0,117095.0,1354.0,900.0,672.0,118748.0
2004-02-25,2762.0,4785.0,500.0,397.0,573.0,3517.0,173.0,368.0,155.0,392.0,1016.0,685.0,1765.0,117.0,2331.0,4478.0,10979.0,11752.0,594.0,14613.0,4710.0,6485.0,248.0,57532.0,304.0,64523.0,75000.0,728.0,372.0,76148.0,600.0,78427.0,79.0,1124.0,83903.0,83910.0,194.0,185.0,238.0,456.0,643.0,278.0,1107.0,89.0,406.0,248.0,619.0,1848.0,2688.0,357.0,364.0,1217.0,338.0,1501.0,445.0,876.0,1086.0,1746.0,1953.0,22.0,2645.0,2360.0,1800.0,1662.0,156.0,4096.0,607.0,219.0,7672.0,50.0,79.0,126.0,136.0,71.0,1375.0,325.0,1248.0,813.0,1559.0,87.0,101.0,164.0,86.0,292.0,53.0,1686.0,2018.0,12568.0,15265.0,4042.0,3033.0,24829.0,4108.0,3374.0,10713.0,35543.0,35543.0,36470.0,36470.0,1534.0,121313.0,641.0,1328.0,595.0,876.0,2202.0,2914.0,130027.0,6197.0,128398.0,1525.0,1101.0,756.0,131026.0
2004-02-26,2934.0,4857.0,499.0,388.0,567.0,3532.0,174.0,369.0,154.0,391.0,1010.0,678.0,1746.0,111.0,2299.0,4576.0,11084.0,11920.0,705.0,15158.0,4790.0,7046.0,270.0,57885.0,306.0,65430.0,75000.0,750.0,369.0,76157.0,627.0,78435.0,79.0,1197.0,83786.0,83790.0,245.0,227.0,259.0,573.0,707.0,333.0,1192.0,89.0,466.0,258.0,673.0,1952.0,2832.0,356.0,363.0,1212.0,335.0,1487.0,444.0,874.0,1083.0,1741.0,1948.0,22.0,2671.0,2430.0,2081.0,1997.0,156.0,4368.0,599.0,358.0,8786.0,50.0,79.0,126.0,164.0,72.0,1918.0,316.0,1246.0,570.0,1511.0,159.0,170.0,249.0,81.0,311.0,53.0,2221.0,3381.0,14210.0,17157.0,4111.0,3307.0,26986.0,4169.0,3517.0,10290.0,37276.0,37276.0,38438.0,38438.0,1650.0,123064.0,685.0,1640.0,597.0,1399.0,2629.0,3876.0,132685.0,6334.0,131137.0,1844.0,1281.0,941.0,134492.0
2004-02-27,2908.0,4902.0,497.0,379.0,561.0,3550.0,180.0,373.0,154.0,391.0,1007.0,671.0,1729.0,111.0,2276.0,4574.0,11240.0,12106.0,801.0,15439.0,5001.0,7185.0,305.0,58621.0,320.0,66294.0,72656.0,772.0,367.0,74358.0,614.0,77127.0,78.0,1195.0,82798.0,82923.0,219.0,196.0,258.0,508.0,685.0,329.0,1247.0,88.0,504.0,253.0,721.0,2117.0,2887.0,356.0,361.0,1209.0,334.0,1478.0,443.0,872.0,1081.0,1737.0,1943.0,22.0,2657.0,2410.0,2117.0,2171.0,156.0,4641.0,590.0,322.0,8751.0,50.0,79.0,126.0,167.0,71.0,2149.0,311.0,1207.0,227.0,1122.0,212.0,173.0,284.0,80.0,312.0,52.0,2236.0,3680.0,15890.0,20025.0,4188.0,3346.0,30943.0,4348.0,3892.0,9013.0,39955.0,39955.0,42013.0,42013.0,1682.0,125458.0,676.0,1712.0,602.0,1695.0,2473.0,4439.0,136354.0,6368.0,134794.0,1695.0,1190.0,813.0,138414.0
2004-02-28,2811.0,4920.0,495.0,372.0,555.0,3568.0,181.0,378.0,154.0,389.0,1002.0,664.0,1711.0,109.0,2254.0,4551.0,11358.0,12239.0,849.0,15596.0,5195.0,7062.0,314.0,58107.0,329.0,66147.0,57344.0,741.0,365.0,59772.0,595.0,63464.0,78.0,1124.0,70417.0,71085.0,204.0,187.0,260.0,518.0,674.0,308.0,1223.0,86.0,498.0,244.0,713.0,2160.0,2973.0,355.0,360.0,1198.0,333.0,1468.0,443.0,870.0,1078.0,1733.0,1938.0,22.0,2643.0,2391.0,2101.0,2190.0,156.0,4719.0,582.0,286.0,8454.0,50.0,79.0,125.0,157.0,69.0,1880.0,306.0,1165.0,210.0,960.0,184.0,134.0,241.0,81.0,284.0,52.0,1945.0,2904.0,15485.0,20770.0,4222.0,3245.0,33898.0,4653.0,4344.0,9505.0,43403.0,43403.0,46924.0,46924.0,1709.0,127046.0,587.0,1649.0,607.0,1758.0,2236.0,4370.0,139072.0,6336.0,137572.0,1663.0,1054.0,769.0,141188.0
2004-02-29,2742.0,4913.0,494.0,365.0,549.0,3570.0,179.0,377.0,153.0,387.0,996.0,655.0,1689.0,106.0,2229.0,4515.0,11364.0,12210.0,872.0,15340.0,5128.0,6765.0,259.0,57297.0,334.0,64909.0,46094.0,703.0,364.0,46735.0,582.0,48877.0,77.0,1056.0,54197.0,54615.0,197.0,176.0,261.0,513.0,667.0,286.0,1184.0,85.0,489.0,237.0,699.0,2122.0,3085.0,354.0,358.0,1187.0,331.0,1456.0,442.0,869.0,1076.0,1728.0,1934.0,22.0,2625.0,2369.0,2081.0,2174.0,156.0,4714.0,573.0,259.0,8277.0,50.0,79.0,125.0,149.0,68.0,1487.0,305.0,1135.0,210.0,944.0,136.0,110.0,163.0,81.0,269.0,51.0,1757.0,2164.0,14151.0,19547.0,4211.0,2939.0,33282.0,4884.0,3996.0,9396.0,42678.0,42678.0,45611.0,45611.0,1699.0,114316.0,451.0,1439.0,518.0,1674.0,1969.0,3953.0,128293.0,6274.0,127342.0,1810.0,1097.0,820.0,132131.0
2004-03-01,2632.0,4881.0,492.0,359.0,543.0,3556.0,176.0,373.0,153.0,385.0,987.0,648.0,1667.0,104.0,2204.0,4431.0,11310.0,12111.0,856.0,15133.0,4754.0,6589.0,231.0,55833.0,334.0,63768.0,70566.0,680.0,363.0,68946.0,573.0,67892.0,76.0,1022.0,67576.0,66164.0,201.0,185.0,265.0,527.0,675.0,284.0,1159.0,84.0,493.0,233.0,692.0,2096.0,3087.0,354.0,357.0,1176.0,329.0,1443.0,442.0,867.0,1074.0,1724.0,1929.0,22.0,2606.0,2350.0,2061.0,2155.0,156.0,4695.0,564.0,266.0,8195.0,49.0,79.0,124.0,142.0,67.0,1150.0,304.0,1111.0,210.0,938.0,119.0,108.0,111.0,80.0,261.0,50.0,1681.0,1708.0,13291.0,18190.0,4164.0,2694.0,31195.0,4846.0,3582.0,9181.0,40376.0,40376.0,42595.0,42595.0,1654.0,103031.0,404.0,1356.0,482.0,1516.0,1981.0,3758.0,115427.0,6240.0,114314.0,2074.0,1108.0,904.0,119404.0
2004-03-02,2574.0,4849.0,490.0,356.0,538.0,3541.0,174.0,370.0,152.0,384.0,980.0,644.0,1650.0,103.0,2179.0,4371.0,11237.0,12002.0,828.0,14960.0,4298.0,6423.0,221.0,54101.0,331.0,61495.0,73766.0,661.0,363.0,74991.0,565.0,77403.0,76.0,999.0,81654.0,81590.0,176.0,152.0,265.0,410.0,662.0,249.0,1122.0,82.0,496.0,226.0,695.0,2075.0,2950.0,353.0,356.0,1166.0,328.0,1430.0,441.0,867.0,1072.0,1720.0,1924.0,22.0,2586.0,2325.0,2037.0,2132.0,156.0,4672.0,554.0,265.0,8124.0,49.0,79.0,124.0,136.0,65.0,945.0,304.0,1088.0,210.0,927.0,111.0,102.0,81.0,80.0,254.0,50.0,1644.0,1452.0,12736.0,17012.0,4099.0,2476.0,28740.0,4697.0,3314.0,8884.0,37623.0,37623.0,39286.0,39286.0,1463.0,117796.0,327.0,1169.0,397.0,1406.0,1855.0,3715.0,125839.0,6082.0,123234.0,1782.0,898.0,763.0,125596.0
2004-03-03,2544.0,4828.0,489.0,353.0,534.0,3527.0,172.0,367.0,152.0,383.0,975.0,637.0,1631.0,103.0,2155.0,4356.0,11184.0,11927.0,818.0,14895.0,4008.0,6331.0,215.0,53397.0,327.0,60731.0,72024.0,662.0,362.0,73230.0,558.0,75652.0,75.0,979.0,79858.0,79941.0,170.0,144.0,261.0,377.0,656.0,226.0,1073.0,82.0,474.0,221.0,670.0,2014.0,2866.0,353.0,355.0,1157.0,326.0,1415.0,440.0,868.0,1072.0,1718.0,1921.0,22.0,2563.0,2297.0,2009.0,2105.0,156.0,4645.0,502.0,242.0,8072.0,49.0,79.0,123.0,131.0,64.0,777.0,303.0,1064.0,210.0,917.0,104.0,100.0,70.0,80.0,246.0,49.0,1607.0,1334.0,12460.0,16332.0,4031.0,2271.0,27111.0,4528.0,3131.0,8585.0,35697.0,35697.0,37738.0,37738.0,1261.0,122094.0,289.0,974.0,344.0,1188.0,1568.0,3346.0,132811.0,5968.0,130837.0,1637.0,781.0,713.0,134258.0
