, LIBBY DAM, HUNGRY HORSE DAM, CLARK FORK NR DRUMMOND, KERR DAM, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, GRAND COULEE DAM, FEEDER CANAL AT GRANDCOULEE, GRAND COULEE DAM, CHIEF JOSEPH DAM, WELLS DAM, no designation found, ROCKY REACH DAM, no designation found, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, KEECHELUS LAKE, KACHESS DAM, CLE ELUM LAKE, BUMPING LAKE, RIMROCK LAKE, NACHES RIVER NR CLIFFDEL, ISLAND PARK 1SWIS.PARKDM&RES, SNAKE R ON JACKSON LAKE AT DAM, PALISADES DAM, RIRIE DAM, AMERICAN FALLS RESERVOIR, OWYHEE DAM, LUCKY PEAK RESERVOIR, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, CASCADE DAM, DEADWOOD DAM, BROWNLEE DAM, SNAKE R @HELLS CANYON DAM, SNAKE R @HELLS CANYON DAM, DWORSHAK DAM, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, PRIEST RAPIDS DAM, MCNARY DAM, MCKAY CR NR PILOTROCK, JOHN DAY DAM, THE DALLES, THE DALLES, BONNEVILLE DAM
2002-12-02,22688.0,2400.0,235.0,9020.0,11499.0,11398.0,1500.0,2564.0,2564.0,2564.0,97202.0,0.0,101250.0,99770.0,100559.0,2200.0,102234.0,107204.0,106701.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,206.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8829.0,8829.0,1400.0,16428.0,16428.0,16515.0,16515.0,106701.0,116310.0,3.0,119329.0,120369.0,120369.0,125174.0
2002-12-03,24000.0,2400.0,235.0,9818.0,11961.0,12419.0,1500.0,2573.0,2573.0,2573.0,97453.0,0.0,106250.0,105625.0,106373.0,2200.0,108212.0,113466.0,113249.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,211.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8827.0,8827.0,1400.0,16390.0,16390.0,16478.0,16478.0,113249.0,127417.0,3.0,129656.0,129095.0,129095.0,129710.0
2002-12-04,24000.0,2400.0,234.0,10350.0,12734.0,13187.0,1500.0,2572.0,2572.0,2572.0,98266.0,0.0,110000.0,109844.0,110776.0,2200.0,112778.0,117986.0,117826.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,211.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8825.0,8825.0,1400.0,16401.0,16401.0,16493.0,16493.0,117826.0,133350.0,3.0,136270.0,135891.0,135891.0,136965.0
2002-12-05,24000.0,2400.0,234.0,10373.0,13270.0,13969.0,1500.0,2569.0,2569.0,2569.0,98988.0,0.0,107500.0,108437.0,109912.0,2200.0,112495.0,118258.0,118342.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,210.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8822.0,8822.0,1400.0,16368.0,16368.0,16465.0,16465.0,118342.0,136779.0,3.0,140197.0,139878.0,139878.0,141176.0
2002-12-06,22500.0,2400.0,233.0,10368.0,13364.0,14618.0,1500.0,2566.0,2566.0,2566.0,99676.0,0.0,96250.0,97969.0,99974.0,2200.0,103227.0,109838.0,110299.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,210.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8820.0,8820.0,1400.0,16333.0,16333.0,16432.0,16432.0,110299.0,134327.0,3.0,138943.0,138855.0,138855.0,140743.0
2002-12-07,19200.0,2400.0,233.0,10365.0,13359.0,14639.0,1500.0,2564.0,2564.0,2564.0,97276.0,0.0,81250.0,83125.0,85302.0,2200.0,88808.0,95643.0,96276.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,210.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8818.0,8818.0,1400.0,16298.0,16298.0,16398.0,16398.0,96276.0,123732.0,4.0,129424.0,129605.0,129605.0,132175.0
2002-12-08,21325.0,2400.0,232.0,10364.0,13351.0,14653.0,1719.0,2578.0,2578.0,2578.0,89752.0,0.0,80000.0,76719.0,76942.0,2200.0,78643.0,83412.0,83622.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,210.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8200.0,8815.0,8815.0,1400.0,16263.0,16263.0,16363.0,16363.0,83622.0,109176.0,5.0,115144.0,115402.0,115402.0,118237.0
2002-12-09,26000.0,2400.0,232.0,10364.0,13344.0,14670.0,2200.0,3086.0,3086.0,3086.0,89210.0,0.0,110000.0,108750.0,108435.0,2200.0,108670.0,109504.0,108180.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,209.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,8247.0,8860.0,8860.0,1400.0,16231.0,16231.0,16330.0,16330.0,108180.0,107986.0,6.0,109717.0,109039.0,109039.0,110211.0
2002-12-10,26000.0,2400.0,231.0,10338.0,13335.0,14688.0,2200.0,3257.0,3257.0,3257.0,89587.0,0.0,110000.0,110000.0,111095.0,2200.0,113351.0,117603.0,117596.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,209.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,10028.0,10639.0,10639.0,1400.0,16706.0,16706.0,16805.0,16805.0,117596.0,132114.0,7.0,133320.0,131995.0,131995.0,131789.0
2002-12-11,26000.0,2400.0,231.0,10317.0,13309.0,14691.0,2200.0,3254.0,3254.0,3254.0,89793.0,0.0,109773.0,109886.0,111008.0,2200.0,113290.0,117340.0,117355.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,209.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11809.0,11809.0,1400.0,18836.0,18836.0,18935.0,18935.0,117355.0,137214.0,8.0,140732.0,140144.0,140144.0,141637.0
2002-12-12,26000.0,2400.0,230.0,10199.0,13270.0,14686.0,2200.0,3251.0,3251.0,3251.0,89990.0,0.0,102727.0,104034.0,105793.0,2200.0,108790.0,113560.0,113856.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,211.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11806.0,11806.0,1400.0,19166.0,19166.0,19264.0,19264.0,113856.0,137703.0,9.0,141804.0,141299.0,141299.0,143149.0
2002-12-13,24250.0,2400.0,230.0,10191.0,13174.0,14625.0,2200.0,3248.0,3248.0,3248.0,90173.0,0.0,92500.0,93580.0,95332.0,2200.0,98410.0,103247.0,103692.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,208.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11804.0,11804.0,1400.0,19140.0,19140.0,19239.0,19239.0,103692.0,131359.0,9.0,136647.0,136403.0,136403.0,138913.0
2002-12-14,20400.0,2400.0,230.0,10190.0,13139.0,14610.0,2200.0,3245.0,3245.0,3245.0,90322.0,0.0,90000.0,90000.0,91102.0,2200.0,93433.0,96980.0,97098.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,208.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11802.0,11802.0,1400.0,19112.0,19112.0,19212.0,19212.0,97098.0,121623.0,9.0,126850.0,126614.0,126614.0,129199.0
2002-12-15,22150.0,2400.0,229.0,10189.0,13129.0,14632.0,2200.0,3243.0,3243.0,3243.0,90486.0,0.0,90000.0,90000.0,91064.0,2200.0,93319.0,96437.0,96446.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,211.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11800.0,11800.0,1400.0,19090.0,19090.0,19190.0,19190.0,96446.0,117735.0,10.0,121932.0,121367.0,121367.0,123399.0
2002-12-16,26000.0,2400.0,229.0,10188.0,13121.0,14657.0,2200.0,3241.0,3241.0,3241.0,90690.0,0.0,90000.0,90000.0,91058.0,2200.0,93313.0,96217.0,96227.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,208.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11798.0,11798.0,1400.0,19078.0,19078.0,19178.0,19178.0,96227.0,117327.0,10.0,121364.0,120674.0,120674.0,122546.0
2002-12-17,26000.0,2400.0,228.0,10189.0,13114.0,14675.0,2200.0,3244.0,3244.0,3244.0,90910.0,0.0,90000.0,90000.0,91052.0,2200.0,93307.0,95975.0,95985.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,207.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11796.0,11796.0,1400.0,19064.0,19064.0,19164.0,19164.0,95985.0,117075.0,9.0,121151.0,120407.0,120407.0,122289.0
2002-12-18,26000.0,2400.0,228.0,10191.0,13107.0,14694.0,2200.0,3249.0,3249.0,3249.0,91129.0,0.0,90000.0,90000.0,91047.0,2200.0,93302.0,95733.0,95743.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,207.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11793.0,11793.0,1400.0,19050.0,19050.0,19151.0,19151.0,95743.0,116803.0,9.0,120914.0,120118.0,120118.0,121959.0
2002-12-19,26000.0,2400.0,227.0,10193.0,13102.0,14718.0,2200.0,3254.0,3254.0,3254.0,91348.0,0.0,90000.0,90000.0,91041.0,2200.0,93296.0,95495.0,95505.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,206.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11791.0,11791.0,1400.0,19039.0,19039.0,19139.0,19139.0,95505.0,116541.0,9.0,120682.0,119831.0,119831.0,121652.0
2002-12-20,26000.0,2400.0,227.0,10193.0,13097.0,14745.0,2200.0,3260.0,3260.0,3260.0,91570.0,0.0,90000.0,90000.0,91035.0,2200.0,93290.0,95256.0,95266.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,206.0,85.0,280.0,1060.0,18.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11789.0,11789.0,1400.0,19026.0,19026.0,19125.0,19125.0,95266.0,116279.0,8.0,120457.0,119551.0,119551.0,121450.0
2002-12-21,23188.0,2400.0,226.0,10186.0,13091.0,14771.0,2200.0,3265.0,3265.0,3265.0,91797.0,0.0,90000.0,90000.0,91029.0,2200.0,93284.0,95024.0,95033.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,206.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11787.0,11787.0,1400.0,19012.0,19012.0,19111.0,19111.0,95033.0,116024.0,9.0,120232.0,119272.0,119272.0,121280.0
2002-12-22,13969.0,2400.0,226.0,10142.0,13075.0,14790.0,2200.0,3271.0,3271.0,3271.0,92023.0,0.0,90000.0,90000.0,91024.0,2200.0,93278.0,94796.0,94806.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,205.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11785.0,11785.0,1400.0,19000.0,19000.0,19099.0,19099.0,94806.0,115787.0,9.0,120024.0,119009.0,119009.0,121146.0
2002-12-23,7300.0,2400.0,225.0,10141.0,13036.0,14784.0,2202.0,3277.0,3277.0,3277.0,92243.0,0.0,90000.0,90000.0,91018.0,2200.0,93273.0,94568.0,94577.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,205.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11783.0,11783.0,1400.0,18994.0,18994.0,19093.0,19093.0,94577.0,115552.0,9.0,119825.0,118755.0,118755.0,120898.0
2002-12-24,7300.0,2400.0,225.0,10141.0,13023.0,14799.0,2205.0,3285.0,3285.0,3285.0,92449.0,0.0,90000.0,90000.0,91013.0,2200.0,93267.0,94328.0,94338.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,204.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11781.0,11781.0,1400.0,18984.0,18984.0,19082.0,19082.0,94338.0,115300.0,9.0,119610.0,118487.0,118487.0,120567.0
2002-12-25,7300.0,2400.0,224.0,10141.0,13015.0,14824.0,2208.0,3293.0,3293.0,3293.0,92661.0,0.0,90000.0,90000.0,91008.0,2200.0,93262.0,94085.0,94095.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,204.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11779.0,11779.0,1400.0,18969.0,18969.0,19067.0,19067.0,94095.0,115031.0,8.0,119377.0,118200.0,118200.0,120240.0
2002-12-26,7300.0,2400.0,224.0,10141.0,13008.0,14848.0,2211.0,3301.0,3301.0,3301.0,92886.0,0.0,90000.0,90000.0,91003.0,2200.0,93257.0,93847.0,93857.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,204.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11777.0,11777.0,1400.0,18953.0,18953.0,19050.0,19050.0,93857.0,114764.0,8.0,119140.0,117910.0,117910.0,119910.0
2002-12-27,7300.0,2400.0,224.0,10141.0,13002.0,14862.0,2213.0,3309.0,3309.0,3309.0,93115.0,0.0,90000.0,90000.0,90998.0,2200.0,93252.0,93723.0,93725.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,203.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11775.0,11775.0,1400.0,18935.0,18935.0,19032.0,19032.0,93725.0,114519.0,9.0,118921.0,117634.0,117634.0,119612.0
2002-12-28,7300.0,2400.0,223.0,10142.0,12995.0,14856.0,2216.0,3317.0,3317.0,3317.0,93340.0,0.0,90000.0,90000.0,90993.0,2200.0,93247.0,93709.0,93710.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,203.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11773.0,11773.0,1400.0,18916.0,18916.0,19013.0,19013.0,93710.0,114420.0,8.0,118833.0,117486.0,117486.0,119437.0
2002-12-29,5312.0,2400.0,223.0,10142.0,12989.0,14851.0,2219.0,3325.0,3325.0,3325.0,93551.0,0.0,90000.0,90000.0,90988.0,2200.0,93242.0,93693.0,93694.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,203.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11771.0,11771.0,1400.0,18896.0,18896.0,18993.0,18993.0,93694.0,114373.0,8.0,118822.0,117419.0,117419.0,119261.0
2002-12-30,2000.0,2400.0,222.0,10142.0,12985.0,14359.0,2222.0,3333.0,3333.0,3333.0,93753.0,0.0,90000.0,90000.0,90984.0,2200.0,93238.0,93680.0,93681.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,202.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11769.0,11769.0,1400.0,18876.0,18876.0,18972.0,18972.0,93681.0,114325.0,8.0,118808.0,117351.0,117351.0,119191.0
2002-12-31,2000.0,2400.0,222.0,9273.0,12975.0,12896.0,2173.0,3328.0,3328.0,3328.0,93247.0,0.0,90000.0,90000.0,90979.0,2200.0,93233.0,93670.0,93671.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,202.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11767.0,11767.0,1400.0,18856.0,18856.0,18951.0,18951.0,93671.0,114286.0,7.0,118801.0,117290.0,117290.0,119223.0
2003-01-01,2000.0,2400.0,221.0,6683.0,12307.0,12449.0,2062.0,3258.0,3258.0,3258.0,89281.0,0.0,90000.0,90000.0,90975.0,2200.0,93229.0,93662.0,93662.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,202.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11766.0,11766.0,1400.0,18837.0,18837.0,18932.0,18932.0,93662.0,114256.0,7.0,118804.0,117238.0,117238.0,119125.0
2003-01-02,3671.0,2400.0,221.0,6684.0,10278.0,10483.0,1959.0,3142.0,3142.0,3142.0,86075.0,0.0,90000.0,90000.0,90971.0,2200.0,93225.0,93652.0,93653.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,201.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11764.0,11764.0,1400.0,18816.0,18816.0,18911.0,18911.0,93653.0,114219.0,7.0,118801.0,117181.0,117181.0,118972.0
2003-01-03,6053.0,2400.0,220.0,6684.0,9570.0,9537.0,1864.0,3048.0,3048.0,3048.0,84536.0,0.0,90000.0,90000.0,90966.0,2200.0,93220.0,93643.0,93644.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,201.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11762.0,11762.0,1400.0,18796.0,18796.0,18890.0,18890.0,93644.0,114176.0,7.0,118791.0,117118.0,117118.0,118858.0
2003-01-04,6048.0,2400.0,220.0,6685.0,9527.0,9440.0,1777.0,2963.0,2963.0,2963.0,85119.0,0.0,90000.0,90000.0,90962.0,2200.0,93216.0,93635.0,93635.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,200.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11760.0,11760.0,1400.0,18776.0,18776.0,18870.0,18870.0,93635.0,114139.0,7.0,118785.0,117060.0,117060.0,118753.0
2003-01-05,6016.0,2400.0,220.0,6687.0,9526.0,9451.0,1697.0,2885.0,2885.0,2885.0,86393.0,0.0,90000.0,90000.0,90958.0,2200.0,93211.0,93626.0,93626.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,200.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11758.0,11758.0,1400.0,18758.0,18758.0,18851.0,18851.0,93626.0,114107.0,7.0,118786.0,117008.0,117008.0,118689.0
2003-01-06,5763.0,2400.0,219.0,6688.0,9527.0,9928.0,1624.0,2813.0,3341.0,3341.0,86712.0,0.0,90000.0,90000.0,90954.0,2200.0,93207.0,93618.0,93618.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,200.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11756.0,11756.0,1400.0,18739.0,18739.0,18832.0,18832.0,93618.0,114075.0,7.0,118788.0,116958.0,116958.0,118640.0
2003-01-07,5752.0,2400.0,219.0,6689.0,9530.0,11396.0,1556.0,2748.0,4149.0,4149.0,87642.0,0.0,90000.0,90000.0,90950.0,2200.0,93203.0,93610.0,93610.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,199.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11755.0,11755.0,1400.0,18721.0,18721.0,18814.0,18814.0,93610.0,114045.0,7.0,118791.0,116909.0,116909.0,118592.0
2003-01-08,5744.0,2400.0,218.0,6691.0,9532.0,11398.0,1494.0,2688.0,4078.0,4078.0,88531.0,0.0,90000.0,90000.0,90946.0,2200.0,93199.0,93602.0,93602.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,199.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11753.0,11753.0,1400.0,18705.0,18705.0,18797.0,18797.0,93602.0,114015.0,7.0,118794.0,116860.0,116860.0,118554.0
2003-01-09,5744.0,2400.0,218.0,6692.0,9534.0,11401.0,1436.0,2634.0,4012.0,4012.0,88839.0,0.0,90000.0,90000.0,90942.0,2200.0,93195.0,93594.0,93595.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,199.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11751.0,11751.0,1400.0,18698.0,18698.0,18790.0,18790.0,93595.0,113997.0,7.0,118808.0,116821.0,116821.0,118580.0
2003-01-10,5740.0,2400.0,217.0,6694.0,9535.0,11403.0,1384.0,2584.0,3952.0,3952.0,88801.0,0.0,90000.0,90000.0,90938.0,2200.0,93191.0,93587.0,93587.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,198.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11749.0,11749.0,1400.0,18694.0,18694.0,18785.0,18785.0,93587.0,113985.0,7.0,118829.0,116791.0,116791.0,118588.0
2003-01-11,5737.0,2400.0,217.0,6695.0,9537.0,11406.0,1335.0,2538.0,3894.0,3894.0,88733.0,0.0,90000.0,90000.0,90934.0,2200.0,93187.0,93579.0,93580.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,198.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11748.0,11748.0,1400.0,18686.0,18686.0,18777.0,18777.0,93580.0,113964.0,7.0,118845.0,116754.0,116754.0,118573.0
2003-01-12,5730.0,2400.0,217.0,6696.0,9538.0,11408.0,1290.0,2497.0,3848.0,3848.0,88656.0,0.0,90000.0,90000.0,90930.0,2200.0,93183.0,93572.0,93573.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,198.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11746.0,11746.0,1400.0,18676.0,18676.0,18767.0,18767.0,93573.0,113944.0,7.0,118858.0,116715.0,116715.0,118544.0
2003-01-13,5727.0,2400.0,216.0,6698.0,9538.0,11408.0,1249.0,2459.0,3805.0,3805.0,88261.0,0.0,90000.0,90000.0,90927.0,2200.0,93179.0,93565.0,93566.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,197.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11744.0,11744.0,1400.0,18667.0,18667.0,18757.0,18757.0,93566.0,113924.0,7.0,118870.0,116675.0,116675.0,118548.0
2003-01-14,5725.0,2400.0,216.0,6700.0,9543.0,11413.0,1212.0,2425.0,3769.0,3769.0,88073.0,0.0,90000.0,90000.0,90923.0,2200.0,93176.0,93559.0,93559.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,197.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11742.0,11742.0,1400.0,18658.0,18658.0,18748.0,18748.0,93559.0,113910.0,7.0,118887.0,116640.0,116640.0,118622.0
2003-01-15,5722.0,2400.0,215.0,6701.0,9545.0,11417.0,1177.0,2395.0,3731.0,3731.0,88023.0,0.0,90000.0,90000.0,90919.0,2200.0,93172.0,93552.0,93552.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,197.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11741.0,11741.0,1400.0,18651.0,18651.0,18741.0,18741.0,93552.0,113907.0,7.0,118916.0,116616.0,116616.0,118870.0
2003-01-16,5718.0,2400.0,215.0,6703.0,9547.0,11420.0,1146.0,2369.0,3704.0,3704.0,87985.0,0.0,90000.0,90000.0,90916.0,2200.0,93168.0,93545.0,93546.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,196.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11739.0,11739.0,1400.0,18647.0,18647.0,18736.0,18736.0,93546.0,113903.0,8.0,118950.0,116598.0,116598.0,119007.0
2003-01-17,5721.0,2400.0,214.0,6700.0,9550.0,11429.0,1122.0,2342.0,3677.0,3677.0,87952.0,0.0,90000.0,90000.0,90912.0,2200.0,93165.0,93541.0,93541.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,196.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11737.0,11737.0,1400.0,18647.0,18647.0,18736.0,18736.0,93541.0,113890.0,8.0,118966.0,116603.0,116603.0,118985.0
2003-01-18,5727.0,2400.0,214.0,6696.0,9548.0,11437.0,1107.0,2320.0,3655.0,3655.0,87940.0,0.0,90000.0,90000.0,90909.0,2200.0,93162.0,93536.0,93536.0,180.0,24.0,180.0,24.0,223.0,100.0,30.0,196.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11736.0,11736.0,1400.0,18650.0,18650.0,18738.0,18738.0,93536.0,113874.0,8.0,118979.0,116610.0,116610.0,118957.0
2003-01-19,5730.0,2400.0,214.0,6693.0,9545.0,11443.0,1096.0,2304.0,3639.0,3639.0,87939.0,0.0,90000.0,90000.0,90908.0,2200.0,93160.0,93534.0,93534.0,180.0,24.0,180.0,24.0,223.0,58.0,30.0,168.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11734.0,11734.0,1400.0,18648.0,18648.0,18737.0,18737.0,93534.0,113855.0,8.0,118986.0,116610.0,116610.0,118853.0
2003-01-20,5734.0,2400.0,213.0,6682.0,9542.0,11448.0,1085.0,2291.0,3583.0,3583.0,87809.0,0.0,90000.0,90000.0,90908.0,2200.0,93160.0,93533.0,93533.0,180.0,24.0,180.0,24.0,223.0,34.0,30.0,129.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11732.0,11732.0,1400.0,18637.0,18637.0,18725.0,18725.0,93533.0,113835.0,7.0,118986.0,116605.0,116605.0,118856.0
2003-01-21,5734.0,2400.0,213.0,6685.0,9533.0,11449.0,1071.0,2276.0,3556.0,3556.0,85669.0,0.0,90000.0,90000.0,90908.0,2200.0,93160.0,93528.0,93528.0,180.0,24.0,180.0,24.0,223.0,34.0,30.0,129.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11731.0,11731.0,1400.0,18623.0,18623.0,18710.0,18710.0,93528.0,113787.0,7.0,118964.0,116577.0,116577.0,118830.0
2003-01-22,5737.0,2400.0,212.0,6681.0,9526.0,11449.0,1056.0,2260.0,3539.0,3539.0,84678.0,0.0,90000.0,90000.0,90907.0,2200.0,93159.0,93523.0,93524.0,180.0,24.0,180.0,24.0,223.0,34.0,30.0,128.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11729.0,11729.0,1400.0,18607.0,18607.0,18693.0,18693.0,93524.0,113734.0,7.0,118929.0,116535.0,116535.0,118646.0
