, LIBBY DAM, HUNGRY HORSE DAM, CLARK FORK NR DRUMMOND, KERR DAM, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, GRAND COULEE DAM, FEEDER CANAL AT GRANDCOULEE, GRAND COULEE DAM, CHIEF JOSEPH DAM, WELLS DAM, no designation found, ROCKY REACH DAM, no designation found, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, KEECHELUS LAKE, KACHESS DAM, CLE ELUM LAKE, BUMPING LAKE, RIMROCK LAKE, NACHES RIVER NR CLIFFDEL, ISLAND PARK 1SWIS.PARKDM&RES, SNAKE R ON JACKSON LAKE AT DAM, PALISADES DAM, RIRIE DAM, AMERICAN FALLS RESERVOIR, OWYHEE DAM, LUCKY PEAK RESERVOIR, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, CASCADE DAM, DEADWOOD DAM, BROWNLEE DAM, SNAKE R @HELLS CANYON DAM, SNAKE R @HELLS CANYON DAM, DWORSHAK DAM, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, PRIEST RAPIDS DAM, MCNARY DAM, MCKAY CR NR PILOTROCK, JOHN DAY DAM, THE DALLES, THE DALLES, BONNEVILLE DAM
2002-12-26,7300.0,2600.0,224.0,10968.0,13868.0,16490.0,1961.0,3054.0,3054.0,3054.0,93103.0,0.0,100000.0,100000.0,101305.0,1800.0,103181.0,106818.0,106828.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,211.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8677.0,8677.0,1400.0,16270.0,16270.0,16447.0,16447.0,106828.0,125523.0,5.0,129950.0,128857.0,128857.0,131065.0
2002-12-27,7300.0,2600.0,224.0,10954.0,13846.0,16423.0,1920.0,3015.0,3015.0,3015.0,92931.0,0.0,100000.0,100000.0,101283.0,1800.0,103158.0,106573.0,106583.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,208.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8675.0,8675.0,1400.0,16218.0,16218.0,16424.0,16424.0,106583.0,125227.0,6.0,129686.0,128533.0,128533.0,130792.0
2002-12-28,7300.0,2600.0,223.0,10925.0,13819.0,16359.0,1882.0,2979.0,2979.0,2979.0,92776.0,0.0,100000.0,100000.0,101262.0,1800.0,103136.0,106328.0,106338.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,206.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8673.0,8673.0,1400.0,16163.0,16163.0,16357.0,16357.0,106338.0,124913.0,6.0,129413.0,128203.0,128203.0,130437.0
2002-12-29,8784.0,2600.0,223.0,10918.0,13782.0,16288.0,1848.0,2945.0,2945.0,2945.0,92628.0,0.0,100000.0,100000.0,101242.0,1800.0,103115.0,106082.0,106093.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,204.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8671.0,8671.0,1400.0,16113.0,16113.0,16287.0,16287.0,106093.0,124558.0,7.0,129096.0,127829.0,127829.0,129909.0
2002-12-30,11227.0,2600.0,222.0,10912.0,13763.0,15911.0,1816.0,2916.0,2916.0,2916.0,92481.0,0.0,100000.0,100000.0,101223.0,1800.0,103095.0,105839.0,105849.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,202.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8669.0,8669.0,1400.0,16067.0,16067.0,16229.0,16229.0,105849.0,124220.0,8.0,128790.0,127463.0,127463.0,129507.0
2002-12-31,10014.0,2600.0,222.0,9918.0,13736.0,14894.0,1788.0,2890.0,2890.0,2890.0,92070.0,0.0,100000.0,100000.0,101204.0,1800.0,103076.0,105597.0,105607.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,201.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8667.0,8667.0,1400.0,16023.0,16023.0,16183.0,16183.0,105607.0,123904.0,8.0,128506.0,127120.0,127120.0,129235.0
2003-01-01,6429.0,2600.0,221.0,6961.0,12943.0,14336.0,1763.0,2870.0,2870.0,2870.0,91279.0,0.0,100000.0,100000.0,101189.0,1800.0,103060.0,105359.0,105372.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,199.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8666.0,8666.0,1400.0,15985.0,15985.0,16143.0,16143.0,105372.0,123641.0,9.0,128283.0,126839.0,126839.0,128912.0
2003-01-02,6407.0,2600.0,221.0,6957.0,10613.0,12057.0,1738.0,2847.0,2847.0,2847.0,90453.0,0.0,100000.0,100000.0,101173.0,1800.0,103043.0,105119.0,105129.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,198.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8664.0,8664.0,1400.0,15945.0,15945.0,16101.0,16101.0,105129.0,123316.0,10.0,127989.0,126487.0,126487.0,128459.0
2003-01-03,6384.0,2600.0,220.0,6952.0,9811.0,10960.0,1716.0,2829.0,2829.0,2829.0,88650.0,0.0,100000.0,100000.0,101157.0,1800.0,103026.0,104880.0,104890.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,197.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8662.0,8662.0,1400.0,15907.0,15907.0,16062.0,16062.0,104890.0,123010.0,11.0,127710.0,126149.0,126149.0,128060.0
2003-01-04,6366.0,2600.0,220.0,6948.0,9751.0,10842.0,1696.0,2813.0,2813.0,2813.0,87213.0,0.0,100000.0,100000.0,101143.0,1800.0,103011.0,104643.0,104653.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,196.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8660.0,8660.0,1400.0,15872.0,15872.0,16026.0,16026.0,104653.0,122718.0,12.0,127449.0,125828.0,125828.0,127689.0
2003-01-05,6321.0,2600.0,220.0,6945.0,9736.0,10819.0,1677.0,2798.0,2798.0,2798.0,86770.0,0.0,100000.0,100000.0,101129.0,1800.0,102997.0,104407.0,104417.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,195.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8658.0,8658.0,1400.0,15840.0,15840.0,15992.0,15992.0,104417.0,122436.0,12.0,127199.0,125519.0,125519.0,127358.0
2003-01-06,6055.0,2600.0,219.0,6942.0,9724.0,11127.0,1659.0,2786.0,3190.0,3190.0,87073.0,0.0,100000.0,100000.0,101115.0,1800.0,102983.0,104172.0,104182.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,194.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8656.0,8656.0,1400.0,15809.0,15809.0,15961.0,15961.0,104182.0,122157.0,12.0,126953.0,125215.0,125215.0,127045.0
2003-01-07,6034.0,2600.0,219.0,6940.0,9715.0,12085.0,1643.0,2775.0,3847.0,3847.0,87943.0,0.0,100000.0,100000.0,101103.0,1800.0,102970.0,103938.0,103947.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,194.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8655.0,8655.0,1400.0,15780.0,15780.0,15930.0,15930.0,103947.0,121883.0,12.0,126712.0,124915.0,124915.0,126739.0
2003-01-08,6015.0,2600.0,218.0,6937.0,9705.0,12074.0,1627.0,2765.0,3830.0,3830.0,88646.0,0.0,100000.0,100000.0,101091.0,1800.0,102957.0,103704.0,103714.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,193.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8653.0,8653.0,1400.0,15752.0,15752.0,15902.0,15902.0,103714.0,121612.0,12.0,126473.0,124618.0,124618.0,126446.0
2003-01-09,6006.0,2600.0,218.0,6935.0,9695.0,12065.0,1613.0,2756.0,3819.0,3819.0,88869.0,0.0,100000.0,100000.0,101079.0,1800.0,102946.0,103471.0,103481.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,192.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8651.0,8651.0,1400.0,15726.0,15726.0,15875.0,15875.0,103481.0,121348.0,12.0,126243.0,124328.0,124328.0,126219.0
2003-01-10,5993.0,2600.0,217.0,6933.0,9685.0,12048.0,1599.0,2748.0,3797.0,3797.0,88842.0,0.0,100000.0,100000.0,101068.0,1800.0,102934.0,103347.0,103349.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,192.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8649.0,8649.0,1400.0,15701.0,15701.0,15849.0,15849.0,103349.0,121106.0,12.0,126027.0,124053.0,124053.0,125974.0
2003-01-11,5982.0,2600.0,217.0,6932.0,9676.0,12020.0,1586.0,2742.0,3790.0,3790.0,88803.0,0.0,100000.0,100000.0,101058.0,1800.0,102923.0,103332.0,103333.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,191.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8648.0,8648.0,1400.0,15679.0,15679.0,15827.0,15827.0,103333.0,120999.0,11.0,125932.0,123893.0,123893.0,125821.0
2003-01-12,5968.0,2600.0,217.0,6930.0,9667.0,11994.0,1574.0,2736.0,3775.0,3775.0,88745.0,0.0,100000.0,100000.0,101050.0,1800.0,102914.0,103319.0,103319.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,191.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8646.0,8646.0,1400.0,15659.0,15659.0,15811.0,15811.0,103319.0,120957.0,11.0,125920.0,123821.0,123821.0,125762.0
2003-01-13,5958.0,2600.0,216.0,6930.0,9659.0,11968.0,1562.0,2732.0,3767.0,3767.0,88694.0,0.0,100000.0,100000.0,101042.0,1800.0,102907.0,103307.0,103307.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,190.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8644.0,8644.0,1400.0,15641.0,15641.0,15812.0,15812.0,103307.0,120929.0,11.0,125921.0,123763.0,123763.0,125754.0
2003-01-14,5950.0,2600.0,216.0,6929.0,9660.0,11953.0,1552.0,2728.0,3762.0,3762.0,88647.0,0.0,100000.0,100000.0,101035.0,1800.0,102900.0,103296.0,103296.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,190.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8642.0,8642.0,1400.0,15629.0,15629.0,15843.0,15843.0,103296.0,120939.0,11.0,125957.0,123739.0,123739.0,125836.0
2003-01-15,5941.0,2600.0,215.0,6928.0,9659.0,11939.0,1543.0,2726.0,3756.0,3756.0,88609.0,0.0,100000.0,100000.0,101029.0,1800.0,102893.0,103285.0,103286.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,190.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8641.0,8641.0,1400.0,15619.0,15619.0,15921.0,15921.0,103286.0,121006.0,12.0,126045.0,123766.0,123766.0,126133.0
2003-01-16,5931.0,2600.0,215.0,6927.0,9658.0,11925.0,1556.0,2731.0,3761.0,3761.0,88584.0,0.0,100000.0,100000.0,101023.0,1800.0,102887.0,103276.0,103276.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,189.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8639.0,8639.0,1400.0,15620.0,15620.0,15991.0,15991.0,103276.0,121237.0,13.0,126291.0,123946.0,123946.0,126504.0
2003-01-17,5923.0,2600.0,214.0,6922.0,9658.0,11920.0,1653.0,2781.0,3804.0,3804.0,88600.0,0.0,100000.0,100000.0,101018.0,1800.0,102881.0,103268.0,103269.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,189.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8637.0,8637.0,1400.0,15620.0,15620.0,16048.0,16048.0,103269.0,121421.0,13.0,126521.0,124164.0,124164.0,126682.0
2003-01-18,5918.0,2600.0,214.0,6916.0,9654.0,11914.0,1744.0,2890.0,3913.0,3913.0,88688.0,0.0,100000.0,100000.0,101014.0,1800.0,102877.0,103262.0,103262.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,188.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8636.0,8636.0,1400.0,15619.0,15619.0,16018.0,16018.0,103262.0,121413.0,12.0,126575.0,124219.0,124219.0,126695.0
2003-01-19,5910.0,2600.0,214.0,6911.0,9649.0,11906.0,1730.0,2936.0,3958.0,3958.0,88715.0,0.0,100000.0,100000.0,101012.0,1800.0,102875.0,103258.0,103258.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,188.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8634.0,8634.0,1400.0,15611.0,15611.0,15965.0,15965.0,103258.0,121294.0,12.0,126485.0,124125.0,124125.0,126478.0
2003-01-20,5903.0,2600.0,213.0,6898.0,9644.0,11899.0,1684.0,2892.0,3915.0,3915.0,88652.0,0.0,100000.0,100000.0,101011.0,1800.0,102873.0,103257.0,103257.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,188.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8632.0,8632.0,1400.0,15593.0,15593.0,15913.0,15913.0,103257.0,121221.0,12.0,126426.0,124057.0,124057.0,126401.0
2003-01-21,5894.0,2600.0,213.0,6900.0,9636.0,11890.0,1635.0,2849.0,3871.0,3871.0,88589.0,0.0,100000.0,100000.0,101010.0,1800.0,102872.0,103251.0,103251.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,187.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8631.0,8631.0,1400.0,15572.0,15572.0,15865.0,15865.0,103251.0,121126.0,11.0,126354.0,123981.0,123981.0,126324.0
2003-01-22,5888.0,2600.0,212.0,6894.0,9634.0,11886.0,1606.0,2805.0,3827.0,3827.0,88526.0,0.0,100000.0,100000.0,101009.0,1800.0,102872.0,103245.0,103246.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,187.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8629.0,8629.0,1400.0,15550.0,15550.0,15850.0,15850.0,103246.0,121108.0,11.0,126338.0,123954.0,123954.0,126143.0
2003-01-23,5883.0,2600.0,212.0,6883.0,9629.0,11881.0,1593.0,2784.0,3803.0,3803.0,88486.0,0.0,100000.0,100000.0,101009.0,1800.0,102871.0,103249.0,103249.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,187.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8628.0,8628.0,1400.0,15529.0,15529.0,15862.0,15862.0,103249.0,121208.0,11.0,126445.0,124049.0,124049.0,126253.0
2003-01-24,5876.0,2600.0,211.0,6877.0,9620.0,11873.0,1635.0,2796.0,3777.0,3777.0,88445.0,0.0,100000.0,100000.0,101008.0,1800.0,102870.0,103262.0,103261.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,186.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8626.0,8626.0,1400.0,15512.0,15512.0,15913.0,15913.0,103261.0,121281.0,11.0,126542.0,124141.0,124141.0,126527.0
2003-01-25,5868.0,2600.0,211.0,6873.0,9615.0,11867.0,1654.0,2833.0,3813.0,3813.0,88464.0,0.0,100000.0,100000.0,101008.0,1800.0,102870.0,103268.0,103268.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,186.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8625.0,8625.0,1400.0,15495.0,15495.0,15953.0,15953.0,103268.0,121387.0,11.0,126673.0,124264.0,124264.0,126723.0
2003-01-26,5862.0,2600.0,211.0,6867.0,9610.0,11864.0,1671.0,2852.0,3832.0,3832.0,88466.0,0.0,100000.0,100000.0,101007.0,1800.0,102869.0,103260.0,103260.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,186.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8623.0,8623.0,1400.0,15475.0,15475.0,15928.0,15928.0,103260.0,121382.0,11.0,126711.0,124302.0,124302.0,126785.0
2003-01-27,5858.0,2600.0,210.0,6855.0,9606.0,11861.0,1651.0,2854.0,3833.0,3833.0,88455.0,0.0,100000.0,100000.0,101007.0,1800.0,102868.0,103246.0,103247.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,185.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8621.0,8621.0,1400.0,15454.0,15454.0,15865.0,15865.0,103247.0,121269.0,11.0,126630.0,124217.0,124217.0,126575.0
2003-01-28,5851.0,2600.0,210.0,6857.0,9599.0,11856.0,1602.0,2815.0,3780.0,3780.0,88389.0,0.0,100000.0,100000.0,101006.0,1800.0,102868.0,103239.0,103239.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,185.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8620.0,8620.0,1400.0,15432.0,15432.0,15824.0,15824.0,103239.0,121185.0,11.0,126558.0,124137.0,124137.0,126349.0
2003-01-29,5846.0,2600.0,209.0,6853.0,9598.0,11855.0,1562.0,2768.0,3704.0,3704.0,88302.0,0.0,100000.0,100000.0,101006.0,1800.0,102867.0,103235.0,103235.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,185.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8618.0,8618.0,1400.0,15410.0,15410.0,15800.0,15800.0,103235.0,121148.0,11.0,126538.0,124109.0,124109.0,126339.0
2003-01-30,5837.0,2600.0,209.0,6849.0,9595.0,11855.0,1550.0,2745.0,3638.0,3638.0,88224.0,0.0,100000.0,100000.0,101005.0,1800.0,102867.0,103231.0,103231.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,184.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8617.0,8617.0,1400.0,15389.0,15389.0,15781.0,15781.0,103231.0,121087.0,11.0,126501.0,124066.0,124066.0,126233.0
2003-01-31,4992.0,2600.0,208.0,6904.0,9593.0,11855.0,1447.0,2724.0,3004.0,3004.0,87582.0,0.0,100000.0,100000.0,101005.0,1800.0,102866.0,103228.0,103228.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,184.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8615.0,8615.0,1400.0,15370.0,15370.0,15771.0,15771.0,103228.0,121054.0,11.0,126483.0,124053.0,124053.0,126203.0
2003-02-01,2466.0,2600.0,208.0,7049.0,9629.0,11880.0,1194.0,2549.0,2784.0,2784.0,87342.0,0.0,100000.0,100000.0,101004.0,1800.0,102865.0,103225.0,103225.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,184.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8614.0,8614.0,1400.0,15352.0,15352.0,15791.0,15791.0,103225.0,121093.0,10.0,126534.0,124194.0,124194.0,126441.0
2003-02-02,2461.0,2600.0,208.0,7044.0,9748.0,11997.0,1173.0,2380.0,2615.0,2615.0,86323.0,0.0,100000.0,100000.0,101004.0,1800.0,102865.0,103221.0,103221.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,183.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,8100.0,8612.0,8612.0,1400.0,15332.0,15332.0,15792.0,15792.0,103221.0,121127.0,10.0,126596.0,124323.0,124323.0,126641.0
