, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-05-07,18929.0,24785.0,7327.0,6467.0,10335.0,19915.0,152.0,499.0,701.0,2607.0,3917.0,3134.0,7054.0,1594.0,9584.0,20946.0,28711.0,32028.0,3470.0,37955.0,14443.0,13858.0,14701.0,553.0,96214.0,14649.0,125218.0,136149.0,10160.0,6625.0,150632.0,7138.0,153104.0,1417.0,8402.0,165051.0,164140.0,1557.0,1106.0,1632.0,4029.0,1630.0,5593.0,897.0,2916.0,1484.0,4664.0,6281.0,5723.0,774.0,1976.0,2988.0,1082.0,2349.0,2777.0,2257.0,3524.0,6235.0,9453.0,150.0,6016.0,5386.0,2576.0,2337.0,132.0,3621.0,2550.0,524.0,6537.0,374.0,188.0,667.0,314.0,137.0,390.0,1874.0,4432.0,777.0,372.0,33.0,127.0,0.0,13.0,2124.0,658.0,2081.0,997.0,10803.0,11383.0,20178.0,5225.0,35383.0,21245.0,15377.0,31304.0,66686.0,67682.0,68965.0,67976.0,702.0,224808.0,486.0,594.0,114.0,346.0,2472.0,3015.0,233220.0,5391.0,218436.0,2868.0,1310.0,1682.0,226147.0
2013-05-08,23778.0,26539.0,9466.0,7912.0,12611.0,23946.0,152.0,580.0,886.0,3076.0,4618.0,4875.0,9493.0,1786.0,12164.0,25122.0,33650.0,37500.0,3592.0,43356.0,16855.0,14195.0,15016.0,537.0,101526.0,17174.0,132665.0,139998.0,12736.0,8143.0,159037.0,8632.0,162780.0,1708.0,9969.0,177658.0,177342.0,1651.0,1324.0,1908.0,5288.0,2047.0,6395.0,1046.0,3595.0,1856.0,5714.0,7917.0,6737.0,1072.0,2279.0,3414.0,1354.0,2853.0,3663.0,2658.0,4110.0,7301.0,9596.0,163.0,6486.0,5782.0,2846.0,2588.0,132.0,3965.0,2550.0,635.0,6657.0,514.0,297.0,928.0,606.0,158.0,1058.0,2616.0,4480.0,740.0,334.0,30.0,126.0,0.0,9.0,2401.0,792.0,2995.0,1228.0,12196.0,12532.0,24221.0,6860.0,39731.0,27182.0,18650.0,36038.0,75770.0,76610.0,77088.0,77088.0,668.0,250299.0,501.0,621.0,112.0,359.0,2736.0,3336.0,255673.0,5468.0,242408.0,3207.0,1271.0,1815.0,246380.0
2013-05-09,26333.0,29078.0,10932.0,8648.0,14329.0,26208.0,177.0,617.0,1096.0,3558.0,5385.0,6412.0,11797.0,1934.0,15104.0,28696.0,37669.0,41969.0,3720.0,48320.0,18928.0,14797.0,15531.0,492.0,111436.0,19476.0,144462.0,139998.0,15554.0,9236.0,162972.0,9447.0,167065.0,1981.0,10793.0,182359.0,182186.0,1616.0,1362.0,1983.0,5571.0,2364.0,6849.0,1111.0,4048.0,1992.0,6354.0,9286.0,8432.0,1187.0,2454.0,3422.0,1495.0,3386.0,4429.0,3094.0,4447.0,7708.0,9682.0,165.0,7143.0,6372.0,3327.0,3031.0,128.0,4254.0,2550.0,736.0,6898.0,552.0,320.0,1106.0,790.0,164.0,2198.0,3130.0,4558.0,705.0,292.0,26.0,124.0,0.0,9.0,2333.0,864.0,3803.0,1442.0,13517.0,14017.0,28392.0,8369.0,45709.0,33643.0,21146.0,40397.0,86106.0,87367.0,87832.0,87832.0,638.0,271138.0,510.0,637.0,109.0,368.0,2957.0,3578.0,277875.0,5447.0,266303.0,3387.0,1205.0,1902.0,271002.0
2013-05-10,29248.0,32143.0,14059.0,10641.0,16915.0,31231.0,208.0,673.0,1320.0,4023.0,6138.0,7714.0,13852.0,2046.0,17643.0,32452.0,41080.0,45749.0,3844.0,52414.0,20203.0,15528.0,16257.0,468.0,121307.0,20557.0,156402.0,138123.0,18035.0,9878.0,164993.0,9864.0,169697.0,2119.0,11141.0,185175.0,185147.0,1653.0,1393.0,1972.0,5510.0,2356.0,7007.0,1137.0,4340.0,2101.0,6800.0,9967.0,9588.0,1190.0,2787.0,3564.0,1648.0,3606.0,4837.0,3388.0,4892.0,8567.0,9803.0,156.0,7664.0,6884.0,3900.0,3608.0,124.0,4716.0,2550.0,769.0,7018.0,648.0,386.0,1298.0,981.0,176.0,2057.0,3686.0,4629.0,759.0,272.0,24.0,122.0,0.0,9.0,2409.0,917.0,4197.0,1587.0,14322.0,15076.0,31551.0,9721.0,51487.0,37639.0,22353.0,43588.0,95074.0,95074.0,95526.0,95526.0,614.0,285621.0,508.0,644.0,107.0,369.0,3112.0,3842.0,293720.0,5407.0,283850.0,3552.0,1135.0,1976.0,289234.0
2013-05-11,33406.0,36517.0,16374.0,12009.0,18200.0,35677.0,279.0,786.0,1549.0,4495.0,6952.0,9035.0,15988.0,2111.0,20282.0,38131.0,44310.0,49316.0,3952.0,56294.0,20618.0,16165.0,16907.0,444.0,130423.0,20512.0,166254.0,131248.0,19756.0,10146.0,160982.0,10146.0,166254.0,2207.0,11457.0,182053.0,182271.0,1716.0,1450.0,1961.0,5433.0,2112.0,7130.0,1133.0,4571.0,2212.0,7206.0,10370.0,10240.0,1243.0,3006.0,3821.0,1803.0,3878.0,5676.0,3922.0,5487.0,9412.0,9885.0,149.0,7951.0,7144.0,4266.0,4016.0,114.0,5213.0,2550.0,800.0,7084.0,815.0,500.0,1470.0,1160.0,186.0,1370.0,4086.0,4669.0,865.0,358.0,20.0,121.0,0.0,8.0,2356.0,992.0,4436.0,1745.0,14991.0,15936.0,34585.0,10542.0,55703.0,40758.0,23792.0,46720.0,102424.0,102424.0,102864.0,102864.0,585.0,294574.0,493.0,639.0,105.0,369.0,2954.0,3732.0,303806.0,5385.0,295643.0,3658.0,1096.0,2011.0,301637.0
2013-05-12,33584.0,33024.0,15401.0,11537.0,17162.0,34735.0,284.0,805.0,1646.0,4770.0,7491.0,9776.0,17267.0,2076.0,22431.0,40214.0,47636.0,52991.0,4040.0,60200.0,20160.0,16736.0,17498.0,413.0,139322.0,20232.0,175556.0,124998.0,20814.0,10424.0,155764.0,10118.0,160528.0,2269.0,11857.0,175560.0,175726.0,1666.0,1420.0,1892.0,5314.0,1916.0,7519.0,1084.0,4712.0,2230.0,7476.0,11114.0,10735.0,1268.0,3038.0,3882.0,1930.0,4244.0,6142.0,4556.0,6228.0,10400.0,9992.0,142.0,8326.0,7448.0,4516.0,4265.0,105.0,5525.0,2550.0,834.0,7158.0,916.0,561.0,1506.0,1227.0,183.0,874.0,4232.0,4715.0,971.0,442.0,20.0,120.0,0.0,7.0,2369.0,1059.0,4408.0,1873.0,15354.0,16540.0,37398.0,10862.0,58484.0,42292.0,23807.0,48607.0,107091.0,107091.0,107519.0,107519.0,562.0,296025.0,475.0,626.0,103.0,362.0,2688.0,3478.0,306448.0,5366.0,300507.0,3643.0,1046.0,2000.0,307056.0
2013-05-13,32744.0,30420.0,15614.0,12355.0,17810.0,35458.0,272.0,733.0,1730.0,4804.0,7570.0,10079.0,17649.0,2036.0,23001.0,39373.0,49647.0,55206.0,4140.0,62976.0,19152.0,17144.0,17948.0,396.0,146865.0,20251.0,183984.0,128748.0,21342.0,10464.0,159722.0,10273.0,163710.0,2235.0,11916.0,177004.0,176808.0,1934.0,1464.0,1958.0,4974.0,1712.0,7570.0,1067.0,4758.0,2668.0,7492.0,11252.0,11298.0,1182.0,3005.0,3722.0,1962.0,4364.0,6049.0,4824.0,6422.0,10699.0,10046.0,135.0,8720.0,7816.0,4868.0,4600.0,101.0,5788.0,2550.0,857.0,7238.0,945.0,569.0,1466.0,1197.0,177.0,574.0,4245.0,4762.0,1077.0,622.0,22.0,119.0,0.0,14.0,2461.0,1089.0,4344.0,1955.0,15504.0,16841.0,39664.0,11222.0,61204.0,42500.0,22608.0,48803.0,110008.0,110008.0,110424.0,110424.0,540.0,296268.0,477.0,614.0,101.0,366.0,2518.0,3202.0,305725.0,5489.0,302232.0,3558.0,1120.0,1962.0,308779.0
2013-05-14,33828.0,30915.0,16390.0,12888.0,18626.0,37139.0,329.0,762.0,1829.0,4890.0,7726.0,10326.0,18051.0,2015.0,23566.0,41004.0,51137.0,56827.0,4260.0,65089.0,18429.0,17377.0,18218.0,437.0,152743.0,20369.0,190567.0,134998.0,21511.0,10134.0,166780.0,9515.0,171229.0,1970.0,10604.0,183176.0,183070.0,1376.0,1246.0,1760.0,3921.0,1322.0,8338.0,950.0,4281.0,2274.0,6740.0,11442.0,11667.0,1154.0,3064.0,3826.0,1952.0,4396.0,6260.0,5012.0,6569.0,10786.0,10111.0,130.0,8807.0,7890.0,5078.0,4852.0,105.0,6185.0,2550.0,872.0,7320.0,887.0,517.0,1387.0,1154.0,176.0,508.0,4084.0,4784.0,1184.0,844.0,22.0,118.0,0.0,55.0,2914.0,1085.0,4383.0,2066.0,15848.0,17236.0,41706.0,11914.0,65056.0,43725.0,22376.0,49750.0,114805.0,114805.0,115211.0,115211.0,526.0,304945.0,492.0,651.0,100.0,394.0,2931.0,3444.0,312924.0,5533.0,303808.0,3348.0,987.0,1891.0,310272.0
2013-05-15,33163.0,35460.0,15654.0,12592.0,18148.0,36593.0,434.0,1039.0,1949.0,4932.0,8006.0,10378.0,18385.0,1940.0,23963.0,41819.0,53020.0,58885.0,4350.0,67150.0,17824.0,17498.0,18370.0,462.0,157980.0,19629.0,195356.0,142498.0,21218.0,9165.0,171982.0,7740.0,174897.0,1677.0,8832.0,183318.0,183077.0,1136.0,1053.0,1572.0,3158.0,935.0,7493.0,842.0,3828.0,1964.0,5872.0,10256.0,11831.0,1157.0,3102.0,3908.0,1969.0,4540.0,6430.0,5504.0,7023.0,11231.0,10168.0,130.0,8926.0,7941.0,5096.0,4880.0,121.0,6401.0,2550.0,904.0,7414.0,792.0,443.0,1328.0,1092.0,174.0,618.0,3804.0,4798.0,1290.0,998.0,22.0,116.0,0.0,80.0,2745.0,1043.0,4666.0,2214.0,16535.0,18060.0,44512.0,10833.0,67295.0,45225.0,21047.0,51389.0,118684.0,118684.0,119082.0,119082.0,498.0,312363.0,434.0,676.0,97.0,436.0,3006.0,3798.0,322358.0,5427.0,305234.0,3059.0,836.0,1754.0,311205.0
2013-05-16,31430.0,34875.0,14690.0,12379.0,17115.0,35352.0,414.0,1087.0,1892.0,4952.0,8286.0,10474.0,18760.0,1828.0,24130.0,40443.0,54444.0,60433.0,4403.0,68456.0,16226.0,16654.0,17908.0,392.0,161667.0,18334.0,197729.0,154998.0,20243.0,8113.0,184257.0,6392.0,188164.0,1437.0,7594.0,195372.0,195086.0,962.0,884.0,1403.0,2744.0,661.0,6290.0,768.0,3509.0,1760.0,5298.0,8224.0,11187.0,1266.0,3227.0,4135.0,2058.0,4684.0,6628.0,6298.0,7714.0,11884.0,10204.0,122.0,9090.0,8060.0,5187.0,4954.0,137.0,6477.0,2550.0,938.0,7521.0,724.0,389.0,1268.0,1037.0,160.0,686.0,3458.0,4762.0,1394.0,1098.0,22.0,115.0,0.0,106.0,1954.0,894.0,4420.0,1932.0,16645.0,18539.0,43625.0,9003.0,66728.0,42511.0,18844.0,50176.0,116905.0,116905.0,117293.0,117293.0,469.0,319666.0,357.0,602.0,96.0,428.0,2508.0,3344.0,328424.0,5301.0,306539.0,2900.0,738.0,1654.0,312024.0
