, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-07-23, 15084, 14702, 2360, 2072, 1890, 7426, 80, 324, 332, 812, , 678, , 168, 2939, 8042, 11581, 12856, 663, , 1248, 1545, 2254, 69, 128793, 2216, 133494, 135700, 2940, 1022, 141263, 1749, 142640, , 2095, 155327, 155292, 89, 58, 345, 356, 26, 4612, 117, 387, 409, 561, 663, 1580, 459, 139, , 655, 996, 772, 6195, , 8272, 13780, 0, 9481, 8694, 5557, , 29, , 1219, 46, 5732, 178, 214, 208, 35, 45, 95, , 3222, , 378, 8, , 0, 13, 222, 87, 1845, 217, 6572, 6746, 5336, 734, , 2262, 1324, 14483, 32078, 32078, 32164, 32164, 38, 185484, 47, 46, 11, 82, 98, 80, 180410, 4539, 171869, 914, 349, 826, 177152
2013-07-24, 14728, 14701, 2293, 2023, 1808, 7322, 76, 312, 329, 795, , 684, , 166, 2912, 7960, 11376, 12629, 655, , 1204, 1561, 2279, 68, 127452, 2078, 132354, 134998, 2822, 976, 139746, 1753, 141726, , 2035, 152768, 152842, 84, 54, 364, 308, 25, 4599, 112, 380, 413, 534, 654, 1641, 459, 129, , 643, 930, 760, 6190, , 8239, 13744, 0, 9475, 8689, 5588, , 29, , 1500, 42, 5772, 168, 202, 205, 36, 43, 95, , 3221, , 361, 8, , 0, 8, 214, 85, 1809, 214, 6611, 6765, 5227, 722, , 2192, 1283, 14404, 31733, 31733, 31818, 31818, 35, 187971, 46, 44, 10, 78, 94, 73, 186329, 4434, 181368, 964, 352, 836, 182782
2013-07-25, 14342, 14701, 2228, 1978, 1730, 7227, 72, 299, 328, 778, , 682, , 162, 2875, 7838, 11242, 12480, 648, , 1170, 1578, 2290, 67, 125332, 1951, 130268, 134998, 2700, 934, 138944, 1653, 141576, , 1978, 151052, 151128, 80, 50, 392, 272, 24, 4630, 108, 374, 405, 500, 657, 1679, 459, 123, , 628, 814, 750, 6177, , 8172, 13704, 0, 9372, 8598, 5577, , 30, , 1500, 41, 6261, 160, 192, 204, 35, 41, 95, , 3221, , 357, 8, , 0, 10, 207, 82, 1793, 214, 6540, 6713, 5144, 708, , 2124, 1242, 14332, 31400, 31400, 31476, 31476, 30, 185466, 47, 44, 10, 74, 95, 72, 186593, 4424, 185850, 1058, 354, 853, 187772
2013-07-26, 13862, 14702, 2167, 1936, 1654, 7138, 69, 286, 327, 762, , 680, , 160, 2836, 7721, 11156, 12384, 640, , 1136, 1588, 2300, 66, 123110, 1828, 127900, 134998, 2585, 895, 138771, 1482, 141345, , 1920, 149230, 149304, 78, 47, 420, 248, 24, 4678, 104, 368, 386, 491, 731, 1710, 459, 114, , 624, 792, 745, 6166, , 8137, 13664, 0, 9276, 8486, 5493, , 30, , 1500, 40, 6918, 153, 183, 203, 36, 40, 92, , 3087, , 367, 8, , 0, 10, 200, 80, 1790, 212, 6778, 6866, 5063, 699, , 2062, 1206, 14268, 31102, 31102, 31173, 31173, 25, 183500, 46, 45, 8, 71, 93, 74, 184648, 4416, 185465, 1070, 350, 853, 187864
2013-07-27, 13392, 14702, 2110, 1898, 1584, 7058, 65, 278, 327, 748, , 679, , 157, 2802, 7613, 11051, 12267, 634, , 1102, 1586, 2298, 65, 122725, 1712, 126402, 131248, 2479, 858, 135567, 1325, 138818, , 1866, 145917, 146190, 74, 45, 448, 228, 23, 4730, 100, 363, 365, 486, 838, 1780, 459, 107, , 617, 776, 730, 6132, , 8052, 13625, 0, 9247, 8452, 5464, , 30, , 1500, 40, 6985, 143, 172, 199, 36, 38, 83, , 2872, , 389, 8, , 0, 9, 193, 78, 1785, 212, 7652, 7622, 4990, 689, , 2002, 1170, 13435, 30247, 30247, 30316, 30316, 24, 181469, 46, 44, 7, 68, 91, 76, 182646, 4408, 183493, 1052, 339, 842, 185900
2013-07-28, 12902, 14705, 2056, 1863, 1515, 6984, 61, 267, 328, 733, , 674, , 155, 2767, 7517, 10954, 12160, 627, , 1070, 1585, 2293, 64, 126029, 1604, 129707, 124998, 2384, 828, 128461, 1259, 131077, , 1813, 136238, 136530, 72, 42, 476, 210, 23, 4771, 96, 358, 342, 471, 916, 1886, 458, 98, , 607, 762, 716, 6088, , 7958, 13445, 0, 9213, 8418, 5468, , 30, , 1500, 42, 6976, 138, 165, 200, 35, 37, 90, , 2659, , 422, 8, , 0, 8, 190, 76, 1781, 212, 8170, 8347, 4930, 678, , 1946, 1134, 11944, 29230, 29230, 29292, 29292, 24, 174030, 45, 44, 6, 64, 92, 74, 176471, 4398, 177626, 1024, 328, 825, 180557
2013-07-29, 12424, 14713, 2007, 1829, 1448, 6918, 61, 256, 327, 722, , 672, , 152, 2733, 7428, 10862, 12058, 620, , 1038, 1584, 2287, 64, 125592, 1498, 129627, 128748, 2288, 804, 131369, 1212, 133115, , 1764, 135445, 135318, 69, 40, 504, 195, 22, 4802, 92, 352, 331, 446, 960, 1990, 458, 86, , 611, 745, 713, 6081, , 7929, 13144, 0, 8992, 8226, 5402, , 30, , 1500, 42, 6966, 131, 158, 200, 34, 35, 94, , 2456, , 434, 8, , 0, 8, 197, 74, 1777, 214, 8294, 8550, 4882, 670, , 1898, 1101, 11891, 28996, 28996, 29052, 29052, 20, 166482, 45, 44, 6, 60, 94, 70, 167922, 4383, 168956, 1012, 320, 856, 171598
2013-07-30,12015.0,14721.0,1957.0,1798.0,1386.0,6856.0,62.0,252.0,334.0,708.0,1214.0,669.0,1623.0,150.0,2706.0,7349.0,10748.0,11932.0,614.0,11433.0,1009.0,1583.0,2277.0,63.0,124994.0,1400.0,128926.0,132191.0,2204.0,783.0,135636.0,1165.0,138224.0,212.0,1716.0,140024.0,139978.0,67.0,38.0,530.0,182.0,23.0,4803.0,88.0,348.0,326.0,460.0,1001.0,2070.0,462.0,86.0,1659.0,637.0,734.0,726.0,6120.0,6818.0,7992.0,12943.0,0.0,8742.0,7958.0,5176.0,6172.0,31.0,7876.0,1500.0,40.0,6954.0,124.0,148.0,198.0,37.0,33.0,80.0,196.0,2370.0,774.0,441.0,8.0,49.0,0.0,8.0,206.0,72.0,1781.0,216.0,8364.0,8642.0,4822.0,664.0,15696.0,1855.0,1073.0,11842.0,28879.0,28879.0,28934.0,28934.0,16.0,168574.0,45.0,43.0,5.0,57.0,96.0,65.0,168682.0,4373.0,169385.0,1007.0,316.0,896.0,171290.0
2013-07-31,11724.0,14730.0,1910.0,1768.0,1327.0,6796.0,61.0,249.0,325.0,699.0,1202.0,684.0,1621.0,148.0,2684.0,7272.0,10675.0,11850.0,609.0,11366.0,980.0,1581.0,2272.0,62.0,124498.0,1305.0,128286.0,131187.0,2131.0,765.0,134317.0,1117.0,136756.0,206.0,1670.0,138530.0,138569.0,66.0,37.0,558.0,171.0,22.0,4784.0,85.0,344.0,312.0,510.0,1081.0,2143.0,458.0,74.0,1622.0,624.0,709.0,713.0,6036.0,6767.0,7866.0,12690.0,0.0,8530.0,7753.0,4996.0,6277.0,31.0,8024.0,1500.0,31.0,6936.0,115.0,138.0,191.0,35.0,31.0,62.0,196.0,2311.0,778.0,464.0,8.0,48.0,0.0,7.0,175.0,70.0,1762.0,216.0,8449.0,8761.0,4780.0,655.0,15096.0,1811.0,1045.0,11798.0,28767.0,28767.0,28822.0,28822.0,13.0,170361.0,45.0,44.0,5.0,54.0,92.0,73.0,171390.0,4367.0,172284.0,1001.0,312.0,879.0,174482.0
2013-08-01,11593.0,14743.0,1865.0,1740.0,1270.0,6644.0,58.0,244.0,320.0,690.0,1191.0,669.0,1629.0,146.0,2669.0,7196.0,10627.0,11796.0,606.0,11064.0,954.0,1580.0,2271.0,62.0,122592.0,1213.0,127168.0,130333.0,2064.0,746.0,133436.0,1072.0,135904.0,201.0,1624.0,137688.0,137733.0,64.0,36.0,586.0,162.0,22.0,4738.0,82.0,340.0,320.0,523.0,1094.0,2229.0,458.0,65.0,1598.0,600.0,693.0,685.0,5945.0,6717.0,7663.0,12582.0,0.0,8332.0,7530.0,4795.0,6326.0,31.0,8138.0,1500.0,24.0,6918.0,108.0,130.0,188.0,35.0,29.0,50.0,218.0,2253.0,781.0,476.0,8.0,49.0,0.0,7.0,168.0,68.0,1732.0,217.0,8483.0,8856.0,4758.0,645.0,15011.0,1767.0,1016.0,11750.0,28649.0,28649.0,28700.0,28700.0,9.0,169232.0,45.0,42.0,5.0,51.0,92.0,76.0,170273.0,4361.0,171236.0,966.0,343.0,814.0,173472.0
