, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-05-03,19762.0,12463.0,9239.0,9834.0,11046.0,21731.0,132.0,518.0,729.0,2949.0,4238.0,4185.0,8500.0,1432.0,11854.0,18163.0,18513.0,20644.0,3797.0,27875.0,10194.0,11500.0,452.0,89025.0,13596.0,112836.0,106055.0,9164.0,6160.0,118303.0,6521.0,118294.0,1127.0,9265.0,125283.0,124272.0,643.0,628.0,319.0,2769.0,826.0,891.0,2101.0,889.0,2197.0,1176.0,3093.0,2089.0,1950.0,709.0,1781.0,2146.0,985.0,1592.0,3959.0,2342.0,3815.0,5818.0,10336.0,125.0,5396.0,4822.0,1409.0,1634.0,125.0,3298.0,244.0,473.0,5731.0,474.0,470.0,761.0,523.0,175.0,821.0,1893.0,3653.0,983.0,553.0,202.0,197.0,31.0,62.0,3201.0,767.0,2979.0,1517.0,10943.0,12903.0,20322.0,6064.0,35433.0,28075.0,14811.0,30176.0,65609.0,65609.0,65919.0,65919.0,800.0,170654.0,705.0,1152.0,25.0,591.0,3365.0,3800.0,178044.0,5759.0,169557.0,2224.0,1196.0,1498.0,183210.0
2004-05-04,20827.0,12708.0,9583.0,10987.0,12303.0,24982.0,151.0,522.0,943.0,3437.0,5123.0,4830.0,9956.0,1448.0,13026.0,25860.0,20189.0,22338.0,3940.0,30225.0,12083.0,12028.0,438.0,93701.0,13615.0,118611.0,105000.0,9841.0,5725.0,120527.0,5734.0,124042.0,1023.0,9073.0,138206.0,138330.0,599.0,577.0,385.0,2476.0,875.0,763.0,2054.0,825.0,2114.0,1060.0,2834.0,2298.0,2466.0,879.0,2397.0,2781.0,1292.0,2014.0,4416.0,2805.0,4408.0,6750.0,10459.0,141.0,5919.0,5415.0,2006.0,1935.0,119.0,3463.0,244.0,461.0,5725.0,564.0,559.0,879.0,677.0,190.0,787.0,2279.0,3919.0,1007.0,603.0,194.0,184.0,29.0,92.0,3159.0,770.0,3541.0,1596.0,11848.0,13801.0,24409.0,6200.0,39981.0,33036.0,15152.0,37449.0,77431.0,77431.0,77735.0,77735.0,747.0,209180.0,621.0,1085.0,24.0,772.0,3652.0,4222.0,213772.0,5721.0,205934.0,2151.0,1138.0,1536.0,207529.0
2004-05-05,20039.0,12083.0,8448.0,9806.0,12015.0,23025.0,166.0,533.0,1117.0,4177.0,6130.0,4836.0,10966.0,1361.0,14311.0,26881.0,21894.0,23981.0,3950.0,31695.0,12085.0,12319.0,414.0,94597.0,12952.0,120081.0,105000.0,9544.0,4958.0,120137.0,4891.0,123313.0,872.0,8167.0,136095.0,136173.0,560.0,547.0,426.0,2267.0,922.0,647.0,1989.0,733.0,1895.0,888.0,2329.0,1911.0,2753.0,939.0,2698.0,3185.0,1492.0,2865.0,4553.0,3390.0,5029.0,7506.0,10553.0,147.0,6684.0,6084.0,2628.0,2513.0,120.0,4000.0,244.0,438.0,5725.0,559.0,554.0,929.0,754.0,191.0,749.0,2305.0,4282.0,993.0,575.0,187.0,176.0,28.0,120.0,2743.0,750.0,3705.0,1567.0,12427.0,14521.0,24480.0,5994.0,42091.0,30624.0,14360.0,35485.0,77577.0,77577.0,77876.0,77876.0,690.0,219155.0,499.0,902.0,23.0,744.0,3661.0,4396.0,230245.0,5681.0,223622.0,1908.0,1037.0,1463.0,228139.0
2004-05-06,18280.0,11229.0,7058.0,8361.0,10770.0,20238.0,170.0,534.0,1069.0,4506.0,6484.0,4645.0,11130.0,1177.0,14820.0,24338.0,23345.0,25278.0,3850.0,32739.0,11272.0,12541.0,363.0,93781.0,12086.0,118843.0,102500.0,8673.0,4180.0,116827.0,4108.0,120402.0,700.0,6870.0,132375.0,132635.0,463.0,442.0,363.0,1744.0,854.0,512.0,1847.0,630.0,1703.0,780.0,1917.0,1365.0,2554.0,880.0,2515.0,3059.0,1483.0,3478.0,4480.0,3559.0,5194.0,7804.0,10587.0,126.0,7511.0,6910.0,3466.0,3246.0,118.0,4675.0,244.0,406.0,5693.0,472.0,465.0,914.0,736.0,182.0,709.0,2095.0,4638.0,978.0,534.0,181.0,171.0,26.0,117.0,2295.0,709.0,3530.0,1432.0,12370.0,14492.0,23197.0,5529.0,40647.0,26923.0,12950.0,32080.0,72727.0,72727.0,73021.0,73021.0,631.0,214160.0,400.0,730.0,21.0,569.0,3450.0,4289.0,226245.0,5652.0,219727.0,1712.0,915.0,1322.0,224533.0
2004-05-07,16662.0,10338.0,6020.0,7239.0,9397.0,17190.0,166.0,522.0,978.0,4466.0,6320.0,4268.0,10588.0,1037.0,14396.0,21336.0,23866.0,25702.0,3703.0,32975.0,10140.0,12605.0,333.0,94879.0,10943.0,118088.0,92500.0,7805.0,3634.0,105468.0,3608.0,109235.0,594.0,5615.0,120432.0,120972.0,433.0,389.0,331.0,1499.0,789.0,428.0,1637.0,618.0,1697.0,744.0,1939.0,897.0,2102.0,830.0,2320.0,2824.0,1430.0,3512.0,4329.0,3539.0,5051.0,7603.0,10623.0,103.0,7794.0,7225.0,4063.0,4023.0,114.0,5494.0,244.0,370.0,5655.0,385.0,378.0,889.0,691.0,182.0,674.0,1902.0,4996.0,964.0,512.0,177.0,168.0,24.0,102.0,2015.0,687.0,3161.0,1272.0,11908.0,13940.0,22013.0,5020.0,38797.0,24248.0,11710.0,29043.0,67840.0,67840.0,68129.0,68129.0,585.0,201717.0,342.0,617.0,19.0,391.0,3171.0,4028.0,214758.0,5635.0,208350.0,1594.0,856.0,1240.0,213378.0
2004-05-08,15514.0,9703.0,5664.0,6519.0,8491.0,14147.0,161.0,504.0,990.0,4311.0,6120.0,4024.0,10144.0,1031.0,13658.0,17694.0,23695.0,25503.0,3588.0,32622.0,9433.0,12497.0,319.0,95564.0,9956.0,118336.0,83750.0,7095.0,3315.0,95254.0,3476.0,98691.0,567.0,4874.0,108552.0,108986.0,442.0,398.0,328.0,1559.0,774.0,426.0,1503.0,656.0,1823.0,788.0,2296.0,983.0,1711.0,819.0,2219.0,2722.0,1415.0,3328.0,4300.0,3505.0,4933.0,7376.0,10667.0,92.0,7669.0,7097.0,4170.0,4386.0,111.0,6062.0,244.0,338.0,5621.0,350.0,342.0,890.0,685.0,181.0,644.0,1838.0,5138.0,941.0,518.0,173.0,166.0,22.0,102.0,1840.0,684.0,2873.0,1156.0,11371.0,13241.0,21446.0,4575.0,39535.0,22681.0,10972.0,25383.0,64917.0,64917.0,65201.0,65201.0,550.0,184670.0,306.0,543.0,17.0,264.0,2944.0,3743.0,197427.0,5634.0,190957.0,1574.0,851.0,1220.0,196024.0
2004-05-09,14850.0,9393.0,5660.0,6141.0,8033.0,13928.0,158.0,487.0,1004.0,4155.0,5930.0,3980.0,9909.0,1130.0,13240.0,15835.0,23562.0,25402.0,3524.0,32472.0,9374.0,12291.0,310.0,94290.0,9316.0,116404.0,87537.0,6601.0,3271.0,96297.0,3574.0,97754.0,581.0,4749.0,104930.0,104729.0,531.0,507.0,385.0,1993.0,820.0,519.0,1539.0,737.0,2014.0,926.0,2583.0,1220.0,1757.0,818.0,2064.0,2573.0,1400.0,3208.0,4143.0,3501.0,4875.0,7243.0,10717.0,87.0,7587.0,6958.0,4075.0,4371.0,112.0,6234.0,244.0,310.0,5606.0,321.0,313.0,886.0,688.0,181.0,621.0,1826.0,5137.0,897.0,529.0,170.0,164.0,21.0,120.0,1746.0,678.0,2726.0,1088.0,11044.0,12723.0,21349.0,4503.0,38831.0,21754.0,10746.0,24373.0,63203.0,63203.0,63484.0,63484.0,530.0,172697.0,530.0,640.0,21.0,211.0,2952.0,3572.0,184097.0,5650.0,177235.0,1838.0,999.0,1253.0,181830.0
2004-05-10,15385.0,9402.0,5672.0,5946.0,7848.0,16044.0,162.0,478.0,1055.0,4118.0,5915.0,4059.0,9974.0,1222.0,13151.0,16671.0,23812.0,25691.0,3600.0,32965.0,9721.0,12116.0,315.0,94055.0,8985.0,115268.0,110933.0,6341.0,3446.0,120282.0,3578.0,122015.0,598.0,4843.0,127994.0,127099.0,563.0,572.0,420.0,2268.0,910.0,566.0,1694.0,715.0,2089.0,809.0,2740.0,1717.0,2122.0,813.0,1816.0,2366.0,1322.0,3074.0,3846.0,3396.0,4753.0,7039.0,10721.0,79.0,7603.0,6953.0,4094.0,4319.0,110.0,6197.0,244.0,286.0,5583.0,293.0,284.0,870.0,684.0,175.0,605.0,1868.0,5147.0,850.0,498.0,167.0,162.0,20.0,129.0,1628.0,667.0,2645.0,1042.0,10886.0,12459.0,21875.0,5001.0,38997.0,21684.0,10808.0,25596.0,64593.0,64593.0,64877.0,64877.0,555.0,178937.0,624.0,1122.0,20.0,365.0,3399.0,3746.0,185862.0,5608.0,177861.0,2025.0,1026.0,1354.0,181048.0
2004-05-11,15523.0,9462.0,5397.0,5690.0,7376.0,15761.0,161.0,473.0,996.0,4061.0,5802.0,4178.0,9981.0,1141.0,13188.0,17830.0,24322.0,26089.0,3746.0,33320.0,9966.0,11993.0,309.0,94816.0,8816.0,115658.0,112333.0,6289.0,3475.0,122056.0,3342.0,124701.0,531.0,4712.0,132509.0,132474.0,466.0,472.0,359.0,1845.0,841.0,480.0,1681.0,631.0,1845.0,718.0,2340.0,1549.0,2437.0,770.0,1455.0,2003.0,1177.0,2798.0,3377.0,3160.0,4449.0,6626.0,10713.0,70.0,7403.0,6751.0,4042.0,4315.0,105.0,6192.0,244.0,266.0,5518.0,257.0,247.0,835.0,649.0,163.0,573.0,1876.0,5153.0,804.0,443.0,164.0,161.0,19.0,115.0,1410.0,629.0,2443.0,947.0,10679.0,12253.0,21754.0,4875.0,39118.0,21202.0,10349.0,25499.0,64617.0,64617.0,64904.0,64904.0,532.0,198552.0,475.0,921.0,16.0,742.0,3323.0,3926.0,207508.0,5563.0,199237.0,1769.0,919.0,1238.0,202173.0
2004-05-12,14937.0,9280.0,4852.0,5286.0,6617.0,14872.0,155.0,460.0,907.0,3884.0,5502.0,3876.0,9378.0,1018.0,12781.0,17160.0,24695.0,26399.0,3773.0,33540.0,9488.0,11899.0,284.0,95176.0,8586.0,115777.0,113733.0,6322.0,3350.0,123308.0,3138.0,125897.0,489.0,4456.0,133250.0,133218.0,407.0,394.0,319.0,1543.0,770.0,402.0,1526.0,588.0,1706.0,683.0,2126.0,1126.0,2372.0,728.0,1128.0,1646.0,1039.0,2362.0,2927.0,2857.0,4073.0,6123.0,10714.0,66.0,6959.0,6306.0,3754.0,4146.0,99.0,6092.0,244.0,249.0,5485.0,231.0,221.0,795.0,602.0,154.0,546.0,1840.0,5148.0,758.0,396.0,160.0,159.0,17.0,115.0,1186.0,593.0,2090.0,824.0,10224.0,11823.0,20495.0,4500.0,37587.0,19870.0,9647.0,24281.0,61868.0,61868.0,62152.0,62152.0,504.0,199407.0,371.0,696.0,14.0,561.0,3008.0,3781.0,210520.0,5544.0,202688.0,1584.0,834.0,1172.0,206648.0
