, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-02-13, 2087, 5143, 617, 414, 1008, 3727, 243, 588, 185, 532, 1484, 903, 2358, 118, 2938, 4805, 9063, 9817, , 8774, 2830, 3135, 4623, 214, 331, 81682, 105922, 1134, 354, 99113, 645, 98959, 78, 1015, 99640, 96925, 147, 149, 300, 359, 173, 1228, 141, 451, 371, 795, 2354, 3505, 507, 553, 2003, 438, 2419, 481, 1415, 1680, 3057, 3513, 72, 5444, 5230, 4797, 4737, 267, 7563, 4548, 136, 11806, 61, 110, 170, 167, 62, 447, 377, 740, 276, 970, 188, 88, 80, 99, 308, 69, 1421, 1855, 15696, 17012, 4263, 1713, 27304, 2879, 1965, 5362, 30281, 40600, 36497, 42800, 889, 105922, 241, 554, 98, 411, 865, 1170, 125626, 6692, 121827, 2004, 1055, 1372, 138534
2012-02-14, 2978, 5533, 618, 411, 1049, 3725, 245, 617, 184, 530, 1482, 898, 2354, 116, 2938, 4785, 8890, 9864, , 10954, 2774, 3133, 4616, 185, 320, 80328, 100371, 1127, 359, 102972, 628, 106494, 76, 1009, 113184, 110898, 142, 146, 307, 351, 171, 1227, 137, 442, 360, 787, 2318, 3429, 505, 552, 1999, 436, 2432, 479, 1403, 1667, 3032, 3524, 72, 5394, 5306, 4915, 4854, 261, 7586, 4548, 134, 11897, 61, 110, 168, 164, 61, 419, 360, 725, 294, 967, 153, 83, 79, 99, 256, 68, 1434, 1590, 15666, 17082, 4260, 1634, 26676, 2875, 1818, 5225, 29714, 29714, 30498, 30498, 821, 122644, 223, 533, 92, 436, 769, 1088, 123838, 6495, 125539, 1946, 981, 1323, 132111
2012-02-15, 2969, 5232, 620, 404, 1038, 3719, 249, 638, 182, 527, 1496, 882, 2359, 110, 2926, 4770, 8874, 9845, , 10736, 2597, 3121, 4556, 145, 319, 80733, 95058, 1130, 364, 96670, 609, 99182, 74, 994, 103249, 102566, 133, 133, 300, 314, 154, 1222, 130, 437, 343, 776, 2293, 3294, 500, 549, 1982, 431, 2438, 476, 1389, 1648, 2984, 3529, 72, 5337, 5244, 4950, 4934, 254, 7697, 4549, 134, 11992, 61, 110, 166, 160, 61, 375, 336, 706, 336, 994, 126, 80, 76, 100, 220, 68, 1395, 1328, 16417, 17613, 4291, 1557, 26578, 2890, 1417, 5052, 29761, 29761, 30560, 30560, 742, 140724, 200, 486, 89, 428, 695, 989, 147953, 6395, 150314, 1812, 924, 1275, 153958
2012-02-16, 2955, 5164, 623, 398, 1012, 3715, 251, 635, 179, 526, 1493, 867, 2346, 106, 2926, 4754, 9018, 10008, , 10728, 2353, 3110, 4436, 134, 319, 80622, 95003, 1139, 364, 96608, 590, 99122, 70, 973, 100946, 101043, 125, 123, 296, 288, 142, 1200, 125, 432, 328, 765, 2256, 3207, 496, 546, 1979, 429, 2419, 475, 1382, 1639, 2946, 3531, 72, 5256, 5168, 4893, 4895, 248, 7699, 4558, 134, 12012, 61, 110, 165, 158, 61, 340, 329, 719, 368, 1020, 108, 80, 74, 101, 213, 67, 1336, 1191, 16432, 17677, 4264, 1510, 28262, 2942, 1254, 4982, 31694, 31694, 32411, 32411, 670, 137770, 176, 440, 90, 382, 666, 963, 144516, 6351, 147006, 1704, 870, 1248, 151070
2012-02-17, 2918, 5102, 628, 393, 988, 3757, 252, 619, 176, 525, 1468, 853, 2313, 104, 2907, 4724, 9067, 10067, , 10724, 2133, 3099, 4361, 130, 319, 80498, 92124, 1134, 362, 94541, 574, 97738, 70, 954, 99305, 99433, 119, 115, 298, 297, 126, 1181, 120, 427, 320, 762, 2206, 3134, 492, 542, 1981, 427, 2404, 476, 1378, 1634, 2916, 3532, 72, 5176, 5076, 4808, 4822, 246, 7636, 4655, 134, 11974, 61, 110, 165, 156, 61, 334, 326, 744, 400, 1040, 98, 82, 74, 102, 216, 66, 1305, 1024, 16309, 17456, 4200, 1493, 28165, 2898, 1202, 4849, 31781, 31781, 32425, 32425, 616, 136690, 154, 408, 100, 334, 629, 916, 143709, 6314, 146208, 1632, 815, 1194, 150123
2012-02-18, 2894, 5060, 630, 386, 964, 3810, 254, 616, 174, 525, 1438, 837, 2274, 103, 2870, 4743, 9090, 10096, , 10745, 2046, 3089, 4319, 134, 319, 80458, 71999, 1110, 360, 74404, 556, 78144, 69, 940, 81353, 82183, 116, 110, 294, 281, 120, 1173, 116, 423, 310, 764, 2172, 3056, 488, 539, 1974, 426, 2396, 476, 1373, 1626, 2887, 3535, 72, 5162, 5049, 4752, 4763, 244, 7552, 4800, 134, 11951, 61, 110, 165, 155, 60, 340, 324, 769, 432, 1062, 103, 84, 72, 102, 222, 66, 1307, 958, 16200, 17259, 4129, 1494, 28074, 2839, 1230, 4772, 31932, 31932, 32550, 32550, 574, 130498, 142, 380, 113, 300, 644, 948, 139129, 6279, 141911, 1584, 760, 1158, 146234
2012-02-19, 2893, 5031, 630, 382, 944, 3806, 258, 632, 172, 525, 1428, 830, 2258, 102, 2838, 4742, 9086, 10095, , 10710, 2070, 3079, 4308, 141, 319, 80823, 71999, 1088, 355, 73557, 544, 76068, 68, 926, 77000, 77005, 110, 102, 287, 259, 108, 1162, 112, 418, 301, 768, 2156, 2989, 485, 535, 1960, 425, 2381, 476, 1377, 1628, 2859, 3538, 72, 5158, 5042, 4743, 4756, 243, 7512, 4800, 134, 12014, 61, 110, 165, 154, 60, 352, 321, 794, 463, 1085, 110, 87, 71, 103, 228, 65, 1350, 929, 16224, 17226, 4061, 1483, 28009, 2857, 1334, 4785, 32198, 32198, 32806, 32806, 551, 115264, 136, 364, 102, 274, 618, 959, 123502, 6248, 131002, 1532, 705, 1130, 135193
2012-02-20, 2885, 5007, 628, 376, 922, 3797, 259, 626, 170, 521, 1416, 814, 2230, 101, 2821, 4700, 9066, 10075, , 10619, 1980, 3069, 4254, 126, 316, 80745, 71999, 1072, 351, 73523, 532, 76033, 67, 911, 76950, 76952, 104, 96, 288, 254, 104, 1147, 108, 415, 293, 765, 2131, 2939, 482, 530, 1945, 422, 2356, 475, 1405, 1651, 2852, 3552, 72, 5148, 5033, 4739, 4759, 240, 7505, 4800, 134, 12082, 61, 111, 165, 151, 59, 343, 320, 820, 495, 1105, 99, 90, 70, 104, 232, 65, 1352, 893, 16287, 17256, 4010, 1441, 27889, 2808, 1196, 4714, 32324, 32324, 32908, 32908, 536, 113365, 130, 347, 86, 250, 574, 926, 120107, 6222, 127486, 1487, 650, 1107, 130877
2012-02-21,2859.0,4990.0,628.0,370.0,899.0,3792.0,260.0,626.0,169.0,518.0,1394.0,801.0,2195.0,100.0,2789.0,4666.0,9052.0,10064.0,493.0,10776.0,1951.0,3058.0,4252.0,142.0,311.0,81338.0,71999.0,1056.0,348.0,73497.0,521.0,76006.0,67.0,919.0,76921.0,76921.0,128.0,119.0,324.0,294.0,140.0,1161.0,120.0,420.0,380.0,791.0,2118.0,2906.0,479.0,527.0,1930.0,420.0,2329.0,475.0,1439.0,1683.0,2859.0,3565.0,72.0,5139.0,5024.0,4735.0,4762.0,238.0,7498.0,4800.0,135.0,12056.0,61.0,111.0,165.0,151.0,59.0,343.0,340.0,855.0,530.0,1127.0,123.0,102.0,66.0,105.0,239.0,64.0,1367.0,1094.0,16539.0,17445.0,3966.0,1752.0,28067.0,2749.0,1212.0,4657.0,32704.0,32704.0,33378.0,33378.0,652.0,113502.0,198.0,466.0,267.0,242.0,1094.0,1191.0,120148.0,6397.0,127676.0,1508.0,754.0,1173.0,130852.0
2012-02-22,2852.0,4994.0,630.0,365.0,880.0,3788.0,263.0,656.0,169.0,516.0,1386.0,896.0,2281.0,128.0,2851.0,4660.0,9082.0,10099.0,547.0,11447.0,3923.0,3048.0,4792.0,402.0,305.0,82900.0,71999.0,1034.0,346.0,73472.0,533.0,75980.0,67.0,1391.0,77231.0,77203.0,214.0,217.0,463.0,578.0,426.0,1365.0,205.0,598.0,521.0,1068.0,2314.0,2901.0,476.0,523.0,1916.0,420.0,2305.0,475.0,1472.0,1715.0,2873.0,3578.0,72.0,5128.0,5013.0,4729.0,4764.0,239.0,7511.0,4800.0,140.0,12015.0,61.0,111.0,165.0,151.0,58.0,370.0,389.0,910.0,616.0,1172.0,344.0,182.0,66.0,106.0,255.0,64.0,1508.0,1415.0,16998.0,17949.0,3922.0,3035.0,30010.0,3845.0,2712.0,6522.0,36532.0,36532.0,38542.0,38542.0,1145.0,116229.0,295.0,664.0,290.0,369.0,1658.0,2426.0,123249.0,6999.0,129095.0,1850.0,1195.0,1533.0,132839.0
2012-02-23,2826.0,5113.0,631.0,356.0,863.0,3785.0,270.0,778.0,169.0,512.0,1419.0,1137.0,2556.0,213.0,3250.0,4790.0,9373.0,10423.0,623.0,12196.0,7469.0,3038.0,5284.0,642.0,304.0,83651.0,71999.0,1020.0,348.0,73446.0,641.0,75966.0,80.0,2420.0,78255.0,78216.0,294.0,272.0,468.0,698.0,580.0,1970.0,240.0,673.0,583.0,1371.0,3196.0,3128.0,473.0,520.0,1906.0,417.0,2284.0,476.0,1505.0,1746.0,2892.0,3592.0,72.0,5120.0,5005.0,4725.0,4766.0,243.0,7523.0,4800.0,143.0,11974.0,60.0,108.0,164.0,150.0,58.0,389.0,400.0,948.0,734.0,1274.0,410.0,232.0,64.0,107.0,256.0,63.0,1606.0,1458.0,17329.0,18538.0,3879.0,3601.0,31495.0,6400.0,5329.0,10234.0,41729.0,41729.0,43849.0,43849.0,1156.0,123397.0,278.0,650.0,170.0,553.0,1323.0,2179.0,130724.0,7041.0,133624.0,2008.0,1311.0,1711.0,137738.0
2012-02-24,2817.0,5350.0,629.0,351.0,843.0,3788.0,280.0,1026.0,169.0,509.0,1615.0,1160.0,2775.0,231.0,3538.0,4873.0,9887.0,10998.0,628.0,12478.0,8720.0,3028.0,5196.0,530.0,305.0,83918.0,71999.0,1071.0,360.0,73434.0,582.0,74691.0,83.0,2714.0,77668.0,77746.0,310.0,253.0,408.0,640.0,438.0,2074.0,235.0,706.0,562.0,1390.0,3697.0,3801.0,471.0,518.0,1902.0,416.0,2269.0,476.0,1539.0,1779.0,2908.0,3605.0,71.0,5118.0,5001.0,4724.0,4770.0,242.0,7539.0,4800.0,143.0,11930.0,59.0,108.0,163.0,148.0,59.0,389.0,378.0,977.0,824.0,1379.0,369.0,232.0,63.0,108.0,261.0,63.0,1625.0,1462.0,17492.0,18862.0,3834.0,3279.0,31084.0,7646.0,5896.0,11547.0,42630.0,42630.0,44358.0,44358.0,1044.0,127270.0,290.0,654.0,135.0,545.0,1044.0,1778.0,135023.0,6962.0,138056.0,2030.0,1280.0,1732.0,142880.0
2012-02-25,2817.0,5448.0,628.0,344.0,827.0,3785.0,283.0,967.0,166.0,504.0,1748.0,1030.0,2778.0,175.0,3543.0,4778.0,10321.0,11480.0,619.0,12625.0,7264.0,3018.0,4792.0,396.0,311.0,83100.0,71999.0,1202.0,369.0,73480.0,593.0,73760.0,85.0,2354.0,76202.0,76232.0,277.0,220.0,353.0,526.0,292.0,1817.0,231.0,707.0,529.0,1387.0,3527.0,4316.0,468.0,513.0,1888.0,414.0,2252.0,475.0,1573.0,1811.0,2915.0,3618.0,70.0,5118.0,5001.0,4728.0,4774.0,238.0,7539.0,4800.0,141.0,11883.0,59.0,108.0,163.0,145.0,59.0,435.0,361.0,1008.0,859.0,1428.0,286.0,194.0,62.0,108.0,292.0,62.0,1642.0,1435.0,17560.0,18976.0,3799.0,2998.0,30198.0,7206.0,4623.0,10508.0,40706.0,40706.0,41744.0,41744.0,968.0,125277.0,288.0,667.0,148.0,552.0,882.0,1548.0,133590.0,6815.0,136716.0,1988.0,1290.0,1706.0,142004.0
2012-02-26,2816.0,5357.0,629.0,338.0,810.0,3777.0,283.0,888.0,165.0,500.0,1666.0,1009.0,2674.0,146.0,3437.0,4729.0,12838.0,14272.0,606.0,14843.0,6136.0,3008.0,4609.0,373.0,312.0,76731.0,71999.0,1283.0,372.0,73600.0,590.0,73872.0,81.0,1908.0,75816.0,75826.0,270.0,217.0,350.0,510.0,238.0,1627.0,225.0,671.0,496.0,1344.0,3299.0,4347.0,466.0,511.0,1878.0,412.0,2232.0,476.0,1606.0,1843.0,2925.0,3632.0,70.0,5115.0,4998.0,4731.0,4776.0,235.0,7534.0,4800.0,138.0,11834.0,59.0,108.0,163.0,144.0,59.0,731.0,350.0,1036.0,892.0,1456.0,238.0,168.0,61.0,114.0,294.0,62.0,1663.0,1354.0,17524.0,18922.0,3784.0,3024.0,29997.0,6351.0,3729.0,9114.0,39112.0,39112.0,39932.0,39932.0,934.0,122114.0,285.0,656.0,160.0,565.0,919.0,1521.0,130116.0,6710.0,133114.0,1981.0,1352.0,1728.0,138377.0
