, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-04-08, 4545, 29905, 2041, 1516, 3174, 14606, 274, 744, 463, , , , , 1122, 7432, 18423, 21444, 24167, 2192, , 15812, 14463, 15794, 1200, 78468, 2172, 96093, 119202, 2114, 820, 121828, 2032, 120048, , 2968, 130347, 129993, 698, 649, 778, 1246, 861, 3768, , 1566, 636, 3398, 4490, 5107, 396, 420, , 588, 1227, 597, 1376, , 3155, 5933, 188, 4258, 4148, 4114, , 221, , 0, 187, 6074, 62, 86, 274, 516, 93, 1894, , 2642, , 2160, 363, , , 5, 2128, 206, 2458, 1379, 11970, , 8368, 7229, , 14666, 13697, 36252, 77333, 79817, 81733, 81417, 1685, 225077, 827, 1743, 492, 2157, 3842, 6099, 228346, 7602, 247487, 2313, 1601, 1440, 
2014-04-09, 4856, 30482, 2489, 1728, 3616, 15256, 309, 785, 645, , , , , 1400, 8541, 19038, 23228, 26178, 2219, , 18010, 14680, 15890, 1468, 82321, 2572, 100374, 119999, 2150, 941, 122858, 2996, 124002, , 3462, 135093, 135032, 776, 722, 781, 1987, 1162, 3914, , 2010, 979, 4204, 5508, 6025, 434, 478, , 621, 1208, 652, 1514, , 3281, 7164, 474, 5209, 4836, 4223, , 231, , 0, 264, 6167, 76, 103, 431, 980, 116, 1938, , 2692, , 2122, 303, , , 2, 2640, 289, 2894, 1638, 12495, , 8944, 9878, , 16693, 14258, 37726, 78784, 79166, 80076, 80076, 1702, 221858, 805, 1600, 406, 1996, 4372, 7177, 234126, 7552, 241737, 2586, 1611, 1498, 
2014-04-10, 5166, 31027, 3141, 2066, 4459, 16423, 346, 866, 791, , , , , 1614, 10570, 20340, 25728, 29000, 2254, , 20764, 15338, 16459, 1760, 84475, 2832, 103957, 119999, 2261, 1120, 123086, 4223, 124302, , 4128, 135334, 135347, 755, 711, 762, 1971, 987, 4027, , 2120, 963, 4499, 6581, 7140, 472, 614, , 713, 1526, 904, 1764, , 3950, 7861, 813, 6192, 5906, 5220, , 256, , 0, 420, 6150, 109, 146, 606, 1433, 137, 1621, , 2696, , 2116, 287, , , 3, 2749, 368, 3556, 1877, 13856, , 10585, 11386, , 21068, 15877, 41716, 86204, 86473, 87343, 87343, 1706, 227388, 764, 1502, 350, 1876, 4256, 7540, 239844, 7561, 243480, 2725, 1684, 1675, 
2014-04-11, 5259, 31712, 2807, 2000, 3920, 16391, 334, 906, 814, , , , , 1541, 12519, 21344, 28158, 31756, 2226, , 22687, 16133, 17204, 1566, 85625, 2708, 105835, 119999, 2440, 1183, 123304, 3477, 124488, , 3552, 134110, 134168, 628, 592, 609, 1534, 800, 3486, , 1852, 850, 3707, 5741, 7852, 507, 675, , 738, 2251, 1135, 1855, , 4674, 8374, 959, 7219, 6879, 6140, , 272, , 0, 564, 6238, 132, 175, 623, 1448, 128, 1372, , 2616, , 2093, 252, , , 3, 2270, 338, 3832, 1866, 14430, , 12566, 10295, , 22963, 15106, 44506, 89790, 89945, 90785, 90785, 1595, 234064, 684, 1316, 310, 1678, 3638, 6637, 246781, 7285, 250068, 2496, 1414, 1603, 
2014-04-12, 5289, 31750, 2380, 1892, 3900, 15752, 337, 914, 750, , , , , 1495, 12616, 20576, 29343, 33112, 2196, , 21582, 16954, 18032, 1504, 88312, 2605, 108721, 123749, 2536, 1202, 126551, 3370, 127012, , 3374, 134628, 134462, 626, 586, 578, 1660, 890, 3199, , 1824, 861, 3487, 4961, 7359, 528, 722, , 732, 2700, 1144, 1860, , 4924, 8631, 1106, 8319, 7992, 7197, , 272, , 0, 664, 6294, 110, 143, 602, 1226, 123, 1263, , 2502, , 2052, 215, , , 2, 2078, 315, 3716, 1815, 14407, , 13701, 9625, , 21660, 13479, 43156, 88659, 88701, 89515, 89515, 1450, 233070, 609, 1155, 281, 1442, 3118, 5535, 245426, 7002, 248695, 2349, 1225, 1509, 
2014-04-13, 5403, 31784, 2359, 1948, 4454, 15804, 336, 914, 778, , , , , 1480, 12330, 20158, 29535, 33342, 2180, , 19614, 17464, 18618, 1458, 90713, 2507, 112018, 129998, 2436, 1232, 133626, 3674, 134711, , 3493, 141845, 141655, 633, 602, 589, 1823, 985, 3248, , 1871, 875, 3508, 5059, 6690, 544, 748, , 726, 2821, 1228, 1845, , 5201, 8599, 1271, 8742, 8512, 8023, , 263, , 0, 742, 6334, 104, 133, 608, 1091, 120, 1116, , 2428, , 2014, 198, , , 2, 2010, 319, 3750, 1793, 14300, , 14320, 9452, , 20989, 12653, 42273, 88100, 88100, 88892, 88892, 1301, 235004, 538, 1030, 260, 1264, 2855, 4888, 244946, 6818, 247783, 2297, 1104, 1467, 
2014-04-14, 5359, 31721, 2117, 1854, 3867, 15553, 325, 813, 706, , , , , 1428, 12307, 19942, 29742, 33585, 2156, , 18259, 17686, 18889, 1349, 92255, 2424, 113874, 129998, 2270, 1364, 133632, 4438, 134885, , 3795, 141805, 141827, 646, 623, 613, 2118, 1104, 3342, , 1942, 879, 3507, 5285, 6538, 531, 696, , 698, 2782, 1140, 1813, , 4938, 8728, 1226, 8736, 8506, 8172, , 256, , 0, 785, 6354, 102, 126, 616, 990, 118, 987, , 2341, , 1977, 190, , , 2, 1933, 327, 3889, 1702, 14334, , 14607, 9036, , 19513, 11832, 40934, 86328, 86328, 87098, 87098, 1160, 237847, 478, 923, 244, 1095, 2680, 4510, 248147, 6707, 250973, 2277, 1036, 1452, 
2014-04-15,5350.0,31498.0,1945.0,1762.0,3913.0,15272.0,316.0,742.0,649.0,2280.0,4290.0,3835.0,8178.0,1441.0,11460.0,19342.0,29527.0,33356.0,2162.0,39252.0,17584.0,17732.0,18958.0,1436.0,93837.0,2543.0,115626.0,130846.0,2132.0,1693.0,134457.0,5162.0,135747.0,356.0,4027.0,141763.0,141734.0,658.0,652.0,656.0,2360.0,1213.0,3522.0,444.0,2038.0,885.0,3523.0,5625.0,6656.0,521.0,660.0,1626.0,672.0,2433.0,1019.0,1820.0,2721.0,4722.0,9242.0,1414.0,8731.0,8487.0,8113.0,6783.0,264.0,9000.0,0.0,802.0,6344.0,100.0,124.0,632.0,902.0,118.0,916.0,1598.0,2296.0,1828.0,2039.0,183.0,100.0,16.0,3.0,2068.0,376.0,4021.0,1642.0,14353.0,16399.0,14604.0,9124.0,43425.0,17914.0,11517.0,39162.0,83939.0,83939.0,84688.0,84688.0,1058.0,234990.0,443.0,851.0,231.0,988.0,2599.0,4272.0,245152.0,6625.0,248021.0,2272.0,987.0,1446.0,251077.0
2014-04-16,5522.0,31556.0,1881.0,1782.0,4303.0,15262.0,308.0,730.0,688.0,2044.0,3909.0,3409.0,7366.0,1480.0,10821.0,19209.0,29161.0,32952.0,2236.0,38577.0,17718.0,17732.0,18950.0,1496.0,95600.0,2850.0,117720.0,133675.0,2175.0,1883.0,137446.0,5102.0,138704.0,467.0,3942.0,143654.0,143584.0,592.0,603.0,657.0,2044.0,940.0,3532.0,436.0,2034.0,850.0,3351.0,5778.0,6872.0,571.0,759.0,1860.0,688.0,2331.0,1136.0,1886.0,2683.0,5162.0,9458.0,1593.0,8835.0,8573.0,8096.0,6838.0,273.0,9079.0,0.0,832.0,6338.0,100.0,120.0,660.0,918.0,118.0,894.0,1637.0,2381.0,1821.0,2166.0,178.0,98.0,16.0,1.0,2552.0,476.0,4482.0,1649.0,14728.0,17027.0,14846.0,8988.0,37170.0,19010.0,12512.0,39575.0,84406.0,84406.0,85134.0,85134.0,983.0,234784.0,409.0,806.0,221.0,919.0,2526.0,4147.0,243885.0,6554.0,246529.0,2215.0,922.0,1425.0,245796.0
2014-04-17,5790.0,31471.0,1803.0,1790.0,4157.0,15243.0,299.0,692.0,635.0,1998.0,3804.0,3232.0,7078.0,1374.0,10646.0,19238.0,28774.0,32504.0,3452.0,38121.0,17235.0,17722.0,18933.0,1429.0,96778.0,2846.0,119042.0,134489.0,2518.0,1743.0,138385.0,4622.0,139664.0,446.0,3523.0,143562.0,143600.0,529.0,528.0,614.0,1608.0,648.0,3122.0,406.0,1958.0,806.0,3027.0,5121.0,6866.0,599.0,741.0,2141.0,683.0,2751.0,1236.0,1941.0,2742.0,5588.0,9427.0,1331.0,8937.0,8644.0,8138.0,6994.0,273.0,9160.0,0.0,858.0,6343.0,98.0,117.0,652.0,902.0,109.0,856.0,1582.0,2328.0,2084.0,2230.0,175.0,97.0,16.0,2.0,1910.0,412.0,4689.0,1583.0,15338.0,17307.0,15226.0,7656.0,42378.0,19416.0,13108.0,40668.0,84705.0,84705.0,85412.0,85412.0,918.0,237282.0,366.0,760.0,213.0,826.0,2295.0,3852.0,246257.0,6494.0,248768.0,2140.0,880.0,1446.0,243230.0
2014-04-18,5970.0,31019.0,1796.0,1934.0,4402.0,15324.0,291.0,658.0,605.0,1942.0,3660.0,2962.0,6659.0,1366.0,10042.0,19071.0,28318.0,31970.0,5118.0,37676.0,16172.0,17613.0,18845.0,1378.0,97986.0,2756.0,119952.0,134460.0,2559.0,1612.0,138520.0,4542.0,139737.0,448.0,3672.0,143321.0,143299.0,560.0,546.0,640.0,1710.0,649.0,2882.0,444.0,1974.0,784.0,2972.0,4598.0,6344.0,588.0,732.0,1945.0,661.0,2806.0,1130.0,1975.0,2583.0,5349.0,9372.0,1360.0,9196.0,8890.0,8280.0,7813.0,276.0,9597.0,0.0,862.0,6327.0,98.0,114.0,638.0,812.0,110.0,811.0,1519.0,2288.0,2068.0,2283.0,174.0,97.0,16.0,1.0,2028.0,416.0,4251.0,1471.0,15016.0,17066.0,15018.0,6860.0,41554.0,17079.0,12328.0,36869.0,80199.0,78098.0,78784.0,78784.0,867.0,233923.0,367.0,712.0,206.0,734.0,2114.0,3477.0,243842.0,6484.0,246532.0,2117.0,902.0,1436.0,245482.0
2014-04-19,6161.0,30947.0,2136.0,2089.0,4211.0,15872.0,285.0,640.0,631.0,1857.0,3530.0,2656.0,6216.0,1372.0,9542.0,19356.0,28008.0,31599.0,5014.0,37766.0,15766.0,17414.0,18648.0,1170.0,99444.0,2820.0,121233.0,134916.0,2395.0,1673.0,138997.0,4043.0,140208.0,497.0,3980.0,144090.0,144058.0,553.0,541.0,610.0,1498.0,728.0,2913.0,459.0,1917.0,736.0,2892.0,4565.0,5833.0,604.0,780.0,1804.0,654.0,2696.0,1168.0,2027.0,2661.0,5578.0,9342.0,1333.0,9019.0,8740.0,8302.0,8898.0,274.0,10524.0,0.0,851.0,6302.0,98.0,112.0,636.0,791.0,110.0,794.0,1573.0,2296.0,2049.0,2398.0,171.0,95.0,15.0,1.0,1943.0,427.0,4164.0,1465.0,14839.0,16816.0,14708.0,6830.0,40981.0,17052.0,12027.0,32453.0,74758.0,74758.0,75424.0,75424.0,851.0,226416.0,356.0,717.0,200.0,688.0,2106.0,3390.0,235569.0,6457.0,238206.0,2059.0,942.0,1404.0,244296.0
2014-04-20,6308.0,30994.0,2434.0,2170.0,4170.0,16325.0,278.0,625.0,645.0,1998.0,3759.0,2726.0,6509.0,1370.0,9350.0,19892.0,27884.0,31439.0,4940.0,37894.0,15568.0,17186.0,18409.0,1064.0,100761.0,3092.0,122767.0,136355.0,2401.0,1750.0,140336.0,3719.0,141505.0,590.0,4715.0,145872.0,145762.0,604.0,565.0,651.0,1425.0,848.0,3000.0,449.0,1886.0,763.0,2764.0,4490.0,5620.0,604.0,824.0,1955.0,644.0,2742.0,1198.0,2060.0,2953.0,5688.0,9315.0,1296.0,8854.0,8537.0,8072.0,9354.0,271.0,11288.0,0.0,835.0,6313.0,98.0,110.0,631.0,797.0,108.0,770.0,1724.0,2295.0,2030.0,2374.0,167.0,94.0,14.0,2.0,1931.0,430.0,4022.0,1429.0,14755.0,16787.0,14575.0,6710.0,41485.0,17824.0,12488.0,28693.0,70307.0,70307.0,70955.0,70955.0,852.0,223914.0,387.0,724.0,195.0,686.0,2081.0,3338.0,233074.0,6410.0,235526.0,1983.0,1014.0,1404.0,240575.0
2014-04-21,6550.0,31018.0,2655.0,2340.0,4264.0,16773.0,271.0,612.0,648.0,2416.0,4371.0,3229.0,7618.0,1366.0,9174.0,20367.0,28034.0,31588.0,4952.0,38650.0,15637.0,16990.0,18186.0,1009.0,101021.0,3158.0,123038.0,136774.0,2497.0,1826.0,140941.0,3889.0,142254.0,669.0,5364.0,147572.0,147546.0,599.0,571.0,700.0,1476.0,867.0,3244.0,457.0,1849.0,744.0,2696.0,4652.0,5545.0,606.0,872.0,2184.0,640.0,2764.0,1216.0,2087.0,3317.0,5714.0,9323.0,1277.0,8794.0,8458.0,7940.0,9137.0,268.0,11245.0,2.0,827.0,6350.0,96.0,106.0,624.0,767.0,106.0,756.0,1970.0,2297.0,2170.0,2319.0,164.0,93.0,14.0,1.0,1882.0,435.0,3950.0,1404.0,14556.0,16879.0,14450.0,6685.0,42439.0,18610.0,12859.0,29445.0,70503.0,70503.0,71134.0,71134.0,868.0,224196.0,421.0,759.0,190.0,690.0,2068.0,3294.0,232447.0,6382.0,234628.0,1940.0,1077.0,1475.0,237172.0
2014-04-22,7055.0,31093.0,2910.0,2476.0,4391.0,17200.0,264.0,602.0,670.0,3033.0,5223.0,3978.0,9214.0,1384.0,9060.0,20870.0,28294.0,31862.0,5097.0,40324.0,14994.0,16787.0,17982.0,935.0,101578.0,3244.0,123332.0,136996.0,2613.0,1900.0,141314.0,3688.0,142606.0,653.0,5061.0,147633.0,147626.0,580.0,572.0,713.0,1464.0,768.0,3320.0,480.0,1813.0,728.0,2605.0,4719.0,5606.0,615.0,918.0,2420.0,630.0,2769.0,1269.0,2148.0,3775.0,5809.0,9356.0,1282.0,8740.0,8388.0,7855.0,9033.0,268.0,10966.0,4.0,828.0,6398.0,97.0,106.0,621.0,716.0,106.0,745.0,2225.0,2309.0,2192.0,2274.0,160.0,92.0,14.0,1.0,1920.0,442.0,3916.0,1370.0,14444.0,17310.0,14339.0,6748.0,43812.0,19096.0,12324.0,29966.0,70547.0,70547.0,71161.0,71161.0,851.0,225159.0,448.0,788.0,185.0,720.0,2149.0,3303.0,233782.0,6344.0,235918.0,1900.0,1071.0,1454.0,251233.0
2014-04-23,7554.0,31286.0,3220.0,2642.0,4596.0,17734.0,258.0,608.0,706.0,3961.0,6464.0,5006.0,11477.0,1470.0,9163.0,21452.0,28758.0,32364.0,5190.0,43560.0,14826.0,16540.0,17727.0,974.0,102639.0,3468.0,124290.0,137470.0,2775.0,1990.0,142048.0,3620.0,143394.0,543.0,4960.0,148292.0,148266.0,594.0,594.0,724.0,1489.0,780.0,3246.0,491.0,1868.0,734.0,2618.0,4658.0,5651.0,644.0,998.0,3418.0,636.0,2832.0,1378.0,2234.0,4754.0,6100.0,9399.0,1300.0,8710.0,8337.0,7782.0,9086.0,270.0,11003.0,6.0,837.0,6454.0,102.0,109.0,618.0,680.0,108.0,714.0,2676.0,2338.0,2173.0,2239.0,157.0,91.0,14.0,2.0,2020.0,466.0,3958.0,1345.0,14399.0,18000.0,14445.0,7224.0,48006.0,19524.0,12422.0,30342.0,71087.0,71087.0,71684.0,71684.0,854.0,225667.0,462.0,833.0,180.0,756.0,2222.0,3414.0,234372.0,6315.0,236410.0,1881.0,1040.0,1448.0,276241.0
