, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-01-21,3188.0,5048.0,730.0,555.0,1035.0,3925.0,210.0,540.0,180.0,712.0,1495.0,718.0,2210.0,198.0,2808.0,5008.0,12232.0,13480.0,1380.0,16212.0,7592.0,10270.0,12822.0,482.0,90818.0,400.0,104548.0,125000.0,870.0,380.0,126250.0,610.0,127922.0,115.0,1408.0,129355.0,129362.0,248.0,250.0,360.0,565.0,188.0,1462.0,140.0,615.0,260.0,882.0,2850.0,3608.0,400.0,390.0,1060.0,360.0,1420.0,340.0,1100.0,1280.0,2105.0,1630.0,40.0,2238.0,2175.0,1802.0,1815.0,60.0,4405.0,550.0,90.0,7352.0,80.0,150.0,100.0,40.0,60.0,935.0,300.0,260.0,315.0,1000.0,70.0,70.0,95.0,95.0,260.0,80.0,900.0,272.0,10478.0,11448.0,3115.0,935.0,16772.0,1925.0,1212.0,3858.0,20632.0,20632.0,21172.0,21172.0,1728.0,174325.0,198.0,598.0,368.0,982.0,1342.0,2192.0,183135.0,6708.0,186700.0,2178.0,1542.0,1318.0,192370.0
2011-01-22,3175.0,5008.0,730.0,538.0,1015.0,3905.0,210.0,540.0,180.0,710.0,1485.0,710.0,2195.0,175.0,2765.0,4992.0,11418.0,12585.0,1322.0,15175.0,6188.0,9875.0,12202.0,450.0,89762.0,400.0,102975.0,125000.0,870.0,380.0,126250.0,588.0,127885.0,110.0,1322.0,129222.0,129230.0,225.0,225.0,342.0,498.0,145.0,1338.0,130.0,592.0,240.0,840.0,2720.0,3620.0,395.0,390.0,1050.0,360.0,1402.0,340.0,1092.0,1272.0,2095.0,1685.0,40.0,2275.0,2208.0,1835.0,1855.0,60.0,4445.0,550.0,90.0,7385.0,80.0,150.0,100.0,40.0,52.0,930.0,300.0,260.0,250.0,878.0,70.0,70.0,88.0,100.0,260.0,80.0,900.0,270.0,10380.0,11345.0,3098.0,900.0,16605.0,1892.0,1190.0,3818.0,20422.0,20422.0,20960.0,20960.0,1688.0,172300.0,168.0,512.0,302.0,852.0,1250.0,1980.0,180418.0,6710.0,183898.0,2075.0,1428.0,1252.0,189038.0
2011-01-23,3162.0,4985.0,730.0,525.0,995.0,3885.0,210.0,538.0,180.0,702.0,1480.0,702.0,2182.0,165.0,2730.0,4962.0,11268.0,12420.0,1270.0,14748.0,5368.0,9388.0,11560.0,435.0,88075.0,400.0,100570.0,125000.0,870.0,380.0,126250.0,572.0,127862.0,110.0,1285.0,129152.0,129158.0,208.0,210.0,338.0,460.0,112.0,1245.0,122.0,568.0,225.0,785.0,2568.0,3532.0,390.0,390.0,1042.0,360.0,1392.0,340.0,1090.0,1268.0,2085.0,1740.0,40.0,2320.0,2245.0,1875.0,1895.0,60.0,4485.0,550.0,90.0,7415.0,80.0,150.0,100.0,40.0,50.0,932.0,300.0,260.0,250.0,850.0,70.0,70.0,80.0,100.0,250.0,80.0,900.0,268.0,10345.0,11280.0,3085.0,890.0,16480.0,1860.0,1188.0,3785.0,20265.0,20265.0,20840.0,20840.0,1792.0,171212.0,162.0,525.0,268.0,788.0,1252.0,1950.0,179045.0,6898.0,182652.0,2028.0,1518.0,1250.0,187460.0
2011-01-24,3152.0,4970.0,722.0,512.0,975.0,3865.0,210.0,530.0,180.0,700.0,1470.0,695.0,2168.0,160.0,2710.0,4930.0,11245.0,12398.0,1225.0,14540.0,4820.0,8868.0,10942.0,422.0,87618.0,400.0,99270.0,125000.0,870.0,380.0,126248.0,562.0,127845.0,110.0,1252.0,129105.0,129105.0,195.0,208.0,330.0,428.0,100.0,1185.0,120.0,545.0,215.0,732.0,2445.0,3392.0,390.0,390.0,1040.0,360.0,1380.0,340.0,1080.0,1260.0,2075.0,1795.0,40.0,2365.0,2285.0,1915.0,1940.0,60.0,4525.0,550.0,90.0,7445.0,80.0,150.0,100.0,40.0,50.0,950.0,300.0,260.0,250.0,845.0,70.0,70.0,80.0,100.0,250.0,80.0,890.0,260.0,10395.0,11308.0,3068.0,905.0,16440.0,1830.0,1165.0,3752.0,20188.0,20188.0,20808.0,20808.0,1852.0,170490.0,170.0,558.0,252.0,812.0,1260.0,1948.0,178262.0,7172.0,182105.0,1990.0,1692.0,1255.0,187025.0
2011-01-25,3138.0,4960.0,720.0,498.0,960.0,3850.0,210.0,530.0,180.0,698.0,1465.0,690.0,2155.0,150.0,2688.0,4898.0,11228.0,12385.0,1175.0,14362.0,4420.0,8340.0,10365.0,408.0,87370.0,398.0,98412.0,125000.0,860.0,380.0,126240.0,550.0,127828.0,100.0,1222.0,129055.0,129058.0,180.0,200.0,330.0,408.0,100.0,1160.0,110.0,525.0,202.0,685.0,2365.0,3278.0,390.0,390.0,1032.0,360.0,1370.0,340.0,1080.0,1252.0,2065.0,1850.0,40.0,2405.0,2330.0,1962.0,1985.0,60.0,4570.0,550.0,90.0,7475.0,80.0,150.0,100.0,40.0,50.0,975.0,290.0,260.0,250.0,840.0,62.0,70.0,80.0,102.0,250.0,80.0,890.0,260.0,10455.0,11362.0,3055.0,938.0,16518.0,1802.0,1172.0,3720.0,20235.0,20235.0,20915.0,20915.0,1792.0,170045.0,158.0,560.0,242.0,860.0,1250.0,1945.0,177872.0,7335.0,181845.0,1955.0,1730.0,1258.0,186832.0
2011-01-26,3122.0,4950.0,720.0,488.0,942.0,3832.0,210.0,530.0,180.0,690.0,1460.0,682.0,2142.0,150.0,2670.0,4870.0,11215.0,12375.0,1135.0,14202.0,4122.0,7845.0,9792.0,395.0,87168.0,390.0,97625.0,125000.0,860.0,380.0,126240.0,538.0,127810.0,100.0,1198.0,129015.0,129015.0,165.0,185.0,325.0,380.0,92.0,1140.0,108.0,505.0,198.0,645.0,2312.0,3190.0,390.0,388.0,1030.0,355.0,1362.0,340.0,1070.0,1250.0,2055.0,1905.0,40.0,2455.0,2375.0,2005.0,2030.0,60.0,4615.0,550.0,90.0,7505.0,80.0,150.0,100.0,40.0,50.0,982.0,290.0,260.0,242.0,840.0,60.0,70.0,90.0,110.0,242.0,80.0,890.0,260.0,10520.0,11420.0,3040.0,948.0,16575.0,1780.0,1125.0,3692.0,20268.0,20268.0,20950.0,20950.0,1625.0,169488.0,142.0,545.0,235.0,870.0,1220.0,1888.0,177350.0,7415.0,181385.0,1948.0,1750.0,1258.0,186382.0
2011-01-27,3112.0,4940.0,720.0,475.0,925.0,3815.0,210.0,530.0,180.0,690.0,1452.0,678.0,2132.0,150.0,2655.0,4842.0,11210.0,12370.0,1095.0,14058.0,3840.0,7462.0,9328.0,382.0,86990.0,390.0,96972.0,125000.0,860.0,380.0,126240.0,528.0,127798.0,100.0,1170.0,128975.0,128975.0,152.0,165.0,318.0,335.0,82.0,1108.0,100.0,490.0,190.0,605.0,2260.0,3110.0,390.0,380.0,1022.0,350.0,1352.0,335.0,1070.0,1240.0,2045.0,1960.0,40.0,2500.0,2420.0,2052.0,2078.0,60.0,4662.0,550.0,90.0,7538.0,80.0,150.0,100.0,40.0,50.0,1005.0,290.0,260.0,240.0,835.0,60.0,70.0,100.0,110.0,240.0,80.0,888.0,260.0,10585.0,11482.0,3028.0,922.0,16582.0,1755.0,1095.0,3662.0,20250.0,20250.0,20918.0,20918.0,1572.0,168945.0,128.0,478.0,220.0,835.0,1210.0,1865.0,176772.0,7422.0,180788.0,1882.0,1722.0,1202.0,185772.0
2011-01-28,3095.0,4932.0,720.0,465.0,910.0,3800.0,210.0,530.0,180.0,685.0,1450.0,670.0,2118.0,140.0,2638.0,4815.0,11200.0,12365.0,1065.0,13932.0,3608.0,7108.0,8920.0,372.0,86830.0,390.0,96398.0,125000.0,860.0,380.0,126240.0,515.0,127782.0,100.0,1142.0,128935.0,128935.0,140.0,152.0,310.0,302.0,80.0,1078.0,100.0,475.0,182.0,575.0,2198.0,3038.0,390.0,380.0,1020.0,350.0,1345.0,330.0,1060.0,1235.0,2035.0,2018.0,40.0,2545.0,2465.0,2098.0,2125.0,60.0,4710.0,550.0,90.0,7568.0,80.0,150.0,100.0,40.0,50.0,1035.0,290.0,260.0,240.0,830.0,60.0,70.0,95.0,110.0,240.0,80.0,880.0,260.0,10652.0,11545.0,3015.0,878.0,16582.0,1730.0,1070.0,3640.0,20222.0,20222.0,20890.0,20890.0,1610.0,168492.0,120.0,432.0,205.0,760.0,1188.0,1828.0,176242.0,7362.0,180180.0,1805.0,1662.0,1162.0,184988.0
2011-01-29,3080.0,4928.0,720.0,455.0,895.0,3785.0,210.0,520.0,180.0,680.0,1440.0,668.0,2108.0,140.0,2622.0,4790.0,11198.0,12360.0,1028.0,13815.0,3410.0,6762.0,8528.0,360.0,86690.0,390.0,95855.0,125000.0,858.0,380.0,126230.0,505.0,127768.0,100.0,1120.0,128895.0,128895.0,130.0,142.0,310.0,280.0,72.0,1055.0,92.0,465.0,180.0,545.0,2140.0,2960.0,390.0,380.0,1012.0,350.0,1335.0,330.0,1060.0,1230.0,2028.0,2050.0,40.0,2592.0,2510.0,2145.0,2175.0,60.0,4758.0,550.0,90.0,7580.0,80.0,148.0,100.0,40.0,50.0,1015.0,290.0,260.0,258.0,832.0,60.0,70.0,82.0,110.0,240.0,80.0,880.0,260.0,10722.0,11610.0,3005.0,855.0,16610.0,1710.0,1055.0,3615.0,20225.0,20225.0,20888.0,20888.0,1622.0,167752.0,110.0,412.0,198.0,712.0,1115.0,1792.0,175552.0,7242.0,179365.0,1760.0,1582.0,1130.0,184050.0
2011-01-30,3068.0,4920.0,720.0,442.0,878.0,3772.0,210.0,520.0,180.0,680.0,1435.0,660.0,2095.0,140.0,2605.0,4765.0,11190.0,12360.0,998.0,13710.0,3240.0,6432.0,8155.0,350.0,86560.0,385.0,95345.0,125000.0,850.0,370.0,126230.0,495.0,127750.0,100.0,1095.0,128855.0,128855.0,120.0,132.0,302.0,258.0,70.0,1035.0,90.0,455.0,178.0,518.0,2095.0,2898.0,390.0,380.0,1010.0,350.0,1328.0,330.0,1055.0,1225.0,2020.0,2050.0,40.0,2605.0,2530.0,2182.0,2215.0,60.0,4805.0,550.0,90.0,7582.0,80.0,140.0,100.0,40.0,50.0,978.0,290.0,260.0,280.0,850.0,60.0,70.0,72.0,120.0,230.0,80.0,880.0,252.0,10792.0,11675.0,2990.0,838.0,16638.0,1690.0,1035.0,3590.0,20228.0,20228.0,20878.0,20878.0,1598.0,166685.0,110.0,400.0,190.0,682.0,970.0,1628.0,174252.0,7158.0,177958.0,1718.0,1568.0,1122.0,182492.0
2011-01-31,3055.0,4912.0,718.0,432.0,865.0,3758.0,210.0,520.0,180.0,672.0,1430.0,658.0,2088.0,140.0,2592.0,4742.0,11190.0,12368.0,968.0,13612.0,3085.0,6118.0,7798.0,340.0,86445.0,380.0,94865.0,125000.0,850.0,370.0,126230.0,485.0,127738.0,98.0,1070.0,128815.0,128815.0,112.0,130.0,300.0,248.0,68.0,1022.0,90.0,445.0,170.0,490.0,2055.0,2850.0,390.0,380.0,1002.0,350.0,1320.0,330.0,1050.0,1220.0,2010.0,2050.0,40.0,2600.0,2522.0,2190.0,2230.0,60.0,4838.0,550.0,90.0,7588.0,80.0,140.0,100.0,40.0,50.0,948.0,290.0,260.0,308.0,875.0,60.0,70.0,65.0,120.0,230.0,78.0,878.0,250.0,10855.0,11740.0,2980.0,828.0,16672.0,1670.0,1022.0,3570.0,20238.0,20238.0,20915.0,20915.0,1600.0,166580.0,110.0,400.0,188.0,678.0,940.0,1535.0,173932.0,7112.0,177538.0,1705.0,1498.0,1122.0,181972.0
2011-02-01,3045.0,4910.0,710.0,422.0,852.0,3742.0,210.0,520.0,180.0,670.0,1425.0,650.0,2078.0,138.0,2578.0,4720.0,11195.0,12370.0,940.0,13530.0,2948.0,5818.0,7462.0,330.0,86340.0,380.0,94415.0,117500.0,850.0,370.0,120145.0,475.0,123082.0,90.0,1050.0,125732.0,126130.0,110.0,130.0,300.0,242.0,60.0,1010.0,85.0,435.0,170.0,468.0,2025.0,2830.0,390.0,380.0,1000.0,350.0,1312.0,330.0,1050.0,1220.0,2008.0,2050.0,40.0,2590.0,2512.0,2185.0,2230.0,60.0,4850.0,550.0,90.0,7590.0,80.0,140.0,100.0,40.0,50.0,948.0,290.0,260.0,330.0,898.0,60.0,70.0,60.0,120.0,230.0,70.0,870.0,250.0,10922.0,11800.0,2970.0,838.0,16735.0,1650.0,1008.0,3545.0,20278.0,20278.0,21002.0,21002.0,1645.0,166592.0,115.0,465.0,180.0,705.0,1058.0,1618.0,173968.0,7135.0,177560.0,1695.0,1595.0,1142.0,181865.0
2011-02-02,3030.0,4900.0,710.0,415.0,838.0,3728.0,210.0,520.0,180.0,670.0,1420.0,650.0,2068.0,130.0,2565.0,4700.0,11202.0,12382.0,912.0,13455.0,2828.0,5530.0,7142.0,320.0,86245.0,380.0,94000.0,105000.0,850.0,370.0,106220.0,465.0,108332.0,90.0,1030.0,110212.0,110630.0,100.0,120.0,290.0,228.0,60.0,1002.0,80.0,430.0,170.0,445.0,2008.0,2810.0,390.0,380.0,995.0,350.0,1302.0,330.0,1050.0,1218.0,2000.0,2050.0,40.0,2582.0,2505.0,2178.0,2228.0,60.0,4840.0,550.0,90.0,7590.0,80.0,140.0,100.0,40.0,50.0,958.0,290.0,260.0,358.0,920.0,60.0,70.0,68.0,122.0,230.0,70.0,870.0,250.0,10982.0,11860.0,2960.0,868.0,16818.0,1630.0,995.0,3525.0,20345.0,20345.0,21090.0,21090.0,1678.0,161000.0,115.0,475.0,180.0,762.0,1122.0,1750.0,170268.0,7170.0,174202.0,1690.0,1568.0,1170.0,179325.0
2011-02-03,3015.0,4900.0,710.0,405.0,825.0,3718.0,208.0,520.0,180.0,670.0,1415.0,640.0,2060.0,130.0,2555.0,4675.0,11200.0,12382.0,885.0,13382.0,2732.0,5262.0,6840.0,310.0,86160.0,380.0,93608.0,105000.0,848.0,370.0,106220.0,455.0,108155.0,90.0,1010.0,109168.0,109170.0,100.0,110.0,290.0,208.0,60.0,988.0,80.0,420.0,170.0,425.0,1990.0,2775.0,390.0,380.0,990.0,350.0,1295.0,330.0,1050.0,1210.0,1995.0,2050.0,40.0,2578.0,2498.0,2170.0,2220.0,60.0,4835.0,550.0,90.0,7598.0,80.0,140.0,100.0,40.0,50.0,940.0,290.0,260.0,382.0,948.0,60.0,60.0,85.0,130.0,230.0,70.0,870.0,250.0,11042.0,11918.0,2950.0,845.0,16842.0,1612.0,980.0,3505.0,20348.0,20348.0,21020.0,21020.0,1638.0,151905.0,110.0,438.0,180.0,772.0,1042.0,1712.0,160228.0,7128.0,164015.0,1635.0,1428.0,1138.0,168935.0
2011-02-04,3005.0,4892.0,710.0,398.0,812.0,3705.0,200.0,518.0,180.0,660.0,1410.0,640.0,2050.0,130.0,2542.0,4655.0,11165.0,12355.0,868.0,13295.0,2635.0,5012.0,6555.0,302.0,86062.0,380.0,93222.0,105000.0,840.0,370.0,106220.0,448.0,108142.0,90.0,990.0,109138.0,109138.0,90.0,102.0,290.0,195.0,52.0,980.0,80.0,415.0,165.0,405.0,1965.0,2752.0,390.0,380.0,985.0,350.0,1290.0,330.0,1042.0,1210.0,1990.0,2050.0,40.0,2570.0,2490.0,2160.0,2215.0,60.0,4830.0,540.0,90.0,7600.0,80.0,140.0,100.0,40.0,50.0,928.0,290.0,265.0,408.0,972.0,60.0,60.0,95.0,138.0,220.0,70.0,870.0,250.0,11102.0,11975.0,2940.0,842.0,16865.0,1595.0,980.0,3485.0,20350.0,20350.0,20992.0,20992.0,1605.0,151152.0,110.0,448.0,182.0,748.0,1002.0,1620.0,158802.0,7048.0,162262.0,1580.0,1262.0,1092.0,166432.0
2011-02-05, 2995, 4890, 710, 390, 802, 3692, 210, 520, 180, 660, 1410, 640, 2042, 130, 2532, 4638, 11130, 12315, 855, 13202, 2540, 4705, 6300, 292, 85945, 380, 92852, 105000, 840, 370, 106215, 438, 108128, 90, 970, 109105, 109105, 90, 100, 280, 185, 50, 980, 80, 410, 160, 388, 1945, 2710, 382, 380, 980, 350, 1280, 330, 1040, 1210, 1982, 2050, 40, 2560, 2480, 2155, 2210, 60, 4822, 540, 90, 7600, 80, 140, 100, 40, 50, 938, 290, 330, 420, 1000, 60, 60, 105, 140, 220, 70, 865, 250, 11168, 12035, 2930, 898, 16978, 1578, 1038, 3472, 20452, 20452, 21150, 21150, 1555, 151068, 115, 468, 200, 775, 1105, 1705, 158698, 6972, 162038, 1552, 1138, 1080, 165920
2011-02-06, 2985, 4880, 710, 380, 790, 3682, 210, 520, 180, 660, 1410, 630, 2040, 130, 2522, 4620, 11095, 12278, 838, 13120, 2468, 2808, 4902, 285, 85832, 375, 91338, 105000, 840, 370, 106210, 430, 108115, 90, 952, 109072, 109072, 90, 90, 280, 175, 50, 970, 80, 402, 160, 370, 1928, 2662, 380, 375, 980, 350, 1272, 330, 1040, 1200, 1978, 2055, 40, 2558, 2470, 2148, 2200, 60, 4818, 540, 90, 7600, 80, 140, 90, 40, 50, 958, 290, 410, 420, 1010, 60, 60, 122, 150, 220, 70, 860, 250, 11225, 12092, 2920, 942, 17078, 1565, 1092, 3512, 20590, 20590, 21338, 21338, 1452, 151050, 118, 460, 222, 808, 1188, 1830, 158855, 6872, 162065, 1552, 1068, 1080, 165798
2011-02-07, 2972, 4880, 700, 372, 778, 3670, 210, 525, 175, 660, 1410, 630, 2040, 128, 2520, 4600, 11065, 12248, 825, 13040, 2470, 2562, 4168, 278, 85738, 370, 90502, 105000, 840, 370, 106210, 420, 108102, 90, 935, 109042, 109042, 95, 95, 280, 182, 50, 975, 72, 400, 160, 352, 1910, 2652, 380, 370, 980, 348, 1270, 330, 1040, 1200, 1970, 2060, 40, 2550, 2462, 2140, 2198, 60, 4810, 540, 90, 7600, 80, 140, 90, 40, 50, 968, 290, 480, 430, 1015, 60, 60, 140, 155, 220, 70, 860, 255, 11268, 12138, 2915, 1018, 17192, 1550, 1135, 3540, 20730, 20730, 21552, 21552, 1430, 151128, 125, 518, 238, 808, 1208, 1872, 159042, 6885, 162252, 1635, 1200, 1165, 165968
2011-02-08, 2960, 4875, 700, 365, 768, 3660, 210, 530, 170, 652, 1410, 625, 2035, 120, 2510, 4585, 11030, 12218, 812, 12965, 2692, 2745, 4340, 270, 85642, 370, 90578, 105000, 830, 370, 106210, 412, 108092, 90, 918, 109012, 109018, 100, 105, 280, 205, 55, 985, 70, 395, 160, 338, 1908, 2670, 380, 370, 980, 340, 1262, 330, 1032, 1195, 1965, 2060, 40, 2548, 2458, 2130, 2190, 60, 4802, 535, 90, 7600, 80, 140, 90, 40, 50, 1015, 282, 560, 430, 1028, 60, 60, 172, 160, 220, 70, 860, 280, 11330, 12212, 2910, 1092, 17340, 1560, 1195, 3590, 20932, 20932, 21872, 21872, 1428, 151342, 135, 585, 265, 870, 1252, 1930, 159308, 7012, 162612, 1765, 1375, 1280, 166722
2011-02-09, 2945, 4870, 700, 360, 758, 3650, 218, 532, 170, 650, 1410, 620, 2030, 120, 2510, 4568, 11005, 12185, 798, 12895, 2982, 3040, 4708, 260, 85555, 370, 90848, 105000, 830, 370, 106205, 402, 108080, 88, 902, 108988, 108988, 108, 108, 282, 215, 60, 995, 70, 390, 160, 330, 1912, 2702, 380, 370, 972, 340, 1260, 330, 1030, 1190, 1958, 2060, 40, 2540, 2450, 2130, 2190, 60, 4800, 530, 85, 7600, 80, 140, 90, 48, 50, 1110, 280, 638, 430, 1040, 60, 60, 215, 168, 220, 70, 860, 328, 11418, 12325, 2898, 1122, 17485, 1588, 1310, 3698, 21182, 21182, 22165, 22165, 1402, 151630, 145, 598, 280, 945, 1305, 2002, 159772, 7025, 163065, 1780, 1405, 1290, 167482
2011-02-10, 2932, 4870, 700, 352, 748, 3640, 220, 540, 170, 650, 1412, 620, 2030, 120, 2510, 4552, 10968, 12152, 785, 12855, 3208, 3295, 5018, 260, 85490, 370, 91088, 105000, 830, 370, 106200, 398, 108068, 80, 890, 108960, 108960, 118, 115, 285, 232, 65, 1010, 70, 390, 160, 330, 1925, 2760, 380, 370, 970, 340, 1252, 330, 1030, 1190, 1950, 2060, 40, 2540, 2442, 2120, 2188, 60, 4798, 530, 80, 7602, 80, 140, 90, 50, 50, 1242, 280, 710, 440, 1058, 60, 60, 262, 172, 212, 70, 865, 375, 11520, 12462, 2888, 1180, 17635, 1645, 1415, 3762, 21395, 21395, 22438, 22438, 1342, 151905, 158, 638, 310, 980, 1385, 2072, 160180, 6945, 163365, 1828, 1605, 1330, 167855
2011-02-11, 2922, 4860, 700, 345, 738, 3710, 220, 542, 170, 650, 1420, 620, 2030, 120, 2502, 4548, 10945, 12130, 775, 12890, 3372, 3460, 5228, 270, 85450, 370, 91245, 105000, 830, 370, 106200, 390, 108058, 80, 898, 108952, 108952, 128, 120, 290, 252, 68, 1032, 70, 380, 160, 330, 1950, 2788, 380, 370, 970, 340, 1250, 330, 1025, 1182, 1945, 2060, 40, 2530, 2440, 2120, 2180, 60, 4790, 530, 80, 7605, 80, 140, 90, 50, 50, 1385, 280, 788, 440, 1072, 60, 70, 280, 180, 210, 70, 882, 402, 11665, 12648, 2878, 1265, 17890, 1702, 1485, 3835, 21720, 21720, 22830, 22830, 1288, 152358, 182, 650, 340, 1035, 1450, 2208, 160798, 6862, 163868, 1915, 1652, 1440, 168700
2011-02-12, 2912, 4860, 700, 340, 728, 3768, 220, 550, 170, 648, 1420, 612, 2030, 120, 2500, 4618, 10932, 12122, 762, 12992, 3622, 3690, 5570, 308, 85490, 370, 91602, 105000, 828, 370, 106200, 380, 108048, 80, 925, 108968, 108968, 138, 125, 290, 260, 75, 1050, 70, 380, 160, 330, 1975, 2810, 380, 370, 970, 340, 1242, 330, 1020, 1180, 1940, 2060, 40, 2530, 2432, 2112, 2180, 60, 4790, 530, 80, 7605, 80, 140, 90, 55, 50, 1475, 280, 835, 478, 1102, 70, 70, 260, 190, 210, 70, 892, 410, 11790, 12832, 2870, 1318, 18095, 1760, 1522, 3918, 22012, 22012, 23138, 23138, 1245, 152722, 198, 682, 352, 1010, 1425, 2215, 161298, 6785, 164280, 1952, 1615, 1445, 169242
2011-02-13, 2902, 4855, 695, 332, 720, 3755, 228, 555, 170, 640, 1420, 610, 2030, 120, 2500, 4655, 10980, 12175, 752, 13128, 3918, 3992, 6022, 318, 85592, 370, 92140, 105000, 820, 370, 106200, 372, 108038, 80, 998, 109015, 109012, 140, 130, 290, 270, 78, 1070, 70, 380, 168, 322, 1995, 2848, 380, 370, 970, 340, 1240, 330, 1020, 1180, 1930, 2062, 40, 2530, 2430, 2110, 2180, 60, 4788, 520, 80, 7608, 80, 140, 90, 60, 50, 1520, 280, 878, 540, 1180, 70, 70, 280, 192, 210, 70, 905, 458, 11962, 13022, 2870, 1370, 18332, 1812, 1552, 4015, 22350, 22350, 23530, 23530, 1298, 153150, 218, 750, 368, 1040, 1448, 2255, 161718, 6858, 164745, 2008, 1642, 1432, 169725
