, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-04-05,6551.0,9039.0,4213.0,4214.0,6782.0,8321.0,205.0,632.0,377.0,1844.0,3068.0,2511.0,5510.0,1038.0,7201.0,9193.0,14110.0,15821.0,2239.0,21724.0,12814.0,12546.0,775.0,63091.0,3854.0,79297.0,67562.0,1976.0,1688.0,66793.0,2052.0,65168.0,309.0,3951.0,66490.0,76515.0,496.0,483.0,502.0,1224.0,1249.0,936.0,2463.0,314.0,1346.0,557.0,1726.0,3309.0,4205.0,571.0,827.0,1524.0,518.0,1577.0,1292.0,1804.0,2924.0,4980.0,1831.0,204.0,2708.0,2638.0,2096.0,2009.0,414.0,3692.0,482.0,587.0,6438.0,160.0,175.0,629.0,855.0,231.0,2010.0,2107.0,1206.0,377.0,378.0,769.0,415.0,88.0,138.0,1777.0,303.0,4830.0,2171.0,14312.0,15667.0,10242.0,5821.0,31020.0,16292.0,13771.0,17635.0,48655.0,48655.0,49332.0,49332.0,772.0,123273.0,651.0,1313.0,89.0,785.0,3510.0,4645.0,135689.0,7004.0,133657.0,1641.0,1172.0,1311.0,143369.0
2004-04-06,7686.0,9405.0,4898.0,5078.0,7517.0,10318.0,220.0,652.0,408.0,2259.0,3892.0,2708.0,6536.0,1004.0,8088.0,11197.0,14933.0,16744.0,2300.0,23427.0,16404.0,12995.0,789.0,64449.0,4182.0,81447.0,74219.0,2272.0,1899.0,78209.0,2464.0,80923.0,404.0,4094.0,88161.0,76800.0,488.0,471.0,495.0,1367.0,1206.0,1024.0,2506.0,336.0,1340.0,595.0,1687.0,3525.0,4484.0,591.0,1192.0,1929.0,693.0,1662.0,1466.0,1869.0,3106.0,5272.0,1863.0,288.0,2670.0,2576.0,2064.0,2033.0,418.0,4102.0,240.0,652.0,6537.0,193.0,208.0,655.0,868.0,232.0,1988.0,2212.0,1149.0,423.0,488.0,959.0,381.0,85.0,120.0,1737.0,314.0,5319.0,2443.0,15253.0,17004.0,11357.0,6110.0,37947.0,18097.0,14398.0,20029.0,57977.0,57977.0,58644.0,58644.0,794.0,137661.0,632.0,1380.0,91.0,1086.0,3866.0,5073.0,146349.0,6869.0,143665.0,1580.0,1157.0,1259.0,146397.0
2004-04-07,8332.0,9296.0,4666.0,4953.0,6795.0,10399.0,230.0,675.0,423.0,2584.0,4448.0,2751.0,7141.0,924.0,9045.0,12663.0,15964.0,17751.0,2333.0,24448.0,17276.0,13647.0,786.0,66724.0,4284.0,84347.0,68594.0,2670.0,2007.0,73355.0,2709.0,76555.0,473.0,4123.0,84531.0,76800.0,534.0,509.0,511.0,1590.0,1188.0,1129.0,2597.0,397.0,1625.0,680.0,2041.0,3743.0,4680.0,602.0,1195.0,2019.0,741.0,1992.0,1449.0,1966.0,3344.0,5524.0,1867.0,262.0,2816.0,2658.0,2039.0,1992.0,422.0,4392.0,137.0,787.0,6650.0,183.0,197.0,645.0,817.0,226.0,1942.0,2024.0,1087.0,416.0,448.0,1087.0,324.0,83.0,90.0,1507.0,315.0,5199.0,2516.0,15712.0,17958.0,12048.0,5850.0,38301.0,18726.0,13946.0,20869.0,59170.0,59170.0,59823.0,59823.0,763.0,141331.0,583.0,1259.0,88.0,1148.0,3950.0,5363.0,152476.0,6823.0,150317.0,1559.0,1202.0,1231.0,154129.0
2004-04-08,8661.0,9167.0,4330.0,4522.0,5973.0,9624.0,233.0,681.0,418.0,2786.0,4869.0,2568.0,7385.0,895.0,9572.0,12223.0,16904.0,18673.0,2354.0,25379.0,17028.0,14279.0,756.0,67878.0,4387.0,86641.0,60313.0,3117.0,2044.0,65353.0,2739.0,68535.0,519.0,4168.0,76546.0,76800.0,528.0,511.0,505.0,1636.0,1173.0,1131.0,2632.0,391.0,1643.0,683.0,2104.0,4085.0,4899.0,600.0,1031.0,1841.0,714.0,2200.0,1285.0,1988.0,3380.0,5542.0,1856.0,240.0,3126.0,2943.0,2217.0,2037.0,426.0,4570.0,117.0,848.0,6661.0,176.0,190.0,658.0,796.0,227.0,1874.0,1706.0,1072.0,410.0,423.0,1170.0,311.0,80.0,76.0,1402.0,327.0,4887.0,2483.0,15468.0,17937.0,12235.0,5487.0,38553.0,18480.0,13412.0,20735.0,59288.0,59288.0,59927.0,59927.0,738.0,142320.0,558.0,1223.0,86.0,1073.0,3972.0,5487.0,153709.0,6801.0,151571.0,1554.0,1218.0,1215.0,155519.0
2004-04-09,9068.0,8967.0,4248.0,4202.0,5320.0,9297.0,233.0,673.0,401.0,2857.0,4939.0,2385.0,7278.0,827.0,9695.0,11587.0,17386.0,19077.0,2354.0,25572.0,16481.0,14713.0,671.0,68014.0,4347.0,87431.0,59219.0,3423.0,1933.0,64445.0,2599.0,67283.0,489.0,3998.0,74300.0,76800.0,504.0,477.0,485.0,1506.0,1122.0,1056.0,2540.0,405.0,1701.0,694.0,2082.0,3962.0,5114.0,573.0,857.0,1689.0,674.0,2180.0,1146.0,1917.0,3291.0,5410.0,1837.0,190.0,3290.0,3142.0,2502.0,2262.0,433.0,4789.0,97.0,853.0,6681.0,170.0,183.0,638.0,764.0,221.0,1804.0,1506.0,1108.0,404.0,425.0,1175.0,304.0,78.0,73.0,1235.0,321.0,4636.0,2418.0,15185.0,17673.0,12203.0,5108.0,38285.0,17946.0,12518.0,20263.0,58548.0,58548.0,59173.0,59173.0,704.0,142145.0,490.0,1155.0,84.0,1059.0,3959.0,5530.0,153661.0,6795.0,151547.0,1532.0,1220.0,1188.0,155552.0
2004-04-10,9126.0,8536.0,3649.0,3777.0,4628.0,8404.0,229.0,657.0,374.0,2807.0,4764.0,2200.0,6924.0,741.0,9401.0,11036.0,17352.0,18928.0,2313.0,25196.0,14761.0,14960.0,567.0,66690.0,4180.0,86625.0,52812.0,3608.0,1839.0,58784.0,2604.0,62189.0,475.0,3718.0,69589.0,76800.0,516.0,470.0,487.0,1473.0,1099.0,1023.0,2442.0,430.0,1804.0,716.0,2195.0,3900.0,5078.0,523.0,582.0,1413.0,572.0,2037.0,991.0,1818.0,3022.0,5085.0,1783.0,135.0,3235.0,3114.0,2621.0,2479.0,446.0,5094.0,77.0,821.0,6654.0,143.0,155.0,604.0,707.0,207.0,1723.0,1409.0,1173.0,398.0,431.0,1071.0,271.0,77.0,74.0,1063.0,302.0,4199.0,2200.0,14739.0,17244.0,11883.0,4683.0,37677.0,16750.0,10951.0,19207.0,56884.0,56884.0,57496.0,57496.0,656.0,141024.0,419.0,1008.0,82.0,993.0,3799.0,5417.0,152609.0,6776.0,150511.0,1514.0,1205.0,1177.0,154568.0
2004-04-11,8726.0,8082.0,3148.0,3303.0,4080.0,7395.0,221.0,634.0,347.0,2647.0,4480.0,1974.0,6419.0,685.0,8901.0,9979.0,16966.0,18452.0,2247.0,24566.0,12775.0,14981.0,514.0,65004.0,4000.0,84791.0,45938.0,3712.0,1817.0,50651.0,2651.0,52924.0,474.0,3538.0,59244.0,76800.0,533.0,471.0,493.0,1495.0,1096.0,1000.0,2402.0,453.0,1900.0,735.0,2301.0,3948.0,4993.0,491.0,447.0,1221.0,506.0,1730.0,887.0,1723.0,2689.0,4588.0,1749.0,94.0,3021.0,2921.0,2525.0,2501.0,466.0,5207.0,57.0,751.0,6589.0,117.0,128.0,571.0,643.0,194.0,1618.0,1351.0,1247.0,392.0,414.0,925.0,239.0,75.0,64.0,917.0,284.0,3559.0,1867.0,13918.0,16390.0,11336.0,4279.0,36677.0,15209.0,9666.0,17691.0,54368.0,54368.0,54966.0,54966.0,612.0,138736.0,354.0,863.0,80.0,841.0,3530.0,5155.0,150110.0,6695.0,147973.0,1503.0,1192.0,1178.0,152112.0
2004-04-12,8284.0,7764.0,2909.0,3005.0,3694.0,6806.0,215.0,611.0,321.0,2450.0,4178.0,1814.0,5963.0,652.0,8324.0,8998.0,16449.0,17872.0,2175.0,23863.0,11577.0,14780.0,487.0,63507.0,3805.0,82827.0,73724.0,3753.0,1767.0,78019.0,2600.0,78956.0,466.0,3435.0,81669.0,76800.0,521.0,461.0,488.0,1486.0,1076.0,966.0,2353.0,440.0,1918.0,713.0,2270.0,3901.0,4957.0,481.0,401.0,1120.0,486.0,1386.0,825.0,1638.0,2456.0,4176.0,1734.0,82.0,2688.0,2597.0,2238.0,2321.0,486.0,5038.0,37.0,656.0,6527.0,106.0,116.0,547.0,589.0,186.0,1504.0,1308.0,1327.0,385.0,366.0,796.0,212.0,74.0,42.0,791.0,269.0,2943.0,1534.0,12854.0,15169.0,10815.0,3932.0,35555.0,13755.0,8813.0,16199.0,51754.0,51754.0,52341.0,52341.0,578.0,136009.0,306.0,741.0,78.0,685.0,3221.0,4796.0,146883.0,6450.0,144504.0,1469.0,1157.0,1163.0,148655.0
2004-04-13,7943.0,7606.0,2787.0,2912.0,3405.0,6581.0,210.0,589.0,299.0,2255.0,3911.0,1708.0,5596.0,631.0,7822.0,8417.0,15802.0,17188.0,2111.0,23100.0,10968.0,14443.0,484.0,62503.0,3626.0,81158.0,71641.0,3752.0,1699.0,77400.0,2589.0,80415.0,465.0,3400.0,86601.0,76800.0,485.0,431.0,463.0,1405.0,1036.0,894.0,2271.0,412.0,1818.0,662.0,2101.0,3675.0,4877.0,490.0,391.0,1075.0,478.0,1176.0,776.0,1578.0,2330.0,3934.0,1724.0,79.0,2361.0,2250.0,1872.0,1996.0,503.0,4719.0,17.0,560.0,6478.0,102.0,112.0,527.0,542.0,179.0,1400.0,1274.0,1410.0,379.0,309.0,744.0,204.0,72.0,24.0,703.0,261.0,2519.0,1293.0,11890.0,13945.0,10307.0,3636.0,34457.0,12597.0,8238.0,14958.0,49416.0,49416.0,49990.0,49990.0,552.0,133428.0,294.0,663.0,76.0,554.0,2940.0,4409.0,143698.0,6141.0,140991.0,1427.0,1066.0,1127.0,145013.0
2004-04-14,7700.0,7473.0,2732.0,2904.0,3166.0,6546.0,205.0,570.0,280.0,2078.0,3674.0,1630.0,5287.0,609.0,7405.0,8154.0,15195.0,16536.0,2051.0,22325.0,10597.0,14064.0,471.0,61769.0,3451.0,79822.0,70000.0,3696.0,1602.0,75390.0,2414.0,78058.0,410.0,3234.0,83605.0,76800.0,436.0,385.0,428.0,1228.0,973.0,775.0,2119.0,377.0,1704.0,622.0,1944.0,3360.0,4676.0,499.0,412.0,1074.0,474.0,1059.0,739.0,1537.0,2272.0,3805.0,1716.0,87.0,2149.0,2002.0,1555.0,1646.0,513.0,4366.0,10.0,485.0,6430.0,102.0,111.0,508.0,508.0,174.0,1307.0,1249.0,1498.0,373.0,280.0,724.0,207.0,71.0,13.0,661.0,268.0,2337.0,1205.0,11270.0,13053.0,9830.0,3382.0,33440.0,11822.0,7694.0,14100.0,47541.0,47541.0,48103.0,48103.0,532.0,131140.0,308.0,662.0,75.0,474.0,2733.0,4076.0,140848.0,5861.0,137834.0,1372.0,981.0,1076.0,141643.0
