, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-06-26,26687.0,31080.0,5427.0,6071.0,6720.0,18710.0,143.0,525.0,780.0,1986.0,3012.0,3231.0,6415.0,631.0,8884.0,24687.0,31981.0,34147.0,2465.0,40023.0,4462.0,6237.0,207.0,168886.0,5921.0,185461.0,168200.0,5907.0,4380.0,177820.0,6939.0,181858.0,1649.0,8990.0,189105.0,190181.0,497.0,252.0,226.0,1913.0,2443.0,388.0,2741.0,549.0,1985.0,1332.0,3390.0,1431.0,2346.0,951.0,965.0,1777.0,1887.0,2607.0,2720.0,6957.0,8333.0,11149.0,12382.0,78.0,7222.0,6173.0,2680.0,2511.0,112.0,5368.0,240.0,393.0,5402.0,1104.0,1104.0,1585.0,1233.0,324.0,435.0,1536.0,4458.0,1331.0,1041.0,50.0,99.0,0.0,95.0,1127.0,522.0,4376.0,668.0,12692.0,13891.0,18303.0,3490.0,44541.0,9047.0,5829.0,13738.0,58279.0,58279.0,58414.0,58414.0,82.0,257579.0,114.0,153.0,53.0,203.0,717.0,1180.0,260942.0,5279.0,259961.0,1699.0,716.0,1070.0,267558.0
2006-06-27,25648.0,27628.0,5223.0,6172.0,6554.0,15856.0,119.0,477.0,747.0,1866.0,2821.0,2910.0,5896.0,608.0,8417.0,21514.0,31096.0,33167.0,2313.0,35373.0,4179.0,5591.0,199.0,156783.0,5493.0,171701.0,166004.0,5716.0,4541.0,176523.0,6744.0,181321.0,1684.0,9744.0,191106.0,191141.0,458.0,251.0,210.0,1775.0,2640.0,366.0,3016.0,519.0,2126.0,1549.0,3540.0,1938.0,2402.0,941.0,868.0,1639.0,1753.0,2377.0,2599.0,7237.0,8532.0,11228.0,12281.0,74.0,7094.0,5979.0,2755.0,2491.0,106.0,5168.0,240.0,377.0,5315.0,1016.0,1016.0,1328.0,1001.0,311.0,443.0,1402.0,4439.0,1341.0,973.0,39.0,96.0,0.0,102.0,1000.0,502.0,4335.0,618.0,12413.0,13540.0,17473.0,3343.0,42698.0,8802.0,5400.0,14135.0,56834.0,56834.0,56952.0,56952.0,72.0,251896.0,110.0,144.0,49.0,195.0,692.0,1120.0,257744.0,5292.0,259311.0,1659.0,716.0,1087.0,263069.0
2006-06-28,24620.0,26572.0,5313.0,6487.0,6224.0,15419.0,93.0,420.0,715.0,1751.0,2634.0,2673.0,5463.0,586.0,7805.0,19427.0,31184.0,33192.0,2161.0,37497.0,3919.0,5271.0,192.0,151227.0,5092.0,163007.0,165211.0,5647.0,4647.0,176145.0,6264.0,181412.0,1585.0,9803.0,191599.0,191677.0,422.0,230.0,189.0,1698.0,2653.0,345.0,3088.0,468.0,2100.0,1379.0,3506.0,2278.0,2749.0,923.0,794.0,1518.0,1625.0,2082.0,2460.0,7097.0,8507.0,11266.0,12176.0,71.0,6689.0,5513.0,2529.0,2383.0,87.0,5015.0,240.0,361.0,5291.0,945.0,945.0,1268.0,903.0,299.0,446.0,1302.0,4426.0,1355.0,948.0,37.0,94.0,0.0,130.0,908.0,477.0,4290.0,573.0,12186.0,13287.0,16665.0,3130.0,41493.0,8566.0,5014.0,12045.0,53538.0,53538.0,53640.0,53640.0,72.0,249109.0,106.0,141.0,49.0,185.0,670.0,1080.0,254723.0,5277.0,256257.0,1598.0,674.0,1097.0,259951.0
2006-06-29,23249.0,26533.0,5452.0,6542.0,5877.0,15551.0,80.0,376.0,687.0,1647.0,2462.0,2503.0,5112.0,564.0,7332.0,19106.0,29587.0,31541.0,2008.0,35628.0,3687.0,5018.0,185.0,148798.0,4724.0,159475.0,158451.0,5581.0,4559.0,169376.0,5615.0,174696.0,1391.0,8993.0,184712.0,185050.0,388.0,200.0,171.0,1543.0,2664.0,324.0,3091.0,418.0,1969.0,1227.0,3331.0,2197.0,3080.0,908.0,736.0,1399.0,1500.0,1797.0,2371.0,6800.0,8201.0,10935.0,12070.0,67.0,6235.0,4946.0,2133.0,2027.0,78.0,4698.0,240.0,347.0,5321.0,887.0,887.0,1219.0,869.0,288.0,450.0,1242.0,4425.0,1369.0,963.0,37.0,92.0,0.0,149.0,849.0,451.0,4247.0,537.0,12030.0,13073.0,15904.0,2926.0,40370.0,8274.0,4602.0,11752.0,52122.0,52122.0,52210.0,52210.0,69.0,245248.0,102.0,136.0,47.0,177.0,662.0,1058.0,251287.0,5265.0,252875.0,1512.0,628.0,1085.0,256610.0
2006-06-30,21773.0,26482.0,5402.0,6330.0,5582.0,15340.0,72.0,348.0,660.0,1557.0,2321.0,2360.0,4819.0,543.0,6938.0,18905.0,28928.0,30822.0,1861.0,34478.0,3472.0,4886.0,179.0,146931.0,4387.0,155690.0,144042.0,5440.0,4282.0,156229.0,5016.0,162913.0,1205.0,7906.0,173501.0,174241.0,356.0,183.0,155.0,1440.0,2680.0,304.0,3101.0,378.0,1892.0,1167.0,3188.0,2042.0,3130.0,915.0,772.0,1409.0,1412.0,1596.0,2355.0,6579.0,7927.0,10584.0,11977.0,64.0,6141.0,4756.0,1920.0,1633.0,75.0,4266.0,240.0,334.0,5304.0,845.0,845.0,1173.0,826.0,281.0,436.0,1172.0,4421.0,1382.0,965.0,32.0,89.0,0.0,154.0,833.0,429.0,4191.0,507.0,11939.0,12943.0,15197.0,2745.0,39176.0,7916.0,4247.0,11622.0,50798.0,50798.0,50876.0,50876.0,65.0,236186.0,99.0,131.0,45.0,167.0,624.0,1031.0,242572.0,5261.0,244297.0,1464.0,616.0,1065.0,248257.0
2006-07-01,20633.0,24357.0,5125.0,5980.0,5253.0,14747.0,62.0,322.0,634.0,1466.0,2194.0,2241.0,4564.0,522.0,6621.0,18348.0,28486.0,30332.0,1725.0,33743.0,3294.0,5051.0,173.0,154796.0,4078.0,161544.0,123557.0,5242.0,3979.0,134630.0,4498.0,141255.0,1045.0,6961.0,152216.0,153574.0,326.0,169.0,173.0,1372.0,2708.0,285.0,3130.0,342.0,1831.0,1083.0,3082.0,1973.0,3044.0,915.0,770.0,1405.0,1353.0,1483.0,2366.0,6475.0,7780.0,10338.0,11979.0,61.0,6053.0,4590.0,1939.0,1484.0,69.0,3986.0,247.0,323.0,5337.0,831.0,831.0,1130.0,799.0,270.0,405.0,1111.0,4409.0,1396.0,975.0,26.0,87.0,0.0,161.0,745.0,409.0,4110.0,483.0,11839.0,12833.0,14555.0,2581.0,34511.0,7594.0,4003.0,11873.0,46384.0,46384.0,46454.0,46454.0,64.0,221472.0,96.0,128.0,43.0,158.0,589.0,992.0,229958.0,5259.0,232044.0,1430.0,596.0,1048.0,236728.0
2006-07-02,19565.0,21775.0,4821.0,5690.0,4900.0,14077.0,56.0,297.0,606.0,1382.0,2069.0,2108.0,4296.0,502.0,6308.0,17440.0,27508.0,29314.0,1601.0,32501.0,3139.0,4925.0,166.0,154859.0,3793.0,164397.0,127068.0,5022.0,3731.0,136268.0,4065.0,140482.0,900.0,6158.0,146584.0,146555.0,297.0,154.0,207.0,1292.0,2772.0,267.0,3200.0,309.0,1720.0,995.0,2910.0,1895.0,2974.0,915.0,715.0,1357.0,1296.0,1411.0,2295.0,6389.0,7672.0,10190.0,12198.0,59.0,6175.0,4631.0,1968.0,1458.0,62.0,3845.0,257.0,312.0,5298.0,798.0,798.0,1091.0,756.0,256.0,384.0,1029.0,4397.0,1409.0,984.0,19.0,84.0,0.0,162.0,680.0,392.0,4002.0,461.0,11701.0,12660.0,13928.0,2433.0,31997.0,7193.0,3731.0,11229.0,43227.0,43227.0,43288.0,43288.0,61.0,196857.0,93.0,123.0,41.0,153.0,556.0,943.0,204113.0,5264.0,206333.0,1390.0,568.0,1027.0,211267.0
2006-07-03,18612.0,21762.0,4487.0,5421.0,4538.0,13445.0,42.0,267.0,581.0,1304.0,1953.0,1977.0,4041.0,483.0,5980.0,16569.0,26242.0,28011.0,1488.0,30965.0,2996.0,4763.0,161.0,150860.0,3530.0,160382.0,123421.0,4795.0,3516.0,132462.0,3768.0,136970.0,777.0,5484.0,143126.0,143341.0,268.0,139.0,243.0,1213.0,2839.0,249.0,3273.0,281.0,1601.0,924.0,2728.0,1800.0,2899.0,907.0,603.0,1235.0,1246.0,1295.0,2160.0,6339.0,7568.0,10008.0,12424.0,56.0,6280.0,4735.0,2018.0,1499.0,54.0,3799.0,267.0,302.0,5252.0,745.0,745.0,1050.0,711.0,245.0,372.0,961.0,4386.0,1423.0,1001.0,10.0,81.0,0.0,169.0,634.0,375.0,3837.0,442.0,11531.0,12477.0,13322.0,2303.0,31133.0,6741.0,3499.0,10532.0,41665.0,41665.0,41716.0,41716.0,58.0,191255.0,91.0,119.0,39.0,144.0,529.0,897.0,195900.0,5271.0,197400.0,1362.0,545.0,1006.0,200674.0
2006-07-04,17808.0,21632.0,4249.0,5156.0,4211.0,13041.0,36.0,236.0,559.0,1244.0,1857.0,1866.0,3826.0,466.0,5687.0,15760.0,25035.0,26774.0,1385.0,29490.0,2864.0,4617.0,155.0,146478.0,3288.0,155619.0,129532.0,4583.0,3314.0,135850.0,3495.0,138078.0,674.0,4926.0,141417.0,141109.0,242.0,128.0,279.0,1145.0,2907.0,233.0,3349.0,258.0,1478.0,857.0,2543.0,1692.0,2821.0,901.0,520.0,1138.0,1206.0,1150.0,2043.0,6361.0,7556.0,9874.0,12650.0,53.0,6393.0,4857.0,2121.0,1578.0,54.0,3804.0,277.0,292.0,5252.0,696.0,696.0,1010.0,673.0,236.0,368.0,910.0,4378.0,1436.0,1022.0,8.0,79.0,0.0,168.0,601.0,360.0,3652.0,425.0,11281.0,12209.0,12772.0,2189.0,30336.0,6286.0,3301.0,9883.0,40219.0,40219.0,40259.0,40259.0,57.0,185193.0,88.0,115.0,38.0,136.0,507.0,850.0,190007.0,5281.0,191622.0,1339.0,528.0,987.0,195055.0
2006-07-05,16974.0,20904.0,4054.0,4911.0,3950.0,14266.0,36.0,210.0,541.0,1197.0,1778.0,1774.0,3646.0,449.0,5437.0,15725.0,23987.0,25702.0,1291.0,28198.0,2735.0,4482.0,150.0,142402.0,3066.0,151081.0,160000.0,4392.0,3179.0,167177.0,3288.0,169754.0,593.0,4481.0,171377.0,170225.0,215.0,122.0,315.0,1123.0,2980.0,216.0,3438.0,237.0,1365.0,817.0,2365.0,1620.0,2741.0,898.0,457.0,1057.0,1174.0,1023.0,1958.0,6388.0,7560.0,9788.0,12880.0,51.0,6563.0,4986.0,2198.0,1672.0,54.0,3856.0,287.0,284.0,5317.0,657.0,657.0,973.0,638.0,229.0,375.0,869.0,4372.0,1450.0,1052.0,9.0,76.0,0.0,169.0,571.0,345.0,3486.0,409.0,11030.0,11921.0,12267.0,2088.0,29608.0,5864.0,3130.0,10587.0,40195.0,40195.0,40227.0,40227.0,56.0,194328.0,86.0,113.0,36.0,128.0,495.0,814.0,194119.0,5292.0,194853.0,1342.0,519.0,973.0,196480.0
