, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-03-12,3674.0,5453.0,781.0,590.0,757.0,3560.0,139.0,330.0,154.0,506.0,1072.0,713.0,1786.0,247.0,2669.0,4580.0,14378.0,15227.0,844.0,18798.0,6035.0,5738.0,379.0,47691.0,879.0,54573.0,87136.0,1327.0,401.0,88873.0,976.0,91161.0,102.0,1734.0,92873.0,92863.0,262.0,271.0,275.0,501.0,679.0,251.0,1357.0,149.0,527.0,298.0,632.0,2220.0,2769.0,288.0,370.0,1139.0,353.0,1356.0,387.0,985.0,1168.0,1821.0,1346.0,25.0,1956.0,1633.0,1338.0,1408.0,195.0,4242.0,229.0,143.0,7107.0,56.0,87.0,112.0,147.0,43.0,1741.0,265.0,431.0,232.0,472.0,462.0,149.0,110.0,45.0,164.0,42.0,1143.0,794.0,10553.0,11626.0,4036.0,935.0,17557.0,4806.0,4202.0,6932.0,24489.0,24489.0,25121.0,25121.0,573.0,120982.0,162.0,422.0,102.0,363.0,1236.0,1648.0,128542.0,4782.0,124847.0,1037.0,1101.0,998.0,127892.0
2005-03-13,3656.0,5454.0,767.0,577.0,746.0,3541.0,138.0,330.0,154.0,502.0,1066.0,709.0,1775.0,245.0,2649.0,4564.0,14325.0,15186.0,841.0,18781.0,6034.0,5877.0,360.0,47671.0,920.0,54736.0,87294.0,1306.0,396.0,89009.0,977.0,91296.0,100.0,1712.0,92994.0,92989.0,267.0,284.0,278.0,565.0,671.0,244.0,1318.0,150.0,535.0,293.0,662.0,2194.0,2825.0,287.0,369.0,1132.0,352.0,1363.0,386.0,981.0,1164.0,1818.0,1350.0,25.0,1971.0,1643.0,1345.0,1413.0,197.0,4249.0,226.0,139.0,7061.0,56.0,87.0,112.0,148.0,43.0,1606.0,251.0,430.0,231.0,464.0,430.0,145.0,104.0,44.0,162.0,42.0,1180.0,783.0,10531.0,11609.0,4095.0,935.0,17632.0,4831.0,4153.0,7062.0,24693.0,24693.0,25356.0,25356.0,552.0,121497.0,161.0,416.0,98.0,361.0,1206.0,1648.0,129159.0,4778.0,125423.0,1077.0,1110.0,1002.0,128522.0
2005-03-14,3702.0,5467.0,754.0,565.0,736.0,3524.0,138.0,329.0,153.0,501.0,1063.0,707.0,1770.0,246.0,2632.0,4564.0,14306.0,15184.0,847.0,18773.0,6096.0,6007.0,378.0,47711.0,954.0,54925.0,87487.0,1283.0,391.0,89177.0,959.0,91462.0,98.0,1697.0,93141.0,93135.0,261.0,258.0,276.0,471.0,666.0,242.0,1300.0,153.0,547.0,287.0,702.0,2144.0,2834.0,286.0,367.0,1126.0,345.0,1360.0,386.0,978.0,1160.0,1813.0,1354.0,25.0,1980.0,1649.0,1352.0,1419.0,201.0,4255.0,223.0,136.0,7013.0,56.0,87.0,111.0,150.0,42.0,1407.0,241.0,429.0,229.0,456.0,428.0,146.0,93.0,44.0,161.0,42.0,1201.0,753.0,10519.0,11619.0,4145.0,952.0,17713.0,4867.0,4145.0,7125.0,24837.0,24837.0,25447.0,25447.0,559.0,121843.0,166.0,422.0,101.0,342.0,1164.0,1618.0,129510.0,4754.0,125709.0,1113.0,1122.0,1009.0,128875.0
2005-03-15,3763.0,5472.0,741.0,553.0,727.0,3514.0,138.0,328.0,152.0,499.0,1059.0,704.0,1763.0,245.0,2618.0,4558.0,14319.0,15224.0,848.0,18834.0,6161.0,6099.0,400.0,47805.0,981.0,55123.0,87678.0,1262.0,387.0,89340.0,975.0,91621.0,96.0,1711.0,93304.0,93296.0,259.0,256.0,273.0,479.0,657.0,244.0,1288.0,153.0,559.0,290.0,739.0,2087.0,2816.0,285.0,366.0,1123.0,342.0,1353.0,385.0,975.0,1156.0,1808.0,1358.0,25.0,1982.0,1647.0,1354.0,1424.0,206.0,4264.0,220.0,133.0,7002.0,56.0,87.0,111.0,154.0,42.0,1233.0,241.0,427.0,228.0,447.0,475.0,150.0,108.0,43.0,159.0,42.0,1173.0,724.0,10469.0,11589.0,4190.0,960.0,17750.0,4949.0,4136.0,7208.0,24958.0,24958.0,25574.0,25574.0,575.0,122087.0,184.0,439.0,128.0,334.0,1210.0,1585.0,129723.0,4757.0,125876.0,1171.0,1113.0,1064.0,129132.0
2005-03-16,3875.0,5505.0,730.0,541.0,719.0,3510.0,138.0,328.0,152.0,497.0,1058.0,708.0,1767.0,250.0,2609.0,4600.0,14350.0,15310.0,857.0,19015.0,6251.0,6183.0,455.0,48046.0,1050.0,55465.0,87993.0,1244.0,389.0,89619.0,1011.0,91883.0,95.0,1787.0,93614.0,93598.0,273.0,286.0,276.0,532.0,663.0,259.0,1292.0,160.0,577.0,297.0,790.0,2031.0,2792.0,285.0,363.0,1120.0,346.0,1337.0,384.0,971.0,1152.0,1805.0,1363.0,25.0,1979.0,1640.0,1345.0,1422.0,211.0,4258.0,217.0,130.0,7035.0,56.0,87.0,111.0,156.0,42.0,1130.0,259.0,435.0,227.0,427.0,549.0,151.0,119.0,38.0,158.0,42.0,1194.0,707.0,10400.0,11526.0,4235.0,956.0,17839.0,5060.0,4308.0,7381.0,25220.0,25220.0,25861.0,25861.0,599.0,122505.0,227.0,496.0,142.0,347.0,1364.0,1662.0,130127.0,4780.0,126237.0,1232.0,1103.0,1065.0,129525.0
2005-03-17,3984.0,5560.0,719.0,531.0,711.0,3510.0,137.0,327.0,151.0,497.0,1060.0,709.0,1769.0,250.0,2606.0,4594.0,14453.0,15437.0,904.0,19258.0,6649.0,6347.0,507.0,48481.0,1164.0,56120.0,88610.0,1226.0,404.0,90206.0,1006.0,92441.0,93.0,1830.0,94185.0,94157.0,291.0,297.0,283.0,581.0,668.0,262.0,1298.0,169.0,604.0,297.0,826.0,2018.0,2768.0,284.0,360.0,1122.0,357.0,1328.0,384.0,968.0,1149.0,1802.0,1372.0,25.0,1976.0,1635.0,1335.0,1406.0,215.0,4254.0,214.0,128.0,7078.0,56.0,86.0,113.0,163.0,42.0,1157.0,296.0,450.0,219.0,411.0,606.0,151.0,122.0,33.0,149.0,42.0,1223.0,737.0,10449.0,11549.0,4302.0,1023.0,17894.0,5216.0,4545.0,7542.0,25436.0,25436.0,26188.0,26188.0,625.0,123198.0,237.0,546.0,141.0,397.0,1468.0,1806.0,130901.0,4779.0,126981.0,1262.0,1116.0,1047.0,130303.0
2005-03-18,4037.0,5575.0,708.0,520.0,703.0,3512.0,137.0,326.0,151.0,497.0,1058.0,707.0,1765.0,248.0,2599.0,4607.0,14525.0,15525.0,961.0,19393.0,6921.0,6447.0,512.0,48981.0,1253.0,56825.0,88954.0,1209.0,428.0,90641.0,998.0,92953.0,92.0,1811.0,94759.0,94748.0,285.0,296.0,281.0,542.0,658.0,258.0,1287.0,173.0,627.0,310.0,857.0,1982.0,2754.0,283.0,359.0,1124.0,364.0,1325.0,383.0,965.0,1145.0,1812.0,1381.0,25.0,1980.0,1637.0,1328.0,1391.0,220.0,4243.0,210.0,126.0,7082.0,56.0,86.0,117.0,174.0,42.0,1303.0,316.0,460.0,211.0,392.0,604.0,151.0,117.0,27.0,140.0,41.0,1242.0,751.0,10531.0,11620.0,4370.0,1106.0,17994.0,5366.0,4678.0,7625.0,25619.0,25619.0,26243.0,26243.0,628.0,124028.0,228.0,540.0,132.0,438.0,1518.0,1917.0,131893.0,4778.0,127962.0,1298.0,1124.0,1068.0,131310.0
2005-03-19,4233.0,5587.0,698.0,511.0,697.0,3514.0,137.0,325.0,150.0,499.0,1061.0,718.0,1778.0,247.0,2589.0,4652.0,14578.0,15626.0,992.0,19529.0,7025.0,6569.0,529.0,47783.0,1382.0,56662.0,85414.0,1194.0,460.0,87662.0,1016.0,90521.0,91.0,1844.0,92996.0,93161.0,323.0,341.0,289.0,607.0,662.0,268.0,1274.0,193.0,653.0,315.0,890.0,1931.0,2735.0,282.0,358.0,1122.0,369.0,1325.0,383.0,961.0,1141.0,1817.0,1390.0,25.0,1990.0,1646.0,1327.0,1378.0,224.0,4227.0,207.0,124.0,7071.0,55.0,85.0,122.0,184.0,42.0,1391.0,319.0,464.0,203.0,372.0,632.0,163.0,119.0,22.0,130.0,41.0,1236.0,726.0,10557.0,11642.0,4424.0,1142.0,18098.0,5419.0,4650.0,7716.0,25814.0,25814.0,26407.0,26407.0,627.0,124179.0,235.0,530.0,128.0,429.0,1524.0,1939.0,132273.0,4775.0,128370.0,1341.0,1143.0,1076.0,131888.0
2005-03-20,4416.0,5639.0,688.0,501.0,690.0,3523.0,137.0,325.0,153.0,502.0,1066.0,766.0,1832.0,263.0,2607.0,4675.0,14700.0,15779.0,1023.0,19705.0,7110.0,6705.0,543.0,46236.0,1594.0,54948.0,72669.0,1182.0,499.0,74929.0,1030.0,78026.0,91.0,1879.0,81349.0,81875.0,317.0,318.0,285.0,600.0,659.0,287.0,1274.0,188.0,680.0,301.0,923.0,1893.0,2702.0,282.0,356.0,1122.0,375.0,1324.0,382.0,958.0,1137.0,1819.0,1400.0,25.0,2004.0,1659.0,1332.0,1373.0,230.0,4217.0,204.0,123.0,7077.0,55.0,84.0,126.0,192.0,41.0,1428.0,339.0,466.0,194.0,352.0,672.0,189.0,119.0,17.0,121.0,41.0,1242.0,693.0,10510.0,11576.0,4492.0,1190.0,18222.0,5485.0,4713.0,7758.0,25980.0,25980.0,26520.0,26520.0,624.0,119593.0,251.0,556.0,116.0,415.0,1564.0,1951.0,128846.0,4758.0,125182.0,1355.0,1047.0,1052.0,129218.0
2005-03-21,4590.0,5712.0,679.0,493.0,684.0,3532.0,136.0,325.0,164.0,503.0,1073.0,806.0,1879.0,271.0,2663.0,4700.0,14851.0,15943.0,1036.0,19908.0,7076.0,6812.0,549.0,46528.0,1835.0,55326.0,72431.0,1174.0,537.0,74101.0,1026.0,76348.0,101.0,1863.0,78153.0,78143.0,315.0,313.0,287.0,637.0,661.0,306.0,1290.0,187.0,693.0,294.0,931.0,1859.0,2666.0,281.0,355.0,1119.0,382.0,1318.0,382.0,954.0,1133.0,1820.0,1408.0,25.0,2014.0,1670.0,1337.0,1371.0,235.0,4203.0,201.0,121.0,7023.0,55.0,83.0,131.0,197.0,41.0,1457.0,358.0,459.0,186.0,332.0,671.0,190.0,117.0,11.0,112.0,41.0,1204.0,617.0,10436.0,11485.0,4557.0,1182.0,18121.0,5604.0,4802.0,7803.0,25924.0,25924.0,26482.0,26482.0,618.0,109428.0,276.0,561.0,110.0,429.0,1587.0,1980.0,118446.0,4728.0,114832.0,1347.0,1029.0,1045.0,119034.0
2005-03-22,4746.0,5769.0,671.0,484.0,679.0,3540.0,136.0,329.0,177.0,506.0,1094.0,835.0,1928.0,285.0,2715.0,4730.0,14999.0,16108.0,1051.0,20114.0,6991.0,6819.0,593.0,47031.0,2110.0,56052.0,73141.0,1166.0,574.0,74827.0,1039.0,77070.0,112.0,1829.0,78806.0,78775.0,341.0,361.0,307.0,809.0,677.0,331.0,1319.0,194.0,703.0,296.0,935.0,1827.0,2650.0,280.0,355.0,1120.0,384.0,1312.0,381.0,951.0,1129.0,1824.0,1417.0,25.0,2017.0,1674.0,1338.0,1368.0,240.0,4190.0,200.0,120.0,7002.0,55.0,82.0,135.0,207.0,41.0,1462.0,378.0,451.0,178.0,312.0,686.0,186.0,114.0,5.0,110.0,41.0,1179.0,598.0,10325.0,11334.0,4616.0,1209.0,18049.0,5696.0,4885.0,7966.0,26014.0,26014.0,26527.0,26527.0,674.0,108175.0,309.0,618.0,107.0,433.0,1595.0,2006.0,116070.0,4736.0,112083.0,1378.0,1135.0,1087.0,115557.0
2005-03-23,4831.0,5833.0,662.0,478.0,674.0,3546.0,139.0,333.0,190.0,523.0,1142.0,863.0,2006.0,309.0,2791.0,4763.0,15170.0,16296.0,1102.0,20391.0,7216.0,6813.0,628.0,47696.0,2401.0,56951.0,74016.0,1160.0,612.0,75720.0,1076.0,77963.0,126.0,1814.0,79660.0,79622.0,358.0,369.0,320.0,905.0,706.0,342.0,1356.0,205.0,713.0,307.0,939.0,1808.0,2647.0,280.0,355.0,1126.0,394.0,1308.0,381.0,947.0,1124.0,1836.0,1428.0,25.0,2022.0,1678.0,1336.0,1361.0,244.0,4178.0,200.0,118.0,7056.0,55.0,81.0,141.0,222.0,41.0,1517.0,427.0,459.0,170.0,292.0,693.0,190.0,107.0,0.0,147.0,41.0,1222.0,633.0,10273.0,11221.0,4694.0,1343.0,18131.0,5823.0,5145.0,8081.0,26212.0,26212.0,26688.0,26688.0,706.0,109003.0,315.0,676.0,107.0,482.0,1642.0,2040.0,116829.0,4760.0,112821.0,1416.0,1221.0,1125.0,116397.0
2005-03-24,4910.0,5921.0,655.0,485.0,669.0,3556.0,145.0,338.0,202.0,553.0,1217.0,900.0,2117.0,327.0,2909.0,4784.0,15366.0,16520.0,1179.0,20735.0,7572.0,6814.0,635.0,48509.0,2649.0,57991.0,75041.0,1156.0,658.0,76773.0,1127.0,79016.0,137.0,1802.0,80684.0,80640.0,356.0,347.0,313.0,873.0,704.0,340.0,1378.0,215.0,722.0,311.0,949.0,1794.0,2666.0,279.0,355.0,1134.0,414.0,1312.0,380.0,944.0,1120.0,1850.0,1441.0,32.0,2031.0,1686.0,1337.0,1353.0,248.0,4168.0,200.0,117.0,7071.0,55.0,80.0,149.0,234.0,42.0,1568.0,448.0,464.0,161.0,272.0,653.0,195.0,96.0,0.0,181.0,41.0,1276.0,772.0,10417.0,11283.0,4779.0,1471.0,18279.0,5964.0,5337.0,8262.0,26540.0,26540.0,27095.0,27095.0,696.0,110163.0,322.0,725.0,115.0,535.0,1723.0,2118.0,118010.0,4803.0,114016.0,1471.0,1272.0,1178.0,117725.0
2005-03-25,4958.0,5981.0,647.0,499.0,665.0,3579.0,150.0,345.0,214.0,583.0,1296.0,922.0,2217.0,330.0,3062.0,4776.0,15573.0,16725.0,1247.0,20999.0,7737.0,6821.0,627.0,49235.0,2853.0,58997.0,76070.0,1156.0,695.0,77847.0,1103.0,80102.0,138.0,1749.0,81733.0,81692.0,329.0,322.0,311.0,736.0,693.0,312.0,1348.0,212.0,722.0,311.0,943.0,1732.0,2651.0,278.0,356.0,1139.0,424.0,1323.0,380.0,944.0,1119.0,1861.0,1452.0,36.0,2050.0,1702.0,1341.0,1348.0,253.0,4152.0,200.0,125.0,7061.0,55.0,79.0,157.0,247.0,45.0,1585.0,450.0,459.0,153.0,251.0,606.0,194.0,81.0,1.0,176.0,41.0,1332.0,907.0,10674.0,11540.0,4863.0,1555.0,18640.0,6041.0,5267.0,8342.0,26982.0,26982.0,27543.0,27543.0,675.0,111693.0,315.0,739.0,110.0,579.0,1727.0,2193.0,119610.0,4806.0,115596.0,1471.0,1267.0,1114.0,119345.0
2005-03-26,4996.0,5991.0,640.0,503.0,661.0,3595.0,153.0,355.0,224.0,608.0,1362.0,940.0,2302.0,334.0,3203.0,4804.0,15769.0,16909.0,1277.0,21214.0,7658.0,6846.0,615.0,49691.0,3037.0,59745.0,76848.0,1157.0,721.0,78671.0,1096.0,80949.0,139.0,1683.0,82546.0,82516.0,328.0,308.0,309.0,679.0,682.0,293.0,1310.0,206.0,711.0,310.0,919.0,1617.0,2587.0,279.0,355.0,1141.0,422.0,1327.0,379.0,947.0,1120.0,1864.0,1461.0,38.0,2070.0,1723.0,1350.0,1347.0,259.0,4133.0,200.0,148.0,7043.0,55.0,78.0,165.0,260.0,49.0,1571.0,457.0,453.0,145.0,229.0,547.0,180.0,72.0,0.0,160.0,41.0,1394.0,941.0,10784.0,11724.0,4935.0,1586.0,19003.0,6053.0,5231.0,8290.0,27293.0,27293.0,27898.0,27898.0,671.0,113005.0,315.0,723.0,104.0,585.0,1680.0,2187.0,120997.0,4765.0,116948.0,1461.0,1261.0,1100.0,120688.0
2005-03-27,5037.0,6004.0,633.0,503.0,657.0,3611.0,155.0,367.0,232.0,628.0,1420.0,971.0,2391.0,350.0,3343.0,4855.0,16001.0,17150.0,1298.0,21551.0,7881.0,6900.0,665.0,50069.0,3198.0,60351.0,77462.0,1155.0,750.0,79319.0,1107.0,81609.0,145.0,1676.0,83202.0,83175.0,359.0,329.0,334.0,806.0,708.0,308.0,1297.0,213.0,709.0,319.0,908.0,1501.0,2484.0,282.0,355.0,1142.0,426.0,1325.0,379.0,946.0,1120.0,1871.0,1473.0,42.0,2083.0,1737.0,1362.0,1351.0,266.0,4132.0,200.0,175.0,7028.0,55.0,77.0,173.0,270.0,53.0,1542.0,466.0,440.0,136.0,210.0,509.0,170.0,60.0,0.0,155.0,41.0,1420.0,923.0,10824.0,11829.0,5003.0,1708.0,19352.0,6067.0,5273.0,8318.0,27670.0,27670.0,28320.0,28320.0,698.0,114077.0,332.0,774.0,116.0,568.0,1694.0,2154.0,122015.0,4738.0,117938.0,1463.0,1274.0,1106.0,121689.0
2005-03-28,5081.0,6064.0,627.0,514.0,653.0,3638.0,157.0,382.0,236.0,653.0,1484.0,1004.0,2488.0,366.0,3503.0,4886.0,16173.0,17317.0,1346.0,21789.0,8411.0,6903.0,761.0,50571.0,3371.0,61001.0,78102.0,1150.0,781.0,79983.0,1111.0,82277.0,155.0,1734.0,83912.0,83880.0,353.0,323.0,329.0,765.0,707.0,306.0,1311.0,218.0,706.0,325.0,915.0,1440.0,2376.0,285.0,355.0,1142.0,428.0,1323.0,379.0,943.0,1119.0,1881.0,1483.0,44.0,2092.0,1747.0,1368.0,1353.0,272.0,4132.0,200.0,191.0,6998.0,55.0,77.0,180.0,277.0,57.0,1528.0,468.0,433.0,128.0,190.0,511.0,177.0,57.0,0.0,167.0,41.0,1454.0,949.0,10823.0,11847.0,5072.0,1866.0,19725.0,6152.0,5248.0,8411.0,28137.0,28137.0,28735.0,28735.0,728.0,115121.0,317.0,766.0,99.0,607.0,1730.0,2174.0,123019.0,4734.0,118923.0,1470.0,1301.0,1096.0,122696.0
2005-03-29,5089.0,6106.0,620.0,518.0,650.0,3650.0,158.0,394.0,239.0,669.0,1531.0,1001.0,2531.0,362.0,3638.0,4907.0,16153.0,17298.0,1395.0,21843.0,8586.0,6839.0,685.0,51010.0,3551.0,61627.0,78743.0,1144.0,809.0,80655.0,1121.0,82972.0,173.0,1800.0,84680.0,84650.0,344.0,314.0,325.0,731.0,700.0,302.0,1303.0,226.0,700.0,320.0,913.0,1378.0,2303.0,285.0,354.0,1139.0,420.0,1312.0,378.0,939.0,1119.0,1888.0,1495.0,45.0,2098.0,1754.0,1368.0,1351.0,277.0,4130.0,200.0,194.0,6983.0,54.0,76.0,185.0,281.0,60.0,1430.0,460.0,422.0,120.0,168.0,496.0,167.0,45.0,0.0,147.0,41.0,1450.0,915.0,10839.0,11887.0,5117.0,1859.0,19859.0,6305.0,5126.0,8452.0,28312.0,28312.0,28804.0,28804.0,670.0,115942.0,315.0,730.0,85.0,593.0,1692.0,2188.0,123904.0,4729.0,119805.0,1468.0,1285.0,1098.0,123598.0
2005-03-30,5134.0,6148.0,615.0,523.0,647.0,3658.0,158.0,404.0,241.0,689.0,1581.0,997.0,2578.0,371.0,3719.0,4985.0,16060.0,17255.0,1428.0,21931.0,8599.0,6847.0,692.0,51129.0,3731.0,61669.0,75992.0,1142.0,834.0,78617.0,1121.0,81601.0,179.0,1840.0,84050.0,84189.0,363.0,335.0,345.0,767.0,721.0,319.0,1299.0,234.0,701.0,327.0,910.0,1295.0,2266.0,286.0,352.0,1134.0,413.0,1287.0,377.0,936.0,1119.0,1886.0,1507.0,47.0,2097.0,1755.0,1360.0,1341.0,280.0,4105.0,200.0,190.0,7018.0,54.0,75.0,190.0,283.0,64.0,1279.0,455.0,412.0,112.0,139.0,476.0,158.0,37.0,0.0,148.0,41.0,1473.0,901.0,10744.0,11787.0,5137.0,1845.0,19822.0,6314.0,5110.0,8483.0,28305.0,28305.0,28836.0,28836.0,701.0,116629.0,359.0,769.0,91.0,550.0,1648.0,2161.0,124534.0,4733.0,120436.0,1501.0,1355.0,1112.0,124266.0
