, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-02-06,3133.0,5277.0,616.0,516.0,862.0,3670.0,240.0,570.0,140.0,541.0,1329.0,848.0,2164.0,111.0,2811.0,4935.0,12800.0,13928.0,493.0,10672.0,2770.0,2471.0,3702.0,182.0,336.0,75538.0,100389.0,1171.0,390.0,91746.0,704.0,85351.0,63.0,1151.0,82040.0,79152.0,261.0,204.0,337.0,370.0,189.0,1193.0,158.0,580.0,339.0,853.0,2198.0,3393.0,460.0,558.0,1599.0,418.0,2024.0,516.0,1641.0,2092.0,3327.0,3530.0,73.0,5255.0,5094.0,4937.0,4638.0,226.0,9663.0,0.0,134.0,10196.0,82.0,148.0,171.0,188.0,67.0,333.0,299.0,144.0,280.0,956.0,0.0,134.0,81.0,105.0,198.0,-129.0,1040.0,297.0,12798.0,14759.0,3588.0,1462.0,26621.0,2301.0,1548.0,4373.0,30794.0,45900.0,31925.0,29900.0,1126.0,110467.0,213.0,486.0,126.0,375.0,580.0,812.0,110915.0,7086.0,115114.0,1754.0,1292.0,1593.0,145249.0
2012-02-07,3137.0,5256.0,613.0,508.0,850.0,3884.0,239.0,569.0,141.0,540.0,1338.0,844.0,2177.0,110.0,2773.0,4941.0,12682.0,14040.0,486.0,14526.0,2681.0,2478.0,3648.0,178.0,334.0,75568.0,91712.0,1183.0,389.0,94507.0,691.0,97344.0,62.0,1134.0,100972.0,99924.0,246.0,192.0,334.0,344.0,176.0,1224.0,153.0,559.0,332.0,842.0,2228.0,3310.0,459.0,556.0,1598.0,418.0,2021.0,541.0,1478.0,1766.0,3162.0,3525.0,74.0,5258.0,5084.0,4750.0,4597.0,225.0,7324.0,3358.0,134.0,10141.0,82.0,148.0,170.0,185.0,67.0,333.0,297.0,392.0,281.0,952.0,5.0,138.0,80.0,103.0,281.0,74.0,1021.0,268.0,12756.0,14570.0,3543.0,1438.0,26401.0,2314.0,1594.0,4246.0,30648.0,30648.0,31461.0,31461.0,1050.0,117224.0,199.0,462.0,121.0,328.0,572.0,806.0,118578.0,7102.0,121179.0,1708.0,1208.0,1539.0,128701.0
2012-02-08,3118.0,5160.0,608.0,498.0,834.0,3888.0,238.0,556.0,141.0,540.0,1335.0,840.0,2175.0,109.0,2796.0,5070.0,12600.0,13953.0,478.0,14459.0,2531.0,2491.0,3656.0,176.0,332.0,74768.0,85020.0,1174.0,386.0,86745.0,670.0,89056.0,62.0,1111.0,92092.0,92025.0,223.0,175.0,329.0,314.0,162.0,1155.0,145.0,527.0,325.0,823.0,2208.0,3226.0,458.0,554.0,1591.0,416.0,2018.0,539.0,1474.0,1738.0,2941.0,3498.0,74.0,5218.0,5056.0,4748.0,4597.0,224.0,7359.0,3460.0,134.0,9789.0,80.0,145.0,168.0,178.0,67.0,333.0,296.0,394.0,280.0,946.0,11.0,121.0,79.0,102.0,279.0,73.0,996.0,250.0,13199.0,14833.0,3587.0,1404.0,26024.0,2356.0,1470.0,4271.0,30294.0,30294.0,31089.0,31089.0,950.0,132003.0,172.0,425.0,111.0,284.0,582.0,813.0,137864.0,7021.0,141040.0,1640.0,1098.0,1470.0,144948.0
2012-02-09,3092.0,5124.0,604.0,484.0,820.0,3773.0,238.0,542.0,142.0,540.0,1319.0,834.0,2153.0,109.0,2782.0,5028.0,12570.0,13924.0,470.0,14334.0,2389.0,2504.0,3693.0,180.0,332.0,74570.0,83126.0,1161.0,384.0,85190.0,651.0,87750.0,61.0,1090.0,89772.0,89936.0,205.0,162.0,325.0,288.0,151.0,1114.0,138.0,500.0,324.0,808.0,2129.0,3136.0,456.0,552.0,1582.0,413.0,2008.0,536.0,1470.0,1733.0,2920.0,3499.0,73.0,5186.0,5019.0,4709.0,4583.0,222.0,7352.0,3563.0,134.0,10016.0,80.0,144.0,168.0,174.0,67.0,333.0,296.0,394.0,280.0,938.0,18.0,110.0,77.0,103.0,277.0,72.0,1020.0,259.0,13010.0,14683.0,3638.0,1456.0,25863.0,2350.0,1393.0,4291.0,30154.0,30154.0,30932.0,30932.0,881.0,126580.0,155.0,394.0,102.0,248.0,628.0,863.0,132936.0,6881.0,136206.0,1590.0,1015.0,1420.0,140627.0
2012-02-10,3082.0,5102.0,603.0,472.0,806.0,3709.0,239.0,553.0,144.0,543.0,1312.0,830.0,2142.0,108.0,2756.0,4910.0,12502.0,13854.0,466.0,14218.0,2239.0,2517.0,3674.0,164.0,327.0,74441.0,79999.0,1142.0,384.0,81685.0,630.0,83720.0,61.0,1070.0,85080.0,85206.0,192.0,151.0,324.0,278.0,143.0,1104.0,132.0,489.0,327.0,813.0,2103.0,3016.0,456.0,549.0,1572.0,412.0,1992.0,534.0,1464.0,1725.0,2899.0,3504.0,72.0,5162.0,4998.0,4684.0,4580.0,220.0,7338.0,3666.0,134.0,10496.0,80.0,144.0,168.0,170.0,66.0,335.0,297.0,396.0,278.0,932.0,28.0,106.0,74.0,104.0,274.0,72.0,1056.0,361.0,12891.0,14315.0,3683.0,1706.0,25932.0,2344.0,1343.0,4275.0,30208.0,30208.0,30967.0,30967.0,834.0,122892.0,150.0,377.0,95.0,220.0,701.0,931.0,130089.0,6778.0,133297.0,1569.0,966.0,1368.0,137628.0
2012-02-11,3060.0,5083.0,603.0,460.0,790.0,3692.0,242.0,588.0,146.0,546.0,1331.0,828.0,2158.0,108.0,2749.0,4846.0,12008.0,13316.0,465.0,13878.0,2121.0,2530.0,3661.0,162.0,326.0,74339.0,73249.0,1128.0,382.0,76180.0,612.0,78681.0,60.0,1049.0,81244.0,81630.0,182.0,144.0,325.0,278.0,143.0,1104.0,126.0,488.0,337.0,857.0,2129.0,2923.0,455.0,548.0,1564.0,410.0,1978.0,530.0,1459.0,1719.0,2877.0,3516.0,72.0,5141.0,4977.0,4664.0,4584.0,219.0,7332.0,3768.0,134.0,10653.0,80.0,144.0,168.0,168.0,66.0,346.0,298.0,398.0,277.0,924.0,37.0,103.0,73.0,105.0,294.0,71.0,1098.0,538.0,13698.0,14881.0,3734.0,1999.0,26264.0,2387.0,1510.0,4330.0,30594.0,30594.0,31332.0,31332.0,803.0,119467.0,152.0,380.0,96.0,206.0,799.0,1074.0,126336.0,6758.0,129423.0,1563.0,944.0,1340.0,133514.0
2012-02-12,3023.0,5065.0,602.0,446.0,778.0,3672.0,248.0,633.0,148.0,548.0,1372.0,846.0,2218.0,107.0,2774.0,4815.0,11460.0,12707.0,463.0,13300.0,2137.0,2542.0,3706.0,172.0,325.0,74315.0,61999.0,1121.0,380.0,63630.0,598.0,65012.0,60.0,1030.0,66857.0,67252.0,172.0,138.0,325.0,277.0,141.0,1107.0,122.0,497.0,340.0,904.0,2190.0,2874.0,454.0,544.0,1556.0,408.0,1964.0,527.0,1454.0,1713.0,2858.0,3528.0,72.0,5126.0,4963.0,4648.0,4591.0,218.0,7334.0,3871.0,134.0,10795.0,80.0,144.0,168.0,166.0,65.0,360.0,298.0,403.0,276.0,918.0,44.0,101.0,72.0,106.0,309.0,70.0,1142.0,669.0,14184.0,15341.0,3749.0,2200.0,26644.0,2530.0,1880.0,4536.0,31180.0,31180.0,31897.0,31897.0,773.0,111538.0,155.0,387.0,96.0,211.0,827.0,1164.0,120191.0,6740.0,123596.0,1555.0,924.0,1320.0,128294.0
2012-02-13,3006.0,5052.0,598.0,437.0,766.0,3654.0,255.0,672.0,150.0,546.0,1410.0,865.0,2275.0,106.0,2833.0,4804.0,11470.0,12719.0,462.0,13393.0,2178.0,2555.0,3762.0,152.0,321.0,74572.0,64536.0,1114.0,377.0,65670.0,585.0,66340.0,59.0,1012.0,66818.0,66686.0,163.0,129.0,320.0,263.0,132.0,1117.0,117.0,502.0,344.0,908.0,2231.0,2859.0,452.0,543.0,1548.0,406.0,1950.0,525.0,1450.0,1707.0,2837.0,3540.0,72.0,5110.0,4950.0,4636.0,4602.0,217.0,7342.0,3974.0,134.0,10937.0,80.0,144.0,168.0,164.0,64.0,356.0,297.0,406.0,276.0,914.0,52.0,102.0,71.0,106.0,308.0,69.0,1167.0,684.0,14439.0,15495.0,3730.0,2269.0,26808.0,2960.0,2538.0,5162.0,31971.0,31971.0,32881.0,32881.0,754.0,102255.0,164.0,393.0,100.0,227.0,804.0,1170.0,109552.0,6712.0,112696.0,1562.0,884.0,1309.0,117020.0
2012-02-14,2985.0,5040.0,601.0,427.0,754.0,3692.0,266.0,794.0,154.0,546.0,1486.0,952.0,2438.0,106.0,2930.0,4806.0,11568.0,12832.0,468.0,13558.0,2384.0,2568.0,3918.0,144.0,319.0,74944.0,68130.0,1107.0,374.0,69788.0,572.0,70922.0,58.0,1027.0,71743.0,71626.0,162.0,132.0,326.0,294.0,166.0,1140.0,120.0,511.0,370.0,984.0,2281.0,2850.0,451.0,541.0,1541.0,404.0,1937.0,523.0,1446.0,1702.0,2820.0,3552.0,72.0,5096.0,4937.0,4623.0,4614.0,217.0,7352.0,4076.0,134.0,11080.0,80.0,144.0,166.0,162.0,64.0,342.0,302.0,407.0,275.0,908.0,61.0,102.0,69.0,107.0,284.0,68.0,1169.0,702.0,14616.0,15586.0,3715.0,2278.0,26884.0,3816.0,3274.0,6420.0,33304.0,33304.0,34326.0,34326.0,740.0,105927.0,166.0,398.0,100.0,238.0,802.0,1173.0,111807.0,6714.0,114451.0,1562.0,910.0,1301.0,117729.0
2012-02-15,2968.0,5024.0,603.0,417.0,740.0,3754.0,269.0,786.0,153.0,545.0,1561.0,903.0,2465.0,106.0,3057.0,4860.0,11692.0,12972.0,475.0,13646.0,2686.0,2637.0,3982.0,149.0,317.0,75128.0,67184.0,1098.0,373.0,68824.0,560.0,70027.0,58.0,1101.0,71240.0,71278.0,164.0,138.0,334.0,353.0,220.0,1208.0,129.0,544.0,398.0,1066.0,2432.0,2872.0,451.0,539.0,1532.0,402.0,1924.0,520.0,1442.0,1697.0,2812.0,3564.0,72.0,5082.0,4925.0,4612.0,4627.0,216.0,7364.0,4179.0,134.0,11222.0,80.0,144.0,165.0,159.0,64.0,334.0,308.0,413.0,273.0,905.0,70.0,120.0,67.0,108.0,274.0,68.0,1176.0,744.0,14831.0,15802.0,3694.0,2480.0,27050.0,4146.0,2631.0,6615.0,33665.0,33665.0,34857.0,34857.0,746.0,109789.0,184.0,404.0,126.0,248.0,864.0,1252.0,116482.0,6936.0,119465.0,1660.0,1184.0,1516.0,123214.0
2012-02-16,2946.0,5070.0,603.0,407.0,728.0,3740.0,274.0,779.0,150.0,545.0,1549.0,884.0,2433.0,119.0,3056.0,4906.0,11226.0,12468.0,499.0,13786.0,3385.0,2798.0,4256.0,155.0,311.0,75633.0,66266.0,1091.0,375.0,67881.0,549.0,69068.0,63.0,1190.0,70352.0,70386.0,171.0,149.0,340.0,447.0,277.0,1308.0,144.0,583.0,407.0,1090.0,2582.0,2968.0,449.0,537.0,1526.0,402.0,1910.0,518.0,1437.0,1690.0,2801.0,3577.0,72.0,5068.0,4913.0,4601.0,4641.0,216.0,7378.0,4282.0,134.0,11366.0,80.0,144.0,165.0,158.0,64.0,337.0,304.0,448.0,271.0,900.0,84.0,140.0,66.0,109.0,271.0,67.0,1163.0,742.0,15010.0,16056.0,3660.0,2613.0,27380.0,4237.0,2498.0,6664.0,34044.0,34044.0,35320.0,35320.0,744.0,109711.0,186.0,411.0,130.0,259.0,801.0,1259.0,116755.0,7013.0,119898.0,1921.0,1296.0,1658.0,124335.0
