, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-04-30, 28269, 25534, , , , , 551, , , , 13035, , 22912, , , , , , , , 27198, 35832, 37654, 1407, 14585, 229114, 202324, 10680, 6914, 213000, 6749, 202349, 963, 7901, 215263, 207085, 1007, 889, 1369, 3156, 1649, 7734, 1006, 3132, 1805, 7624, 13193, 14790, 1283, 1734, 3986, 1297, 5118, 2716, 3924, 5890, 9104, 11913, 299, 12709, 12244, 10244, 10050, 398, 12439, 1, 582, 9136, 800, 747, 1672, 2137, 402, 758, 4875, 10574, 7466, 7181, 308, 337, 30, 42, 3882, 843, 10878, 3892, 31333, 37552, 41800, 9287, 87425, 28165, 20374, 45234, 132659, 132900, 114423, 132499, 1971, 377529, 700, 1377, 361, 1595, 4929, 6997, 392198, 9042, 394269, 4495, 2196, 1639, 423794
2012-05-01, 26487, 27192, , , , , 541, , , , 12256, , 21226, , , , , , , , 25354, 35291, 37734, 2221, 16022, 234003, 216462, 10508, 7132, 233668, 7711, 230783, 1011, 8678, 243901, 242082, 1172, 1000, 1530, 3186, 1720, 8054, 1064, 3504, 2120, 7915, 13772, 14118, 1308, 2170, 4488, 1460, 4692, 2736, 3967, 5918, 9062, 11934, 302, 11907, 11326, 9288, 9243, 406, 11978, 4, 566, 10059, 788, 724, 1653, 2046, 400, 696, 4752, 10624, 7560, 7286, 270, 300, 30, 32, 4336, 872, 10705, 3684, 32208, 38032, 42577, 9810, 86683, 28701, 22581, 44619, 131302, 131150, 131632, 129927, 2084, 373853, 851, 1610, 330, 1614, 5512, 7248, 382402, 9164, 369851, 4760, 2592, 1869, 380971
2012-05-02, 23613, 27007, , , , , 524, , , , 11510, , 19606, , , , , , , , 27958, 34162, 37446, 2318, 18291, 238460, 209997, 10193, 6925, 227413, 6842, 230864, 875, 9360, 248391, 248566, 1071, 879, 1484, 2406, 1272, 7670, 907, 3314, 1662, 7400, 13661, 13893, 1408, 2602, 5298, 1760, 5118, 3533, 4319, 6495, 10207, 11976, 284, 11512, 10751, 8274, 8147, 413, 10836, 45, 585, 11027, 772, 695, 1624, 1926, 373, 667, 4572, 10829, 7540, 7348, 230, 266, 28, 56, 3574, 845, 11324, 3460, 33027, 38374, 44678, 9947, 92320, 33890, 25035, 48445, 140764, 140764, 142346, 142346, 2156, 404686, 800, 1645, 299, 1886, 5630, 7805, 409174, 8644, 395291, 4642, 2467, 2151, 402432
2012-05-03, 22740, 26294, , , , , 504, , , , 10893, , 18349, , , , , , , , 28295, 33063, 35686, 1633, 18157, 238348, 209997, 9780, 6122, 226323, 5288, 229509, 702, 8166, 244886, 245036, 884, 704, 1324, 1872, 866, 6560, 809, 3047, 1404, 6518, 11713, 13761, 1311, 2376, 4790, 1582, 5740, 3533, 4300, 6286, 10180, 11868, 251, 12276, 11401, 8496, 8218, 401, 10258, 96, 592, 14077, 760, 670, 1565, 1767, 342, 602, 4101, 11008, 7479, 7330, 210, 237, 28, 152, 3023, 727, 10724, 3028, 33345, 38366, 42554, 8491, 91309, 32242, 22164, 44976, 136286, 136286, 137852, 137852, 1865, 404450, 687, 1370, 261, 1638, 4765, 7004, 414474, 8025, 401623, 4241, 2179, 2105, 411034
2012-05-04, 24100, 25423, , , , , 483, , , , 10251, , 16811, , , , , , , , 24462, 32613, 34672, 1340, 17877, 236972, 209997, 9309, 5492, 225208, 4491, 228289, 639, 8106, 242360, 242419, 894, 700, 1340, 1850, 789, 5942, 860, 3164, 1722, 6268, 10352, 12750, 1241, 2514, 4638, 1616, 5365, 3354, 4176, 6020, 9903, 11847, 242, 12640, 11850, 9244, 8975, 386, 10707, 146, 579, 14572, 758, 654, 1593, 1672, 344, 586, 4167, 11392, 7394, 7254, 202, 294, 28, 216, 3538, 765, 10033, 2998, 35126, 39360, 39860, 8101, 87490, 29959, 20488, 41983, 129472, 129472, 130997, 130997, 1708, 393658, 745, 1307, 234, 1404, 4878, 6428, 403474, 7945, 391390, 4284, 2636, 2204, 400744
2012-05-05, 24410, 24738, , , , , 465, , , , 9836, , 15985, , , , , , , , 21791, 31895, 33950, 1265, 18944, 236604, 204372, 8880, 5176, 219822, 4629, 223931, 616, 9430, 239553, 239877, 942, 712, 1268, 1824, 797, 5752, 839, 3289, 1684, 6228, 10164, 11477, 1231, 2718, 4834, 1734, 5208, 3989, 4470, 6329, 10498, 11953, 230, 12371, 11573, 9291, 9130, 370, 11162, 196, 563, 14401, 759, 641, 1728, 1764, 349, 606, 4378, 11788, 7310, 7180, 194, 320, 28, 264, 3584, 854, 10508, 3096, 36660, 41144, 39702, 8916, 87156, 31764, 20715, 40079, 127235, 127235, 128701, 128701, 1736, 387425, 752, 1342, 211, 1443, 5555, 7454, 396834, 7774, 385024, 4570, 2798, 2522, 394739
2012-05-06, 24280, 24388, , , , , 457, , , , 9781, , 16083, , , , , , , , 20185, 30925, 32957, 1060, 19789, 235396, 194998, 8612, 5034, 208842, 4377, 211972, 551, 9210, 226085, 226498, 807, 612, 979, 1572, 688, 5290, 750, 3080, 1363, 5638, 9394, 10676, 1274, 2855, 5054, 1844, 5459, 4143, 4966, 6813, 11320, 12859, 223, 12741, 11792, 9270, 9050, 362, 11138, 247, 551, 14253, 775, 640, 1812, 1791, 362, 582, 4425, 11850, 7225, 7101, 190, 267, 27, 264, 3652, 904, 10672, 2981, 36888, 41538, 39514, 8786, 87346, 33865, 20377, 37354, 124700, 124700, 126144, 126144, 1558, 374016, 691, 1190, 192, 1346, 5409, 7331, 386632, 7228, 375330, 4458, 2561, 2469, 386246
2012-05-07, 24704, 24236, 5752, 5847, 8156, 21497, 471, 1189, 1154, 4203, 10369, 5016, 17219, 1431, 16820, 28015, 53785, 61466, 6148, 69039, 19724, 29837, 31810, 1163, 19398, 232649, 194998, 8428, 4999, 208541, 4117, 211427, 508, 8522, 223210, 223289, 744, 570, 846, 1636, 672, 4740, 749, 3077, 1272, 5384, 8168, 9846, 1298, 2776, 4997, 1830, 5802, 4169, 5463, 7165, 11588, 13547, 213, 14120, 13081, 10212, 9831, 352, 11475, 297, 539, 14125, 789, 636, 1942, 1938, 342, 558, 4227, 11728, 7106, 7004, 188, 236, 26, 227, 3264, 857, 11026, 2811, 36674, 41226, 39813, 8458, 86838, 35072, 20893, 39862, 126701, 126701, 128750, 128750, 1386, 364880, 680, 1069, 177, 1172, 5100, 6845, 374599, 6730, 363198, 4334, 2282, 2293, 372891
2012-05-08, 25456, 24664, 5622, 5642, 7750, 21182, 446, 1147, 1126, 4084, 10970, 4738, 17736, 1424, 16209, 27111, 52526, 60075, 6004, 70056, 19992, 28853, 30743, 1135, 18649, 229639, 194998, 8348, 5046, 208419, 4250, 211290, 544, 8584, 222024, 222049, 862, 659, 858, 2191, 889, 4504, 899, 3644, 1474, 6016, 7806, 8626, 1192, 2594, 4389, 1720, 5571, 3694, 5609, 7096, 11144, 13748, 206, 15032, 14077, 11544, 11190, 334, 12546, 347, 514, 13774, 762, 600, 1800, 1752, 310, 536, 3923, 11610, 6969, 6873, 180, 217, 25, 148, 3172, 825, 10521, 2596, 36261, 40724, 38176, 8667, 86467, 34500, 20976, 42024, 128490, 128490, 129990, 129990, 1314, 365456, 688, 1016, 162, 1030, 4738, 6320, 374415, 6520, 363315, 4524, 2170, 2249, 372083
2012-05-09, 26707, 24741, 6412, 6039, 8990, 21948, 481, 1116, 1190, 3933, 10815, 4488, 17046, 1568, 15878, 26378, 50625, 57848, 5888, 67922, 19694, 27974, 29800, 919, 18335, 228154, 194998, 8398, 5437, 208676, 5464, 211655, 696, 9573, 222319, 222295, 992, 770, 926, 2775, 1192, 4860, 993, 4243, 1603, 7040, 8782, 8268, 1164, 2806, 4424, 1835, 5030, 3812, 5790, 7305, 11537, 14008, 206, 14794, 13920, 11956, 11763, 328, 13464, 398, 517, 12783, 776, 596, 1925, 1744, 329, 528, 4030, 11558, 6834, 6745, 177, 205, 23, 83, 3574, 922, 10074, 2595, 35012, 39327, 36868, 9123, 87345, 33060, 20602, 40294, 127639, 125327, 126593, 126593, 1193, 359966, 674, 963, 148, 957, 4495, 5935, 369832, 6476, 359558, 4998, 2198, 2326, 369036
2012-05-10, 28360, 24687, 8616, 7361, 12612, 25666, 544, 1226, 1513, 4064, 11139, 5351, 17831, 1695, 16918, 28646, 50189, 57246, 5768, 67288, 19266, 27136, 28915, 806, 18258, 227655, 194998, 9013, 5834, 209296, 5985, 212311, 716, 10142, 222684, 222680, 1003, 783, 891, 2777, 1198, 5196, 1005, 4459, 1613, 7366, 9539, 8976, 1293, 3279, 5069, 2143, 5158, 4996, 6706, 8580, 13950, 14337, 205, 14497, 13542, 11628, 11474, 348, 13581, 448, 557, 11757, 912, 683, 2324, 2111, 395, 519, 4500, 11406, 6510, 6656, 175, 198, 23, 81, 3854, 1064, 10299, 2630, 33937, 38027, 37904, 9435, 86368, 34046, 21010, 40884, 127252, 125348, 126572, 126572, 1066, 356248, 654, 928, 136, 906, 4342, 5706, 364821, 6443, 355065, 5285, 2156, 2381, 364762
2012-05-11, 27695, 24602, 8340, 6942, 12222, 25785, 528, 1336, 1766, 4325, 11453, 6221, 18651, 1603, 18761, 31241, 51487, 58581, 5582, 68172, 19116, 26346, 28074, 772, 18148, 227152, 194998, 9777, 5875, 210110, 5940, 213094, 729, 10144, 223113, 223075, 974, 765, 796, 2572, 1031, 5102, 965, 4210, 1492, 6933, 9114, 9559, 1342, 3382, 5448, 2319, 5981, 6378, 8087, 10086, 15991, 14584, 188, 14982, 13914, 11727, 11474, 354, 13493, 498, 616, 11354, 1012, 739, 2554, 2460, 396, 540, 4888, 11014, 5801, 5920, 172, 193, 21, 77, 4119, 1150, 10700, 2647, 32804, 36786, 40218, 9492, 86966, 35181, 21255, 42063, 129028, 129028, 130215, 130215, 978, 360970, 638, 902, 131, 864, 4200, 5468, 368821, 6386, 359490, 5228, 2020, 2352, 368830
