, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-06-29,21162.0,15974.0,4794.0,5800.0,5547.0,13389.0,527.0,1312.0,1200.0,2427.0,5023.0,5192.0,9958.0,543.0,12815.0,17175.0,30756.0,32028.0,1316.0,35091.0,2994.0,4336.0,156.0,121901.0,3374.0,128239.0,128971.0,2951.0,1759.0,135449.0,2629.0,138915.0,478.0,4053.0,148615.0,148745.0,257.0,213.0,279.0,1173.0,2604.0,63.0,2788.0,399.0,1113.0,604.0,1627.0,506.0,1982.0,620.0,1671.0,2724.0,3387.0,5090.0,5368.0,15060.0,17087.0,22840.0,23726.0,193.0,25887.0,22300.0,23471.0,20003.0,369.0,22727.0,13277.0,652.0,21075.0,1273.0,1273.0,1365.0,1069.0,420.0,492.0,1417.0,4842.0,2026.0,1584.0,53.0,97.0,4.0,71.0,740.0,309.0,3566.0,426.0,28324.0,29507.0,22894.0,3639.0,58300.0,12591.0,4349.0,17722.0,78436.0,78436.0,78584.0,78584.0,104.0,237726.0,79.0,84.0,25.0,207.0,554.0,920.0,228070.0,5171.0,229830.0,1175.0,700.0,967.0,233188.0
2009-06-30,19497.0,14192.0,4557.0,5497.0,5141.0,12726.0,490.0,1216.0,1154.0,2271.0,4701.0,4906.0,9477.0,526.0,12075.0,16490.0,28304.0,29636.0,1283.0,32286.0,2844.0,4481.0,151.0,128245.0,3134.0,134567.0,112500.0,2761.0,1688.0,117761.0,2558.0,121324.0,431.0,3722.0,130643.0,131299.0,248.0,210.0,262.0,1156.0,2622.0,58.0,2880.0,378.0,1072.0,561.0,1479.0,592.0,2000.0,616.0,1489.0,2384.0,3077.0,4621.0,5373.0,14119.0,16013.0,21503.0,23126.0,173.0,24466.0,21116.0,22533.0,20015.0,346.0,22852.0,11833.0,596.0,20504.0,1133.0,1133.0,1314.0,1000.0,403.0,453.0,1332.0,4711.0,1943.0,1468.0,47.0,93.0,2.0,74.0,696.0,297.0,3614.0,399.0,27423.0,28395.0,21560.0,3685.0,60031.0,12419.0,4070.0,17203.0,77234.0,77234.0,77372.0,77372.0,101.0,226659.0,77.0,85.0,25.0,197.0,529.0,868.0,219381.0,5140.0,221232.0,1132.0,669.0,960.0,225270.0
2009-07-01,18267.0,13454.0,4327.0,5143.0,4726.0,12003.0,466.0,1152.0,1119.0,2123.0,4449.0,4553.0,8986.0,509.0,11443.0,15505.0,27592.0,28900.0,1260.0,31306.0,2719.0,4324.0,146.0,130878.0,2911.0,137202.0,105343.0,2603.0,1617.0,110202.0,2500.0,113668.0,389.0,3363.0,122146.0,122624.0,244.0,216.0,249.0,1185.0,2603.0,54.0,2842.0,365.0,1043.0,524.0,1336.0,435.0,2025.0,632.0,1489.0,2304.0,2895.0,4135.0,5549.0,13398.0,15146.0,20345.0,21610.0,159.0,23257.0,20060.0,21241.0,19247.0,334.0,22208.0,11365.0,545.0,19051.0,1030.0,1030.0,1263.0,956.0,390.0,425.0,1249.0,4639.0,1909.0,1436.0,40.0,89.0,0.0,75.0,659.0,286.0,3627.0,382.0,26723.0,27659.0,20259.0,3660.0,58416.0,11957.0,3822.0,16603.0,75020.0,75020.0,75148.0,75148.0,92.0,208559.0,76.0,82.0,23.0,188.0,506.0,824.0,201957.0,5095.0,203958.0,1105.0,654.0,952.0,208528.0
2009-07-02,17453.0,13181.0,4120.0,4808.0,4334.0,11400.0,432.0,1087.0,1092.0,1987.0,4228.0,4232.0,8461.0,494.0,10784.0,14387.0,27140.0,28430.0,1247.0,30644.0,2596.0,4040.0,141.0,131400.0,2710.0,138605.0,97500.0,2439.0,1551.0,103084.0,2480.0,107182.0,359.0,3084.0,115453.0,115881.0,253.0,236.0,243.0,1289.0,2625.0,51.0,2807.0,366.0,1047.0,535.0,1295.0,225.0,1931.0,654.0,1484.0,2314.0,2783.0,3838.0,5325.0,12906.0,14511.0,19583.0,20101.0,147.0,20586.0,17571.0,19044.0,17896.0,323.0,21007.0,10916.0,500.0,18040.0,952.0,952.0,1216.0,908.0,373.0,390.0,1210.0,4603.0,1886.0,1399.0,25.0,84.0,0.0,57.0,620.0,275.0,3541.0,365.0,25507.0,26515.0,19148.0,3552.0,55944.0,11275.0,3609.0,15316.0,71260.0,71260.0,71378.0,71378.0,79.0,195530.0,74.0,74.0,19.0,181.0,484.0,776.0,187646.0,5064.0,189278.0,1112.0,665.0,947.0,192995.0
2009-07-03,17529.0,11550.0,3931.0,4572.0,4082.0,10644.0,403.0,1022.0,1073.0,1864.0,4029.0,3943.0,7972.0,479.0,10112.0,13532.0,26883.0,28170.0,1243.0,30309.0,2482.0,3921.0,137.0,129296.0,2528.0,135802.0,72500.0,2287.0,1488.0,77329.0,2470.0,81361.0,337.0,2954.0,90379.0,91395.0,264.0,258.0,237.0,1404.0,2676.0,47.0,2831.0,359.0,1078.0,579.0,1353.0,237.0,1771.0,693.0,1842.0,2551.0,2692.0,3693.0,5164.0,12663.0,14085.0,19009.0,19528.0,139.0,19060.0,15978.0,16606.0,15716.0,314.0,18885.0,10468.0,461.0,17324.0,888.0,888.0,1171.0,855.0,358.0,356.0,1101.0,4561.0,1866.0,1375.0,16.0,79.0,0.0,56.0,585.0,265.0,3371.0,351.0,23909.0,24845.0,18093.0,3433.0,52928.0,10600.0,3423.0,14618.0,67546.0,67546.0,67655.0,67655.0,73.0,178722.0,73.0,71.0,17.0,172.0,462.0,739.0,173214.0,5038.0,175128.0,1138.0,673.0,952.0,179426.0
2009-07-04,22847.0,11552.0,3761.0,4440.0,4050.0,9537.0,384.0,977.0,1064.0,1767.0,3882.0,3705.0,7587.0,466.0,9525.0,12229.0,25786.0,27062.0,1248.0,29227.0,2380.0,3816.0,133.0,132879.0,2362.0,138747.0,63750.0,2146.0,1429.0,67756.0,2427.0,70832.0,314.0,2904.0,77933.0,78307.0,261.0,262.0,233.0,1447.0,2725.0,44.0,2877.0,337.0,1102.0,584.0,1382.0,331.0,1692.0,733.0,2194.0,3140.0,2728.0,3936.0,5317.0,12505.0,13932.0,18701.0,18965.0,132.0,18282.0,15286.0,15428.0,14494.0,312.0,17287.0,10020.0,425.0,16727.0,835.0,835.0,1128.0,821.0,346.0,327.0,1016.0,4526.0,1845.0,1385.0,14.0,76.0,0.0,53.0,559.0,255.0,3235.0,340.0,22879.0,23696.0,17246.0,3284.0,48322.0,9987.0,3277.0,13975.0,62297.0,62297.0,62397.0,62397.0,63.0,152458.0,71.0,69.0,16.0,163.0,438.0,706.0,146856.0,5014.0,148884.0,1137.0,657.0,960.0,153606.0
2009-07-05,22080.0,11360.0,3604.0,4279.0,3826.0,9220.0,360.0,942.0,1034.0,1691.0,3747.0,3508.0,7255.0,453.0,9121.0,11167.0,24207.0,25470.0,1258.0,27586.0,2288.0,3726.0,129.0,129721.0,2211.0,136595.0,77500.0,2016.0,1374.0,77246.0,2337.0,76257.0,286.0,2838.0,78780.0,78058.0,251.0,251.0,229.0,1403.0,2769.0,42.0,2938.0,311.0,1097.0,560.0,1350.0,406.0,1713.0,690.0,1801.0,2733.0,2613.0,4257.0,5108.0,12037.0,13494.0,18220.0,18399.0,125.0,17707.0,14793.0,14611.0,13980.0,297.0,16588.0,9571.0,387.0,16292.0,787.0,787.0,1087.0,789.0,329.0,303.0,953.0,4492.0,1825.0,1389.0,12.0,74.0,0.0,53.0,530.0,245.0,3126.0,332.0,22033.0,22796.0,16574.0,3092.0,45855.0,9462.0,3148.0,13418.0,59274.0,59274.0,59365.0,59365.0,57.0,138551.0,70.0,68.0,15.0,155.0,419.0,677.0,131471.0,4990.0,132968.0,1110.0,634.0,961.0,136644.0
2009-07-06,20229.0,10442.0,3457.0,4086.0,3527.0,8880.0,346.0,912.0,980.0,1612.0,3576.0,3297.0,6872.0,440.0,8745.0,10645.0,22785.0,24046.0,1207.0,26018.0,2185.0,3632.0,124.0,125997.0,2073.0,132629.0,130000.0,1894.0,1323.0,131963.0,2259.0,131968.0,262.0,2756.0,132599.0,130596.0,243.0,239.0,227.0,1364.0,2811.0,40.0,3001.0,285.0,1083.0,530.0,1300.0,449.0,1764.0,676.0,1444.0,2392.0,2416.0,4022.0,4731.0,11385.0,12844.0,17487.0,18100.0,119.0,17079.0,14305.0,13945.0,13663.0,300.0,16213.0,9123.0,353.0,15797.0,741.0,741.0,1048.0,762.0,314.0,277.0,871.0,4456.0,1805.0,1408.0,12.0,72.0,0.0,51.0,502.0,236.0,2981.0,325.0,21397.0,22115.0,15831.0,2900.0,44130.0,8955.0,3004.0,13885.0,58014.0,58014.0,58097.0,58097.0,54.0,156478.0,69.0,69.0,15.0,147.0,403.0,651.0,141871.0,4966.0,141627.0,1072.0,614.0,952.0,141922.0
2009-07-07,20266.0,10325.0,3315.0,3869.0,3264.0,8520.0,326.0,869.0,934.0,1535.0,3413.0,3091.0,6504.0,429.0,8338.0,10155.0,20963.0,22219.0,1134.0,24097.0,2094.0,3538.0,120.0,123233.0,1950.0,129467.0,130000.0,1794.0,1275.0,133043.0,2150.0,135468.0,244.0,2685.0,140851.0,140856.0,222.0,216.0,221.0,1245.0,2850.0,38.0,3051.0,261.0,1044.0,482.0,1207.0,436.0,1803.0,659.0,1157.0,2049.0,2215.0,3566.0,4424.0,10708.0,12108.0,16538.0,17419.0,114.0,16120.0,13531.0,13114.0,13048.0,294.0,15703.0,8676.0,324.0,15275.0,699.0,699.0,1011.0,724.0,301.0,255.0,812.0,4422.0,1785.0,1398.0,8.0,68.0,0.0,49.0,490.0,228.0,2772.0,320.0,20782.0,21483.0,15096.0,2724.0,42515.0,8435.0,2890.0,16985.0,59500.0,59500.0,59574.0,59574.0,50.0,198307.0,68.0,69.0,17.0,139.0,395.0,629.0,187027.0,4943.0,186773.0,1045.0,599.0,936.0,186603.0
2009-07-08,18513.0,9804.0,3180.0,3667.0,3034.0,8171.0,299.0,821.0,897.0,1472.0,3267.0,2910.0,6177.0,419.0,7955.0,9738.0,19746.0,21003.0,1068.0,22684.0,2013.0,3461.0,117.0,120147.0,1838.0,126249.0,130000.0,1706.0,1229.0,132902.0,2027.0,135247.0,230.0,2600.0,140416.0,140437.0,218.0,206.0,233.0,1213.0,2885.0,37.0,3083.0,248.0,1008.0,464.0,1630.0,603.0,1817.0,651.0,1047.0,1955.0,2098.0,3104.0,4078.0,10154.0,11528.0,15744.0,16689.0,110.0,14436.0,11992.0,11615.0,11901.0,278.0,14676.0,8285.0,297.0,14737.0,662.0,662.0,975.0,681.0,288.0,236.0,763.0,4407.0,1757.0,1359.0,9.0,64.0,0.0,48.0,480.0,220.0,2545.0,315.0,20066.0,20748.0,14487.0,2566.0,40906.0,7899.0,2796.0,19317.0,60224.0,60224.0,60292.0,60292.0,44.0,202881.0,66.0,69.0,15.0,131.0,399.0,626.0,195477.0,4922.0,196355.0,1045.0,596.0,927.0,198749.0
