, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-10-22,4070.0,5443.0,847.0,710.0,941.0,3697.0,264.0,606.0,275.0,495.0,1412.0,1007.0,2476.0,111.0,3285.0,3966.0,7491.0,7007.0,2682.0,11993.0,1233.0,2684.0,64.0,60065.0,390.0,64688.0,65390.0,1059.0,445.0,63892.0,627.0,62970.0,94.0,896.0,59949.0,59633.0,407.0,288.0,254.0,578.0,418.0,127.0,1009.0,124.0,343.0,201.0,489.0,1706.0,3668.0,449.0,559.0,1110.0,569.0,1737.0,631.0,1892.0,2129.0,3219.0,2853.0,40.0,3079.0,3039.0,2976.0,2812.0,197.0,5249.0,225.0,96.0,7904.0,135.0,135.0,184.0,201.0,61.0,307.0,299.0,629.0,244.0,804.0,81.0,58.0,8.0,17.0,940.0,123.0,1421.0,210.0,11028.0,12192.0,6881.0,798.0,17684.0,2692.0,1626.0,4423.0,22107.0,22107.0,22165.0,22165.0,42.0,79566.0,46.0,52.0,7.0,206.0,218.0,506.0,83419.0,5832.0,88266.0,837.0,741.0,606.0,94547.0
2007-10-23,4375.0,5422.0,864.0,707.0,958.0,3649.0,303.0,633.0,277.0,483.0,1437.0,908.0,2402.0,111.0,3105.0,3872.0,7571.0,7079.0,2538.0,12004.0,1131.0,2669.0,51.0,62459.0,471.0,65063.0,65000.0,1137.0,443.0,66644.0,589.0,69256.0,98.0,930.0,70688.0,70795.0,297.0,173.0,239.0,591.0,393.0,108.0,983.0,112.0,331.0,196.0,468.0,1675.0,3621.0,443.0,501.0,1020.0,511.0,1518.0,598.0,1840.0,2134.0,3224.0,2851.0,40.0,2750.0,2749.0,2842.0,3092.0,195.0,5644.0,223.0,80.0,7886.0,126.0,126.0,182.0,176.0,60.0,292.0,307.0,615.0,240.0,801.0,75.0,57.0,8.0,17.0,898.0,120.0,1239.0,190.0,10614.0,11426.0,6068.0,754.0,16132.0,2339.0,1731.0,3975.0,20107.0,20107.0,20165.0,20165.0,37.0,90654.0,45.0,47.0,5.0,200.0,198.0,406.0,91425.0,5744.0,94898.0,820.0,588.0,617.0,95845.0
2007-10-24,4833.0,5351.0,978.0,698.0,1082.0,3740.0,350.0,674.0,284.0,477.0,1492.0,850.0,2398.0,109.0,3008.0,3824.0,7482.0,7087.0,2390.0,10324.0,1092.0,2666.0,50.0,62243.0,532.0,65659.0,65000.0,1133.0,485.0,66584.0,581.0,68911.0,148.0,1129.0,69974.0,69957.0,294.0,156.0,238.0,609.0,380.0,111.0,955.0,120.0,343.0,207.0,469.0,1636.0,3555.0,451.0,721.0,1145.0,504.0,1345.0,630.0,1771.0,2057.0,3245.0,2871.0,40.0,2555.0,2501.0,2520.0,2965.0,194.0,5672.0,221.0,117.0,7959.0,159.0,159.0,186.0,160.0,59.0,282.0,318.0,600.0,238.0,800.0,70.0,57.0,9.0,17.0,831.0,118.0,1126.0,178.0,10420.0,11189.0,5571.0,726.0,15347.0,2168.0,1738.0,3780.0,19128.0,19128.0,19186.0,19186.0,38.0,93419.0,44.0,48.0,6.0,193.0,183.0,361.0,96628.0,5665.0,100667.0,815.0,508.0,632.0,102737.0
2007-10-25,7176.0,5348.0,965.0,702.0,1112.0,3751.0,360.0,706.0,299.0,473.0,1551.0,829.0,2434.0,110.0,2998.0,4076.0,7469.0,7254.0,2241.0,10559.0,1013.0,2673.0,54.0,61921.0,653.0,65445.0,65000.0,1356.0,579.0,66698.0,579.0,69032.0,137.0,1457.0,70431.0,70413.0,296.0,169.0,238.0,657.0,385.0,120.0,955.0,112.0,361.0,207.0,492.0,1637.0,3486.0,452.0,958.0,1458.0,480.0,1391.0,698.0,1783.0,2033.0,3213.0,2900.0,39.0,2577.0,2470.0,2364.0,2738.0,199.0,5460.0,220.0,146.0,8021.0,224.0,224.0,193.0,152.0,56.0,281.0,304.0,585.0,235.0,800.0,67.0,58.0,9.0,16.0,759.0,115.0,1137.0,170.0,10284.0,11017.0,5347.0,713.0,14945.0,2094.0,1578.0,3687.0,18632.0,18632.0,18691.0,18691.0,45.0,92597.0,44.0,55.0,14.0,195.0,173.0,342.0,95521.0,5594.0,99440.0,826.0,472.0,618.0,101424.0
2007-10-26,7815.0,5423.0,1002.0,817.0,1214.0,3877.0,352.0,718.0,298.0,479.0,1587.0,852.0,2493.0,112.0,3039.0,4283.0,7616.0,7500.0,2093.0,10474.0,979.0,2676.0,53.0,59853.0,721.0,64193.0,60000.0,1785.0,571.0,62954.0,572.0,66260.0,107.0,1413.0,68747.0,69000.0,248.0,128.0,223.0,434.0,366.0,79.0,927.0,101.0,345.0,200.0,463.0,1629.0,3437.0,446.0,783.0,1327.0,481.0,1573.0,681.0,1828.0,2067.0,3193.0,2877.0,39.0,2751.0,2613.0,2387.0,2649.0,202.0,5305.0,218.0,151.0,8078.0,222.0,222.0,195.0,144.0,53.0,288.0,288.0,570.0,232.0,800.0,66.0,59.0,9.0,16.0,712.0,113.0,1156.0,165.0,10287.0,10991.0,5135.0,706.0,14726.0,2054.0,1446.0,3638.0,18365.0,18365.0,18424.0,18424.0,48.0,92516.0,43.0,57.0,16.0,202.0,181.0,344.0,95457.0,5519.0,99278.0,809.0,451.0,587.0,101182.0
2007-10-27,6213.0,5436.0,877.0,853.0,1085.0,3903.0,338.0,709.0,283.0,485.0,1582.0,843.0,2478.0,109.0,3086.0,4216.0,7917.0,7905.0,1944.0,10642.0,900.0,2674.0,50.0,57968.0,658.0,61727.0,43750.0,2391.0,527.0,46622.0,567.0,49795.0,105.0,1147.0,52631.0,53267.0,225.0,114.0,213.0,360.0,354.0,69.0,883.0,96.0,340.0,195.0,448.0,1570.0,3384.0,443.0,622.0,1153.0,501.0,1580.0,627.0,1804.0,2067.0,3190.0,2863.0,39.0,2906.0,2779.0,2516.0,2712.0,201.0,5307.0,216.0,135.0,8139.0,183.0,183.0,193.0,132.0,51.0,296.0,282.0,556.0,229.0,800.0,65.0,59.0,9.0,16.0,674.0,111.0,1128.0,161.0,10276.0,10986.0,4859.0,700.0,14486.0,1988.0,1220.0,3582.0,18067.0,18067.0,18127.0,18127.0,49.0,86080.0,43.0,55.0,15.0,205.0,161.0,349.0,90915.0,5445.0,95054.0,793.0,435.0,562.0,97671.0
2007-10-28,5588.0,5401.0,785.0,721.0,934.0,3704.0,324.0,692.0,273.0,481.0,1546.0,819.0,2417.0,106.0,3066.0,4056.0,8004.0,8119.0,1795.0,10745.0,830.0,2677.0,50.0,57581.0,621.0,61064.0,47500.0,2670.0,504.0,48801.0,563.0,49704.0,107.0,995.0,49402.0,49148.0,210.0,109.0,205.0,333.0,344.0,66.0,855.0,92.0,337.0,191.0,436.0,1521.0,3303.0,442.0,556.0,1070.0,514.0,1484.0,600.0,1729.0,2000.0,3136.0,2861.0,39.0,2920.0,2820.0,2603.0,2824.0,201.0,5407.0,214.0,115.0,8167.0,174.0,174.0,190.0,121.0,49.0,300.0,281.0,542.0,227.0,800.0,64.0,60.0,9.0,18.0,642.0,110.0,1077.0,157.0,10228.0,10939.0,4559.0,695.0,14191.0,1913.0,1056.0,3503.0,17693.0,17693.0,17753.0,17753.0,47.0,72163.0,42.0,52.0,13.0,203.0,139.0,336.0,76747.0,5373.0,80912.0,788.0,421.0,546.0,83857.0
2007-10-29,5407.0,5370.0,754.0,633.0,875.0,3597.0,313.0,677.0,265.0,474.0,1509.0,805.0,2364.0,104.0,3005.0,3870.0,7910.0,8156.0,1647.0,10666.0,793.0,2682.0,50.0,57449.0,597.0,60881.0,67552.0,2518.0,496.0,70657.0,559.0,72470.0,106.0,965.0,71786.0,71034.0,223.0,121.0,200.0,320.0,344.0,69.0,867.0,93.0,342.0,202.0,431.0,1504.0,3223.0,440.0,529.0,1036.0,523.0,1411.0,604.0,1663.0,1930.0,3055.0,2862.0,39.0,2818.0,2719.0,2546.0,2846.0,200.0,5473.0,212.0,98.0,8124.0,180.0,180.0,188.0,112.0,48.0,303.0,279.0,529.0,224.0,800.0,64.0,60.0,9.0,18.0,613.0,109.0,1046.0,154.0,10206.0,10906.0,4292.0,691.0,13896.0,1851.0,961.0,3435.0,17332.0,17332.0,17391.0,17391.0,48.0,76580.0,42.0,52.0,12.0,200.0,131.0,317.0,77038.0,5310.0,80153.0,789.0,409.0,536.0,81034.0
2007-10-30,5271.0,5357.0,736.0,596.0,878.0,3569.0,303.0,667.0,267.0,469.0,1481.0,800.0,2330.0,101.0,2949.0,3780.0,7745.0,8122.0,1498.0,10499.0,776.0,2687.0,50.0,57419.0,586.0,60816.0,61018.0,2272.0,491.0,64116.0,555.0,66649.0,99.0,939.0,68183.0,68433.0,199.0,103.0,193.0,291.0,332.0,60.0,833.0,84.0,337.0,184.0,423.0,1498.0,3164.0,438.0,527.0,1030.0,559.0,1391.0,608.0,1625.0,1892.0,3004.0,2872.0,38.0,2825.0,2689.0,2457.0,2761.0,201.0,5423.0,211.0,86.0,8070.0,190.0,190.0,186.0,104.0,48.0,304.0,276.0,516.0,218.0,799.0,63.0,61.0,9.0,24.0,588.0,108.0,1032.0,151.0,10167.0,10871.0,4211.0,688.0,13674.0,1797.0,901.0,3378.0,17052.0,17052.0,17112.0,17112.0,53.0,91750.0,42.0,54.0,13.0,200.0,129.0,306.0,93960.0,5277.0,97058.0,783.0,399.0,536.0,97787.0
2007-10-31,5078.0,5348.0,720.0,581.0,856.0,3573.0,294.0,663.0,294.0,469.0,1488.0,810.0,2346.0,99.0,2914.0,3908.0,7643.0,8163.0,1226.0,10293.0,761.0,2690.0,50.0,57458.0,562.0,60795.0,62455.0,2103.0,486.0,65143.0,551.0,67338.0,96.0,872.0,68071.0,68024.0,181.0,94.0,186.0,272.0,325.0,57.0,807.0,80.0,332.0,179.0,409.0,1454.0,3112.0,438.0,544.0,1047.0,571.0,1420.0,608.0,1599.0,1878.0,2987.0,2871.0,38.0,2957.0,2804.0,2495.0,2720.0,206.0,5350.0,209.0,78.0,8045.0,206.0,206.0,185.0,106.0,45.0,306.0,275.0,503.0,208.0,794.0,63.0,62.0,9.0,32.0,566.0,107.0,1030.0,150.0,10096.0,10801.0,4216.0,686.0,13632.0,1746.0,861.0,3325.0,16957.0,16957.0,17017.0,17017.0,55.0,88186.0,41.0,55.0,14.0,202.0,130.0,300.0,91558.0,5249.0,95204.0,777.0,389.0,537.0,97253.0
