, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-07-19,13235.0,8644.0,3075.0,2983.0,2888.0,11755.0,288.0,864.0,1072.0,2318.0,1022.0,3589.0,214.0,4740.0,14623.0,19673.0,21761.0,817.0,27807.0,2003.0,2614.95,3421.0,94.0,105040.0,1617.0,110947.0,102909.0,2865.0,2006.0,103246.0,2961.0,103595.0,670.0,3780.0,112819.0,113850.0,135.0,113.0,322.0,1004.0,3694.0,69.0,3833.0,243.0,899.0,469.0,1170.0,570.0,1949.0,690.0,119.0,984.0,1103.0,831.0,1113.0,4637.0,5698.0,7367.0,13016.0,33.0,5654.0,5176.0,1622.0,1340.0,55.0,3108.0,235.0,172.0,5212.0,503.0,604.0,535.0,267.0,103.0,350.0,557.0,3841.0,895.0,758.0,21.0,72.0,0.0,141.0,506.0,154.0,2376.0,248.0,8400.0,9489.0,10451.0,1615.0,25658.0,4154.0,2008.0,15587.0,41246.0,41246.0,41299.0,41299.0,30.0,171098.0,65.0,54.0,6.0,100.0,311.0,460.0,169371.0,4665.0,169577.0,1208.0,447.0,809.0,175729.0
2010-07-20,12937.0,8569.0,3002.0,2876.0,2776.0,11488.0,276.0,835.0,1043.0,2240.0,983.0,3460.0,210.0,4536.0,13958.0,19326.0,21457.0,840.0,25994.0,1932.0,2490.0,3254.0,91.0,102577.0,1524.0,108113.0,110000.0,2746.0,1918.0,114228.0,2850.0,117878.0,616.0,3583.0,128843.0,128701.0,124.0,104.0,363.0,939.0,3713.0,66.0,3872.0,222.0,849.0,459.0,1109.0,570.0,1956.0,678.0,108.0,936.0,1062.0,877.0,1080.0,4607.0,5601.0,7240.0,12965.0,31.0,5836.0,5351.0,1827.0,1551.0,54.0,3241.0,235.0,166.0,5400.0,484.0,580.0,516.0,248.0,99.0,345.0,535.0,3839.0,995.0,800.0,17.0,71.0,0.0,137.0,488.0,149.0,2347.0,236.0,8632.0,9585.0,10138.0,1563.0,25838.0,4023.0,1955.0,15978.0,41816.0,41816.0,41866.0,41866.0,26.0,165635.0,64.0,54.0,7.0,91.0,303.0,419.0,161909.0,4766.0,162593.0,1190.0,466.0,797.0,164840.0
2010-07-21,12573.0,8483.0,2932.0,2774.0,2667.0,11265.0,258.0,807.0,1015.0,2168.0,940.0,3334.0,206.0,4366.0,13354.0,18300.0,20320.0,829.0,24801.0,1862.0,2392.38,3146.0,88.0,100374.0,1433.0,105654.0,110000.0,2641.0,1831.0,114046.0,2738.0,117440.0,564.0,3366.0,128061.0,128101.0,114.0,97.0,406.0,896.0,3739.0,63.0,3874.0,205.0,805.0,465.0,1055.0,519.0,1951.0,666.0,87.0,823.0,1036.0,790.0,1050.0,4556.0,5503.0,7144.0,12928.0,30.0,5965.0,5487.0,2053.0,1793.0,52.0,3426.0,240.0,160.0,5556.0,467.0,561.0,501.0,223.0,96.0,339.0,514.0,3838.0,1161.0,917.0,12.0,68.0,0.0,117.0,471.0,143.0,2329.0,235.0,8795.0,9693.0,9816.0,1513.0,25787.0,3915.0,1903.0,16110.0,41897.0,41897.0,41943.0,41943.0,19.0,172463.0,63.0,50.0,5.0,83.0,295.0,393.0,170315.0,4727.0,171061.0,1187.0,475.0,788.0,173224.0
2010-07-22,12232.0,8406.0,2867.0,2679.0,2564.0,11054.0,244.0,781.0,989.0,2100.0,905.0,3219.0,203.0,4210.0,12981.0,17871.0,19840.0,817.0,24078.0,1797.0,2292.49,3041.0,86.0,97276.0,1347.0,102743.0,110000.0,2547.0,1747.0,113891.0,2630.0,117030.0,516.0,3212.0,127168.0,127204.0,107.0,93.0,467.0,867.0,3783.0,60.0,3936.0,191.0,766.0,484.0,1013.0,569.0,1926.0,651.0,76.0,721.0,1008.0,684.0,1022.0,4500.0,5398.0,7022.0,12843.0,28.0,5974.0,5500.0,2187.0,1959.0,46.0,3681.0,379.0,155.0,5633.0,451.0,542.0,486.0,209.0,92.0,334.0,499.0,3885.0,1262.0,1036.0,8.0,66.0,0.0,78.0,455.0,137.0,2315.0,235.0,9121.0,9959.0,9515.0,1465.0,25785.0,3818.0,1853.0,15995.0,41781.0,41781.0,41823.0,41823.0,16.0,171581.0,62.0,44.0,4.0,75.0,288.0,377.0,169875.0,4686.0,170769.0,1222.0,492.0,785.0,173300.0
2010-07-23,11921.0,8328.0,2806.0,2589.0,2466.0,10854.0,234.0,755.0,966.0,2034.0,877.0,3112.0,200.0,4064.0,12699.0,17417.0,19336.0,801.0,23391.0,1736.0,2187.61,2930.0,84.0,93892.0,1266.0,98640.0,103750.0,2463.0,1668.0,108829.0,2526.0,112781.0,471.0,3081.0,123837.0,124202.0,100.0,93.0,538.0,865.0,3853.0,58.0,4013.0,179.0,733.0,485.0,979.0,668.0,1945.0,638.0,80.0,698.0,983.0,650.0,995.0,4449.0,5298.0,6874.0,12644.0,26.0,5921.0,5447.0,2226.0,2023.0,33.0,3812.0,595.0,149.0,5716.0,436.0,523.0,471.0,196.0,88.0,329.0,485.0,3959.0,1286.0,1059.0,8.0,63.0,0.0,41.0,440.0,132.0,2315.0,234.0,9279.0,10160.0,9237.0,1420.0,25814.0,3722.0,1806.0,15898.0,41711.0,41711.0,41750.0,41750.0,15.0,170485.0,61.0,41.0,6.0,66.0,281.0,361.0,168952.0,4654.0,169857.0,1249.0,508.0,789.0,172440.0
2010-07-24,11635.0,8251.0,2750.0,2505.0,2373.0,10664.0,223.0,731.0,946.0,1975.0,854.0,3020.0,197.0,3934.0,12432.0,17143.0,19031.0,783.0,22874.0,1677.0,2127.28,2849.0,81.0,95105.0,1191.0,99051.0,85000.0,2386.0,1592.0,89068.0,2424.0,92340.0,429.0,2948.0,103335.0,104085.0,93.0,94.0,609.0,828.0,3925.0,56.0,4083.0,166.0,704.0,450.0,952.0,750.0,2015.0,629.0,85.0,706.0,956.0,629.0,971.0,4388.0,5202.0,6735.0,12433.0,25.0,5843.0,5359.0,2210.0,2025.0,33.0,3862.0,811.0,144.0,5853.0,422.0,506.0,459.0,188.0,85.0,325.0,475.0,4033.0,1308.0,1038.0,8.0,62.0,0.0,8.0,425.0,127.0,2321.0,228.0,9316.0,10194.0,8974.0,1378.0,25705.0,3620.0,1761.0,15794.0,41498.0,41498.0,41534.0,41534.0,13.0,160610.0,60.0,39.0,8.0,57.0,276.0,349.0,161709.0,4624.0,163137.0,1227.0,501.0,785.0,166744.0
2010-07-25,11364.0,8177.0,2697.0,2426.0,2286.0,10484.0,218.0,711.0,927.0,1924.0,836.0,2938.0,195.0,3832.0,12179.0,16727.0,18570.0,767.0,22250.0,1621.0,2060.1,2777.0,79.0,94481.0,1121.0,98678.0,89432.0,2316.0,1525.0,92004.0,2325.0,94049.0,389.0,2854.0,101801.0,101571.0,88.0,96.0,679.0,808.0,3997.0,54.0,4176.0,154.0,679.0,437.0,929.0,884.0,2104.0,623.0,110.0,769.0,943.0,624.0,951.0,4330.0,5132.0,6627.0,12222.0,25.0,5767.0,5270.0,2180.0,2005.0,32.0,3898.0,1027.0,141.0,6100.0,412.0,494.0,453.0,186.0,84.0,325.0,469.0,4107.0,1330.0,1078.0,8.0,62.0,0.0,0.0,416.0,123.0,2320.0,226.0,9386.0,10229.0,8743.0,1339.0,25406.0,3525.0,1718.0,15692.0,41098.0,41098.0,41131.0,41131.0,13.0,144983.0,59.0,39.0,11.0,48.0,274.0,344.0,144788.0,4595.0,146140.0,1230.0,505.0,777.0,149679.0
2010-07-26,11104.0,8103.0,2649.0,2352.0,2203.0,10313.0,228.0,702.0,911.0,1894.0,824.0,2885.0,192.0,3746.0,11940.0,16602.0,18429.0,749.0,21829.0,1567.0,2006.26,2714.0,77.0,93438.0,1056.0,97678.0,102155.0,2252.0,1464.0,105332.0,2228.0,107845.0,352.0,2778.0,115073.0,114614.0,83.0,94.0,751.0,762.0,4069.0,52.0,4272.0,144.0,657.0,423.0,910.0,1030.0,2223.0,621.0,122.0,823.0,932.0,642.0,939.0,4311.0,5103.0,6570.0,12012.0,23.0,5712.0,5200.0,2157.0,1989.0,32.0,3917.0,1243.0,137.0,6386.0,405.0,486.0,446.0,189.0,82.0,323.0,458.0,4181.0,1353.0,1117.0,8.0,62.0,0.0,0.0,419.0,119.0,2336.0,229.0,9679.0,10454.0,8540.0,1302.0,25137.0,3446.0,1676.0,15607.0,40744.0,40744.0,40774.0,40774.0,13.0,149429.0,58.0,39.0,12.0,39.0,273.0,341.0,146404.0,4566.0,146954.0,1230.0,500.0,770.0,148800.0
2010-07-27,10853.0,8030.0,2604.0,2282.0,2125.0,10151.0,220.0,672.0,897.0,1866.0,821.0,2842.0,190.0,3690.0,11714.0,16457.0,18270.0,732.0,21461.0,1516.0,1955.98,2659.0,75.0,91452.0,995.0,95681.0,100268.0,2189.0,1407.0,103750.0,2134.0,106811.0,317.0,2669.0,115046.0,115156.0,78.0,91.0,822.0,716.0,4141.0,50.0,4362.0,135.0,638.0,411.0,896.0,1175.0,2365.0,607.0,121.0,800.0,908.0,676.0,917.0,4255.0,5043.0,6520.0,11802.0,21.0,5678.0,5152.0,2156.0,1993.0,33.0,3941.0,1459.0,131.0,6663.0,388.0,466.0,429.0,184.0,79.0,313.0,443.0,4256.0,1375.0,1149.0,8.0,61.0,0.0,1.0,388.0,114.0,2353.0,231.0,10085.0,10835.0,8348.0,1267.0,24893.0,3379.0,1637.0,15535.0,40428.0,40428.0,40455.0,40455.0,14.0,158585.0,57.0,39.0,13.0,31.0,265.0,337.0,156833.0,4536.0,157491.0,1212.0,501.0,761.0,159413.0
2010-07-28,10611.0,7959.0,2563.0,2216.0,2051.0,9996.0,204.0,650.0,884.0,1832.0,806.0,2781.0,188.0,3629.0,11499.0,16006.0,17770.0,715.0,20823.0,1466.0,1906.42,2603.0,73.0,90459.0,938.0,94298.0,98740.0,2117.0,1353.0,102063.0,2043.0,104922.0,295.0,2545.0,112613.0,112698.0,74.0,86.0,891.0,671.0,4213.0,49.0,4442.0,128.0,620.0,398.0,884.0,1303.0,2513.0,593.0,129.0,797.0,886.0,653.0,896.0,4149.0,4921.0,6389.0,11592.0,20.0,5640.0,5109.0,2173.0,2017.0,34.0,3969.0,1675.0,126.0,6920.0,372.0,446.0,413.0,172.0,75.0,307.0,432.0,4327.0,1397.0,1178.0,8.0,60.0,0.0,0.0,374.0,110.0,2366.0,232.0,10489.0,11221.0,8149.0,1234.0,24656.0,3319.0,1599.0,15470.0,40126.0,40126.0,40150.0,40150.0,11.0,156911.0,57.0,37.0,14.0,22.0,260.0,329.0,156276.0,4507.0,157290.0,1200.0,499.0,753.0,159951.0
