, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2018-05-01, 20320, 21483, 11091, 11636, 18723, , , 3719, 2512, , , , , 2052, 35888, 43099, 62613, , 4709, , , 23226, 24826, 1001, 122104, 18477, 176703, , 13535, 5772, 191837, , 194435, , 7430, 208972, 209037, 639, 564, 505, , 920, 3592, , , 747, 4501, 5600, 7616, 1300, , , 1856, 7027, 3232, 7890, , 17439, 16407, 644, 22288, 22153, 18830, , 813, , 6875, 629, 13510, 595, 547, 1365, 1100, 267, 572, , 5378, , 1245, 35, , , 69, , , 5885, 2138, 23844, , 38861, 6667, , 27902, 16483, 37729, 109630, 105171, 106377, 106377, 947, 324592, 447, 858, 84, 863, 3066, 3608, 337088, 5318, 338079, 2405, 1118, 1510, 
2018-05-02, 16491, 21164, 11627, 11767, 19584, , , 4054, 2555, , , , , 1886, 35800, 41073, 65032, , 4555, , , 23239, 25049, 933, 124979, 18942, 180290, , 12922, 4671, 195801, , 199219, , 6304, 209062, 209301, 535, 540, 290, , 819, 3024, , , 755, 4411, 4917, 6783, 1258, , , 1867, 6430, 2919, 7810, , 17020, 16476, 609, 21962, 21938, 19023, , 801, , 6515, 607, 13402, 560, 505, 1394, 1078, 271, 548, , 5355, , 1220, 33, , , 69, , , 5442, 1963, 22578, , 33987, 5904, , 26793, 15693, 35006, 97643, 93858, 94997, 94997, 899, 317595, 399, 768, 87, 755, 2916, 3317, 328802, 5224, 329503, 2319, 994, 1482, 
2018-05-03, 16150, 21912, 11691, 11254, 18884, , , 4201, 2678, , , , , 1762, 35964, 40758, 66942, , 4434, , , 22842, 24684, 888, 129208, 19869, 183745, , 12965, 4869, 194576, , 197958, , 5836, 203872, 203970, 547, 612, 319, , 1180, 3037, , , 968, 4800, 5044, 6116, 1242, , , 1800, 6413, 2904, 7432, , 16070, 16472, 577, 21425, 21336, 18539, , 755, , 6156, 593, 13375, 548, 483, 1421, 1186, 284, 526, , 5506, , 1209, 31, , , 56, , , 5219, 1875, 21955, , 31801, 5902, , 25750, 15121, 33885, 93014, 89902, 90993, 90993, 901, 306065, 368, 699, 90, 635, 2971, 3303, 317453, 5151, 318190, 2546, 1009, 1538, 
2018-05-04, 18106, 22683, 10858, 11412, 17383, , , 3914, 2521, , , , , 1827, 35803, 39305, 68228, , 4379, , , 22335, 24142, 825, 133585, 20775, 187297, , 13985, 5824, 195037, , 198530, , 6518, 204795, 204718, 655, 719, 387, , 1672, 3866, , , 1206, 5673, 6518, 6177, 1244, , , 1856, 6440, 3265, 7433, , 15804, 16489, 551, 21327, 21170, 18287, , 703, , 5797, 573, 13288, 637, 549, 1364, 1106, 312, 480, , 5730, , 1199, 29, , , 19, , , 5215, 1884, 21590, , 31145, 6768, , 25429, 15362, 33217, 91553, 89113, 90172, 90172, 853, 301127, 386, 656, 94, 541, 3009, 3263, 310799, 5155, 311217, 3016, 1209, 1738, 
2018-05-05, 23599, 23610, 11922, 12375, 18290, , , 3534, 2487, , , , , 2025, 35667, 39419, 69454, , 4338, , , 21948, 23666, 770, 140620, 21491, 192435, , 16045, 7027, 193899, , 198222, , 7111, 205780, 205863, 688, 750, 395, , 1780, 4505, , , 1272, 6090, 7975, 7330, 1305, , , 1999, 6518, 3993, 7760, , 16269, 16548, 526, 21146, 20957, 18197, , 666, , 5437, 559, 12960, 964, 813, 1438, 1160, 373, 454, , 5973, , 1188, 26, , , 5, , , 5535, 2020, 21636, , 33249, 8558, , 28658, 16522, 35699, 96498, 94731, 95760, 95760, 862, 305662, 437, 663, 97, 504, 3451, 3573, 313885, 5218, 314015, 3295, 1359, 1926, 
2018-05-06, 27861, 23764, 13250, 13092, 18862, , , 3407, 2546, , , , , 2170, 36290, 41917, 70894, , 4301, , , 21769, 23402, 715, 151192, 22169, 202666, , 18434, 7908, 190004, , 193764, , 7124, 200953, 201041, 667, 738, 368, , 1662, 4498, , , 1289, 6077, 8186, 8736, 1405, , , 2188, 6835, 5027, 8434, , 17529, 16626, 504, 21100, 20848, 18096, , 692, , 5078, 561, 12567, 1220, 1006, 1553, 1297, 422, 455, , 6207, , 1179, 23, , , 20, , , 5943, 2332, 21851, , 36966, 10268, , 33383, 17619, 40380, 106439, 105346, 106345, 106345, 898, 314073, 494, 713, 99, 541, 3935, 4107, 323028, 5225, 323072, 3366, 1406, 2021, 
2018-05-07, 30449, 24275, 14030, 13546, 19162, , , 3504, 2681, , , , , 2328, 37876, 43791, 73323, , 4303, , , 21703, 23278, 669, 157219, 22810, 208788, , 20334, 8439, 192840, , 196565, , 7585, 203674, 203521, 669, 760, 345, , 1631, 4444, , , 1667, 6384, 8075, 9014, 1480, , , 2406, 7285, 6124, 9466, , 19060, 16721, 484, 21302, 20988, 18218, , 654, , 4718, 574, 12210, 1411, 1137, 1693, 1449, 452, 464, , 6401, , 1172, 22, , , 28, , , 6310, 2508, 22020, , 40189, 10926, , 37431, 18312, 44512, 115418, 114997, 115971, 115971, 901, 323691, 485, 750, 96, 597, 3889, 4290, 332356, 5239, 332278, 3451, 1430, 2068, 
2018-05-08,33454.0,24681.0,14632.0,14074.0,19297.0,45410.0,865.0,3622.0,2764.0,18706.0,26670.0,16144.0,42814.0,2466.0,40025.0,45429.0,76726.0,96012.0,4375.0,103679.0,40632.0,21695.0,23223.0,726.0,163124.0,23590.0,214406.0,207499.0,21671.0,9337.0,206321.0,10933.0,209181.0,2234.0,8733.0,215850.0,215161.0,736.0,815.0,326.0,4843.0,1705.0,4793.0,1313.0,3699.0,1677.0,7078.0,9082.0,9177.0,1559.0,3268.0,6059.0,2575.0,7692.0,7241.0,10517.0,15983.0,20358.0,16792.0,462.0,21595.0,21236.0,18516.0,14342.0,608.0,16565.0,4359.0,583.0,11882.0,1600.0,1258.0,1892.0,1649.0,505.0,486.0,3851.0,6574.0,3898.0,1161.0,20.0,123.0,9.0,3.0,3556.0,1359.0,6521.0,2451.0,21784.0,28556.0,42327.0,10607.0,83625.0,41777.0,19530.0,48776.0,121947.0,121947.0,122893.0,122893.0,870.0,337403.0,471.0,732.0,94.0,605.0,3598.0,4029.0,345199.0,5294.0,345037.0,3663.0,1455.0,2154.0,396463.0
2018-05-09,37086.0,24685.0,15414.0,15033.0,20345.0,46477.0,797.0,3801.0,2826.0,20395.0,29127.0,17300.0,46427.0,2617.0,42567.0,46902.0,80254.0,106313.0,4428.0,114129.0,47440.0,21712.0,23196.0,730.0,169347.0,24471.0,220425.0,185382.0,23037.0,10563.0,207588.0,11809.0,212070.0,2503.0,9229.0,221463.0,221495.0,782.0,872.0,270.0,4978.0,1712.0,4772.0,1599.0,4464.0,1802.0,7320.0,9405.0,9819.0,1631.0,3532.0,6318.0,2738.0,7945.0,7530.0,11124.0,16867.0,21547.0,16862.0,441.0,21906.0,21510.0,18865.0,14639.0,587.0,16629.0,3999.0,588.0,11568.0,1752.0,1345.0,2008.0,1784.0,497.0,485.0,4123.0,6753.0,3964.0,1152.0,18.0,121.0,9.0,9.0,3835.0,1417.0,6545.0,2427.0,21479.0,28468.0,44595.0,10501.0,90675.0,46034.0,20579.0,53124.0,127906.0,127906.0,128825.0,128825.0,825.0,356580.0,474.0,716.0,91.0,574.0,3352.0,3751.0,364196.0,5333.0,363926.0,3903.0,1513.0,2250.0,434007.0
2018-05-10,40550.0,24463.0,17073.0,16343.0,21575.0,47151.0,980.0,3821.0,2847.0,20717.0,29902.0,17661.0,47563.0,2768.0,44859.0,49692.0,84202.0,110408.0,4455.0,119481.0,40418.0,21785.0,23225.0,647.0,175961.0,24686.0,226154.0,181534.0,24249.0,11566.0,204449.0,16349.0,209378.0,3027.0,9468.0,219342.0,219484.0,819.0,908.0,302.0,5151.0,1658.0,4616.0,1859.0,5732.0,1934.0,7653.0,9591.0,10215.0,1680.0,3971.0,6665.0,2817.0,8213.0,7834.0,11224.0,17794.0,21423.0,16899.0,421.0,22088.0,21661.0,19144.0,15030.0,573.0,16974.0,3640.0,584.0,11247.0,1860.0,1392.0,2011.0,1704.0,507.0,441.0,4467.0,6929.0,3951.0,1009.0,18.0,120.0,8.0,47.0,4353.0,1520.0,6499.0,2421.0,21076.0,28591.0,46792.0,10324.0,98210.0,48814.0,21360.0,55592.0,131804.0,131804.0,132697.0,132697.0,793.0,363217.0,490.0,714.0,90.0,568.0,3224.0,3531.0,372858.0,5371.0,372970.0,4097.0,1572.0,2345.0,432263.0
