, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-03-15,2971.0,5973.0,786.0,848.0,1276.0,3667.0,197.0,706.0,259.0,844.0,1928.0,1077.0,3101.0,273.0,4124.0,5171.0,11637.0,12542.0,858.0,15895.0,7852.0,7270.0,524.0,61682.0,605.0,69139.0,63441.0,1113.0,911.0,63225.0,1338.0,62339.0,209.0,2885.0,63182.0,62837.0,350.0,308.0,364.0,965.0,1233.0,915.0,2580.0,184.0,754.0,390.0,1405.0,4207.0,5652.0,383.0,397.0,1255.0,385.0,1557.0,445.0,1090.0,1350.0,2141.0,1290.0,21.0,2139.0,2137.0,1753.0,1566.0,165.0,4297.0,570.0,305.0,8282.0,48.0,79.0,206.0,369.0,119.0,4613.0,692.0,699.0,282.0,777.0,1430.0,675.0,462.0,731.0,492.0,57.0,2754.0,3887.0,16381.0,19702.0,5521.0,6206.0,27170.0,7028.0,5320.0,9858.0,37028.0,37028.0,38192.0,38192.0,959.0,102991.0,563.0,1615.0,303.0,1423.0,4263.0,6077.0,114933.0,6660.0,109898.0,1506.0,1291.0,1195.0,108999.0
2004-03-16,2915.0,5774.0,733.0,835.0,1121.0,3644.0,201.0,688.0,250.0,853.0,1952.0,1091.0,3132.0,256.0,4011.0,5187.0,11669.0,12653.0,870.0,16273.0,7624.0,7506.0,455.0,61283.0,608.0,68714.0,69219.0,1141.0,865.0,71429.0,1281.0,74003.0,204.0,2727.0,79806.0,79709.0,334.0,303.0,360.0,939.0,1198.0,850.0,2506.0,184.0,794.0,372.0,1333.0,4135.0,5563.0,372.0,394.0,1220.0,394.0,1549.0,436.0,1077.0,1328.0,2110.0,1290.0,21.0,2150.0,2147.0,1832.0,1664.0,167.0,4302.0,570.0,237.0,8305.0,48.0,79.0,214.0,374.0,117.0,4371.0,748.0,755.0,284.0,749.0,1592.0,502.0,430.0,581.0,382.0,58.0,2863.0,3293.0,16393.0,21146.0,5635.0,5768.0,35709.0,6815.0,5127.0,9554.0,45263.0,45263.0,46289.0,46289.0,947.0,122223.0,540.0,1545.0,380.0,1436.0,3911.0,6528.0,131887.0,6439.0,128641.0,1457.0,1224.0,1142.0,130545.0
2004-03-17,2995.0,5650.0,710.0,749.0,1010.0,3521.0,218.0,692.0,254.0,841.0,1997.0,1146.0,3223.0,258.0,3967.0,5250.0,11726.0,12875.0,868.0,16623.0,7298.0,7665.0,445.0,61326.0,630.0,68669.0,65156.0,1165.0,826.0,67341.0,1272.0,69992.0,197.0,2490.0,75874.0,76057.0,420.0,395.0,423.0,1269.0,1248.0,927.0,2550.0,215.0,896.0,440.0,1317.0,4071.0,5441.0,367.0,390.0,1197.0,395.0,1526.0,432.0,1066.0,1310.0,2064.0,1292.0,21.0,2142.0,2130.0,1832.0,1720.0,170.0,4372.0,570.0,229.0,8333.0,48.0,79.0,219.0,375.0,118.0,3612.0,683.0,721.0,280.0,732.0,1674.0,384.0,426.0,330.0,329.0,57.0,2985.0,2714.0,15883.0,21964.0,5640.0,5067.0,37715.0,6667.0,4983.0,9331.0,47046.0,47046.0,48008.0,48008.0,927.0,131860.0,534.0,1420.0,474.0,1338.0,3564.0,6479.0,145520.0,6336.0,143097.0,1444.0,1242.0,1114.0,146597.0
2004-03-18,2883.0,5691.0,752.0,686.0,947.0,3447.0,231.0,705.0,270.0,824.0,2071.0,1183.0,3327.0,261.0,4046.0,5062.0,11818.0,13004.0,884.0,16758.0,7225.0,7770.0,488.0,61687.0,665.0,68975.0,65000.0,1161.0,811.0,67012.0,1248.0,69410.0,197.0,2411.0,74609.0,74619.0,470.0,466.0,463.0,1660.0,1340.0,999.0,2717.0,262.0,1070.0,444.0,1521.0,4359.0,5370.0,366.0,385.0,1183.0,393.0,1496.0,431.0,1054.0,1296.0,2031.0,1294.0,21.0,2118.0,2094.0,1799.0,1720.0,171.0,4384.0,570.0,280.0,8360.0,48.0,78.0,224.0,384.0,122.0,3005.0,564.0,691.0,275.0,708.0,1836.0,343.0,430.0,222.0,334.0,55.0,3124.0,2465.0,15487.0,22046.0,5659.0,4586.0,39784.0,6822.0,5599.0,9346.0,49130.0,49130.0,50053.0,50053.0,921.0,130969.0,541.0,1383.0,532.0,1228.0,3377.0,6205.0,144264.0,6389.0,142014.0,1466.0,1467.0,1152.0,146025.0
2004-03-19,2737.0,5713.0,689.0,654.0,908.0,3336.0,235.0,706.0,283.0,789.0,2136.0,1148.0,3348.0,259.0,4125.0,4917.0,12010.0,13230.0,912.0,16921.0,7645.0,7849.0,483.0,62202.0,692.0,69658.0,64219.0,1150.0,809.0,66405.0,1192.0,68955.0,182.0,2258.0,74057.0,74109.0,396.0,381.0,403.0,1264.0,1231.0,887.0,2617.0,237.0,996.0,391.0,1410.0,4390.0,5496.0,370.0,381.0,1175.0,396.0,1462.0,433.0,1044.0,1283.0,2014.0,1308.0,21.0,2087.0,2050.0,1749.0,1692.0,170.0,4344.0,567.0,350.0,8436.0,48.0,77.0,236.0,410.0,137.0,2742.0,504.0,687.0,270.0,683.0,2112.0,331.0,485.0,195.0,352.0,56.0,3389.0,2376.0,15426.0,21574.0,5706.0,4294.0,39140.0,7153.0,5572.0,9643.0,48783.0,48783.0,49677.0,49677.0,908.0,130848.0,595.0,1406.0,587.0,1185.0,3333.0,5944.0,143790.0,6314.0,141442.0,1422.0,1415.0,1076.0,145542.0
2004-03-20,2658.0,5708.0,686.0,665.0,906.0,3291.0,250.0,715.0,313.0,757.0,2227.0,1193.0,3476.0,270.0,4170.0,4816.0,12259.0,13596.0,962.0,17438.0,8139.0,7969.0,488.0,63054.0,709.0,70734.0,57031.0,1123.0,823.0,59923.0,1204.0,63212.0,181.0,2134.0,68997.0,69329.0,367.0,339.0,386.0,1078.0,1159.0,830.0,2402.0,232.0,964.0,383.0,1343.0,4064.0,5486.0,379.0,381.0,1174.0,428.0,1449.0,443.0,1039.0,1286.0,2048.0,1346.0,35.0,2073.0,2013.0,1695.0,1651.0,168.0,4291.0,477.0,425.0,8570.0,48.0,76.0,262.0,463.0,158.0,2875.0,483.0,701.0,297.0,666.0,2186.0,336.0,468.0,185.0,375.0,60.0,3761.0,2444.0,15763.0,20888.0,5810.0,4171.0,37548.0,7354.0,5756.0,9827.0,47374.0,47374.0,48245.0,48245.0,941.0,128418.0,637.0,1509.0,621.0,1224.0,3445.0,5781.0,141697.0,6243.0,139390.0,1367.0,1346.0,1032.0,143538.0
2004-03-21,2679.0,5880.0,774.0,720.0,993.0,3428.0,267.0,745.0,380.0,733.0,2366.0,1344.0,3758.0,292.0,4328.0,4882.0,12596.0,14079.0,1043.0,18157.0,9027.0,8150.0,537.0,64785.0,749.0,72431.0,46844.0,1097.0,882.0,48173.0,1292.0,50272.0,203.0,2321.0,55433.0,55789.0,453.0,425.0,443.0,1456.0,1228.0,998.0,2450.0,262.0,1036.0,450.0,1429.0,4000.0,5259.0,393.0,384.0,1187.0,483.0,1455.0,449.0,1031.0,1287.0,2124.0,1371.0,75.0,2091.0,2012.0,1666.0,1617.0,165.0,4230.0,337.0,486.0,8683.0,48.0,75.0,286.0,514.0,175.0,3185.0,472.0,725.0,382.0,714.0,2115.0,365.0,436.0,173.0,389.0,66.0,4174.0,2467.0,16282.0,20361.0,5959.0,4120.0,35909.0,7629.0,6298.0,10037.0,45946.0,45946.0,46813.0,46813.0,960.0,118462.0,689.0,1582.0,644.0,1321.0,3661.0,5743.0,133152.0,6233.0,131174.0,1343.0,1341.0,1046.0,135893.0
2004-03-22,2774.0,6244.0,881.0,762.0,1062.0,3629.0,276.0,775.0,438.0,723.0,2527.0,1521.0,4089.0,302.0,4635.0,5063.0,13046.0,14632.0,1298.0,18998.0,9984.0,8446.0,580.0,67291.0,816.0,75220.0,77109.0,1088.0,968.0,77969.0,1308.0,78559.0,211.0,2641.0,80026.0,78764.0,510.0,508.0,480.0,1870.0,1358.0,1133.0,2802.0,306.0,1188.0,459.0,1651.0,4512.0,5262.0,405.0,387.0,1212.0,515.0,1503.0,450.0,1020.0,1282.0,2175.0,1377.0,75.0,2126.0,2026.0,1665.0,1610.0,162.0,4195.0,200.0,520.0,8758.0,47.0,74.0,303.0,547.0,188.0,3364.0,466.0,760.0,468.0,794.0,1939.0,368.0,486.0,165.0,390.0,72.0,4469.0,2427.0,16793.0,20103.0,6129.0,4151.0,34712.0,8122.0,7069.0,10444.0,45156.0,45156.0,46402.0,46402.0,996.0,113813.0,828.0,1782.0,917.0,1402.0,3920.0,5862.0,124864.0,6271.0,122282.0,1447.0,1377.0,1170.0,125938.0
2004-03-23,2762.0,6439.0,833.0,771.0,1029.0,3660.0,271.0,780.0,459.0,715.0,2597.0,1589.0,4218.0,287.0,4934.0,5135.0,13463.0,15033.0,1423.0,19444.0,10164.0,8822.0,552.0,69246.0,862.0,77741.0,75375.0,1060.0,1016.0,77710.0,1276.0,80353.0,193.0,2667.0,85528.0,85642.0,503.0,487.0,480.0,1720.0,1329.0,1075.0,2853.0,310.0,1148.0,458.0,1569.0,4708.0,5719.0,403.0,387.0,1193.0,511.0,1538.0,444.0,1007.0,1265.0,2176.0,1354.0,51.0,2167.0,2057.0,1679.0,1623.0,159.0,4179.0,150.0,579.0,8851.0,47.0,73.0,308.0,555.0,217.0,3711.0,482.0,859.0,554.0,870.0,1724.0,405.0,524.0,157.0,463.0,78.0,4821.0,2486.0,17277.0,20142.0,6288.0,4396.0,34322.0,8677.0,7381.0,10987.0,45309.0,45309.0,47380.0,47380.0,1177.0,136915.0,1047.0,2437.0,1219.0,1730.0,4246.0,6319.0,147464.0,6341.0,144200.0,1901.0,1425.0,1357.0,146434.0
2004-03-24,2763.0,6424.0,753.0,749.0,933.0,3580.0,262.0,759.0,452.0,701.0,2590.0,1529.0,4143.0,278.0,5021.0,5152.0,13735.0,15314.0,1614.0,20044.0,9709.0,9196.0,547.0,71114.0,908.0,80068.0,72375.0,1086.0,1105.0,74776.0,1276.0,77406.0,183.0,2522.0,82323.0,82458.0,502.0,477.0,487.0,1760.0,1342.0,1036.0,2807.0,315.0,1245.0,447.0,1657.0,4708.0,6109.0,403.0,385.0,1189.0,473.0,1523.0,436.0,994.0,1243.0,2147.0,1361.0,83.0,2178.0,2058.0,1698.0,1651.0,159.0,4221.0,150.0,686.0,8935.0,47.0,73.0,322.0,575.0,230.0,4299.0,538.0,1077.0,640.0,953.0,1433.0,361.0,412.0,152.0,575.0,87.0,5088.0,2694.0,17983.0,20576.0,6456.0,4620.0,34673.0,9149.0,7856.0,11439.0,46112.0,46112.0,49882.0,49882.0,1262.0,140309.0,1075.0,2748.0,1161.0,2372.0,4521.0,6820.0,154402.0,6346.0,151934.0,1978.0,1437.0,1361.0,156471.0
