, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-10-14,5524.0,5344.0,842.0,691.0,850.0,3634.0,275.0,673.0,239.0,635.0,1636.0,1038.0,2686.0,89.0,3445.0,4071.0,11393.0,12199.0,1900.0,14799.0,839.0,2757.0,64.0,69321.0,295.0,72656.0,64344.0,784.0,410.0,65875.0,695.0,68167.0,109.0,839.0,69349.0,69510.0,95.0,80.0,203.0,148.0,520.0,29.0,1251.0,73.0,304.0,204.0,917.0,413.0,2200.0,410.0,430.0,1141.0,600.0,1365.0,454.0,1762.0,2166.0,3582.0,4348.0,29.0,3220.0,3769.0,3023.0,3408.0,133.0,5878.0,0.0,57.0,9367.0,85.0,85.0,172.0,76.0,44.0,308.0,262.0,528.0,270.0,824.0,49.0,44.0,0.0,2.0,364.0,61.0,933.0,153.0,11533.0,12308.0,4308.0,751.0,14365.0,1579.0,1109.0,3201.0,17566.0,17566.0,17614.0,17614.0,75.0,93712.0,42.0,47.0,7.0,212.0,140.0,316.0,94118.0,4875.0,96796.0,703.0,443.0,613.0,97023.0
2008-10-15,5046.0,5375.0,820.0,779.0,836.0,3699.0,276.0,675.0,241.0,628.0,1622.0,1053.0,2682.0,88.0,3449.0,4013.0,11399.0,12122.0,1900.0,14453.0,835.0,2746.0,63.0,69761.0,287.0,72836.0,65000.0,790.0,410.0,66307.0,690.0,68545.0,98.0,877.0,69417.0,69408.0,75.0,52.0,196.0,139.0,494.0,28.0,1213.0,70.0,299.0,201.0,886.0,395.0,2141.0,410.0,413.0,1135.0,592.0,1346.0,453.0,1747.0,2141.0,3528.0,4294.0,27.0,3044.0,3510.0,2731.0,3199.0,119.0,5887.0,0.0,56.0,9313.0,85.0,85.0,169.0,72.0,43.0,300.0,247.0,518.0,297.0,871.0,51.0,44.0,0.0,2.0,340.0,61.0,873.0,154.0,11752.0,12642.0,4322.0,739.0,14587.0,1606.0,1059.0,3220.0,17807.0,17807.0,17856.0,17856.0,80.0,89439.0,42.0,50.0,7.0,215.0,139.0,314.0,92210.0,4908.0,95627.0,699.0,432.0,609.0,97575.0
2008-10-16,4785.0,5383.0,812.0,796.0,826.0,3730.0,278.0,678.0,246.0,613.0,1605.0,1024.0,2631.0,87.0,3435.0,4011.0,11425.0,12128.0,1900.0,14459.0,821.0,2757.0,62.0,69655.0,278.0,72826.0,65000.0,811.0,410.0,66303.0,698.0,68530.0,100.0,781.0,69326.0,69330.0,102.0,70.0,201.0,175.0,486.0,31.0,1181.0,84.0,297.0,213.0,851.0,361.0,2082.0,415.0,400.0,1131.0,584.0,1334.0,457.0,1729.0,2117.0,3476.0,4225.0,24.0,2894.0,3342.0,2549.0,2989.0,110.0,5684.0,0.0,55.0,9262.0,84.0,84.0,167.0,58.0,41.0,294.0,247.0,510.0,293.0,888.0,54.0,43.0,0.0,2.0,335.0,61.0,835.0,152.0,11775.0,12665.0,4308.0,733.0,14604.0,1619.0,1008.0,3239.0,17842.0,17842.0,17890.0,17890.0,75.0,89453.0,42.0,45.0,3.0,214.0,130.0,316.0,92131.0,4928.0,95467.0,701.0,421.0,605.0,97191.0
2008-10-17,4780.0,5407.0,819.0,777.0,818.0,3710.0,276.0,676.0,249.0,600.0,1590.0,999.0,2588.0,87.0,3386.0,4080.0,11437.0,12167.0,1900.0,14686.0,811.0,2772.0,62.0,69507.0,269.0,72675.0,62500.0,827.0,418.0,64350.0,908.0,67132.0,165.0,915.0,68523.0,68637.0,127.0,126.0,204.0,402.0,484.0,32.0,1172.0,80.0,295.0,212.0,765.0,318.0,2015.0,424.0,405.0,1133.0,580.0,1331.0,474.0,1720.0,2109.0,3445.0,4151.0,24.0,2877.0,3291.0,2478.0,2848.0,107.0,5502.0,0.0,54.0,9171.0,86.0,86.0,165.0,49.0,38.0,288.0,248.0,501.0,285.0,885.0,54.0,43.0,0.0,2.0,318.0,61.0,832.0,150.0,11727.0,12631.0,4275.0,727.0,14577.0,1595.0,988.0,3228.0,17804.0,17804.0,17853.0,17853.0,71.0,89307.0,42.0,43.0,1.0,209.0,126.0,309.0,92039.0,4938.0,95385.0,700.0,412.0,609.0,97122.0
2008-10-18,5500.0,5445.0,944.0,778.0,812.0,3810.0,275.0,674.0,256.0,595.0,1585.0,1009.0,2593.0,86.0,3344.0,4080.0,11430.0,12124.0,1900.0,14553.0,794.0,2781.0,62.0,69564.0,280.0,72687.0,53750.0,837.0,518.0,55605.0,982.0,58454.0,145.0,1229.0,60618.0,60955.0,101.0,82.0,204.0,289.0,471.0,28.0,1146.0,71.0,285.0,204.0,642.0,227.0,1935.0,427.0,403.0,1136.0,577.0,1329.0,494.0,1709.0,2114.0,3446.0,4077.0,25.0,2833.0,3245.0,2477.0,2805.0,108.0,5410.0,0.0,53.0,9057.0,88.0,88.0,163.0,44.0,36.0,284.0,243.0,493.0,286.0,887.0,53.0,42.0,0.0,2.0,319.0,61.0,828.0,151.0,11638.0,12544.0,4248.0,720.0,14535.0,1570.0,986.0,3197.0,17731.0,17731.0,17779.0,17779.0,70.0,86276.0,42.0,44.0,3.0,205.0,128.0,301.0,89887.0,4936.0,93405.0,696.0,403.0,604.0,95493.0
2008-10-19,6196.0,5453.0,927.0,757.0,806.0,3825.0,274.0,671.0,251.0,593.0,1571.0,1014.0,2586.0,85.0,3343.0,4136.0,11438.0,12102.0,1900.0,14482.0,785.0,2788.0,61.0,69550.0,307.0,72772.0,53750.0,850.0,546.0,54522.0,869.0,56166.0,119.0,1222.0,56961.0,56918.0,93.0,57.0,206.0,183.0,461.0,27.0,1118.0,70.0,276.0,203.0,516.0,106.0,1825.0,424.0,404.0,1138.0,575.0,1338.0,502.0,1692.0,2095.0,3410.0,4003.0,25.0,2807.0,3196.0,2486.0,2800.0,108.0,5386.0,0.0,53.0,8942.0,86.0,86.0,161.0,45.0,35.0,282.0,235.0,484.0,288.0,894.0,54.0,44.0,0.0,2.0,314.0,60.0,824.0,152.0,11525.0,12429.0,4235.0,715.0,14503.0,1550.0,964.0,3182.0,17685.0,17685.0,17733.0,17733.0,72.0,78846.0,42.0,47.0,4.0,203.0,133.0,302.0,82567.0,4941.0,86182.0,694.0,394.0,595.0,88518.0
2008-10-20,6213.0,5461.0,855.0,718.0,802.0,3714.0,272.0,668.0,244.0,590.0,1552.0,1003.0,2555.0,86.0,3331.0,4136.0,11447.0,12135.0,1900.0,14702.0,818.0,2800.0,66.0,69330.0,306.0,72587.0,65000.0,874.0,526.0,66206.0,832.0,67946.0,111.0,1143.0,68019.0,67589.0,129.0,107.0,213.0,304.0,461.0,35.0,1124.0,91.0,277.0,225.0,398.0,11.0,1692.0,416.0,427.0,1158.0,575.0,1352.0,501.0,1689.0,2070.0,3346.0,3930.0,26.0,2871.0,3221.0,2526.0,2813.0,113.0,5385.0,0.0,53.0,8835.0,84.0,84.0,159.0,47.0,35.0,282.0,233.0,477.0,290.0,900.0,54.0,46.0,0.0,2.0,416.0,60.0,826.0,153.0,11404.0,12303.0,4219.0,709.0,14478.0,1513.0,984.0,3140.0,17618.0,17618.0,17666.0,17666.0,74.0,79476.0,42.0,50.0,9.0,205.0,136.0,308.0,81156.0,4975.0,84326.0,713.0,386.0,594.0,85698.0
2008-10-21,7203.0,5486.0,826.0,685.0,810.0,3640.0,271.0,665.0,250.0,598.0,1563.0,1045.0,2607.0,90.0,3311.0,4156.0,11180.0,11889.0,1900.0,14588.0,923.0,2819.0,72.0,69390.0,301.0,72564.0,66904.0,895.0,585.0,68026.0,818.0,69853.0,108.0,1200.0,70631.0,70529.0,111.0,100.0,216.0,335.0,452.0,28.0,1104.0,76.0,271.0,211.0,281.0,0.0,1563.0,412.0,456.0,1192.0,578.0,1388.0,500.0,1717.0,2081.0,3303.0,3858.0,29.0,2993.0,3331.0,2632.0,2874.0,120.0,5422.0,0.0,53.0,8755.0,83.0,83.0,157.0,47.0,36.0,290.0,250.0,476.0,292.0,907.0,54.0,47.0,0.0,2.0,445.0,61.0,860.0,169.0,11310.0,12192.0,4310.0,704.0,14479.0,1638.0,1142.0,3205.0,17684.0,17684.0,17734.0,17734.0,80.0,88230.0,42.0,54.0,9.0,207.0,168.0,330.0,90168.0,4981.0,93193.0,709.0,378.0,628.0,94208.0
2008-10-22,7894.0,5483.0,823.0,663.0,811.0,3608.0,270.0,663.0,246.0,603.0,1558.0,1071.0,2629.0,85.0,3353.0,4080.0,11055.0,11704.0,1900.0,14193.0,878.0,2821.0,63.0,69376.0,296.0,72623.0,72630.0,921.0,586.0,74071.0,796.0,76038.0,106.0,1109.0,76621.0,76404.0,103.0,73.0,219.0,216.0,444.0,28.0,1079.0,75.0,264.0,207.0,210.0,0.0,1474.0,408.0,462.0,1206.0,579.0,1424.0,480.0,1741.0,2093.0,3284.0,3785.0,27.0,3000.0,3334.0,2698.0,2965.0,115.0,5508.0,0.0,52.0,8624.0,82.0,82.0,155.0,46.0,35.0,286.0,232.0,462.0,293.0,914.0,54.0,48.0,0.0,2.0,338.0,61.0,833.0,171.0,11251.0,12128.0,4321.0,699.0,14560.0,1703.0,983.0,3323.0,17883.0,17883.0,17935.0,17935.0,78.0,91833.0,42.0,55.0,9.0,210.0,139.0,328.0,93897.0,4970.0,97035.0,695.0,370.0,616.0,98410.0
2008-10-23,7939.0,5478.0,829.0,646.0,803.0,3587.0,269.0,660.0,239.0,593.0,1535.0,1034.0,2568.0,87.0,3362.0,4115.0,11130.0,11811.0,1900.0,14487.0,871.0,2834.0,67.0,69137.0,292.0,72413.0,72442.0,974.0,602.0,74053.0,815.0,76281.0,107.0,1062.0,77366.0,77374.0,113.0,100.0,223.0,325.0,441.0,31.0,1084.0,79.0,272.0,212.0,216.0,0.0,1429.0,400.0,472.0,1218.0,583.0,1460.0,472.0,1733.0,2091.0,3256.0,3711.0,28.0,3057.0,3363.0,2725.0,3001.0,114.0,5562.0,0.0,52.0,8526.0,82.0,82.0,153.0,45.0,36.0,281.0,225.0,451.0,295.0,921.0,54.0,49.0,0.0,2.0,334.0,60.0,817.0,165.0,11108.0,11998.0,4251.0,695.0,14518.0,1636.0,983.0,3282.0,17800.0,17800.0,17853.0,17853.0,79.0,96460.0,42.0,57.0,13.0,210.0,137.0,317.0,98930.0,4992.0,102106.0,701.0,361.0,598.0,103458.0
