, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-06-13,32791.0,25608.0,10663.0,8706.0,10957.0,28750.0,450.0,2390.0,1177.0,3158.0,6839.0,3935.0,11119.0,466.0,13114.0,37059.0,50256.0,51820.0,2070.0,56976.0,3178.0,3769.0,180.0,152213.0,6973.0,162557.0,110757.0,2983.0,1571.0,110658.0,2201.0,109938.0,397.0,1980.0,107376.0,107552.0,151.0,82.0,245.0,586.0,2428.0,80.0,2519.0,133.0,501.0,261.0,515.0,337.0,1499.0,1034.0,1711.0,3135.0,1725.0,3495.0,3211.0,6509.0,8166.0,11717.0,12882.0,230.0,9308.0,8309.0,5235.0,5247.0,446.0,8631.0,229.0,1097.0,6120.0,614.0,537.0,974.0,695.0,217.0,1252.0,1069.0,2774.0,779.0,491.0,85.0,76.0,18.0,37.0,1014.0,375.0,2709.0,664.0,10071.0,11272.0,19980.0,2350.0,37326.0,12744.0,4509.0,15798.0,52571.0,52571.0,52716.0,52716.0,59.0,166344.0,72.0,106.0,5.0,198.0,808.0,1311.0,174788.0,4691.0,164819.0,796.0,408.0,719.0,166110.0
2005-06-14,33520.0,24248.0,9314.0,7840.0,10881.0,24583.0,433.0,2092.0,1040.0,3074.0,6605.0,3509.0,10308.0,450.0,13112.0,32833.0,49400.0,50919.0,2070.0,55892.0,3015.0,4072.0,176.0,149263.0,6616.0,159638.0,120000.0,2858.0,1492.0,124460.0,2121.0,127050.0,372.0,1866.0,128709.0,128493.0,129.0,66.0,238.0,507.0,2374.0,77.0,2506.0,125.0,481.0,251.0,588.0,375.0,1409.0,803.0,1523.0,2912.0,1709.0,3536.0,4329.0,6742.0,8483.0,12022.0,14072.0,194.0,9919.0,8709.0,5198.0,5199.0,386.0,8652.0,227.0,1048.0,5885.0,592.0,522.0,950.0,625.0,210.0,1181.0,962.0,2779.0,780.0,515.0,72.0,75.0,16.0,35.0,904.0,359.0,2570.0,629.0,9535.0,10592.0,18407.0,2220.0,36520.0,11825.0,4107.0,14429.0,50949.0,50949.0,51088.0,51088.0,57.0,172476.0,71.0,105.0,8.0,194.0,798.0,1257.0,175888.0,4675.0,165899.0,788.0,403.0,702.0,166788.0
2005-06-15,36310.0,24105.0,8822.0,6984.0,10031.0,23213.0,426.0,1819.0,985.0,2922.0,6039.0,3147.0,9230.0,434.0,12129.0,29434.0,45149.0,46641.0,2070.0,51954.0,2906.0,4040.0,170.0,149633.0,6171.0,159264.0,118750.0,2714.0,1412.0,123284.0,2036.0,126111.0,350.0,1650.0,128092.0,128175.0,115.0,57.0,240.0,429.0,2326.0,72.0,2441.0,115.0,459.0,238.0,620.0,347.0,1365.0,711.0,1691.0,3028.0,1894.0,3419.0,5275.0,7351.0,9079.0,12580.0,14670.0,167.0,10871.0,9698.0,6046.0,5500.0,372.0,8729.0,225.0,981.0,5857.0,581.0,518.0,921.0,590.0,205.0,1124.0,917.0,2789.0,783.0,564.0,67.0,75.0,15.0,37.0,808.0,343.0,2320.0,597.0,9277.0,10336.0,16486.0,2095.0,33915.0,10937.0,3790.0,13522.0,47437.0,47437.0,47570.0,47570.0,51.0,179320.0,69.0,99.0,5.0,190.0,797.0,1241.0,185761.0,4654.0,176261.0,773.0,396.0,689.0,178015.0
2005-06-16,36560.0,23980.0,8528.0,6359.0,8900.0,24078.0,402.0,1667.0,988.0,2725.0,5622.0,2903.0,8526.0,418.0,11097.0,29004.0,38724.0,40161.0,2070.0,45399.0,2789.0,3933.0,163.0,145438.0,5654.0,155352.0,115000.0,2598.0,1335.0,119142.0,1964.0,121858.0,331.0,1450.0,123723.0,123885.0,112.0,55.0,248.0,388.0,2291.0,71.0,2395.0,115.0,442.0,239.0,616.0,266.0,1323.0,684.0,1791.0,3148.0,2069.0,3563.0,5880.0,7966.0,10002.0,13691.0,14669.0,149.0,10944.0,9839.0,6570.0,6220.0,347.0,9356.0,223.0,919.0,5759.0,602.0,541.0,895.0,552.0,199.0,1078.0,882.0,2797.0,787.0,541.0,57.0,72.0,14.0,35.0,721.0,329.0,2140.0,569.0,8884.0,9914.0,15329.0,1988.0,31034.0,10109.0,3472.0,12677.0,43711.0,43711.0,43837.0,43837.0,46.0,173757.0,67.0,92.0,8.0,186.0,746.0,1195.0,180995.0,4663.0,171788.0,770.0,409.0,683.0,174174.0
2005-06-17,35746.0,23869.0,8588.0,5943.0,7963.0,22701.0,374.0,1542.0,984.0,2525.0,5269.0,2700.0,7969.0,404.0,10374.0,28433.0,36712.0,38140.0,2070.0,42867.0,2763.0,3865.0,162.0,141173.0,5248.0,150688.0,110000.0,2509.0,1262.0,114926.0,1898.0,118473.0,313.0,1363.0,120934.0,121199.0,104.0,51.0,256.0,365.0,2281.0,68.0,2396.0,108.0,427.0,234.0,617.0,273.0,1260.0,685.0,1716.0,3089.0,2147.0,3796.0,6084.0,8240.0,10554.0,14425.0,14632.0,135.0,11095.0,9927.0,6600.0,6352.0,331.0,9635.0,221.0,863.0,5677.0,620.0,563.0,870.0,538.0,193.0,1043.0,849.0,2809.0,788.0,591.0,63.0,70.0,13.0,36.0,664.0,316.0,1985.0,546.0,8655.0,9614.0,14505.0,1895.0,29017.0,9514.0,3387.0,12997.0,42014.0,42014.0,42139.0,42139.0,46.0,166979.0,66.0,96.0,15.0,183.0,751.0,1171.0,173597.0,4667.0,164550.0,766.0,404.0,687.0,166886.0
2005-06-18,34283.0,26629.0,8815.0,5691.0,7364.0,22006.0,353.0,1455.0,1030.0,2385.0,5051.0,2655.0,7705.0,391.0,9815.0,27297.0,35400.0,36786.0,2070.0,41354.0,2665.0,3853.0,156.0,138081.0,5016.0,146758.0,88750.0,2467.0,1204.0,94146.0,1838.0,98578.0,298.0,1362.0,102726.0,103629.0,96.0,45.0,262.0,349.0,2295.0,65.0,2387.0,103.0,412.0,227.0,617.0,251.0,1207.0,699.0,1570.0,2980.0,2163.0,3917.0,5989.0,8252.0,10623.0,14642.0,14612.0,124.0,11583.0,10457.0,7088.0,6548.0,334.0,9719.0,219.0,815.0,5594.0,619.0,568.0,845.0,528.0,190.0,1002.0,813.0,2817.0,790.0,613.0,61.0,68.0,12.0,36.0,590.0,303.0,1872.0,524.0,8456.0,9391.0,13878.0,1816.0,27892.0,9370.0,3588.0,13848.0,41740.0,41740.0,41874.0,41874.0,42.0,159047.0,65.0,93.0,12.0,178.0,721.0,1151.0,166954.0,4651.0,158314.0,753.0,390.0,680.0,160988.0
2005-06-19,31506.0,26530.0,8484.0,5472.0,6780.0,20922.0,318.0,1367.0,1009.0,2308.0,4884.0,2698.0,7582.0,376.0,9551.0,26169.0,33944.0,35255.0,2070.0,39517.0,2476.0,3681.0,148.0,137983.0,4745.0,146134.0,86251.0,2510.0,1160.0,86867.0,1780.0,86879.0,283.0,1319.0,86541.0,86445.0,89.0,41.0,270.0,322.0,2310.0,62.0,2358.0,98.0,399.0,225.0,620.0,183.0,1154.0,686.0,1339.0,2735.0,2078.0,3813.0,5556.0,8094.0,10296.0,14424.0,14579.0,115.0,11464.0,10377.0,7268.0,6890.0,314.0,10017.0,217.0,771.0,5455.0,599.0,556.0,823.0,490.0,186.0,953.0,766.0,2822.0,791.0,552.0,44.0,65.0,10.0,34.0,524.0,291.0,1765.0,503.0,8237.0,9149.0,13296.0,1744.0,26903.0,9093.0,3388.0,13526.0,40429.0,40429.0,40560.0,40560.0,35.0,137723.0,63.0,83.0,9.0,175.0,649.0,1078.0,146839.0,4653.0,138902.0,743.0,398.0,669.0,142576.0
2005-06-20,28721.0,22167.0,8026.0,5251.0,6207.0,19586.0,284.0,1249.0,951.0,2195.0,4601.0,2568.0,7169.0,362.0,9305.0,24549.0,34173.0,35439.0,2070.0,39266.0,2335.0,3516.0,144.0,135692.0,4383.0,143823.0,135000.0,2576.0,1117.0,137465.0,1725.0,137815.0,270.0,1278.0,134441.0,132565.0,83.0,39.0,277.0,301.0,2326.0,60.0,2361.0,97.0,389.0,240.0,626.0,160.0,1088.0,678.0,1170.0,2512.0,1976.0,3508.0,5099.0,7880.0,9785.0,13921.0,14547.0,107.0,11110.0,10025.0,7001.0,6740.0,293.0,9959.0,215.0,732.0,5355.0,571.0,536.0,801.0,460.0,181.0,915.0,718.0,2831.0,792.0,528.0,31.0,62.0,9.0,33.0,474.0,280.0,1642.0,484.0,7940.0,8830.0,12713.0,1678.0,25891.0,8477.0,3122.0,11121.0,37012.0,37012.0,37134.0,37134.0,29.0,141528.0,62.0,76.0,9.0,171.0,612.0,998.0,142218.0,4651.0,132844.0,742.0,413.0,660.0,133340.0
2005-06-21,27003.0,20669.0,7953.0,5079.0,5785.0,18783.0,260.0,1148.0,913.0,2071.0,4314.0,2391.0,6705.0,352.0,8814.0,23315.0,34461.0,35784.0,2070.0,39969.0,2326.0,3444.0,146.0,132172.0,4045.0,139974.0,133250.0,2567.0,1076.0,137257.0,1673.0,140072.0,257.0,1306.0,141744.0,141827.0,79.0,36.0,284.0,284.0,2344.0,57.0,2373.0,96.0,380.0,249.0,634.0,164.0,1036.0,676.0,1064.0,2369.0,1904.0,3206.0,4754.0,7731.0,9348.0,13402.0,14526.0,101.0,10710.0,9597.0,6561.0,6318.0,271.0,9525.0,214.0,698.0,5280.0,555.0,527.0,779.0,441.0,176.0,889.0,694.0,2844.0,793.0,523.0,30.0,59.0,8.0,32.0,448.0,269.0,1534.0,466.0,7656.0,8505.0,12179.0,1619.0,24848.0,7960.0,3101.0,10384.0,35233.0,35233.0,35350.0,35350.0,26.0,176266.0,61.0,77.0,15.0,166.0,622.0,974.0,178624.0,4643.0,169180.0,745.0,417.0,655.0,168667.0
2005-06-22,28149.0,20624.0,8155.0,4944.0,5492.0,18513.0,238.0,1063.0,913.0,1941.0,4079.0,2283.0,6362.0,340.0,8331.0,22698.0,33028.0,34307.0,2070.0,38373.0,2276.0,3476.0,140.0,131599.0,3780.0,138658.0,128000.0,2496.0,1037.0,131720.0,1622.0,134403.0,246.0,1329.0,136242.0,136446.0,74.0,32.0,292.0,267.0,2361.0,55.0,2384.0,91.0,371.0,245.0,644.0,180.0,1012.0,681.0,988.0,2280.0,1844.0,2994.0,4451.0,7653.0,9053.0,12949.0,14517.0,95.0,10546.0,9411.0,6295.0,5878.0,259.0,9006.0,212.0,669.0,5231.0,557.0,534.0,759.0,427.0,168.0,864.0,661.0,2855.0,795.0,524.0,26.0,56.0,7.0,31.0,404.0,259.0,1453.0,450.0,7451.0,8248.0,11706.0,1568.0,23911.0,7763.0,3300.0,10127.0,34039.0,34039.0,34166.0,34166.0,22.0,175622.0,60.0,75.0,11.0,162.0,591.0,959.0,181603.0,4628.0,173558.0,732.0,408.0,655.0,175686.0
