, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-02-21,3024.0,5536.0,876.0,815.0,1127.0,8871.0,173.0,414.0,160.0,365.0,1037.0,753.0,1791.0,131.0,2518.0,10332.0,14422.0,14409.0,1000.0,18214.0,3411.0,6550.0,195.0,65094.0,513.0,72197.0,119496.0,1217.0,297.0,121281.0,641.0,123590.0,78.0,1024.0,125739.0,124912.0,96.0,106.0,213.0,230.0,625.0,92.0,1161.0,113.0,646.0,249.0,849.0,2357.0,2825.0,438.0,506.0,1567.0,466.0,1820.0,391.0,1161.0,1409.0,2173.0,2847.0,35.0,4006.0,3744.0,3396.0,3444.0,225.0,6024.0,3979.0,140.0,10035.0,83.0,152.0,133.0,97.0,44.0,602.0,266.0,3638.0,3994.0,5151.0,200.0,98.0,54.0,288.0,319.0,61.0,2145.0,629.0,19435.0,21716.0,2903.0,1283.0,32413.0,2730.0,1936.0,10178.0,42590.0,41444.0,41947.0,41947.0,565.0,166464.0,120.0,262.0,89.0,385.0,702.0,1366.0,174436.0,5931.0,176194.0,1591.0,998.0,1385.0,184432.0
2006-02-22,3001.0,5462.0,842.0,802.0,1093.0,8826.0,172.0,408.0,159.0,360.0,1010.0,749.0,1759.0,129.0,2483.0,9968.0,14557.0,14582.0,964.0,18199.0,3338.0,6519.0,189.0,67589.0,509.0,74465.0,115000.0,1210.0,295.0,116599.0,629.0,119041.0,77.0,971.0,120790.0,121001.0,104.0,126.0,216.0,254.0,601.0,90.0,1103.0,109.0,557.0,242.0,755.0,2231.0,2941.0,437.0,504.0,1563.0,424.0,1806.0,390.0,1157.0,1389.0,2131.0,2847.0,35.0,3970.0,3747.0,3461.0,3514.0,225.0,6253.0,3949.0,138.0,9743.0,83.0,152.0,133.0,96.0,43.0,586.0,264.0,3635.0,3980.0,5060.0,197.0,97.0,52.0,283.0,312.0,60.0,2166.0,624.0,19834.0,21692.0,2907.0,1227.0,29937.0,2670.0,1858.0,10118.0,40054.0,40005.0,40491.0,40491.0,561.0,168158.0,116.0,245.0,87.0,360.0,682.0,1403.0,175662.0,6107.0,177905.0,1511.0,1096.0,1361.0,181823.0
2006-02-23,2979.0,5432.0,831.0,789.0,1058.0,7694.0,171.0,405.0,158.0,356.0,995.0,745.0,1740.0,126.0,2444.0,9678.0,14711.0,14798.0,935.0,18422.0,3237.0,6469.0,191.0,67384.0,503.0,74428.0,115000.0,1203.0,293.0,116505.0,617.0,118782.0,77.0,965.0,119748.0,119748.0,122.0,178.0,231.0,388.0,602.0,116.0,1080.0,105.0,477.0,236.0,665.0,2091.0,3026.0,435.0,502.0,1559.0,414.0,1781.0,390.0,1152.0,1383.0,2119.0,2845.0,35.0,3954.0,3726.0,3447.0,3538.0,225.0,6307.0,3918.0,137.0,9932.0,83.0,152.0,132.0,95.0,43.0,573.0,263.0,3633.0,3968.0,4995.0,194.0,96.0,49.0,279.0,305.0,59.0,2241.0,646.0,19837.0,21472.0,2913.0,1198.0,30070.0,2543.0,2032.0,6541.0,36611.0,36611.0,37152.0,37152.0,577.0,162496.0,113.0,233.0,88.0,339.0,661.0,1370.0,170681.0,6122.0,173199.0,1778.0,1235.0,1349.0,177683.0
2006-02-24,2957.0,5480.0,821.0,776.0,1023.0,6432.0,171.0,403.0,158.0,352.0,986.0,741.0,1727.0,124.0,2412.0,8272.0,14886.0,15041.0,962.0,18849.0,3417.0,7141.0,221.0,67717.0,497.0,75369.0,107500.0,1193.0,291.0,110589.0,605.0,114387.0,76.0,972.0,116961.0,117343.0,106.0,154.0,229.0,330.0,586.0,124.0,1105.0,102.0,454.0,231.0,628.0,2143.0,3054.0,434.0,500.0,1553.0,408.0,1759.0,389.0,1148.0,1379.0,2111.0,2844.0,35.0,3927.0,3695.0,3421.0,3519.0,226.0,6299.0,3886.0,135.0,9954.0,83.0,152.0,131.0,95.0,42.0,562.0,261.0,3633.0,3956.0,4931.0,191.0,103.0,46.0,277.0,299.0,58.0,2315.0,813.0,19985.0,21463.0,2924.0,1303.0,30273.0,2609.0,2801.0,7644.0,37917.0,37917.0,39047.0,39047.0,743.0,161521.0,111.0,223.0,107.0,325.0,713.0,1421.0,168513.0,6104.0,170741.0,2744.0,1406.0,1514.0,175373.0
2006-02-25,2935.0,5468.0,811.0,763.0,989.0,6441.0,170.0,401.0,157.0,348.0,979.0,737.0,1716.0,122.0,2388.0,7505.0,15034.0,15222.0,980.0,18872.0,3463.0,6684.0,200.0,68156.0,491.0,75381.0,81250.0,1182.0,289.0,84063.0,594.0,88079.0,75.0,951.0,91986.0,93045.0,96.0,119.0,224.0,262.0,564.0,107.0,1045.0,99.0,443.0,227.0,616.0,2211.0,3016.0,433.0,498.0,1547.0,402.0,1745.0,389.0,1145.0,1374.0,2104.0,2842.0,35.0,3904.0,3666.0,3390.0,3490.0,227.0,6272.0,3855.0,134.0,9929.0,83.0,152.0,131.0,94.0,42.0,555.0,259.0,3631.0,3944.0,4867.0,188.0,107.0,43.0,318.0,292.0,57.0,2390.0,1010.0,20345.0,21814.0,2934.0,1319.0,30003.0,2789.0,2567.0,6577.0,36579.0,36579.0,37410.0,37410.0,757.0,151274.0,109.0,214.0,93.0,308.0,727.0,1558.0,161942.0,6086.0,164846.0,2203.0,1121.0,1457.0,171429.0
2006-02-26,2915.0,5412.0,802.0,751.0,956.0,6409.0,169.0,399.0,157.0,345.0,972.0,733.0,1705.0,120.0,2366.0,7440.0,15152.0,15387.0,947.0,18924.0,3392.0,6180.0,177.0,67653.0,486.0,74880.0,80000.0,1169.0,287.0,79613.0,584.0,80350.0,74.0,922.0,80219.0,80148.0,93.0,105.0,217.0,234.0,549.0,96.0,1001.0,96.0,433.0,223.0,610.0,2180.0,3010.0,432.0,496.0,1541.0,396.0,1733.0,388.0,1145.0,1372.0,2097.0,2841.0,35.0,3887.0,3643.0,3364.0,3461.0,229.0,6241.0,3824.0,133.0,9899.0,83.0,152.0,130.0,93.0,41.0,551.0,258.0,3629.0,3932.0,4824.0,185.0,106.0,40.0,410.0,286.0,56.0,2481.0,1032.0,20483.0,21980.0,2943.0,1250.0,30037.0,2819.0,2290.0,6169.0,36206.0,36206.0,36827.0,36827.0,679.0,127095.0,106.0,207.0,85.0,290.0,655.0,1526.0,137475.0,6077.0,140613.0,1863.0,919.0,1364.0,147116.0
2006-02-27,2896.0,5392.0,793.0,739.0,922.0,6380.0,169.0,397.0,156.0,342.0,965.0,730.0,1695.0,118.0,2346.0,7400.0,15139.0,15442.0,921.0,18972.0,3313.0,6233.0,170.0,63704.0,481.0,71416.0,111250.0,1158.0,286.0,111734.0,574.0,112450.0,74.0,923.0,110239.0,109020.0,114.0,120.0,213.0,257.0,564.0,103.0,979.0,94.0,425.0,221.0,605.0,2141.0,3119.0,430.0,494.0,1534.0,391.0,1723.0,388.0,1148.0,1373.0,2094.0,2840.0,35.0,3873.0,3624.0,3342.0,3436.0,231.0,6217.0,3792.0,159.0,9970.0,83.0,152.0,129.0,96.0,41.0,551.0,262.0,3660.0,3920.0,4905.0,193.0,143.0,90.0,784.0,281.0,55.0,2739.0,1275.0,20825.0,22207.0,2955.0,1225.0,30239.0,2795.0,2171.0,7626.0,37865.0,37865.0,39141.0,39141.0,620.0,130322.0,102.0,203.0,87.0,274.0,753.0,1719.0,134360.0,6087.0,136056.0,1802.0,945.0,1405.0,139206.0
2006-02-28,2894.0,5699.0,784.0,728.0,889.0,6278.0,168.0,396.0,156.0,339.0,959.0,727.0,1686.0,120.0,2329.0,7619.0,14971.0,15419.0,976.0,19298.0,4284.0,6822.0,174.0,63343.0,478.0,71078.0,109500.0,1174.0,284.0,112026.0,565.0,115252.0,73.0,1022.0,117068.0,117196.0,158.0,168.0,217.0,376.0,614.0,182.0,1044.0,93.0,427.0,244.0,608.0,2220.0,3416.0,429.0,492.0,1528.0,385.0,1712.0,387.0,1154.0,1378.0,2095.0,2838.0,35.0,3861.0,3606.0,3326.0,3416.0,232.0,6218.0,3761.0,256.0,10821.0,82.0,152.0,129.0,117.0,41.0,862.0,339.0,3879.0,3884.0,4974.0,265.0,253.0,283.0,1826.0,275.0,54.0,3475.0,2048.0,22632.0,23743.0,2995.0,1363.0,32389.0,2874.0,2432.0,9698.0,42088.0,42088.0,44462.0,44462.0,618.0,159674.0,123.0,300.0,119.0,260.0,1092.0,2474.0,164366.0,6254.0,165782.0,1955.0,1045.0,1584.0,167803.0
2006-03-01,3118.0,6334.0,769.0,708.0,823.0,5002.0,168.0,393.0,155.0,333.0,948.0,724.0,1672.0,130.0,2320.0,6659.0,13387.0,14131.0,1599.0,19075.0,6098.0,8191.0,226.0,60865.0,558.0,69697.0,93000.0,1298.0,283.0,94519.0,582.0,96782.0,71.0,1196.0,97977.0,97979.0,134.0,157.0,221.0,395.0,619.0,241.0,1266.0,88.0,475.0,267.0,664.0,3011.0,4387.0,426.0,488.0,1523.0,373.0,1696.0,386.0,1164.0,1386.0,2099.0,2835.0,35.0,3850.0,3592.0,3311.0,3392.0,236.0,6247.0,3698.0,390.0,10717.0,82.0,151.0,128.0,139.0,40.0,2821.0,404.0,3909.0,3764.0,4778.0,356.0,299.0,411.0,2564.0,266.0,52.0,3911.0,3210.0,27419.0,29687.0,3216.0,1827.0,38211.0,3526.0,3411.0,10558.0,48768.0,48768.0,53232.0,53232.0,993.0,160305.0,233.0,680.0,277.0,689.0,1573.0,4241.0,171983.0,6558.0,175037.0,2305.0,1165.0,1717.0,181150.0
2006-03-02,3013.0,6046.0,761.0,696.0,791.0,4987.0,169.0,393.0,154.0,331.0,944.0,718.0,1662.0,127.0,2304.0,6186.0,12518.0,13304.0,1505.0,17916.0,5388.0,7289.0,192.0,64322.0,525.0,72175.0,93000.0,1291.0,284.0,94569.0,576.0,96838.0,71.0,1091.0,97942.0,97945.0,123.0,133.0,216.0,311.0,600.0,200.0,1205.0,87.0,470.0,254.0,672.0,3108.0,4575.0,425.0,487.0,1515.0,368.0,1690.0,386.0,1168.0,1391.0,2100.0,2834.0,34.0,3849.0,3588.0,3311.0,3391.0,238.0,6262.0,3667.0,392.0,10782.0,82.0,151.0,127.0,141.0,39.0,3576.0,360.0,3816.0,3699.0,4603.0,317.0,269.0,316.0,2190.0,261.0,52.0,3872.0,3010.0,27063.0,29880.0,3326.0,1954.0,38243.0,3731.0,3072.0,10091.0,48334.0,48334.0,50778.0,50778.0,1183.0,155461.0,254.0,756.0,325.0,706.0,1533.0,4128.0,166496.0,6484.0,169343.0,2061.0,1032.0,1582.0,174741.0
