, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-05-03,21430.0,23928.0,8470.0,6019.0,7511.0,22541.0,273.0,2108.0,1272.0,5063.0,8106.0,3788.0,11981.0,1496.0,14635.0,25458.0,31528.0,33109.0,4227.0,41827.0,15117.0,14312.0,330.0,122420.0,8676.0,145329.0,155000.0,7199.0,5703.0,167604.0,4508.0,172192.0,1472.0,6593.0,178700.0,178666.0,733.0,756.0,850.0,2811.0,3181.0,1462.0,5412.0,616.0,2477.0,1115.0,4072.0,6199.0,7479.0,946.0,2560.0,3908.0,1448.0,4657.0,3249.0,4432.0,5628.0,8879.0,7130.0,113.0,7903.0,7227.0,5073.0,4232.0,241.0,5931.0,284.0,861.0,6851.0,286.0,251.0,723.0,591.0,267.0,2719.0,3550.0,5183.0,1110.0,800.0,144.0,195.0,0.0,362.0,2064.0,810.0,6976.0,1306.0,16255.0,16925.0,22251.0,4651.0,44078.0,19052.0,13841.0,28222.0,72300.0,72300.0,72752.0,72752.0,842.0,256447.0,195.0,361.0,85.0,35.0,2472.0,3195.0,263849.0,5728.0,264503.0,2690.0,943.0,1433.0,268941.0
2007-05-04,21487.0,23669.0,7602.0,5865.0,7833.0,21477.0,264.0,2072.0,1171.0,5265.0,8323.0,4254.0,12657.0,1461.0,16140.0,25365.0,34419.0,35960.0,4287.0,44598.0,15149.0,14605.0,316.0,124097.0,8418.0,147220.0,150250.0,7638.0,5473.0,163774.0,4232.0,169171.0,1322.0,6317.0,176407.0,176657.0,644.0,670.0,774.0,2400.0,3104.0,1339.0,5191.0,571.0,2298.0,949.0,3633.0,5631.0,7617.0,876.0,2224.0,3548.0,1282.0,4504.0,2885.0,4240.0,5456.0,8815.0,7573.0,102.0,8415.0,7826.0,6031.0,5329.0,227.0,6951.0,303.0,820.0,6966.0,309.0,266.0,636.0,508.0,261.0,2628.0,3056.0,5133.0,1161.0,847.0,134.0,163.0,0.0,361.0,1985.0,736.0,6789.0,1222.0,16696.0,17501.0,22721.0,4560.0,46265.0,19437.0,13700.0,28824.0,75089.0,75089.0,75534.0,75534.0,799.0,261507.0,189.0,325.0,81.0,16.0,2571.0,3217.0,269892.0,5694.0,270622.0,2577.0,1059.0,1375.0,275372.0
2007-05-05,21381.0,23278.0,7129.0,5738.0,8147.0,20485.0,255.0,1997.0,1163.0,5096.0,8048.0,4350.0,12473.0,1424.0,16646.0,24054.0,36795.0,38391.0,4323.0,47262.0,15523.0,14819.0,299.0,126295.0,8132.0,149138.0,139750.0,7675.0,5148.0,153012.0,4263.0,158377.0,1249.0,6007.0,165494.0,165912.0,619.0,634.0,743.0,2217.0,3073.0,1224.0,5005.0,555.0,2173.0,966.0,3332.0,5010.0,7230.0,879.0,2030.0,3347.0,1208.0,4107.0,2726.0,3987.0,5101.0,8367.0,8070.0,94.0,8427.0,7864.0,6321.0,5951.0,212.0,7787.0,322.0,758.0,7034.0,310.0,261.0,620.0,463.0,257.0,2503.0,2644.0,5066.0,1212.0,887.0,131.0,164.0,0.0,347.0,1987.0,683.0,6170.0,1158.0,16418.0,17362.0,21653.0,4569.0,45786.0,19309.0,13882.0,28695.0,74481.0,74481.0,74918.0,74918.0,777.0,256001.0,207.0,333.0,78.0,-0.0,2815.0,3443.0,266779.0,5744.0,267917.0,2581.0,1199.0,1329.0,273574.0
2007-05-06,22031.0,23189.0,8114.0,5889.0,8672.0,21146.0,247.0,1996.0,1203.0,5021.0,7988.0,4636.0,12692.0,1535.0,16671.0,23618.0,37538.0,39229.0,4377.0,48473.0,16343.0,15015.0,289.0,128438.0,8274.0,151724.0,139000.0,7813.0,5134.0,151793.0,4498.0,156753.0,1289.0,6024.0,162734.0,162732.0,632.0,633.0,749.0,2262.0,3099.0,1126.0,4908.0,578.0,2101.0,990.0,3253.0,4695.0,6751.0,862.0,1963.0,3202.0,1201.0,3776.0,2693.0,3945.0,4977.0,8116.0,8582.0,89.0,8360.0,7767.0,6261.0,6036.0,196.0,8008.0,341.0,696.0,7059.0,330.0,271.0,639.0,469.0,253.0,2411.0,2540.0,5038.0,1262.0,927.0,125.0,156.0,0.0,331.0,2003.0,674.0,5715.0,1148.0,15925.0,16860.0,21165.0,4726.0,44699.0,19410.0,14248.0,28731.0,73429.0,73429.0,73858.0,73858.0,768.0,245787.0,211.0,338.0,74.0,1.0,3133.0,3904.0,256370.0,5825.0,257530.0,2632.0,1162.0,1311.0,263271.0
2007-05-07,22798.0,23271.0,9233.0,6234.0,9487.0,22440.0,240.0,1992.0,1228.0,4993.0,8010.0,4684.0,12757.0,1734.0,17067.0,24774.0,38293.0,40019.0,4475.0,49509.0,16991.0,15269.0,277.0,129898.0,8966.0,154250.0,139000.0,8180.0,5535.0,152315.0,4727.0,157494.0,1382.0,6375.0,163692.0,163637.0,654.0,653.0,767.0,2445.0,3154.0,1107.0,4974.0,593.0,2057.0,1007.0,3251.0,4715.0,6475.0,868.0,2199.0,3451.0,1244.0,3653.0,2789.0,3982.0,5018.0,8087.0,9104.0,91.0,8406.0,7775.0,6226.0,5971.0,181.0,7945.0,360.0,654.0,7065.0,436.0,350.0,683.0,501.0,274.0,2308.0,2536.0,5029.0,1313.0,967.0,124.0,150.0,0.0,317.0,1997.0,677.0,5552.0,1304.0,15799.0,16630.0,21091.0,4747.0,44036.0,19579.0,14563.0,28879.0,72916.0,72916.0,73337.0,73337.0,765.0,243887.0,190.0,320.0,70.0,3.0,3365.0,4309.0,253937.0,5794.0,254749.0,2719.0,1095.0,1308.0,259869.0
2007-05-08,22699.0,23324.0,9823.0,6525.0,10214.0,23153.0,237.0,1975.0,1228.0,5038.0,8073.0,4724.0,12853.0,1770.0,17230.0,25960.0,39143.0,40963.0,4585.0,50591.0,16979.0,15546.0,266.0,131173.0,9632.0,156478.0,139000.0,8569.0,6144.0,153276.0,4970.0,158712.0,1461.0,6825.0,165325.0,165254.0,675.0,663.0,786.0,2502.0,3210.0,1075.0,4970.0,615.0,2057.0,1059.0,3277.0,4749.0,6461.0,866.0,2118.0,3429.0,1242.0,3784.0,2926.0,4113.0,5137.0,8211.0,9622.0,90.0,8736.0,8044.0,6370.0,6010.0,167.0,7902.0,379.0,626.0,7061.0,562.0,440.0,706.0,523.0,278.0,2168.0,2541.0,5019.0,1363.0,1005.0,120.0,143.0,0.0,307.0,2106.0,690.0,5579.0,1512.0,15981.0,16756.0,21400.0,4718.0,44122.0,19922.0,15087.0,29153.0,73275.0,73275.0,73689.0,73689.0,764.0,244909.0,177.0,287.0,67.0,5.0,3664.0,4631.0,255050.0,5801.0,255745.0,2817.0,1051.0,1320.0,260719.0
2007-05-09,23153.0,23092.0,10038.0,6696.0,10586.0,23365.0,241.0,1955.0,1231.0,5028.0,8067.0,4940.0,13058.0,1767.0,17432.0,26440.0,39942.0,41782.0,4683.0,51584.0,16669.0,15780.0,257.0,132426.0,10138.0,158462.0,139000.0,9022.0,6651.0,154218.0,5122.0,159923.0,1536.0,7228.0,166956.0,166890.0,716.0,677.0,814.0,2589.0,3274.0,1059.0,4986.0,642.0,2075.0,1127.0,3354.0,4809.0,6515.0,867.0,1981.0,3280.0,1295.0,3792.0,2868.0,4234.0,5266.0,8454.0,10154.0,89.0,9202.0,8494.0,6770.0,6283.0,154.0,8062.0,398.0,604.0,7061.0,587.0,449.0,721.0,533.0,292.0,2001.0,2536.0,5016.0,1408.0,1037.0,116.0,141.0,0.0,294.0,2318.0,698.0,5859.0,1722.0,16361.0,17084.0,21831.0,4897.0,44977.0,20624.0,15737.0,29766.0,74742.0,74742.0,75149.0,75149.0,777.0,247550.0,198.0,300.0,64.0,-0.0,4044.0,4804.0,257792.0,5888.0,258479.0,2918.0,1040.0,1347.0,263438.0
2007-05-10,23685.0,23220.0,9730.0,6763.0,10490.0,23079.0,247.0,1935.0,1243.0,4981.0,8030.0,5178.0,13253.0,1739.0,17657.0,26461.0,40827.0,42714.0,4766.0,52764.0,16621.0,15947.0,249.0,133654.0,10666.0,160371.0,139000.0,9506.0,7038.0,155079.0,5230.0,160980.0,1589.0,7580.0,168399.0,168343.0,714.0,672.0,818.0,2668.0,3326.0,1053.0,5031.0,652.0,2033.0,1141.0,3355.0,4889.0,6588.0,865.0,1963.0,3257.0,1456.0,3739.0,2930.0,4430.0,5427.0,8710.0,10736.0,89.0,9567.0,8851.0,7189.0,6708.0,140.0,8452.0,417.0,583.0,7057.0,657.0,490.0,764.0,569.0,311.0,1840.0,2497.0,5000.0,1453.0,1080.0,114.0,136.0,0.0,290.0,2244.0,699.0,6232.0,1880.0,16932.0,17620.0,22463.0,5136.0,46563.0,21496.0,16370.0,30615.0,77179.0,77179.0,77578.0,77578.0,775.0,251259.0,171.0,290.0,61.0,1.0,4226.0,5129.0,261664.0,6016.0,262387.0,3006.0,1036.0,1374.0,267385.0
2007-05-11,24142.0,23454.0,9307.0,6883.0,10834.0,22701.0,253.0,1922.0,1286.0,5015.0,8106.0,5427.0,13571.0,1799.0,17974.0,26158.0,41672.0,43619.0,4851.0,53759.0,16730.0,16079.0,241.0,134927.0,11146.0,162252.0,139000.0,10122.0,7357.0,155915.0,5377.0,161861.0,1626.0,7847.0,169566.0,169519.0,728.0,674.0,818.0,2648.0,3354.0,1014.0,5036.0,660.0,1991.0,1133.0,3285.0,4825.0,6645.0,880.0,2002.0,3299.0,1538.0,3822.0,3076.0,4584.0,5639.0,9053.0,11262.0,89.0,9997.0,9252.0,7533.0,7073.0,128.0,8838.0,436.0,556.0,7076.0,741.0,539.0,803.0,613.0,316.0,1694.0,2447.0,4975.0,1497.0,1123.0,114.0,130.0,0.0,285.0,2301.0,700.0,6470.0,1956.0,17432.0,18151.0,23006.0,5283.0,47905.0,22321.0,16832.0,31451.0,79356.0,79356.0,79749.0,79749.0,749.0,255018.0,152.0,260.0,58.0,3.0,3964.0,5094.0,265767.0,5983.0,266427.0,3023.0,1043.0,1382.0,271571.0
2007-05-12,24682.0,23538.0,9253.0,7177.0,11289.0,22864.0,258.0,1905.0,1350.0,5084.0,8245.0,5650.0,13929.0,1993.0,18550.0,26052.0,41978.0,44017.0,4927.0,54333.0,16745.0,16194.0,233.0,136035.0,11666.0,164030.0,139000.0,10721.0,7676.0,156857.0,5429.0,162803.0,1622.0,8066.0,170726.0,170678.0,756.0,681.0,823.0,2695.0,3395.0,1008.0,5106.0,665.0,1968.0,1094.0,3256.0,4854.0,6619.0,880.0,2043.0,3350.0,1452.0,3923.0,2994.0,4789.0,5814.0,9267.0,11727.0,90.0,10442.0,9690.0,7938.0,7446.0,119.0,9184.0,456.0,532.0,7080.0,784.0,556.0,794.0,613.0,329.0,1555.0,2414.0,4966.0,1542.0,1165.0,111.0,127.0,0.0,275.0,2438.0,709.0,6643.0,2003.0,17759.0,18499.0,23448.0,5309.0,48834.0,23021.0,17072.0,32153.0,80987.0,80987.0,81374.0,81374.0,720.0,258025.0,142.0,242.0,55.0,5.0,3923.0,4817.0,268698.0,6049.0,269404.0,3021.0,1028.0,1381.0,274653.0
2007-05-13,25529.0,23483.0,9361.0,7322.0,11157.0,23105.0,260.0,1861.0,1326.0,5107.0,8266.0,5742.0,14035.0,2008.0,18890.0,26387.0,41934.0,43972.0,4954.0,54189.0,16559.0,16296.0,226.0,136471.0,12118.0,165222.0,139000.0,11191.0,7910.0,157683.0,5567.0,163646.0,1627.0,8240.0,171770.0,171730.0,748.0,664.0,826.0,2725.0,3432.0,1009.0,5079.0,678.0,1967.0,1131.0,3243.0,4806.0,6576.0,898.0,2122.0,3413.0,1473.0,3938.0,2926.0,5005.0,6047.0,9497.0,12210.0,83.0,10700.0,9940.0,8212.0,7797.0,110.0,9512.0,475.0,513.0,7030.0,826.0,570.0,808.0,610.0,344.0,1437.0,2379.0,4956.0,1586.0,1176.0,107.0,125.0,0.0,254.0,2231.0,697.0,6717.0,1979.0,17975.0,18748.0,23737.0,5200.0,49336.0,23364.0,17091.0,32592.0,81929.0,81929.0,82308.0,82308.0,683.0,260392.0,136.0,228.0,53.0,4.0,3908.0,4689.0,271082.0,6014.0,271717.0,3035.0,989.0,1383.0,276973.0
2007-05-14,25847.0,23567.0,9491.0,7402.0,10948.0,23247.0,260.0,1814.0,1316.0,5082.0,8193.0,5778.0,13991.0,2107.0,19008.0,26524.0,42171.0,44216.0,4974.0,54428.0,16228.0,16427.0,218.0,136473.0,12477.0,165723.0,139000.0,11549.0,8135.0,158354.0,5758.0,164353.0,1662.0,8386.0,172634.0,172599.0,762.0,650.0,830.0,2670.0,3470.0,1006.0,5083.0,696.0,1998.0,1156.0,3306.0,4819.0,6523.0,866.0,2071.0,3404.0,1416.0,3961.0,2957.0,5160.0,6216.0,9612.0,12706.0,74.0,10960.0,10164.0,8371.0,7986.0,104.0,9725.0,493.0,491.0,6960.0,876.0,587.0,799.0,595.0,339.0,1332.0,2257.0,4933.0,1630.0,1202.0,104.0,124.0,0.0,234.0,2294.0,695.0,6535.0,1962.0,17919.0,18749.0,23768.0,5079.0,49341.0,23438.0,17061.0,32658.0,81999.0,81999.0,82372.0,82372.0,643.0,261684.0,131.0,218.0,53.0,3.0,3870.0,4641.0,272564.0,6118.0,273285.0,3087.0,981.0,1392.0,278609.0
2007-05-15,25826.0,23808.0,9767.0,7485.0,10840.0,23520.0,265.0,1790.0,1383.0,5081.0,8223.0,5978.0,14216.0,2051.0,19044.0,26763.0,42323.0,44454.0,5029.0,54732.0,16199.0,16519.0,212.0,136723.0,12857.0,166346.0,141000.0,11869.0,8401.0,160540.0,5893.0,166159.0,1677.0,8530.0,174167.0,174033.0,754.0,635.0,825.0,2702.0,3491.0,972.0,5070.0,696.0,1967.0,1156.0,3294.0,4820.0,6488.0,858.0,1982.0,3279.0,1456.0,3895.0,3030.0,5244.0,6350.0,9632.0,13102.0,90.0,11188.0,10369.0,8530.0,8143.0,105.0,9864.0,500.0,474.0,6994.0,953.0,621.0,804.0,592.0,346.0,1232.0,2255.0,4982.0,1642.0,1234.0,101.0,123.0,0.0,226.0,2695.0,713.0,6587.0,2020.0,17775.0,18576.0,24188.0,5152.0,49330.0,23742.0,17237.0,32880.0,82210.0,82210.0,82577.0,82577.0,623.0,262500.0,127.0,212.0,54.0,2.0,3526.0,4503.0,273364.0,6094.0,274018.0,3130.0,1013.0,1405.0,279446.0
2007-05-16,26772.0,23997.0,10035.0,7691.0,10934.0,23938.0,272.0,1811.0,1582.0,5166.0,8496.0,6347.0,14852.0,1984.0,19372.0,27178.0,42455.0,44708.0,5096.0,55010.0,16173.0,16595.0,205.0,137796.0,13199.0,167643.0,147000.0,12237.0,8662.0,167421.0,6100.0,173201.0,1695.0,8661.0,181197.0,180934.0,770.0,617.0,824.0,2630.0,3505.0,932.0,5016.0,699.0,1962.0,1150.0,3283.0,4696.0,6428.0,855.0,2014.0,3320.0,1476.0,3831.0,3167.0,5479.0,6581.0,9775.0,13247.0,97.0,11370.0,10554.0,8735.0,8321.0,109.0,10031.0,500.0,474.0,7031.0,1028.0,650.0,813.0,601.0,332.0,1135.0,2296.0,4996.0,1617.0,1221.0,96.0,122.0,0.0,222.0,2895.0,737.0,6869.0,2091.0,18043.0,18751.0,25187.0,5158.0,50072.0,24521.0,16966.0,33564.0,83636.0,83636.0,83996.0,83996.0,593.0,267066.0,123.0,206.0,53.0,1.0,3123.0,4165.0,276645.0,6173.0,277157.0,3132.0,993.0,1411.0,282274.0
2007-05-17,27587.0,23944.0,10054.0,7925.0,10996.0,24181.0,278.0,1840.0,1701.0,5264.0,8799.0,6795.0,15598.0,1888.0,20115.0,27682.0,42972.0,45219.0,5126.0,55395.0,15839.0,16662.0,198.0,138714.0,13332.0,168840.0,147000.0,12592.0,8926.0,168190.0,6326.0,174248.0,1723.0,8808.0,182949.0,182914.0,825.0,616.0,836.0,2614.0,3539.0,950.0,5024.0,699.0,2018.0,1204.0,3407.0,4744.0,6314.0,898.0,1816.0,3255.0,1459.0,3831.0,3304.0,5790.0,6921.0,10232.0,13406.0,85.0,11423.0,10588.0,8808.0,8456.0,113.0,10230.0,500.0,480.0,7044.0,946.0,603.0,830.0,615.0,296.0,1040.0,2257.0,5041.0,1613.0,1205.0,91.0,121.0,0.0,211.0,3128.0,739.0,7066.0,2130.0,18403.0,19119.0,26233.0,5100.0,51398.0,25319.0,16579.0,34397.0,85795.0,85795.0,86148.0,86148.0,552.0,274220.0,119.0,199.0,53.0,1.0,2760.0,3772.0,283842.0,6199.0,284434.0,3155.0,976.0,1421.0,289530.0
2007-05-18,28499.0,23925.0,9893.0,8056.0,10960.0,24117.0,280.0,1810.0,1784.0,5277.0,8935.0,6780.0,15715.0,1876.0,20662.0,27855.0,43641.0,45991.0,5135.0,56179.0,15521.0,16698.0,193.0,139713.0,13532.0,169997.0,147000.0,12804.0,9302.0,168882.0,6550.0,174981.0,1764.0,9051.0,183908.0,183866.0,827.0,624.0,847.0,2660.0,3577.0,898.0,5041.0,698.0,2056.0,1289.0,3449.0,4824.0,6310.0,914.0,1673.0,3141.0,1636.0,3799.0,3204.0,6005.0,7201.0,10664.0,13585.0,104.0,11537.0,10677.0,8864.0,8495.0,114.0,10336.0,500.0,484.0,7161.0,878.0,567.0,885.0,668.0,264.0,951.0,2166.0,5104.0,1612.0,1214.0,86.0,120.0,0.0,207.0,3315.0,741.0,7140.0,2188.0,18616.0,19357.0,26744.0,5136.0,52455.0,25738.0,16804.0,34862.0,87317.0,87317.0,87664.0,87664.0,527.0,277203.0,116.0,195.0,52.0,1.0,2467.0,3427.0,286861.0,6051.0,287471.0,3235.0,978.0,1441.0,292878.0
2007-05-19,29655.0,27001.0,9861.0,8105.0,10944.0,24057.0,279.0,1761.0,1832.0,5193.0,8895.0,6651.0,15546.0,1825.0,20521.0,27731.0,43811.0,46098.0,5190.0,56366.0,15359.0,16698.0,189.0,141184.0,13833.0,171627.0,147000.0,13011.0,9639.0,169438.0,6679.0,175572.0,1776.0,9302.0,184781.0,184749.0,831.0,629.0,855.0,2762.0,3605.0,856.0,5023.0,713.0,2138.0,1361.0,3539.0,4848.0,6358.0,831.0,1800.0,3161.0,1605.0,3791.0,3250.0,6220.0,7441.0,11033.0,13646.0,193.0,11578.0,10704.0,8907.0,8547.0,112.0,10424.0,500.0,487.0,7171.0,1097.0,718.0,872.0,662.0,260.0,875.0,2182.0,5148.0,1704.0,1255.0,82.0,119.0,0.0,200.0,3439.0,743.0,7264.0,2264.0,18807.0,19527.0,27152.0,5232.0,53054.0,26332.0,16386.0,35389.0,88443.0,88443.0,88783.0,88783.0,507.0,279359.0,112.0,191.0,53.0,1.0,2231.0,3156.0,288777.0,5941.0,289351.0,3286.0,979.0,1456.0,294887.0
2007-05-20,30715.0,33985.0,9856.0,8134.0,10891.0,24010.0,281.0,1737.0,1773.0,5117.0,8760.0,6778.0,15538.0,1724.0,20219.0,27707.0,43451.0,45707.0,5216.0,55953.0,15204.0,16602.0,185.0,145542.0,13968.0,175134.0,147000.0,13385.0,9871.0,169923.0,6740.0,176067.0,1791.0,9510.0,185486.0,185456.0,812.0,617.0,849.0,2790.0,3618.0,821.0,4988.0,716.0,2156.0,1390.0,3577.0,4865.0,6366.0,835.0,1691.0,3063.0,1540.0,3768.0,3409.0,6390.0,7659.0,11330.0,13735.0,257.0,11577.0,10676.0,8878.0,8536.0,110.0,10473.0,500.0,481.0,7129.0,1165.0,773.0,915.0,696.0,243.0,804.0,2195.0,5174.0,1783.0,1379.0,78.0,118.0,0.0,185.0,3492.0,771.0,7353.0,2336.0,19147.0,19844.0,29215.0,5372.0,54423.0,26670.0,16080.0,35825.0,90248.0,90248.0,90582.0,90582.0,491.0,281529.0,109.0,188.0,52.0,0.0,2047.0,2950.0,290658.0,5867.0,291208.0,3294.0,973.0,1466.0,296779.0
2007-05-21,31357.0,36249.0,9931.0,8175.0,10942.0,24045.0,291.0,1746.0,1902.0,5117.0,8828.0,7040.0,15868.0,1706.0,20260.0,27717.0,43286.0,45534.0,5224.0,55688.0,15075.0,16442.0,181.0,148738.0,14116.0,179176.0,147000.0,13780.0,10143.0,170568.0,6941.0,176716.0,1814.0,9746.0,186340.0,186300.0,809.0,614.0,846.0,2769.0,3627.0,796.0,4967.0,730.0,2231.0,1405.0,3661.0,4865.0,6347.0,815.0,1777.0,3097.0,1519.0,3660.0,3471.0,6663.0,7939.0,11507.0,13854.0,283.0,11574.0,10653.0,8845.0,8493.0,105.0,10468.0,500.0,471.0,7081.0,1058.0,712.0,870.0,661.0,232.0,732.0,2092.0,5086.0,1719.0,1369.0,75.0,117.0,0.0,169.0,3414.0,821.0,7329.0,2286.0,19246.0,20020.0,30969.0,5466.0,57407.0,28078.0,15738.0,36770.0,94178.0,94178.0,94505.0,94505.0,466.0,285182.0,106.0,184.0,51.0,0.0,1863.0,2765.0,293731.0,5867.0,294276.0,3315.0,1000.0,1484.0,299731.0
2007-05-22,31450.0,36456.0,10329.0,8341.0,11080.0,24503.0,298.0,1748.0,2035.0,5327.0,9195.0,7476.0,16671.0,1656.0,20736.0,27839.0,43521.0,45755.0,5230.0,55803.0,14896.0,16360.0,174.0,149903.0,14301.0,180631.0,147000.0,14105.0,10392.0,171212.0,6991.0,177396.0,1829.0,9981.0,187278.0,187243.0,774.0,609.0,842.0,2734.0,3638.0,765.0,4959.0,728.0,2264.0,1398.0,3716.0,4934.0,6312.0,879.0,1704.0,3143.0,1619.0,3645.0,3450.0,6927.0,8228.0,11815.0,13996.0,245.0,11605.0,10656.0,8824.0,8453.0,102.0,10473.0,500.0,526.0,7065.0,1005.0,684.0,845.0,626.0,223.0,675.0,2014.0,4986.0,1619.0,1265.0,73.0,116.0,0.0,162.0,3277.0,822.0,6981.0,2009.0,18732.0,19647.0,30477.0,5546.0,57506.0,31849.0,15291.0,40447.0,97953.0,97953.0,98274.0,98274.0,446.0,290212.0,104.0,180.0,49.0,1.0,1708.0,2589.0,298521.0,6011.0,299242.0,3349.0,984.0,1497.0,304690.0
2007-05-23,32022.0,36286.0,10361.0,8482.0,11135.0,24777.0,299.0,1710.0,2113.0,5449.0,9377.0,7700.0,17077.0,1571.0,21283.0,28400.0,43992.0,46194.0,5178.0,56073.0,14346.0,15981.0,167.0,150867.0,14312.0,181204.0,147000.0,14336.0,10426.0,171584.0,7024.0,177768.0,1800.0,10072.0,187801.0,187786.0,728.0,589.0,826.0,2634.0,3631.0,725.0,4893.0,705.0,2195.0,1405.0,3605.0,4805.0,6284.0,864.0,1625.0,3081.0,1830.0,3734.0,3543.0,7192.0,8542.0,12108.0,14085.0,184.0,11644.0,10667.0,8814.0,8433.0,95.0,10466.0,500.0,602.0,7041.0,984.0,679.0,828.0,604.0,213.0,619.0,1946.0,4934.0,1606.0,1232.0,69.0,115.0,0.0,155.0,3403.0,846.0,6863.0,1965.0,18165.0,19001.0,30322.0,5505.0,56571.0,31740.0,14543.0,40996.0,97567.0,97567.0,97881.0,97881.0,422.0,292725.0,101.0,175.0,47.0,1.0,1582.0,2438.0,301612.0,6066.0,302557.0,3290.0,945.0,1485.0,308244.0
