, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-03-30,3635.0,5855.0,635.0,733.0,1159.0,3652.0,196.0,766.0,324.0,1140.0,2391.0,1202.0,3682.0,332.0,5122.0,5466.0,12933.0,13228.0,1215.0,17350.0,9626.0,12974.0,646.0,62664.0,588.0,78267.0,96687.0,483.0,444.0,94075.0,780.0,91430.0,90.0,1091.0,89192.0,88381.0,73.0,93.0,270.0,257.0,753.0,442.0,1614.0,101.0,448.0,296.0,597.0,1546.0,3080.0,471.0,455.0,1484.0,439.0,1704.0,544.0,1519.0,1780.0,3204.0,1448.0,54.0,2545.0,2462.0,2274.0,1812.0,321.0,4739.0,225.0,374.0,6934.0,70.0,70.0,168.0,377.0,123.0,1748.0,477.0,2047.0,210.0,441.0,254.0,101.0,83.0,13.0,738.0,95.0,2178.0,1238.0,11713.0,13170.0,6264.0,8007.0,32141.0,10346.0,5774.0,15343.0,47484.0,49784.0,53673.0,55836.0,3894.0,150152.0,711.0,2406.0,1200.0,3445.0,2916.0,4656.0,164645.0,6037.0,166721.0,1800.0,1277.0,1058.0,169957.0
2009-03-31,3485.0,5785.0,621.0,728.0,1113.0,3637.0,196.0,725.0,319.0,1126.0,2326.0,1049.0,3460.0,316.0,5018.0,5441.0,13130.0,13448.0,1215.0,17354.0,8151.0,12302.0,581.0,49487.0,558.0,65932.0,99000.0,480.0,435.0,102554.0,764.0,105335.0,90.0,1021.0,108377.0,108618.0,96.0,106.0,276.0,260.0,737.0,367.0,1625.0,96.0,431.0,283.0,574.0,1172.0,2776.0,457.0,441.0,1439.0,410.0,1632.0,529.0,1501.0,1749.0,2993.0,1455.0,48.0,2529.0,2415.0,2221.0,1926.0,339.0,4790.0,225.0,345.0,6831.0,70.0,70.0,164.0,313.0,117.0,1582.0,380.0,2006.0,217.0,411.0,201.0,86.0,81.0,7.0,669.0,93.0,2056.0,1334.0,11253.0,12881.0,6196.0,7318.0,31911.0,9642.0,5691.0,15574.0,47485.0,49786.0,55961.0,57998.0,2973.0,162293.0,516.0,1724.0,1070.0,2050.0,2216.0,3742.0,170598.0,5865.0,171974.0,1754.0,1053.0,1045.0,174597.0
2009-04-01,3533.0,5959.0,609.0,594.0,1069.0,3655.0,196.0,707.0,299.0,1065.0,2212.0,1002.0,3296.0,304.0,4798.0,5487.0,13171.0,13568.0,1215.0,17542.0,6706.0,12191.0,689.0,46598.0,526.0,60087.0,61785.0,503.0,427.0,65981.0,749.0,70784.0,90.0,968.0,78829.0,81097.0,133.0,160.0,290.0,373.0,784.0,314.0,1729.0,92.0,416.0,270.0,544.0,1144.0,2384.0,450.0,425.0,1414.0,394.0,1569.0,517.0,1483.0,1731.0,2895.0,1509.0,47.0,2486.0,2370.0,2181.0,1902.0,351.0,4838.0,225.0,335.0,6928.0,70.0,70.0,162.0,271.0,114.0,1579.0,358.0,2059.0,202.0,387.0,236.0,81.0,80.0,10.0,620.0,90.0,2270.0,1336.0,11127.0,12587.0,6200.0,6966.0,32654.0,10269.0,7193.0,25075.0,57729.0,60030.0,68737.0,69729.0,3025.0,172465.0,514.0,1841.0,1072.0,1589.0,2242.0,3012.0,182012.0,6166.0,184116.0,1765.0,1041.0,1174.0,187243.0
2009-04-02,3367.0,5829.0,597.0,523.0,1029.0,3629.0,196.0,694.0,279.0,992.0,2092.0,973.0,3143.0,296.0,4597.0,5235.0,12898.0,13269.0,1215.0,17041.0,6036.0,11077.0,615.0,47782.0,496.0,59318.0,60000.0,530.0,421.0,60915.0,735.0,61204.0,90.0,940.0,62232.0,62330.0,134.0,162.0,294.0,424.0,840.0,275.0,1672.0,89.0,405.0,257.0,508.0,1033.0,2157.0,446.0,416.0,1387.0,387.0,1506.0,506.0,1467.0,1711.0,2838.0,1772.0,46.0,2512.0,2355.0,2114.0,1846.0,356.0,4789.0,225.0,355.0,7216.0,70.0,70.0,161.0,246.0,113.0,1682.0,350.0,2057.0,185.0,346.0,235.0,79.0,80.0,6.0,569.0,88.0,2174.0,1561.0,11270.0,12594.0,6222.0,6997.0,33224.0,10725.0,7173.0,29970.0,63194.0,64632.0,74278.0,74278.0,3546.0,149305.0,585.0,2101.0,1401.0,1728.0,2441.0,2866.0,162524.0,6519.0,166267.0,1913.0,1395.0,1255.0,172428.0
2009-04-03,3484.0,5745.0,585.0,497.0,991.0,3596.0,195.0,683.0,261.0,931.0,1996.0,983.0,3054.0,302.0,4437.0,5253.0,12745.0,13147.0,1215.0,16977.0,5960.0,10977.0,679.0,48198.0,481.0,59933.0,60142.0,567.0,415.0,61040.0,722.0,61296.0,90.0,921.0,62187.0,62180.0,138.0,158.0,305.0,440.0,905.0,255.0,1768.0,86.0,394.0,259.0,543.0,1041.0,1968.0,443.0,408.0,1364.0,384.0,1445.0,497.0,1452.0,1694.0,2811.0,2076.0,45.0,2718.0,2517.0,2151.0,1811.0,356.0,4718.0,225.0,548.0,8319.0,69.0,69.0,160.0,250.0,113.0,2240.0,390.0,2118.0,153.0,302.0,340.0,78.0,79.0,6.0,528.0,86.0,2247.0,1362.0,11309.0,12871.0,6207.0,7184.0,34315.0,11445.0,7738.0,31117.0,65432.0,65432.0,76715.0,76715.0,3730.0,144282.0,614.0,2286.0,1412.0,2037.0,3472.0,3334.0,153866.0,6831.0,156850.0,1924.0,1263.0,1357.0,161499.0
2009-04-04,3680.0,5766.0,574.0,484.0,957.0,3549.0,195.0,672.0,251.0,882.0,1924.0,1006.0,3001.0,324.0,4361.0,5264.0,12839.0,13306.0,1215.0,17397.0,6705.0,10190.0,683.0,48199.0,482.0,59265.0,62131.0,575.0,410.0,63050.0,709.0,63237.0,89.0,926.0,63920.0,63827.0,128.0,134.0,314.0,369.0,931.0,280.0,1757.0,83.0,411.0,265.0,642.0,1114.0,1889.0,440.0,401.0,1356.0,398.0,1416.0,489.0,1438.0,1678.0,2844.0,2378.0,46.0,2991.0,2780.0,2348.0,1913.0,354.0,4749.0,225.0,476.0,7616.0,69.0,69.0,159.0,247.0,111.0,2907.0,474.0,2145.0,118.0,228.0,366.0,86.0,77.0,5.0,493.0,83.0,2075.0,1139.0,11701.0,13432.0,6202.0,6852.0,33681.0,11569.0,7531.0,29157.0,62838.0,62838.0,71903.0,71903.0,2990.0,142046.0,524.0,1886.0,1163.0,2027.0,3451.0,3994.0,153426.0,6759.0,156481.0,1751.0,970.0,1133.0,160996.0
2009-04-05,3638.0,5801.0,566.0,473.0,925.0,3505.0,198.0,663.0,257.0,839.0,1874.0,1046.0,2987.0,337.0,4308.0,5043.0,12848.0,13371.0,1215.0,17521.0,7079.0,9605.0,618.0,48027.0,500.0,58562.0,60000.0,554.0,415.0,61058.0,697.0,61479.0,89.0,1064.0,62771.0,62860.0,155.0,150.0,343.0,459.0,1020.0,350.0,1759.0,81.0,507.0,294.0,799.0,1107.0,1904.0,437.0,400.0,1359.0,438.0,1399.0,482.0,1425.0,1663.0,2823.0,2686.0,74.0,3267.0,3056.0,2592.0,2128.0,353.0,4860.0,225.0,369.0,7333.0,69.0,69.0,163.0,254.0,111.0,2666.0,608.0,2193.0,124.0,189.0,414.0,106.0,76.0,5.0,462.0,81.0,1996.0,1034.0,11625.0,13612.0,6195.0,6518.0,32752.0,11427.0,7188.0,28248.0,61000.0,61000.0,67734.0,67734.0,2473.0,137820.0,560.0,1680.0,1209.0,1640.0,3029.0,3832.0,149121.0,7473.0,152966.0,1699.0,875.0,1074.0,156961.0
2009-04-06,3624.0,5852.0,672.0,479.0,896.0,3547.0,220.0,662.0,294.0,828.0,1900.0,1090.0,3053.0,350.0,4347.0,4916.0,12852.0,13469.0,1209.0,17760.0,7551.0,9385.0,650.0,47966.0,656.0,58402.0,60000.0,543.0,445.0,61000.0,697.0,61287.0,89.0,1354.0,62593.0,62580.0,235.0,245.0,421.0,887.0,1256.0,501.0,2173.0,82.0,818.0,336.0,1372.0,1724.0,2068.0,440.0,399.0,1355.0,457.0,1398.0,477.0,1413.0,1649.0,2777.0,3001.0,102.0,3559.0,3346.0,2849.0,2378.0,354.0,5051.0,225.0,316.0,7211.0,69.0,69.0,171.0,300.0,113.0,2224.0,711.0,2270.0,132.0,187.0,499.0,170.0,76.0,4.0,457.0,80.0,2237.0,1222.0,11161.0,13096.0,6224.0,7230.0,33335.0,11176.0,7196.0,27735.0,61070.0,61070.0,68391.0,68391.0,3024.0,134850.0,868.0,2338.0,1787.0,1631.0,3695.0,3728.0,144847.0,9055.0,150151.0,2012.0,1012.0,1294.0,154158.0
2009-04-07,3726.0,5978.0,843.0,549.0,871.0,3696.0,278.0,695.0,395.0,936.0,2232.0,1177.0,3469.0,354.0,4525.0,5002.0,13033.0,13722.0,1299.0,18087.0,8313.0,9369.0,733.0,48301.0,1069.0,59247.0,60000.0,612.0,471.0,61015.0,694.0,61302.0,89.0,1429.0,62733.0,62732.0,187.0,192.0,388.0,654.0,1190.0,501.0,2240.0,78.0,800.0,315.0,1419.0,2274.0,2573.0,450.0,444.0,1399.0,483.0,1413.0,475.0,1401.0,1642.0,2860.0,3336.0,178.0,3878.0,3662.0,3129.0,2644.0,357.0,5291.0,225.0,316.0,7088.0,69.0,69.0,181.0,344.0,117.0,1838.0,697.0,2321.0,141.0,176.0,560.0,172.0,76.0,6.0,494.0,78.0,2659.0,1224.0,11421.0,13999.0,6361.0,8177.0,35382.0,11150.0,7313.0,27505.0,62887.0,62887.0,72034.0,72034.0,3180.0,138761.0,862.0,2688.0,1685.0,3379.0,5096.0,4673.0,149075.0,8591.0,153568.0,1948.0,885.0,1194.0,157297.0
2009-04-08,3739.0,6082.0,916.0,642.0,927.0,3673.0,332.0,756.0,421.0,1075.0,2528.0,1245.0,3830.0,351.0,4997.0,5221.0,13407.0,14136.0,1437.0,18434.0,7909.0,8173.0,674.0,47248.0,957.0,57055.0,60000.0,649.0,492.0,61070.0,687.0,61352.0,88.0,1329.0,62688.0,62689.0,165.0,153.0,388.0,490.0,1167.0,488.0,2128.0,77.0,797.0,318.0,1463.0,2125.0,3055.0,464.0,537.0,1506.0,550.0,1457.0,483.0,1390.0,1653.0,3096.0,3627.0,222.0,4226.0,4008.0,3447.0,2942.0,363.0,5562.0,225.0,329.0,6923.0,69.0,69.0,188.0,363.0,123.0,1564.0,653.0,2385.0,181.0,170.0,501.0,146.0,74.0,4.0,421.0,76.0,2590.0,1022.0,11420.0,15226.0,6500.0,7929.0,35848.0,11109.0,6953.0,27362.0,63210.0,63210.0,70942.0,70942.0,2541.0,139873.0,719.0,2225.0,1426.0,3978.0,5121.0,5632.0,154016.0,7972.0,158066.0,1779.0,749.0,1095.0,161818.0
