, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-07-06,18585.0,11848.0,4932.0,4824.0,5477.0,18926.0,587.0,1116.0,2114.0,4528.0,2987.0,7766.0,387.0,10064.0,25424.0,33910.0,37310.0,2123.0,40401.0,3811.0,4621.58,5576.0,197.0,147865.0,4268.0,155128.0,118163.0,5190.0,3316.0,128312.0,3210.0,133586.0,820.0,4790.0,144725.0,144721.0,246.0,276.0,314.0,1088.0,2497.0,116.0,2801.0,401.0,1275.0,649.0,1521.0,462.0,2317.0,483.0,316.0,1460.0,1497.0,1302.0,1831.0,7336.0,8969.0,11713.0,14104.0,72.0,8525.0,7626.0,4637.0,5047.0,93.0,7762.0,1572.0,419.0,6438.0,956.0,1052.0,932.0,676.0,208.0,448.0,937.0,4442.0,1402.0,1148.0,71.0,101.0,0.0,86.0,855.0,275.0,4022.0,470.0,12279.0,13662.0,20028.0,3551.0,38582.0,8938.0,4240.0,16588.0,55170.0,55170.0,55337.0,55337.0,91.0,198805.0,80.0,101.0,16.0,184.0,787.0,1203.0,202615.0,4761.0,204371.0,1503.0,557.0,951.0,213369.0
2010-07-07,17240.0,11684.0,4547.0,4379.0,5112.0,16105.0,548.0,1084.0,2026.0,4355.0,2736.0,7331.0,372.0,9529.0,22522.0,33981.0,37405.0,1952.0,38508.0,3648.0,4376.23,5294.0,190.0,146278.0,4012.0,157319.0,125000.0,4923.0,3163.0,132473.0,3404.0,135593.0,763.0,5056.0,144775.0,144523.0,249.0,295.0,460.0,1347.0,2614.0,109.0,2882.0,452.0,1261.0,701.0,1482.0,313.0,2087.0,469.0,263.0,1061.0,1461.0,1071.0,1739.0,6730.0,8313.0,11070.0,13127.0,69.0,7266.0,6281.0,3268.0,3621.0,83.0,6542.0,1584.0,402.0,6739.0,920.0,1020.0,898.0,637.0,200.0,438.0,885.0,4436.0,1447.0,1103.0,62.0,96.0,0.0,85.0,819.0,263.0,3891.0,429.0,12134.0,13409.0,19187.0,3443.0,37421.0,8500.0,3898.0,16434.0,53855.0,53855.0,54016.0,54016.0,75.0,199708.0,78.0,89.0,14.0,180.0,750.0,1118.0,202019.0,4714.0,202825.0,1561.0,627.0,974.0,205955.0
2010-07-08,16287.0,11437.0,4327.0,4048.0,4794.0,14256.0,518.0,1055.0,1942.0,4183.0,2497.0,6908.0,361.0,9033.0,19218.0,33490.0,36912.0,1769.0,37875.0,3506.0,4184.55,5048.0,184.0,138217.0,3762.0,148732.0,145000.0,4649.0,3018.0,151672.0,3719.0,154005.0,717.0,5688.0,162159.0,161330.0,269.0,344.0,546.0,1673.0,2819.0,103.0,3018.0,509.0,1310.0,915.0,1525.0,353.0,1860.0,460.0,190.0,710.0,1440.0,666.0,1661.0,6323.0,7835.0,10413.0,13036.0,66.0,6338.0,5198.0,2015.0,2301.0,65.0,5063.0,1601.0,385.0,6920.0,895.0,1001.0,865.0,564.0,192.0,429.0,838.0,4430.0,1447.0,1060.0,45.0,88.0,0.0,20.0,785.0,251.0,3751.0,369.0,12182.0,13348.0,18362.0,3338.0,40768.0,8029.0,3676.0,15573.0,56341.0,56341.0,56497.0,56497.0,59.0,207785.0,77.0,77.0,13.0,173.0,714.0,1049.0,207023.0,4688.0,207285.0,1625.0,655.0,1030.0,209555.0
2010-07-09,15655.0,10627.0,4313.0,3812.0,4528.0,13788.0,489.0,1030.0,1864.0,4040.0,2294.0,6550.0,351.0,8580.0,17648.0,30495.0,33654.0,1697.0,34882.0,3378.0,4199.72,5013.0,179.0,134453.0,3529.0,143796.0,150000.0,4399.0,2882.0,159444.0,3810.0,164676.0,661.0,6415.0,176537.0,176469.0,279.0,380.0,557.0,1881.0,2932.0,97.0,3138.0,546.0,1361.0,975.0,1591.0,527.0,1785.0,461.0,206.0,660.0,1420.0,448.0,1596.0,6059.0,7516.0,9982.0,12886.0,63.0,6010.0,4791.0,1380.0,1508.0,52.0,3925.0,1785.0,370.0,6962.0,875.0,987.0,834.0,519.0,183.0,429.0,795.0,4425.0,1379.0,1001.0,36.0,85.0,0.0,4.0,752.0,239.0,3642.0,326.0,12339.0,13471.0,17615.0,3241.0,39053.0,7575.0,3494.0,15280.0,54333.0,54333.0,54483.0,54483.0,47.0,226754.0,76.0,72.0,13.0,165.0,680.0,996.0,225593.0,4658.0,225631.0,1657.0,658.0,1080.0,227544.0
2010-07-10,15224.0,10561.0,4326.0,3684.0,4297.0,13471.0,480.0,1010.0,1793.0,3932.0,2138.0,6274.0,342.0,8206.0,17029.0,28485.0,31453.0,1635.0,32453.0,3261.0,4184.46,5008.0,173.0,132908.0,3313.0,141916.0,120000.0,4171.0,2756.0,127999.0,3665.0,133012.0,601.0,6858.0,147306.0,148478.0,271.0,390.0,566.0,1905.0,3030.0,92.0,3274.0,551.0,1384.0,949.0,1634.0,738.0,1856.0,460.0,207.0,644.0,1383.0,470.0,1537.0,5892.0,7300.0,9680.0,12551.0,60.0,5752.0,4510.0,1110.0,1159.0,36.0,3264.0,2062.0,358.0,7020.0,855.0,974.0,805.0,484.0,175.0,443.0,754.0,4420.0,1309.0,915.0,31.0,82.0,0.0,3.0,722.0,229.0,3555.0,315.0,12337.0,13471.0,16921.0,3149.0,36959.0,7195.0,3339.0,14878.0,51838.0,51838.0,51982.0,51982.0,42.0,221653.0,74.0,68.0,17.0,156.0,647.0,955.0,226971.0,4628.0,228184.0,1652.0,628.0,1110.0,232684.0
2010-07-11,14919.0,10511.0,4305.0,3574.0,4090.0,13091.0,467.0,982.0,1727.0,3842.0,2040.0,6074.0,334.0,7916.0,16544.0,27472.0,30359.0,1574.0,31152.0,3154.0,4076.73,4907.0,168.0,130620.0,3112.0,139388.0,124546.0,3959.0,2638.0,130518.0,3412.0,133160.0,545.0,6839.0,143429.0,143235.0,253.0,368.0,572.0,1791.0,3118.0,88.0,3368.0,525.0,1362.0,859.0,1622.0,873.0,2005.0,460.0,197.0,614.0,1343.0,532.0,1490.0,5804.0,7164.0,9457.0,12368.0,57.0,5652.0,4339.0,902.0,899.0,32.0,2865.0,2340.0,344.0,7181.0,836.0,961.0,778.0,460.0,167.0,427.0,718.0,4416.0,1240.0,840.0,26.0,79.0,0.0,2.0,693.0,219.0,3473.0,312.0,12240.0,13370.0,16279.0,3064.0,36010.0,6876.0,3202.0,14542.0,50552.0,50552.0,50692.0,50692.0,37.0,197410.0,73.0,65.0,20.0,149.0,617.0,915.0,200763.0,4597.0,202053.0,1608.0,600.0,1108.0,207009.0
2010-07-12,14694.0,10467.0,4182.0,3436.0,3901.0,12456.0,443.0,944.0,1667.0,3749.0,1970.0,5900.0,327.0,7681.0,15850.0,26673.0,29503.0,1512.0,30119.0,3054.0,3972.0,4792.0,163.0,128528.0,2926.0,136960.0,136833.0,3760.0,2526.0,143269.0,3166.0,146269.0,497.0,6513.0,155909.0,155494.0,239.0,345.0,578.0,1690.0,3202.0,83.0,3471.0,489.0,1311.0,808.0,1565.0,949.0,2135.0,461.0,210.0,650.0,1302.0,530.0,1463.0,5796.0,7114.0,9330.0,12035.0,54.0,5563.0,4297.0,896.0,813.0,32.0,2612.0,2618.0,328.0,7441.0,810.0,939.0,751.0,434.0,160.0,402.0,683.0,4412.0,1170.0,787.0,23.0,77.0,0.0,4.0,665.0,209.0,3394.0,310.0,12177.0,13255.0,15679.0,2985.0,35164.0,6602.0,3079.0,14254.0,49418.0,49418.0,49552.0,49552.0,32.0,200156.0,72.0,62.0,24.0,141.0,588.0,873.0,199666.0,4567.0,199957.0,1584.0,591.0,1091.0,202759.0
2010-07-13,14512.0,10427.0,4023.0,3304.0,3726.0,11997.0,421.0,909.0,1613.0,3655.0,1922.0,5745.0,321.0,7468.0,15140.0,25746.0,28505.0,1452.0,29002.0,2961.0,3874.29,4688.0,159.0,126493.0,2753.0,134635.0,134500.0,3575.0,2421.0,140954.0,2933.0,144437.0,453.0,6076.0,154790.0,154932.0,219.0,317.0,584.0,1585.0,3285.0,80.0,3598.0,440.0,1241.0,736.0,1491.0,1035.0,2216.0,461.0,273.0,741.0,1269.0,529.0,1402.0,5669.0,6967.0,9183.0,11992.0,51.0,5410.0,4121.0,807.0,719.0,32.0,2504.0,2895.0,315.0,7714.0,790.0,924.0,726.0,409.0,153.0,391.0,652.0,4408.0,1101.0,740.0,22.0,75.0,0.0,2.0,638.0,200.0,3320.0,310.0,12308.0,13335.0,15129.0,2911.0,34370.0,6360.0,2967.0,14149.0,48519.0,48519.0,48648.0,48648.0,30.0,207332.0,71.0,61.0,30.0,134.0,561.0,839.0,208030.0,4538.0,208399.0,1566.0,582.0,1071.0,211302.0
2010-07-14,14195.0,10350.0,3828.0,3170.0,3563.0,11613.0,396.0,877.0,1563.0,3566.0,1844.0,5566.0,316.0,7263.0,14544.0,24821.0,27505.0,1391.0,27855.0,2875.0,3783.08,4589.0,154.0,123950.0,2596.0,132123.0,132066.0,3402.0,2323.0,138255.0,2720.0,141633.0,413.0,5603.0,151318.0,151467.0,201.0,283.0,587.0,1448.0,3366.0,77.0,3701.0,386.0,1155.0,640.0,1401.0,1080.0,2275.0,460.0,264.0,742.0,1243.0,548.0,1339.0,5459.0,6722.0,8904.0,11985.0,49.0,5414.0,4124.0,787.0,627.0,32.0,2375.0,3167.0,302.0,7983.0,776.0,915.0,703.0,391.0,147.0,383.0,622.0,4403.0,1031.0,669.0,20.0,74.0,0.0,2.0,613.0,191.0,3247.0,310.0,12483.0,13508.0,14622.0,2842.0,33704.0,6143.0,2864.0,16193.0,49897.0,49897.0,50021.0,50021.0,28.0,205148.0,70.0,61.0,35.0,126.0,535.0,798.0,206210.0,4508.0,206769.0,1527.0,567.0,1048.0,210168.0
2010-07-15,13829.0,9412.0,3648.0,3057.0,3409.0,11301.0,373.0,846.0,1517.0,3483.0,1745.0,5373.0,311.0,7031.0,14045.0,23991.0,26609.0,1333.0,26815.0,2795.0,3699.18,4495.0,150.0,119931.0,2458.0,127850.0,127938.0,3240.0,2232.0,133970.0,2548.0,137325.0,376.0,5116.0,146548.0,146778.0,190.0,260.0,588.0,1340.0,3412.0,74.0,3772.0,339.0,1060.0,578.0,1302.0,1080.0,2304.0,460.0,196.0,654.0,1214.0,540.0,1286.0,5297.0,6515.0,8630.0,11979.0,46.0,5413.0,4129.0,845.0,639.0,32.0,2273.0,3265.0,291.0,8183.0,763.0,907.0,681.0,371.0,141.0,376.0,595.0,4371.0,995.0,615.0,19.0,72.0,0.0,4.0,589.0,183.0,3169.0,311.0,12638.0,13646.0,14144.0,2778.0,33163.0,5947.0,2767.0,17614.0,50777.0,50777.0,50896.0,50896.0,26.0,202617.0,70.0,57.0,39.0,119.0,510.0,755.0,203710.0,4480.0,204255.0,1483.0,553.0,1022.0,207622.0
2010-07-16,13484.0,8409.0,3517.0,2959.0,3265.0,11050.0,363.0,819.0,1475.0,3383.0,1654.0,5169.0,308.0,6793.0,13619.0,23239.0,25797.0,1285.0,25912.0,2720.0,3620.43,4413.0,147.0,118507.0,2331.0,125774.0,125542.0,3088.0,2145.0,131117.0,2421.0,134060.0,341.0,4672.0,142282.0,142413.0,180.0,245.0,587.0,1257.0,3429.0,71.0,3808.0,301.0,971.0,536.0,1210.0,1064.0,2294.0,460.0,191.0,703.0,1191.0,527.0,1241.0,5211.0,6389.0,8438.0,11974.0,44.0,5380.0,4108.0,895.0,677.0,32.0,2308.0,3265.0,280.0,8349.0,752.0,901.0,660.0,370.0,135.0,370.0,570.0,4322.0,999.0,674.0,27.0,76.0,0.0,5.0,573.0,175.0,3091.0,311.0,12890.0,13883.0,13719.0,2720.0,34827.0,5764.0,2694.0,17553.0,52379.0,52379.0,52494.0,52494.0,31.0,198768.0,69.0,58.0,44.0,111.0,487.0,714.0,199697.0,4462.0,200242.0,1448.0,537.0,995.0,203600.0
