, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-07-23,15377.0,17664.0,1882.0,1415.0,1189.0,8176.0,52.0,208.0,342.0,690.0,1359.0,555.0,1839.0,134.0,2684.0,8396.0,12621.0,13857.0,332.0,14004.0,594.0,1113.0,55.0,135623.0,984.0,131902.0,128179.0,2065.0,1190.0,128180.0,3027.0,128643.0,355.0,2408.0,127506.0,128119.0,62.0,47.0,411.0,527.0,3694.0,37.0,4024.0,106.0,431.0,405.0,549.0,458.0,1889.0,738.0,169.0,1378.0,343.0,993.0,603.0,3569.0,3905.0,4873.0,11521.0,7.0,8013.0,6877.0,3855.0,3408.0,25.0,4909.0,1512.0,48.0,6083.0,116.0,116.0,126.0,36.0,18.0,134.0,219.0,4100.0,1430.0,1041.0,8.0,37.0,0.0,51.0,159.0,76.0,1466.0,247.0,9635.0,9398.0,4374.0,545.0,15029.0,1805.0,1392.0,12054.0,27083.0,27083.0,27111.0,27111.0,19.0,165496.0,38.0,31.0,2.0,44.0,94.0,96.0,168990.0,4947.0,170617.0,1023.0,515.0,668.0,172729.0
2007-07-24,15204.0,17650.0,2205.0,1334.0,1164.0,8321.0,68.0,225.0,352.0,684.0,1335.0,578.0,1871.0,133.0,2615.0,8524.0,12376.0,13612.0,332.0,13755.0,594.0,1199.0,57.0,135320.0,912.0,131595.0,135000.0,1956.0,1149.0,138283.0,2920.0,141338.0,328.0,2413.0,143603.0,143445.0,58.0,44.0,415.0,591.0,3705.0,35.0,4054.0,103.0,430.0,390.0,546.0,471.0,1874.0,763.0,166.0,1465.0,359.0,1073.0,630.0,3590.0,3933.0,4884.0,11412.0,7.0,8256.0,7139.0,4080.0,3592.0,25.0,5134.0,1511.0,46.0,5943.0,117.0,117.0,123.0,35.0,24.0,137.0,226.0,4023.0,1391.0,1058.0,8.0,40.0,0.0,86.0,217.0,75.0,1495.0,248.0,9615.0,9676.0,4321.0,540.0,15362.0,1774.0,1424.0,11927.0,27289.0,27289.0,27316.0,27316.0,17.0,165376.0,38.0,31.0,2.0,44.0,93.0,91.0,164289.0,4929.0,165191.0,1064.0,476.0,660.0,166888.0
2007-07-25,14524.0,17635.0,2188.0,1264.0,1139.0,8211.0,76.0,248.0,355.0,685.0,1355.0,620.0,1965.0,130.0,2627.0,8482.0,12011.0,13216.0,332.0,13258.0,568.0,1232.0,54.0,133935.0,839.0,131183.0,135000.0,1912.0,1112.0,138098.0,2767.0,141118.0,302.0,2321.0,143478.0,143491.0,55.0,40.0,417.0,608.0,3714.0,34.0,4033.0,100.0,429.0,393.0,544.0,405.0,1866.0,828.0,165.0,1529.0,398.0,1262.0,692.0,3638.0,4002.0,4980.0,11311.0,7.0,8784.0,7758.0,4759.0,4052.0,25.0,5574.0,1510.0,46.0,5797.0,117.0,117.0,121.0,36.0,23.0,135.0,245.0,3943.0,1354.0,1033.0,8.0,38.0,0.0,78.0,182.0,74.0,1518.0,247.0,9264.0,9330.0,4310.0,536.0,15268.0,1754.0,1367.0,11864.0,27132.0,27132.0,27159.0,27159.0,12.0,172740.0,38.0,31.0,2.0,43.0,93.0,81.0,173320.0,4916.0,174403.0,1082.0,446.0,653.0,176257.0
2007-07-26,13151.0,17618.0,2055.0,1207.0,1116.0,7916.0,74.0,253.0,340.0,674.0,1346.0,580.0,1926.0,128.0,2707.0,8209.0,12057.0,13247.0,332.0,13255.0,531.0,1305.0,53.0,132642.0,768.0,130106.0,133750.0,1887.0,1078.0,137021.0,2687.0,140265.0,278.0,2222.0,142779.0,142850.0,53.0,38.0,418.0,655.0,3723.0,34.0,4031.0,98.0,429.0,408.0,544.0,360.0,1832.0,790.0,162.0,1432.0,423.0,1295.0,645.0,3660.0,4015.0,5016.0,11193.0,7.0,8598.0,7663.0,5015.0,4629.0,26.0,6179.0,1509.0,45.0,5757.0,111.0,111.0,119.0,36.0,20.0,132.0,224.0,3858.0,1317.0,964.0,8.0,37.0,0.0,56.0,157.0,73.0,1520.0,244.0,9044.0,9092.0,4254.0,532.0,14892.0,1685.0,1341.0,11748.0,26640.0,26640.0,26667.0,26667.0,11.0,172139.0,37.0,31.0,2.0,42.0,91.0,76.0,173068.0,4905.0,174336.0,1100.0,446.0,648.0,176569.0
2007-07-27,12677.0,17608.0,2053.0,1155.0,1095.0,7801.0,63.0,242.0,334.0,666.0,1333.0,530.0,1863.0,127.0,2684.0,7959.0,11928.0,13118.0,332.0,13192.0,513.0,1400.0,53.0,132214.0,707.0,130161.0,125000.0,1834.0,1047.0,129095.0,2624.0,133241.0,260.0,2169.0,136852.0,137256.0,51.0,36.0,420.0,674.0,3732.0,33.0,4055.0,97.0,430.0,402.0,544.0,366.0,1792.0,761.0,160.0,1352.0,422.0,1268.0,601.0,3679.0,4015.0,4995.0,11080.0,7.0,8397.0,7445.0,4782.0,4605.0,26.0,6407.0,1508.0,44.0,5719.0,107.0,107.0,117.0,36.0,18.0,131.0,211.0,3776.0,1279.0,902.0,8.0,36.0,0.0,31.0,150.0,72.0,1528.0,242.0,8836.0,8851.0,4190.0,528.0,14532.0,1628.0,1337.0,11628.0,26160.0,26160.0,26187.0,26187.0,11.0,169565.0,37.0,31.0,1.0,41.0,88.0,75.0,171039.0,4895.0,172439.0,1104.0,442.0,643.0,174887.0
2007-07-28,12321.0,17605.0,1991.0,1107.0,1076.0,7716.0,56.0,228.0,332.0,658.0,1313.0,515.0,1828.0,125.0,2622.0,7912.0,11663.0,12844.0,332.0,12930.0,510.0,1483.0,53.0,131860.0,674.0,130356.0,106250.0,1763.0,1016.0,110266.0,2505.0,114637.0,247.0,2101.0,118996.0,119772.0,50.0,33.0,422.0,634.0,3741.0,32.0,4069.0,95.0,432.0,388.0,545.0,382.0,1780.0,756.0,157.0,1284.0,419.0,1204.0,591.0,3706.0,4032.0,4993.0,10966.0,7.0,8202.0,7255.0,4570.0,4408.0,27.0,6264.0,1507.0,42.0,5703.0,104.0,104.0,114.0,36.0,17.0,130.0,205.0,3694.0,1242.0,865.0,8.0,35.0,0.0,17.0,146.0,71.0,1539.0,241.0,8712.0,8703.0,4130.0,524.0,14245.0,1594.0,1344.0,11530.0,25775.0,25775.0,25802.0,25802.0,11.0,158918.0,37.0,30.0,1.0,40.0,86.0,70.0,162129.0,4886.0,163948.0,1087.0,433.0,636.0,167167.0
2007-07-29,11795.0,17601.0,1965.0,1070.0,1058.0,7617.0,56.0,225.0,329.0,652.0,1291.0,505.0,1796.0,123.0,2577.0,7722.0,11530.0,12694.0,332.0,12745.0,484.0,1480.0,51.0,131492.0,646.0,130506.0,105000.0,1698.0,987.0,105910.0,2385.0,107318.0,236.0,1996.0,108286.0,108221.0,48.0,32.0,424.0,604.0,3750.0,31.0,4090.0,94.0,433.0,382.0,546.0,441.0,1791.0,758.0,155.0,1233.0,421.0,1146.0,588.0,3738.0,4062.0,5009.0,10853.0,7.0,8052.0,7112.0,4422.0,4235.0,27.0,6108.0,1506.0,41.0,5676.0,102.0,102.0,112.0,36.0,16.0,130.0,202.0,3612.0,1205.0,825.0,8.0,34.0,0.0,15.0,142.0,70.0,1552.0,240.0,8636.0,8621.0,4071.0,521.0,14057.0,1556.0,1294.0,11439.0,25496.0,25496.0,25523.0,25523.0,11.0,141288.0,37.0,30.0,1.0,39.0,86.0,67.0,144574.0,4877.0,146580.0,1070.0,424.0,627.0,150130.0
2007-07-30,11227.0,17598.0,1956.0,1038.0,1041.0,7584.0,69.0,244.0,325.0,646.0,1281.0,518.0,1799.0,121.0,2541.0,7625.0,11345.0,12501.0,332.0,12568.0,461.0,1461.0,50.0,131017.0,620.0,130522.0,135000.0,1649.0,960.0,136968.0,2304.0,138597.0,225.0,1902.0,137658.0,136510.0,47.0,30.0,427.0,598.0,3760.0,31.0,4108.0,93.0,435.0,372.0,547.0,495.0,1831.0,768.0,153.0,1217.0,431.0,1118.0,586.0,3771.0,4096.0,5036.0,10744.0,7.0,8068.0,7159.0,4478.0,4193.0,28.0,6051.0,1505.0,40.0,5647.0,99.0,99.0,109.0,36.0,15.0,129.0,199.0,3530.0,1168.0,816.0,8.0,35.0,0.0,17.0,138.0,69.0,1565.0,239.0,8590.0,8577.0,4013.0,518.0,13931.0,1518.0,1278.0,11345.0,25276.0,25276.0,25302.0,25302.0,11.0,144786.0,37.0,30.0,0.0,38.0,85.0,68.0,142427.0,4870.0,143251.0,1052.0,417.0,617.0,144413.0
2007-07-31,10795.0,17708.0,1839.0,1007.0,1026.0,7742.0,66.0,251.0,322.0,639.0,1284.0,504.0,1788.0,120.0,2532.0,7569.0,11199.0,12345.0,332.0,12404.0,445.0,1454.0,49.0,132104.0,596.0,131134.0,136750.0,1598.0,934.0,138976.0,2228.0,141541.0,215.0,1845.0,143034.0,142949.0,46.0,28.0,428.0,576.0,3768.0,30.0,4098.0,91.0,437.0,346.0,549.0,500.0,1880.0,771.0,150.0,1153.0,440.0,1096.0,584.0,3804.0,4129.0,5064.0,10630.0,7.0,7951.0,7080.0,4503.0,4272.0,29.0,6117.0,1504.0,39.0,5634.0,96.0,96.0,107.0,35.0,15.0,128.0,196.0,3449.0,1130.0,777.0,8.0,34.0,0.0,4.0,135.0,68.0,1578.0,238.0,8551.0,8539.0,3958.0,515.0,13830.0,1484.0,1263.0,11296.0,25126.0,25126.0,25152.0,25152.0,11.0,167546.0,37.0,30.0,0.0,37.0,85.0,66.0,166496.0,4862.0,167207.0,1031.0,413.0,606.0,167764.0
2007-08-01,10376.0,18828.0,1725.0,979.0,1011.0,8255.0,64.0,251.0,319.0,633.0,1281.0,504.0,1785.0,118.0,2518.0,7873.0,11137.0,12274.0,332.0,12336.0,431.0,1377.0,48.0,137190.0,573.0,135840.0,141760.0,1551.0,910.0,143848.0,2143.0,146011.0,206.0,1777.0,146898.0,146611.0,44.0,26.0,422.0,561.0,3741.0,29.0,4079.0,89.0,436.0,345.0,563.0,515.0,1904.0,773.0,147.0,1104.0,448.0,1071.0,583.0,3834.0,4159.0,5086.0,10526.0,7.0,7867.0,6994.0,4433.0,4257.0,29.0,6170.0,1503.0,38.0,5648.0,94.0,94.0,105.0,35.0,14.0,128.0,193.0,3411.0,1111.0,754.0,8.0,34.0,0.0,1.0,131.0,67.0,1591.0,237.0,8496.0,8492.0,3906.0,512.0,13589.0,1455.0,1248.0,11270.0,24859.0,24859.0,24885.0,24885.0,10.0,170576.0,37.0,29.0,0.0,37.0,84.0,66.0,171033.0,4854.0,172364.0,1023.0,411.0,593.0,174176.0
2007-08-02,10017.0,19104.0,1648.0,951.0,998.0,8151.0,75.0,267.0,319.0,629.0,1280.0,526.0,1806.0,117.0,2510.0,8186.0,11266.0,12414.0,332.0,12468.0,433.0,1304.0,50.0,138041.0,553.0,138714.0,142000.0,1512.0,886.0,144456.0,2064.0,146871.0,198.0,1697.0,148622.0,148630.0,44.0,26.0,411.0,555.0,3676.0,29.0,4025.0,89.0,430.0,340.0,595.0,542.0,1923.0,778.0,146.0,1119.0,465.0,1105.0,584.0,3860.0,4188.0,5118.0,10413.0,7.0,8066.0,7224.0,4606.0,4299.0,30.0,6243.0,1501.0,37.0,5670.0,93.0,93.0,102.0,35.0,17.0,129.0,190.0,3397.0,1108.0,810.0,8.0,35.0,0.0,12.0,149.0,66.0,1601.0,237.0,8505.0,8508.0,3860.0,510.0,13398.0,1429.0,1252.0,11242.0,24640.0,24640.0,24666.0,24666.0,11.0,174463.0,36.0,29.0,0.0,36.0,87.0,69.0,174829.0,4845.0,176132.0,1018.0,409.0,583.0,177830.0
2007-08-03,11187.0,19118.0,1496.0,925.0,986.0,7973.0,75.0,276.0,324.0,628.0,1299.0,546.0,1846.0,118.0,2525.0,8193.0,11570.0,12732.0,332.0,12877.0,460.0,1331.0,51.0,137784.0,535.0,139123.0,142000.0,1472.0,865.0,144390.0,2003.0,146464.0,191.0,1651.0,148168.0,148187.0,45.0,26.0,401.0,552.0,3613.0,28.0,3961.0,89.0,426.0,343.0,626.0,542.0,1944.0,786.0,143.0,1090.0,479.0,1105.0,590.0,3883.0,4218.0,5147.0,10298.0,7.0,7975.0,7174.0,4714.0,4493.0,30.0,6429.0,1498.0,36.0,5696.0,94.0,94.0,101.0,35.0,19.0,131.0,189.0,3383.0,1107.0,805.0,8.0,34.0,0.0,8.0,160.0,65.0,1612.0,236.0,8571.0,8573.0,3847.0,509.0,13409.0,1444.0,1289.0,11245.0,24654.0,24654.0,24679.0,24679.0,11.0,175063.0,36.0,29.0,0.0,35.0,101.0,80.0,176036.0,4831.0,177521.0,1033.0,412.0,583.0,179534.0
