, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-10-04,7937.0,10553.0,1725.0,1278.0,1298.0,4454.0,140.0,510.0,279.0,663.0,1423.0,1083.0,2693.0,116.0,3537.0,5087.0,13982.0,14839.0,360.0,15401.0,885.0,2921.0,66.0,74270.0,1155.0,76913.0,69313.0,1196.0,436.0,69168.0,688.0,69407.0,89.0,805.0,70298.0,68840.0,95.0,89.0,206.0,232.0,483.0,49.0,1248.0,69.0,260.0,192.0,1132.0,396.0,1193.0,373.0,404.0,791.0,456.0,755.0,539.0,1401.0,1987.0,3048.0,4276.0,23.0,2239.0,2109.0,1302.0,1403.0,61.0,3311.0,10.0,52.0,6934.0,126.0,146.0,143.0,30.0,25.0,169.0,228.0,1726.0,562.0,871.0,30.0,64.0,22.0,12.0,568.0,63.0,559.0,90.0,9496.0,10307.0,4442.0,688.0,14208.0,2789.0,1437.0,4586.0,18795.0,18795.0,18845.0,18845.0,48.0,79346.0,47.0,51.0,1.0,185.0,126.0,294.0,82561.0,4300.0,84495.0,621.0,380.0,587.0,95455.0
2004-10-05,7704.0,10511.0,1698.0,1229.0,1255.0,4359.0,143.0,500.0,273.0,667.0,1409.0,1053.0,2642.0,114.0,3463.0,4952.0,12006.0,12890.0,360.0,13791.0,872.0,3001.0,66.0,73884.0,1104.0,78212.0,80000.0,1182.0,430.0,81472.0,741.0,83436.0,88.0,789.0,84956.0,84656.0,98.0,92.0,208.0,225.0,478.0,49.0,1242.0,76.0,261.0,225.0,1084.0,365.0,1177.0,382.0,396.0,769.0,448.0,732.0,552.0,1362.0,1968.0,3033.0,4267.0,23.0,2190.0,1824.0,1050.0,1174.0,60.0,3142.0,10.0,52.0,6974.0,126.0,146.0,140.0,24.0,25.0,168.0,226.0,1726.0,557.0,887.0,30.0,65.0,22.0,11.0,551.0,63.0,565.0,89.0,9411.0,9956.0,4384.0,680.0,17345.0,2690.0,1414.0,4490.0,21835.0,21835.0,21883.0,21883.0,46.0,96857.0,47.0,47.0,1.0,206.0,127.0,297.0,95611.0,4338.0,95723.0,624.0,375.0,566.0,95507.0
2004-10-06,7501.0,10470.0,1652.0,1181.0,1215.0,4275.0,148.0,496.0,268.0,668.0,1397.0,1039.0,2609.0,113.0,3397.0,4866.0,11555.0,12425.0,360.0,13180.0,873.0,3019.0,66.0,73309.0,1056.0,77603.0,80000.0,1161.0,426.0,81632.0,762.0,83921.0,87.0,772.0,84889.0,84930.0,94.0,89.0,207.0,215.0,473.0,47.0,1235.0,74.0,266.0,241.0,1045.0,385.0,1164.0,379.0,397.0,763.0,444.0,715.0,536.0,1333.0,1913.0,2983.0,4270.0,23.0,2268.0,1798.0,848.0,933.0,59.0,2921.0,10.0,51.0,7052.0,126.0,146.0,138.0,18.0,25.0,168.0,225.0,1726.0,554.0,906.0,30.0,67.0,23.0,12.0,531.0,62.0,575.0,88.0,9748.0,10296.0,4328.0,673.0,17886.0,2605.0,1399.0,4410.0,22296.0,22296.0,22343.0,22343.0,51.0,108643.0,47.0,51.0,1.0,254.0,128.0,303.0,110245.0,4355.0,110971.0,628.0,383.0,577.0,111909.0
2004-10-07,7394.0,10441.0,1589.0,1140.0,1178.0,4187.0,150.0,494.0,264.0,670.0,1392.0,1012.0,2569.0,111.0,3354.0,4796.0,11439.0,12293.0,360.0,13024.0,871.0,3035.0,65.0,72795.0,1012.0,77047.0,80000.0,1143.0,423.0,81608.0,750.0,83896.0,85.0,756.0,84658.0,84660.0,81.0,78.0,204.0,201.0,460.0,43.0,1209.0,66.0,261.0,198.0,997.0,406.0,1172.0,368.0,385.0,752.0,439.0,701.0,517.0,1312.0,1870.0,2925.0,4272.0,23.0,2278.0,1837.0,840.0,821.0,58.0,2755.0,10.0,51.0,7083.0,126.0,147.0,137.0,11.0,25.0,169.0,224.0,1722.0,550.0,920.0,28.0,66.0,23.0,11.0,512.0,62.0,583.0,86.0,9855.0,10449.0,4276.0,667.0,17843.0,2528.0,1378.0,4336.0,22178.0,22178.0,22225.0,22225.0,52.0,108275.0,47.0,47.0,1.0,240.0,129.0,305.0,110567.0,4340.0,111566.0,626.0,353.0,585.0,113207.0
2004-10-08,7046.0,10183.0,1529.0,1103.0,1144.0,4108.0,153.0,491.0,260.0,669.0,1386.0,993.0,2535.0,109.0,3309.0,4656.0,11328.0,12170.0,360.0,12892.0,865.0,2735.0,65.0,72335.0,971.0,76233.0,73750.0,1128.0,420.0,76663.0,738.0,80216.0,84.0,741.0,82297.0,82616.0,83.0,80.0,204.0,195.0,451.0,42.0,1191.0,72.0,262.0,199.0,951.0,418.0,1197.0,364.0,364.0,732.0,433.0,686.0,513.0,1295.0,1834.0,2878.0,4247.0,23.0,2273.0,1837.0,836.0,819.0,58.0,2722.0,10.0,51.0,7091.0,125.0,146.0,136.0,8.0,25.0,170.0,224.0,1573.0,547.0,936.0,27.0,66.0,23.0,10.0,492.0,62.0,591.0,85.0,9918.0,10529.0,4226.0,660.0,17740.0,2456.0,1356.0,4260.0,22000.0,22000.0,22046.0,22046.0,56.0,107971.0,46.0,49.0,1.0,230.0,130.0,311.0,110264.0,4349.0,111235.0,630.0,359.0,573.0,112811.0
2004-10-09,6834.0,8376.0,1472.0,1068.0,1113.0,4031.0,159.0,490.0,256.0,667.0,1379.0,985.0,2513.0,108.0,3269.0,4562.0,11173.0,12032.0,360.0,12869.0,916.0,2569.0,68.0,72687.0,933.0,75803.0,52500.0,1114.0,418.0,55038.0,728.0,58646.0,83.0,726.0,61702.0,62553.0,78.0,76.0,203.0,186.0,444.0,40.0,1177.0,69.0,264.0,199.0,910.0,450.0,1238.0,363.0,372.0,748.0,430.0,686.0,512.0,1280.0,1805.0,2840.0,4146.0,22.0,2367.0,1935.0,857.0,831.0,57.0,2746.0,10.0,51.0,7122.0,124.0,146.0,135.0,10.0,27.0,177.0,229.0,1343.0,543.0,960.0,35.0,73.0,24.0,11.0,486.0,62.0,601.0,88.0,9959.0,10599.0,4182.0,655.0,14585.0,2409.0,1368.0,4198.0,18783.0,18783.0,18829.0,18829.0,67.0,98483.0,47.0,64.0,11.0,226.0,222.0,381.0,103499.0,4366.0,105065.0,650.0,353.0,591.0,107764.0
2004-10-10,6698.0,7390.0,1418.0,1034.0,1084.0,3952.0,165.0,493.0,256.0,668.0,1383.0,993.0,2517.0,108.0,3243.0,4544.0,11048.0,11893.0,360.0,12696.0,933.0,2493.0,68.0,84608.0,899.0,84753.0,51250.0,1098.0,416.0,51647.0,717.0,52989.0,82.0,712.0,53088.0,53062.0,71.0,70.0,191.0,176.0,429.0,37.0,1149.0,64.0,259.0,190.0,866.0,479.0,1268.0,363.0,384.0,781.0,429.0,713.0,516.0,1270.0,1780.0,2807.0,4034.0,22.0,2477.0,2066.0,948.0,890.0,56.0,2797.0,10.0,51.0,7193.0,126.0,148.0,135.0,22.0,30.0,193.0,248.0,1115.0,526.0,976.0,42.0,74.0,25.0,11.0,470.0,62.0,618.0,92.0,10005.0,10656.0,4166.0,653.0,13758.0,2417.0,1399.0,4196.0,17954.0,17954.0,18007.0,18007.0,71.0,77802.0,47.0,63.0,1.0,223.0,353.0,545.0,82689.0,4343.0,84368.0,636.0,329.0,614.0,87624.0
2004-10-11,6507.0,6424.0,1367.0,1002.0,1057.0,3879.0,170.0,495.0,252.0,668.0,1382.0,990.0,2506.0,106.0,3238.0,4444.0,10996.0,11826.0,360.0,12599.0,922.0,2399.0,67.0,85720.0,868.0,89509.0,74956.0,1076.0,414.0,74992.0,707.0,75455.0,81.0,699.0,73310.0,72337.0,68.0,68.0,172.0,169.0,405.0,35.0,1121.0,64.0,256.0,186.0,825.0,507.0,1295.0,365.0,380.0,793.0,427.0,753.0,523.0,1262.0,1764.0,2785.0,3922.0,22.0,2512.0,2125.0,1035.0,995.0,55.0,2901.0,10.0,51.0,7220.0,124.0,146.0,134.0,19.0,27.0,185.0,236.0,882.0,490.0,966.0,45.0,74.0,26.0,10.0,437.0,62.0,620.0,91.0,10066.0,10723.0,4139.0,650.0,13760.0,2365.0,1348.0,4166.0,17925.0,17925.0,17980.0,17980.0,73.0,77404.0,47.0,57.0,1.0,215.0,217.0,531.0,78215.0,4337.0,78848.0,630.0,322.0,591.0,79974.0
2004-10-12,6310.0,5837.0,1319.0,972.0,1033.0,3859.0,173.0,496.0,246.0,664.0,1374.0,972.0,2473.0,105.0,3220.0,4323.0,10916.0,11736.0,360.0,12538.0,903.0,2423.0,66.0,79831.0,838.0,85112.0,86709.0,1056.0,412.0,88276.0,698.0,90351.0,80.0,686.0,90178.0,89761.0,66.0,66.0,153.0,162.0,377.0,34.0,1087.0,64.0,253.0,183.0,783.0,531.0,1325.0,364.0,377.0,803.0,425.0,785.0,518.0,1247.0,1739.0,2762.0,3810.0,23.0,2545.0,2179.0,1117.0,1092.0,54.0,3022.0,10.0,51.0,7197.0,121.0,143.0,133.0,15.0,26.0,179.0,223.0,651.0,453.0,949.0,47.0,74.0,26.0,10.0,414.0,62.0,619.0,89.0,10092.0,10768.0,4080.0,646.0,13731.0,2280.0,1303.0,4085.0,17817.0,17817.0,17872.0,17872.0,73.0,98505.0,47.0,55.0,1.0,201.0,160.0,444.0,97886.0,4337.0,97839.0,628.0,316.0,573.0,97467.0
2004-10-13,6125.0,5472.0,1273.0,943.0,1010.0,3995.0,177.0,496.0,243.0,661.0,1369.0,957.0,2445.0,104.0,3183.0,4327.0,10786.0,11595.0,360.0,12402.0,880.0,2438.0,65.0,74973.0,811.0,79118.0,80398.0,1036.0,410.0,82226.0,688.0,84947.0,79.0,674.0,86349.0,86606.0,63.0,62.0,133.0,156.0,350.0,32.0,1050.0,62.0,249.0,177.0,741.0,551.0,1355.0,360.0,371.0,812.0,423.0,806.0,510.0,1234.0,1708.0,2726.0,3697.0,23.0,2504.0,2165.0,1182.0,1189.0,54.0,3139.0,10.0,51.0,7174.0,120.0,142.0,132.0,9.0,26.0,177.0,222.0,421.0,296.0,908.0,50.0,74.0,26.0,9.0,395.0,62.0,624.0,86.0,10064.0,10759.0,4033.0,640.0,13685.0,2192.0,1285.0,3995.0,17680.0,17680.0,17736.0,17736.0,75.0,108743.0,47.0,54.0,1.0,188.0,142.0,384.0,111039.0,4336.0,111697.0,626.0,312.0,561.0,112717.0
